time,coupling.w_ref,coupling.w_sim,coupling.w_relerr,coupling.tau_ref,coupling.tau_sim,coupling.tau_relerr,multiSensor.i_ref,multiSensor.i_sim,multiSensor.i_relerr
1.1476001,78.532059,78.54209882,0.000115997,0.0025778122,-3.37435325e-05,4.10269e-05,0.0082345959,-0.02196497283,0.000814886
1.1477,78.532059,78.54208951,0.00011589,0.0025692349,-3.363599218e-05,4.08905e-05,0.0085358778,-0.02198835696,0.000823647
1.1478,78.532066,78.54208017,0.000115701,0.0025606861,-3.352870715e-05,4.07545e-05,0.008836003,-0.02201129127,0.000832364
1.1479,78.532066,78.54207082,0.000115593,0.0025521659,-3.342178394e-05,4.0619e-05,0.0091349715,-0.02203375333,0.000841038
1.148,78.532074,78.54206147,0.000115392,0.0025436739,-3.331522128e-05,4.04839e-05,0.0094327806,-0.02205574432,0.000849667
1.1481,78.532074,78.5420521,0.000115284,0.0025352105,-3.320901786e-05,4.03493e-05,0.0097294301,-0.02207726546,0.000858252
1.1482,78.532082,78.54204273,0.000115083,0.002526775,-3.31031724e-05,4.02151e-05,0.010024917,-0.02209831794,0.000866793
1.1483001,78.532082,78.54203333,0.000114975,0.002518368,-3.29975783e-05,4.00814e-05,0.010319241,-0.02211892332,0.000875291
1.1483999,78.532089,78.54202396,0.000114786,0.0025099886,-3.289265519e-05,3.99481e-05,0.010612401,-0.02213900186,0.000883744
1.1485,78.532097,78.54201455,0.000114585,0.0025016374,-3.278777099e-05,3.98152e-05,0.010904395,-0.02215867551,0.000892153
1.1486,78.532097,78.54200514,0.000114476,0.0024933142,-3.26833446e-05,3.96828e-05,0.011195222,-0.02217786545,0.000900519
1.1487,78.532104,78.54199573,0.000114286,0.0024850185,-3.25792698e-05,3.95509e-05,0.01148488,-0.02219659279,0.00090884
1.1488,78.532104,78.5419863,0.000114177,0.0024767506,-3.247554533e-05,3.94194e-05,0.011773368,-0.02221485875,0.000917117
1.1489,78.532112,78.54197687,0.000113976,0.0024685103,-3.237216994e-05,3.92883e-05,0.012060686,-0.02223266457,0.000925351
1.149,78.53212,78.54196743,0.000113774,0.0024602974,-3.226914237e-05,3.91576e-05,0.012346831,-0.02225001145,0.00093354
1.1490999,78.53212,78.54195799,0.000113665,0.0024521118,-3.216656388e-05,3.90274e-05,0.012631798,-0.02226688398,0.000941684
1.1492,78.532127,78.54194853,0.000113475,0.0024439537,-3.20641257e-05,3.88977e-05,0.012915586,-0.02228333336,0.000949786
1.1493,78.532135,78.54193907,0.000113273,0.0024358227,-3.196213411e-05,3.87683e-05,0.013198197,-0.02229931084,0.000957843
1.1494,78.532143,78.5419296,0.000113072,0.0024277191,-3.186048537e-05,3.86394e-05,0.01347963,-0.02231483433,0.000965856
1.1495,78.532143,78.54192013,0.000112962,0.0024196422,-3.175917824e-05,3.85109e-05,0.013759884,-0.02232990507,0.000973825
1.1496,78.53215,78.54191064,0.000112772,0.0024115925,-3.165821149e-05,3.83829e-05,0.014038958,-0.0223445243,0.000981749
1.1497,78.532158,78.54190116,0.00011257,0.0024035694,-3.15575839e-05,3.82553e-05,0.01431685,-0.02235869327,0.00098963
1.1497999,78.532166,78.54189168,0.000112368,0.0023955733,-3.145739436e-05,3.81281e-05,0.014593561,-0.02237239972,0.000997467
1.1499,78.532173,78.54188217,0.000112177,0.0023876037,-3.135734129e-05,3.80013e-05,0.014869088,-0.02238568541,0.00100526
1.15,78.532173,78.54187266,0.000112067,0.0023796607,-3.125772385e-05,3.7875e-05,0.015143431,-0.02239851109,0.00101301
1.1501,78.532181,78.54186316,0.000111865,0.0023717443,-3.11584407e-05,3.7749e-05,0.015416589,-0.02241089152,0.00102071
1.1502,78.532188,78.54185364,0.000111674,0.0023638543,-3.105949063e-05,3.76235e-05,0.015688559,-0.02242282796,0.00102837
1.1503,78.532196,78.54184412,0.000111472,0.0023559905,-3.096087244e-05,3.74984e-05,0.015959343,-0.02243432168,0.00103599
1.1504,78.532204,78.5418346,0.000111269,0.0023481529,-3.086258494e-05,3.73738e-05,0.01622894,-0.02244537394,0.00104356
1.1505001,78.532211,78.54182506,0.000111078,0.0023403417,-3.076452914e-05,3.72495e-05,0.016497348,-0.0224559964,0.00105109
1.1506,78.532219,78.54181554,0.000110876,0.0023325563,-3.066699722e-05,3.71257e-05,0.016764564,-0.02246615916,0.00105858
1.1507,78.532227,78.541806,0.000110673,0.002324797,-3.056969461e-05,3.70023e-05,0.017030589,-0.02247589466,0.00106602
1.1508,78.532234,78.54179646,0.000110482,0.0023170635,-3.047271794e-05,3.68792e-05,0.017295426,-0.02248519381,0.00107342
1.1509,78.532242,78.54178691,0.000110279,0.0023093557,-3.037606602e-05,3.67566e-05,0.017559068,-0.02249405787,0.00108077
1.151,78.532249,78.54177737,0.000110088,0.0023016739,-3.027973767e-05,3.66344e-05,0.017821517,-0.02250248813,0.00108808
1.1511,78.532257,78.54176781,0.000109885,0.0022940175,-3.018373173e-05,3.65127e-05,0.018082773,-0.02251048587,0.00109534
1.1512001,78.532265,78.54175825,0.000109682,0.0022863867,-3.00879515e-05,3.63913e-05,0.018342834,-0.02251805974,0.00110257
1.1513,78.532272,78.5417487,0.000109491,0.0022787813,-2.99926824e-05,3.62703e-05,0.018601701,-0.02252518898,0.00110974
1.1514,78.53228,78.54173914,0.000109288,0.0022712012,-2.989763668e-05,3.61497e-05,0.01885937,-0.02253189694,0.00111688
1.1515,78.532288,78.54172957,0.000109085,0.0022636466,-2.980290873e-05,3.60296e-05,0.019115845,-0.02253817755,0.00112397
1.1516,78.532295,78.54172001,0.000108894,0.0022561168,-2.970849738e-05,3.59098e-05,0.01937112,-0.02254403213,0.00113101
1.1517,78.532303,78.54171044,0.000108691,0.0022486125,-2.96144015e-05,3.57904e-05,0.0196252,-0.02254946197,0.00113801
1.1518,78.53231,78.54170087,0.000108499,0.002241133,-2.952061994e-05,3.56714e-05,0.01987808,-0.02255446838,0.00114497
1.1519001,78.532318,78.54169128,0.000108296,0.0022336787,-2.942705824e-05,3.55529e-05,0.020129763,-0.02255905706,0.00115189
1.152,78.532326,78.54168172,0.000108093,0.0022262491,-2.933399522e-05,3.54347e-05,0.020380246,-0.02256321617,0.00115876
1.1521,78.532333,78.54167214,0.000107902,0.0022188441,-2.924114979e-05,3.53169e-05,0.020629529,-0.02256696018,0.00116559
1.1522,78.532349,78.54166256,0.000107606,0.0022114641,-2.914861415e-05,3.51995e-05,0.020877611,-0.02257028601,0.00117237
1.1523,78.532356,78.54165298,0.000107415,0.0022041085,-2.905638717e-05,3.50825e-05,0.021124493,-0.02257319498,0.00117911
1.1524,78.532364,78.5416434,0.000107212,0.0021967776,-2.896446773e-05,3.49659e-05,0.021370174,-0.02257568844,0.00118581
1.1525,78.532372,78.54163382,0.000107008,0.0021894712,-2.887285472e-05,3.48497e-05,0.021614652,-0.02257776769,0.00119246
1.1526,78.532379,78.54162424,0.000106817,0.0021821889,-2.878154703e-05,3.47338e-05,0.02185793,-0.02257943407,0.00119907
1.1526999,78.532394,78.54161467,0.000106533,0.0021749309,-2.869063439e-05,3.46184e-05,0.022100005,-0.02258068786,0.00120564
1.1528,78.532402,78.54160507,0.00010633,0.0021676973,-2.859984315e-05,3.45033e-05,0.022340879,-0.02258153355,0.00121216
1.1529,78.53241,78.54159549,0.000106127,0.0021604877,-2.850944476e-05,3.43886e-05,0.022580549,-0.02258196933,0.00121864
1.153,78.532417,78.5415859,0.000105935,0.0021533021,-2.841934729e-05,3.42743e-05,0.022819014,-0.02258199758,0.00122507
1.1531,78.532433,78.54157632,0.000105639,0.0021461407,-2.832954963e-05,3.41604e-05,0.023056278,-0.02258161965,0.00123146
1.1532,78.53244,78.54156674,0.000105448,0.002139003,-2.824005069e-05,3.40469e-05,0.023292331,-0.02258083689,0.00123781
1.1533,78.532448,78.54155715,0.000105245,0.0021318891,-2.81508494e-05,3.39337e-05,0.023527179,-0.02257965065,0.00124412
1.1533999,78.532455,78.54154758,0.000105053,0.0021247989,-2.806203342e-05,3.38209e-05,0.023760824,-0.02257806406,0.00125038
1.1535,78.532471,78.54153799,0.000104757,0.0021177325,-2.797333542e-05,3.37085e-05,0.023993263,-0.02257607313,0.0012566
1.1536,78.532478,78.54152841,0.000104566,0.0021106896,-2.788502059e-05,3.35965e-05,0.024224497,-0.02257368456,0.00126277
1.1537,78.532486,78.54151883,0.000104363,0.0021036703,-2.779699911e-05,3.34848e-05,0.024454527,-0.02257089794,0.0012689
1.1538,78.532501,78.54150925,0.000104079,0.0020966744,-2.77092699e-05,3.33736e-05,0.024683349,-0.02256771463,0.00127499
1.1539,78.532509,78.54149967,0.000103876,0.0020897016,-2.762183192e-05,3.32627e-05,0.024910968,-0.022564136,0.00128104
1.154,78.532524,78.5414901,0.000103592,0.0020827523,-2.75346841e-05,3.31521e-05,0.02513738,-0.02256016341,0.00128704
1.1540999,78.532532,78.54148053,0.000103389,0.0020758261,-2.74479121e-05,3.30419e-05,0.025362588,-0.0225558028,0.001293
1.1542,78.532539,78.54147095,0.000103197,0.0020689229,-2.736125474e-05,3.29321e-05,0.02558659,-0.02255104186,0.00129892
1.1543,78.532555,78.54146138,0.000102902,0.0020620429,-2.727497111e-05,3.28227e-05,0.025809385,-0.02254589566,0.00130479
1.1544,78.532562,78.54145181,0.00010271,0.0020551856,-2.718897346e-05,3.27136e-05,0.026030976,-0.02254036101,0.00131062
1.1545,78.532578,78.54144225,0.000102415,0.0020483513,-2.710326075e-05,3.26049e-05,0.026251361,-0.0225344393,0.00131641
1.1546,78.532585,78.54143269,0.000102224,0.0020415399,-2.701783195e-05,3.24966e-05,0.02647054,-0.02252813192,0.00132215
1.1547,78.5326,78.54142313,0.00010194,0.0020347512,-2.693268602e-05,3.23886e-05,0.026688514,-0.02252144025,0.00132785
1.1548001,78.532608,78.54141356,0.000101737,0.0020279849,-2.684773723e-05,3.22809e-05,0.026905283,-0.02251435842,0.00133351
1.1549,78.532623,78.54140402,0.000101453,0.0020212415,-2.676323871e-05,3.21737e-05,0.027120847,-0.02250690963,0.00133912
1.155,78.532631,78.54139447,0.000101251,0.0020145203,-2.667893528e-05,3.20668e-05,0.027335206,-0.02249907347,0.0013447
1.1551,78.532646,78.54138492,0.000100967,0.0020078216,-2.659491066e-05,3.19602e-05,0.02754836,-0.02249085862,0.00135023
1.1552,78.532654,78.54137537,0.000100764,0.0020011454,-2.651116383e-05,3.1854e-05,0.027760308,-0.02248226647,0.00135571
1.1553,78.532669,78.54136583,0.000100481,0.0019944913,-2.642769378e-05,3.17482e-05,0.027971053,-0.02247329845,0.00136116
1.1554,78.532677,78.5413563,0.000100278,0.0019878594,-2.634449952e-05,3.16427e-05,0.028180594,-0.02246395594,0.00136656
1.1555001,78.532692,78.54134676,9.99946e-05,0.0019812495,-2.626149727e-05,3.15375e-05,0.02838893,-0.02245423048,0.00137192
1.1556,78.532707,78.54133724,9.97114e-05,0.0019746618,-2.617893438e-05,3.14327e-05,0.028596064,-0.02244415317,0.00137724
1.1557,78.532715,78.54132772,9.95089e-05,0.001968096,-2.609656151e-05,3.13283e-05,0.028801993,-0.02243369573,0.00138251
1.1558,78.53273,78.5413182,9.92256e-05,0.0019615523,-2.601446046e-05,3.12242e-05,0.02900672,-0.02242286949,0.00138774
1.1559,78.532738,78.54130868,9.90233e-05,0.0019550303,-2.593263024e-05,3.11205e-05,0.029210243,-0.02241167587,0.00139293
1.156,78.532753,78.54129917,9.87401e-05,0.0019485299,-2.585106989e-05,3.10171e-05,0.029412564,-0.02240011629,0.00139808
1.1561,78.532768,78.54128967,9.8457e-05,0.0019420512,-2.576977843e-05,3.0914e-05,0.029613683,-0.02238819219,0.00140319
1.1562001,78.532776,78.54128016,9.82547e-05,0.0019355942,-2.568867399e-05,3.08113e-05,0.029813601,-0.02237589253,0.00140825
1.1562999,78.532791,78.54127069,9.79719e-05,0.0019291587,-2.56080789e-05,3.07089e-05,0.030012317,-0.02236326898,0.00141327
1.1564,78.532806,78.54126119,9.76889e-05,0.0019227447,-2.552750767e-05,3.06069e-05,0.030209832,-0.02235024709,0.00141825
1.1565,78.532814,78.5412517,9.74869e-05,0.001916352,-2.544728209e-05,3.05052e-05,0.030406147,-0.02233687925,0.00142319
1.1566,78.532829,78.54124223,9.72041e-05,0.0019099807,-2.536732059e-05,3.04039e-05,0.030601263,-0.02232315409,0.00142808
1.1567,78.532845,78.54123276,9.69098e-05,0.0019036306,-2.528762221e-05,3.03029e-05,0.030795179,-0.02230907304,0.00143293
1.1568,78.532852,78.54122329,9.67195e-05,0.0018973016,-2.520818601e-05,3.02022e-05,0.030987898,-0.02229463756,0.00143774
1.1569,78.532867,78.54121383,9.64369e-05,0.0018909938,-2.512901105e-05,3.01018e-05,0.031179417,-0.0222798491,0.00144251
1.1569999,78.532883,78.54120439,9.6143e-05,0.0018847069,-2.505017518e-05,3.00018e-05,0.031369738,-0.02226472444,0.00144724
1.1571,78.532898,78.54119493,9.58604e-05,0.0018784411,-2.49714411e-05,2.99022e-05,0.031558864,-0.02224921908,0.00145192
1.1572,78.532906,78.54118549,9.56589e-05,0.0018721962,-2.489304424e-05,2.98028e-05,0.031746786,-0.02223338043,0.00145657
1.1573,78.532921,78.54117606,9.53766e-05,0.0018659721,-2.481490489e-05,2.97038e-05,0.031933513,-0.02221719465,0.00146117
1.1574,78.532936,78.54116663,9.50944e-05,0.0018597688,-2.473702213e-05,2.96051e-05,0.032119043,-0.0222006632,0.00146573
1.1575,78.532951,78.54115722,9.48123e-05,0.0018535862,-2.465939503e-05,2.95068e-05,0.032303382,-0.02218378754,0.00147025
1.1576,78.532967,78.5411478,9.45187e-05,0.0018474242,-2.458202269e-05,2.94088e-05,0.032486521,-0.02216656916,0.00147473
1.1576999,78.532974,78.54113841,9.43293e-05,0.0018412827,-2.450498118e-05,2.93111e-05,0.032668471,-0.02214902727,0.00147916
1.1578,78.53299,78.541129,9.40357e-05,0.0018351617,-2.442803862e-05,2.92137e-05,0.032849226,-0.02213111014,0.00148356
1.1579,78.533005,78.54111961,9.3754e-05,0.0018290611,-2.435142508e-05,2.91167e-05,0.033028789,-0.02211287245,0.00148791
1.158,78.53302,78.54111023,9.34723e-05,0.0018229809,-2.427506268e-05,2.902e-05,0.033207159,-0.02209429796,0.00149222
1.1581,78.533035,78.54110086,9.31907e-05,0.0018169209,-2.419895052e-05,2.89236e-05,0.033384338,-0.02207538815,0.00149649
1.1582,78.533051,78.54109149,9.28976e-05,0.0018108812,-2.41230877e-05,2.88275e-05,0.033560328,-0.02205614451,0.00150072
1.1583,78.533058,78.54108214,9.27086e-05,0.0018048616,-2.404747335e-05,2.87317e-05,0.03373513,-0.02203656855,0.00150491
1.1584001,78.533073,78.54107278,9.24272e-05,0.001798862,-2.397203132e-05,2.86363e-05,0.033908743,-0.02201664167,0.00150906
1.1585,78.533089,78.54106345,9.21345e-05,0.0017928825,-2.389698649e-05,2.85412e-05,0.034081168,-0.0219964256,0.00151316
1.1586,78.533104,78.54105412,9.18534e-05,0.0017869228,-2.382211405e-05,2.84464e-05,0.034252409,-0.02197586653,0.00151723
1.1587,78.533119,78.5410448,9.15724e-05,0.0017809831,-2.374748669e-05,2.83519e-05,0.034422461,-0.02195498145,0.00152125
1.1588,78.533134,78.54103548,9.12915e-05,0.0017750631,-2.367310296e-05,2.82577e-05,0.034591328,-0.0219337703,0.00152524
1.1589,78.53315,78.54102618,9.09991e-05,0.0017691629,-2.359896199e-05,2.81639e-05,0.034759011,-0.02191223459,0.00152918
1.159,78.533165,78.54101688,9.07184e-05,0.0017632825,-2.352506292e-05,2.80703e-05,0.034925513,-0.02189037584,0.00153308
1.1591001,78.53318,78.54100759,9.04377e-05,0.0017574215,-2.345133137e-05,2.79771e-05,0.03509083,-0.02186817323,0.00153695
1.1592,78.533195,78.54099832,9.01574e-05,0.0017515802,-2.337798709e-05,2.78842e-05,0.03525497,-0.02184569528,0.00154077
1.1593,78.533211,78.54098905,8.98654e-05,0.0017457582,-2.330480862e-05,2.77916e-05,0.035417926,-0.0218228765,0.00154455
1.1594,78.533226,78.5409798,8.95852e-05,0.0017399557,-2.323186864e-05,2.76993e-05,0.035579704,-0.02179974072,0.00154829
1.1595,78.533241,78.54097055,8.9305e-05,0.0017341726,-2.315916631e-05,2.76073e-05,0.035740305,-0.02177628947,0.00155199
1.1596,78.533257,78.54096131,8.90134e-05,0.0017284087,-2.308670079e-05,2.75156e-05,0.035899729,-0.02175252425,0.00155565
1.1597,78.533272,78.54095208,8.87335e-05,0.001722664,-2.301447123e-05,2.74242e-05,0.036057975,-0.02172844657,0.00155927
1.1598001,78.533287,78.54094286,8.84536e-05,0.0017169385,-2.294240493e-05,2.73331e-05,0.036215048,-0.0217040334,0.00156285
1.1599,78.533302,78.54093366,8.81741e-05,0.0017112321,-2.287071667e-05,2.72423e-05,0.036370948,-0.02167935987,0.00156639
1.16,78.533318,78.54092447,8.7883e-05,0.0017055447,-2.279918998e-05,2.71519e-05,0.036525674,-0.02165435387,0.00156989
1.1601,78.533333,78.54091528,8.76035e-05,0.0016998763,-2.272789593e-05,2.70617e-05,0.036679227,-0.02162904143,0.00157335
1.1602,78.533348,78.54090611,8.73242e-05,0.0016942266,-2.265683368e-05,2.69718e-05,0.03683161,-0.02160342407,0.00157677
1.1603,78.533363,78.54089694,8.70451e-05,0.001688596,-2.258600239e-05,2.68823e-05,0.036982827,-0.02157750328,0.00158016
1.1604,78.533379,78.54088779,8.67545e-05,0.0016829841,-2.251540126e-05,2.6793e-05,0.03713287,-0.02155128058,0.0015835
1.1605,78.533394,78.54087865,8.64755e-05,0.0016773908,-2.244502946e-05,2.6704e-05,0.037281752,-0.02152475745,0.0015868
1.1605999,78.533409,78.54086953,8.61969e-05,0.0016718161,-2.237495621e-05,2.66153e-05,0.037429467,-0.02149796239,0.00159006
1.1607,78.533424,78.5408604,8.59181e-05,0.0016662602,-2.230497059e-05,2.6527e-05,0.037576016,-0.02147081597,0.00159328
1.1608,78.53344,78.5408513,8.5628e-05,0.0016607227,-2.223528189e-05,2.64389e-05,0.037721403,-0.0214434006,0.00159647
1.1609,78.533455,78.5408422,8.53496e-05,0.0016552035,-2.216581926e-05,2.63511e-05,0.037865628,-0.02141569082,0.00159961
1.161,78.53347,78.54083312,8.50714e-05,0.0016497029,-2.20965819e-05,2.62636e-05,0.03800869,-0.02138768812,0.00160272
1.1611,78.533493,78.54082405,8.47008e-05,0.0016442206,-2.2027569e-05,2.61764e-05,0.038150597,-0.02135939399,0.00160578
1.1612,78.533508,78.54081499,8.44229e-05,0.0016387566,-2.195877977e-05,2.60894e-05,0.038291343,-0.02133080994,0.00160881
1.1612999,78.533524,78.54080595,8.41336e-05,0.0016333108,-2.189028185e-05,2.60028e-05,0.038430929,-0.02130196648,0.0016118
1.1614,78.533539,78.54079691,8.38558e-05,0.0016278832,-2.182186908e-05,2.59165e-05,0.038569357,-0.02127277805,0.00161474
1.1615,78.533554,78.54078788,8.35783e-05,0.0016224736,-2.175374604e-05,2.58304e-05,0.038706634,-0.0212433332,0.00161765
1.1616,78.533569,78.54077887,8.33009e-05,0.0016170822,-2.168584348e-05,2.57447e-05,0.038842756,-0.02121360439,0.00162052
1.1617,78.533585,78.54076988,8.3012e-05,0.0016117085,-2.161816061e-05,2.56592e-05,0.038977731,-0.02118359313,0.00162336
1.1618,78.533607,78.54076089,8.26541e-05,0.001606353,-2.155069663e-05,2.5574e-05,0.039111551,-0.0211533009,0.00162615
1.1619,78.533623,78.54075192,8.23655e-05,0.0016010152,-2.148345078e-05,2.54891e-05,0.039244223,-0.0211227292,0.0016289
1.1619999,78.533638,78.54074297,8.20888e-05,0.0015956953,-2.141648918e-05,2.54044e-05,0.039375752,-0.02109191049,0.00163162
1.1621,78.533653,78.54073402,8.18121e-05,0.001590393,-2.13496103e-05,2.53201e-05,0.03950613,-0.02106075331,0.0016343
1.1622,78.533669,78.54072509,8.1524e-05,0.0015851085,-2.128301413e-05,2.5236e-05,0.039635368,-0.02102935211,0.00163694
1.1623,78.533691,78.54071617,8.11668e-05,0.0015798415,-2.121663295e-05,2.51522e-05,0.039763458,-0.02099767739,0.00163954
1.1624,78.533707,78.54070726,8.08791e-05,0.0015745921,-2.115046602e-05,2.50687e-05,0.039890412,-0.02096573062,0.0016421
1.1625,78.533722,78.54069837,8.0603e-05,0.0015693603,-2.108451255e-05,2.49855e-05,0.040016223,-0.0209335133,0.00164463
1.1626,78.533737,78.54068949,8.03272e-05,0.0015641458,-2.101877179e-05,2.49026e-05,0.040140897,-0.02090102692,0.00164712
1.1627001,78.533752,78.54068062,8.00513e-05,0.0015589487,-2.095317753e-05,2.48199e-05,0.040264435,-0.02086824006,0.00164957
1.1628,78.533775,78.54067178,7.96835e-05,0.0015537689,-2.088792531e-05,2.47375e-05,0.040386837,-0.02083525287,0.00165198
1.1629,78.533791,78.54066294,7.93965e-05,0.0015486064,-2.082281807e-05,2.46554e-05,0.040508103,-0.02080196817,0.00165435
1.163,78.533806,78.54065412,7.91213e-05,0.0015434611,-2.07579205e-05,2.45735e-05,0.04062824,-0.02076842033,0.00165669
1.1631,78.533829,78.54064532,7.87538e-05,0.001538333,-2.069323184e-05,2.44919e-05,0.040747244,-0.02073461083,0.00165899
1.1632,78.533844,78.54063652,7.84789e-05,0.001533222,-2.062875134e-05,2.44106e-05,0.040865123,-0.02070054114,0.00166125
1.1633,78.533859,78.54062774,7.82042e-05,0.0015281279,-2.056447826e-05,2.43296e-05,0.040981874,-0.02066621275,0.00166347
1.1634001,78.533875,78.54061897,7.7918e-05,0.0015230509,-2.050034787e-05,2.42488e-05,0.041097499,-0.02063159242,0.00166566
1.1635,78.533897,78.54061023,7.75628e-05,0.0015179908,-2.043655133e-05,2.41683e-05,0.041212,-0.02059678577,0.00166781
1.1636,78.533913,78.5406015,7.7277e-05,0.0015129476,-2.037289602e-05,2.40881e-05,0.041325379,-0.02056169013,0.00166992
1.1637,78.533928,78.54059278,7.7003e-05,0.0015079211,-2.030944514e-05,2.40081e-05,0.041437637,-0.02052634168,0.001672
1.1638,78.533951,78.54058407,7.66367e-05,0.0015029114,-2.024619798e-05,2.39284e-05,0.041548777,-0.02049074191,0.00167404
1.1639,78.533966,78.54057539,7.6363e-05,0.0014979184,-2.01831538e-05,2.3849e-05,0.0416588,-0.02045489229,0.00167604
1.164,78.533981,78.54056671,7.60895e-05,0.0014929421,-2.012031187e-05,2.37699e-05,0.041767705,-0.02041879428,0.001678
1.1641001,78.533997,78.54055805,7.58045e-05,0.0014879823,-2.005760891e-05,2.3691e-05,0.0418755,-0.02038241289,0.00167993
1.1641999,78.534019,78.54054942,7.54506e-05,0.001483039,-1.999529417e-05,2.36123e-05,0.041982185,-0.02034589571,0.00168182
1.1643,78.534035,78.54054078,7.5166e-05,0.0014781123,-1.993299229e-05,2.35339e-05,0.042087756,-0.02030902467,0.00168368
1.1644,78.534058,78.54053217,7.48008e-05,0.0014732019,-1.98709521e-05,2.34558e-05,0.042192221,-0.02027194784,0.00168549
1.1645,78.534073,78.54052358,7.45281e-05,0.0014683079,-1.980911054e-05,2.3378e-05,0.042295583,-0.02023462997,0.00168728
1.1646,78.534088,78.540515,7.42557e-05,0.0014634302,-1.974746691e-05,2.33004e-05,0.042397834,-0.02019707254,0.00168902
1.1647,78.534111,78.54050643,7.3891e-05,0.0014585687,-1.968602049e-05,2.3223e-05,0.042498987,-0.020159277,0.00169073
1.1648,78.534126,78.54049788,7.3619e-05,0.0014537235,-1.962477057e-05,2.3146e-05,0.042599037,-0.02012124483,0.00169241
1.1648999,78.534142,78.54048936,7.33356e-05,0.0014488944,-1.956377741e-05,2.30691e-05,0.042697992,-0.02008301586,0.00169404
1.165,78.534164,78.54048084,7.2983e-05,0.0014440813,-1.950285742e-05,2.29926e-05,0.042795848,-0.02004447642,0.00169564
1.1651,78.53418,78.54047234,7.26999e-05,0.0014392844,-1.944219277e-05,2.29163e-05,0.042892609,-0.02000574312,0.00169721
1.1652,78.534195,78.54046386,7.24286e-05,0.0014345034,-1.938172182e-05,2.28402e-05,0.042988274,-0.01996677904,0.00169874
1.1653,78.534218,78.54045539,7.20651e-05,0.0014297384,-1.932144386e-05,2.27644e-05,0.043082848,-0.01992758563,0.00170023
1.1654,78.534233,78.54044694,7.17941e-05,0.0014249892,-1.926135821e-05,2.26888e-05,0.043176334,-0.01988816435,0.00170169
1.1655,78.534256,78.54043851,7.1431e-05,0.0014202559,-1.920146416e-05,2.26135e-05,0.043268729,-0.01984851668,0.00170312
1.1655999,78.534271,78.5404301,7.11605e-05,0.0014155384,-1.914182064e-05,2.25385e-05,0.04336004,-0.01980868404,0.00170451
1.1657,78.534286,78.54042169,7.08901e-05,0.0014108366,-1.908224814e-05,2.24637e-05,0.04345027,-0.01976854794,0.00170586
1.1658,78.534309,78.54041331,7.05275e-05,0.0014061504,-1.90229248e-05,2.23891e-05,0.043539416,-0.01972822979,0.00170717
1.1659,78.534325,78.54040495,7.0246e-05,0.0014014798,-1.896379033e-05,2.23148e-05,0.043627482,-0.01968769107,0.00170846
1.166,78.534348,78.5403966,6.98838e-05,0.0013968248,-1.890484405e-05,2.22408e-05,0.043714471,-0.01964693322,0.0017097
1.1661,78.534363,78.54038827,6.96143e-05,0.0013921853,-1.884608529e-05,2.2167e-05,0.043800384,-0.01960595771,0.00171092
1.1662,78.534386,78.54037996,6.92525e-05,0.0013875613,-1.878751338e-05,2.20934e-05,0.043885224,-0.01956476598,0.0017121
1.1663001,78.534401,78.54037166,6.89833e-05,0.0013829528,-1.872906934e-05,2.20201e-05,0.043968994,-0.01952331798,0.00171324
1.1664,78.534424,78.54036339,6.8622e-05,0.0013783595,-1.867092739e-05,2.1947e-05,0.044051692,-0.01948173969,0.00171435
1.1665,78.534439,78.54035513,6.83533e-05,0.0013737816,-1.861291199e-05,2.18742e-05,0.044133324,-0.01943990803,0.00171542
1.1666,78.534454,78.54034689,6.80848e-05,0.0013692189,-1.855508077e-05,2.18016e-05,0.044213891,-0.01939786596,0.00171646
1.1667,78.534477,78.54033866,6.7724e-05,0.0013646714,-1.849743307e-05,2.17293e-05,0.044293392,-0.01935561493,0.00171747
1.1668,78.534492,78.54033046,6.74559e-05,0.0013601391,-1.843996822e-05,2.16572e-05,0.044371836,-0.01931315638,0.00171844
1.1669,78.534515,78.54032227,6.70956e-05,0.0013556218,-1.838268558e-05,2.15853e-05,0.044449218,-0.01927049176,0.00171937
1.1670001,78.534531,78.54031409,6.68162e-05,0.0013511196,-1.832552748e-05,2.15137e-05,0.044525545,-0.01922757955,0.00172027
1.1671,78.534554,78.54030595,6.64564e-05,0.0013466325,-1.82686643e-05,2.14423e-05,0.044600818,-0.01918455011,0.00172114
1.1672,78.534569,78.54029782,6.61891e-05,0.0013421602,-1.821192437e-05,2.13711e-05,0.044675037,-0.01914127597,0.00172198
1.1673,78.534592,78.5402897,6.58296e-05,0.0013377029,-1.815536405e-05,2.13002e-05,0.044748206,-0.01909780154,0.00172278
1.1674,78.534607,78.5402816,6.55628e-05,0.0013332603,-1.80989827e-05,2.12295e-05,0.044820327,-0.01905412826,0.00172355
1.1675,78.53463,78.54027353,6.52037e-05,0.0013288327,-1.804277967e-05,2.11591e-05,0.044891402,-0.01901025758,0.00172428
1.1676,78.534645,78.54026547,6.49373e-05,0.0013244197,-1.798675434e-05,2.10889e-05,0.044961434,-0.01896619094,0.00172498
1.1677001,78.534668,78.54025742,6.45786e-05,0.0013200215,-1.79308503e-05,2.10189e-05,0.045030423,-0.01892188542,0.00172565
1.1677999,78.534683,78.54024941,6.43128e-05,0.0013156378,-1.787528979e-05,2.09492e-05,0.045098376,-0.01887752008,0.00172629
