time,dcpm1.inertiaRotor.wˍt,dcdcInverter1.idealDcDc.powerMot.currentSensor.p.v,dcdcInverter1.gain.y,dcdcInverter1.iDCSensor.i,dcdcInverter2.iDCFilter.u,dcdcInverter2.iDCFilter.y,dcdcInverter2.vMotFilter.y,dcdcInverter2.idealDcDc.deadTime.y,dcdcInverter2.iMotFilter.y,dcdcInverter2.vDCFilter.y,dcdcInverter1.iDCFilter.y,dcdcInverter1.vMotFilter.y,dcdcInverter1.iMotFilter.y,coupling.flange_a.phi,dcpm1.inertiaRotor.w,switch.s,dcpm2.pin_an.i,dcdcInverter1.iMotFilter.u,coupling.w,multiSensor.i,multiSensor.v,coupling.tau
0.2211883196,33.18722469,5.783494734e-15,-98.71277909,-2.856865082e-14,257.0280221,257.4441814,50,50,508.2605909,98.71277909,1.455151717e-15,-3.029614985e-16,-490.9541212,7.913569966,39.64189901,-507.4496995,507.4496995,-491.8105883,39.64189901,257.0280221,98.71485989,-318.0744285
0.2301683241,17.51772319,-7.984881742e-15,-98.72209875,3.995836587e-14,255.1758681,255.5802506,50,50,504.6283537,98.72209875,1.388695414e-14,-2.649054076e-15,-494.7633058,8.270678664,39.86879119,-503.8402599,503.8402599,-495.5852273,39.86879119,255.1758681,98.72412066,-318.1270131
0.2395879494,3.127347002,-9.126673198e-16,-98.73095158,4.655666549e-15,253.4690734,253.8096841,50,50,501.1774165,98.73095158,5.885609304e-15,-8.037375731e-16,-498.3510775,8.646781463,39.96373112,-500.5134865,500.5134865,-499.0397589,39.96373112,253.4690734,98.73265463,-318.1676798
0.242334685,-0.4576452357,-3.98902518e-16,-98.73320526,2.009014452e-15,253.0435334,253.3589471,50,50,500.2988044,98.73320526,1.606721392e-15,-2.284883135e-16,-499.2621805,8.756558458,39.96732651,-499.6839609,499.6839609,-499.8996211,39.96732651,253.0435334,98.73478233,-318.1773362
0.2466603331,-5.449559364,-2.809409297e-15,-98.73638471,1.425483083e-14,252.4510913,252.7230584,50,50,499.0592112,98.73638471,3.6916334e-15,-7.214807267e-16,-500.5473045,8.929422558,39.95425385,-498.5290248,498.5290248,-501.0970691,39.95425385,252.4510913,98.73774454,-318.1908682
0.2477127024,-6.538018627,1.464136627e-16,-98.7370857,-7.430540163e-16,252.3219644,252.5828597,50,50,498.7858988,98.7370857,4.277373584e-15,-8.411360298e-16,-500.830741,8.971465967,39.94794178,-498.277289,498.277289,-501.3582577,39.94794178,252.3219644,98.73839018,-318.1938771
0.2485408682,-7.35920834,5.593229939e-17,-98.73761675,-2.842184389e-16,252.2245657,252.4766491,50,50,498.5788424,98.73761675,2.658609823e-15,-5.229809981e-16,-501.0455199,9.00454715,39.94218501,-498.0874059,498.0874059,-501.5553512,39.94218501,252.2245657,98.73887717,-318.1961722
0.2491027546,-7.898531211,9.170839195e-16,-98.73796663,-4.659536713e-15,252.1606104,252.406673,50,50,498.4424235,98.73796663,1.908313991e-15,-3.75456591e-16,-501.1870588,9.026988932,39.93789778,-497.9627212,497.9627212,-501.6848164,39.93789778,252.1606104,98.73919695,-318.1976939
0.2495676197,-8.333801271,1.516708586e-15,-98.73824969,-7.707909902e-15,252.1090022,252.3500612,50,50,498.3320577,98.73824969,8.540676617e-16,-1.681065018e-16,-501.3015891,9.045553798,39.93412447,-497.8621073,497.8621073,-501.7893186,39.93412447,252.1090022,98.73945499,-318.1989316
0.2497644767,-8.515138793,1.322969495e-15,-98.73836781,-6.723960367e-15,252.087504,252.3264386,50,50,498.2860049,98.73836781,1.76517142e-16,-3.478245727e-17,-501.3493861,9.053414945,39.93246603,-497.820195,497.820195,-501.8328596,39.93246603,252.087504,98.73956248,-318.19945
0.2499286142,-8.66497667,8.943371609e-16,-98.73846549,-4.545778244e-15,252.0697414,252.3069023,50,50,498.2479183,98.73846549,-2.883389384e-16,5.668748537e-17,-501.3889184,9.059969244,39.93105606,-497.7855651,497.7855651,-501.8688392,39.93105606,252.0697414,98.73965129,-318.1998797
0.2499990512,-8.728897911,8.953483114e-16,-98.73850718,-4.551059215e-15,252.0621641,252.2985633,50,50,498.2316611,98.73850718,-4.251491653e-16,8.360437248e-17,-501.4057937,9.062781846,39.93044347,-497.7707925,497.7707925,-501.8841888,39.93044347,252.0621641,98.73968918,-318.2000633
0.2500135116,-8.7419924,1.834315042e-05,-98.73851573,-9.309994704e-05,252.0606106,252.2968546,50,50,498.22833,98.73851573,-2.011695289e-07,3.96700828e-08,-501.4092514,9.063359257,39.93031716,-497.7677664,497.7677664,-501.8873332,39.93031716,252.0605175,98.73969741,-318.200101
0.2500198231,-8.747704528,3.902850956e-05,-98.73851946,-0.0001981798843,252.0599322,252.2961092,50,50,498.2268768,98.73851946,-6.492193072e-07,1.279220575e-07,-501.4107599,9.063611279,39.93026196,-497.7664462,497.7664462,-501.8887049,39.93026196,252.059734,98.73970133,-318.2001174
0.25006714,-8.790457856,0.0004314856576,-98.73854749,-0.002192616192,252.0548369,252.2905274,50,50,498.2159955,98.73854749,-2.46090279e-05,4.843584928e-06,-501.4220552,9.065500644,39.92984704,-497.7565628,497.7565628,-501.8989685,39.92984704,252.0526443,98.73973678,-318.2002384
0.2501464929,-8.86182509,0.001951118238,-98.73859526,-0.00991665307,252.0462628,252.2811914,50,50,498.1978001,98.73859526,-0.0002433978807,4.789300373e-05,-501.4409424,9.068669164,39.92914665,-497.7400416,497.7400416,-501.9160783,39.92914665,252.0363462,98.73981827,-318.2004257
0.2502406226,-8.945808237,0.00496308787,-98.73865433,-0.02522746983,252.0360574,252.2701544,50,50,498.1763025,98.73865433,-0.001019379585,0.0002005595564,-501.4632525,9.072427645,39.92830853,-497.720531,497.720531,-501.9361438,39.92830853,252.0108299,98.73994585,-318.2006024
0.250359517,-9.050609619,0.01031295945,-98.73873452,-0.05242490679,252.0231349,252.256267,50,50,498.1492828,98.73873452,-0.003171178111,0.0006238703075,-501.4912731,9.077174833,39.92723868,-497.6960229,497.6960229,-501.9610222,39.92723868,251.97071,98.74014645,-318.2007202
0.2504983017,-9.170824494,0.01828682256,-98.73883838,-0.09296564914,252.0080351,252.240126,50,50,498.1179318,98.73883838,-0.007801257328,0.001534653544,-501.5237274,9.082716036,39.92597423,-497.6676058,497.6676058,-501.989255,39.92597423,251.9150694,98.74042465,-318.2006616
0.2506613818,-9.308766821,0.02945815108,-98.7389771,-0.1497682992,251.9903085,252.2212486,50,50,498.0813528,98.7389771,-0.01666865286,0.003278835596,-501.5614548,9.089227044,39.92446735,-497.6344773,497.6344773,-502.0211303,39.92446735,251.8405402,98.7407973,-318.2002627
0.2508479548,-9.461736062,0.04396714114,-98.73916019,-0.2235492572,251.9700937,252.1997645,50,50,498.0398497,98.73916019,-0.03180202677,0.006255292344,-501.6039748,9.096675708,39.92271623,-497.5969253,497.5969253,-502.0556633,39.92271623,251.7465445,98.74126728,-318.1993017
0.2510611431,-9.629730876,0.06210221753,-98.73940259,-0.3157790175,251.9471268,252.1753595,50,50,497.9928773,98.73940259,-0.05587696854,0.01099002939,-501.6515593,9.105186549,39.92068106,-497.5544719,497.5544719,-502.0923757,39.92068106,251.6313478,98.74184326,-318.1974743
0.251302945,-9.811057111,0.08398638647,-98.7397201,-0.4270868434,251.9212926,252.1478658,50,50,497.9401838,98.7397201,-0.0918861827,0.01807128075,-501.7039979,9.114839161,39.91833045,-497.5069085,497.5069085,-502.1302602,39.91833045,251.4942057,98.74252897,-318.1943934
0.2515776596,-10.00479412,0.1098972103,-98.74013317,-0.5588874099,251.8922619,252.1168777,50,50,497.8810708,98.74013317,-0.1435110883,0.02822256584,-501.7612582,9.125804937,39.91560829,-497.4536285,497.4536285,-502.1682767,39.91560829,251.3333745,98.74333313,-318.1895349
0.2518905048,-10.20923816,0.1401904695,-98.74066572,-0.7129917435,251.8596532,252.0819244,50,50,497.814729,98.74066572,-0.2150687552,0.04229224403,-501.8230037,9.138291851,39.91244591,-497.3939333,497.3939333,-502.2049234,39.91244591,251.1466615,98.74426669,-318.1821983
0.2522493786,-10.42237979,0.1754940066,-98.74134863,-0.8925917676,251.8228687,252.0422937,50,50,497.7399069,98.74134863,-0.312019718,0.06135340124,-501.8886783,9.152614721,39.90874315,-497.3267372,497.3267372,-502.2381679,39.90874315,250.9302769,98.74534862,-318.1713912
0.2526653969,-10.6408834,0.2167817001,-98.74222213,-1.102633756,251.7810804,251.9970113,50,50,497.654883,98.74222213,-0.4414372439,0.08679625092,-501.9571113,9.169216578,39.90436074,-497.2505497,497.2505497,-502.2649479,39.90436074,250.6784466,98.74660777,-318.1556643
0.253155188,-10.85907052,0.2656096693,-98.74334232,-1.351013731,251.7330685,251.9446578,50,50,497.557136,98.74334232,-0.6131211789,0.120547534,-502.0260378,9.188760095,39.89909378,-497.1631908,497.1631908,-502.2804072,39.89909378,250.3820548,98.74808973,-318.1327779
0.2537428096,-11.06575108,0.3243090105,-98.7447877,-1.649543815,251.6771603,251.8832873,50,50,497.443217,98.7447877,-0.8408282413,0.1653135643,-502.0907678,9.212203774,39.89264911,-497.0616947,497.0616947,-502.2763071,39.89264911,250.0276165,98.74986192,-318.0991656
0.2544499597,-11.23612169,0.3950027871,-98.74663372,-2.008925429,251.6123091,251.8116067,50,50,497.3109507,98.74663372,-1.13835042,0.2238122622,-502.1410357,9.240411083,39.88475873,-496.9442879,496.9442879,-502.2391855,39.88475873,249.6033836,98.75198308,-318.0499777
0.2552632545,-11.32847905,0.4763267889,-98.74885362,-2.422057806,251.5409545,251.7321959,50,50,497.1652948,98.74885362,-1.502919597,0.295514679,-502.1598787,9.272845421,39.87557547,-496.8155467,496.8155467,-502.1539667,39.87557547,249.1188967,98.75440552,-317.9818721
0.2561961404,-11.30148877,0.5696142476,-98.75147733,-2.895453775,251.4632672,251.6451697,50,50,497.0066241,98.75147733,-1.940634824,0.3816503011,-502.1288678,9.310039853,39.86500899,-496.6759654,496.6759654,-502.0016665,39.86500899,248.5678135,98.75716093,-317.8889633
0.2572765138,-11.09829335,0.677651407,-98.75456907,-3.442822792,251.3786743,251.5498204,50,50,496.8338608,98.75456907,-2.463633996,0.4846642164,-502.022205,9.353102385,39.8528926,-496.5247685,496.5247685,-501.7547161,39.8528926,247.9358515,98.76032074,-317.7622291
0.2585477238,-10.63194044,0.8047723817,-98.75823169,-4.085383885,251.2861973,251.4449882,50,50,496.6452272,98.75823169,-3.091327182,0.6084864858,-501.8004267,9.403754921,39.83905527,-496.3605779,496.3605779,-501.3707618,39.83905527,247.2008134,98.76399593,-317.5877492
0.2600495069,-9.779455311,0.9549506881,-98.76254933,-4.841960093,251.1861563,251.3310317,50,50,496.4418487,98.76254933,-3.840897886,0.7567035451,-501.4077826,9.463572841,39.82368873,-496.1844861,496.1844861,-500.7929458,39.82368873,246.3441962,98.76827902,-317.3477729
0.2616735415,-8.511291251,1.117354153,-98.76717668,-5.656456294,251.0882136,251.2191396,50,50,496.2440848,98.76717668,-4.654476131,0.9181323552,-500.8303712,9.528235515,39.80878922,-496.0139238,496.0139238,-500.0247754,39.80878922,245.4317573,98.77284121,-317.048965
0.2634014656,-6.794114569,1.290146558,-98.77203601,-6.518200921,250.9943065,251.1119032,50,50,496.0566626,98.77203601,-5.519105628,1.090474562,-500.0508726,9.597010182,39.7955134,-495.8524008,495.8524008,-499.0540519,39.7955134,244.4761055,98.77761947,-316.6885597
0.2652465194,-4.57527826,1.474651944,-98.77714597,-7.432099688,250.9039062,251.0092389,50,50,495.8795102,98.77714597,-6.438432588,1.27478233,-499.0423339,9.670424687,39.78496637,-495.6990086,495.6990086,-497.8550577,39.78496637,243.4718065,98.78264097,-316.2580818
0.2672101684,-1.817371397,1.671016843,-98.78249652,-8.396852831,250.8164829,250.9112329,50,50,495.712747,98.78249652,-7.410536138,1.47106569,-497.7834763,9.748541286,39.77862652,-495.552681,495.552681,-496.4090971,39.77862652,242.41963,98.78790185,-315.7512407
0.2692983295,1.515056737,1.879832946,-98.78809417,-9.413034503,250.7303772,250.8168867,50,50,495.5544332,98.78809417,-8.435719992,1.67985014,-496.2521846,9.831603852,39.77824365,-495.4101947,495.4101947,-494.696241,39.77824365,241.3173427,98.79341329,-315.1606669
0.2715152723,5.445760805,2.101527233,-98.79394543,-10.48006455,250.6428482,250.7242006,50,50,495.4006497,98.79394543,-9.513286293,1.901532908,-494.4294602,9.919796812,39.78589037,-495.2661871,495.2661871,-492.6999328,39.78589037,240.1627836,98.79918608,-314.4793832
0.2738696599,9.994667887,2.336965993,-98.80007375,-11.59911109,250.5495388,250.6296142,50,50,495.244478,98.80007375,-10.64436395,2.136967742,-492.2952222,10.01348743,39.803998,-495.1121848,495.1121848,-490.4023085,39.803998,238.9504277,98.80524786,-313.6990062
0.2763702236,15.16861628,2.58702236,-98.80650924,-12.77095022,250.4443055,250.5278489,50,50,495.075635,98.80650924,-11.82969657,2.387022861,-489.8318886,10.11305642,39.83539421,-494.9362162,494.9362162,-487.7881742,39.83539421,237.6733553,98.81163322,-312.8108889
0.2790307851,20.96861885,2.853078511,-98.8133035,-13.99827539,250.3185629,250.4112503,50,50,494.8792476,98.8133035,-13.07195049,2.653078643,-487.0200235,10.21910139,39.88340993,-494.7215893,494.7215893,-484.8403605,39.88340993,236.3202875,98.81839856,-311.8042528
0.2818703689,27.38770313,3.137036887,-98.8205322,-15.28557502,250.1606147,250.2691404,50,50,494.6345819,98.8205322,-14.37557976,2.937036919,-483.8379034,10.33244678,39.95202277,-494.4455798,494.4455798,-481.5394288,39.95202277,234.8750397,98.8256248,-310.665677
0.284917539,34.41593467,3.441753896,-98.82830977,-16.64084881,249.9543889,250.0866021,50,50,494.3127102,98.82830977,-15.74855539,3.241753903,-480.2567251,10.45432538,40.04616483,-494.077002,494.077002,-477.8588749,40.04616483,233.3135401,98.8334323,-309.3767984
0.288217587,42.04854814,3.771758703,-98.83681411,-18.07830507,249.6771073,249.8422653,50,50,493.872254,98.83681411,-17.20508826,3.571758705,-476.2321676,10.58668092,40.17234661,-493.5717209,493.5717209,-473.7568094,40.17234661,231.5988023,98.84200599,-307.9102344
0.291852408,50.31342461,4.135240804,-98.8463509,-19.62594962,249.2937591,249.5031182,50,50,493.2494339,98.8463509,-18.77329826,3.935240804,-471.6805691,10.7329963,40.34027655,-492.8620406,492.8620406,-469.1523978,40.34027655,229.6678094,98.85166095,-306.2187064
0.2960169252,59.39078477,4.551692522,-98.85759089,-21.35503594,248.7380599,249.0068142,50,50,492.3242466,98.85759089,-20.52499296,4.351692522,-466.3850863,10.90145699,40.56889029,-491.8202355,491.8202355,-463.8329875,40.56889029,227.3830239,98.86308488,-304.1938687
0.3025032482,72.23214435,5.200324817,-98.87598634,-23.96089038,247.5905776,247.9660468,50,50,490.3577059,98.87598634,-23.16331527,5.000324817,-458.1318906,11.16594248,40.99675256,-489.6442908,489.6442908,-455.6056947,40.99675256,223.6296873,98.88185156,-300.8824153
0.3070329804,79.9968831,5.653298036,-98.88960938,-25.72345224,246.5676834,247.0243883,50,50,488.5628497,98.88960938,-24.94626338,5.453298036,-452.4657739,11.35241532,41.34194123,-487.6900568,487.6900568,-449.9924137,41.34194123,220.8442311,98.89577884,-298.4736005
0.3120595578,87.27797349,6.155955776,-98.90556775,-27.63034478,245.2102195,245.7599532,50,50,486.1404828,98.90556775,-26.87350331,5.955955776,-446.3480365,11.5612666,41.76296225,-485.0851523,485.0851523,-443.9563762,41.76296225,217.5798747,98.91210063,-295.7231032
0.3170861352,93.07124058,6.658613516,-98.92245616,-29.49125569,243.6186763,244.2612651,50,50,483.2583971,98.92245616,-28.75249652,6.458613516,-440.456685,11.77231995,42.21686309,-482.020802,482.020802,-438.1620131,42.21686309,214.1274206,98.9293629,-292.9032871
0.3221127126,97.36439992,7.161271256,-98.94028015,-31.31126821,241.8002769,242.5325774,50,50,479.9247162,98.94028015,-30.58860835,6.961271256,-434.8196054,11.98572171,42.69610476,-478.510916,478.510916,-432.6290235,42.69610476,210.4890087,98.94755496,-290.0248504
0.3271738957,100.224469,7.667389571,-98.95913836,-33.1066566,239.7540271,240.5709294,50,50,476.1337119,98.95913836,-32.39860052,7.467389571,-429.4095556,12.20307527,43.19672168,-474.5535917,474.5535917,-427.3239234,43.19672168,206.6473705,98.96676315,-287.0765292
0.3322999023,101.7346277,8.179990229,-98.97910001,-34.89012558,237.4810606,238.3756951,50,50,471.8840908,98.97910001,-34.19569713,7.979990229,-424.1947164,12.42582677,43.71490977,-470.1509609,470.1509609,-422.2096471,43.71490977,202.590935,98.98704533,-284.0472035
0.3375296153,101.9965706,8.702961532,-99.00025447,-36.67534112,234.9791692,235.9432511,50,50,467.1686759,99.00025447,-35.99414507,8.502961532,-419.1269986,12.65583699,44.24816049,-465.2986017,465.2986017,-417.2338501,44.24816049,198.3038281,99.00848086,-280.9188043
0.3429104228,101.122483,9.24104228,-99.02271316,-38.4764693,232.242062,233.2661163,50,50,461.9726962,99.02271316,-37.80874776,9.04104228,-414.1446162,12.89540143,44.79510273,-459.9840615,459.9840615,-412.3312141,44.79510273,193.7655927,99.03117204,-277.6665761
0.3485062003,99.23081644,9.800620035,-99.04664159,-40.3102128,229.2550621,230.3286115,50,50,456.2653165,99.04664159,-39.6569298,9.600620035,-409.16583,13.14763935,45.3560752,-454.1784569,454.1784569,-407.4170363,45.3560752,188.9448493,99.05527575,-274.2543634
0.3544113406,96.44023077,10.39113406,-99.07231501,-42.19911413,225.987423,227.0991004,50,50,449.9844695,99.07231501,-41.56210196,10.19113406,-404.0769847,13.41718822,45.9341351,-447.8214501,447.8214501,-402.375062,45.9341351,183.7883088,99.08105846,-270.625955
0.3607909144,92.85403498,11.02909144,-99.10028,-44.18151361,222.3702568,223.5077979,50,50,442.9934973,99.10028,-43.56379702,10.82909144,-398.6970286,13.71216734,46.53816643,-440.7781144,440.7781144,-397.0216813,46.53816643,178.1887431,99.10905628,-266.6799576
0.3680478114,88.48574129,11.75478114,-99.13204264,-46.35461442,218.2031231,219.3529391,50,50,434.8978863,99.13204264,-45.7614674,11.55478114,-392.6311959,14.05229688,47.19620426,-432.6564466,432.6564466,-390.9585234,47.19620426,171.8485087,99.14075746,-262.1647873
0.3775049452,83.00830346,12.70049452,-99.17280163,-49.03862146,212.7777541,213.9216179,50,50,424.3039162,99.17280163,-48.48194361,12.50049452,-384.6595408,14.50251094,48.00666817,-422.0714923,422.0714923,-382.9547509,48.00666817,163.7391326,99.18130434,-256.2478118
0.3851655301,79.18906763,13.46655301,-99.20490262,-51.07561461,208.4452615,209.5713924,50,50,415.8099925,99.20490262,-50.55191635,13.26655301,-378.044734,14.87266667,48.62747562,-413.6102161,413.6102161,-376.2932471,48.62747562,157.3696469,99.21315177,-251.4340815
0.3931717764,76.05602893,14.26717764,-99.23730834,-53.061387,204.0127213,205.1131406,50,50,407.0973316,99.23730834,-52.57480903,14.06717764,-370.9163512,15.26449222,49.24830402,-404.9458325,404.9458325,-369.1052732,49.24830402,150.9513344,99.24524333,-246.3881194
0.4011780227,73.90698013,15.06780227,-99.26840048,-54.89267522,199.6931597,200.764979,50,50,398.5921907,99.26840048,-54.44507422,14.86780227,-363.5406929,15.66119824,49.84795938,-396.4947421,396.4947421,-361.6668983,49.84795938,144.8004845,99.27599758,-241.3303455
0.4092456774,72.72157667,15.87456774,-99.29835482,-56.57711214,195.4549232,196.4987334,50,50,390.2398549,99.29835482,-56.16969769,15.67456774,-355.8596375,16.06574413,50.43879975,-388.1954009,388.1954009,-353.9261652,50.43879975,138.8778111,99.30561094,-236.2246312
0.4174752666,72.41031697,16.69752666,-99.3275256,-58.12810751,191.2376305,192.2565401,50,50,381.927175,99.3275256,-57.76166096,16.49752666,-347.7927839,16.48329145,51.03542237,-379.9296958,379.9296958,-345.8071379,51.03542237,133.109523,99.33445239,-231.0092089
0.4259923745,72.84672844,17.54923745,-99.35635531,-59.55833436,186.9633934,187.9623147,50,50,373.5048669,99.35635531,-59.23337675,17.34923745,-339.2436567,16.92059528,51.65354107,-371.5447687,371.5447687,-337.2165567,51.65354107,127.4050591,99.3629747,-225.6057368
0.4349942841,73.88295144,18.44942841,-99.38550089,-60.88326454,182.5151954,183.5002486,50,50,364.7451467,99.38550089,-60.60042706,18.24942841,-330.0495755,17.38853977,52.31362664,-362.8104134,362.8104134,-327.9938928,52.31362664,121.6319309,99.39184035,-219.8898401
0.4448595128,75.36783566,19.43595128,-99.41612499,-62.12597964,177.6836645,178.6617869,50,50,355.2371214,99.41612499,-61.88678463,19.23595128,-319.8677125,17.90824413,53.049658,-353.314048,353.314048,-317.7977921,53.049658,115.5576849,99.42221158,-213.6215334
0.4566876701,77.19400318,20.61876701,-99.45138444,-63.34561491,171.8992246,172.8783549,50,50,343.8597104,99.45138444,-63.15524204,20.41876701,-307.6234462,18.54103942,53.95207389,-341.9324112,341.9324112,-305.5555942,53.95207389,108.5536096,99.45723195,-206.1018333
0.4685158273,78.70115554,21.80158273,-99.48538692,-64.28948197,166.0806262,167.0673953,50,50,332.415168,99.48538692,-64.14478022,21.60158273,-295.4357689,19.18463072,54.87449946,-330.4706889,330.4706889,-293.383643,54.87449946,101.7911442,99.49104428,-198.5790014
0.4803439846,79.68589191,22.98439846,-99.5183471,-64.97171626,160.2041172,161.2012897,50,50,320.8495986,99.5183471,-64.87070969,22.78439846,-283.3620176,19.83922654,55.81177029,-318.8825622,318.8825622,-281.3314703,55.81177029,95.23240096,99.523838,-191.0540604
0.4921721418,80.11762717,24.16721418,-99.55033637,-65.39884678,154.2664235,155.2735809,50,50,309.1506269,99.55033637,-65.34085425,23.96721418,-271.4168898,20.50496432,56.7573774,-307.1619085,307.1619085,-269.4073662,56.7573774,88.86757668,99.55566212,-183.5277002
0.5042697553,80.0836536,25.37697553,-99.58200497,-65.5712849,148.1419409,149.1567329,50,50,297.0664157,99.58200497,-65.55772596,25.17697553,-259.3150523,21.19745751,57.72681249,-295.0606539,295.0606539,-257.3221213,57.72681249,82.57065601,99.58714672,-175.8288983
0.5169007289,79.71522363,26.64007289,-99.61380585,-65.45952195,141.7134747,142.7324711,50,50,284.3623825,99.61380585,-65.49364016,26.44007289,-246.7643429,21.93298352,58.73627147,-282.3463179,282.3463179,-244.7814038,58.73627147,76.25395274,99.61873024,-167.7899651
0.5305332693,79.16493247,28.00332693,-99.64648769,-64.99322094,134.7636353,135.7830692,50,50,270.606013,99.64648769,-65.08060673,27.80332693,-233.2616293,22.74109888,59.81929687,-268.5870089,268.5870089,-231.2814133,59.81929687,69.77041432,99.65114793,-159.1130606
0.5461919353,78.59004358,29.56919353,-99.68169055,-63.99969192,126.7958895,127.8121494,50,50,254.8105238,99.68169055,-64.15025885,29.36919353,-217.7452415,23.68746955,61.05420025,-252.7955388,252.7955388,-215.7608533,61.05420025,62.79619754,99.68601901,-149.1461318
0.5641166962,78.20485523,31.36166962,-99.71871214,-62.24659778,117.7177671,118.7284856,50,50,236.7889427,99.71871214,-62.47091384,31.16166962,-199.9224214,24.79445173,62.45895267,-234.7825298,234.7825298,-197.92936,62.45895267,55.47116929,99.72264415,-137.7364724
0.582041457,78.13527428,33.1541457,-99.75218141,-59.83130587,108.687288,109.6931257,50,50,218.8424891,99.75218141,-60.1294076,32.9541457,-182.0237881,25.92656956,63.85972197,-216.8435635,216.8435635,-180.023183,63.85972197,48.85598213,99.75572009,-126.3266089
0.6006282454,78.2750295,35.01282454,-99.78323096,-56.6336254,99.35814961,100.3610281,50,50,200.2868785,99.78323096,-57.00722081,34.81282454,-163.4100183,27.12701939,65.31309851,-198.2917862,198.2917862,-161.4055476,65.31309851,42.72452422,99.78637738,-114.4952174
0.6205308904,78.48285154,37.00308904,-99.81252921,-52.43998086,89.38523423,90.3871931,50,50,180.4354199,99.81252921,-52.89303454,36.80308904,-143.4604339,28.44243975,66.8730807,-178.4402224,178.4402224,-141.45605,66.8730807,36.94525337,99.81527373,-101.8261461
0.6414809854,78.62609433,39.09809854,-99.83911663,-47.17798881,78.88810107,79.89040172,50,50,159.5236831,99.83911663,-47.71372866,38.89809854,-122.4763081,29.86067303,68.51900497,-157.5260371,157.5260371,-120.474363,68.51900497,31.71011226,99.84144944,-88.49027571
0.6627284897,78.65531211,41.22284897,-99.86168975,-40.95805633,68.23686247,69.23959475,50,50,138.287607,99.86168975,-41.57754386,41.02284897,-101.2216919,31.33428319,70.19010818,-136.2875729,136.2875729,-99.2221303,70.19010818,27.27880614,99.86360597,-74.96506682
0.6846579531,78.60917785,43.41579531,-99.88032022,-33.60262576,57.24238888,58.24499901,50,50,116.3505396,99.88032022,-34.30904261,43.21579531,-79.30425208,32.89242452,71.91454844,-114.3494481,114.3494481,-77.30574574,71.91454844,23.63976312,99.88180118,-61.00574293
0.7067601433,78.55143257,45.62601433,-99.89423588,-25.22081925,46.16628891,47.16826789,50,50,94.23672697,99.89423588,-26.01544398,45.42601433,-57.21812205,34.50108912,73.65131637,-92.23587033,92.23587033,-55.21937981,73.65131637,20.94546966,99.89527265,-46.93646389
0.7288623336,78.52161579,47.83623336,-99.90322712,-15.86169678,35.09819794,36.09944811,50,50,72.12900167,99.90322712,-16.74487116,47.63623336,-35.12589648,36.14812785,75.38708138,-70.12886922,70.12886922,-33.12642952,75.38708138,19.23650116,99.90381749,-32.86718239
0.7354964045,78.5192208,48.49964045,-99.9049633,-12.86146351,31.77750937,32.77857692,50,50,65.49483057,99.9049633,-13.77123694,48.29964045,-28.49325438,36.64997897,75.9079899,-63.49489825,63.49489825,-26.49358717,75.9079899,18.91604586,99.90541977,-28.64422455
0.7456809105,78.52020903,49.51809105,-99.90676492,-8.08385662,26.68063594,27.68148196,50,50,55.31133085,99.90676492,-9.034465307,49.31809105,-18.30978102,37.42713651,76.70767019,-53.31164449,53.31164449,-16.30986771,76.70767019,18.59677932,99.9070161,-22.16121562
0.7485230229,78.52128266,49.80230229,-99.90708121,-6.713497812,25.25846061,26.25925845,50,50,52.46970275,99.90708121,-7.67550083,49.60230229,-15.46775324,37.64546546,76.93083491,-50.47006949,50.47006949,-13.46778678,76.93083491,18.5449628,99.90727519,-20.35205175
0.7496963815,78.52180676,49.91963815,-99.90718809,-6.143026891,24.6713368,25.67211645,50,50,51.29656518,99.90718809,-7.109733741,49.71963815,-14.29440842,37.73578697,77.02296884,-49.29695178,49.29695178,-12.2944221,77.02296884,18.52830991,99.90735845,-19.60514321
0.750207137,78.52158978,49.96655645,-99.9072302,-5.893461165,24.41576895,25.41654055,50,50,50.7859094,99.9072302,-6.862580368,49.77055494,-13.78366005,37.77513712,77.06307433,-48.78630426,48.78630426,-11.78387682,77.06307433,18.52230779,99.90738846,-19.28008745
0.7504280972,78.51895947,49.97850246,-99.9072473,-5.78497759,24.30520762,25.30597544,50,50,50.56499306,99.9072473,-6.755435893,49.79173795,-13.56277809,37.79216691,77.08042424,-48.56539144,48.56539144,-11.5642035,77.08042424,18.52023003,99.90739885,-19.13984452
0.7509590395,78.49496596,49.99256605,-99.90728661,-5.526641269,24.0395395,25.04030138,50,50,50.03415766,99.90728661,-6.49762274,49.83727827,-13.03329225,37.83310323,77.12210819,-48.03456485,48.03456485,-11.04468359,77.12210819,18.51289824,99.90743551,-18.80550884
0.7513960718,78.45093871,49.99689817,-99.90732095,-5.318844344,23.82085751,24.82161885,50,50,49.59721525,99.90732095,-6.285808693,49.86826121,-12.60043359,37.86681558,77.15640427,-47.59763163,47.59763163,-10.62849772,77.15640427,18.50201316,99.90748993,-18.53395261
0.752025903,78.34439983,49.99911985,-99.90738331,-5.029076349,23.50569889,24.50646308,50,50,48.96751832,99.90738331,-5.983124281,49.90338914,-11.98479326,37.91542665,77.20578429,-46.96795718,46.96795718,-10.04902854,77.20578429,18.47662254,99.90761689,-18.14907023
