time,damper.phi_rel_ref,damper.phi_rel_sim,damper.phi_rel_relerr,damper.w_rel_ref,damper.w_rel_sim,damper.w_rel_relerr,inertia3.phi_ref,inertia3.phi_sim,inertia3.phi_relerr,inertia3.w_ref,inertia3.w_sim,inertia3.w_relerr
0.49,-0.0921224534,0.1971106276,1.75422,-0.3631983757,0.8490976964,2.82067,0.09146989529,-0.1963521546,1.73611,0.4653979048,-1.003833009,2.86252
0.4905,-0.09230426513,0.1975356493,1.7579,-0.3640420431,0.8510081758,2.82708,0.09170299225,-0.1968544997,1.74055,0.4669651993,-1.005632752,2.86908
0.491,-0.09248648838,0.1979616013,1.76159,-0.3648442491,0.85282468,2.83317,0.09193684037,-0.1973576916,1.74499,0.4684038795,-1.00723927,2.87501
0.4915,-0.09266910233,0.1983884372,1.76528,-0.3656048555,0.8545469192,2.83895,0.09217137554,-0.1978616353,1.74945,0.4697131024,-1.008652813,2.88032
0.492,-0.09285208612,0.1988161102,1.76899,-0.3663237194,0.8561746392,2.84441,0.09240653313,-0.1983662361,1.75391,0.4708921504,-1.00987375,2.88499
0.4925,-0.09303541888,0.1992445736,1.7727,-0.3670006843,0.8577076209,2.84955,0.09264224757,-0.1988713997,1.75838,0.4719404943,-1.010902573,2.88904
0.493,-0.09321907962,0.1996737803,1.77642,-0.3676355954,0.8591456806,2.85437,0.09287845329,-0.1993770319,1.76285,0.4728576817,-1.011739895,2.89246
0.4935,-0.0934030473,0.2001036834,1.78014,-0.3682282944,0.86048867,2.85888,0.09311508453,-0.1998830386,1.76733,0.4736433779,-1.012386449,2.89525
0.494,-0.09358730077,0.2005342357,1.78387,-0.3687786226,0.8617364761,2.86306,0.09335207543,-0.2003893263,1.77182,0.4742973439,-1.012843091,2.89741
0.4945,-0.09377181875,0.20096539,1.7876,-0.3692864337,0.8628890213,2.86693,0.09358936068,-0.2008958013,1.7763,0.4748193415,-1.013110798,2.89895
0.495,-0.09395657998,0.2013970989,1.79134,-0.3697515534,0.8639462632,2.87047,0.09382687391,-0.2014023705,1.78079,0.4752094274,-1.013190666,2.89987
0.4955,-0.09414156306,0.201829315,1.79508,-0.3701738136,0.8649081948,2.87369,0.09406454917,-0.2019089409,1.78528,0.475467706,-1.013083914,2.90016
0.496,-0.09432674653,0.2022619906,1.79883,-0.3705530428,0.8657748444,2.87659,0.09430232055,-0.2024154197,1.78977,0.4755943988,-1.012791883,2.89984
0.4965,-0.09451210884,0.202695078,1.80258,-0.3708890663,0.8665462758,2.87916,0.09454012226,-0.2029217145,1.79426,0.4755898456,-1.012316033,2.8989
0.497,-0.09469762834,0.2031285294,1.80634,-0.3711817246,0.8672225878,2.88142,0.094777889,-0.2034277328,1.79874,0.4754543686,-1.011657948,2.89736
0.4975,-0.09488328328,0.203562297,1.81009,-0.3714308378,0.8678039148,2.88335,0.09501555539,-0.2039333828,1.80323,0.4751885319,-1.01081933,2.8952
0.498,-0.09506905186,0.2039963325,1.81385,-0.371636224,0.8682904266,2.88496,0.09525305638,-0.2044385726,1.80771,0.4747930097,-1.009802004,2.89245
0.4985,-0.09525491217,0.204430588,1.81761,-0.3717977016,0.868682328,2.88625,0.09549032731,-0.2049432106,1.81218,0.4742685674,-1.008607917,2.8891
0.499,-0.0954408422,0.2048650152,1.82138,-0.3719150864,0.8689798594,2.88721,0.0957273039,-0.2054472056,1.81665,0.4736160838,-1.007239136,2.88517
0.4995,-0.09562681988,0.2052995655,1.82514,-0.3719882012,0.8691832965,2.88786,0.09596392235,-0.2059504663,1.82112,0.4728364862,-1.00569785,2.88064
0.5,-0.09581282303,0.2057341819,1.8289,-0.3720168717,0.8692933577,2.88818,0.09620011935,-0.2064528851,1.82557,0.4719307732,-1.0039887,2.87555
0.5005,-0.09599882937,0.2061688256,1.83267,-0.3720009051,0.8693100417,2.88818,0.09643583218,-0.2069543968,1.83002,0.4709001764,-1.002111852,2.86988
0.501,-0.09618481653,0.2066034606,1.83643,-0.371940115,0.8692332493,2.88786,0.09667099875,-0.2074549398,1.83446,0.4697459757,-1.000066942,2.86365
0.5015,-0.09637076204,0.2070380389,1.8402,-0.371834314,0.8690634607,2.88722,0.09690555763,-0.2079544281,1.83888,0.4684695562,-0.9978569097,2.85686
0.502,-0.09655664334,0.2074725126,1.84396,-0.371683315,0.8688011771,2.88626,0.09713944812,-0.2084527775,1.8433,0.4670723991,-0.9954847286,2.84952
0.5025,-0.09674243787,0.2079068345,1.84772,-0.371486952,0.8684469208,2.88498,0.0973726098,-0.2089499055,1.84771,0.4655559286,-0.9929534022,2.84163
0.503,-0.09692812284,0.2083409578,1.85148,-0.3712450301,0.868001235,2.88338,0.09760498373,-0.2094457316,1.8521,0.4639218781,-0.9902659659,2.83321
0.5035,-0.09711367542,0.2087748361,1.85524,-0.3709573658,0.867464684,2.88146,0.0978365116,-0.2099401768,1.85648,0.4621719968,-0.9874254863,2.82427
0.504,-0.09729907269,0.2092084233,1.85899,-0.3706237765,0.866837853,2.87923,0.09806713602,-0.2104331642,1.86084,0.460308127,-0.9844350618,2.81481
0.5045,-0.0974842916,0.2096416739,1.86274,-0.3702440803,0.8661213485,2.87667,0.0982968006,-0.2109246185,1.86519,0.458332203,-0.9812978219,2.80485
0.505,-0.09766930915,0.2100745429,1.86649,-0.3698181107,0.8653157977,2.87381,0.09852544933,-0.2114144663,1.86952,0.4562461474,-0.9780169277,2.79439
0.5055,-0.09785410215,0.2105069855,1.87023,-0.3693456946,0.864421849,2.87063,0.09875302767,-0.2119026358,1.87384,0.4540520298,-0.9745955719,2.78345
0.506,-0.0980386473,0.2109389576,1.87397,-0.3688266566,0.8634401718,2.86714,0.09897948236,-0.2123890572,1.87814,0.4517520405,-0.9710369783,2.77203
0.5065,-0.09822292123,0.2113704154,1.87771,-0.3682608281,0.8623714566,2.86334,0.09920476115,-0.2128736625,1.88242,0.4493484167,-0.9673444025,2.76016
0.507,-0.09840690047,0.2118013156,1.88143,-0.3676480445,0.8612164147,2.85922,0.09942881291,-0.2133563852,1.88669,0.446843472,-0.9635211312,2.74783
0.5075,-0.09859056153,0.2122316151,1.88516,-0.3669881489,0.8599757788,2.8548,0.09965158746,-0.213837161,1.89093,0.4442395592,-0.9595704827,2.73506
0.508,-0.09877388094,0.2126612716,1.88888,-0.366280998,0.8586503022,2.85007,0.09987303516,-0.214315927,1.89515,0.4415390333,-0.9554958069,2.72186
0.5085,-0.09895683492,0.213090243,1.89259,-0.3655264367,0.8572407594,2.84504,0.1000931089,-0.2147926225,1.89936,0.4387444431,-0.9513004849,2.70824
0.509,-0.09913939974,0.2135184877,1.89629,-0.3647243222,0.8557479461,2.8397,0.1003117625,-0.2152671882,1.90354,0.4358583463,-0.9469879294,2.69421
0.5095,-0.09932155154,0.2139459646,1.89999,-0.3638745179,0.8541726788,2.83405,0.1005289509,-0.2157395669,1.9077,0.4328833599,-0.9425615843,2.67979
0.51,-0.09950326642,0.2143726329,1.90368,-0.3629768932,0.8525157951,2.82811,0.1007446306,-0.2162097029,1.91184,0.4298221573,-0.9380249253,2.66499
0.5105,-0.09968452064,0.2147984524,1.90736,-0.3620313384,0.8507781536,2.82187,0.1009587579,-0.2166775426,1.91595,0.4266773548,-0.9333814594,2.64982
0.511,-0.09986529009,0.2152233832,1.91104,-0.361037735,0.848960634,2.81533,0.1011712923,-0.217143034,1.92004,0.4234517462,-0.9286347248,2.63428
0.5115,-0.1000455507,0.2156473858,1.9147,-0.3599959776,0.847064137,2.80849,0.1013821943,-0.2176061268,1.9241,0.4201481313,-0.9237882915,2.61841
0.512,-0.1002252783,0.2160704214,1.91836,-0.3589059701,0.8450895841,2.80136,0.1015914258,-0.2180667728,1.92814,0.4167693452,-0.9188457608,2.60219
0.5125,-0.1004044488,0.2164924514,1.922,-0.3577676253,0.8430379182,2.79394,0.1017989502,-0.2185249254,1.93216,0.4133182602,-0.9138107653,2.58566
0.513,-0.1005830381,0.2169134376,1.92564,-0.3565808708,0.840910103,2.78622,0.1020047313,-0.2189805397,1.93615,0.4097977388,-0.9086869693,2.56882
0.5135,-0.1007610219,0.2173333425,1.92926,-0.3553456434,0.8387071233,2.77822,0.1022087348,-0.2194335728,1.94011,0.4062106786,-0.9034780684,2.55168
0.514,-0.100938376,0.2177521288,1.93288,-0.3540618864,0.8364299848,2.76994,0.1024109287,-0.2198839834,1.94405,0.4025600452,-0.8981877897,2.53426
0.5145,-0.1011150761,0.2181697597,1.93649,-0.352729557,0.8340797144,2.76137,0.1026112822,-0.2203317322,1.94796,0.3988488014,-0.8928198916,2.51657
0.515,-0.1012910978,0.2185861989,1.94008,-0.3513486243,0.8316573599,2.75252,0.1028097659,-0.2207767814,1.95184,0.3950799273,-0.8873781641,2.49863
0.5155,-0.1014664168,0.2190014105,1.94366,-0.3499190706,0.8291639902,2.74339,0.1030063518,-0.2212190954,1.95569,0.3912564085,-0.8818664285,2.48044
0.516,-0.101641009,0.2194153589,1.94723,-0.3484408941,0.8266006952,2.73399,0.1032010118,-0.22165864,1.95952,0.3873812,-0.8762885378,2.46202
0.5165,-0.10181485,0.2198280092,1.95079,-0.3469141022,0.8239685858,2.72431,0.1033937219,-0.2220953829,1.96332,0.3834573224,-0.8706483762,2.44339
0.517,-0.1019879154,0.2202393268,1.95433,-0.3453387181,0.821268794,2.71437,0.1035844586,-0.2225292938,1.96708,0.3794877736,-0.8649498594,2.42455
0.5175,-0.102160181,0.2206492774,1.95786,-0.3437147796,0.8185024726,2.70415,0.1037732001,-0.222960344,1.97082,0.3754755485,-0.8591969345,2.40553
0.518,-0.1023316224,0.2210578275,1.96138,-0.3420423399,0.8156707958,2.69367,0.1039599261,-0.2233885066,1.97453,0.3714236354,-0.8533935802,2.38632
0.5185,-0.1025022155,0.2214649444,1.96488,-0.3403214667,0.8127752906,2.68293,0.104144616,-0.2238137833,1.97821,0.3673349958,-0.8475456279,2.36696
0.519,-0.1026719361,0.2218705969,1.96837,-0.3385522449,0.8098166337,2.67193,0.1043272527,-0.2242361226,1.98186,0.3632125921,-0.8416544126,2.34746
0.5195,-0.1028407601,0.2222747536,1.97185,-0.336734776,0.8067957133,2.66067,0.1045078204,-0.2246554842,1.98548,0.3590593681,-0.8357221296,2.32781
0.52,-0.1030086633,0.2226773836,1.97531,-0.3348691786,0.8037137657,2.64916,0.1046863046,-0.2250718535,1.98907,0.3548782424,-0.8297527424,2.30803
0.5205,-0.1031756216,0.2230784571,1.97875,-0.3329555887,0.8005720258,2.6374,0.1048626925,-0.2254852177,1.99262,0.350672108,-0.82375014,2.28814
0.521,-0.1033416111,0.2234779445,1.98218,-0.3309941581,0.7973717268,2.62539,0.1050369716,-0.2258955651,1.99615,0.3464438331,-0.8177181359,2.26815
0.5215,-0.1035066081,0.2238758171,1.9856,-0.3289850556,0.7941141009,2.61314,0.1052091308,-0.2263028852,1.99965,0.342196256,-0.8116604687,2.24807
0.522,-0.1036705886,0.2242720465,1.989,-0.3269284739,0.7908003784,2.60064,0.105379162,-0.2267071689,2.00311,0.3379321688,-0.8055808022,2.22792
0.5225,-0.1038335291,0.2246666051,1.99238,-0.3248246227,0.7874317886,2.58791,0.1055470578,-0.2271084084,2.00654,0.3336543275,-0.7994827249,2.2077
0.523,-0.1039954057,0.2250594659,1.99574,-0.3226737315,0.7840095591,2.57494,0.1057128122,-0.2275065972,2.00994,0.3293654448,-0.7933697502,2.18744
0.5235,-0.1041561952,0.2254506025,1.99909,-0.3204760495,0.7805349161,2.56174,0.1058764205,-0.2279017301,2.01331,0.3250681881,-0.7872453167,2.16713
0.524,-0.1043158743,0.225839989,2.00242,-0.3182318351,0.7770090845,2.54832,0.1060378776,-0.2282938031,2.01665,0.3207652192,-0.7811127877,2.1468
0.5245,-0.1044744197,0.2262276001,2.00573,-0.3159413826,0.7734332876,2.53467,0.1061971823,-0.2286828137,2.01996,0.316459087,-0.7749754517,2.12645
0.525,-0.1046318083,0.2266134113,2.00903,-0.3136050019,0.7698087474,2.5208,0.1063543337,-0.2290687605,2.02324,0.3121523067,-0.768836522,2.1061
0.5255,-0.1047880174,0.2269973985,2.0123,-0.3112230245,0.7661366844,2.50671,0.1065093324,-0.2294516434,2.02648,0.3078473343,-0.7626991369,2.08576
0.526,-0.104943024,0.2273795382,2.01556,-0.3087958035,0.7624183177,2.49241,0.1066621801,-0.2298314638,2.02969,0.3035465627,-0.7565663596,2.06543
0.5265,-0.1050968059,0.2277598077,2.0188,-0.3063237033,0.7586548651,2.47791,0.1068128786,-0.2302082241,2.03288,0.2992523706,-0.7504411785,2.04513
0.527,-0.1052493406,0.2281381846,2.02202,-0.3038071174,0.7548475426,2.46319,0.1069614317,-0.2305819282,2.03603,0.2949670373,-0.7443265066,2.02487
0.5275,-0.105400606,0.2285146474,2.02522,-0.3012464659,0.7509975653,2.44828,0.1071078448,-0.2309525814,2.03914,0.290692753,-0.738225182,2.00465
0.528,-0.1055505801,0.2288891751,2.0284,-0.2986421883,0.7471061463,2.43316,0.1072521242,-0.2313201899,2.04223,0.2864316516,-0.732139968,1.98449
0.5285,-0.1056992412,0.2292617471,2.03156,-0.2959947471,0.7431744978,2.41785,0.1073942771,-0.2316847617,2.04529,0.2821857913,-0.7260735524,1.9644
0.529,-0.1058465678,0.2296323436,2.0347,-0.2933046223,0.7392038301,2.40236,0.1075343116,-0.2320463057,2.04831,0.2779571801,-0.7200285484,1.94439
0.5295,-0.105992539,0.2300009455,2.03782,-0.2905723069,0.7351953525,2.38667,0.1076722358,-0.2324048322,2.05131,0.2737477983,-0.7140074939,1.92445
0.53,-0.1061371335,0.2303675341,2.04092,-0.287798337,0.7311502725,2.37081,0.1078080606,-0.2327603529,2.05427,0.2695594468,-0.7080128517,1.90461
0.5305,-0.1062803307,0.2307320914,2.044,-0.2849832638,0.7270697964,2.35476,0.1079417969,-0.2331128807,2.05721,0.265393885,-0.7020470099,1.88488
0.531,-0.1064221102,0.2310945999,2.04706,-0.2821276619,0.722955129,2.33854,0.1080734567,-0.2334624298,2.06011,0.2612527877,-0.6961122811,1.86524
0.5315,-0.1065624518,0.2314550428,2.0501,-0.2792321299,0.7188074737,2.32216,0.1082030529,-0.2338090158,2.06298,0.2571377424,-0.6902109033,1.84573
0.532,-0.1067013358,0.231813404,2.05312,-0.2762972654,0.7146280325,2.3056,0.1083305979,-0.2341526555,2.06582,0.2530503739,-0.684345039,1.82634
0.5325,-0.1068387428,0.2321696676,2.05611,-0.2733237185,0.7104180058,2.28889,0.1084561063,-0.234493367,2.06864,0.2489920702,-0.6785167762,1.80708
0.533,-0.1069746534,0.2325238188,2.05908,-0.2703121541,0.7061785928,2.27202,0.1085795931,-0.2348311697,2.07142,0.2449641738,-0.6727281273,1.78795
0.5335,-0.1071090488,0.2328758432,2.06203,-0.2672632592,0.7019109911,2.255,0.1087010741,-0.2351660843,2.07417,0.240967942,-0.6669810301,1.76897
0.534,-0.1072419106,0.2332257268,2.06496,-0.2641777446,0.697616397,2.23782,0.1088205654,-0.2354981328,2.07689,0.2370045396,-0.661277347,1.75013
0.5345,-0.1073732206,0.2335734565,2.06787,-0.2610563302,0.6932960051,2.22051,0.1089380835,-0.2358273385,2.07959,0.2330751132,-0.6556188658,1.73145
0.535,-0.1075029611,0.2339190196,2.07075,-0.2578997612,0.6889510091,2.20306,0.1090536452,-0.2361537261,2.08225,0.2291807047,-0.6500072987,1.71293
0.5355,-0.1076311147,0.2342624042,2.07361,-0.2547088194,0.6845826006,2.18547,0.1091672688,-0.2364773214,2.08489,0.2253221897,-0.6444442833,1.69458
0.536,-0.1077576644,0.2346035988,2.07645,-0.2514843018,0.6801919704,2.16775,0.1092789723,-0.2367981515,2.0875,0.2215003908,-0.638931382,1.67639
0.5365,-0.1078825936,0.2349425925,2.07926,-0.2482270278,0.6757803074,2.14991,0.1093887744,-0.2371162451,2.09008,0.2177160364,-0.6334700822,1.65837
0.537,-0.1080058861,0.2352793823,2.08205,-0.244937835,0.671348618,2.13194,0.1094966941,-0.2374316679,2.09264,0.2139697835,-0.6280606072,1.64054
0.5375,-0.1081275262,0.235613951,2.08482,-0.2416175619,0.6668981244,2.11386,0.1096027501,-0.2377443944,2.09516,0.2102623112,-0.6227055977,1.62288
0.538,-0.1082474986,0.2359462863,2.08756,-0.2382671007,0.6624300247,2.09567,0.1097069621,-0.2380544347,2.09766,0.2065940295,-0.6174066863,1.60541
0.5385,-0.1083657884,0.2362763805,2.09028,-0.2348873523,0.6579454284,2.07737,0.1098093499,-0.2383618224,2.10013,0.2029653255,-0.6121647221,1.58813
0.539,-0.1084823812,0.2366042263,2.09297,-0.2314792386,0.6534454357,2.05897,0.1099099335,-0.2386665909,2.10258,0.1993764943,-0.6069804823,1.57103
0.5395,-0.1085972631,0.2369298171,2.09565,-0.2280437024,0.6489311376,2.04047,0.1100087327,-0.2389687733,2.105,0.1958277382,-0.6018546721,1.55413
0.54,-0.1087104204,0.2372531464,2.09829,-0.2245816829,0.6444036158,2.02188,0.1101057677,-0.2392684026,2.10739,0.1923193,-0.596787925,1.53743
0.5405,-0.1088218404,0.2375742084,2.10092,-0.2210941619,0.6398639425,2.00321,0.1102010585,-0.2395655114,2.10976,0.1888512085,-0.5917808027,1.52091
0.541,-0.1089315103,0.2378929976,2.10352,-0.2175821391,0.6353131808,1.98445,0.1102946254,-0.239860132,2.1121,0.1854234106,-0.5868337949,1.5046
0.5415,-0.1090394184,0.2382095091,2.10609,-0.2140466295,0.6307523843,1.96561,0.1103864885,-0.2401522966,2.11441,0.1820357874,-0.5819473195,1.48848
0.542,-0.1091455531,0.2385237385,2.10864,-0.2104886665,0.6261825975,1.9467,0.1104766677,-0.240442037,2.1167,0.1786881336,-0.5771217227,1.47255
0.5425,-0.1092499034,0.2388356817,2.11116,-0.2069092909,0.6216048554,1.92772,0.1105651832,-0.2407293849,2.11897,0.1753802203,-0.5723572787,1.45682
0.543,-0.1093524588,0.239145335,2.11366,-0.2033095543,0.6170201838,1.90868,0.1106520547,-0.2410143716,2.12121,0.1721117706,-0.5676541899,1.44129
0.5435,-0.1094532095,0.2394526955,2.11614,-0.1996905463,0.6124295991,1.88958,0.1107373019,-0.2412970281,2.12343,0.1688823109,-0.5630125868,1.42596
0.544,-0.1095521461,0.2397577604,2.11859,-0.1960533627,0.6078341085,1.87042,0.1108209439,-0.2415773853,2.12563,0.1656913436,-0.5584325281,1.41082
0.5445,-0.1096492598,0.2400605275,2.12101,-0.192399115,0.6032347098,1.85122,0.1109029999,-0.2418554738,2.1278,0.162538294,-0.5539140008,1.39587
0.545,-0.1097445424,0.2403609951,2.12341,-0.1887289287,0.5986323915,1.83197,0.1109834886,-0.2421313239,2.12995,0.1594225196,-0.5494569198,1.38112
0.5455,-0.1098379861,0.240659162,2.12579,-0.1850439184,0.5940281328,1.81268,0.111062429,-0.2424049656,2.13208,0.1563434491,-0.5450611283,1.36655
0.546,-0.1099295837,0.2409550273,2.12814,-0.1813452462,0.5894229036,1.79336,0.1111398389,-0.2426764288,2.13418,0.1533002491,-0.5407263975,1.35218
0.5465,-0.1100193289,0.2412485905,2.13046,-0.1776340745,0.5848176644,1.77401,0.1112157361,-0.242945743,2.13626,0.1502920922,-0.5364524271,1.33799
0.547,-0.1101072156,0.241539852,2.13276,-0.1739115779,0.5802133666,1.75464,0.1112901376,-0.2432129374,2.13833,0.1473180867,-0.5322388447,1.32399
0.5475,-0.1101932386,0.2418288121,2.13504,-0.1701789427,0.575610952,1.73524,0.1113630602,-0.2434780411,2.14036,0.1443772782,-0.5280852059,1.31017
0.548,-0.1102773928,0.2421154719,2.13729,-0.1664373508,0.5710113532,1.71584,0.1114345209,-0.2437410828,2.14238,0.1414687413,-0.5239909948,1.29652
0.5485,-0.1103596742,0.242399833,2.13951,-0.1626880042,0.5664154937,1.69642,0.1115045354,-0.2440020912,2.14438,0.1385914391,-0.5199556235,1.28305
0.549,-0.1104400793,0.2426818971,2.14171,-0.1589321196,0.5618242874,1.677,0.1115731188,-0.2442610943,2.14635,0.1357442482,-0.5159784322,1.26976
0.5495,-0.110518605,0.2429616668,2.14388,-0.1551709178,0.5572386391,1.65758,0.1116402859,-0.2445181202,2.14831,0.1329260235,-0.5120586893,1.25663
0.55,-0.1105952492,0.2432391448,2.14603,-0.1514056273,0.552659444,1.63816,0.1117060506,-0.2447731967,2.15025,0.1301355722,-0.5081955914,1.24367
0.5505,-0.11067001,0.2435143345,2.14815,-0.1476374787,0.5480875882,1.61876,0.1117704266,-0.2450263511,2.15216,0.1273716868,-0.5043882632,1.23086
0.551,-0.110742886,0.2437872397,2.15025,-0.1438676996,0.5435239486,1.59937,0.1118334277,-0.2452776108,2.15406,0.1246331746,-0.5006357576,1.21822
0.5515,-0.1108138771,0.2440578645,2.15232,-0.1400975411,0.5389693925,1.58,0.1118950657,-0.2455270027,2.15593,0.1219186988,-0.4969370555,1.20572
0.552,-0.1108829832,0.2443262137,2.15437,-0.1363282514,0.5344247781,1.56065,0.1119553521,-0.2457745535,2.15779,0.1192269337,-0.4932910662,1.19338
0.5525,-0.1109502052,0.2445922925,2.15639,-0.1325610824,0.5298909543,1.54134,0.1120142978,-0.2460202896,2.15963,0.116556523,-0.4896966271,1.18117
0.553,-0.1110155446,0.2448561064,2.15839,-0.1287972891,0.5253687604,1.52206,0.1120719129,-0.2462642373,2.16145,0.113906082,-0.4861525035,1.1691
0.5535,-0.111079003,0.2451176614,2.16036,-0.1250381145,0.5208590267,1.50282,0.1121282083,-0.2465064224,2.16325,0.1112742892,-0.4826573892,1.15716
0.554,-0.1111405831,0.2453769642,2.1623,-0.1212848198,0.5163625741,1.48363,0.1121831923,-0.2467468706,2.16503,0.1086596996,-0.4792099059,1.14535
0.5545,-0.1112002884,0.2456340218,2.16423,-0.1175386617,0.5118802141,1.46448,0.1122368729,-0.2469856073,2.16679,0.1060608826,-0.4758086036,1.13366
0.555,-0.1112581227,0.2458888414,2.16612,-0.1138008957,0.5074127491,1.44539,0.1122892576,-0.2472226578,2.16854,0.1034763986,-0.4724519604,1.12209
0.5555,-0.1113140905,0.2461414365,2.16799,-0.1100727762,0.5029605113,1.42636,0.1123403529,-0.2474580402,2.17027,0.1009047981,-0.4691357181,1.11062
0.556,-0.111368197,0.2463918096,2.16984,-0.1063555509,0.4985248329,1.40739,0.1123901655,-0.24769178,2.17198,0.09834465544,-0.4658626944,1.09925
0.5565,-0.1114204476,0.2466399676,2.17166,-0.1026504651,0.4941065997,1.38849,0.1124387012,-0.2479238991,2.17367,0.09579453764,-0.462632075,1.08799
0.557,-0.111470849,0.2468859198,2.17346,-0.09895876527,0.4897065338,1.36966,0.1124859641,-0.2481544167,2.17534,0.0932529836,-0.4594419788,1.07682
0.5575,-0.1115194082,0.2471296758,2.17523,-0.09528169044,0.4853253546,1.35091,0.1125319578,-0.2483833515,2.177,0.09071855338,-0.4562905487,1.06574
0.558,-0.1115661329,0.2473712455,2.17698,-0.0916204743,0.480963779,1.33224,0.1125766855,-0.2486107215,2.17864,0.08818981539,-0.4531759521,1.05475
0.5585,-0.1116110312,0.2476106389,2.1787,-0.08797634369,0.4766225218,1.31366,0.1126201495,-0.2488365436,2.18027,0.08566535379,-0.4500963807,1.04383
0.559,-0.1116541118,0.2478478667,2.1804,-0.08435051567,0.4723022949,1.29517,0.1126623531,-0.2490608345,2.18188,0.08314378764,-0.4470500501,1.03298
0.5595,-0.1116953843,0.2480829398,2.18208,-0.08074420342,0.4680038082,1.27678,0.1127032963,-0.2492836097,2.18347,0.08062372503,-0.4440352006,1.0222
0.56,-0.1117348589,0.2483158692,2.18373,-0.07715860968,0.4637277688,1.25849,0.1127429795,-0.2495048841,2.18504,0.07810380833,-0.4410500965,1.01147
0.5605,-0.1117725461,0.2485466666,2.18536,-0.07359492761,0.4594748816,1.2403,0.1127814022,-0.2497246721,2.1866,0.07558270587,-0.4380930266,1.0008
0.561,-0.1118084573,0.2487753438,2.18697,-0.07005433993,0.4552458488,1.22223,0.1128185632,-0.2499429869,2.18814,0.07305911526,-0.4351623038,0.990173
0.5615,-0.1118426041,0.2490019129,2.18855,-0.06653802003,0.4510413705,1.20426,0.1128544621,-0.2501598413,2.18966,0.07053176147,-0.4322562653,0.979587
0.562,-0.1118749989,0.2492263865,2.19011,-0.06304712758,0.4468621441,1.18642,0.1128890966,-0.2503752474,2.19117,0.06799941016,-0.4293732727,0.969036
0.5625,-0.111905655,0.2494487774,2.19164,-0.05958280956,0.4427088646,1.16869,0.1129224633,-0.2505892163,2.19266,0.06546086576,-0.4265117117,0.958515
0.563,-0.1119345858,0.2496690988,2.19315,-0.05614619973,0.4385822247,1.15109,0.1129545587,-0.2508017584,2.19414,0.06291497415,-0.4236699923,0.948019
0.5635,-0.1119618055,0.2498873641,2.19464,-0.05273841756,0.4344829144,1.13363,0.1129853786,-0.2510128837,2.1956,0.06036062678,-0.4208465489,0.937541
0.564,-0.1119873289,0.2501035873,2.19611,-0.0493605706,0.4304116214,1.11629,0.113014919,-0.2512226009,2.19704,0.05779674858,-0.4180398401,0.927077
0.5645,-0.1120111708,0.2503177824,2.19755,-0.04601375243,0.4263690311,1.0991,0.1130431756,-0.2514309186,2.19847,0.0552223073,-0.4152483488,0.916623
0.565,-0.1120333473,0.2505299639,2.19897,-0.04269903432,0.4223558262,1.08205,0.1130701421,-0.2516378441,2.19988,0.0526363532,-0.4124705822,0.906173
0.5655,-0.1120538748,0.2507401468,2.20037,-0.0394174732,0.418372687,1.06515,0.1130958124,-0.2518433842,2.20127,0.05003798013,-0.4097050716,0.895722
0.566,-0.11207277,0.250948346,2.20175,-0.0361701082,0.4144202916,1.0484,0.1131201799,-0.252047545,2.20265,0.04742634169,-0.4069503727,0.885267
0.5665,-0.1120900505,0.2511545771,2.2031,-0.03295796061,0.4104993153,1.0318,0.1131432375,-0.2522503318,2.20402,0.04480065065,-0.4042050656,0.874803
0.567,-0.1121057336,0.2513588559,2.20444,-0.02978204568,0.4066104313,1.01536,0.1131649796,-0.2524517492,2.20536,0.04216011756,-0.4014677545,0.864325
0.5675,-0.1121198381,0.2515611985,2.20575,-0.02664334157,0.4027543101,0.999088,0.1131853975,-0.2526518009,2.20669,0.03950410953,-0.3987370679,0.85383
0.568,-0.1121323828,0.2517616215,2.20704,-0.02354281282,0.3989316198,0.982979,0.1132044834,-0.2528504902,2.20801,0.03683202876,-0.3960116586,0.843314
0.5685,-0.1121433869,0.2519601415,2.20831,-0.02048140316,0.3951430262,0.967041,0.1132222289,-0.2530478192,2.2093,0.03414334885,-0.3932902037,0.832773
0.569,-0.1121528705,0.2521567757,2.20956,-0.0174600348,0.3913891925,0.951277,0.1132386253,-0.2532437896,2.21058,0.03143761753,-0.3905714046,0.822205
0.5695,-0.1121608535,0.2523515416,2.21079,-0.01447962039,0.3876707796,0.935691,0.1132536647,-0.2534384024,2.21185,0.02871439323,-0.3878539868,0.811605
0.57,-0.1121673566,0.252544457,2.212,-0.01154104237,0.3839884458,0.920286,0.1132673385,-0.2536316575,2.2131,0.02597335243,-0.3851367003,0.80097
0.5705,-0.1121724011,0.25273554,2.21319,-0.008645155851,0.380342847,0.905066,0.1132796372,-0.2538235544,2.21433,0.02321427388,-0.3824183192,0.790298
0.571,-0.1121760086,0.2529248089,2.21436,-0.005792796494,0.3767346367,0.890034,0.1132905517,-0.2540140917,2.21554,0.02043699619,-0.3796976421,0.779587
0.5715,-0.112178201,0.2531122827,2.21551,-0.002984776103,0.373164466,0.875193,0.1133000726,-0.2542032674,2.21674,0.0176414403,-0.3769734915,0.768832
0.572,-0.1121790006,0.2532979803,2.21664,-0.0002218882283,0.3696329835,0.860548,0.113308191,-0.2543910785,2.21792,0.01482757869,-0.3742447146,0.758034
