time,airGap.port_p.Phi,core.port_p.Phiˍt,voltageSensor.v,magFluxSensor.Phi
0.04599198397,7.177178134e-05,0,-0,7.177178134e-05
0.04609218437,7.177178134e-05,0,-0,7.177178134e-05
0.04619238477,7.177178134e-05,0,-0,7.177178134e-05
0.04629258517,7.177178134e-05,0,-0,7.177178134e-05
0.04639278557,7.177178134e-05,0,-0,7.177178134e-05
0.04649298597,7.177178134e-05,0,-0,7.177178134e-05
0.04659318637,7.177178134e-05,0,-0,7.177178134e-05
0.04669338677,7.177178134e-05,0,-0,7.177178134e-05
0.04679358717,7.177178134e-05,0,-0,7.177178134e-05
0.04689378758,7.177178134e-05,0,-0,7.177178134e-05
0.04699398798,7.177178134e-05,0,-0,7.177178134e-05
0.04709418838,7.177178134e-05,0,-0,7.177178134e-05
0.04719438878,7.177178134e-05,0,-0,7.177178134e-05
0.04729458918,7.177178134e-05,0,-0,7.177178134e-05
0.04739478958,7.177178134e-05,0,-0,7.177178134e-05
0.04749498998,7.177178134e-05,0,-0,7.177178134e-05
0.04759519038,7.177178134e-05,0,-0,7.177178134e-05
0.04769539078,7.177178134e-05,0,-0,7.177178134e-05
0.04779559118,7.177178134e-05,0,-0,7.177178134e-05
0.04789579158,7.177178134e-05,0,-0,7.177178134e-05
0.04799599198,7.177178134e-05,0,-0,7.177178134e-05
0.04809619238,7.177178134e-05,0,-0,7.177178134e-05
0.04819639279,7.177178134e-05,0,-0,7.177178134e-05
0.04829659319,7.177178134e-05,0,-0,7.177178134e-05
0.04839679359,7.177178134e-05,0,-0,7.177178134e-05
0.04849699399,7.177178134e-05,0,-0,7.177178134e-05
0.04859719439,7.177178134e-05,0,-0,7.177178134e-05
0.04869739479,7.177178134e-05,0,-0,7.177178134e-05
0.04879759519,7.177178134e-05,0,-0,7.177178134e-05
0.04889779559,7.177178134e-05,0,-0,7.177178134e-05
0.04899799599,7.177178134e-05,0,-0,7.177178134e-05
0.04909819639,7.177178134e-05,0,-0,7.177178134e-05
0.04919839679,7.177178134e-05,0,-0,7.177178134e-05
0.04929859719,7.177178134e-05,0,-0,7.177178134e-05
0.0493987976,7.177178134e-05,0,-0,7.177178134e-05
0.049498998,7.177178134e-05,0,-0,7.177178134e-05
0.0495991984,7.177178134e-05,0,-0,7.177178134e-05
0.0496993988,7.177178134e-05,0,-0,7.177178134e-05
0.0497995992,7.177178134e-05,0,-0,7.177178134e-05
0.0498997996,7.177178134e-05,0,-0,7.177178134e-05
0.05,7.177178134e-05,0,-0,7.177178134e-05
