time,magFluxSensor.Phi_ref,magFluxSensor.Phi_sim,magFluxSensor.Phi_relerr,voltageSensor.v_ref,voltageSensor.v_sim,voltageSensor.v_relerr
0.0305,7.177178134e-05,7.719537502e-05,0.0755672,0,0.0004996349099,0.104422
0.03055,7.177178134e-05,7.729121746e-05,0.0769026,0,0.000511522293,0.106906
0.0306,7.177178134e-05,7.738657176e-05,0.0782312,0,0.0005233686544,0.109382
0.03065,7.177178134e-05,7.748143747e-05,0.0795529,0,0.0005351737604,0.111849
0.0307,7.177178134e-05,7.757581416e-05,0.0808679,0,0.0005469373774,0.114308
0.03075,7.177178134e-05,7.766970138e-05,0.082176,0,0.0005586592722,0.116757
0.0308,7.177178134e-05,7.77630987e-05,0.0834773,0,0.0005703392118,0.119198
0.03085,7.177178134e-05,7.785600566e-05,0.0847718,0,0.0005819769635,0.121631
0.0309,7.177178134e-05,7.794842183e-05,0.0860595,0,0.0005935722949,0.124054
0.03095,7.177178134e-05,7.804034675e-05,0.0873403,0,0.0006051249738,0.126469
0.031,7.177178134e-05,7.813177996e-05,0.0886142,0,0.0006166347685,0.128874
0.03105,7.177178134e-05,7.822272104e-05,0.0898813,0,0.0006281014473,0.131271
0.0311,7.177178134e-05,7.831316951e-05,0.0911415,0,0.0006395247789,0.133658
0.03115,7.177178134e-05,7.840312492e-05,0.0923949,0,0.0006509045325,0.136036
0.0312,7.177178134e-05,7.849258682e-05,0.0936413,0,0.0006622404773,0.138405
0.03125,7.177178134e-05,7.858155476e-05,0.0948809,0,0.0006735323828,0.140765
0.0313,7.177178134e-05,7.867002827e-05,0.0961136,0,0.0006847800189,0.143116
0.03135,7.177178134e-05,7.875800688e-05,0.0973394,0,0.0006959831559,0.145458
0.0314,7.177178134e-05,7.884549015e-05,0.0985584,0,0.000707141564,0.14779
0.03145,7.177178134e-05,7.893247761e-05,0.0997704,0,0.0007182550141,0.150112
0.0315,7.177178134e-05,7.901896879e-05,0.100975,0,0.0007293232771,0.152425
0.03155,7.177178134e-05,7.910496322e-05,0.102174,0,0.0007403461243,0.154729
0.0316,7.177178134e-05,7.919046044e-05,0.103365,0,0.0007513233274,0.157023
0.03165,7.177178134e-05,7.927545998e-05,0.104549,0,0.000762254658,0.159308
0.0317,7.177178134e-05,7.935996136e-05,0.105727,0,0.0007731398885,0.161583
0.03175,7.177178134e-05,7.944396411e-05,0.106897,0,0.0007839787912,0.163848
0.0318,7.177178134e-05,7.952746776e-05,0.10806,0,0.0007947711388,0.166104
0.03185,7.177178134e-05,7.961047184e-05,0.109217,0,0.0008055167043,0.16835
0.0319,7.177178134e-05,7.969297586e-05,0.110366,0,0.000816215261,0.170586
0.03195,7.177178134e-05,7.977497934e-05,0.111509,0,0.0008268665825,0.172812
0.032,7.177178134e-05,7.985648181e-05,0.112645,0,0.0008374704426,0.175028
0.03205,7.177178134e-05,7.993748279e-05,0.113773,0,0.0008480266154,0.177234
0.0321,7.177178134e-05,8.001798178e-05,0.114895,0,0.0008585348754,0.17943
0.03215,7.177178134e-05,8.009797831e-05,0.116009,0,0.0008689949972,0.181616
0.0322,7.177178134e-05,8.017747188e-05,0.117117,0,0.0008794067559,0.183792
0.03225,7.177178134e-05,8.025646202e-05,0.118218,0,0.0008897699267,0.185958
0.0323,7.177178134e-05,8.033494822e-05,0.119311,0,0.0009000842851,0.188114
0.03235,7.177178134e-05,8.041293001e-05,0.120398,0,0.000910349607,0.190259
0.0324,7.177178134e-05,8.049040687e-05,0.121477,0,0.0009205656686,0.192394
0.03245,7.177178134e-05,8.056737833e-05,0.12255,0,0.0009307322462,0.194519
0.0325,7.177178134e-05,8.064384388e-05,0.123615,0,0.0009408491166,0.196634
0.03255,7.177178134e-05,8.071980303e-05,0.124673,0,0.0009509160566,0.198737
0.0326,7.177178134e-05,8.079525528e-05,0.125725,0,0.0009609328436,0.200831
0.03265,7.177178134e-05,8.087020012e-05,0.126769,0,0.0009708992551,0.202914
0.0327,7.177178134e-05,8.094463706e-05,0.127806,0,0.0009808150689,0.204986
0.03275,7.177178134e-05,8.101856558e-05,0.128836,0,0.0009906800632,0.207048
0.0328,7.177178134e-05,8.10919852e-05,0.129859,0,0.001000494016,0.209099
0.03285,7.177178134e-05,8.116489539e-05,0.130875,0,0.001010256707,0.211139
0.0329,7.177178134e-05,8.123729565e-05,0.131884,0,0.001019967914,0.213169
0.03295,7.177178134e-05,8.130918548e-05,0.132885,0,0.001029627417,0.215188
0.033,7.177178134e-05,8.138056435e-05,0.13388,0,0.001039234995,0.217196
0.03305,7.177178134e-05,8.145143176e-05,0.134867,0,0.001048790429,0.219193
0.0331,7.177178134e-05,8.152178718e-05,0.135847,0,0.001058293497,0.221179
0.03315,7.177178134e-05,8.159163012e-05,0.13682,0,0.001067743982,0.223154
0.0332,7.177178134e-05,8.166096004e-05,0.137786,0,0.001077141662,0.225118
0.03325,7.177178134e-05,8.172977643e-05,0.138745,0,0.00108648632,0.227071
0.0333,7.177178134e-05,8.179807876e-05,0.139697,0,0.001095777736,0.229013
0.03335,7.177178134e-05,8.186586652e-05,0.140641,0,0.001105015692,0.230944
0.0334,7.177178134e-05,8.193313918e-05,0.141579,0,0.00111419997,0.232863
0.03345,7.177178134e-05,8.199989621e-05,0.142509,0,0.001123330352,0.234771
0.0335,7.177178134e-05,8.20661371e-05,0.143432,0,0.00113240662,0.236668
0.03355,7.177178134e-05,8.21318613e-05,0.144348,0,0.001141428558,0.238554
0.0336,7.177178134e-05,8.219706829e-05,0.145256,0,0.001150395947,0.240428
0.03365,7.177178134e-05,8.226175754e-05,0.146157,0,0.001159308571,0.242291
0.0337,7.177178134e-05,8.232592852e-05,0.147051,0,0.001168166214,0.244142
0.03375,7.177178134e-05,8.238958068e-05,0.147938,0,0.00117696866,0.245981
0.0338,7.177178134e-05,8.24527135e-05,0.148818,0,0.001185715692,0.24781
0.03385,7.177178134e-05,8.251532643e-05,0.14969,0,0.001194407095,0.249626
0.0339,7.177178134e-05,8.257741894e-05,0.150556,0,0.001203042653,0.251431
0.03395,7.177178134e-05,8.263899049e-05,0.151413,0,0.001211622153,0.253224
0.034,7.177178134e-05,8.270004053e-05,0.152264,0,0.001220145378,0.255005
0.03405,7.177178134e-05,8.276056851e-05,0.153107,0,0.001228612114,0.256775
0.0341,7.177178134e-05,8.28205739e-05,0.153943,0,0.001237022147,0.258532
0.03415,7.177178134e-05,8.288005615e-05,0.154772,0,0.001245375264,0.260278
0.0342,7.177178134e-05,8.29390147e-05,0.155594,0,0.00125367125,0.262012
0.03425,7.177178134e-05,8.299744902e-05,0.156408,0,0.001261909892,0.263734
0.0343,7.177178134e-05,8.305535853e-05,0.157215,0,0.001270090977,0.265444
0.03435,7.177178134e-05,8.31127427e-05,0.158014,0,0.001278214293,0.267141
0.0344,7.177178134e-05,8.316960096e-05,0.158806,0,0.001286279626,0.268827
0.03445,7.177178134e-05,8.322593277e-05,0.159591,0,0.001294286765,0.2705
0.0345,7.177178134e-05,8.328173756e-05,0.160369,0,0.001302235498,0.272162
0.03455,7.177178134e-05,8.333701477e-05,0.161139,0,0.001310125613,0.273811
0.0346,7.177178134e-05,8.339176384e-05,0.161902,0,0.001317956898,0.275447
0.03465,7.177178134e-05,8.344598422e-05,0.162657,0,0.001325729143,0.277072
0.0347,7.177178134e-05,8.349967533e-05,0.163405,0,0.001333442137,0.278684
0.03475,7.177178134e-05,8.35528366e-05,0.164146,0,0.001341095669,0.280283
0.0348,7.177178134e-05,8.360546749e-05,0.164879,0,0.001348689529,0.28187
0.03485,7.177178134e-05,8.36575674e-05,0.165605,0,0.001356223508,0.283445
0.0349,7.177178134e-05,8.370913578e-05,0.166324,0,0.001363697395,0.285007
0.03495,7.177178134e-05,8.376017205e-05,0.167035,0,0.001371110981,0.286556
0.035,7.177178134e-05,8.381067563e-05,0.167739,0,0.001378464057,0.288093
0.03505,7.177178134e-05,8.386064596e-05,0.168435,0,0.001385756414,0.289617
0.0351,7.177178134e-05,8.391008246e-05,0.169124,0,0.001392987844,0.291129
0.03515,7.177178134e-05,8.395898454e-05,0.169805,0,0.001400158139,0.292627
0.0352,7.177178134e-05,8.400735163e-05,0.170479,0,0.00140726709,0.294113
0.03525,7.177178134e-05,8.405518315e-05,0.171145,0,0.00141431449,0.295586
0.0353,7.177178134e-05,8.410247852e-05,0.171804,0,0.001421300131,0.297046
0.03535,7.177178134e-05,8.414923714e-05,0.172456,0,0.001428223807,0.298493
0.0354,7.177178134e-05,8.419545844e-05,0.1731,0,0.001435085311,0.299927
0.03545,7.177178134e-05,8.424114183e-05,0.173736,0,0.001441884435,0.301348
0.0355,7.177178134e-05,8.428628671e-05,0.174365,0,0.001448620975,0.302756
0.03555,7.177178134e-05,8.43308925e-05,0.174987,0,0.001455294723,0.30415
0.0356,7.177178134e-05,8.437495861e-05,0.175601,0,0.001461905475,0.305532
0.03565,7.177178134e-05,8.441848444e-05,0.176207,0,0.001468453024,0.3069
0.0357,7.177178134e-05,8.446146939e-05,0.176806,0,0.001474937167,0.308256
0.03575,7.177178134e-05,8.450391288e-05,0.177397,0,0.001481357697,0.309598
0.0358,7.177178134e-05,8.45458143e-05,0.177981,0,0.00148771441,0.310926
0.03585,7.177178134e-05,8.458717305e-05,0.178558,0,0.001494007103,0.312241
0.0359,7.177178134e-05,8.462798853e-05,0.179126,0,0.001500235571,0.313543
0.03595,7.177178134e-05,8.466826014e-05,0.179687,0,0.00150639961,0.314831
0.036,7.177178134e-05,8.470798727e-05,0.180241,0,0.001512499017,0.316106
0.03605,7.177178134e-05,8.474716932e-05,0.180787,0,0.00151853359,0.317367
0.0361,7.177178134e-05,8.478580568e-05,0.181325,0,0.001524503125,0.318615
0.03615,7.177178134e-05,8.482389574e-05,0.181856,0,0.001530407419,0.319849
0.0362,7.177178134e-05,8.48614389e-05,0.182379,0,0.00153624627,0.321069
0.03625,7.177178134e-05,8.489843453e-05,0.182894,0,0.001542019478,0.322276
0.0363,7.177178134e-05,8.493488202e-05,0.183402,0,0.001547726838,0.323468
0.03635,7.177178134e-05,8.497078077e-05,0.183902,0,0.001553368151,0.324647
0.0364,7.177178134e-05,8.500613014e-05,0.184395,0,0.001558943216,0.325813
0.03645,7.177178134e-05,8.504092953e-05,0.18488,0,0.00156445183,0.326964
0.0365,7.177178134e-05,8.507517832e-05,0.185357,0,0.001569893795,0.328101
0.03655,7.177178134e-05,8.510887588e-05,0.185826,0,0.001575268909,0.329225
0.0366,7.177178134e-05,8.514202159e-05,0.186288,0,0.001580576972,0.330334
0.03665,7.177178134e-05,8.517461482e-05,0.186742,0,0.001585817786,0.331429
0.0367,7.177178134e-05,8.520665495e-05,0.187189,0,0.00159099115,0.33251
0.03675,7.177178134e-05,8.523814136e-05,0.187628,0,0.001596096865,0.333578
0.0368,7.177178134e-05,8.52690734e-05,0.188058,0,0.001601134733,0.33463
0.03685,7.177178134e-05,8.529945046e-05,0.188482,0,0.001606104554,0.335669
0.0369,7.177178134e-05,8.53292719e-05,0.188897,0,0.001611006132,0.336693
0.03695,7.177178134e-05,8.535853708e-05,0.189305,0,0.001615839267,0.337704
0.037,7.177178134e-05,8.538724538e-05,0.189705,0,0.001620603762,0.338699
0.03705,7.177178134e-05,8.541539615e-05,0.190097,0,0.001625299419,0.339681
0.0371,7.177178134e-05,8.544298875e-05,0.190482,0,0.001629926042,0.340648
0.03715,7.177178134e-05,8.547002254e-05,0.190858,0,0.001634483434,0.3416
0.0372,7.177178134e-05,8.549649689e-05,0.191227,0,0.001638971397,0.342538
0.03725,7.177178134e-05,8.552241115e-05,0.191588,0,0.001643389736,0.343462
0.0373,7.177178134e-05,8.554776468e-05,0.191941,0,0.001647738255,0.34437
0.03735,7.177178134e-05,8.557255682e-05,0.192287,0,0.001652016758,0.345265
0.0374,7.177178134e-05,8.559678694e-05,0.192625,0,0.001656225049,0.346144
0.03745,7.177178134e-05,8.562045438e-05,0.192954,0,0.001660362934,0.347009
0.0375,7.177178134e-05,8.564355849e-05,0.193276,0,0.001664430218,0.347859
0.03755,7.177178134e-05,8.566609862e-05,0.19359,0,0.001668426705,0.348694
0.0376,7.177178134e-05,8.568807411e-05,0.193896,0,0.001672352202,0.349515
0.03765,7.177178134e-05,8.570948431e-05,0.194195,0,0.001676206515,0.35032
0.0377,7.177178134e-05,8.573032857e-05,0.194485,0,0.00167998945,0.351111
0.03775,7.177178134e-05,8.575060622e-05,0.194768,0,0.001683700813,0.351886
0.0378,7.177178134e-05,8.57703166e-05,0.195042,0,0.001687340412,0.352647
0.03785,7.177178134e-05,8.578945905e-05,0.195309,0,0.001690908053,0.353393
0.0379,7.177178134e-05,8.580803292e-05,0.195568,0,0.001694403545,0.354123
0.03795,7.177178134e-05,8.582603753e-05,0.195819,0,0.001697826693,0.354839
0.038,7.177178134e-05,8.584347221e-05,0.196062,0,0.001701177308,0.355539
0.03805,7.177178134e-05,8.586033631e-05,0.196297,0,0.001704455196,0.356224
0.0381,7.177178134e-05,8.587662914e-05,0.196524,0,0.001707660167,0.356894
0.03815,7.177178134e-05,8.589235005e-05,0.196743,0,0.001710792029,0.357548
0.0382,7.177178134e-05,8.590749835e-05,0.196954,0,0.001713850591,0.358188
0.03825,7.177178134e-05,8.592207337e-05,0.197157,0,0.001716835664,0.358811
0.0383,7.177178134e-05,8.593607444e-05,0.197352,0,0.001719747055,0.35942
0.03835,7.177178134e-05,8.594950088e-05,0.197539,0,0.001722584577,0.360013
0.0384,7.177178134e-05,8.596235202e-05,0.197718,0,0.001725348038,0.36059
0.03845,7.177178134e-05,8.597462716e-05,0.197889,0,0.001728037249,0.361153
0.0385,7.177178134e-05,8.598632563e-05,0.198052,0,0.001730652021,0.361699
0.03855,7.177178134e-05,8.599744675e-05,0.198207,0,0.001733192166,0.36223
0.0386,7.177178134e-05,8.600798983e-05,0.198354,0,0.001735657494,0.362745
0.03865,7.177178134e-05,8.601795418e-05,0.198493,0,0.001738047817,0.363245
0.0387,7.177178134e-05,8.602733912e-05,0.198623,0,0.001740362948,0.363729
0.03875,7.177178134e-05,8.603614396e-05,0.198746,0,0.001742602699,0.364197
0.0388,7.177178134e-05,8.6044368e-05,0.198861,0,0.001744766881,0.364649
0.03885,7.177178134e-05,8.605201056e-05,0.198967,0,0.001746855308,0.365085
0.0389,7.177178134e-05,8.605907093e-05,0.199066,0,0.001748867794,0.365506
0.03895,7.177178134e-05,8.606554843e-05,0.199156,0,0.00175080415,0.365911
0.039,7.177178134e-05,8.607144236e-05,0.199238,0,0.001752664192,0.366299
0.03905,7.177178134e-05,8.607675201e-05,0.199312,0,0.001754447733,0.366672
0.0391,7.177178134e-05,8.608147668e-05,0.199378,0,0.001756154587,0.367029
0.03915,7.177178134e-05,8.608561569e-05,0.199435,0,0.001757784568,0.36737
0.0392,7.177178134e-05,8.608916831e-05,0.199485,0,0.001759337493,0.367694
0.03925,7.177178134e-05,8.609213385e-05,0.199526,0,0.001760813175,0.368003
0.0393,7.177178134e-05,8.60945116e-05,0.199559,0,0.00176221143,0.368295
0.03935,7.177178134e-05,8.609630085e-05,0.199584,0,0.001763532074,0.368571
0.0394,7.177178134e-05,8.609750089e-05,0.199601,0,0.001764774923,0.368831
0.03945,7.177178134e-05,8.609811101e-05,0.19961,0,0.001765939792,0.369074
0.0395,7.177178134e-05,8.60981305e-05,0.19961,0,0.001767026499,0.369301
0.03955,7.177178134e-05,8.609755865e-05,0.199602,0,0.00176803486,0.369512
0.0396,7.177178134e-05,8.609639473e-05,0.199586,0,0.001768964693,0.369706
0.03965,7.177178134e-05,8.609463803e-05,0.199561,0,0.001769815814,0.369884
0.0397,7.177178134e-05,8.609228783e-05,0.199528,0,0.001770588042,0.370045
0.03975,7.177178134e-05,8.608934342e-05,0.199487,0,0.001771281194,0.37019
0.0398,7.177178134e-05,8.608580406e-05,0.199438,0,0.001771895089,0.370319
0.03985,7.177178134e-05,8.608166904e-05,0.19938,0,0.001772429544,0.37043
0.0399,7.177178134e-05,8.607693763e-05,0.199314,0,0.00177288438,0.370525
0.03995,7.177178134e-05,8.60716091e-05,0.19924,0,0.001773259414,0.370604
0.04,7.177178134e-05,8.606568272e-05,0.199158,0,0.001773554467,0.370665
0.04005,7.177178134e-05,8.605915777e-05,0.199067,0,0.001773769357,0.37071
0.0401,7.177178134e-05,8.605203352e-05,0.198968,0,0.001773903906,0.370738
0.04015,7.177178134e-05,8.604430922e-05,0.19886,0,0.001773957932,0.37075
0.0402,7.177178134e-05,8.603598415e-05,0.198744,0,0.001773931258,0.370744
0.04025,7.177178134e-05,8.602705757e-05,0.19862,0,0.001773823702,0.370722
0.0403,7.177178134e-05,8.601752875e-05,0.198487,0,0.001773635087,0.370682
0.04035,7.177178134e-05,8.600739694e-05,0.198346,0,0.001773365234,0.370626
0.0404,7.177178134e-05,8.59966614e-05,0.198196,0,0.001773013964,0.370552
0.04045,7.177178134e-05,8.598532139e-05,0.198038,0,0.0017725811,0.370462
0.0405,7.177178134e-05,8.597337617e-05,0.197872,0,0.001772066463,0.370354
0.04055,7.177178134e-05,8.596082499e-05,0.197697,0,0.001771469876,0.37023
0.0406,7.177178134e-05,8.594766711e-05,0.197513,0,0.001770791163,0.370088
0.04065,7.177178134e-05,8.593390178e-05,0.197322,0,0.001770030145,0.369929
0.0407,7.177178134e-05,8.591952824e-05,0.197121,0,0.001769186646,0.369753
0.04075,7.177178134e-05,8.590454574e-05,0.196913,0,0.00176826049,0.369559
0.0408,7.177178134e-05,8.588895354e-05,0.196695,0,0.001767251501,0.369348
0.04085,7.177178134e-05,8.587275088e-05,0.19647,0,0.001766159503,0.36912
0.0409,7.177178134e-05,8.585593699e-05,0.196235,0,0.001764984321,0.368874
0.04095,7.177178134e-05,8.583851114e-05,0.195992,0,0.001763725779,0.368611
0.041,7.177178134e-05,8.582047254e-05,0.195741,0,0.001762383702,0.368331
0.04105,7.177178134e-05,8.580182045e-05,0.195481,0,0.001760957916,0.368033
0.0411,7.177178134e-05,8.578255411e-05,0.195213,0,0.001759448246,0.367717
0.04115,7.177178134e-05,8.576267274e-05,0.194936,0,0.001757854518,0.367384
0.0412,7.177178134e-05,8.574217558e-05,0.19465,0,0.001756176559,0.367034
0.04125,7.177178134e-05,8.572106187e-05,0.194356,0,0.001754414194,0.366665
0.0413,7.177178134e-05,8.569933083e-05,0.194053,0,0.001752567251,0.366279
0.04135,7.177178134e-05,8.56769817e-05,0.193742,0,0.001750635557,0.365875
0.0414,7.177178134e-05,8.565401371e-05,0.193422,0,0.001748618939,0.365454
0.04145,7.177178134e-05,8.563042608e-05,0.193093,0,0.001746517224,0.365015
0.0415,7.177178134e-05,8.560621804e-05,0.192756,0,0.001744330241,0.364558
0.04155,7.177178134e-05,8.558138881e-05,0.19241,0,0.001742057818,0.364083
0.0416,7.177178134e-05,8.555593761e-05,0.192055,0,0.001739699783,0.36359
0.04165,7.177178134e-05,8.552986366e-05,0.191692,0,0.001737255964,0.363079
0.0417,7.177178134e-05,8.550316619e-05,0.19132,0,0.001734726192,0.36255
0.04175,7.177178134e-05,8.547584441e-05,0.190939,0,0.001732110295,0.362004
0.0418,7.177178134e-05,8.544789754e-05,0.19055,0,0.001729408103,0.361439
0.04185,7.177178134e-05,8.541932479e-05,0.190152,0,0.001726619445,0.360856
0.0419,7.177178134e-05,8.539012537e-05,0.189745,0,0.001723744153,0.360255
0.04195,7.177178134e-05,8.53602985e-05,0.18933,0,0.001720782056,0.359636
0.042,7.177178134e-05,8.532984338e-05,0.188905,0,0.001717732985,0.358999
0.04205,7.177178134e-05,8.529875923e-05,0.188472,0,0.001714596771,0.358344
0.0421,7.177178134e-05,8.526704525e-05,0.18803,0,0.001711373245,0.35767
0.04215,7.177178134e-05,8.523470064e-05,0.18758,0,0.00170806224,0.356978
0.0422,7.177178134e-05,8.520172461e-05,0.18712,0,0.001704663587,0.356268
0.04225,7.177178134e-05,8.516811637e-05,0.186652,0,0.001701177118,0.355539
0.0423,7.177178134e-05,8.51338751e-05,0.186175,0,0.001697602665,0.354792
0.04235,7.177178134e-05,8.509900002e-05,0.185689,0,0.001693940062,0.354026
0.0424,7.177178134e-05,8.506349031e-05,0.185194,0,0.001690189141,0.353242
0.04245,7.177178134e-05,8.502734518e-05,0.18469,0,0.001686349736,0.35244
0.0425,7.177178134e-05,8.499056382e-05,0.184178,0,0.001682421679,0.351619
0.04255,7.177178134e-05,8.495314542e-05,0.183657,0,0.001678404806,0.35078
0.0426,7.177178134e-05,8.491508917e-05,0.183126,0,0.001674298951,0.349921
0.04265,7.177178134e-05,8.487639427e-05,0.182587,0,0.001670103947,0.349045
0.0427,7.177178134e-05,8.483705989e-05,0.182039,0,0.001665819629,0.348149
0.04275,7.177178134e-05,8.479708523e-05,0.181482,0,0.001661445833,0.347235
0.0428,7.177178134e-05,8.475646948e-05,0.180916,0,0.001656982393,0.346302
0.04285,7.177178134e-05,8.471521181e-05,0.180341,0,0.001652429146,0.345351
0.0429,7.177178134e-05,8.46733114e-05,0.179758,0,0.001647785927,0.34438
0.04295,7.177178134e-05,8.463076745e-05,0.179165,0,0.001643052572,0.343391
0.043,7.177178134e-05,8.458757912e-05,0.178563,0,0.001638228919,0.342383
0.04305,7.177178134e-05,8.45437456e-05,0.177952,0,0.001633314802,0.341356
0.0431,7.177178134e-05,8.449926606e-05,0.177333,0,0.00162831006,0.34031
0.04315,7.177178134e-05,8.445413967e-05,0.176704,0,0.00162321453,0.339245
0.0432,7.177178134e-05,8.44083656e-05,0.176066,0,0.001618028049,0.338161
0.04325,7.177178134e-05,8.436194304e-05,0.175419,0,0.001612750455,0.337058
0.0433,7.177178134e-05,8.431487114e-05,0.174764,0,0.001607381587,0.335936
0.04335,7.177178134e-05,8.426714908e-05,0.174099,0,0.001601921282,0.334795
0.0434,7.177178134e-05,8.421877602e-05,0.173425,0,0.00159636938,0.333634
0.04345,7.177178134e-05,8.416975113e-05,0.172742,0,0.00159072572,0.332455
0.0435,7.177178134e-05,8.412007357e-05,0.172049,0,0.00158499014,0.331256
0.04355,7.177178134e-05,8.40697425e-05,0.171348,0,0.00157916248,0.330038
0.0436,7.177178134e-05,8.401875709e-05,0.170638,0,0.00157324258,0.328801
0.04365,7.177178134e-05,8.396711648e-05,0.169918,0,0.001567230281,0.327545
0.0437,7.177178134e-05,8.391481985e-05,0.16919,0,0.001561125423,0.326269
0.04375,7.177178134e-05,8.386186633e-05,0.168452,0,0.001554927845,0.324973
0.0438,7.177178134e-05,8.38082551e-05,0.167705,0,0.001548637391,0.323659
0.04385,7.177178134e-05,8.37539853e-05,0.166949,0,0.001542253899,0.322325
0.0439,7.177178134e-05,8.369905608e-05,0.166183,0,0.001535777214,0.320971
0.04395,7.177178134e-05,8.364346659e-05,0.165409,0,0.001529207175,0.319598
0.044,7.177178134e-05,8.358721598e-05,0.164625,0,0.001522543625,0.318205
0.04405,7.177178134e-05,8.353030339e-05,0.163832,0,0.001515786407,0.316793
0.0441,7.177178134e-05,8.347272798e-05,0.16303,0,0.001508935363,0.315361
0.04415,7.177178134e-05,8.341448888e-05,0.162218,0,0.001501990336,0.31391
0.0442,7.177178134e-05,8.335558523e-05,0.161398,0,0.00149495117,0.312438
0.04425,7.177178134e-05,8.329601618e-05,0.160568,0,0.001487817708,0.310948
0.0443,7.177178134e-05,8.323578087e-05,0.159729,0,0.001480589793,0.309437
0.04435,7.177178134e-05,8.317487842e-05,0.15888,0,0.001473267271,0.307907
0.0444,7.177178134e-05,8.311330798e-05,0.158022,0,0.001465849985,0.306356
0.04445,7.177178134e-05,8.305106869e-05,0.157155,0,0.00145833778,0.304786
0.0445,7.177178134e-05,8.298815966e-05,0.156278,0,0.001450730501,0.303197
0.04455,7.177178134e-05,8.292458004e-05,0.155393,0,0.001443027994,0.301587
0.0446,7.177178134e-05,8.286032896e-05,0.154497,0,0.001435230103,0.299957
0.04465,7.177178134e-05,8.279540553e-05,0.153593,0,0.001427336675,0.298307
0.0447,7.177178134e-05,8.27298089e-05,0.152679,0,0.001419347556,0.296638
0.04475,7.177178134e-05,8.266353817e-05,0.151755,0,0.001411262592,0.294948
0.0448,7.177178134e-05,8.259659248e-05,0.150823,0,0.001403081629,0.293238
0.04485,7.177178134e-05,8.252897095e-05,0.14988,0,0.001394804516,0.291508
0.0449,7.177178134e-05,8.246067269e-05,0.148929,0,0.001386431098,0.289758
0.04495,7.177178134e-05,8.239169683e-05,0.147968,0,0.001377961224,0.287988
0.045,7.177178134e-05,8.232204248e-05,0.146997,0,0.001369394741,0.286198
0.04505,7.177178134e-05,8.225170876e-05,0.146017,0,0.001360731498,0.284387
0.0451,7.177178134e-05,8.218069478e-05,0.145028,0,0.001351971343,0.282556
0.04515,7.177178134e-05,8.210899966e-05,0.144029,0,0.001343114124,0.280705
0.0452,7.177178134e-05,8.20366225e-05,0.143021,0,0.00133415969,0.278834
0.04525,7.177178134e-05,8.196356241e-05,0.142003,0,0.001325107892,0.276942
0.0453,7.177178134e-05,8.18898185e-05,0.140975,0,0.001315958577,0.27503
0.04535,7.177178134e-05,8.181538989e-05,0.139938,0,0.001306711597,0.273097
0.0454,7.177178134e-05,8.174027566e-05,0.138892,0,0.0012973668,0.271144
0.04545,7.177178134e-05,8.166447493e-05,0.137835,0,0.001287924038,0.269171
0.0455,7.177178134e-05,8.15879868e-05,0.13677,0,0.001278383161,0.267177
0.04555,7.177178134e-05,8.151081036e-05,0.135694,0,0.001268744021,0.265162
0.0456,7.177178134e-05,8.143294472e-05,0.134609,0,0.001259006467,0.263127
0.04565,7.177178134e-05,8.135438897e-05,0.133515,0,0.001249170353,0.261071
0.0457,7.177178134e-05,8.127514221e-05,0.132411,0,0.001239235529,0.258995
0.04575,7.177178134e-05,8.119520353e-05,0.131297,0,0.001229201847,0.256898
0.0458,7.177178134e-05,8.111457202e-05,0.130174,0,0.001219069161,0.25478
0.04585,7.177178134e-05,8.103324677e-05,0.12904,0,0.001208837322,0.252642
0.0459,7.177178134e-05,8.095122688e-05,0.127898,0,0.001198506184,0.250483
0.04595,7.177178134e-05,8.086851143e-05,0.126745,0,0.0011880756,0.248303
0.046,7.177178134e-05,8.07850995e-05,0.125583,0,0.001177545423,0.246102
0.04605,7.177178134e-05,8.070099019e-05,0.124411,0,0.001166915508,0.24388
0.0461,7.177178134e-05,8.061618256e-05,0.12323,0,0.001156185707,0.241638
0.04615,7.177178134e-05,8.053067572e-05,0.122038,0,0.001145355876,0.239375
0.0462,7.177178134e-05,8.044446873e-05,0.120837,0,0.001134425869,0.23709
0.04625,7.177178134e-05,8.035756067e-05,0.119626,0,0.001123395542,0.234785
0.0463,7.177178134e-05,8.026995062e-05,0.118405,0,0.001112264749,0.232459
0.04635,7.177178134e-05,8.018163765e-05,0.117175,0,0.001101033345,0.230111
0.0464,7.177178134e-05,8.009262085e-05,0.115935,0,0.001089701187,0.227743
0.04645,7.177178134e-05,8.000289927e-05,0.114685,0,0.001078268131,0.225353
0.0465,7.177178134e-05,7.9912472e-05,0.113425,0,0.001066734033,0.222943
0.04655,7.177178134e-05,7.982133809e-05,0.112155,0,0.00105509875,0.220511
0.0466,7.177178134e-05,7.972949663e-05,0.110875,0,0.001043362138,0.218058
0.04665,7.177178134e-05,7.963694666e-05,0.109586,0,0.001031524055,0.215584
0.0467,7.177178134e-05,7.954368727e-05,0.108286,0,0.001019584358,0.213089
0.04675,7.177178134e-05,7.94497175e-05,0.106977,0,0.001007542905,0.210572
0.0468,7.177178134e-05,7.935503643e-05,0.105658,0,0.0009953995539,0.208034
0.04685,7.177178134e-05,7.925964311e-05,0.104329,0,0.0009831541635,0.205475
0.0469,7.177178134e-05,7.916353659e-05,0.10299,0,0.0009708065921,0.202894
0.04695,7.177178134e-05,7.906671595e-05,0.101641,0,0.0009583566987,0.200293
