time,capacitor2.n.i,capacitor1.n.i,sineVoltage.phi,cosineVoltage.phi,capacitor2.v,capacitor1.v,inductor2.i,inductor1.i
0.1844019934,0.02393430195,0.03366499487,21.36540311,21.36540311,-0.8685328553,0.7025177716,-0.02393430195,-0.03366499487
0.1864292009,0.01215401804,0.04245717858,21.83774269,21.83774269,-1.105709665,0.208883011,-0.01215401804,-0.04245717858
0.1884564084,-0.00811091411,0.04203034929,22.3152465,22.3152465,-1.140482414,-0.3396475037,0.00811091411,-0.04203034929
0.1904836159,-0.032319167,0.03191542488,22.79791455,22.79791455,-0.8809367601,-0.8203649346,0.032319167,-0.03191542488
0.1925108234,-0.04779235905,0.0138894537,23.28574684,23.28574684,-0.3550266264,-1.118783066,0.04779235905,-0.0138894537
0.1945380309,-0.046544332,-0.008190123586,23.77874336,23.77874336,0.2635827222,-1.156773671,0.046544332,0.008190123586
0.1965652384,-0.03246593338,-0.02911707433,24.27690413,24.27690413,0.7754321792,-0.9150010027,0.03246593338,0.02911707433
0.1985924459,-0.01438483127,-0.04354689067,24.78022913,24.78022913,1.074620553,-0.4427828715,0.01438483127,0.04354689067
0.2006196534,0.004147770595,-0.04740034554,25.28871837,25.28871837,1.140820803,0.149084003,-0.004147770595,0.04740034554
0.2027812197,0.0258143501,-0.03810510191,25.83659813,25.83659813,0.9396413907,0.7451134665,-0.0258143501,0.03810510191
0.204942786,0.0458487853,-0.01696502422,26.39034937,26.39034937,0.4453910966,1.129901151,-0.0458487853,0.01696502422
0.2068570473,0.0528109332,0.00706759981,26.88564816,26.88564816,-0.1628285452,1.191544892,-0.0528109332,-0.00706759981
0.2087713087,0.04315287161,0.03021470286,27.38555176,27.38555176,-0.7570033831,0.9633944023,-0.04315287161,-0.03021470286
0.21068557,0.01968516061,0.04659369312,27.89006018,27.89006018,-1.144479027,0.4920213021,-0.01968516061,-0.04659369312
0.2125998314,-0.007880868954,0.0516285362,28.39917342,28.39917342,-1.21427186,-0.111593975,0.007880868954,-0.0516285362
0.2145140927,-0.03067538778,0.0433958886,28.91289147,28.91289147,-0.9748794467,-0.6962573438,0.03067538778,-0.0433958886
0.2164966874,-0.04557359147,0.02250866446,29.44980203,29.44980203,-0.4903762937,-1.117678799,0.04557359147,-0.02250866446
0.2184792822,-0.05088870607,-0.00561072949,29.99165204,29.99165204,0.1211244198,-1.226628101,0.05088870607,0.00561072949
0.2204618769,-0.04422918362,-0.03306779137,30.53844148,30.53844148,0.7278815044,-0.9805667844,0.04422918362,0.03306779137
0.2224444716,-0.02299366245,-0.0516067964,31.09017037,31.09017037,1.161580851,-0.4400897291,0.02299366245,0.0516067964
0.2242231253,0.005738874113,-0.05553398708,31.58934867,31.58934867,1.263239947,0.1712047827,-0.005738874113,0.05553398708
0.2260017789,0.0350761974,-0.0457283343,32.09250249,32.09250249,1.030792962,0.7495707024,-0.0350761974,0.0457283343
0.2277804326,0.05485096375,-0.02401922906,32.59963181,32.59963181,0.5153819574,1.14852906,-0.05485096375,0.02401922906
0.2295590862,0.05871702151,0.004559164871,33.11073664,33.11073664,-0.1350528807,1.260554411,-0.05871702151,-0.004559164871
0.2313377398,0.04681142998,0.0328404322,33.62581698,33.62581698,-0.7376589888,1.047669564,-0.04681142998,-0.0328404322
0.2331163935,0.02391284512,0.05328597312,34.14487282,34.14487282,-1.140289142,0.5559181238,-0.02391284512,-0.05328597312
0.2348950471,-0.004097420723,0.06001459541,34.66790418,34.66790418,-1.253190621,-0.09181095602,0.004097420723,-0.06001459541
0.2366737008,-0.0318091797,0.05055466307,35.19491104,35.19491104,-1.049750106,-0.7246179332,0.0318091797,-0.05055466307
0.2384523544,-0.05342653846,0.02679252497,35.72589341,35.72589341,-0.5647498206,-1.167949904,0.05342653846,-0.02679252497
0.2402310081,-0.06230765189,-0.005233536888,36.26085129,36.26085129,0.09680788073,-1.292311872,0.06230765189,0.005233536888
0.2420096617,-0.05330751309,-0.0367517665,36.79978468,36.79978468,0.7605772676,-1.052795942,0.05330751309,0.0367517665
0.2437883154,-0.0267586143,-0.0586023034,37.34269357,37.34269357,1.221927184,-0.5071551926,0.0267586143,0.0586023034
0.245566969,0.009671753338,-0.06391562821,37.88957798,37.88957798,1.321207804,0.19486108,-0.009671753338,0.06391562821
0.2473456227,0.04363827861,-0.05035162877,38.44043789,38.44043789,1.015046931,0.8503956601,-0.04363827861,0.05035162877
0.2491242763,0.0637364345,-0.02115953314,38.99527331,38.99527331,0.3982375003,1.261406487,-0.0637364345,0.02115953314
0.2509029299,0.06411691282,0.01540442651,39.55408423,39.55408423,-0.3352313898,1.2954942,-0.06411691282,-0.01540442651
0.2526815836,0.04552653752,0.04829262079,40.11687067,40.11687067,-0.9635763012,0.9308332368,-0.04552653752,-0.04829262079
0.2544602372,0.01358218484,0.06697004402,40.68363261,40.68363261,-1.3027081,0.2695210579,-0.01358218484,-0.06697004402
