time,opAmp.outp.v,resistor.i,resistor1.i,opAmp.x,opAmp.v_source,opAmp.v_in,opAmp.q_fr3,opAmp.q_fr1,opAmp.q_fr2,opAmp.q_fp1
0.001148360964,-14.82777444,0.0008159946396,0.0008151439864,-15.00011854,-15.00011854,-1.476105292,-1.474390931,-1.473724156,-1.474438545,-15.00011854
0.001158824893,-14.82666629,0.0008310259742,0.0008300295565,-15.0001185,-15.0001185,-1.77492484,-1.773365727,-1.772759323,-1.773409028,-15.0001185
0.001170782009,-14.82553187,0.0008464129966,0.0008452680108,-15.00011846,-15.00011846,-2.080828345,-2.079454842,-2.078920615,-2.079492987,-15.00011846
0.001184185173,-14.82443497,0.0008612900399,0.0008600023233,-15.00011841,-15.00011841,-2.376611493,-2.375455204,-2.375005446,-2.375487315,-15.00011841
0.001198963821,-14.8234485,0.0008746679351,0.0008732531678,-15.00011836,-15.00011836,-2.642614853,-2.641707507,-2.641354557,-2.641732703,-15.00011835
0.001215029321,-14.82265097,0.0008854815209,0.0008839659478,-15.0001183,-15.0001183,-2.857667989,-2.857040059,-2.856795768,-2.857057493,-15.00011829
0.001232282162,-14.8221222,0.0008926476227,0.0008910681961,-15.00011823,-15.00011823,-3.000241721,-2.999920896,-2.999796034,-2.999929799,-15.00011823
0.00125061616,-14.8219389,0.0008951256883,0.0008935296045,-15.00011816,-15.00011816,-3.049653188,-3.049662758,-3.049666381,-3.049662483,-15.00011816
0.001269924109,-14.82217007,0.0008919796617,0.0008904232841,-15.00011809,-15.00011809,-2.987295611,-2.987652906,-2.987791756,-2.987642972,-15.00011809
0.001290120905,-14.82287378,0.0008824218046,0.0008809691624,-15.00011802,-15.00011802,-2.797509471,-2.798224795,-2.798502882,-2.798204916,-15.00011801
0.001311130419,-14.82409481,0.0008658445429,0.0008645655112,-15.00011794,-15.00011794,-2.468215409,-2.469290882,-2.46970903,-2.469260999,-15.00011793
0.001332871216,-14.82586084,0.0008418728036,0.0008408407617,-15.00011786,-15.00011786,-1.991954388,-1.993382771,-1.993938168,-1.993343086,-15.00011785
0.00135527353,-14.82818072,0.0008103866952,0.0008096759751,-15.00011778,-15.00011778,-1.36633878,-1.368102905,-1.368788877,-1.368053895,-15.00011777
0.001378277266,-14.83104326,0.0007715382838,0.0007712214582,-15.00011769,-15.00011769,-0.5943859067,-0.5964584206,-0.5972643304,-0.5964008445,-15.00011769
0.001382988534,-14.83168438,0.0007628376672,0.0007626087932,-15.00011767,-15.00011767,-0.4214914842,-0.4236220582,-0.4244505488,-0.4235628695,-15.00011767
0.001391540515,-14.83289222,0.0007464464781,0.0007463830827,-15.00011764,-15.00011764,-0.09576943624,-0.09800052214,-0.09886810447,-0.09793854173,-15.00011764
0.00139347039,-14.83317236,0.0007426448478,0.0007426197956,-15.00011763,-15.00011763,-0.02022355588,-0.022476446,-0.02335250866,-0.02241386,-15.00011763
0.001393811852,-14.83322221,0.0007419683776,0.0007419501469,-15.00011763,-15.00011763,-0.006780733113,-0.009037446266,-0.009914995829,-0.008974754091,-15.00011763
0.001394008405,-14.83325094,0.0007415784664,0.0007415641674,-15.00011763,-15.00011763,0.0009675890451,-0.001291320132,-0.002169723797,-0.001228566964,-15.00011763
0.001394150841,-14.83322253,0.0007412943634,0.0007412824183,-15.00006788,-15.00006788,0.006574168098,0.004321057814,0.00344411168,0.004383578339,-14.99856411
0.001394215928,-14.83309698,0.0007411611068,0.0007411496613,-14.99993143,-14.99993143,0.009103756451,0.006867570178,0.00599618825,0.006929526346,-14.99625033
0.001394409706,-14.83171089,0.0007407317918,0.0007407197237,-14.9985027,-14.9985027,0.01631641322,0.0142083325,0.01338350178,0.01426642527,-14.98331163
0.001394603484,-14.8279672,0.0007402253805,0.000740209907,-14.9946927,-14.9946927,0.02276906145,0.02089542909,0.02015905972,0.0209467556,-14.96181779
0.001394887304,-14.81654758,0.0007392876766,0.0007392633811,-14.98311644,-14.98311644,0.0302799551,0.02888697026,0.02833499141,0.02892470842,-14.91704184
0.001395184271,-14.79570847,0.0007380113228,0.0007379748379,-14.9620244,-14.9620244,0.03521171247,0.03440820396,0.03408466165,0.03442949153,-14.85751514
0.001395522354,-14.76073171,0.0007361827479,0.0007361314709,-14.92664706,-14.92664706,0.03710229143,0.0369580639,0.03689195807,0.03696113485,-14.78105394
0.001395871788,-14.71375556,0.0007339296109,0.0007338648064,-14.87914859,-14.87914859,0.03545943624,0.03587199836,0.0360250527,0.03585984759,-14.70052014
0.001396245536,-14.65514422,0.0007312366758,0.0007311616618,-14.81989492,-14.81989492,0.03091098048,0.03169855672,0.03200107892,0.03167632713,-14.6207359
0.001396637985,-14.58953091,0.0007282680186,0.0007281881269,-14.7535665,-14.7535665,0.02476837191,0.02568092895,0.02603576464,0.02565557394,-14.54982392
0.001397059419,-14.52022062,0.0007251126282,0.0007250337075,-14.68349981,-14.68349981,0.01854647342,0.01933260507,0.01964124789,0.01931103976,-14.49040092
0.001397518396,-14.45111057,0.0007218833297,0.0007218105364,-14.61362969,-14.61362969,0.01389984205,0.01436041369,0.01454395854,0.01434803325,-14.44236572
0.001398011681,-14.38663331,0.000718735577,0.0007186715686,-14.54843342,-14.54843342,0.01220193258,0.01226358474,0.01229169149,0.01226225789,-14.40186994
0.001398504965,-14.330932,0.0007158789163,0.000715822407,-14.49210067,-14.49210067,0.01348385926,0.01324241624,0.01315104576,0.01324935919,-14.36287783
0.001399009372,-14.27893177,0.0007131230784,0.0007130706875,-14.43950406,-14.43950406,0.01651802503,0.01614218813,0.01599652927,0.01615267545,-14.31649313
0.001399535702,-14.22493354,0.0007102564464,0.0007102041741,-14.38488586,-14.38488586,0.01985006311,0.01951512757,0.01938373626,0.01952432562,-14.25731705
0.001400105793,-14.16239019,0.000707015569,0.0007069601389,-14.32163012,-14.32163012,0.0221874096,0.02202002804,0.02195308836,0.02202450534,-14.18234116
0.001400712279,-14.08956583,0.0007033555179,0.0007032957639,-14.24798475,-14.24798475,0.0226505478,0.0226750019,0.02268304129,0.02267418522,-14.09647138
0.001401318765,-14.01192737,0.0006995306616,0.0006994679971,-14.16947692,-14.16947692,0.02156742601,0.02170205108,0.02175388829,0.02169826294,-14.01149249
0.001401941495,-13.93065816,0.000695546523,0.000695483296,-14.08729934,-14.08729934,0.01999224161,0.02012980953,0.02018367663,0.02012602234,-13.92957892
0.001402612935,-13.84461241,0.0006912980872,0.0006912363113,-14.00028972,-14.00028972,0.01888618122,0.01894694963,0.01897133786,0.01894533211,-13.84738123
0.001403336233,-13.75509898,0.0006868225202,0.0006867628519,-13.90976944,-13.90976944,0.01884194649,0.018812387,0.01880142473,0.01881325794,-13.76190367
0.001404059532,-13.66760993,0.0006824103666,0.0006823518319,-13.82129339,-13.82129339,0.01957328903,0.01950570246,0.01947947429,0.01950758517,-13.67490275
0.001404815195,-13.57594972,0.0006777881571,0.0006777294333,-13.72859906,-13.72859906,0.02036105881,0.0203128523,0.02029383256,0.02031416598,-13.58016566
0.001405660093,-13.47137695,0.0006725449819,0.0006724853044,-13.62284867,-13.62284867,0.02067086027,0.02066827912,0.02066701665,0.02066832665,-13.47098644
0.001406504992,-13.36488691,0.0006672313593,0.0006671710899,-13.51516139,-13.51516139,0.02046511112,0.02048560119,0.02049353167,0.02048502843,-13.36150921
0.001407381928,-13.25382342,0.0006616912921,0.0006616311602,-13.40284943,-13.40284943,0.02020021348,0.02021176048,0.02021636737,0.02021145057,-13.24935957
0.001408381367,-13.12772912,0.0006553850739,0.0006553254554,-13.2753365,-13.2753365,0.02022001664,0.02021050584,0.02020689229,0.02021077799,-13.12252487
0.001409380807,-13.00179784,0.0006490758992,0.0006490164986,-13.14798756,-13.14798756,0.02046786285,0.0204530538,0.02044727448,0.02045346329,-12.99478689
0.001410470879,-12.86362886,0.0006421578776,0.0006420983476,-13.00826345,-13.00826345,0.02066190558,0.02065598129,0.02065362834,0.02065614127,-12.85379825
0.001411623565,-12.71636848,0.0006347930797,0.0006347334473,-12.85934625,-12.85934625,0.020699535,0.0206992301,0.02069910978,0.0206992384,-12.70386763
0.001412806732,-12.56451547,0.0006271986073,0.000627139076,-12.70578477,-12.70578477,0.02073395138,0.02073052345,0.0207292112,0.02073062062,-12.5498137
0.001414169147,-12.38907384,0.0006184198817,0.0006183604778,-12.52836893,-12.52836893,0.02086428721,0.02085801691,0.02085557811,0.02085819106,-12.37174751
0.001415531563,-12.2127269,0.0006095959978,0.0006095366149,-12.3500376,-12.3500376,0.02099460591,0.02099003862,0.02098825423,0.02099016472,-12.19250165
0.001417101232,-12.00831733,0.0005993702066,0.00059931086,-12.14332803,-12.14332803,0.02110013334,0.02109638659,0.02109493165,0.02109649086,-11.98484425
0.001418793812,-11.78663455,0.0005882797448,0.0005882204797,-11.91915084,-11.91915084,0.02122495571,0.02122041275,0.02121864692,0.02122053902,-11.75975697
0.001420587761,-11.55024704,0.0005764533785,0.0005763941737,-11.68010346,-11.68010346,0.02136357091,0.02135936478,0.02135772749,0.02135948147,-11.5196886
0.00142269405,-11.27080145,0.0005624735764,0.000562414443,-11.39751355,-11.39751355,0.02151259393,0.02150854673,0.02150697316,0.02150865918,-11.23594571
0.001425155581,-10.94174269,0.0005460118361,0.0005459527884,-11.06475222,-11.06475222,0.02168692311,0.02168292806,0.02168137391,0.02168303899,-10.90187834
0.001428025403,-10.55479905,0.0005266548212,0.000526595867,-10.67345474,-10.67345474,0.0218817145,0.02187788483,0.02187639535,0.0218779912,-10.50910214
0.00143145731,-10.08757668,0.0005032823732,0.0005032235271,-10.20097527,-10.20097527,0.02210613728,0.02210247957,0.02210105683,0.02210258114,-10.03492576
0.001435399106,-9.545163844,0.0004761493736,0.0004760906453,-9.652459371,-9.652459371,0.02235093816,0.02234747419,0.0223461268,0.02234757039,-9.484556648
0.001440937682,-8.773210824,0.0004375355288,0.0004374769541,-8.871820677,-8.871820677,0.02267174218,0.02266856092,0.02266732346,0.02266864926,-8.701487851
0.00144782759,-7.798194938,0.0003887665264,0.0003887081235,-7.885834509,-7.885834509,0.0230324675,0.02302964315,0.02302854449,0.02302972158,-7.712766869
0.001455039628,-6.761974324,0.0003369387718,0.0003368805255,-6.837955171,-6.837955171,0.02336381359,0.02336136785,0.02336041642,0.02336143576,-6.662372349
0.001463140717,-5.581569683,0.0002779026445,0.0002778445454,-5.644269796,-5.644269796,0.02367877523,0.02367676071,0.02367597698,0.02367681664,-5.466291848
0.001472011632,-4.272526736,0.0002124366459,0.0002123786724,-4.320499087,-4.320499087,0.02395328715,0.02395175057,0.02395115269,0.02395179322,-4.140427424
0.001481763801,-2.818290659,0.0001397139515,0.0001396560732,-2.849902045,-2.849902045,0.02416919605,0.02416819023,0.02416779876,0.02416821814,-2.668174255
0.001492526921,-1.201249625,5.88551997e-05,5.879737348e-05,-1.2146688,-1.2146688,0.02430215549,0.0243017396,0.02430157756,0.02430175113,-1.031905203
0.001504681315,0.6310244587,-3.275932479e-05,-3.281715904e-05,0.638218429,0.638218429,0.02431872207,0.02431897424,0.02431907201,0.02431896721,0.8211471161
0.001520911418,3.070101779,-0.0001547031296,-0.0001547610851,3.104734623,3.104734623,0.02411992277,0.02412106272,0.02412150575,0.02412103103,3.286221817
0.001537141521,5.477263356,-0.0002750384916,-0.0002750966934,5.538975083,5.538975083,0.02367051172,0.02367252727,0.02367331084,0.02367247126,5.717135083
0.001553371624,7.827498186,-0.0003925150966,-0.0003925736672,7.915647448,7.915647448,0.02297515854,0.02297802878,0.02297914477,0.02297794903,8.088629128
0.001569601727,10.09638675,-0.0005059123335,-0.0005059713918,10.2100575,10.2100575,0.02204108795,0.02204478306,0.02204621986,0.0220446804,10.37606354
0.00158583183,12.26035473,-0.000614051977,-0.0006141116366,12.39836576,12.39836576,0.02087800528,0.02088248686,0.02088422955,0.02088236236,12.55567131
0.001602061933,14.29691796,-0.0007158104294,-0.0007158707978,14.45783516,14.45783516,0.0194979952,0.01950321669,0.01950524716,0.01950307164,14.60480578
0.001602958004,14.40521712,-0.0007212212335,-0.0007212816444,14.56735237,14.56735237,0.01941577244,0.01942104976,0.01942310169,0.01942090313,14.71370733
0.001605079161,14.65975429,-0.0007339381299,-0.0007339986417,14.82475234,14.82475234,0.01921854756,0.01922391502,0.01922600215,0.01922376591,14.96963016
0.001605264351,14.68185393,-0.0007350422348,-0.0007351027555,14.84710054,14.84710054,0.01920117711,0.01920655203,0.01920864205,0.0192064027,14.99184815
0.001605299834,14.68608609,-0.0007352536743,-0.0007353141967,14.8513803,14.8513803,0.01919784606,0.01920322242,0.019205313,0.01920307305,14.99610293
0.001605318693,14.68833512,-0.0007353660363,-0.0007354265596,14.85365462,14.85365462,0.0191960753,0.01920145242,0.0192035433,0.01920130303,14.99836398
0.001605328471,14.6895011,-0.0007354242892,-0.000735484813,14.85483372,14.85483372,0.01919515711,0.01920053462,0.01920262565,0.01920038522,14.9995362
0.001605331985,14.68992015,-0.0007354452247,-0.0007355057487,14.85525748,14.85525748,0.01919482709,0.01920020474,0.01920229583,0.01920005534,14.99995748
0.001605333146,14.69005848,-0.0007354521383,-0.0007355126601,14.85539737,14.85539737,0.01919471867,0.01920009581,0.01920218691,0.01919994641,14.99997418
0.001605333648,14.69011828,-0.000735455128,-0.0007355156474,14.85545784,14.85545784,0.01919467277,0.0192000487,0.01920213982,0.01919989933,15.00003146
0.001605334229,14.69018754,-0.0007354585918,-0.0007355191078,14.85552788,14.85552788,0.01919462074,0.01919999414,0.01920208526,0.01919984482,15.00003146
0.001605340044,14.69087829,-0.0007354932114,-0.0007355536283,14.8562264,14.8562264,0.01919427845,0.01919945787,0.01920154462,0.01919931679,15.00003146
0.001605352367,14.69233116,-0.0007355663531,-0.0007356263476,14.85769562,14.85769562,0.0191957909,0.01919870962,0.01920056866,0.01919868132,15.00003146
0.001605370806,14.69447736,-0.0007356749757,-0.0007357341754,14.859866,14.859866,0.01920614871,0.01920042121,0.01920051321,0.01920077817,15.00003146
0.001605397585,14.6975361,-0.0007358308136,-0.0007358888139,14.86295928,14.86295928,0.01924017824,0.01921288803,0.01920671977,0.01921404638,15.00003146
0.00160543831,14.70205872,-0.000736063481,-0.0007361196765,14.86753314,14.86753314,0.01933480806,0.01926110091,0.01923898554,0.0192637511,15.00003146
0.001605497797,14.70839467,-0.0007363942601,-0.0007364478792,14.87394123,14.87394123,0.01956290924,0.01940554674,0.01935234376,0.01941066047,15.00003146
0.00160557311,14.71597807,-0.0007367983206,-0.000736848776,14.88161156,14.88161156,0.01999745273,0.01972451045,0.01962683296,0.01973288157,15.00003146
0.001605673026,14.72533048,-0.0007373105758,-0.0007373569931,14.89107223,14.89107223,0.02080938066,0.02038367766,0.02022634284,0.02039626993,15.00003146
0.001605803834,14.73645278,-0.0007379435065,-0.0007379848887,14.90232505,14.90232505,0.0222449892,0.02163253071,0.02140184984,0.02165024385,15.00003146
0.001605983398,14.74987135,-0.000738750158,-0.0007387850437,14.91590427,14.91590427,0.02482951845,0.02399003102,0.02367003884,0.02401395509,15.00003146
0.001606249651,14.76640693,-0.0007398331161,-0.0007398591246,14.93264442,14.93264442,0.02977556172,0.02865624188,0.02822612827,0.02868781784,15.00003146
0.001606584444,14.78260149,-0.0007410399257,-0.0007410558072,14.94905018,14.94905018,0.03751465721,0.03612188382,0.03558415176,0.03616093655,15.00003146
0.001606972179,14.79648201,-0.0007422729657,-0.0007422782203,14.96312649,14.96312649,0.04808239714,0.04645613306,0.0458265046,0.04650156939,15.00003146
0.001607430726,14.80801997,-0.000743565966,-0.0007435597603,14.9748471,14.9748471,0.06217523734,0.06035609732,0.05965055017,0.06040680616,15.00003146
0.001607954899,14.81676865,-0.0007448927769,-0.0007448744872,14.98376,14.98376,0.07972109249,0.07775727853,0.07699477616,0.07781194133,15.00003146
0.001608555536,14.82302594,-0.0007462836194,-0.0007462523575,14.99016756,14.99016756,0.1010212116,0.09895594924,0.0981534963,0.09901338348,15.00003146
0.001609237459,14.82716128,-0.0007477589046,-0.0007477136216,14.99444351,14.99444351,0.1261111546,0.1239814216,0.1231535641,0.1240406156,15.00003146
0.001610013943,14.82968565,-0.0007493599203,-0.000749299217,14.99710573,14.99710573,0.1552986907,0.1531328818,0.1522907874,0.1531930586,15.00003146
0.001610900151,14.83107155,-0.0007511296419,-0.0007510517486,14.99863347,14.99863347,0.1889634236,0.1867820307,0.1859337566,0.1868426292,15.00003146
0.0016119199,14.83171889,-0.0007531244003,-0.0007530270387,14.99943381,14.99943381,0.227821885,0.2256388244,0.2247898391,0.2256994634,15.00003146
0.001613106422,14.83192266,-0.0007554135271,-0.0007552937723,14.99980911,14.99980911,0.2729527901,0.2707772958,0.2699312232,0.2708377218,15.00003145
0.001614510002,14.83187732,-0.0007580929688,-0.0007579469795,14.99996242,14.99996242,0.326062272,0.3239007953,0.3230601614,0.3239608308,15.00003145
0.001616208179,14.83169258,-0.0007613028365,-0.0007611254151,15.00001468,15.00001468,0.3898157179,0.3876736767,0.3868405963,0.3877331719,15.00003145
0.001618328492,14.83141424,-0.0007652660523,-0.0007650498314,15.00002859,15.00002859,0.4685823868,0.4664658223,0.4656426474,0.4665246096,15.00003145
0.001621096034,14.83104088,-0.00077036582,-0.0007700996963,15.00003116,15.00003116,0.5699530474,0.567870564,0.5670606414,0.5679284044,15.00003145
0.001624940236,14.83052925,-0.0007773101444,-0.0007769761158,15.00003143,15.00003143,0.707993062,0.7059590166,0.7051679292,0.7060155113,15.00003144
0.00163055504,14.82980361,-0.0007871541745,-0.0007867239881,15.00003144,15.00003144,0.9036761498,0.9017149832,0.9009522352,0.9017694533,15.00003144
0.00163774307,14.82891408,-0.0007992211673,-0.0007986732907,15.00003143,15.00003143,1.143551734,1.141687416,1.140962329,1.141739196,15.00003143
0.001646370155,14.82790731,-0.0008128782981,-0.0008121975037,15.00003142,15.00003142,1.41504277,1.413299691,1.412621749,1.413348103,15.00003142
0.001656519472,14.82681165,-0.0008277407046,-0.0008269156788,15.00003141,15.00003141,1.710501927,1.708908008,1.708288069,1.708952276,15.00003141
0.001668162673,14.82567835,-0.0008431131174,-0.0008421395103,15.0000314,15.0000314,2.016111857,2.014696994,2.014146684,2.014736288,15.0000314
0.001681265873,14.82456812,-0.0008581717778,-0.0008570534713,15.00003139,15.00003139,2.315501309,2.314296957,2.313828508,2.314330403,15.00003139
0.001695760435,14.82355243,-0.0008719467916,-0.0008706973236,15.00003137,15.00003137,2.58939404,2.588431996,2.588057775,2.588458711,15.00003137
0.001711561826,14.82270888,-0.0008833855004,-0.0008820288572,15.00003136,15.00003136,2.816868266,2.816179389,2.815911397,2.816198516,15.00003136
0.001728572043,14.82211739,-0.0008914034274,-0.0008899743234,15.00003134,15.00003134,2.976369081,2.975981774,2.975831056,2.975992523,15.00003134
0.001746686313,14.82185568,-0.0008949461335,-0.0008934896739,15.00003132,15.00003132,3.046937797,3.046876409,3.046852437,3.046878105,15.00003132
0.001765796963,14.82199474,-0.0008930506329,-0.0008916213652,15.0000313,15.0000313,3.009432562,3.009715798,3.009825847,3.009707921,15.0000313
0.001785809825,14.822595,-0.0008848971911,-0.0008835576503,15.00003129,15.00003129,2.847558008,2.848197682,2.848446348,2.848179904,15.00003128
0.001806654529,14.82370449,-0.0008698342354,-0.0008686532489,15.00003126,15.00003126,2.54836049,2.549360597,2.549749435,2.549332807,15.00003126
0.001828245959,14.82535456,-0.0008474366493,-0.0008464870498,15.00003124,15.00003124,2.103386439,2.104741755,2.105268735,2.104704099,15.00003124
0.001850513196,14.82755821,-0.0008175281725,-0.0008168843088,15.00003122,15.00003122,1.509127964,1.510823452,1.511482729,1.510776348,15.00003122
0.001873393438,14.83030849,-0.0007802036221,-0.0007799386538,15.0000312,15.0000312,0.7674645897,0.7694750405,0.7702568124,0.7694191881,15.0000312
0.001878081846,14.83092793,-0.0007717973189,-0.0007716174133,15.00003119,15.00003119,0.6004203366,0.6024904429,0.6032954161,0.6024329336,15.00003119
0.00188660854,14.83209976,-0.0007558949447,-0.0007558757344,15.00003119,15.00003119,0.2844149302,0.286588815,0.2874341501,0.2865284233,15.00003119
0.001888531505,14.83237183,-0.0007522028127,-0.0007522208745,15.00003118,15.00003118,0.2110456607,0.2132421011,0.2140962088,0.213181083,15.00003118
0.001892603006,14.83295703,-0.0007442614142,-0.0007443596005,15.00003118,15.00003118,0.0532349777,0.05547810923,0.05635037646,0.05541579427,15.00003118
0.001893621904,14.83310539,-0.0007422481786,-0.0007423666682,15.00003118,15.00003118,0.01322797517,0.01548256289,0.01635928579,0.01541992974,15.00003118
0.001893911715,14.83314772,-0.0007416736752,-0.0007417979579,15.00003118,15.00003118,0.001811432806,0.004069262179,0.004947245873,0.004006539001,15.00003118
0.001894016534,14.83316419,-0.0007414657119,-0.0007415921102,15.00003233,15.00003233,-0.002321989159,-6.278885195e-05,0.0008156935854,-0.0001255531855,15.0000837
0.001894063841,14.83316873,-0.0007413717814,-0.0007414990432,15.00002992,15.00002992,-0.00418786486,-0.001928527859,-0.001049843939,-0.001991283767,14.99976615
0.001894188798,14.83301853,-0.0007411188182,-0.0007412473831,14.99985973,14.99985973,-0.009070869981,-0.006833703545,-0.005961952072,-0.006895688023,14.99627183
0.001894313754,14.83235269,-0.0007408494161,-0.0007409779318,14.99916868,14.99916868,-0.01379405036,-0.01162599651,-0.01077898087,-0.01168586153,14.9889728
0.001894502439,14.82968351,-0.0007403884034,-0.0007405145495,14.99644473,14.99644473,-0.02039252091,-0.01841688133,-0.01764179533,-0.01847113056,14.97105224
0.001894736036,14.82248128,-0.0007396893548,-0.0007398094134,14.9891356,14.9891356,-0.02729301492,-0.0256726231,-0.02503309933,-0.02571676179,14.93848231
0.0018950198,14.80652676,-0.0007386014425,-0.0007387108665,14.97297903,14.97297903,-0.03330943305,-0.0322267998,-0.03179485585,-0.03225585508,14.88645706
0.00189533271,14.77901569,-0.0007370715465,-0.0007371673601,14.94514586,14.94514586,-0.03666848399,-0.03621463164,-0.03602737764,-0.0362262349,14.81862877
0.001895670516,14.73842319,-0.0007350554691,-0.0007351370565,14.90409664,14.90409664,-0.03668205945,-0.03683757431,-0.03688919974,-0.03683242731,14.74050122
0.001896027748,14.68591849,-0.0007326009861,-0.0007326705482,14.85101317,14.85101317,-0.03350752288,-0.03413456659,-0.03437275396,-0.03411661857,14.66033874
0.001896406302,14.62400611,-0.0007297861528,-0.0007298480472,14.78842476,14.78842476,-0.02804516305,-0.02892591321,-0.02926650774,-0.02890126695,14.58503325
0.001896808867,14.55659077,-0.0007267346776,-0.0007267945193,14.72027479,14.72027479,-0.02170038419,-0.0225824355,-0.02292697068,-0.02255807389,14.51987915
0.001897244038,14.48738179,-0.0007235526659,-0.0007236160833,14.65030836,14.65030836,-0.01606012655,-0.01671223323,-0.01696968434,-0.01669447786,14.46650242
0.001897721901,14.41976965,-0.0007203333634,-0.0007204046133,14.58194827,14.58194827,-0.01267738795,-0.01294826238,-0.0130581137,-0.01294115892,14.42266795
0.001898210473,14.36029799,-0.000717361211,-0.0007174409553,14.5218083,14.5218083,-0.01247888415,-0.01238379932,-0.01235032654,-0.01238676807,14.38445065
0.001898701829,14.30757634,-0.0007146077964,-0.000714693615,14.46848518,14.46848518,-0.01470403625,-0.01437974605,-0.01425525343,-0.01438890605,14.34350576
0.00189921093,14.25578369,-0.0007118496361,-0.0007119377746,14.4160974,14.4160974,-0.01802819387,-0.01765046691,-0.01750326512,-0.01766093128,14.29227924
0.001899749879,14.19922842,-0.0007088722062,-0.0007089588819,14.35889455,14.35889455,-0.02105078261,-0.02077741703,-0.02066952581,-0.02078486324,14.22683615
0.001900342089,14.13163187,-0.0007054172906,-0.0007054999415,14.29053161,14.29053161,-0.02263304194,-0.02255402129,-0.02252149057,-0.02255604828,14.14551659
0.001900934298,14.05819987,-0.0007017645054,-0.0007018432948,14.21627462,14.21627462,-0.02233397394,-0.02241655101,-0.02244755516,-0.02241415344,14.06127413
0.001901531667,13.98072863,-0.0006979620196,-0.0006980388491,14.13793701,14.13793701,-0.02095164844,-0.02109960569,-0.02115701018,-0.02109548291,13.97933777
0.001902160023,13.89900619,-0.0006939494353,-0.0006940265642,14.05530073,14.05530073,-0.01947490468,-0.01959026217,-0.01963571128,-0.01958711247,13.89906041
0.001902850942,13.81158219,-0.0006896133106,-0.000689692339,13.96689599,13.96689599,-0.01873541437,-0.01875981608,-0.01877004091,-0.01875920688,13.81611986
0.001903550724,13.7259131,-0.0006853131006,-0.0006853939591,13.88026199,13.88026199,-0.0190339132,-0.01898453018,-0.01896570396,-0.01898593735,13.73336329
0.001904253258,13.64110757,-0.0006810323387,-0.0006811138728,13.79449942,13.79449942,-0.01983011524,-0.01976318442,-0.01973708421,-0.01976503705,13.64781672
0.001905013158,13.5485066,-0.0006763688556,-0.0006764498998,13.70085415,13.70085415,-0.02050860823,-0.02047243868,-0.02045806716,-0.02047341491,13.55149613
0.001905853595,13.44389156,-0.0006711320932,-0.0006712121923,13.59506166,13.59506166,-0.02064771276,-0.02065445822,-0.02065687301,-0.02065425135,13.44253203
0.001906694033,13.3377062,-0.0006658364035,-0.0006659161028,13.4876827,13.4876827,-0.02038414019,-0.02040494218,-0.02041304702,-0.02040436572,13.33394222
0.001907592588,13.22397982,-0.0006601606033,-0.000660240588,13.37267772,13.37267772,-0.02016806191,-0.02017427129,-0.02017681258,-0.0201741106,13.21940379
0.001908594777,13.09766998,-0.0006538395985,-0.0006539200704,13.24494651,13.24494651,-0.02026857085,-0.02025594834,-0.0202510984,-0.02025630447,13.09217337
0.001909596966,12.9713007,-0.0006475082429,-0.0006475888316,13.11715461,13.11715461,-0.02052406334,-0.02051057523,-0.02050529302,-0.02051094648,12.96371998
0.001910734086,12.82689118,-0.0006402801167,-0.0006403605403,12.9711199,12.9711199,-0.02068037528,-0.02067681457,-0.02067538967,-0.02067690972,12.81635207
0.001911871206,12.68142032,-0.0006330056734,-0.0006330860482,12.82401243,12.82401243,-0.02069935549,-0.02069885155,-0.02069866396,-0.02069886632,12.66840643
0.00191312755,12.52006528,-0.0006249348528,-0.0006250153616,12.66084192,12.66084192,-0.02075804457,-0.02075338202,-0.02075158649,-0.02075351319,12.50475438
0.00191444389,12.35039659,-0.000616444493,-0.0006165250982,12.48926395,12.48926395,-0.02089462828,-0.02088851028,-0.02088612638,-0.02088867979,12.33246664
0.001915893822,12.16246216,-0.000607041438,-0.0006071220559,12.29921478,12.29921478,-0.02102104078,-0.02101697603,-0.02101538938,-0.02101708838,12.14143875
0.001917409471,11.9648395,-0.0005971552757,-0.0005972359428,12.09936849,12.09936849,-0.02112064128,-0.02111672744,-0.02111520849,-0.02111683644,11.94072021
0.001919233065,11.72569441,-0.0005851909692,-0.0005852717204,11.8575325,11.8575325,-0.02126000584,-0.02125545013,-0.02125367797,-0.02125557663,11.69789204
0.001921066047,11.48376814,-0.0005730877017,-0.0005731685104,11.61288404,11.61288404,-0.02139793353,-0.02139384552,-0.02139225473,-0.02139395898,11.45219981
0.001923174276,11.20361262,-0.0005590724164,-0.0005591532997,11.32957621,11.32957621,-0.02154662518,-0.02154254909,-0.02154096417,-0.02154266233,11.16775306
0.001925601841,10.87860317,-0.000542813304,-0.0005428942696,11.00090976,11.00090976,-0.02171777295,-0.02171382056,-0.02171228304,-0.02171393031,10.83780134
0.001928449994,10.49405625,-0.0005235762551,-0.0005236573137,10.61203597,10.61203597,-0.02190997909,-0.02190616349,-0.02190467944,-0.02190626946,10.44746971
0.001931801815,10.03721262,-0.0005007230675,-0.000500804231,10.15005204,10.15005204,-0.02212800433,-0.02212436406,-0.02212294812,-0.02212446515,9.983836458
0.001935800794,9.486354909,-0.0004731677094,-0.0004732489917,9.592996245,9.592996245,-0.02237507488,-0.02237163196,-0.02237029275,-0.02237172757,9.42491036
