time,heatCapacitor.T_ref,heatCapacitor.T_sim,heatCapacitor.T_relerr,onOffController.y_ref,onOffController.y_sim,onOffController.y_relerr
8.888,322.3365151,345.1284388,0.0703129,0,NaN,NaN
8.8885,322.3350555,345.1299932,0.0703222,0,NaN,NaN
8.889,322.3335959,345.1315475,0.0703315,0,NaN,NaN
8.8895,322.3321364,345.1331017,0.0703408,0,NaN,NaN
8.89,322.330677,345.1346558,0.0703501,0,NaN,NaN
8.8905,322.3292177,345.1362098,0.0703594,0,NaN,NaN
8.891,322.3277584,345.1377637,0.0703687,0,NaN,NaN
8.8915,322.3262993,345.1393175,0.070378,0,NaN,NaN
8.892,322.3248401,345.1408712,0.0703873,0,NaN,NaN
8.8925,322.3233811,345.1424248,0.0703966,0,NaN,NaN
8.893,322.3219221,345.1439784,0.0704058,0,NaN,NaN
8.8935,322.3204632,345.1455318,0.0704151,0,NaN,NaN
8.894,322.3190044,345.1470851,0.0704244,0,NaN,NaN
8.8945,322.3175457,345.1486383,0.0704337,0,NaN,NaN
8.895,322.316087,345.1501914,0.070443,0,NaN,NaN
8.8955,322.3146284,345.1517444,0.0704523,0,NaN,NaN
8.896,322.3131699,345.1532974,0.0704616,0,NaN,NaN
8.8965,322.3117115,345.1548502,0.0704709,0,NaN,NaN
8.897,322.3102531,345.1564029,0.0704802,0,NaN,NaN
8.8975,322.3087948,345.1579555,0.0704895,0,NaN,NaN
8.898,322.3073365,345.159508,0.0704988,0,NaN,NaN
8.8985,322.3058784,345.1610605,0.070508,0,NaN,NaN
8.899,322.3044203,345.1626128,0.0705173,0,NaN,NaN
8.8995,322.3029623,345.164165,0.0705266,0,NaN,NaN
8.9,322.3015044,345.1657172,0.0705359,0,NaN,NaN
8.9005,322.3000465,345.1672692,0.0705452,0,NaN,NaN
8.901,322.2985887,345.1688211,0.0705545,0,NaN,NaN
8.9015,322.297131,345.170373,0.0705638,0,NaN,NaN
8.902,322.2956734,345.1719247,0.070573,0,NaN,NaN
8.9025,322.2942158,345.1734763,0.0705823,0,NaN,NaN
8.903,322.2927583,345.1750279,0.0705916,0,NaN,NaN
8.9035,322.2913009,345.1765793,0.0706009,0,NaN,NaN
8.904,322.2898436,345.1781307,0.0706102,0,NaN,NaN
8.9045,322.2883863,345.1796819,0.0706195,0,NaN,NaN
8.905,322.2869291,345.1812331,0.0706287,0,NaN,NaN
8.9055,322.285472,345.1827841,0.070638,0,NaN,NaN
8.906,322.2840149,345.184335,0.0706473,0,NaN,NaN
8.9065,322.2825579,345.1858859,0.0706566,0,NaN,NaN
8.907,322.281101,345.1874366,0.0706659,0,NaN,NaN
8.9075,322.2796442,345.1889873,0.0706751,0,NaN,NaN
8.908,322.2781875,345.1905379,0.0706844,0,NaN,NaN
8.9085,322.2767308,345.1920883,0.0706937,0,NaN,NaN
8.909,322.2752742,345.1936387,0.070703,0,NaN,NaN
8.9095,322.2738176,345.1951889,0.0707122,0,NaN,NaN
8.91,322.2723612,345.1967391,0.0707215,0,NaN,NaN
8.9105,322.2709048,345.1982892,0.0707308,0,NaN,NaN
8.911,322.2694485,345.1998391,0.0707401,0,NaN,NaN
8.9115,322.2679922,345.201389,0.0707493,0,NaN,NaN
8.912,322.2665361,345.2029387,0.0707586,0,NaN,NaN
8.9125,322.26508,345.2044884,0.0707679,0,NaN,NaN
8.913,322.2636239,345.206038,0.0707772,0,NaN,NaN
8.9135,322.262168,345.2075875,0.0707864,0,NaN,NaN
8.914,322.2607121,345.2091368,0.0707957,0,NaN,NaN
8.9145,322.2592563,345.2106861,0.070805,0,NaN,NaN
8.915,322.2578006,345.2122353,0.0708142,0,NaN,NaN
8.9155,322.256345,345.2137844,0.0708235,0,NaN,NaN
8.916,322.2548894,345.2153333,0.0708328,0,NaN,NaN
8.9165,322.2534339,345.2168822,0.070842,0,NaN,NaN
8.917,322.2519784,345.218431,0.0708513,0,NaN,NaN
8.9175,322.2505231,345.2199797,0.0708606,0,NaN,NaN
8.918,322.2490678,345.2215283,0.0708698,0,NaN,NaN
8.9185,322.2476126,345.2230768,0.0708791,0,NaN,NaN
8.919,322.2461575,345.2246251,0.0708884,0,NaN,NaN
8.9195,322.2447024,345.2261734,0.0708976,0,NaN,NaN
8.92,322.2432474,345.2277216,0.0709069,0,NaN,NaN
8.9205,322.2417925,345.2292697,0.0709162,0,NaN,NaN
8.921,322.2403377,345.2308177,0.0709254,0,NaN,NaN
8.9215,322.2388829,345.2323656,0.0709347,0,NaN,NaN
8.922,322.2374282,345.2339134,0.070944,0,NaN,NaN
8.9225,322.2359736,345.2354611,0.0709532,0,NaN,NaN
8.923,322.234519,345.2370087,0.0709625,0,NaN,NaN
8.9235,322.2330646,345.2385562,0.0709717,0,NaN,NaN
8.924,322.2316102,345.2401036,0.070981,0,NaN,NaN
8.9245,322.2301558,345.2416509,0.0709903,0,NaN,NaN
8.925,322.2287016,345.2431981,0.0709995,0,NaN,NaN
8.9255,322.2272474,345.2447453,0.0710088,0,NaN,NaN
8.926,322.2257933,345.2462923,0.071018,0,NaN,NaN
8.9265,322.2243393,345.2478392,0.0710273,0,NaN,NaN
8.927,322.2228853,345.249386,0.0710366,0,NaN,NaN
8.9275,322.2214314,345.2509327,0.0710458,0,NaN,NaN
8.928,322.2199776,345.2524793,0.0710551,0,NaN,NaN
8.9285,322.2185239,345.2540259,0.0710643,0,NaN,NaN
8.929,322.2170702,345.2555723,0.0710736,0,NaN,NaN
8.9295,322.2156166,345.2571186,0.0710828,0,NaN,NaN
8.93,322.2141631,345.2586648,0.0710921,0,NaN,NaN
8.9305,322.2127097,345.260211,0.0711013,0,NaN,NaN
8.931,322.2112563,345.261757,0.0711106,0,NaN,NaN
8.9315,322.209803,345.2633029,0.0711199,0,NaN,NaN
8.932,322.2083498,345.2648488,0.0711291,0,NaN,NaN
8.9325,322.2068966,345.2663945,0.0711384,0,NaN,NaN
8.933,322.2054436,345.2679401,0.0711476,0,NaN,NaN
8.9335,322.2039906,345.2694857,0.0711569,0,NaN,NaN
8.934,322.2025376,345.2710311,0.0711661,0,NaN,NaN
8.9345,322.2010848,345.2725764,0.0711754,0,NaN,NaN
8.935,322.199632,345.2741217,0.0711846,0,NaN,NaN
8.9355,322.1981793,345.2756668,0.0711939,0,NaN,NaN
8.936,322.1967267,345.2772119,0.0712031,0,NaN,NaN
8.9365,322.1952741,345.2787568,0.0712123,0,NaN,NaN
8.937,322.1938216,345.2803017,0.0712216,0,NaN,NaN
8.9375,322.1923692,345.2818464,0.0712308,0,NaN,NaN
8.938,322.1909169,345.2833911,0.0712401,0,NaN,NaN
8.9385,322.1894646,345.2849357,0.0712493,0,NaN,NaN
8.939,322.1880124,345.2864801,0.0712586,0,NaN,NaN
8.9395,322.1865603,345.2880245,0.0712678,0,NaN,NaN
8.94,322.1851082,345.2895687,0.0712771,0,NaN,NaN
8.9405,322.1836563,345.2911129,0.0712863,0,NaN,NaN
8.941,322.1822044,345.292657,0.0712956,0,NaN,NaN
8.9415,322.1807526,345.2942009,0.0713048,0,NaN,NaN
8.942,322.1793008,345.2957448,0.071314,0,NaN,NaN
8.9425,322.1778491,345.2972886,0.0713233,0,NaN,NaN
8.943,322.1763975,345.2988323,0.0713325,0,NaN,NaN
8.9435,322.174946,345.3003758,0.0713418,0,NaN,NaN
8.944,322.1734946,345.3019193,0.071351,0,NaN,NaN
8.9445,322.1720432,345.3034627,0.0713602,0,NaN,NaN
8.945,322.1705919,345.305006,0.0713695,0,NaN,NaN
8.9455,322.1691406,345.3065492,0.0713787,0,NaN,NaN
8.946,322.1676895,345.3080923,0.0713879,0,NaN,NaN
8.9465,322.1662384,345.3096352,0.0713972,0,NaN,NaN
8.947,322.1647874,345.3111781,0.0714064,0,NaN,NaN
8.9475,322.1633364,345.3127209,0.0714157,0,NaN,NaN
8.948,322.1618856,345.3142636,0.0714249,0,NaN,NaN
8.9485,322.1604348,345.3158062,0.0714341,0,NaN,NaN
8.949,322.1589841,345.3173487,0.0714434,0,NaN,NaN
8.9495,322.1575334,345.3188911,0.0714526,0,NaN,NaN
8.95,322.1560828,345.3204334,0.0714618,0,NaN,NaN
8.9505,322.1546323,345.3219756,0.0714711,0,NaN,NaN
8.951,322.1531819,345.3235177,0.0714803,0,NaN,NaN
8.9515,322.1517316,345.3250598,0.0714895,0,NaN,NaN
8.952,322.1502813,345.3266017,0.0714988,0,NaN,NaN
8.952096983,322.15,345.3269007,0.0715005,0,NaN,NaN
8.952096983,322.15,345.3269007,0.0715005,1,NaN,NaN
8.9525,322.1524498,345.3281435,0.0714968,1,NaN,NaN
8.953,322.155489,345.3296852,0.0714922,1,NaN,NaN
8.9535,322.158528,345.3312268,0.0714876,1,NaN,NaN
8.954,322.1615667,345.3327683,0.071483,1,NaN,NaN
8.9545,322.1646053,345.3343098,0.0714783,1,NaN,NaN
8.955,322.1676437,345.3358511,0.0714737,1,NaN,NaN
8.9555,322.1706818,345.3373923,0.0714691,1,NaN,NaN
8.956,322.1737198,345.3389334,0.0714645,1,NaN,NaN
8.9565,322.1767576,345.3404745,0.0714599,1,NaN,NaN
8.957,322.1797951,345.3420154,0.0714553,1,NaN,NaN
8.9575,322.1828325,345.3435562,0.0714506,1,NaN,NaN
8.958,322.1858697,345.345097,0.071446,1,NaN,NaN
8.9585,322.1889066,345.3466376,0.0714414,1,NaN,NaN
8.959,322.1919434,345.3481781,0.0714368,1,NaN,NaN
8.9595,322.19498,345.3497186,0.0714322,1,NaN,NaN
8.96,322.1980163,345.3512589,0.0714276,1,NaN,NaN
8.9605,322.2010525,345.3527992,0.0714229,1,NaN,NaN
8.961,322.2040885,345.3543393,0.0714183,1,NaN,NaN
8.9615,322.2071242,345.3558794,0.0714137,1,NaN,NaN
8.962,322.2101598,345.3574193,0.0714091,1,NaN,NaN
8.9625,322.2131952,345.3589592,0.0714045,1,NaN,NaN
8.963,322.2162304,345.360499,0.0713999,1,NaN,NaN
8.9635,322.2192653,345.3620386,0.0713953,1,NaN,NaN
8.964,322.2223001,345.3635782,0.0713906,1,NaN,NaN
8.9645,322.2253347,345.3651176,0.071386,1,NaN,NaN
8.965,322.228369,345.366657,0.0713814,1,NaN,NaN
8.9655,322.2314032,345.3681963,0.0713768,1,NaN,NaN
8.966,322.2344372,345.3697355,0.0713722,1,NaN,NaN
8.9665,322.237471,345.3712745,0.0713676,1,NaN,NaN
8.967,322.2405045,345.3728135,0.071363,1,NaN,NaN
8.9675,322.2435379,345.3743524,0.0713584,1,NaN,NaN
8.968,322.2465711,345.3758912,0.0713538,1,NaN,NaN
8.9685,322.2496041,345.3774298,0.0713491,1,NaN,NaN
8.969,322.2526368,345.3789684,0.0713445,1,NaN,NaN
8.9695,322.2556694,345.3805069,0.0713399,1,NaN,NaN
8.97,322.2587018,345.3820453,0.0713353,1,NaN,NaN
8.9705,322.261734,345.3835836,0.0713307,1,NaN,NaN
8.971,322.264766,345.3851218,0.0713261,1,NaN,NaN
8.9715,322.2677977,345.3866599,0.0713215,1,NaN,NaN
8.972,322.2708293,345.3881979,0.0713169,1,NaN,NaN
8.9725,322.2738607,345.3897358,0.0713123,1,NaN,NaN
8.973,322.2768919,345.3912736,0.0713077,1,NaN,NaN
8.9735,322.2799229,345.3928113,0.0713031,1,NaN,NaN
8.974,322.2829536,345.3943489,0.0712985,1,NaN,NaN
8.9745,322.2859842,345.3958864,0.0712939,1,NaN,NaN
8.975,322.2890146,345.3974238,0.0712892,1,NaN,NaN
8.9755,322.2920448,345.3989612,0.0712846,1,NaN,NaN
8.976,322.2950748,345.4004984,0.07128,1,NaN,NaN
8.9765,322.2981046,345.4020355,0.0712754,1,NaN,NaN
8.977,322.3011341,345.4035725,0.0712708,1,NaN,NaN
8.9775,322.3041635,345.4051094,0.0712662,1,NaN,NaN
8.978,322.3071927,345.4066463,0.0712616,1,NaN,NaN
8.9785,322.3102217,345.408183,0.071257,1,NaN,NaN
8.979,322.3132505,345.4097196,0.0712524,1,NaN,NaN
8.9795,322.3162791,345.4112562,0.0712478,1,NaN,NaN
8.98,322.3193075,345.4127926,0.0712432,1,NaN,NaN
8.9805,322.3223357,345.4143289,0.0712386,1,NaN,NaN
8.981,322.3253637,345.4158652,0.071234,1,NaN,NaN
8.9815,322.3283915,345.4174013,0.0712294,1,NaN,NaN
8.982,322.3314191,345.4189374,0.0712248,1,NaN,NaN
8.9825,322.3344465,345.4204733,0.0712202,1,NaN,NaN
8.983,322.3374737,345.4220092,0.0712156,1,NaN,NaN
8.9835,322.3405007,345.4235449,0.071211,1,NaN,NaN
8.984,322.3435275,345.4250806,0.0712064,1,NaN,NaN
8.9845,322.3465541,345.4266162,0.0712018,1,NaN,NaN
8.985,322.3495805,345.4281516,0.0711972,1,NaN,NaN
8.9855,322.3526067,345.429687,0.0711926,1,NaN,NaN
8.986,322.3556327,345.4312222,0.071188,1,NaN,NaN
8.9865,322.3586585,345.4327574,0.0711834,1,NaN,NaN
8.987,322.3616842,345.4342925,0.0711788,1,NaN,NaN
8.9875,322.3647096,345.4358275,0.0711742,1,NaN,NaN
8.988,322.3677348,345.4373623,0.0711696,1,NaN,NaN
8.9885,322.3707598,345.4388971,0.071165,1,NaN,NaN
8.989,322.3737846,345.4404318,0.0711604,1,NaN,NaN
8.9895,322.3768092,345.4419664,0.0711558,1,NaN,NaN
8.99,322.3798336,345.4435009,0.0711512,1,NaN,NaN
8.9905,322.3828579,345.4450353,0.0711466,1,NaN,NaN
8.991,322.3858819,345.4465696,0.071142,1,NaN,NaN
8.9915,322.3889057,345.4481038,0.0711374,1,NaN,NaN
8.992,322.3919293,345.4496379,0.0711328,1,NaN,NaN
8.9925,322.3949527,345.4511719,0.0711282,1,NaN,NaN
8.993,322.397976,345.4527058,0.0711236,1,NaN,NaN
8.9935,322.400999,345.4542396,0.0711191,1,NaN,NaN
8.994,322.4040218,345.4557733,0.0711145,1,NaN,NaN
8.9945,322.4070444,345.4573069,0.0711099,1,NaN,NaN
8.995,322.4100669,345.4588404,0.0711053,1,NaN,NaN
8.9955,322.4130891,345.4603738,0.0711007,1,NaN,NaN
8.996,322.4161111,345.4619071,0.0710961,1,NaN,NaN
8.9965,322.4191329,345.4634403,0.0710915,1,NaN,NaN
8.997,322.4221546,345.4649735,0.0710869,1,NaN,NaN
8.9975,322.425176,345.4665065,0.0710823,1,NaN,NaN
8.998,322.4281972,345.4680394,0.0710777,1,NaN,NaN
8.9985,322.4312183,345.4695723,0.0710731,1,NaN,NaN
8.999,322.4342391,345.471105,0.0710685,1,NaN,NaN
8.9995,322.4372598,345.4726376,0.0710639,1,NaN,NaN
9,322.4402802,345.4741702,0.0710594,1,NaN,NaN
9.0005,322.4433004,345.4757026,0.0710548,1,NaN,NaN
9.001,322.4463205,345.477235,0.0710502,1,NaN,NaN
9.0015,322.4493403,345.4787672,0.0710456,1,NaN,NaN
9.002,322.4523599,345.4802994,0.071041,1,NaN,NaN
9.0025,322.4553794,345.4818314,0.0710364,1,NaN,NaN
9.003,322.4583986,345.4833634,0.0710318,1,NaN,NaN
9.0035,322.4614177,345.4848952,0.0710272,1,NaN,NaN
9.004,322.4644365,345.486427,0.0710226,1,NaN,NaN
9.0045,322.4674552,345.4879587,0.0710181,1,NaN,NaN
9.005,322.4704736,345.4894902,0.0710135,1,NaN,NaN
9.0055,322.4734919,345.4910217,0.0710089,1,NaN,NaN
9.006,322.47651,345.4925531,0.0710043,1,NaN,NaN
9.0065,322.4795279,345.4940843,0.0709997,1,NaN,NaN
9.007,322.4825455,345.4956155,0.0709951,1,NaN,NaN
9.0075,322.485563,345.4971466,0.0709905,1,NaN,NaN
9.008,322.4885803,345.4986776,0.070986,1,NaN,NaN
9.0085,322.4915974,345.5002085,0.0709814,1,NaN,NaN
9.009,322.4946143,345.5017393,0.0709768,1,NaN,NaN
9.0095,322.497631,345.5032699,0.0709722,1,NaN,NaN
9.01,322.5006475,345.5048005,0.0709676,1,NaN,NaN
9.0105,322.5036638,345.506331,0.070963,1,NaN,NaN
9.011,322.5066799,345.5078614,0.0709585,1,NaN,NaN
9.0115,322.5096958,345.5093917,0.0709539,1,NaN,NaN
9.012,322.5127115,345.510922,0.0709493,1,NaN,NaN
9.0125,322.515727,345.5124521,0.0709447,1,NaN,NaN
9.013,322.5187423,345.5139821,0.0709401,1,NaN,NaN
9.0135,322.5217574,345.515512,0.0709355,1,NaN,NaN
9.014,322.5247723,345.5170418,0.070931,1,NaN,NaN
9.0145,322.527787,345.5185715,0.0709264,1,NaN,NaN
9.015,322.5308015,345.5201011,0.0709218,1,NaN,NaN
9.0155,322.5338159,345.5216307,0.0709172,1,NaN,NaN
9.016,322.53683,345.5231601,0.0709126,1,NaN,NaN
9.0165,322.5398439,345.5246894,0.0709081,1,NaN,NaN
9.017,322.5428576,345.5262187,0.0709035,1,NaN,NaN
9.0175,322.5458711,345.5277478,0.0708989,1,NaN,NaN
9.018,322.5488845,345.5292769,0.0708943,1,NaN,NaN
9.0185,322.5518976,345.5308058,0.0708897,1,NaN,NaN
9.019,322.5549105,345.5323346,0.0708852,1,NaN,NaN
9.0195,322.5579233,345.5338634,0.0708806,1,NaN,NaN
9.02,322.5609358,345.535392,0.070876,1,NaN,NaN
9.0205,322.5639481,345.5369206,0.0708714,1,NaN,NaN
9.021,322.5669603,345.5384491,0.0708668,1,NaN,NaN
9.0215,322.5699722,345.5399774,0.0708623,1,NaN,NaN
9.022,322.572984,345.5415057,0.0708577,1,NaN,NaN
9.0225,322.5759955,345.5430339,0.0708531,1,NaN,NaN
9.023,322.5790069,345.5445619,0.0708485,1,NaN,NaN
9.0235,322.582018,345.5460899,0.070844,1,NaN,NaN
9.024,322.585029,345.5476178,0.0708394,1,NaN,NaN
9.0245,322.5880397,345.5491455,0.0708348,1,NaN,NaN
9.025,322.5910503,345.5506732,0.0708302,1,NaN,NaN
9.0255,322.5940606,345.5522008,0.0708257,1,NaN,NaN
9.026,322.5970708,345.5537283,0.0708211,1,NaN,NaN
9.0265,322.6000808,345.5552557,0.0708165,1,NaN,NaN
9.027,322.6030905,345.556783,0.0708119,1,NaN,NaN
9.0275,322.6061001,345.5583102,0.0708074,1,NaN,NaN
9.028,322.6091095,345.5598373,0.0708028,1,NaN,NaN
9.0285,322.6121186,345.5613643,0.0707982,1,NaN,NaN
9.029,322.6151276,345.5628912,0.0707937,1,NaN,NaN
9.0295,322.6181364,345.564418,0.0707891,1,NaN,NaN
9.03,322.621145,345.5659447,0.0707845,1,NaN,NaN
9.0305,322.6241533,345.5674713,0.0707799,1,NaN,NaN
9.031,322.6271615,345.5689979,0.0707754,1,NaN,NaN
9.0315,322.6301695,345.5705243,0.0707708,1,NaN,NaN
9.032,322.6331773,345.5720506,0.0707662,1,NaN,NaN
9.0325,322.6361849,345.5735768,0.0707617,1,NaN,NaN
9.033,322.6391923,345.575103,0.0707571,1,NaN,NaN
9.0335,322.6421994,345.576629,0.0707525,1,NaN,NaN
9.034,322.6452064,345.5781549,0.070748,1,NaN,NaN
9.0345,322.6482132,345.5796808,0.0707434,1,NaN,NaN
9.035,322.6512198,345.5812065,0.0707388,1,NaN,NaN
9.0355,322.6542262,345.5827322,0.0707342,1,NaN,NaN
9.036,322.6572324,345.5842577,0.0707297,1,NaN,NaN
9.0365,322.6602384,345.5857832,0.0707251,1,NaN,NaN
9.037,322.6632442,345.5873085,0.0707205,1,NaN,NaN
9.0375,322.6662499,345.5888338,0.070716,1,NaN,NaN
9.038,322.6692553,345.5903589,0.0707114,1,NaN,NaN
9.0385,322.6722605,345.591884,0.0707068,1,NaN,NaN
9.039,322.6752655,345.593409,0.0707023,1,NaN,NaN
9.0395,322.6782703,345.5949339,0.0706977,1,NaN,NaN
9.04,322.6812749,345.5964586,0.0706931,1,NaN,NaN
9.0405,322.6842793,345.5979833,0.0706886,1,NaN,NaN
9.041,322.6872836,345.5995079,0.070684,1,NaN,NaN
9.0415,322.6902876,345.6010324,0.0706795,1,NaN,NaN
9.042,322.6932914,345.6025568,0.0706749,1,NaN,NaN
9.0425,322.696295,345.6040811,0.0706703,1,NaN,NaN
9.043,322.6992985,345.6056052,0.0706658,1,NaN,NaN
9.0435,322.7023017,345.6071293,0.0706612,1,NaN,NaN
9.044,322.7053047,345.6086533,0.0706566,1,NaN,NaN
9.0445,322.7083076,345.6101773,0.0706521,1,NaN,NaN
9.045,322.7113102,345.6117011,0.0706475,1,NaN,NaN
9.0455,322.7143127,345.6132248,0.0706429,1,NaN,NaN
9.046,322.7173149,345.6147484,0.0706384,1,NaN,NaN
9.0465,322.7203169,345.6162719,0.0706338,1,NaN,NaN
9.047,322.7233188,345.6177953,0.0706293,1,NaN,NaN
9.0475,322.7263204,345.6193186,0.0706247,1,NaN,NaN
9.048,322.7293219,345.6208419,0.0706201,1,NaN,NaN
9.0485,322.7323231,345.622365,0.0706156,1,NaN,NaN
9.049,322.7353242,345.623888,0.070611,1,NaN,NaN
9.0495,322.7383251,345.625411,0.0706065,1,NaN,NaN
9.05,322.7413257,345.6269338,0.0706019,1,NaN,NaN
9.0505,322.7443262,345.6284566,0.0705973,1,NaN,NaN
9.051,322.7473264,345.6299792,0.0705928,1,NaN,NaN
9.0515,322.7503265,345.6315018,0.0705882,1,NaN,NaN
9.052,322.7533264,345.6330242,0.0705837,1,NaN,NaN
9.0525,322.756326,345.6345466,0.0705791,1,NaN,NaN
9.053,322.7593255,345.6360688,0.0705746,1,NaN,NaN
9.0535,322.7623248,345.637591,0.07057,1,NaN,NaN
9.054,322.7653239,345.6391131,0.0705654,1,NaN,NaN
9.0545,322.7683227,345.640635,0.0705609,1,NaN,NaN
9.055,322.7713214,345.6421569,0.0705563,1,NaN,NaN
9.0555,322.7743199,345.6436787,0.0705518,1,NaN,NaN
9.056,322.7773182,345.6452004,0.0705472,1,NaN,NaN
9.0565,322.7803163,345.646722,0.0705427,1,NaN,NaN
9.057,322.7833142,345.6482434,0.0705381,1,NaN,NaN
9.0575,322.7863118,345.6497648,0.0705336,1,NaN,NaN
9.058,322.7893094,345.6512861,0.070529,1,NaN,NaN
9.0585,322.7923068,345.6528073,0.0705245,1,NaN,NaN
9.059,322.795304,345.6543284,0.0705199,1,NaN,NaN
9.0595,322.798301,345.6558494,0.0705153,1,NaN,NaN
9.06,322.8012978,345.6573703,0.0705108,1,NaN,NaN
9.0605,322.8042944,345.6588911,0.0705062,1,NaN,NaN
9.061,322.8072909,345.6604119,0.0705017,1,NaN,NaN
9.0615,322.8102871,345.6619325,0.0704971,1,NaN,NaN
9.062,322.8132831,345.663453,0.0704926,1,NaN,NaN
9.0625,322.816279,345.6649734,0.070488,1,NaN,NaN
9.063,322.8192746,345.6664938,0.0704835,1,NaN,NaN
9.0635,322.8222701,345.668014,0.0704789,1,NaN,NaN
9.064,322.8252653,345.6695341,0.0704744,1,NaN,NaN
9.0645,322.8282604,345.6710542,0.0704698,1,NaN,NaN
9.065,322.8312552,345.6725741,0.0704653,1,NaN,NaN
9.0655,322.8342499,345.674094,0.0704607,1,NaN,NaN
9.066,322.8372443,345.6756137,0.0704562,1,NaN,NaN
9.0665,322.8402386,345.6771334,0.0704516,1,NaN,NaN
9.067,322.8432327,345.6786529,0.0704471,1,NaN,NaN
9.0675,322.8462266,345.6801724,0.0704425,1,NaN,NaN
9.068,322.8492202,345.6816917,0.070438,1,NaN,NaN
9.0685,322.8522137,345.683211,0.0704334,1,NaN,NaN
9.069,322.855207,345.6847302,0.0704289,1,NaN,NaN
9.0695,322.8582001,345.6862493,0.0704243,1,NaN,NaN
9.07,322.861193,345.6877682,0.0704198,1,NaN,NaN
9.0705,322.8641857,345.6892871,0.0704152,1,NaN,NaN
9.071,322.8671782,345.6908059,0.0704107,1,NaN,NaN
9.0715,322.8701705,345.6923246,0.0704062,1,NaN,NaN
9.072,322.8731626,345.6938432,0.0704016,1,NaN,NaN
9.0725,322.8761546,345.6953617,0.0703971,1,NaN,NaN
9.073,322.8791463,345.6968801,0.0703925,1,NaN,NaN
9.0735,322.8821378,345.6983984,0.070388,1,NaN,NaN
9.074,322.8851291,345.6999166,0.0703834,1,NaN,NaN
9.0745,322.8881203,345.7014347,0.0703789,1,NaN,NaN
9.075,322.8911112,345.7029527,0.0703743,1,NaN,NaN
9.0755,322.894102,345.7044706,0.0703698,1,NaN,NaN
9.076,322.8970925,345.7059885,0.0703653,1,NaN,NaN
9.0765,322.9000829,345.7075062,0.0703607,1,NaN,NaN
9.077,322.903073,345.7090238,0.0703562,1,NaN,NaN
9.0775,322.906063,345.7105414,0.0703516,1,NaN,NaN
9.078,322.9090527,345.7120588,0.0703471,1,NaN,NaN
9.0785,322.9120423,345.7135761,0.0703425,1,NaN,NaN
9.079,322.9150317,345.7150934,0.070338,1,NaN,NaN
9.0795,322.9180208,345.7166105,0.0703335,1,NaN,NaN
9.08,322.9210098,345.7181276,0.0703289,1,NaN,NaN
9.0805,322.9239986,345.7196445,0.0703244,1,NaN,NaN
9.081,322.9269872,345.7211614,0.0703198,1,NaN,NaN
9.0815,322.9299756,345.7226782,0.0703153,1,NaN,NaN
9.082,322.9329638,345.7241948,0.0703108,1,NaN,NaN
9.0825,322.9359518,345.7257114,0.0703062,1,NaN,NaN
9.083,322.9389396,345.7272279,0.0703017,1,NaN,NaN
9.0835,322.9419272,345.7287442,0.0702971,1,NaN,NaN
9.084,322.9449146,345.7302605,0.0702926,1,NaN,NaN
9.0845,322.9479018,345.7317767,0.0702881,1,NaN,NaN
9.085,322.9508888,345.7332928,0.0702835,1,NaN,NaN
9.0855,322.9538757,345.7348088,0.070279,1,NaN,NaN
9.086,322.9568623,345.7363247,0.0702744,1,NaN,NaN
9.0865,322.9598487,345.7378405,0.0702699,1,NaN,NaN
9.087,322.962835,345.7393562,0.0702654,1,NaN,NaN
9.0875,322.965821,345.7408718,0.0702608,1,NaN,NaN
9.088,322.9688069,345.7423873,0.0702563,1,NaN,NaN
9.0885,322.9717925,345.7439027,0.0702518,1,NaN,NaN
9.089,322.974778,345.745418,0.0702472,1,NaN,NaN
9.0895,322.9777632,345.7469333,0.0702427,1,NaN,NaN
9.09,322.9807483,345.7484484,0.0702382,1,NaN,NaN
9.0905,322.9837331,345.7499634,0.0702336,1,NaN,NaN
9.091,322.9867178,345.7514784,0.0702291,1,NaN,NaN
9.0915,322.9897023,345.7529932,0.0702246,1,NaN,NaN
9.092,322.9926866,345.7545079,0.07022,1,NaN,NaN
9.0925,322.9956706,345.7560226,0.0702155,1,NaN,NaN
9.093,322.9986545,345.7575371,0.070211,1,NaN,NaN
9.0935,323.0016382,345.7590516,0.0702064,1,NaN,NaN
9.094,323.0046217,345.7605659,0.0702019,1,NaN,NaN
9.0945,323.007605,345.7620802,0.0701974,1,NaN,NaN
9.095,323.0105881,345.7635944,0.0701928,1,NaN,NaN
9.0955,323.013571,345.7651084,0.0701883,1,NaN,NaN
9.096,323.0165537,345.7666224,0.0701838,1,NaN,NaN
9.0965,323.0195362,345.7681363,0.0701792,1,NaN,NaN
9.097,323.0225186,345.7696501,0.0701747,1,NaN,NaN
9.0975,323.0255007,345.7711638,0.0701702,1,NaN,NaN
9.098,323.0284826,345.7726774,0.0701656,1,NaN,NaN
9.0985,323.0314643,345.7741908,0.0701611,1,NaN,NaN
9.099,323.0344459,345.7757042,0.0701566,1,NaN,NaN
9.0995,323.0374272,345.7772175,0.0701521,1,NaN,NaN
9.1,323.0404084,345.7787307,0.0701475,1,NaN,NaN
9.1005,323.0433893,345.7802439,0.070143,1,NaN,NaN
9.101,323.0463701,345.7817569,0.0701385,1,NaN,NaN
9.1015,323.0493506,345.7832698,0.0701339,1,NaN,NaN
9.102,323.052331,345.7847826,0.0701294,1,NaN,NaN
9.1025,323.0553111,345.7862953,0.0701249,1,NaN,NaN
