time,dcpm.airGapDC.ia,armatureInverter.idealDcDc.powerMot.product.u1,armatureInverter.iMot,armatureInverter.iDCFilter.u,armatureInverter.gain.u,speedController.integrator.y,slewRateLimiter.y,preFilter.y,dcpm.inertiaRotor.w,dcpm.friction.phi,currentController.integrator.y,armatureInverter.vMotFilter.y,armatureInverter.iDCFilter.y,dcpm.inertiaRotor.a,dcpm.la.i,armatureInverter.iMotFilter.y,armatureInverter.vDCFilter.y,armatureInverter.idealDcDc.deadTime.y,loadInertia.w,loadInertia.phi,armatureInverter.idealDcDc.powerController.y
0.8716261588,100.0587113,99.98647061,100.0704039,87.17030984,114.7691824,1.061225582,149.225651,149.225651,149.2253829,65.0152024,8.338461085,99.98571551,87.18029293,0.1245892349,100.0587113,100.0704039,114.7691824,99.98647061,149.2253829,65.0152024,87.17030984
0.8770659867,100.0146571,99.99270743,100.0210213,87.1357928,114.7715669,1.061241085,149.225651,149.225651,149.2257775,65.82696411,8.334830233,99.99155685,87.14055151,0.03110338036,100.0146571,100.0210213,114.7715669,99.99270743,149.2257775,65.82696411,87.1357928
0.8825058146,99.99670614,99.99757087,99.99885577,87.12384657,114.7724921,1.061150629,149.225651,149.225651,149.2258231,66.63872687,8.333349918,99.99682939,87.12513197,-0.006989787261,99.99670614,99.99885577,114.7724921,99.99757087,149.2258231,66.63872687,87.12384657
0.8879456425,99.99351832,99.99991424,99.9936174,87.12307562,114.7726268,1.061073215,149.225651,149.225651,149.2257578,67.4504895,8.333065333,99.99960886,87.12288732,-0.01375455013,99.99351832,99.9936174,114.7726268,99.99991424,149.2257578,67.4504895,87.12307562
0.8947041002,99.99624387,100.0005784,99.99574854,87.12616998,114.7724582,1.061029138,149.225651,149.225651,149.2256815,68.4590252,8.333245455,100.0005556,87.12569693,-0.007970759532,99.99624387,99.99574854,114.7724582,100.0005784,149.2256815,68.4590252,87.12616998
0.9014625579,99.99895752,100.0003643,99.99864072,87.12845177,114.7723079,1.061021753,149.225651,149.225651,149.225649,69.46756053,8.333423452,100.0004077,87.12820219,-0.002212205988,99.99895752,99.99864072,114.7723079,100.0003643,149.225649,69.46756053,87.12845177
0.9082210157,100.0000809,100.000111,99.99998298,87.12924602,114.7722489,1.061025833,149.225651,149.225651,149.2256437,70.47609574,8.333478247,100.0001414,87.12918439,0.0001717207885,100.0000809,99.99998298,114.7722489,100.000111,149.2256437,70.47609574,87.12924602
0.9154564329,100.0002444,99.99999491,100.000248,87.12928928,114.7722419,1.061030093,149.225651,149.225651,149.225647,71.55580554,8.333460864,100.0000041,87.12930093,0.000518633419,100.0002444,100.000248,114.7722419,99.99999491,149.225647,71.55580554,87.12928928
0.9266651534,100.0000601,99.99998394,100.000074,87.12911105,114.7722527,1.061032186,149.225651,149.225651,149.2256506,73.22843414,8.333412003,99.99998243,87.12912238,0.0001275877406,100.0000601,100.000074,114.7722527,99.99998394,149.2256506,73.22843414,87.12911105
0.9347010327,100.0000018,99.99999562,100.0000057,87.12906851,114.7722557,1.061032312,149.225651,149.225651,149.225651,74.42759346,8.333389978,99.99999447,87.12907098,3.907591802e-06,100.0000018,100.0000057,114.7722557,99.99999562,149.225651,74.42759346,87.12906851
0.9463656513,99.99999672,100.0000007,99.99999616,87.12906844,114.7722559,1.061032395,149.225651,149.225651,149.2256509,76.16825377,8.333371407,100.0000006,87.12906785,-6.952051543e-06,99.99999672,99.99999616,114.7722559,100.0000007,149.2256509,76.16825377,87.12906844
0.9603333278,100.0000018,100.0000001,100.0000017,87.12907262,114.7722556,1.061032591,149.225651,149.225651,149.2256509,78.25258938,8.333357554,100.0000002,87.12907256,3.919963479e-06,100.0000018,100.0000017,114.7722556,100.0000001,149.2256509,78.25258938,87.12907262
0.9761790974,100.0000012,99.99999993,100.0000013,87.12907189,114.7722557,1.061032745,149.225651,149.225651,149.225651,80.61718467,8.333347626,99.99999992,87.12907195,2.638416342e-06,100.0000012,100.0000013,114.7722557,99.99999993,149.225651,80.61718467,87.12907189
0.9997708511,100.0000005,99.99999998,100.0000005,87.12907126,114.7722557,1.061032859,149.225651,149.225651,149.225651,84.13767947,8.333339838,99.99999998,87.12907127,1.042898195e-06,100.0000005,100.0000005,114.7722557,99.99999998,149.225651,84.13767947,87.12907126
1,100.0000005,99.99999998,100.0000005,87.12907125,114.7722557,1.061032859,149.225651,149.225651,149.225651,84.17187436,8.333339788,99.99999998,87.12907127,1.035274981e-06,100.0000005,100.0000005,114.7722557,99.99999998,149.225651,84.17187436,87.12907125
