time,addA.opAmp.v_out_ref,addA.opAmp.v_out_sim,addA.opAmp.v_out_relerr,addB.y_ref,addB.y_sim,addB.y_relerr
0.185,-10.06470968,-10.06471119,1.37092e-07,10.06362958,10.06363109,1.37429e-07
0.1855,-10.0600058,-10.06000736,1.41809e-07,10.05892665,10.05892821,1.42156e-07
0.186,-10.05545906,-10.05546061,1.40836e-07,10.05438124,10.0543828,1.41184e-07
0.1865,-10.05106735,-10.05106883,1.34608e-07,10.04999123,10.04999272,1.34947e-07
0.187,-10.04682844,-10.04682983,1.26941e-07,10.04575437,10.04575577,1.27272e-07
0.1875,-10.04274003,-10.04274136,1.20764e-07,10.04166836,10.04166969,1.21088e-07
0.188,-10.03879979,-10.03880108,1.17058e-07,10.03773082,10.03773211,1.17378e-07
0.1885,-10.0350053,-10.03500658,1.16416e-07,10.03393934,10.03394062,1.16733e-07
0.189,-10.03135403,-10.03135537,1.21808e-07,10.03029137,10.03029272,1.22134e-07
0.1895,-10.02784347,-10.0278449,1.2948e-07,10.02678439,10.02678582,1.29816e-07
0.19,-10.02447105,-10.02447252,1.33681e-07,10.0234158,10.02341727,1.34024e-07
0.1905,-10.02123412,-10.02123551,1.26251e-07,10.02018295,10.02018434,1.26589e-07
0.191,-10.01813001,-10.01813143,1.29588e-07,10.01708315,10.01708458,1.29929e-07
0.1915,-10.01515603,-10.01515753,1.35982e-07,10.01411371,10.01411521,1.36323e-07
0.192,-10.01230948,-10.01231103,1.40649e-07,10.01127189,10.01127344,1.40989e-07
0.1925,-10.00958758,-10.00958916,1.43373e-07,10.00855492,10.0085565,1.43711e-07
0.193,-10.00698757,-10.00698915,1.4312e-07,10.00596002,10.0059616,1.43455e-07
0.1935,-10.00450669,-10.00450823,1.3938e-07,10.00348442,10.00348596,1.39711e-07
0.194,-10.00214216,-10.00214362,1.32839e-07,10.00112531,10.00112678,1.33164e-07
0.1945,-9.999891148,-9.999892547,1.27191e-07,9.998879874,9.998881277,1.2751e-07
0.195,-9.997750884,-9.997752231,1.22447e-07,9.996745314,9.996746664,1.22761e-07
0.1955,-9.995718578,-9.995719889,1.19156e-07,9.994718832,9.994720146,1.19464e-07
0.196,-9.993791434,-9.993792738,1.18525e-07,9.992797623,9.99279893,1.18827e-07
0.1965,-9.991966662,-9.991967994,1.21087e-07,9.990978883,9.990980218,1.21385e-07
0.197,-9.990241502,-9.990242869,1.24217e-07,9.989259845,9.989261215,1.24511e-07
0.1975,-9.988613207,-9.988614552,1.22291e-07,9.987637749,9.987639098,1.22584e-07
0.198,-9.987079013,-9.987080324,1.19203e-07,9.986109825,9.986111139,1.19498e-07
0.1985,-9.98563621,-9.98563753,1.20006e-07,9.984673351,9.984674674,1.2029e-07
0.199,-9.984282103,-9.98428344,1.215e-07,9.983325624,9.983326963,1.21772e-07
0.1995,-9.983014018,-9.98301536,1.21941e-07,9.982063961,9.982065305,1.222e-07
0.2,-9.981829288,-9.981830629,1.2195e-07,9.980885686,9.98088703,1.22198e-07
0.2005,-9.980725301,-9.980726624,1.20204e-07,9.979788181,9.979789506,1.20445e-07
0.201,-9.979699471,-9.979700752,1.16411e-07,9.978768849,9.978770132,1.16649e-07
0.2015,-9.978749226,-9.978750456,1.11888e-07,9.977825112,9.977826346,1.1212e-07
0.202,-9.977872033,-9.977873216,1.07561e-07,9.976954431,9.976955617,1.07791e-07
0.2025,-9.977065406,-9.977066543,1.03354e-07,9.976154312,9.976155452,1.03582e-07
0.203,-9.976326891,-9.976327984,9.93499e-08,9.975422295,9.97542339,9.95724e-08
0.2035,-9.975654049,-9.975655121,9.74749e-08,9.974755932,9.974757006,9.7689e-08
0.204,-9.975044505,-9.97504557,9.67847e-08,9.974152844,9.974153911,9.69892e-08
0.2045,-9.974495918,-9.97449698,9.65102e-08,9.973610685,9.973611749,9.67012e-08
0.205,-9.974005983,-9.974007037,9.58317e-08,9.973127142,9.973128199,9.60123e-08
0.2055,-9.973572426,-9.973573458,9.38824e-08,9.972699938,9.972700972,9.4072e-08
0.206,-9.973193032,-9.973194044,9.20129e-08,9.972326852,9.972327866,9.21943e-08
0.2065,-9.972865627,-9.972866615,8.981e-08,9.972005704,9.972006694,8.99721e-08
0.207,-9.972588065,-9.972589032,8.78596e-08,9.971734345,9.971735313,8.80022e-08
0.2075,-9.972358254,-9.972359199,8.59543e-08,9.971510678,9.971511625,8.60773e-08
0.208,-9.972174149,-9.972175069,8.36408e-08,9.971332654,9.971333575,8.37514e-08
0.2085,-9.972033747,-9.972034635,8.07502e-08,9.971198266,9.971199155,8.0851e-08
0.209,-9.971935077,-9.971935938,7.83184e-08,9.971105539,9.971106402,7.84185e-08
0.2095,-9.97187623,-9.971877064,7.57984e-08,9.971052562,9.971053397,7.59004e-08
0.21,-9.971855338,-9.971856141,7.30075e-08,9.971037463,9.971038267,7.31138e-08
0.2105,-9.971870573,-9.971871345,7.02266e-08,9.971058411,9.971059184,7.03347e-08
0.211,-9.971920149,-9.971920896,6.7876e-08,9.971113617,9.971114364,6.7983e-08
0.2115,-9.972002336,-9.972003057,6.55364e-08,9.971201348,9.97120207,6.56349e-08
0.212,-9.972115446,-9.972116138,6.29567e-08,9.971319914,9.971320608,6.30429e-08
0.2125,-9.972257825,-9.972258494,6.08532e-08,9.97146766,9.97146833,6.09242e-08
0.213,-9.972427875,-9.972428523,5.89722e-08,9.971642984,9.971643633,5.90288e-08
0.2135,-9.97262404,-9.972624684,5.84824e-08,9.97184433,9.971844974,5.85404e-08
0.214,-9.97284481,-9.972845448,5.79693e-08,9.972070185,9.972070823,5.80361e-08
0.2145,-9.973088709,-9.973089316,5.52336e-08,9.972319071,9.972319679,5.52866e-08
0.215,-9.973354315,-9.973354879,5.12525e-08,9.972589567,9.972590131,5.12822e-08
0.2155,-9.973640247,-9.973640763,4.68516e-08,9.97288029,9.972880805,4.68572e-08
0.216,-9.973945164,-9.973945637,4.29222e-08,9.973189897,9.973190369,4.2905e-08
0.2165,-9.974267767,-9.974268206,3.99447e-08,9.973517087,9.973517526,3.99155e-08
0.217,-9.974606801,-9.974607217,3.78287e-08,9.973860608,9.973861024,3.77933e-08
0.2175,-9.974961054,-9.974961454,3.63681e-08,9.974219245,9.974219645,3.63343e-08
0.218,-9.975329348,-9.975329742,3.58106e-08,9.974591819,9.974592213,3.57836e-08
0.2185,-9.97571055,-9.975710942,3.55904e-08,9.974977199,9.97497759,3.55743e-08
0.219,-9.976103568,-9.976103956,3.52761e-08,9.975374291,9.975374679,3.52699e-08
0.2195,-9.976507347,-9.976507727,3.45506e-08,9.97578204,9.97578242,3.45506e-08
0.22,-9.976920867,-9.976921234,3.33639e-08,9.976199426,9.976199793,3.33652e-08
0.2205,-9.97734315,-9.977343495,3.13932e-08,9.976625473,9.976625818,3.13872e-08
0.221,-9.977773256,-9.977773571,2.85899e-08,9.977059239,9.977059553,2.85724e-08
0.2215,-9.978210278,-9.978210557,2.54004e-08,9.977499818,9.977500097,2.53666e-08
0.222,-9.978653345,-9.978653591,2.24002e-08,9.97794634,9.977946586,2.23507e-08
0.2225,-9.979101624,-9.97910188,2.33265e-08,9.978397972,9.978398228,2.32803e-08
0.223,-9.979554314,-9.979554607,2.66515e-08,9.978853915,9.978854207,2.66263e-08
0.2235,-9.980010647,-9.980010917,2.45327e-08,9.9793134,9.979313669,2.44996e-08
0.224,-9.980469891,-9.980470104,1.93835e-08,9.979775696,9.979775908,1.93282e-08
0.2245,-9.980931344,-9.980931488,1.30853e-08,9.980240102,9.980240245,1.3004e-08
0.225,-9.981394335,-9.981394413,7.0425e-09,9.980705949,9.980706026,6.93649e-09
0.2255,-9.981858226,-9.98185825,2.21412e-09,9.981172599,9.981172622,2.09e-09
0.226,-9.982322407,-9.982322396,9.61114e-10,9.981639443,9.981639431,1.09732e-09
0.2265,-9.982786299,-9.982786273,2.36146e-09,9.982105904,9.982105876,2.5e-09
0.227,-9.983249349,-9.983249327,2.05613e-09,9.98257143,9.982571406,2.18809e-09
0.2275,-9.983711036,-9.983711032,4.0467e-10,9.9830355,9.983035495,5.22739e-10
0.228,-9.984170864,-9.984170887,2.09814e-09,9.98349762,9.983497642,1.99525e-09
0.2285,-9.984628361,-9.984628415,4.88036e-09,9.983957321,9.983957374,4.79465e-09
0.229,-9.985083086,-9.985083167,7.38254e-09,9.98441416,9.984414241,7.31206e-09
0.2295,-9.985534618,-9.985534717,9.06499e-09,9.984867721,9.98486782,9.00619e-09
0.23,-9.985982563,-9.985982668,9.51673e-09,9.985317609,9.985317713,9.46382e-09
0.2305,-9.986426551,-9.986426644,8.49433e-09,9.985763456,9.985763549,8.44119e-09
0.231,-9.986866233,-9.986866299,6.00419e-09,9.986204916,9.986204981,5.94265e-09
0.2315,-9.987301284,-9.987301311,2.37039e-09,9.986641663,9.986641689,2.29495e-09
0.232,-9.9877314,-9.987731381,1.712e-09,9.987073396,9.987073376,1.80282e-09
0.2325,-9.988156298,-9.98815624,5.25691e-09,9.987499833,9.987499774,5.36409e-09
0.233,-9.988575714,-9.98857571,4.1476e-10,9.987920714,9.987920708,5.09898e-10
0.2335,-9.988989406,-9.98898945,3.96567e-09,9.988335796,9.988335838,3.87988e-09
0.234,-9.98939715,-9.989397172,2.00048e-09,9.988744856,9.988744877,1.90687e-09
0.2345,-9.989798738,-9.989798696,3.75577e-09,9.98914769,9.989147647,3.87323e-09
0.235,-9.990193982,-9.990193857,1.1308e-08,9.98954411,9.989543984,1.14521e-08
0.2355,-9.990582709,-9.990582499,1.91312e-08,9.989933946,9.989933734,1.93056e-08
0.236,-9.990964766,-9.990964477,2.63178e-08,9.990317047,9.990316755,2.65244e-08
0.2365,-9.991340013,-9.991339659,3.21663e-08,9.990693272,9.990692915,3.23999e-08
0.237,-9.991708324,-9.991707925,3.62512e-08,9.991062498,9.991062096,3.65082e-08
0.2375,-9.992069587,-9.992069165,3.84401e-08,9.991424616,9.99142419,3.8716e-08
0.238,-9.992423706,-9.99242328,3.87872e-08,9.99177953,9.9917791,3.90743e-08
0.2385,-9.992770596,-9.992770184,3.74653e-08,9.992127157,9.992126741,3.77567e-08
0.239,-9.993110183,-9.993109801,3.47102e-08,9.992467425,9.99246704,3.49976e-08
0.2395,-9.993442419,-9.993442069,3.18694e-08,9.992800288,9.992799934,3.21511e-08
0.24,-9.993767266,-9.993766934,3.01914e-08,9.993125709,9.993125373,3.04826e-08
0.2405,-9.994084679,-9.994084356,2.93668e-08,9.993443644,9.993443318,2.96678e-08
0.241,-9.994394633,-9.994394305,2.97816e-08,9.993754071,9.99375374,3.00968e-08
0.2415,-9.994697112,-9.994696764,3.1662e-08,9.994056976,9.994056624,3.19936e-08
0.242,-9.994992111,-9.994991726,3.50088e-08,9.994352353,9.994351964,3.53606e-08
0.2425,-9.995279631,-9.995279196,3.95514e-08,9.994640207,9.994639768,3.99222e-08
0.243,-9.995559691,-9.995559191,4.54023e-08,9.994920556,9.994920053,4.57927e-08
0.2435,-9.995832335,-9.995831738,5.42213e-08,9.995193449,9.995192848,5.46457e-08
0.244,-9.996097575,-9.996096877,6.3454e-08,9.995458898,9.995458195,6.39148e-08
0.2445,-9.996355448,-9.996354659,7.1781e-08,9.995716941,9.995716145,7.22759e-08
0.245,-9.996605997,-9.996605185,7.37843e-08,9.995967621,9.995966804,7.43012e-08
0.2455,-9.996849269,-9.996848435,7.57979e-08,9.99621099,9.99621015,7.63299e-08
0.246,-9.997085319,-9.997084441,7.98389e-08,9.996447101,9.996446217,8.03808e-08
0.2465,-9.997314204,-9.997313279,8.40803e-08,9.996676014,9.996675084,8.46232e-08
0.247,-9.997536045,-9.997535032,9.2091e-08,9.996897852,9.996896833,9.26518e-08
0.2475,-9.997750884,-9.997749782,1.00158e-07,9.997112658,9.99711155,1.00737e-07
0.248,-9.997958798,-9.997957615,1.0757e-07,9.99732051,9.99731932,1.08163e-07
0.2485,-9.99815987,-9.998158619,1.13778e-07,9.997521491,9.997520233,1.14385e-07
0.249,-9.998354185,-9.998352883,1.18327e-07,9.99771569,9.997714381,1.18941e-07
0.2495,-9.99854183,-9.998540501,1.20793e-07,9.997903193,9.997901858,1.21408e-07
0.25,-9.998722897,-9.998721568,1.2075e-07,9.998084094,9.998082759,1.21358e-07
0.2505,-9.998897519,-9.998896181,1.21562e-07,9.998258527,9.998257184,1.2217e-07
0.251,-9.999065792,-9.999064441,1.22896e-07,9.998426591,9.998425233,1.23507e-07
0.2515,-9.99922781,-9.999226448,1.23859e-07,9.998588379,9.99858701,1.24473e-07
0.252,-9.999383678,-9.999382307,1.2456e-07,9.998743997,9.99874262,1.25175e-07
0.2525,-9.999533502,-9.999532127,1.25021e-07,9.998893554,9.998892172,1.25635e-07
0.253,-9.999677392,-9.999676015,1.25144e-07,9.999037158,9.999035775,1.25752e-07
0.2535,-9.999815456,-9.999814084,1.2467e-07,9.999174921,9.999173543,1.25268e-07
0.254,-9.999947826,-9.999946448,1.2527e-07,9.999306976,9.999305591,1.25859e-07
0.2545,-10.00007464,-10.00007322,1.28442e-07,9.999433456,9.999432037,1.29031e-07
0.255,-10.00019598,-10.00019453,1.32256e-07,9.99955446,9.999552999,1.32845e-07
0.2555,-10.00031199,-10.00031049,1.36334e-07,9.999670107,9.999668601,1.36921e-07
0.256,-10.00042276,-10.00042122,1.40081e-07,9.999780513,9.999778966,1.40666e-07
0.2565,-10.00052842,-10.00052685,1.42659e-07,9.999885797,9.999884222,1.43238e-07
0.257,-10.00062908,-10.00062753,1.41275e-07,9.999986076,9.999984516,1.41851e-07
0.2575,-10.00072488,-10.00072334,1.39555e-07,10.00008148,10.00007993,1.40121e-07
0.258,-10.00081595,-10.0008144,1.41126e-07,10.00017215,10.00017059,1.41685e-07
0.2585,-10.00090241,-10.00090083,1.43284e-07,10.00025819,10.00025661,1.43834e-07
0.259,-10.00098435,-10.00098275,1.45557e-07,10.00033972,10.00033812,1.46097e-07
0.2595,-10.00106192,-10.00106029,1.47509e-07,10.00041686,10.00041524,1.48033e-07
0.26,-10.00113521,-10.00113357,1.48705e-07,10.00048973,10.00048809,1.49215e-07
0.2605,-10.00120435,-10.00120271,1.48713e-07,10.00055844,10.0005568,1.49203e-07
0.261,-10.00126944,-10.00126783,1.47056e-07,10.0006231,10.00062148,1.47524e-07
0.2615,-10.00133066,-10.00132904,1.47249e-07,10.00068388,10.00068225,1.47706e-07
0.262,-10.00138808,-10.00138646,1.4716e-07,10.00074086,10.00073923,1.47607e-07
0.2625,-10.00144182,-10.0014402,1.46637e-07,10.00079415,10.00079254,1.47078e-07
0.263,-10.00149199,-10.00149039,1.4562e-07,10.00084389,10.00084228,1.46052e-07
0.2635,-10.00153871,-10.00153712,1.43999e-07,10.00089016,10.00088857,1.44421e-07
0.264,-10.00158207,-10.00158052,1.41603e-07,10.00093308,10.00093152,1.42017e-07
0.2645,-10.0016222,-10.00162068,1.38199e-07,10.00097277,10.00097124,1.38598e-07
0.265,-10.00165921,-10.00165772,1.35866e-07,10.00100934,10.00100784,1.36257e-07
0.2655,-10.00169322,-10.00169174,1.34458e-07,10.00104291,10.00104142,1.34837e-07
0.266,-10.00172432,-10.00172286,1.33218e-07,10.00107357,10.0010721,1.33587e-07
0.2665,-10.00175261,-10.00175116,1.32087e-07,10.00110142,10.00109997,1.32444e-07
0.267,-10.0017782,-10.00177676,1.30934e-07,10.00112657,10.00112513,1.31275e-07
0.2675,-10.00180118,-10.00179975,1.29545e-07,10.00114912,10.00114769,1.29867e-07
0.268,-10.00182164,-10.00182024,1.27615e-07,10.00116916,10.00116775,1.27917e-07
0.2685,-10.0018397,-10.00183832,1.25913e-07,10.0011868,10.00118541,1.26194e-07
0.269,-10.00185547,-10.00185409,1.25285e-07,10.00120214,10.00120076,1.25546e-07
0.2695,-10.00186901,-10.00186764,1.24464e-07,10.00121526,10.00121389,1.24709e-07
0.27,-10.00188043,-10.00187907,1.2348e-07,10.00122627,10.00122491,1.23724e-07
0.2705,-10.00188981,-10.00188847,1.21975e-07,10.00123524,10.0012339,1.2221e-07
0.271,-10.00189723,-10.00189592,1.19806e-07,10.00124227,10.00124095,1.20026e-07
0.2715,-10.00190279,-10.00190151,1.16876e-07,10.00124743,10.00124614,1.17074e-07
0.272,-10.00190657,-10.00190532,1.13396e-07,10.00125081,10.00124957,1.13568e-07
0.2725,-10.00190866,-10.00190744,1.10942e-07,10.00125252,10.0012513,1.11089e-07
0.273,-10.00190914,-10.00190795,1.08441e-07,10.00125262,10.00125142,1.08564e-07
0.2735,-10.00190808,-10.00190692,1.05894e-07,10.00125118,10.00125002,1.05994e-07
0.274,-10.00190556,-10.00190442,1.03267e-07,10.00124829,10.00124716,1.03345e-07
0.2745,-10.00190164,-10.00190054,1.00489e-07,10.00124402,10.00124291,1.00549e-07
0.275,-10.00189641,-10.00189534,9.74481e-08,10.00123843,10.00123736,9.74928e-08
0.2755,-10.00188993,-10.0018889,9.39887e-08,10.0012316,10.00123057,9.40192e-08
0.276,-10.00188229,-10.00188128,9.15231e-08,10.00122361,10.0012226,9.15435e-08
0.2765,-10.00187353,-10.00187255,8.92327e-08,10.00121452,10.00121354,8.92447e-08
0.277,-10.00186373,-10.00186278,8.69981e-08,10.00120439,10.00120344,8.70055e-08
0.2775,-10.00185295,-10.00185202,8.4758e-08,10.00119329,10.00119236,8.47599e-08
0.278,-10.00184125,-10.00184034,8.24212e-08,10.00118127,10.00118037,8.24184e-08
0.2785,-10.00182868,-10.0018278,7.98744e-08,10.0011684,10.00116752,7.98666e-08
0.279,-10.00181531,-10.00181446,7.69771e-08,10.00115472,10.00115388,7.69634e-08
0.2795,-10.00180119,-10.00180037,7.43876e-08,10.00114031,10.00113949,7.43657e-08
0.28,-10.00178638,-10.00178559,7.20518e-08,10.00112521,10.00112442,7.20218e-08
0.2805,-10.00177093,-10.00177016,6.96583e-08,10.00110948,10.00110872,6.96167e-08
0.281,-10.00175488,-10.00175414,6.71663e-08,10.00109316,10.00109242,6.71139e-08
0.2815,-10.00173829,-10.00173758,6.45396e-08,10.00107631,10.0010756,6.44735e-08
0.282,-10.0017212,-10.00172052,6.17342e-08,10.00105896,10.00105828,6.16518e-08
0.2825,-10.00170366,-10.00170301,5.87009e-08,10.00104116,10.00104052,5.86027e-08
0.283,-10.00168571,-10.00168509,5.57336e-08,10.00102296,10.00102235,5.56191e-08
0.2835,-10.00166739,-10.00166681,5.3228e-08,10.00100441,10.00100383,5.30989e-08
0.284,-10.00164875,-10.00164818,5.16949e-08,10.00098554,10.00098497,5.15591e-08
0.2845,-10.00162982,-10.00162925,5.1752e-08,10.00096638,10.00096581,5.16213e-08
0.285,-10.00161064,-10.00161008,5.04047e-08,10.00094698,10.00094643,5.02697e-08
0.2855,-10.00159124,-10.00159071,4.79659e-08,10.00092737,10.00092685,4.78239e-08
0.286,-10.00157166,-10.00157116,4.47021e-08,10.00090759,10.0009071,4.45453e-08
0.2865,-10.00155193,-10.00155148,4.08913e-08,10.00088766,10.00088721,4.07199e-08
0.287,-10.00153208,-10.00153167,3.71506e-08,10.00086762,10.00086721,3.69628e-08
0.2875,-10.00151215,-10.00151178,3.33745e-08,10.0008475,10.00084714,3.31692e-08
0.288,-10.00149216,-10.00149183,2.96971e-08,10.00082733,10.00082701,2.94764e-08
0.2885,-10.00147213,-10.00147185,2.62206e-08,10.00080714,10.00080685,2.59839e-08
0.289,-10.0014521,-10.00145185,2.3003e-08,10.00078695,10.00078669,2.27565e-08
0.2895,-10.00143209,-10.00143187,2.00828e-08,10.00076677,10.00076656,1.98259e-08
0.29,-10.00141212,-10.00141193,1.74567e-08,10.00074665,10.00074646,1.71933e-08
0.2905,-10.00139222,-10.00139205,1.53608e-08,10.0007266,10.00072644,1.50955e-08
0.291,-10.0013724,-10.00137225,1.36652e-08,10.00070664,10.0007065,1.33976e-08
0.2915,-10.00135269,-10.00135256,1.23194e-08,10.0006868,10.00068666,1.20514e-08
0.292,-10.00133311,-10.00133298,1.12773e-08,10.00066708,10.00066696,1.10114e-08
0.2925,-10.00131366,-10.00131355,1.04828e-08,10.00064751,10.0006474,1.02197e-08
0.293,-10.00129438,-10.00129427,9.86726e-09,10.00062811,10.000628,9.6092e-09
0.2935,-10.00127527,-10.00127516,9.35676e-09,10.00060888,10.00060878,9.10609e-09
0.294,-10.00125635,-10.00125625,8.93269e-09,10.00058985,10.00058976,8.68776e-09
0.2945,-10.00123763,-10.00123754,8.5276e-09,10.00057103,10.00057094,8.28852e-09
0.295,-10.00121913,-10.00121904,8.05667e-09,10.00055243,10.00055235,7.8234e-09
0.2955,-10.00120086,-10.00120078,7.46373e-09,10.00053407,10.00053399,7.23444e-09
0.296,-10.00118283,-10.00118275,6.69948e-09,10.00051595,10.00051588,6.47259e-09
0.2965,-10.00116504,-10.00116498,5.72632e-09,10.00049808,10.00049802,5.50055e-09
0.297,-10.00114752,-10.00114747,4.51836e-09,10.00048048,10.00048043,4.29556e-09
0.2975,-10.00113027,-10.00113023,3.0614e-09,10.00046315,10.00046312,2.83743e-09
0.298,-10.00111329,-10.00111327,1.34569e-09,10.0004461,10.00044609,1.11905e-09
0.2985,-10.00109659,-10.0010966,5.80807e-10,10.00042933,10.00042934,8.11964e-10
0.299,-10.00108018,-10.00108021,2.66084e-09,10.00041287,10.0004129,2.89902e-09
0.2995,-10.00106407,-10.00106413,4.81334e-09,10.0003967,10.00039675,5.05786e-09
0.3,-10.00104826,-10.00104834,6.92375e-09,10.00038083,10.00038091,7.1738e-09
0.3005,-10.00103276,-10.00103286,8.84399e-09,10.00036528,10.00036538,9.09897e-09
0.301,-10.00101757,-10.00101768,1.04094e-08,10.00035004,10.00035015,1.0666e-08
0.3015,-10.00100268,-10.00100279,9.5245e-09,10.00033511,10.00033522,9.77848e-09
0.302,-10.00098812,-10.00098822,9.16152e-09,10.0003205,10.00032061,9.41324e-09
0.3025,-10.00097387,-10.00097397,9.64508e-09,10.00030622,10.00030633,9.89731e-09
0.303,-10.00095994,-10.00096006,1.07501e-08,10.00029226,10.00029238,1.10017e-08
0.3035,-10.00094633,-10.00094647,1.22735e-08,10.00027862,10.00027876,1.25235e-08
0.304,-10.00093305,-10.0009332,1.40342e-08,10.00026531,10.00026547,1.42838e-08
0.3045,-10.00092009,-10.00092026,1.58779e-08,10.00025232,10.0002525,1.61243e-08
0.305,-10.00090745,-10.00090764,1.78324e-08,10.00023966,10.00023986,1.80786e-08
0.3055,-10.00089513,-10.00089535,1.97317e-08,10.00022733,10.00022755,1.99755e-08
0.306,-10.00088314,-10.00088337,2.1478e-08,10.00021531,10.00021555,2.17208e-08
0.3065,-10.00087146,-10.00087171,2.30098e-08,10.00020363,10.00020388,2.32501e-08
0.307,-10.00086011,-10.00086037,2.42734e-08,10.00019226,10.00019253,2.4512e-08
0.3075,-10.00084907,-10.00084935,2.52321e-08,10.00018121,10.00018149,2.54659e-08
0.308,-10.00083835,-10.00083863,2.58494e-08,10.00017048,10.00017077,2.60792e-08
0.3085,-10.00082794,-10.00082823,2.62368e-08,10.00016007,10.00016036,2.64625e-08
0.309,-10.00081784,-10.00081813,2.6414e-08,10.00014997,10.00015026,2.66358e-08
0.3095,-10.00080805,-10.00080834,2.63402e-08,10.00014018,10.00014047,2.65557e-08
0.31,-10.00079856,-10.00079885,2.60284e-08,10.00013069,10.00013098,2.62402e-08
0.3105,-10.00078938,-10.00078966,2.55035e-08,10.00012151,10.00012179,2.57097e-08
0.311,-10.00078049,-10.00078076,2.47838e-08,10.00011263,10.0001129,2.49848e-08
0.3115,-10.0007719,-10.00077216,2.389e-08,10.00010404,10.00010431,2.40845e-08
0.312,-10.0007636,-10.00076385,2.29156e-08,10.00009575,10.000096,2.31039e-08
0.3125,-10.00075558,-10.00075582,2.20028e-08,10.00008774,10.00008798,2.21862e-08
0.313,-10.00074785,-10.00074808,2.10957e-08,10.00008002,10.00008025,2.12741e-08
0.3135,-10.00074039,-10.00074061,2.02277e-08,10.00007257,10.0000728,2.04003e-08
0.314,-10.00073321,-10.00073342,1.94232e-08,10.0000654,10.00006562,1.95919e-08
0.3145,-10.00072629,-10.0007265,1.87041e-08,10.0000585,10.00005871,1.8868e-08
0.315,-10.00071964,-10.00071984,1.80805e-08,10.00005187,10.00005207,1.82388e-08
0.3155,-10.00071325,-10.00071344,1.75725e-08,10.00004549,10.00004569,1.77276e-08
0.316,-10.00070711,-10.0007073,1.73721e-08,10.00003938,10.00003957,1.75216e-08
0.3165,-10.00070123,-10.00070142,1.73617e-08,10.00003351,10.0000337,1.7507e-08
0.317,-10.00069558,-10.00069578,1.75354e-08,10.00002788,10.00002808,1.76776e-08
0.3175,-10.00069018,-10.00069038,1.78775e-08,10.0000225,10.0000227,1.80152e-08
0.318,-10.00068501,-10.00068521,1.83536e-08,10.00001735,10.00001755,1.84882e-08
0.3185,-10.00068007,-10.00068028,1.89194e-08,10.00001243,10.00001264,1.90498e-08
0.319,-10.00067536,-10.00067557,1.95092e-08,10.00000774,10.00000796,1.96374e-08
0.3195,-10.00067086,-10.00067108,2.02271e-08,10.00000327,10.00000349,2.03523e-08
0.32,-10.00066657,-10.00066681,2.09302e-08,9.999999005,9.999999237,2.10524e-08
0.3205,-10.0006625,-10.00066274,2.15122e-08,9.999994954,9.999995192,2.1632e-08
0.321,-10.00065863,-10.00065887,2.18143e-08,9.999991106,9.999991347,2.19312e-08
0.3215,-10.00065495,-10.00065519,2.14243e-08,9.999987457,9.999987694,2.15432e-08
0.322,-10.00065147,-10.00065171,2.11102e-08,9.999984002,9.999984235,2.12277e-08
0.3225,-10.00064818,-10.00064841,2.0822e-08,9.999980735,9.999980965,2.09372e-08
0.323,-10.00064507,-10.0006453,2.06232e-08,9.99997765,9.999977878,2.07319e-08
0.3235,-10.00064214,-10.00064236,2.0502e-08,9.999974743,9.999974969,2.06055e-08
0.324,-10.00063938,-10.0006396,2.03908e-08,9.999972008,9.999972233,2.04881e-08
0.3245,-10.00063678,-10.00063701,2.02699e-08,9.99996944,9.999969664,2.03603e-08
0.325,-10.00063435,-10.00063457,2.01195e-08,9.999967036,9.999967258,2.02039e-08
0.3255,-10.00063208,-10.0006323,1.99219e-08,9.999964789,9.999965009,2.00003e-08
0.326,-10.00062996,-10.00063018,1.96593e-08,9.999962694,9.999962911,1.97302e-08
0.3265,-10.00062799,-10.0006282,1.93596e-08,9.999960748,9.999960961,1.94237e-08
0.327,-10.00062616,-10.00062637,1.90938e-08,9.999958943,9.999959154,1.91528e-08
0.3275,-10.00062446,-10.00062467,1.87974e-08,9.999957277,9.999957484,1.88493e-08
0.328,-10.0006229,-10.00062311,1.8461e-08,9.999955744,9.999955947,1.85103e-08
0.3285,-10.00062147,-10.00062167,1.80872e-08,9.999954339,9.999954539,1.81323e-08
0.329,-10.00062017,-10.00062036,1.76688e-08,9.999953059,9.999953254,1.77102e-08
0.3295,-10.00061898,-10.00061917,1.71981e-08,9.999951899,9.999952089,1.72372e-08
0.33,-10.00061791,-10.0006181,1.66867e-08,9.999950855,9.999951039,1.67211e-08
0.3305,-10.00061695,-10.00061713,1.62935e-08,9.99994992,9.999950099,1.6327e-08
0.331,-10.0006161,-10.00061627,1.59304e-08,9.999949091,9.999949266,1.59627e-08
0.3315,-10.00061535,-10.00061552,1.56079e-08,9.999948364,9.999948536,1.56402e-08
0.332,-10.00061469,-10.00061486,1.53391e-08,9.999947734,9.999947903,1.53715e-08
0.3325,-10.00061413,-10.0006143,1.51367e-08,9.999947199,9.999947365,1.5168e-08
0.333,-10.00061366,-10.00061383,1.50081e-08,9.999946752,9.999946918,1.50407e-08
0.3335,-10.00061328,-10.00061344,1.4968e-08,9.999946392,9.999946557,1.49995e-08
0.334,-10.00061298,-10.00061314,1.50209e-08,9.999946113,9.999946279,1.50531e-08
