time,Inductor3.i,Inductor2.i,Capacitor2.v,Capacitor1.v,IdealDiode3.i,IdealDiode2.i,IdealDiode1.i,Inductor3.v
0.0418481033,531.3793103,-531.9167057,266.6977325,266.6977325,530.843384,-0.5359268438,0.002,-32.7420399
0.04239792672,0.5327755078,-212.075277,264.3877539,264.3877539,0.002000000005,-0.5309870501,211.011515,-82.99099687
0.04239792672,0.5327755078,-212.075277,264.3877539,264.3877539,0.002000000003,-0.5309870501,211.011515,-82.99099688
0.04239792672,0.5327755078,-212.075277,264.3877539,264.3877539,0.002000000003,-0.5309870501,211.011515,-82.99099688
0.04239792672,0.5327755078,-212.075277,264.3877539,264.3877539,0.002000000003,-0.5309870501,211.011515,-82.99099688
0.04239811118,0.3731345966,-212.008128,264.3859738,264.3859738,-0.07781867551,-0.5309834228,211.1040104,-29.79542142
0.04239829564,0.3158072876,-211.9921559,264.3841938,264.3841938,-0.10648055,-0.5309798468,211.1453691,-10.70441444
0.04239848009,0.2951986279,-211.9945631,264.3824139,264.3824139,-0.1167830999,-0.5309762894,211.1683884,-3.852969796
0.04239866455,0.2877676801,-212.0035791,264.3806341,264.3806341,-0.120496794,-0.5309727387,211.184839,-1.394100478
0.04239884901,0.2850659933,-212.0149798,264.3788543,264.3788543,-0.1218458577,-0.5309691906,211.1989449,-0.5116533791
0.04239903346,0.2840615589,-212.0272491,264.3770746,264.3770746,-0.1223462952,-0.5309656435,211.2122222,-0.1949579925
0.04239921792,0.2836662396,-212.039843,264.375295,264.375295,-0.1225421752,-0.5309620969,211.225215,-0.08130148465
0.04239940238,0.283489521,-212.0525663,264.3735155,264.3735155,-0.122628755,-0.5309585505,211.2381185,-0.04051225302
0.04239958683,0.2833912539,-212.0653487,264.371736,264.371736,-0.1226761091,-0.5309550044,211.2510027,-0.02587387472
0.04239977818,0.2833187801,-212.0786444,264.3698902,264.3698902,-0.1227105002,-0.5309513261,211.2643746,-0.02051019666
0.04239998443,0.283252214,-212.0930056,264.3679007,264.3679007,-0.1227417937,-0.5309473615,211.2788063,-0.01858008134
0.04240021553,0.2831821624,-212.1091292,264.3656716,264.3656716,-0.1227745904,-0.5309429194,211.2950044,-0.01792975523
0.04240048433,0.2831023734,-212.1279232,264.363079,264.363079,-0.1228118923,-0.5309377531,211.3138833,-0.01773694393
0.04240081019,0.2830062052,-212.1507642,264.3599363,264.3599363,-0.1228568337,-0.5309314905,211.3368268,-0.01769066124
0.04240122583,0.2828836937,-212.1799883,264.3559282,264.3559282,-0.1229140813,-0.5309235034,211.3661814,-0.01768310794
0.04240179431,0.2827161542,-212.2201232,264.3504468,264.3504468,-0.1229923697,-0.5309125807,211.4064948,-0.01768318878
0.04240265888,0.2824613363,-212.2815264,264.3421118,264.3421118,-0.1231114436,-0.5308959722,211.4681694,-0.01768459757
0.04240423643,0.2819963319,-212.3946942,264.326908,264.326908,-0.123328742,-0.5308656778,211.5818325,-0.01768723394
0.0424087378,0.2806691027,-212.7256131,264.2835586,264.2835586,-0.1239490073,-0.5307793101,211.914165,-0.01769473317
0.04242967527,0.2744883604,-214.4194442,264.0826199,264.0826199,-0.1268384397,-0.5303791268,213.614577,-0.01772914937
0.04247911687,0.2598465457,-219.4074052,263.6134884,263.6134884,-0.1336902155,-0.5294458528,218.618113,-0.0178073725
0.04256025714,0.2356831519,-230.4635945,262.8648407,262.8648407,-0.1450232648,-0.527959615,229.699952,-0.01792642797
0.04266930075,0.2029718693,-250.4932501,261.9146455,261.9146455,-0.1604287109,-0.5260792563,249.7641992,-0.01806806771
0.04281278623,0.1595718938,-284.741273,260.793204,260.793204,-0.1810072571,-0.5238706234,284.0578307,-0.01822211721
0.04299641799,0.1035680329,-339.0337823,259.6282069,259.6282069,-0.2078441904,-0.5215949239,338.4086195,-0.01836522812
0.04322929787,0.03207300417,-419.0507497,258.6731011,258.6731011,-0.2426365991,-0.5197647313,418.4989119,-0.01845879811
0.04353108931,-0.06077714508,-528.6020455,258.3977928,258.3977928,-0.2887863653,-0.5193236662,528.1434989,-0.01843313415
0.04396685219,-0.1936653232,-664.0833568,259.8375129,259.8375129,-0.3566701745,-0.5223385848,663.7546834,-0.01810436507
0.04440261506,-0.3229296224,-726.7647724,262.7754721,262.7754721,-0.4242402833,-0.5282771787,726.5594246,-0.01743683058
0.04484674487,-0.4484426404,-671.698362,265.8784736,265.8784736,-0.4900997938,-0.5344281091,671.6123761,-0.01642086203
0.04518448303,-0.5381792566,-530.4390095,267.0896283,267.0896283,-0.5361792566,-0.5367091569,530.4404791,-0.01541951731
0.04518448303,-0.5381792566,-530.4390095,267.0896283,267.0896283,-0.5361792566,-0.5367091569,530.4404791,-0.01541951731
0.04563273973,-141.266523,-128.2934202,265.609482,265.609482,-0.5333596951,-0.533346722,269.0264552,-37.39063018
0.04573011814,-208.3683647,-0.5335163922,264.7581961,264.7581961,-0.5317242268,-0.5315163921,208.3701563,-45.28474382
0.04573011814,-208.3683647,-0.5335163922,264.7581961,264.7581961,-0.5317242268,-0.5315163921,208.3701563,-45.28474382
0.04573011814,-208.3683647,-0.5335163922,264.7581961,264.7581961,-0.5317242268,-0.5315163921,208.3701563,-45.28474382
0.04573011814,-208.3683647,-0.5335163922,264.7581961,264.7581961,-0.5317242268,-0.5315163921,208.3701563,-45.28474382
0.04573032706,-208.4669768,-0.3622372342,264.7561578,264.7561578,-0.5317202488,-0.4458747749,208.2974934,-16.75585501
0.04573053598,-208.5068248,-0.3085378044,264.7541196,264.7541196,-0.5317162122,-0.4190230217,208.2836461,-7.823606083
0.04573074491,-208.5282813,-0.2916729474,264.7520814,264.7520814,-0.5317121575,-0.4105885551,208.2882418,-5.030457682
0.04573095383,-208.543994,-0.2863473728,264.7500434,264.7500434,-0.5317080971,-0.4079237298,208.2986329,-4.160523858
0.0457311761,-208.55879,-0.2845790488,264.7478753,264.7478753,-0.5317037757,-0.4070373997,208.311665,-3.884592957
0.04573142247,-208.5745408,-0.2839856787,264.7454722,264.7454722,-0.5316989853,-0.4067383116,208.3268272,-3.806523455
0.04573170845,-208.5926381,-0.2837599779,264.7426829,264.7426829,-0.5316934247,-0.4066226719,208.3447044,-3.793079557
0.04573205573,-208.6146085,-0.2836266427,264.739296,264.739296,-0.5316866728,-0.4065526173,208.3665482,-3.800207965
0.04573250243,-208.6429554,-0.2834901993,264.7349398,264.7349398,-0.531677989,-0.4064800395,208.3947673,-3.815216044
0.04573312326,-208.6825454,-0.2833068416,264.7288862,264.7288862,-0.5316659213,-0.406382307,208.434186,-3.837112904
0.04573409619,-208.7450449,-0.2830201285,264.7194011,264.7194011,-0.5316470135,-0.4062294653,208.4964178,-3.871514472
0.04573598117,-208.8677202,-0.2824645914,264.70103,264.70103,-0.531610394,-0.4059333256,208.6185742,-3.938090354
0.04574236661,-209.2987973,-0.2805819618,264.6388559,264.6388559,-0.5314864771,-0.4049298368,209.0478925,-4.162837704
0.04577383896,-211.7695309,-0.2712865598,264.3338863,264.3338863,-0.5308790093,-0.3999771662,211.5099382,-5.252800657
0.04593216438,-232.4229092,-0.224141253,262.8550987,262.8550987,-0.5279420903,-0.3749257252,232.1191081,-10.26784605
0.04619531305,-292.5113318,-0.1446132735,260.7401265,260.7401265,-0.5237722386,-0.3330467633,292.1321727,-16.72427615
0.04651324765,-394.4060053,-0.0472612195,259.0474086,259.0474086,-0.5204887006,-0.2826780183,393.9327778,-21.08215541
0.04691390078,-538.0759205,0.07596980789,258.5806223,258.5806223,-0.5196987989,-0.2205957184,537.4802519,-20.88104722
0.04738329851,-674.8806372,0.218674872,260.3084636,260.3084636,-0.5232912826,-0.1509710277,674.1386713,-12.73108278
0.0479233104,-713.0092843,0.3767886699,264.0219747,264.0219747,-0.530756426,-0.0756276398,712.1017395,5.639630603
0.04847626864,-547.7402892,0.5274467797,266.7556265,266.7556265,-0.5360584553,-0.003032236638,546.6767845,30.94104019
0.0485155838,-526.8360322,0.5376049177,266.8024588,266.8024588,-0.5361312156,0.002,525.7622966,32.86594832
0.0485155838,-526.8360322,0.5376049177,266.8024588,266.8024588,-0.5361312156,0.002,525.7622966,32.86594832
0.0485155838,-526.8360322,0.5376049177,266.8024588,266.8024588,-0.5361312156,0.002,525.7622966,32.86594832
0.0485155838,-526.8360322,0.5376049177,266.8024588,266.8024588,-0.5361312156,0.002,525.7622966,32.86594832
0.04906100805,-209.002592,208.4697239,264.4340279,264.4340279,-0.5310765252,207.938648,0.002000000008,37.35204696
0.04906100805,-209.002592,208.4697239,264.4340279,264.4340279,-0.5310765252,207.938648,0.002000000004,37.35204696
0.04906100805,-209.002592,208.4697239,264.4340279,264.4340279,-0.5310765252,207.938648,0.002000000004,37.35204696
0.04906100805,-209.002592,208.4697239,264.4340279,264.4340279,-0.5310765252,207.938648,0.002000000004,37.35204696
0.04906119747,-208.9344537,208.5630316,264.4321805,264.4321805,-0.5310727623,208.0319592,-0.07872111604,10.44693579
0.0490613869,-208.9188596,208.6038375,264.4303331,264.4303331,-0.5310690521,208.0727687,-0.1069192842,1.049492668
0.04906157632,-208.9216234,208.6263279,264.4284859,264.4284859,-0.5310653603,208.0952628,-0.1167807333,-2.235703381
0.04906176574,-208.9308102,208.6424379,264.4266387,264.4266387,-0.5310616752,208.1113765,-0.1202404995,-3.387001757
0.0490619759,-208.9435681,208.6577951,264.4245895,264.4245895,-0.5310575895,208.1267378,-0.1215381269,-3.81737067
0.04906220525,-208.958493,208.6736132,264.4223532,264.4223532,-0.5310531318,208.1425604,-0.1219824503,-3.963104324
0.04906247075,-208.9761633,208.6916089,264.4197645,264.4197645,-0.5310479722,208.1605612,-0.1221425567,-4.013722341
0.04906278701,-208.9973834,208.7129828,264.4166812,264.4166812,-0.5310418267,208.1819413,-0.1222163893,-4.035053223
0.04906318526,-209.0242215,208.7399495,264.4127988,264.4127988,-0.5310340887,208.2089157,-0.1222767974,-4.051053977
0.04906371963,-209.0603863,208.776273,264.40759,264.40759,-0.5310237074,208.2452496,-0.1223509516,-4.070214711
0.0490645119,-209.1143172,208.8304374,264.3998685,264.3998685,-0.5310083183,208.2994294,-0.1224599662,-4.098294933
0.04906589449,-209.2093185,208.9258461,264.3863972,264.3863972,-0.5309814707,208.3948649,-0.1226501696,-4.147232529
0.0490693018,-209.4482534,209.1657851,264.3532168,264.3532168,-0.5309153489,208.63487,-0.123119049,-4.267594817
0.04908155144,-210.3634846,210.0846289,264.2341635,264.2341635,-0.5306781579,209.553951,-0.1248062822,-4.697455211
0.04914505584,-216.4869195,216.2268569,263.6240478,263.6240478,-0.529464051,215.6973932,-0.1335927918,-6.853004686
0.04932850478,-246.1328659,245.9276473,261.9636701,261.9636701,-0.5261729449,245.4014746,-0.1593543865,-12.35419521
0.04960109798,-316.9185234,316.7960029,259.9452216,259.9452216,-0.5222068376,316.2737962,-0.1986849604,-18.35390798
0.04992650212,-427.6953373,427.6726604,258.5287395,258.5287395,-0.5194846528,427.1531758,-0.2471902972,-21.80218317
0.05033170528,-573.1948911,573.2967541,258.529734,258.529734,-0.5196321413,572.7771218,-0.3094612091,-20.19671278
0.05080209291,-698.5885079,698.8327432,260.7413576,260.7413576,-0.5241807775,698.3085622,-0.3828590371,-10.46189536
0.05133818468,-710.1737446,710.5735762,264.6345123,264.6345123,-0.5319786644,710.0415972,-0.4645503356,9.138743046
0.05185026059,-532.0811646,532.6191152,266.975295,266.975295,-0.5364821326,532.0826325,-0.53595059,33.12550226
0.05185026059,-532.0811646,532.6191152,266.975295,266.975295,-0.5364821326,532.0826325,-0.53595059,33.12550226
0.05238971712,-12.01932303,215.6787189,264.7450562,264.7450562,-0.5315015982,215.1470137,-0.531693238,82.43477217
0.05239803923,-0.5333299954,210.4487128,264.6649977,264.6649977,-0.5313299954,209.9171729,-0.5315393772,83.1868751
0.05239803923,-0.5333299954,210.4487128,264.6649977,264.6649977,-0.5313299954,209.9171729,-0.5315393772,83.1868751
0.05239803923,-0.5333299954,210.4487128,264.6649977,264.6649977,-0.5313299954,209.9171729,-0.5315393772,83.1868751
0.05239803923,-0.5333299954,210.4487128,264.6649977,264.6649977,-0.5313299954,209.9171729,-0.5315393772,83.1868751
0.05239826503,-0.3549235263,210.3739977,264.6628064,264.6628064,-0.4421245695,209.8424623,-0.5315350982,23.74016813
0.05239849084,-0.3039887962,210.3630486,264.6606151,264.6606151,-0.4166550132,209.8315175,-0.5315307558,6.784083761
0.05239871664,-0.2894130444,210.370309,264.658424,264.658424,-0.4093649462,209.8387823,-0.5315263954,1.947671446
0.05239894244,-0.2852080244,210.3827848,264.656233,264.656233,-0.4072602453,209.8512625,-0.5315220301,0.5681736625
0.05239916824,-0.2839610648,210.3967697,264.6540421,264.6540421,-0.4066345745,209.8652517,-0.5315176636,0.1746974505
0.05239939405,-0.2835578367,210.4112065,264.6518514,264.6518514,-0.4064307697,209.8796929,-0.5315132969,0.06246583685
0.05239961985,-0.2833952665,210.4257936,264.6496607,264.6496607,-0.406347294,209.8942844,-0.5315089303,0.03045409492
0.05239984565,-0.2833013386,210.4404451,264.6474701,264.6474701,-0.4062981395,209.9089402,-0.5315045639,0.02132360246
0.05240007712,-0.2832252231,210.4555053,264.6452248,264.6452248,-0.4062578363,209.9240049,-0.5315000883,0.01868738362
0.05240033196,-0.2831478388,210.4721263,264.6427527,264.6427527,-0.4062166721,209.9406309,-0.5314951609,0.01792515837
0.05240062403,-0.2830611826,210.4912231,264.6399198,264.6399198,-0.4061705111,209.9597333,-0.5314895142,0.01772944205
0.05240097717,-0.2829569924,210.51438,264.6364948,264.6364948,-0.4061149909,209.982897,-0.5314826875,0.01768856523
0.05240142908,-0.2828237937,210.5441213,264.6321121,264.6321121,-0.406044009,210.0126471,-0.531473952,0.01768308911
0.05240205589,-0.2826390603,210.5855717,264.6260341,264.6260341,-0.4059455642,210.0541096,-0.5314618376,0.0176836049
0.05240303703,-0.2823498777,210.6509174,264.6165219,264.6165219,-0.4057914607,210.1194742,-0.5314428788,0.01768522976
0.05240494006,-0.2817889035,210.7792726,264.5980781,264.5980781,-0.4054925299,210.2478662,-0.5314061204,0.01768840852
0.05241100163,-0.280001401,211.2022469,264.5393862,264.5393862,-0.4045400867,210.6709575,-0.5312891614,0.01769849131
0.05243535045,-0.2728109902,213.1160896,264.3045548,264.3045548,-0.4007100499,212.5852679,-0.53082142,0.01773834593
0.05248926012,-0.2568348209,218.547378,263.7910467,263.7910467,-0.3922084571,218.0175779,-0.5297998521,0.01782288996
0.05257463451,-0.2313851807,230.3457642,263.0018652,263.0018652,-0.3786944556,229.8175307,-0.5282333146,0.01794631089
0.05268716031,-0.1975905735,251.378413,262.0226882,262.0226882,-0.3608179749,250.8521168,-0.5262960289,0.01808924945
0.0528353716,-0.1527087119,287.3246627,260.8727575,260.8727575,-0.3372271134,286.8006304,-0.5240321608,0.01824300019
0.05302445911,-0.0949810963,343.9081185,259.6966117,259.6966117,-0.3071871599,343.3863819,-0.5217365129,0.01838171296
0.05326448348,-0.02124652702,426.7582666,258.7629008,258.7629008,-0.2693861643,426.2383145,-0.5199520166,0.01846435319
0.05357839537,0.07530321129,539.5400485,258.5763284,258.5763284,-0.2209247228,539.0203568,-0.5196917505,0.01841407494
0.0539942023,0.2019106612,664.3760067,260.0270494,260.0270494,-0.1590717188,663.8532887,-0.5227181519,0.0180723291
0.05441000923,0.3250775855,720.7349744,262.7819102,262.7819102,-0.1002431175,720.2066904,-0.5282843502,0.01742263461
0.05483907837,0.4463431825,668.3600293,265.7010396,265.7010396,-0.04252944842,667.8259594,-0.5340703496,0.0164411609
0.05518298369,0.5377935441,526.7361759,266.896772,266.896772,0.002,526.1998562,-0.5363202797,0.01542165903
0.05518298369,0.5377935441,526.7361759,266.896772,266.896772,0.002,526.1998562,-0.5363202797,0.01542165903
0.05518298369,0.5377935441,526.7361759,266.896772,266.896772,0.002,526.1998562,-0.5363202797,0.01542165903
0.05518298369,0.5377935441,526.7361759,266.896772,266.896772,0.002,526.1998562,-0.5363202797,0.01542165903
0.05561814334,133.370486,142.7653241,265.4780697,265.4780697,132.837397,142.2322257,-0.53323174,36.36028079
0.05572785124,208.0139248,0.53306113,264.530565,264.530565,207.4826562,0.002000000004,-0.5312691437,45.26708177
0.05572785124,208.0139248,0.53306113,264.530565,264.530565,207.4826562,0.002000000002,-0.5312691437,45.26708177
0.05572785124,208.0139248,0.53306113,264.530565,264.530565,207.4826562,0.002000000002,-0.5312691437,45.26708177
0.05572785124,208.0139248,0.53306113,264.530565,264.530565,207.4826562,0.002000000002,-0.5312691437,45.26708177
0.05572803865,208.1064044,0.3724315386,264.5287344,264.5287344,207.5751394,-0.07831296513,-0.5312654144,18.51131431
0.05572822605,208.1469628,0.3156859507,264.5269039,264.5269039,207.6157014,-0.1066839285,-0.5312617371,9.069563888
0.05572841509,208.1693601,0.2955172341,264.5250575,264.5250575,207.6381023,-0.1167664404,-0.5312580466,5.724102052
0.05572860621,208.1853975,0.2883809025,264.5231909,264.5231909,207.6541435,-0.1203327397,-0.5312543224,4.550880864
0.05572880886,208.1999378,0.285792124,264.5212118,264.5212118,207.6686877,-0.1216251498,-0.531250376,4.136561353
0.05572903173,208.2149971,0.2848642503,264.5190352,264.5190352,207.6837514,-0.1220869101,-0.5312460371,4.000768822
0.05572928704,208.2319238,0.2845222467,264.5165421,264.5165421,207.7006831,-0.1222554187,-0.5312410673,3.965363694
0.05572959122,208.252017,0.2843631448,264.5135718,264.5135718,207.7207821,-0.1223319994,-0.5312351468,3.964574181
0.0557299714,208.2771709,0.2842373292,264.5098597,264.5098597,207.7459434,-0.1223911952,-0.5312277477,3.97575728
0.05573047718,208.3107592,0.2840865465,264.5049218,264.5049218,207.7795416,-0.1224616485,-0.5312179052,3.993395969
0.05573121416,208.3599708,0.2838693183,264.4977276,264.4977276,207.8287675,-0.1225630684,-0.5312035658,4.019499739
0.05573246097,208.4439551,0.2835019742,264.4855595,264.4855595,207.9127761,-0.1227345724,-0.5311793132,4.063655907
0.05573529067,208.6379643,0.2826681048,264.4579562,264.4579562,208.1068403,-0.1231239038,-0.5311242999,4.163701304
0.05574472553,209.3188227,0.2798861919,264.366057,264.366057,208.7878818,-0.1244229611,-0.5309411798,4.495557544
0.05578949514,213.250878,0.266652552,263.9332851,263.9332851,212.7207987,-0.1306070091,-0.5300795556,6.033758622
0.05597456295,240.9155991,0.2114170528,262.2332603,262.2332603,240.3888922,-0.1565247339,-0.5267071188,11.71841773
0.05625282447,310.9906515,0.1270818212,260.1211189,260.1211189,310.4680988,-0.1965802083,-0.522552831,18.03311011
0.05658536751,423.1670455,0.02507749559,258.6148124,258.6148124,422.6473932,-0.2460760646,-0.5196522953,21.72222413
0.05700178679,572.4135126,-0.1029083243,258.5786343,258.5786343,571.8937834,-0.3100327964,-0.5197290574,20.13533885
0.05748645487,699.6418432,-0.2495064383,260.8647173,260.8647173,699.1174146,-0.3856179364,-0.5244283004,9.959340028
0.05803695029,703.2647286,-0.4088314775,264.8217997,264.8217997,702.7323823,-0.4692375384,-0.5323459209,-10.47908229
0.05851642871,531.2445739,-0.5378223828,266.9111914,266.9111914,530.7082208,-0.5358223828,-0.5363525512,-33.02030569
0.05851642871,531.2445739,-0.5378223828,266.9111914,266.9111914,530.7082208,-0.5358223828,-0.5363525512,-33.02030569
0.05851642871,531.2445739,-0.5378223828,266.9111914,266.9111914,530.7082208,-0.5358223828,-0.5363525512,-33.02030569
0.05851642871,531.2445739,-0.5378223828,266.9111914,266.9111914,530.7082208,-0.5358223828,-0.5363525512,-33.02030569
0.05906385864,210.2674429,-209.7342675,264.5876918,264.5876918,209.7360578,-0.5313845845,-0.5311753836,-37.6246063
0.05906385864,210.2674429,-209.7342675,264.5876918,264.5876918,209.7360578,-0.5313845845,-0.5311753836,-37.6246063
0.05906385864,210.2674429,-209.7342675,264.5876918,264.5876918,209.7360578,-0.5313845845,-0.5311753836,-37.6246063
0.05906385864,210.2674429,-209.7342675,264.5876918,264.5876918,209.7360578,-0.5313845845,-0.5311753836,-37.6246063
0.05906406379,210.1960586,-209.8323561,264.5856997,264.5856997,209.6646775,-0.5313806983,-0.4464369531,-9.381908992
0.05906426894,210.1823069,-209.8728616,264.5837076,264.5837076,209.6509298,-0.5313767547,-0.4193063397,-0.3418379945
0.05906447409,210.1870094,-209.8949627,264.5817157,264.5817157,209.6556363,-0.5313727929,-0.4106050672,2.555111827
0.05906467923,210.1976324,-209.9111928,264.5797238,264.5797238,209.6662633,-0.5313688254,-0.4077995326,3.486812303
0.05906490577,210.21152,-209.927015,264.5775244,264.5775244,209.6801553,-0.5313644425,-0.4068300016,3.806146745
0.05906515502,210.2275855,-209.9437096,264.5751046,264.5751046,209.6962256,-0.5313596195,-0.4065130598,3.907563751
0.05906544614,210.2466452,-209.9630038,264.5722785,264.5722785,209.7152909,-0.5313539867,-0.4063929703,3.942650269
0.05906579868,210.2698678,-209.9863619,264.5688564,264.5688564,209.7385203,-0.5313471658,-0.4063217959,3.960384831
0.05906625318,210.299933,-210.0165658,264.5644449,264.5644449,209.7685943,-0.5313383731,-0.4062480349,3.977242955
0.05906688624,210.342015,-210.0588347,264.5583012,264.5583012,209.8106886,-0.5313261278,-0.4061484197,3.999671351
0.05906788474,210.4088696,-210.1259836,264.5486126,264.5486126,209.8775625,-0.5313068179,-0.4059916014,4.034919077
0.05906984474,210.5418061,-210.2594978,264.529601,264.529601,210.0105369,-0.5312689283,-0.4056837536,4.104018732
0.05907618485,210.9872504,-210.7068114,264.4681643,264.4681643,210.4561036,-0.5311465022,-0.4046876392,4.326758815
0.05910594368,213.389625,-213.117975,264.1811719,264.1811719,212.8590498,-0.5305749292,-0.4000061396,5.356178612
0.05923674333,229.7409758,-229.5082276,262.9575589,262.9575589,229.2128315,-0.5281440958,-0.3793316675,9.55474959
0.05947771632,281.3115017,-281.1514024,260.9657271,260.9657271,280.7872894,-0.5242120795,-0.3410153641,15.78831158
0.05977912479,374.111049,-374.0430603,259.2009056,259.2009056,373.5902736,-0.5207753314,-0.2931952505,20.57837396
0.0601542303,508.7212144,-508.7686144,258.4457851,258.4457851,508.2018146,-0.5193998175,-0.2347458001,21.54753294
0.06059777242,650.4772946,-650.6601618,259.6590089,259.6590089,649.9553266,-0.5219681539,-0.168225383,15.55168647
0.06111079271,722.9907851,-723.3257505,263.0215979,263.0215979,722.4620194,-0.5287659908,-0.09553888199,0.04198150699
0.06166328231,616.9643447,-617.4532917,266.4721124,266.4721124,616.4287841,-0.5355611405,-0.02199861764,-23.99758726
0.06184992396,528.2815982,-528.819462,266.9318723,266.9318723,527.7452067,-0.5363920258,0.002,-33.06189728
0.06184992396,528.2815982,-528.819462,266.9318723,266.9318723,527.7452067,-0.5363920258,0.002,-33.06189728
0.06239552262,0.5331628303,-209.0114992,264.5814151,264.5814151,0.002000000006,-0.5313713084,207.9469656,-82.88403495
0.06239552262,0.5331628303,-209.0114992,264.5814151,264.5814151,0.002000000003,-0.5313713084,207.9469656,-82.88403495
0.06239552262,0.5331628303,-209.0114992,264.5814151,264.5814151,0.002000000003,-0.5313713084,207.9469656,-82.88403495
0.06239552262,0.5331628303,-209.0114992,264.5814151,264.5814151,0.002000000003,-0.5313713084,207.9469656,-82.88403495
0.06239571003,0.3722739302,-208.9431406,264.5795874,264.5795874,-0.0784426223,-0.5313675846,208.0394994,-29.27274879
0.06239589744,0.3154381243,-208.9268293,264.5777597,264.5777597,-0.1068586976,-0.5313639129,208.0800276,-10.34586239
0.06239608485,0.295337141,-208.9289062,264.5759321,264.5759321,-0.1169073617,-0.5313602598,208.1022091,-3.663929394
0.06239627226,0.28820499,-208.9374882,264.5741046,264.5741046,-0.1204716096,-0.5313566134,208.1179269,-1.304945191
0.06239645968,0.2856513449,-208.9483803,264.5722772,264.5722772,-0.1217466047,-0.5313529694,208.1313763,-0.4721314534
0.06239664709,0.2847140913,-208.9601014,264.5704498,264.5704498,-0.1222134042,-0.5313493264,208.1440382,-0.178115746
0.0623968345,0.2843474866,-208.9721285,264.5686225,264.5686225,-0.1223948792,-0.5313456838,208.1564356,-0.07431687418
0.06239702191,0.2841823428,-208.9842771,264.5667953,264.5667953,-0.1224756239,-0.5313420416,208.168753,-0.03767200553
0.06239720932,0.2840883218,-208.996482,264.5649682,264.5649682,-0.1225208073,-0.5313383995,208.1810556,-0.02473513367
0.06239740438,0.2840168453,-209.0092202,264.5630666,264.5630666,-0.1225546439,-0.531334609,208.1938691,-0.02006444706
0.06239761552,0.283949696,-209.0230387,264.5610083,264.5610083,-0.1225861603,-0.5313305063,208.2077588,-0.01841529674
0.06239785328,0.2838780263,-209.0386329,264.5586907,264.5586907,-0.1226196775,-0.5313258867,208.2234293,-0.01787382452
0.06239813141,0.2837956204,-209.0569181,264.5559797,264.5559797,-0.1226581695,-0.5313204829,208.2418023,-0.0177190833
0.06239847109,0.2836954358,-209.0793123,264.5526689,264.5526689,-0.122704951,-0.5313138838,208.2643032,-0.0176839518
0.06239890881,0.2835664521,-209.1082702,264.5484029,264.5484029,-0.1227651769,-0.5313053808,208.2933986,-0.01767887206
0.06239951675,0.2833873204,-209.1486773,264.5424787,264.5424787,-0.1228488185,-0.5312935727,208.3339966,-0.01767935173
0.06240046496,0.2831079148,-209.2121341,264.5332404,264.5332404,-0.122979283,-0.5312751597,208.3977514,-0.01768092349
0.06240228021,0.282572946,-209.3350942,264.5155601,264.5155601,-0.1232290871,-0.5312399221,208.5212816,-0.01768396389
0.06241582005,0.2785797669,-210.313185,264.3839295,264.3839295,-0.1250940461,-0.5309776392,209.5036279,-0.01770646046
0.06245452979,0.267135908,-213.6932563,264.0103418,264.0103418,-0.1304423878,-0.5302338446,212.8958869,-0.01776900836
0.06252484718,0.2462479183,-221.9661287,263.3450327,263.3450327,-0.1402210736,-0.5289115006,221.1909696,-0.0178758997
0.06262475324,0.2163663441,-238.1384843,262.4398957,262.4398957,-0.1542567237,-0.5271174009,237.3950008,-0.01801275635
0.06275590664,0.1768199427,-266.3979862,261.3479837,261.3479837,-0.1729380123,-0.5249618384,265.6962046,-0.01816546306
0.06292541278,0.1252742469,-312.7461498,260.1465784,260.1465784,-0.197509455,-0.5226053784,312.0982703,-0.0183171151
0.06314031691,0.05943160534,-383.0288959,259.0412009,259.0412009,-0.2293253982,-0.5204649081,382.4489994,-0.01843468837
0.0634147213,-0.02499404799,-481.9138941,258.4082237,258.4082237,-0.2709052477,-0.5192978399,481.4195902,-0.01846268739
0.06380421499,-0.1443599868,-614.7420839,259.0458752,259.0458752,-0.3312258686,-0.5207059698,614.3657377,-0.01826715607
0.06419370868,-0.2615671601,-704.4924728,261.1686541,261.1686541,-0.3919522342,-0.5250412736,704.2289984,-0.01779846416
0.06459950782,-0.379495056,-715.8276654,264.1085127,264.1085127,-0.4538560407,-0.5309323202,715.6762278,-0.01702720363
0.06501691592,-0.4943520061,-609.5681574,266.5091388,266.5091388,-0.5136851418,-0.5356273081,609.5268816,-0.01594570846
0.06518299504,-0.5377963664,-529.4107103,266.8981832,266.8981832,-0.5357963664,-0.5363252388,529.4121809,-0.01545456324
0.06518299504,-0.5377963664,-529.4107103,266.8981832,266.8981832,-0.5357963664,-0.5363252388,529.4121809,-0.01545456324
0.06518299504,-0.5377963664,-529.4107103,266.8981832,266.8981832,-0.5357963664,-0.5363252388,529.4121809,-0.01545456324
0.06518299504,-0.5377963664,-529.4107103,266.8981832,266.8981832,-0.5357963664,-0.5363252388,529.4121809,-0.01545456324
0.06560749238,-126.8987237,-158.172364,265.5952401,265.5952401,-0.5333168435,-0.5333481171,284.5376127,-35.464254
0.06572966463,-209.2313411,-0.533121842,264.560921,264.560921,-0.53133054,-0.531121842,209.2331319,-45.38144294
0.06572966463,-209.2313411,-0.533121842,264.560921,264.560921,-0.53133054,-0.531121842,209.2331319,-45.38144294
