time,dcse.flange.phi,dcse.airGapDC.pin_ep.i,loadInertia.a,loadInertia.w,dcse.airGapDC.pin_ep.iˍt,dcse.la.i,loadInertia.phi
0.4472207513,12.60740988,116.2010784,256.5986906,55.46019247,-5496.405139,116.2010784,12.60740988
0.447813927,12.64035143,110.9467192,231.114162,55.60572849,-12167.067,110.9467192,12.64035143
0.4484174679,12.67395151,101.6602996,189.0788269,55.7332161,-18512.45863,101.6602996,12.67395151
0.4490329998,12.70828965,88.44504808,135.6574626,55.83351509,-24292.06742,88.44504808,12.70828965
0.449654468,12.74301092,71.76852967,78.88758791,55.90010771,-29205.55411,71.76852967,12.74301092
0.4502759361,12.77776285,52.37381823,27.75898346,55.93274203,-33012.98777,52.37381823,12.77776285
0.4508196268,12.80817523,33.7511244,-6.282113753,55.93801731,-35326.60049,33.7511244,12.80817523
0.4513633174,12.83858611,14.14507285,-26.19910077,55.92848059,-36621.7659,14.14507285,12.83858611
0.4519070081,12.86898965,-5.879170608,-29.69413179,55.91251656,-36861.0552,-5.879170608,12.86898965
0.4524578684,12.8997856,-26.0020928,-16.06558169,55.89913926,-36017.57934,-26.0020928,12.8997856
0.4530499799,12.93288294,-46.76644977,15.99956772,55.8983133,-33917.01785,-46.76644977,12.93288294
0.4536436341,12.96607256,-65.98319342,61.95337457,55.92090954,-30635.03303,-65.98319342,12.96607256
0.4542372882,12.99928424,-82.92780155,115.4410254,55.97336895,-26283.65426,-82.92780155,12.99928424
0.4548309423,13.03253661,-97.00729342,169.1090371,56.05800958,-21010.18381,-97.00729342,13.03253661
0.4554245965,13.06584836,-107.7267886,215.5555688,56.17271786,-14996.95121,-107.7267886,13.06584836
0.4560182506,13.09923567,-114.7085479,248.359394,56.31122815,-8455.054694,-114.7085479,13.09923567
0.4566119047,13.13270997,-117.7067025,262.9786335,56.46398164,-1616.158551,-117.7067025,13.13270997
0.4571444309,13.16281581,-116.9177016,258.8965635,56.60366593,4571.946489,-116.9177016,13.16281581
0.457676957,13.19299469,-112.8608561,238.968197,56.73689657,10627.75939,-112.8608561,13.19299469
0.4582329602,13.22457587,-105.2650156,203.6720383,56.86055342,16624.55242,-105.2650156,13.22457587
0.4588027019,13.25700232,-94.16471344,156.5810904,56.96357331,22236.47994,-94.16471344,13.25700232
0.4593925645,13.29062714,-79.51520527,102.5039383,57.04007787,27291.89358,-79.51520527,13.29062714
0.4599824271,13.32428768,-62.15157467,50.25456601,57.08486093,31413.618,-62.15157467,13.32428768
0.4605722897,13.35796596,-42.66626322,6.895250652,57.10112047,34465.95915,-42.66626322,13.35796596
0.4610974935,13.38795527,-24.0670388,-19.4392544,57.09724003,36201.53213,-24.0670388,13.38795527
0.4616226972,13.41793955,-4.810523338,-31.22412407,57.0832577,36963.31438,-4.810523338,13.41793955
0.46216702,13.44900666,15.28710306,-26.73763093,57.06670708,36702.54568,15.28710306,13.44900666
0.4627154283,13.48029935,35.09677731,-5.546901455,57.05713029,35363.67587,35.09677731,13.48029935
0.4633229946,13.51496654,55.82503207,34.43772582,57.06514617,32662.60285,55.82503207,13.51496654
0.463930561,13.54964681,74.54476656,86.18623776,57.10137087,28771.01568,74.54476656,13.54964681
0.4645381273,13.58435903,90.5718047,142.2659244,57.17075547,23824.97575,90.5718047,13.58435903
0.4651456937,13.61912365,103.3173831,194.5926259,57.27347916,18001.74375,103.3173831,13.61912365
0.46575326,13.65395975,112.3115459,235.6013082,57.40490795,11513.97756,112.3115459,13.65395975
0.4663608264,13.68888229,117.2222711,259.3514096,57.55625356,4601.521547,117.2222711,13.68888229
0.4668867254,13.71918729,118.0325509,263.2415976,57.69437442,-1526.794844,118.0325509,13.71918729
0.4674126243,13.74956473,115.62424,251.1474883,57.83031818,-7610.425104,115.62424,13.74956473
0.4679385233,13.78001129,110.0652822,224.3824981,57.95594962,-13481.19042,110.0652822,13.78001129
0.4684900061,13.8120052,101.0214871,183.7440731,58.0689808,-19233.71929,101.0214871,13.8120052
0.4690596908,13.84511337,88.51248805,133.3299591,58.1595613,-24563.79516,88.51248805,13.84511337
0.469639758,13.87886924,72.88123512,79.72484636,58.22129611,-29181.65781,72.88123512,13.87886924
0.4702198252,13.91265206,54.84431976,30.80132656,58.25296215,-32836.14993,54.84431976,13.91265206
0.4707998925,13.94644557,34.99583015,-7.046216508,58.25918088,-35411.16002,34.99583015,13.94644557
0.4713799597,13.98023715,13.98744838,-28.8707394,58.24789938,-36824.55658,13.98744838,13.98023715
0.4719600269,14.01401955,-7.491789452,-31.81045746,58.22935451,-37029.93184,-7.491789452,14.01401955
0.4725400941,14.04779179,-28.73662048,-15.4610642,58.2147411,-36017.93891,-28.73662048,14.04779179
0.4731628316,14.08404337,-50.48594122,21.10196036,58.21558878,-33610.00245,-50.48594122,14.08404337
0.4737855691,14.1203036,-70.32999051,71.94580201,58.24400276,-29917.2471,-70.32999051,14.1203036
0.4744083066,14.15659195,-87.50803362,129.4114172,58.30657723,-25074.24902,-87.50803362,14.15659195
0.4750310441,14.19293042,-101.3579309,184.8083483,58.40474994,-19262.33595,-101.3579309,14.19293042
0.4756537817,14.22934021,-111.3435605,229.7323865,58.53456629,-12703.67572,-111.3435605,14.22934021
0.4762765192,14.26583853,-117.077666,257.3528003,58.68726544,-5652.517616,-117.077666,14.26583853
0.4768214495,14.29785775,-118.4287822,263.9417782,58.83008459,705.6277928,-118.4287822,14.29785775
0.4773663798,14.32995492,-116.3129101,253.2393718,58.97177193,7040.280918,-116.3129101,14.32995492
0.4779113102,14.36212689,-110.7943586,226.492462,59.10315439,13163.25322,-110.7943586,14.36212689
0.478477637,14.39563285,-101.6314585,185.0529544,59.22023754,19109.20642,-101.6314585,14.39563285
0.4790607108,14.43019123,-88.85476733,133.2990475,59.31334015,24592.70668,-88.85476733,14.43019123
0.4796518289,14.4652725,-72.87775528,78.39260736,59.37584472,29308.83493,-72.87775528,14.4652725
0.480242947,14.5003813,-54.40297357,28.45655466,59.40700269,33020.36057,-54.40297357,14.5003813
0.4808340651,14.53550039,-34.06219788,-9.734522651,59.41181196,35604.87112,-34.06219788,14.53550039
0.4814251832,14.57061658,-12.54879637,-30.99877374,59.39884469,36976.74855,-12.54879637,14.57061658
0.4820163013,14.60572251,9.404605691,-32.44070079,59.37908773,37089.06165,9.404605691,14.60572251
0.4826074194,14.6408177,31.04944135,-13.84253281,59.36445892,35935.01215,31.04944135,14.6408177
0.483245643,14.67870506,53.219936,25.80058541,59.36732753,33307.77039,53.219936,14.67870506
0.4838838666,14.71660342,73.27998799,79.61176856,59.40042249,29342.41286,73.27998799,14.71660342
0.4845220902,14.7545344,90.42135179,139.0776186,59.47015739,24191.28734,90.42135179,14.7545344
0.4851603138,14.7925219,103.9495625,194.7531849,59.57713714,18057.67691,103.9495625,14.7925219
0.4857985373,14.8305883,113.314319,237.7679494,59.7160415,11188.58031,113.314319,14.8305883
0.4864367609,14.86875088,118.1342007,261.2540198,59.87645822,3864.221134,118.1342007,14.86875088
0.4869584205,14.90002182,118.555742,263.2108544,60.01395185,-2251.380643,118.555742,14.90002182
0.48748008,14.93136403,115.7963997,249.3312132,60.14830742,-8303.209009,115.7963997,14.93136403
0.4880147867,14.96356015,109.7473492,220.2314653,60.2744581,-14268.11889,109.7473492,14.96356015
0.4885689292,14.99699256,100.2235563,177.6660667,60.38518193,-20017.00494,100.2235563,14.99699256
0.4891442486,15.03175993,87.14104403,125.547115,60.47263917,-25337.5873,87.14104403,15.03175993
0.489722603,15.06675252,71.13735248,71.72730113,60.5295847,-29852.40398,71.13735248,15.06675252
0.4903009575,15.10176926,52.79945435,23.46631515,60.55668324,-33388.15258,52.79945435,15.10176926
0.4908162698,15.13297638,34.9798907,-9.730414923,60.55973529,-35622.36141,34.9798907,15.13297638
0.491331582,15.16418121,16.24477625,-30.08307098,60.54886873,-36933.99582,16.24477625,15.16418121
0.4918468942,15.19537837,-2.920762184,-35.48132346,60.53130858,-37289.15332,-2.920762184,15.19537837
0.4923816232,15.22774146,-22.73179689,-24.67709008,60.51449125,-36635.16452,-22.73179689,15.22774146
0.4929469946,15.26195197,-42.98657178,3.577871778,60.50777503,-34828.07677,-42.98657178,15.26195197
0.4935448725,15.29813135,-62.94124433,48.41558239,60.5226861,-31726.69906,-62.94124433,15.29813135
0.4941427504,15.33432832,-80.70004795,102.4944698,60.56751877,-27503.19904,-80.70004795,15.33432832
0.4947406283,15.37056197,-95.63320214,158.2808527,60.64558648,-22301.73929,-95.63320214,15.37056197
0.4953385061,15.40685201,-107.2085761,207.9763598,60.75556445,-16303.98566,-107.2085761,15.40685201
0.495936384,15.44321601,-115.0123995,244.6155176,60.89166101,-9723.000191,-115.0123995,15.44321601
0.4965342619,15.4796669,-118.7656627,263.053873,61.04442027,-2794.986339,-118.7656627,15.4796669
0.4970530907,15.51137406,-118.6329236,262.2222366,61.18137502,3305.137248,-118.6329236,15.51137406
0.4975719196,15.54315145,-115.3519144,245.7731068,61.31380662,9313.726382,-115.3519144,15.54315145
0.4981208997,15.57684709,-108.5530006,213.3173576,61.4404586,15392.89941,-108.5530006,15.57684709
0.4986805896,15.61126588,-98.3105047,168.2267041,61.54767957,21112.29341,-98.3105047,15.61126588
0.499264361,15.6472213,-84.41006423,114.229368,61.63030488,26376.50625,-84.41006423,15.6472213
0.4998481323,15.68321566,-67.6872654,60.19387934,61.68103991,30755.47931,-67.6872654,15.68321566
0.5004319037,15.71923073,-48.70170849,13.27724962,61.70197535,34107.87712,-48.70170849,15.71923073
0.500941456,15.7506714,-30.77399612,-16.95658174,61.70053135,36109.74216,-30.77399612,15.7506714
0.5014510084,15.78210796,-12.05750439,-33.95192783,61.68695102,37197.38303,-12.05750439,15.78210796
0.501985427,15.81506948,7.902265993,-35.68867115,61.66758996,37325.76204,7.902265993,15.81506948
0.5025198456,15.84802121,27.6519059,-20.76893186,61.65178392,36412.31542,27.6519059,15.84802121
0.5031122432,15.88454168,48.63053271,13.19418357,61.64872442,34209.59157,48.63053271,15.88454168
0.5037145056,15.92167555,68.25313245,61.83861987,61.67076058,30758.03081,68.25313245,15.92167555
0.5043167679,15.95883207,85.45711427,117.8903429,61.72470488,26200.91897,85.45711427,15.95883207
0.5049190302,15.99603134,99.62249177,173.4192676,61.81265706,20697.15807,99.62249177,15.99603134
0.5055212926,16.03329325,110.236474,220.5433818,61.93189729,14442.85117,110.236474,16.03329325
0.5061235549,16.0706347,116.9138751,252.5572891,62.07525892,7664.285539,116.9138751,16.0706347
0.5067258172,16.10806716,119.4126297,264.8987404,62.23214032,608.7764246,119.4126297,16.10806716
0.5073280796,16.14559505,117.6433091,255.8067061,62.39001232,-6465.960867,117.6433091,16.14559505
0.5079303419,16.18321511,111.6720278,226.5713632,62.5362025,-13302.95636,111.6720278,16.18321511
0.5085424348,16.22153285,101.5230223,180.5031913,62.66147525,-19755.03893,101.5230223,16.22153285
0.5091669369,16.26069667,87.32161378,123.4761084,62.75670615,-25578.9092,87.32161378,16.26069667
0.509791439,16.2999086,69.77978786,64.92354547,62.81537844,-30419.63986,69.77978786,16.2999086
0.5104159411,16.33914608,49.56956814,13.70839858,62.8393313,-34098.27987,49.56956814,16.33914608
0.5109425166,16.37223602,31.01999981,-18.01232798,62.83763975,-36196.10515,31.01999981,16.37223602
0.5114690921,16.4053213,11.62149505,-35.54758162,62.82286053,-37315.4617,11.62149505,16.4053213
0.512016856,16.43972778,-8.894366329,-36.70966838,62.80225565,-37408.89918,-8.894366329,16.43972778
0.51256462,16.47412369,-29.16052963,-20.32368724,62.78586074,-36405.42661,-29.16052963,16.47412369
0.5131712364,16.51220885,-50.59379525,15.95349357,62.78367432,-34045.75884,-50.59379525,16.51220885
0.5137798197,16.55042384,-70.27581359,66.4065793,62.80819071,-30437.56773,-70.27581359,16.55042384
0.514388403,16.58866364,-87.4143517,123.6865023,62.86589402,-25711.67778,-87.4143517,16.58866364
0.5149969862,16.62694921,-101.3784221,179.5175151,62.95844254,-20036.73691,-101.3784221,16.62694921
0.5156055695,16.66530096,-111.651632,225.8068476,63.08245162,-13619.62108,-111.651632,16.66530096
0.5162141527,16.70373585,-117.8532338,255.8288004,63.22997077,-6697.743108,-117.8532338,16.70373585
0.516822736,16.74226484,-119.7537884,265.2149646,63.38963098,470.8653246,-119.7537884,16.74226484
0.5174313193,16.78089138,-117.2843006,252.5971484,63.54829576,7618.928269,-117.2843006,16.78089138
0.5180399025,16.81961085,-110.5382544,219.8039091,63.69297087,14481.69939,-110.5382544,16.81961085
0.5186579632,16.85901603,-99.56899482,170.7456206,63.81431115,20901.07173,-99.56899482,16.85901603
0.5192879775,16.89925004,-84.54763343,111.945025,63.90359795,26628.28044,-84.54763343,16.89925004
0.5199179918,16.93952848,-66.23535338,53.28650356,63.95539527,31315.22776,-66.23535338,16.93952848
0.5205480061,16.97982838,-45.34528891,3.80118801,63.97267705,34785.94037,-45.34528891,16.97982838
0.5210979641,17.01500956,-25.6344928,-25.87954366,63.96592323,36718.5293,-25.6344928,17.01500956
0.5216479221,17.05018332,-5.156580903,-39.23665983,63.94721599,37568.80433,-5.156580903,17.05018332
0.5222123473,17.0862705,16.02427706,-34.32498524,63.92556274,37288.86997,16.02427706,17.0862705
0.5227788807,17.12248197,36.79369436,-11.02894803,63.91189591,35839.37668,36.79369436,17.12248197
0.5233995622,17.16215129,58.2118132,32.14455343,63.91763132,32956.4397,58.2118132,17.16215129
0.5240202437,17.20183339,77.44480478,87.46533727,63.9543251,28819.46749,77.44480478,17.20183339
0.5246409251,17.2415493,93.75870995,146.644053,64.02700996,23579.47084,93.75870995,17.2415493
0.5252616066,17.28132155,106.5276127,200.77944,64.13531493,17432.69265,106.5276127,17.28132155
0.5258822881,17.32117072,115.2597546,241.7043275,64.27350296,10613.80414,115.2597546,17.32117072
0.5265029696,17.36111238,119.6185403,263.2319958,64.43132393,3386.300337,119.6185403,17.36111238
0.5270239218,17.39471396,119.7739616,263.8482688,64.56932668,-2790.597354,119.7739616,17.39471396
0.527544874,17.42838677,116.7246267,248.3759798,64.70342475,-8889.168634,116.7246267,17.42838677
0.5280907145,17.46374013,110.184318,216.7225068,64.83100983,-15015.04538,110.184318,17.46374013
0.5286501523,17.50004075,100.1322112,171.7215545,64.94014168,-20827.73263,100.1322112,17.50004075
0.5292323452,17.53787453,86.40776682,117.2866359,65.02448199,-26187.55617,86.40776682,17.53787453
0.5298145381,17.57574804,69.80972787,62.1975325,65.07658118,-30672.73191,69.80972787,17.57574804
0.5303967309,17.61364283,50.89077,13.71219429,65.09819125,-34139.27663,50.89077,17.61364283
0.5309062846,17.64681412,32.91932399,-18.24801799,65.09653429,-36249.45467,32.91932399,17.64681412
0.5314158383,17.67998096,14.10466644,-37.00417654,65.0818449,-37442.00275,14.10466644,17.67998096
0.5319501735,17.71475083,-6.010740387,-40.43199269,65.06039299,-37674.09683,-6.010740387,17.71475083
0.5324853572,17.74956476,-26.00048698,-26.82923863,65.04165217,-36853.34775,-26.00048698,17.74956476
0.5330702189,17.78760216,-47.00571359,5.721748603,65.03466069,-34774.57314,-47.00571359,17.78760216
0.5336681635,17.82649297,-66.86033205,53.67497789,65.05182799,-31438.87462,-66.86033205,17.82649297
0.534266108,17.86540323,-84.38093456,109.8446379,65.10049555,-26989.82151,-84.38093456,17.86540323
0.5348640525,17.90435277,-98.94538235,166.3998255,65.18326732,-21579.81103,-98.94538235,17.90435277
0.535461997,17.94336158,-110.0340362,215.4287781,65.29798413,-15398.38973,-110.0340362,17.94336158
0.5360599415,17.98244698,-117.2501278,250.0546688,65.43801183,-8665.70606,-117.2501278,17.98244698
0.536657886,18.02162121,-120.3355543,265.4126665,65.59316306,-1623.81917,-120.3355543,18.02162121
0.5372558305,18.06088969,-119.1809768,259.3423575,65.75112458,5473.536948,-119.1809768,18.06088969
0.5378537751,18.10025028,-113.8295552,232.691795,65.89918631,12371.83266,-113.8295552,18.10025028
0.5384633714,18.14046289,-104.2541779,188.2123995,66.02822232,18946.08266,-104.2541779,18.14046289
0.5390843221,18.18149594,-90.59071636,131.5893671,66.12789671,24921.49909,-90.59071636,18.18149594
0.5397052729,18.22257962,-73.50064667,71.99827621,66.19102609,29948.75482,-73.50064667,18.22257962
0.5403262237,18.26369126,-53.63193128,18.36025199,66.21855006,33843.91324,-53.63193128,18.26369126
0.5408423499,18.29786919,-35.53831346,-15.87759499,66.21868806,36116.99027,-35.53831346,18.29786919
0.5413584762,18.33204319,-16.51158448,-36.8748902,66.20444624,37452.05473,-16.51158448,18.33204319
0.5418939561,18.36748858,3.686001111,-42.34368922,66.18246618,37808.98727,3.686001111,18.36748858
0.5424367884,18.40340871,24.06397169,-30.31724097,66.16195875,37090.3838,24.06397169,18.40340871
0.5430167049,18.44177351,45.06593005,0.5044515596,66.15249154,35140.64459,45.06593005,18.44177351
0.5436157834,18.48140676,65.2086718,47.62272491,66.16627708,31905.87799,65.2086718,18.48140676
0.5442159818,18.52113153,83.09837142,103.8664713,66.2114766,27528.41297,83.09837142,18.52113153
0.5448161803,18.56089375,98.05594582,161.2637845,66.2911901,22163.82438,98.05594582,18.56089375
0.5454163787,18.60071385,109.5438673,211.7274654,66.4036634,16001.11734,109.5438673,18.60071385
0.5460165772,18.6406098,117.1479969,248.1278374,66.54252002,9261.170976,117.1479969,18.6406098
0.5466167756,18.68059455,120.594203,265.3129209,66.69765247,2188.028543,120.594203,18.68059455
0.5471496722,18.71617525,120.06631,262.433219,66.83903808,-4164.118072,120.06631,18.71617525
0.5476825689,18.75183007,116.1776503,242.762141,66.9743581,-10395.19806,116.1776503,18.75183007
0.5482418091,18.78932109,108.6061754,206.4809546,67.10063537,-16611.53609,108.6061754,18.78932109
0.5488138877,18.82773916,97.40756349,157.3868214,67.20515603,-22432.54666,97.40756349,18.82773916
0.5494044085,18.86744939,82.56962266,100.6173709,67.2814561,-27676.56818,82.56962266,18.86744939
0.5499949294,18.90719474,64.90746084,45.28646559,67.32427395,-31971.28878,64.90746084,18.90719474
0.5505854503,18.94695615,45.02513225,-1.112159828,67.33670766,-35175.28612,45.02513225,18.94695615
0.5511759711,18.98671762,23.5996472,-32.2992223,67.32596838,-37183.30766,23.5996472,18.98671762
0.551766492,19.0264684,1.358950036,-44.04785802,67.30240465,-37928.40447,1.358950036,19.0264684
0.5523620617,19.0665441,-21.12991503,-34.58053134,67.27793287,-37373.34027,-21.12991503,19.0665441
0.5529694305,19.10740181,-43.31888923,-4.21715761,67.26517498,-35471.44502,-43.31888923,19.10740181
0.5536125542,19.15066395,-65.10775432,45.90002073,67.27777323,-32056.73493,-65.10775432,19.15066395
0.5542556779,19.19394545,-84.27015562,106.5790473,67.32649054,-27330.19155,-84.27015562,19.19394545
0.5548988016,19.23727106,-100.019598,168.0550606,67.41503223,-21478.59027,-100.019598,19.23727106
0.5555419253,19.28066587,-111.706272,220.3978,67.54068232,-14738.95161,-111.706272,19.28066587
0.5561850491,19.32415121,-118.8465195,255.1285733,67.69472196,-7389.083418,-118.8465195,19.32415121
0.5567582863,19.36299916,-121.1344061,266.5812406,67.8451963,-571.6188573,-121.1344061,19.36299916
0.5573315235,19.40193416,-119.4987793,258.0290193,67.9965113,6262.034171,-119.4987793,19.40193416
0.5579047608,19.44095343,-113.9951294,230.5723439,68.137392,12886.74497,-113.9951294,19.44095343
0.5584950674,19.48121318,-104.4784471,186.2873124,68.26109917,19262.57896,-104.4784471,19.48121318
0.5590992327,19.52248488,-91.03808633,130.3957208,68.35711348,25095.18171,-91.03808633,19.52248488
0.5597034287,19.56380618,-74.33653886,71.70282154,68.41809641,30023.99464,-74.33653886,19.56380618
0.5603076246,19.60515383,-54.97405168,18.53540303,68.44487688,33878.0177,-54.97405168,19.60515383
0.5608172189,19.64003372,-37.08195282,-16.41669367,68.44493707,36194.29709,-37.08195282,19.64003372
0.5613268132,19.67490963,-18.24101704,-38.51630825,68.43033577,37594.21345,-18.24101704,19.67490963
0.561857843,19.71124222,1.887317643,-45.47086023,68.40727877,38040.30483,1.887317643,19.71124222
0.5623986758,19.74823277,22.34146759,-34.92434214,68.38474685,37418.43472,22.34146759,19.74823277
0.5629699618,19.78729567,43.25415802,-5.797676596,68.37230181,35598.23247,43.25415802,19.78729567
0.5635622149,19.82779084,63.4800095,40.00064358,68.3817808,32505.50058,63.4800095,19.82779084
0.5641756258,19.869748,82.13079591,97.57502807,68.42365067,28114.67061,82.13079591,19.869748
0.5647890367,19.91174194,97.75619746,157.1179203,68.50189265,22671.30618,97.75619746,19.91174194
0.5654024476,19.95379479,109.7698736,209.8732609,68.61501167,16375.33612,109.7698736,19.95379479
0.5660158586,19.99592614,117.7194595,248.0606629,68.75637613,9462.251832,117.7194595,19.99592614
0.5666292695,20.0381502,121.3055438,266.0374411,68.91518467,2193.462493,121.3055438,20.0381502
0.5671691442,20.0753946,120.7409942,262.9448487,69.05878513,-4279.333633,120.7409942,20.0753946
0.5677090188,20.11271521,116.707942,242.4384317,69.19595332,-10624.47786,116.707942,20.11271521
0.568274256,20.15186426,108.8994757,204.8837356,69.32305721,-16930.52845,108.8994757,20.15186426
0.5688522077,20.19196118,97.38090514,154.3214951,69.42730496,-22818.76997,97.38090514,20.19196118
0.5694461708,20.23322229,82.22017053,96.43925222,69.50188253,-28082.05721,82.22017053,20.23322229
0.5700401339,20.27451748,64.21458768,40.43333108,69.54224103,-32371.21471,64.21458768,20.27451748
0.570634097,20.31582721,43.98693189,-6.02449769,69.55181357,-35543.49512,43.98693189,20.31582721
0.5712280601,20.35713529,22.23379147,-36.57467335,69.53824845,-37493.51891,22.23379147,20.35713529
0.5718220232,20.39843107,-0.2972968723,-47.02801307,69.51236284,-38155.41755,-0.2972968723,20.39843107
0.5724205876,20.44003062,-23.00436952,-35.76490699,69.48650372,-37494.31777,-23.00436952,20.44003062
0.5730356301,20.48276276,-45.50484878,-3.035966733,69.47356652,-35445.77564,-45.50484878,20.48276276
0.5736782484,20.52741044,-67.21695473,48.88119394,69.48752154,-31897.6745,-67.21695473,20.52741044
0.5743208667,20.57207864,-86.2211741,110.6910282,69.53852127,-27045.54415,-86.2211741,20.57207864
0.574963485,20.61679256,-101.7382688,172.4592624,69.62977693,-21081.16438,-101.7382688,20.61679256
0.5756061033,20.66157734,-113.1286686,224.2211518,69.75801712,-14246.11868,-113.1286686,20.66157734
0.5762487215,20.70645409,-119.921534,257.6030767,69.91399537,-6822.035279,-119.921534,20.70645409
0.5768166706,20.74620401,-121.8687689,267.3898455,70.06401333,-16.85954239,-121.8687689,20.74620401
0.5773846196,20.78603964,-119.9410967,257.2935501,70.2139426,6786.196898,-119.9410967,20.78603964
0.5779525686,20.82595777,-114.202443,228.5901241,70.35273486,13367.19498,-114.202443,20.82595777
0.578539341,20.86727576,-104.4701291,183.2620142,70.47421475,19709.78851,-104.4701291,20.86727576
0.5791404037,20.90966498,-90.84070413,126.6448574,70.56767942,25505.58232,-90.84070413,20.90966498
0.5797414665,20.95209988,-73.99159682,67.62909579,70.62597508,30392.2334,-73.99159682,20.95209988
0.5803425292,20.9945594,-54.52134941,14.49795581,70.65016281,34202.43599,-54.52134941,20.9945594
0.5808607482,21.03117188,-36.15549259,-20.83905984,70.64800084,36523.12615,-36.15549259,21.03117188
0.5813789671,21.06777908,-16.83266645,-42.54301072,70.63092765,37887.83801,-16.83266645,21.06777908
0.5819195941,21.10595735,3.79876457,-48.21457469,70.60558344,38254.50435,3.79876457,21.10595735
0.5824660531,21.14453361,24.55214951,-35.69618294,70.58183603,37516.06148,24.55214951,21.14453361
0.5830494403,21.18570563,45.91527784,-3.733523522,70.56947968,35517.60238,45.91527784,21.18570563
0.583642842,21.22758365,66.08497022,44.18853802,70.58085871,32264.67676,66.08497022,21.22758365
0.5842623987,21.27132469,84.71088369,103.7286465,70.6263946,27670.18722,84.71088369,21.27132469
0.5848819554,21.31510558,100.1527705,164.1916292,70.709582,22018.18742,100.1527705,21.31510558
0.5855015121,21.35894923,111.8191096,216.5056094,70.82815524,15520.95835,111.8191096,21.35894923
0.5861210688,21.40287547,119.2615636,252.7990247,70.97453154,8426.888821,119.2615636,21.40287547
0.5867406255,21.44689805,122.1942113,267.6008274,71.13694072,1009.937093,122.1942113,21.44689805
0.5873601822,21.49102259,120.5055898,258.6762846,71.30119429,-6442.871734,120.5055898,21.49102259
0.5879797389,21.5352457,114.2626852,227.3638409,71.45282288,-13644.71274,114.2626852,21.5352457
0.5886074877,21.5801419,103.5399911,177.6264023,71.58071038,-20405.28419,103.5399911,21.5801419
0.5892453068,21.62582953,88.5452791,116.3741272,71.67479847,-26455.11829,88.5452791,21.62582953
0.5898831259,21.67156446,70.01855788,53.95934842,71.72891342,-31444.72168,70.01855788,21.67156446
0.590520945,21.71732165,48.69974379,0.2281353362,71.74548727,-35182.2206,48.69974379,21.71732165
0.5910805491,21.75746881,28.36271733,-33.01550121,71.73558517,-37316.03455,28.36271733,21.75746881
0.5916401532,21.79760609,7.147838828,-48.96888354,71.71177448,-38311.69306,7.147838828,21.79760609
0.5922128871,21.83866975,-14.79832804,-45.36689189,71.68378573,-38119.77628,-14.79832804,21.83866975
0.5927856211,21.87971906,-36.28357458,-22.04888347,71.66358838,-36705.67623,-36.28357458,21.87971906
0.5934092371,21.92440793,-58.34588416,22.25557792,71.66276995,-33823.80793,-58.34588416,21.92440793
0.5940406637,21.96966586,-78.4306581,80.50681397,71.69472581,-29583.10864,-78.4306581,21.96966586
0.5946720903,22.01495603,-95.45800755,143.2396148,71.76538668,-24170.55168,-95.45800755,22.01495603
0.5953035169,22.06030314,-108.7516432,200.6945499,71.8744998,-17795.53858,-108.7516432,22.06030314
0.5959349434,22.10572979,-117.78136,243.9040983,72.01582024,-10709.8641,-117.78136,22.10572979
0.59656637,22.15125297,-122.1866003,266.1090925,72.17807038,-3197.059515,-122.1866003,22.15125297
0.5971008889,22.18987173,-122.1662076,265.8022839,72.32102898,3272.772995,-122.1662076,22.18987173
0.5976354077,22.228566,-118.7050806,247.9163793,72.45907902,9646.232485,-118.7050806,22.228566
0.5982003171,22.26953668,-111.4201674,212.1566732,72.5897583,16076.09972,-111.4201674,22.26953668
0.5987749459,22.31128129,-100.4244656,162.572731,72.69792142,22089.31718,-100.4244656,22.31128129
0.599368921,22.35448734,-85.64129046,104.0899004,72.77729016,27542.70257,-85.64129046,22.35448734
0.599962896,22.39773012,-67.89470687,46.20621067,72.82169435,32039.63039,-67.89470687,22.39773012
0.6005568711,22.44098947,-47.79907111,-3.147816767,72.83387755,35430.37258,-47.79907111,22.44098947
0.6011508461,22.48424815,-26.04673339,-37.21669498,72.82099525,37602.4786,-26.04673339,22.48424815
0.6017448211,22.52749429,-3.385196507,-51.33151587,72.79363493,38483.00848,-3.385196507,22.52749429
0.6023443659,22.57112825,19.61871648,-43.36518807,72.76413105,38029.80365,19.61871648,22.57112825
0.6029493331,22.61514172,42.14491464,-13.81495944,72.7458238,36217.56248,42.14491464,22.61514172
0.6035884968,22.66163852,64.30487313,36.23400289,72.7521382,32889.24999,64.30487313,22.66163852
0.6042276606,22.70815053,83.9046336,97.81710501,72.79461361,28232.10053,83.9046336,22.70815053
0.6048668243,22.75470255,100.1498408,161.1493417,72.87755538,22427.16243,100.1498408,22.75470255
0.6055059881,22.80132012,112.3784055,216.1278538,72.9988259,15706.0758,112.3784055,22.80132012
0.6061451518,22.8480254,120.0901803,253.9558135,73.15016368,8342.14409,120.0901803,22.8480254
0.6067843156,22.89483363,122.9698188,268.5687089,73.31849152,638.030219,122.9698188,22.89483363
0.6073571607,22.93687764,121.3447653,259.9259193,73.47084379,-6295.534256,121.3447653,22.93687764
0.6079300059,22.97900642,115.797235,231.8061628,73.61255083,-13019.16479,115.797235,22.97900642
0.6085212744,23.02256927,106.1532372,186.2053241,73.73682535,-19506.89394,106.1532372,23.02256927
