time,C2.v,C1.v,L.i
18270,-0.4018157887,-3.812263809,-3.001508887
18271,-0.3909942931,-3.810089515,-3.021440591
18272,-0.3800242916,-3.807337975,-3.040753144
18273,-0.3689095658,-3.804009899,-3.059438869
18274,-0.3576539525,-3.800106198,-3.077490309
18275,-0.3462613442,-3.795627988,-3.094900238
18276,-0.3347356883,-3.790576587,-3.111661652
18277,-0.3230809877,-3.784953519,-3.127767773
18278,-0.3113013004,-3.778760508,-3.143212049
18279,-0.2994007401,-3.771999484,-3.157988153
18280,-0.2873834753,-3.76467258,-3.172089984
18281,-0.2752537303,-3.756782131,-3.185511666
18282,-0.2630157842,-3.748330676,-3.198247547
18283,-0.2506739718,-3.739320959,-3.210292204
18284,-0.238232683,-3.729755924,-3.221640435
18285,-0.2256963631,-3.719638723,-3.232287267
18286,-0.2130695126,-3.708972708,-3.24222795
18287,-0.2003566873,-3.697761434,-3.251457961
18288,-0.1875631744,-3.686009399,-3.259972762
18289,-0.1746924277,-3.673719422,-3.267769
18290,-0.161748865,-3.66089545,-3.274843114
18291,-0.1487372626,-3.647541963,-3.281191661
18292,-0.1356624047,-3.633663609,-3.286811469
18293,-0.1225290825,-3.619265209,-3.291699639
18294,-0.1093420952,-3.604351751,-3.295853544
18295,-0.09610624931,-3.588928394,-3.299270828
18296,-0.0828263588,-3.573000466,-3.301949409
18297,-0.06950724529,-3.556573466,-3.303887476
18298,-0.05615373785,-3.539653062,-3.305083491
18299,-0.0427706731,-3.52224509,-3.305536189
18300,-0.02936289518,-3.50435556,-3.305244575
18301,-0.01593525574,-3.485990647,-3.304207927
18302,-0.002492613961,-3.467156698,-3.302425796
18303,0.01096016346,-3.447860232,-3.299898006
18304,0.0244182023,-3.428107933,-3.29662465
18305,0.03787662083,-3.407906658,-3.292606097
18306,0.05133052976,-3.387263433,-3.287842986
18307,0.06477503233,-3.366185453,-3.282336228
18308,0.07820522422,-3.344680084,-3.276087007
18309,0.0916161936,-3.322754862,-3.26909678
18310,0.1050030211,-3.30041749,-3.261367276
18311,0.1183607799,-3.277675843,-3.252900493
18312,0.1316845356,-3.254537967,-3.243698706
18313,0.1449693462,-3.231012074,-3.23376446
18314,0.1582102624,-3.207106549,-3.223100571
18315,0.1714023271,-3.182829946,-3.21171013
18316,0.1845405759,-3.158190987,-3.199596497
18317,0.197619594,-3.133199481,-3.186763864
18318,0.2106349544,-3.107863475,-3.173215651
18319,0.2235824884,-3.082190641,-3.158955226
18320,0.2364572277,-3.056190443,-3.143987198
18321,0.2492542486,-3.029872425,-3.128316411
18322,0.2619686718,-3.00324621,-3.111947946
18323,0.274595663,-2.9763215,-3.094887121
18324,0.2871304321,-2.949108078,-3.07713949
18325,0.299568234,-2.921615807,-3.058710841
18326,0.311904368,-2.893854629,-3.039607201
18327,0.3241341782,-2.865834565,-3.019834831
18328,0.336253053,-2.837565717,-2.999400229
18329,0.3482564258,-2.809058266,-2.978310128
18330,0.3601397743,-2.780322473,-2.9565715
18331,0.3718986211,-2.751368679,-2.93419155
18332,0.3835285333,-2.722207303,-2.91117772
18333,0.3950251226,-2.692848846,-2.88753769
18334,0.4063840453,-2.663303889,-2.863279373
18335,0.4176010023,-2.633583089,-2.83841092
18336,0.4286717393,-2.603697186,-2.812940718
18337,0.4395920465,-2.573657,-2.78687739
18338,0.4503577587,-2.543473428,-2.760229795
18339,0.4609647553,-2.513157449,-2.733007028
18340,0.4714089605,-2.482720121,-2.70521842
18341,0.4816863429,-2.452172582,-2.676873539
18342,0.4917929158,-2.421526049,-2.647982188
18343,0.5017247372,-2.39079182,-2.618554407
18344,0.5114779096,-2.35998127,-2.588600471
18345,0.5210485803,-2.329105857,-2.558130892
18346,0.5304327901,-2.298177705,-2.527157071
18347,0.5396263999,-2.267210079,-2.495691924
18348,0.5486270374,-2.236209681,-2.463741281
18349,0.5574310438,-2.205188417,-2.431316851
18350,0.5660348469,-2.174158145,-2.398430456
18351,0.5744349607,-2.143130674,-2.365094035
18352,0.5826279856,-2.112117767,-2.331319641
18353,0.5906106086,-2.081131137,-2.297119441
18354,0.598379603,-2.050182451,-2.262505718
18355,0.6059318287,-2.019283327,-2.22749087
18356,0.6132642317,-1.988445337,-2.192087408
18357,0.6203738447,-1.957680002,-2.15630796
18358,0.6272577867,-1.926998799,-2.120165268
18359,0.6339132631,-1.896413154,-2.083672188
18360,0.6403375659,-1.865934448,-2.046841693
18361,0.6465280733,-1.835574011,-2.009686868
18362,0.6524822501,-1.805343128,-1.972220915
18363,0.6581976474,-1.775253035,-1.934457149
18364,0.6636719028,-1.74531492,-1.896409003
18365,0.6689027402,-1.715539924,-1.858090022
18366,0.6738879701,-1.685939139,-1.819513866
18367,0.6786254893,-1.656523611,-1.780694311
18368,0.6831132811,-1.627304337,-1.741645247
18369,0.6873494151,-1.598292265,-1.702380679
18370,0.6913320475,-1.569498298,-1.662914727
18371,0.6950594208,-1.54093329,-1.623261627
18372,0.6985298639,-1.512608045,-1.583435727
18373,0.7017417922,-1.484533323,-1.543451492
18374,0.7046937076,-1.456719833,-1.503323503
18375,0.7073841981,-1.429178239,-1.463066451
18376,0.7098119386,-1.401919154,-1.422695148
18377,0.71197569,-1.374953146,-1.382224516
18378,0.7138742998,-1.348290735,-1.341669594
18379,0.7155066678,-1.321942431,-1.301045528
18380,0.7168718703,-1.295918031,-1.260366656
18381,0.7179692175,-1.270227159,-1.21964755
18382,0.7187979824,-1.244879736,-1.178903204
18383,0.7193575369,-1.219885552,-1.138148611
18384,0.7196473519,-1.195254261,-1.097398762
18385,0.7196669978,-1.170995384,-1.056668645
18386,0.7194161436,-1.147118308,-1.015973249
18387,0.718894558,-1.123632286,-0.9753275598
18388,0.7181021084,-1.100546438,-0.9347465622
18389,0.7170387614,-1.077869748,-0.8942452396
18390,0.7157045829,-1.055611069,-0.8538385736
18391,0.7140997377,-1.033779119,-0.8135415447
18392,0.7122244899,-1.012382481,-0.7733691315
18393,0.7100793202,-0.9913533496,-0.7333362861
18394,0.7076663486,-0.9702224428,-0.6934578063
18395,0.7049899199,-0.9487389048,-0.6537483919
18396,0.7020554172,-0.9270470243,-0.6142223568
18397,0.6988671586,-0.9051116897,-0.574893816
18398,0.6954300049,-0.8829388511,-0.5357765882
18399,0.6917487722,-0.8605378177,-0.4968841582
18400,0.6878284416,-0.8379180072,-0.4582298174
18401,0.6836740303,-0.8150887084,-0.4198265593
18402,0.6792905913,-0.7920590818,-0.3816870796
18403,0.6746832136,-0.7688381587,-0.3438237767
18404,0.6698570226,-0.7454348422,-0.306248751
18405,0.6648171792,-0.7218579064,-0.2689738054
18406,0.6595688806,-0.6981159968,-0.2320104451
18407,0.6541173601,-0.6742176305,-0.1953698775
18408,0.6484678867,-0.6501711955,-0.1590630127
18409,0.6426257656,-0.6259849514,-0.1231004627
18410,0.6365963381,-0.601667029,-0.08749254198
18411,0.6303849814,-0.5772254305,-0.05224926751
18412,0.6239971367,-0.5526680815,-0.0173803588
18413,0.6174381119,-0.5280024676,0.01710480679
18414,0.610713341,-0.503236111,0.05119714274
18415,0.6038282919,-0.4783764011,0.08488786757
18416,0.5967884355,-0.4534305388,0.1181685098
18417,0.589599246,-0.4284055359,0.1510309079
18418,0.5822662007,-0.4033082156,0.1834672102
18419,0.5747947804,-0.3781452123,0.2154698752
