time,const.y.im,const.y.re,logFrequencySweep.y,transferFunction.y.re,transferFunction.y.im
0.877755511,0,1,32.43560807,0.0009509579821,1.466613701e-06
0.879759519,0,1,33.0398507,0.0009164775218,1.387563002e-06
0.8817635271,0,1,33.65534976,0.0008832478259,1.312774784e-06
0.8837675351,0,1,34.28231494,0.0008512234842,1.242019066e-06
0.8857715431,0,1,34.92095985,0.0008203607381,1.175078289e-06
0.8877755511,0,1,35.57150207,0.0007906174203,1.111746641e-06
0.8897795591,0,1,36.23416323,0.0007619528963,1.051829427e-06
0.8917835671,0,1,36.90916911,0.0007343280092,9.951424623e-07
0.8937875752,0,1,37.59674966,0.0007077050252,9.415115074e-07
0.8957915832,0,1,38.29713914,0.0006820475821,8.90771729e-07
0.8977955912,0,1,39.01057617,0.000657320639,8.427671918e-07
0.8997995992,0,1,39.73730381,0.0006334904286,7.973503775e-07
0.9018036072,0,1,40.47756966,0.0006105244104,7.543817302e-07
0.9038076152,0,1,41.23162591,0.0005883912261,7.137292254e-07
0.9058116232,0,1,41.99972947,0.0005670606568,6.752679637e-07
0.9078156313,0,1,42.78214202,0.000546503581,6.388797855e-07
0.9098196393,0,1,43.57913012,0.0005266919354,6.04452907e-07
0.9118236473,0,1,44.39096531,0.0005075986755,5.718815758e-07
0.9138276553,0,1,45.21792417,0.0004891977392,5.41065745e-07
0.9158316633,0,1,46.06028844,0.0004714640109,5.119107653e-07
0.9178356713,0,1,46.91834511,0.0004543732867,4.843270935e-07
0.9198396794,0,1,47.7923865,0.0004379022418,4.582300165e-07
0.9218436874,0,1,48.6827104,0.0004220283981,4.335393908e-07
0.9238476954,0,1,49.58962014,0.0004067300936,4.101793956e-07
0.9258517034,0,1,50.51342469,0.0003919864525,3.880782997e-07
0.9278557114,0,1,51.45443878,0.0003777773571,3.671682405e-07
0.9298597194,0,1,52.41298302,0.0003640834197,3.473850153e-07
0.9318637275,0,1,53.38938397,0.0003508859564,3.286678837e-07
0.9338677355,0,1,54.38397428,0.0003381669612,3.109593811e-07
0.9358717435,0,1,55.39709281,0.0003259090818,2.942051412e-07
0.9378757515,0,1,56.42908471,0.0003140955956,2.783537295e-07
0.9398797595,0,1,57.48030158,0.0003027103867,2.63356485e-07
0.9418837675,0,1,58.55110156,0.0002917379242,2.4916737e-07
0.9438877756,0,1,59.64184946,0.0002811632404,2.357428293e-07
0.9458917836,0,1,60.75291689,0.0002709719109,2.230416561e-07
0.9478957916,0,1,61.88468239,0.0002611500348,2.110248647e-07
0.9498997996,0,1,63.03753153,0.0002516842153,1.996555716e-07
0.9519038076,0,1,64.21185709,0.0002425615416,1.888988815e-07
0.9539078156,0,1,65.40805915,0.0002337695714,1.787217803e-07
0.9559118236,0,1,66.62654525,0.0002252963137,1.690930335e-07
0.9579158317,0,1,67.86773051,0.0002171302126,1.599830905e-07
0.9599198397,0,1,69.1320378,0.0002092601312,1.513639933e-07
0.9619238477,0,1,70.41989785,0.0002016753366,1.432092912e-07
0.9639278557,0,1,71.73174944,0.0001943654854,1.35493959e-07
0.9659318637,0,1,73.06803951,0.000187320609,1.281943205e-07
0.9679358717,0,1,74.4292233,0.0001805311007,1.212879756e-07
0.9699398798,0,1,75.81576458,0.0001739877021,1.147537316e-07
0.9719438878,0,1,77.22813571,0.0001676814905,1.085715378e-07
0.9739478958,0,1,78.6668179,0.000161603867,1.027224243e-07
0.9759519038,0,1,80.13230128,0.0001557465442,9.718844349e-08
0.9779559118,0,1,81.62508514,0.0001501015356,9.195261518e-08
0.9799599198,0,1,83.14567806,0.0001446611442,8.699887415e-08
0.9819639279,0,1,84.69459808,0.000139417952,8.231202101e-08
0.9839679359,0,1,86.27237292,0.0001343648102,7.787767546e-08
0.9859719439,0,1,87.87954012,0.0001294948291,7.368223217e-08
0.9879759519,0,1,89.51664721,0.0001248013688,6.971281901e-08
0.9899799599,0,1,91.18425196,0.0001202780303,6.595725747e-08
0.9919839679,0,1,92.8829225,0.0001159186464,6.240402535e-08
0.993987976,0,1,94.61323756,0.0001117172739,5.904222133e-08
0.995991984,0,1,96.37578664,0.0001076681846,5.586153152e-08
0.997995992,0,1,98.17117023,0.0001037658585,5.28521978e-08
1,0,1,100,0.0001000049752,5.000498787e-08
