time,cActuator.x_ref,cActuator.x_sim,cActuator.x_relerr,pmActuator.x_ref,pmActuator.x_sim,pmActuator.x_relerr
0.02613,0.003474215412,0.003474215142,6.62359e-08,0.003754729216,0.0037547275,4.2112e-07
0.02614,0.003477759874,0.003477759603,6.62928e-08,0.003758918099,0.003758916382,4.21399e-07
0.02615,0.003481311954,0.003481311683,6.63288e-08,0.003763114503,0.003763112786,4.21644e-07
0.02616,0.003484871645,0.003484871374,6.63624e-08,0.003767318421,0.003767316702,4.21885e-07
0.02617,0.00348843894,0.003488438669,6.63937e-08,0.003771529843,0.003771528123,4.22122e-07
0.02618,0.003492013833,0.003492013562,6.6423e-08,0.003775748763,0.003775747042,4.22354e-07
0.02619,0.003495596316,0.003495596045,6.64505e-08,0.00377997517,0.003779973449,4.22582e-07
0.0262,0.003499186382,0.003499186111,6.64764e-08,0.003784209059,0.003784207336,4.22806e-07
0.02621,0.003502784024,0.003502783753,6.65014e-08,0.00378845042,0.003788448696,4.23024e-07
0.02622,0.003506389237,0.003506388966,6.65258e-08,0.003792699245,0.00379269752,4.23237e-07
0.02623,0.003510002011,0.00351000174,6.65504e-08,0.003796955526,0.0037969538,4.23445e-07
0.02624,0.003513622341,0.00351362207,6.65759e-08,0.003801219255,0.003801217529,4.23648e-07
0.02625,0.00351725022,0.003517249949,6.6603e-08,0.003805490424,0.003805488697,4.23846e-07
0.02626,0.003520885641,0.003520885369,6.66328e-08,0.003809769024,0.003809767297,4.2404e-07
0.02627,0.003524528596,0.003524528324,6.66663e-08,0.003814055048,0.00381405332,4.2423e-07
0.02628,0.003528179079,0.003526728337,0.000355993,0.003818348488,0.003816689772,0.000407114
0.02629,0.003531837082,0.003526762544,0.00124522,0.003822649335,0.003816855861,0.00142195
0.0263,0.0035355026,0.003526842103,0.00212517,0.003826957582,0.003817079158,0.00242455
0.02631,0.003539175625,0.003526999183,0.00298794,0.00383127322,0.003817395735,0.00340608
0.02632,0.003542856149,0.003527263742,0.00382617,0.003835596241,0.003817839152,0.00435828
0.02633,0.003546544167,0.003527663527,0.00463306,0.003839926637,0.003818440463,0.00527355
0.02634,0.003550239671,0.003528224077,0.00540234,0.0038442644,0.003819228209,0.00614486
0.02635,0.003553942655,0.003528968719,0.00612828,0.003848609522,0.003820228425,0.00696583
0.02636,0.00355765311,0.003529918568,0.00680569,0.003852961995,0.003821464635,0.00773068
0.02637,0.003561371032,0.003531092531,0.00742995,0.003857321811,0.003822957854,0.00843426
0.02638,0.003565096411,0.003532507303,0.00799694,0.003861688962,0.003824726588,0.00907201
0.02639,0.003568829243,0.003534177371,0.00850311,0.003866063439,0.003826786833,0.00964001
0.0264,0.003572569519,0.003536115008,0.00894546,0.003870445235,0.003829152077,0.010135
0.02641,0.003576317233,0.00353833028,0.0093215,0.003874834343,0.003831833298,0.0105541
0.02642,0.003580072378,0.003540831039,0.00962931,0.003879230752,0.003834838964,0.0108955
0.02643,0.003583834947,0.00354362293,0.0098675,0.003883634457,0.003838175035,0.0111575
0.02644,0.003587604934,0.003546709386,0.0100352,0.003888045448,0.003841844961,0.0113394
0.02645,0.003591382331,0.003550091629,0.0101322,0.003892463718,0.003845849683,0.0114409
0.02646,0.003595167131,0.003553768671,0.0101586,0.003896889259,0.003850187633,0.0114624
0.02647,0.003598959328,0.003557737314,0.0101153,0.003901322063,0.003854854732,0.0114049
0.02648,0.003602758914,0.003561992149,0.0100036,0.003905762121,0.003859844396,0.01127
0.02649,0.003606565883,0.003566525558,0.00982537,0.003910209426,0.003865147526,0.01106
0.0265,0.003610380228,0.00357132771,0.00958298,0.003914663971,0.003870752518,0.0107776
0.02651,0.003614201943,0.003576386566,0.0092794,0.003919125746,0.003876645256,0.0104264
0.02652,0.003618031019,0.003581687875,0.00891813,0.003923594744,0.003882809118,0.0100104
0.02653,0.003621867451,0.003587215176,0.00850321,0.003928070957,0.00388922497,0.00953432
0.02654,0.003625711232,0.003592949798,0.00803923,0.003932554377,0.003895871169,0.00900349
0.02655,0.003629562354,0.00359887086,0.00753129,0.003937044997,0.003902723563,0.00842382
0.02656,0.003633420811,0.003604955268,0.00698507,0.003941542808,0.003909755492,0.00780185
0.02657,0.003637286596,0.003611177721,0.00640677,0.003946047802,0.003916937785,0.00714474
0.02658,0.003641159702,0.003617510705,0.00580315,0.003950559971,0.003924238763,0.00646025
0.02659,0.003645040123,0.003623924496,0.0051815,0.003955079308,0.003931624237,0.00575679
0.0266,0.003648927851,0.003630387162,0.00454964,0.003959605805,0.003939057508,0.00504336
0.02661,0.003652822879,0.003636864556,0.00391596,0.003964139453,0.00394649937,0.00432957
0.02662,0.003656725202,0.003643320325,0.00328938,0.003968680245,0.003953908105,0.00362566
0.02663,0.003660634811,0.003649715904,0.00267936,0.003973228174,0.003961239488,0.00294249
0.02664,0.003664551701,0.003656010516,0.00209589,0.00397778323,0.003968446783,0.00229153
0.02665,0.003668475864,0.003662161175,0.00154954,0.003982345407,0.003975480747,0.00168486
0.02666,0.003672407294,0.003668122684,0.00105139,0.003986914696,0.003982289624,0.00113517
0.02667,0.003676345983,0.003673847638,0.000613061,0.00399149109,0.003988819154,0.000655798
0.02668,0.003680291925,0.003679286418,0.000246738,0.00399607458,0.003995012562,0.000260661
0.02668855199,0.003683672239,0.00368367157,1.64148e-07,0.004,0.00399999783,5.32536e-07
0.02668855199,0.003683672239,0.00368367157,1.64148e-07,0.004,0.00399999783,5.32536e-07
0.02669,0.003684245114,0.003684244835,6.84976e-08,0.004000665159,0.004000663394,4.33299e-07
0.0267,0.003688205542,0.003688205262,6.85542e-08,0.004005261832,0.00400526008,4.29997e-07
0.02671,0.003692173202,0.003692172923,6.86107e-08,0.004009855516,0.004009853779,4.26409e-07
0.02672,0.003696148088,0.003696147809,6.8667e-08,0.004014423826,0.004014422105,4.22351e-07
0.02673,0.003700130194,0.003700129914,6.87232e-08,0.004018931019,0.004018929331,4.14377e-07
0.02674,0.003704119511,0.003704119231,6.87793e-08,0.004023328698,0.004023327063,4.01385e-07
0.02675,0.003708116034,0.003708115754,6.88353e-08,0.004027557071,0.004027555515,3.82066e-07
0.02676,0.003712119756,0.003712119475,6.88911e-08,0.00403154696,0.004031545508,3.56376e-07
0.02677,0.003716130669,0.003716130388,6.89469e-08,0.004035222585,0.004035221267,3.23415e-07
0.02678,0.003720148768,0.003720148487,6.90025e-08,0.004038507731,0.004038506573,2.8405e-07
0.02679,0.003724174045,0.003724173763,6.9058e-08,0.004041363385,0.004041362392,2.43595e-07
0.0268,0.003728206493,0.003728206212,6.91134e-08,0.004043780292,0.004043779467,2.02406e-07
0.02681,0.003732246107,0.003732245825,6.91687e-08,0.004045753832,0.004045753177,1.60876e-07
0.02682,0.003736292878,0.003736292596,6.92238e-08,0.004047284208,0.00404728372,1.19613e-07
0.02683,0.003740346801,0.003740346519,6.92788e-08,0.004048376946,0.004048376626,7.84621e-08
0.02684,0.003744407869,0.003744407586,6.93337e-08,0.004049043128,0.004049042971,3.86052e-08
0.02685,0.003748476074,0.003748475791,6.93885e-08,0.004049299315,0.00404929931,1.26362e-09
0.02686,0.00375255141,0.003752551127,6.94432e-08,0.004049167209,0.004049167346,3.36744e-08
0.02687,0.003756633871,0.003756633588,6.94978e-08,0.004048673109,0.004048673377,6.58859e-08
0.02688,0.00376072345,0.003760723166,6.95522e-08,0.004047847173,0.00404784756,9.49064e-08
0.02689,0.003764820139,0.003764819856,6.96066e-08,0.004046722565,0.004046723056,1.20581e-07
0.0269,0.003768923933,0.003768923649,6.96608e-08,0.004045334526,0.004045335108,1.42837e-07
0.02691,0.003773034824,0.00377303454,6.97149e-08,0.004043719438,0.004043720096,1.61704e-07
0.02692,0.003777152806,0.003777152522,6.97689e-08,0.004041913912,0.004041914634,1.77194e-07
0.02693,0.003781277872,0.003781277588,6.98228e-08,0.004039953961,0.004039954733,1.89274e-07
0.02694,0.003785410016,0.003785409731,6.98766e-08,0.004037874261,0.004037875069,1.98218e-07
0.02695,0.00378954923,0.003789548945,6.99302e-08,0.004035707546,0.004035708377,2.04159e-07
0.02696,0.003793695508,0.003793695223,6.99838e-08,0.004033484136,0.004033484976,2.06195e-07
0.02697,0.003797848843,0.003797848558,7.00372e-08,0.004031231581,0.00403123242,2.06084e-07
0.02698,0.003802009239,0.003802008943,7.25405e-08,0.004028974083,0.00402897491,2.03086e-07
0.02699,0.003806176669,0.003806176373,7.25995e-08,0.004026723379,0.0040267242,2.01546e-07
0.027,0.003810351135,0.00381035084,7.23092e-08,0.004024480017,0.004024480829,1.99344e-07
0.02701,0.00381453263,0.003814532337,7.19625e-08,0.004022244017,0.00402224482,1.97106e-07
0.02702,0.00381872115,0.003818720858,7.16041e-08,0.0040200154,0.004020016193,1.94874e-07
0.02703,0.003822916688,0.003822916397,7.13641e-08,0.004017794185,0.004017794971,1.9305e-07
0.02704,0.003827119236,0.003827118946,7.12936e-08,0.004015580393,0.004015581174,1.91788e-07
0.02705,0.003831328789,0.003831328499,7.12871e-08,0.004013374046,0.004013374823,1.90746e-07
0.02706,0.00383554534,0.003835545049,7.13461e-08,0.004011175166,0.00401117594,1.89891e-07
0.02707,0.00383976888,0.003839768589,7.1425e-08,0.004008983775,0.004008984545,1.89085e-07
0.02708,0.003843999405,0.00384257925,0.000348487,0.004006799892,0.004007495442,0.000170715
0.02709,0.003848236908,0.003845029779,0.000786987,0.004004623538,0.004006168026,0.000379078
0.0271,0.00385248138,0.003850352746,0.000522339,0.004002454734,0.004003452965,0.000245005
0.02711,0.003856732817,0.003856628231,2.56641e-05,0.004000293501,0.004000334651,1.00998e-05
0.0271113612,0.003857312062,0.00385731163,1.06088e-07,0.0039999999,0.004000000703,1.9706e-07
0.0271113612,0.003857312062,0.00385731163,1.06088e-07,0.0039999999,0.004000000703,1.9706e-07
0.02712,0.003860991211,0.003860990918,7.18991e-08,0.003998139861,0.003998140617,1.85731e-07
0.02713,0.003865256554,0.003865256262,7.1619e-08,0.003995993836,0.003995994584,1.83805e-07
0.02714,0.003869528841,0.003869528551,7.12085e-08,0.003993855443,0.003993856183,1.81491e-07
0.02715,0.003873808065,0.003873807777,7.07726e-08,0.003991724702,0.003991725432,1.79111e-07
0.02716,0.00387809422,0.003878093934,7.03258e-08,0.003989601633,0.003989602353,1.76711e-07
0.02717,0.0038823873,0.003882387015,6.99985e-08,0.003987486253,0.003987486965,1.74689e-07
0.02718,0.003886687298,0.003886687013,6.9926e-08,0.00398537858,0.003985379287,1.73439e-07
0.02719,0.003890994208,0.003890993923,6.99097e-08,0.003983278637,0.003983279339,1.72377e-07
0.0272,0.003895308022,0.003895307737,6.99662e-08,0.003981186443,0.003981187142,1.71513e-07
0.02721,0.003899628735,0.003899628449,7.00506e-08,0.003979102017,0.003979102713,1.70732e-07
0.02722,0.003903956338,0.003903956052,7.01281e-08,0.00397702538,0.003977026072,1.69884e-07
0.02723,0.003908290826,0.00390829054,7.02474e-08,0.003974956549,0.003974957238,1.6928e-07
0.02724,0.003912632193,0.003912631906,7.03842e-08,0.003972895543,0.003972896231,1.68803e-07
0.02725,0.003916980431,0.003916980143,7.05315e-08,0.003970842383,0.003970843069,1.68412e-07
0.02726,0.003921335534,0.003921335246,7.06805e-08,0.003968797086,0.003968797771,1.68061e-07
0.02727,0.003925697495,0.003925697206,7.08179e-08,0.003966759672,0.003966760356,1.67742e-07
0.02728,0.003930066308,0.003930066018,7.09345e-08,0.00396473016,0.003964730842,1.67318e-07
0.02729,0.003934441965,0.003934441676,7.10184e-08,0.003962708568,0.003962709247,1.66663e-07
0.0273,0.003938824462,0.003938824172,7.11054e-08,0.003960694914,0.003960695591,1.66146e-07
0.02731,0.00394321379,0.0039432135,7.11978e-08,0.003958689216,0.003958689891,1.65762e-07
0.02732,0.003947609944,0.003947609654,7.12791e-08,0.003956691493,0.003956692166,1.65293e-07
0.02733,0.003952012917,0.003952012627,7.13452e-08,0.003954701763,0.003954702433,1.64638e-07
0.02734,0.003956422703,0.003956422412,7.14055e-08,0.003952720043,0.003952720711,1.6395e-07
0.02735,0.003960839294,0.003958929675,0.000468595,0.003950746351,0.003951484534,0.000181179
0.02736,0.003965262685,0.00396002909,0.00128426,0.003948780706,0.00395076227,0.000486353
0.02737,0.003969692868,0.0039620254,0.0018815,0.003946823124,0.003949671188,0.000699026
0.02738,0.003974129838,0.003965205288,0.00218997,0.003944873625,0.003948123029,0.000797531
0.02739,0.003978573588,0.003969663143,0.00218651,0.003942932223,0.003946101543,0.000777875
0.0274,0.00398302411,0.003975301058,0.00189514,0.003940998937,0.003943662489,0.00065374
0.02741,0.0039874814,0.003981828836,0.00138706,0.003939073785,0.003940933633,0.000456479
0.02742,0.00399194545,0.003988763984,0.00078069,0.003937156785,0.003938114753,0.000235123
0.02743,0.003996416253,0.003995431715,0.000241593,0.00393524795,0.003935477633,5.63733e-05
0.02743800501,0.004,0.00399999967,8.10173e-08,0.003933725822,0.003933726465,1.57765e-07
0.02743800501,0.004,0.00399999967,8.10173e-08,0.003933725822,0.003933726465,1.57765e-07
0.02744,0.004000893803,0.00400089351,7.19809e-08,0.0039333473,0.003933347942,1.57639e-07
0.02745,0.004005376966,0.004005376685,6.89991e-08,0.003931454852,0.00393145549,1.56658e-07
0.02746,0.004009856436,0.004009856189,6.05997e-08,0.003929570622,0.003929571256,1.55675e-07
0.02747,0.004014310268,0.004014310023,6.00234e-08,0.003927694626,0.003927695256,1.5469e-07
0.02748,0.004018703754,0.004018703514,5.87733e-08,0.003925826881,0.003925827507,1.53703e-07
0.02749,0.004022990199,0.004022989967,5.69672e-08,0.003923967404,0.003923968026,1.52714e-07
0.0275,0.004027112104,0.004027111883,5.42859e-08,0.003922116209,0.003922116828,1.51724e-07
0.02751,0.00403100307,0.00403100286,5.14278e-08,0.003920273315,0.003920273929,1.50732e-07
0.02752,0.004034590427,0.004034590233,4.75472e-08,0.003918438737,0.003918439347,1.49737e-07
0.02753,0.004037800602,0.004037800438,4.03252e-08,0.00391661249,0.003916613096,1.48728e-07
0.02754,0.00404059428,0.004040594139,3.44228e-08,0.003914794591,0.003914795193,1.4773e-07
0.02755,0.004042962605,0.004042962488,2.86445e-08,0.003912985055,0.003912985653,1.4673e-07
0.02756,0.004044901349,0.004044901257,2.25981e-08,0.003911183899,0.003911184493,1.45729e-07
0.02757,0.00404641084,0.004046410775,1.60423e-08,0.003909391138,0.003909391727,1.44726e-07
0.02758,0.004047496449,0.00404749641,9.64721e-09,0.003907606786,0.003907607372,1.43721e-07
0.02759,0.004048168801,0.004048168786,3.56705e-09,0.003905830861,0.003905831442,1.42714e-07
0.0276,0.004048443712,0.004048443721,2.14682e-09,0.003904063376,0.003904063953,1.41706e-07
0.02761,0.004048341893,0.004048341923,7.23386e-09,0.003902304348,0.003902304921,1.40696e-07
0.02762,0.004047888432,0.00404788848,1.17794e-08,0.00390055379,0.003900554359,1.39684e-07
0.02763,0.004047112108,0.004047112173,1.58932e-08,0.003898811719,0.003898812284,1.3867e-07
0.02764,0.004046044598,0.004046044677,1.93186e-08,0.003897078149,0.00389707871,1.37655e-07
0.02765,0.004044719602,0.004044719693,2.21856e-08,0.003895353095,0.003895353652,1.36638e-07
0.02766,0.004043171962,0.004043172062,2.4433e-08,0.003893636572,0.003893637125,1.3562e-07
0.02767,0.004041436803,0.004041436909,2.61694e-08,0.003891928594,0.003891929143,1.34599e-07
0.02768,0.004039548738,0.00403954885,2.74615e-08,0.003890229176,0.00389022972,1.33578e-07
0.02769,0.004037541175,0.00403754129,2.83054e-08,0.003888538332,0.003888538872,1.32554e-07
0.0277,0.004035445729,0.004035445845,2.86939e-08,0.003886856076,0.003886856612,1.31529e-07
0.02771,0.004033291758,0.004033291875,2.87402e-08,0.003885182424,0.003885182955,1.30502e-07
0.02772,0.004031106033,0.004031106149,2.84902e-08,0.003883517388,0.003883517915,1.29474e-07
0.02773,0.004028912402,0.004028912516,2.80807e-08,0.003881860983,0.003881861506,1.28441e-07
0.02774,0.004026724716,0.004026724827,2.7328e-08,0.003880213223,0.003880213742,1.27258e-07
0.02775,0.004024544086,0.004024544191,2.58477e-08,0.003878574124,0.003878574636,1.25646e-07
0.02776,0.004022370531,0.004022370631,2.45129e-08,0.003876943697,0.003876944203,1.24118e-07
0.02777,0.004020204077,0.004020204171,2.30958e-08,0.003875321956,0.003875322455,1.2254e-07
0.02778,0.004018044745,0.004018044834,2.19057e-08,0.003873708914,0.003873709408,1.21094e-07
0.02779,0.004015892557,0.004016031048,3.3984e-05,0.003872104584,0.003872206422,2.4995e-05
0.0278,0.004013747536,0.004015360707,0.000395851,0.003870508981,0.003871672386,0.000285545
0.02781,0.004011609706,0.004014267268,0.000652131,0.003868922116,0.003870799035,0.000460669
0.02782,0.004009479089,0.00401258624,0.000762454,0.003867344005,0.003869475103,0.000523055
0.02783,0.004007355708,0.004010285168,0.000718851,0.003865774659,0.003867696611,0.000471722
0.02784,0.004005239585,0.00400746363,0.000545752,0.003864214092,0.003865566865,0.000332023
0.02785,0.004003130741,0.004004353243,0.000299986,0.003862662317,0.003863296454,0.000155642
0.02786,0.004001029199,0.004001317658,7.07842e-05,0.003861119347,0.003861203256,2.05946e-05
0.02786491058,0.0039999999,0.003999999977,1.89377e-08,0.003860364887,0.003860365347,1.12958e-07
0.02786491058,0.0039999999,0.003999999977,1.89377e-08,0.003860364887,0.003860365347,1.12958e-07
0.02787,0.003998934981,0.003998935057,1.86609e-08,0.003859585195,0.003859585653,1.1241e-07
0.02788,0.00399684811,0.003996848182,1.77555e-08,0.003858059874,0.003858060326,1.1112e-07
0.02789,0.003994768607,0.003994768673,1.63504e-08,0.003856543396,0.003856543843,1.09534e-07
0.0279,0.003992696491,0.003992696552,1.50958e-08,0.003855035774,0.003855036214,1.08035e-07
0.02791,0.003990631783,0.003990631839,1.36757e-08,0.003853537019,0.003853537453,1.06439e-07
0.02792,0.003988574504,0.003988574555,1.2605e-08,0.003852047143,0.003852047571,1.05046e-07
0.02793,0.003986524673,0.003986524721,1.19622e-08,0.003850566158,0.003850566582,1.03905e-07
0.02794,0.003984482311,0.003984482358,1.14704e-08,0.003849094077,0.003849094496,1.02851e-07
0.02795,0.00398244744,0.003982447485,1.1071e-08,0.003847630911,0.003847631326,1.01851e-07
0.02796,0.00398042008,0.003980420124,1.06874e-08,0.003846176673,0.003846177084,1.00858e-07
0.02797,0.003978400251,0.003978400294,1.04373e-08,0.003844731375,0.003844731782,9.99465e-08
0.02798,0.003976387973,0.003976388015,1.02563e-08,0.003843295027,0.003843295431,9.9073e-08
0.02799,0.003974383266,0.003974383307,1.01073e-08,0.003841867643,0.003841868043,9.8216e-08
0.028,0.003972386149,0.00397238619,9.95165e-09,0.003840449233,0.00384044963,9.73538e-08
0.02801,0.003970396644,0.003970396683,9.65115e-09,0.00383903981,0.003839040202,9.64045e-08
0.02802,0.003968414767,0.003968414806,9.42041e-09,0.003837639383,0.003837639772,9.54973e-08
0.02803,0.00396644054,0.003966440577,9.15692e-09,0.003836247966,0.003836248351,9.45706e-08
0.02804,0.003964473981,0.003964474017,8.79707e-09,0.003834865568,0.00383486595,9.3586e-08
0.02805,0.003962515109,0.003962515143,8.53181e-09,0.003833492202,0.003833492579,9.26592e-08
0.02806,0.003960563942,0.003960563976,8.18774e-09,0.003832127877,0.003832128251,9.16843e-08
0.02807,0.0039586205,0.003958620532,7.86021e-09,0.003830772606,0.003830772975,9.07193e-08
0.02808,0.003956684801,0.003956684832,7.56022e-09,0.003829426398,0.003829426764,8.97704e-08
0.02809,0.003954756863,0.003954756893,7.17356e-09,0.003828089265,0.003828089627,8.87671e-08
0.0281,0.003952836705,0.003952836733,6.8926e-09,0.003826761217,0.003826761575,8.78276e-08
0.02811,0.003950924344,0.003950924371,6.55765e-09,0.003825442265,0.003825442619,8.68531e-08
0.02812,0.0039490198,0.003949019825,6.16112e-09,0.003824132419,0.003824132769,8.58447e-08
0.02813,0.003947123088,0.003947123112,5.80171e-09,0.00382283169,0.003822832036,8.48572e-08
0.02814,0.003945234228,0.00394523425,5.42802e-09,0.003821540088,0.00382154043,8.38565e-08
0.02815,0.003943353236,0.003943353257,5.02688e-09,0.003820257624,0.003820257961,8.28361e-08
0.02816,0.003941480131,0.00394148015,4.58529e-09,0.003818984307,0.00381898464,8.17893e-08
0.02817,0.00393961493,0.003939614946,4.10808e-09,0.003817720148,0.003817720477,8.07201e-08
0.02818,0.003937757649,0.003937757663,3.63127e-09,0.003816465156,0.003816465481,7.96524e-08
0.02819,0.003935908305,0.003935908318,3.13726e-09,0.003815219342,0.003815219662,7.85748e-08
0.0282,0.003934066916,0.003934066927,2.63385e-09,0.003813982715,0.003813983031,7.74916e-08
0.02821,0.003932233499,0.003932233507,2.13161e-09,0.003812755285,0.003812755597,7.64085e-08
0.02822,0.003930408069,0.003930408075,1.63577e-09,0.003811537062,0.003811537369,7.53283e-08
0.02823,0.003928590643,0.003928590648,1.10527e-09,0.003810328056,0.003810328358,7.42303e-08
0.02824,0.003926781239,0.003926781241,5.74857e-10,0.003809128275,0.003809128573,7.31321e-08
0.02825,0.003924979871,0.003924979871,5.18842e-11,0.003807937729,0.003807938023,7.20369e-08
0.02826,0.003923186556,0.003923186554,4.55161e-10,0.003806756428,0.003806756717,7.09487e-08
0.02827,0.00392140131,0.003921401306,9.3664e-10,0.003805584381,0.003805584665,6.98716e-08
0.02828,0.003919624149,0.003919624143,1.44558e-09,0.003804421596,0.003804421876,6.87801e-08
0.02829,0.003917855088,0.00391785508,1.95091e-09,0.003803268084,0.00380326836,6.76884e-08
0.0283,0.003916094144,0.003916094134,2.45139e-09,0.003802123853,0.003802124124,6.65964e-08
0.02831,0.003914341331,0.003914341319,2.96957e-09,0.003800988911,0.003800989178,6.55033e-08
0.02832,0.003912596666,0.003912596652,3.45679e-09,0.003799863269,0.003799863531,6.44199e-08
0.02833,0.003910860162,0.003910860146,3.9407e-09,0.003798746934,0.003798747192,6.33335e-08
0.02834,0.003909131836,0.003909131818,4.42061e-09,0.003797639915,0.003797640169,6.22453e-08
0.02835,0.003907411702,0.003907411682,4.89511e-09,0.003796542221,0.00379654247,6.11565e-08
0.02836,0.003905699775,0.003905699753,5.36619e-09,0.003795453861,0.003795454106,6.00668e-08
0.02837,0.00390399607,0.003903996046,5.83373e-09,0.003794374842,0.003794375083,5.89766e-08
0.02838,0.003902300601,0.003902300575,6.31161e-09,0.003793305174,0.00379330541,5.78815e-08
0.02839,0.003900613383,0.003900613356,6.80332e-09,0.003792244864,0.003792245096,5.67808e-08
0.0284,0.003898934431,0.003898934401,7.30098e-09,0.003791193921,0.003791194148,5.56775e-08
0.02841,0.003897263758,0.003897263726,7.80171e-09,0.003790152353,0.003790152576,5.45729e-08
0.02842,0.003895601379,0.003895601345,8.30102e-09,0.003789120168,0.003789120386,5.34691e-08
0.02843,0.003893947307,0.003893947271,8.80222e-09,0.003788097374,0.003788097587,5.23649e-08
0.02844,0.003892301557,0.003892301519,9.31199e-09,0.003787083978,0.003787084187,5.12582e-08
0.02845,0.003890664142,0.003890664102,9.82068e-09,0.003786079989,0.003786080194,5.01526e-08
0.02846,0.003889035077,0.003889035034,1.03257e-08,0.003785085415,0.003785085614,4.90493e-08
0.02847,0.003887414373,0.003887414329,1.08244e-08,0.003784100262,0.003784100457,4.79491e-08
0.02848,0.003885802046,0.003885802,1.13167e-08,0.003783124539,0.00378312473,4.68518e-08
0.02849,0.003884198108,0.00388419806,1.18086e-08,0.003782158253,0.00378215844,4.57528e-08
0.0285,0.003882602572,0.003882602522,1.22968e-08,0.003781201412,0.003781201594,4.46538e-08
0.02851,0.003881015452,0.0038810154,1.27833e-08,0.003780254023,0.0037802542,4.3553e-08
0.02852,0.003879436761,0.003879436707,1.3271e-08,0.003779316093,0.003779316266,4.24482e-08
0.02853,0.003877866511,0.003877866454,1.37644e-08,0.003778387629,0.003778387798,4.13363e-08
0.02854,0.003876304715,0.003876304656,1.42879e-08,0.003777468639,0.003777468803,4.02106e-08
0.02855,0.003874751385,0.003874751325,1.4839e-08,0.00377655913,0.003776559289,3.90767e-08
0.02856,0.003873206535,0.003873206473,1.53706e-08,0.003775659108,0.003775659263,3.79446e-08
0.02857,0.003871670177,0.003871670112,1.58946e-08,0.003774768581,0.003774768731,3.68096e-08
0.02858,0.003870142323,0.003870142256,1.64215e-08,0.003773887555,0.0037738877,3.56676e-08
0.02859,0.003868622984,0.003868622915,1.69209e-08,0.003773016037,0.003773016178,3.45367e-08
0.0286,0.003867112174,0.003867112103,1.74178e-08,0.003772154035,0.003772154171,3.34047e-08
0.02861,0.003865609904,0.003865609831,1.79164e-08,0.003771301553,0.003771301685,3.22702e-08
0.02862,0.003864116187,0.003864116112,1.84177e-08,0.0037704586,0.003770458727,3.11336e-08
0.02863,0.003862631033,0.003862630956,1.89212e-08,0.003769625181,0.003769625303,2.99962e-08
0.02864,0.003861154454,0.003861154375,1.94255e-08,0.003768801303,0.00376880142,2.88593e-08
0.02865,0.003859686463,0.003859686382,1.99279e-08,0.003767986972,0.003767987085,2.77251e-08
0.02866,0.00385822707,0.003858226987,2.04252e-08,0.003767182195,0.003767182303,2.6596e-08
0.02867,0.003856776287,0.003856776202,2.09132e-08,0.003766386977,0.00376638708,2.54748e-08
0.02868,0.003855334125,0.003855334037,2.1387e-08,0.003765601325,0.003765601424,2.43645e-08
0.02869,0.003853900595,0.003853900505,2.187e-08,0.003764825244,0.003764825339,2.32486e-08
0.0287,0.003852475708,0.003852475617,2.23652e-08,0.003764058742,0.003764058832,2.21247e-08
0.02871,0.003851059475,0.003851059382,2.28551e-08,0.003763301823,0.003763301909,2.10044e-08
0.02872,0.003849651908,0.003849651812,2.33391e-08,0.003762554494,0.003762554575,1.98878e-08
0.02873,0.003848253016,0.003848252919,2.38169e-08,0.00376181676,0.003761816836,1.87748e-08
0.02874,0.00384686281,0.003846862711,2.42891e-08,0.003761088627,0.003761088699,1.76647e-08
0.02875,0.003845481301,0.0038454812,2.47571e-08,0.0037603701,0.003760370168,1.65563e-08
0.02876,0.0038441085,0.003844108397,2.52234e-08,0.003759661186,0.003759661249,1.54479e-08
0.02877,0.003842744416,0.003842744311,2.56916e-08,0.003758961889,0.003758961948,1.43373e-08
0.02878,0.00384138906,0.003841388953,2.61669e-08,0.003758272215,0.003758272269,1.32213e-08
0.02879,0.003840042441,0.003840042333,2.66443e-08,0.00375759217,0.003757592219,1.21013e-08
0.0288,0.003838704571,0.003838704461,2.70946e-08,0.003756921758,0.003756921803,1.09898e-08
0.02881,0.003837375459,0.003837375346,2.75658e-08,0.003756260985,0.003756261026,9.8656e-09
0.02882,0.003836055114,0.003836054999,2.8099e-08,0.003755609856,0.003755609892,8.72135e-09
0.02883,0.003834743546,0.00383474343,2.85909e-08,0.003754968377,0.003754968408,7.59267e-09
0.02884,0.003833440766,0.003833440648,2.90537e-08,0.003754336551,0.003754336577,6.47434e-09
0.02885,0.003832146782,0.003832146662,2.94981e-08,0.003753714384,0.003753714406,5.36195e-09
0.02886,0.003830861605,0.003830861483,2.99331e-08,0.003753101881,0.003753101898,4.25186e-09
0.02887,0.003829585242,0.003829585119,3.03664e-08,0.003752499047,0.003752499059,3.1411e-09
0.02888,0.003828317705,0.003828317579,3.08044e-08,0.003751905886,0.003751905894,2.02735e-09
0.02889,0.003827059001,0.003827058874,3.12524e-08,0.003751322403,0.003751322406,9.0886e-10
0.0289,0.00382580914,0.003825809011,3.16978e-08,0.003750748603,0.003750748602,2.12649e-10
0.02891,0.003824568131,0.003824568,3.21516e-08,0.003750184489,0.003750184484,1.33927e-09
0.02892,0.003823335983,0.00382333585,3.26165e-08,0.003749630068,0.003749630058,2.47144e-09
0.02893,0.003822112704,0.003822112569,3.3093e-08,0.003749085343,0.003749085328,3.60892e-09
