time,pmActuator.x,pmActuator.g_mb.Phi,cActuator.x,cActuator.electroTranslationalConverter.n.i,pmActuator.coil.Phi,pmActuator.g_mLeak1.Phi,pmActuator.g_mLeak2.Phi,pmActuator.armature.mass.v,cActuator.armature.mass.v,pmActuator.armature.a,cActuator.armature.a,pmActuator.g_mLeak2.port_p.Phi,cActuator.l.i,pmActuator.g_ma.port_p.Phi,pmActuator.armature.stopper_xMax.v_rel,cActuator.armature.stopper_xMax.v_rel,pmActuator.coil.i
0.01668557452,0.004051882889,-0.0001648818674,0.003836242266,-0.4179314864,-0.0004114924919,-2.038739866e-06,-2.075501676e-06,-0.4401245047,0.8543580595,-1472.797223,26.15442205,-2.075501676e-06,0.4179314864,-0.0004073782503,0.4401245047,-0.8543580595,0.4585127471
0.01669444868,0.004047928608,-0.0001649914801,0.003843825012,-0.4175485126,-0.000411680727,-2.066846617e-06,-2.104115237e-06,-0.4500279185,0.8545900519,-771.9052377,26.1304553,-2.104115237e-06,0.4175485126,-0.0004075097652,0.4500279185,-0.8545900519,0.4648339575
0.01670332285,0.004043913015,-0.0001651027924,0.003851409816,-0.4171658783,-0.0004118678143,-2.095024872e-06,-2.132801592e-06,-0.4540604598,0.8548218317,-150.6371415,26.1065098,-2.132801592e-06,0.4171658783,-0.0004076399878,0.4540604598,-0.8548218317,0.4711712491
0.016705109,0.004043101818,-0.0001651252788,0.003852936694,-0.4170889047,-0.0004119053314,-2.10069311e-06,-2.138572038e-06,-0.4542263074,0.8548684574,-35.63494254,26.10169274,-2.138572038e-06,0.4170889047,-0.0004076660662,0.4542263074,-0.8548684574,0.4724460363
0.01670551463,0.004042917567,-0.0001651303862,0.003853283458,-0.417071426,-0.0004119138449,-2.101979908e-06,-2.139882039e-06,-0.4542355555,0.8548790449,-9.993224055,26.10059892,-2.139882039e-06,0.417071426,-0.000407671983,0.4542355555,-0.8548790449,0.4727354373
0.01670588259,0.004042750424,-0.0001651350194,0.003853598025,-0.417055571,-0.0004119215659,-2.103147052e-06,-2.141070229e-06,-0.4542349767,0.8548886488,13.1150739,26.0996067,-2.141070229e-06,0.417055571,-0.0004076773486,0.4542349767,-0.8548886488,0.4729979281
0.01670605029,0.004042674249,-0.000165137131,0.00385374139,-0.4170483452,-0.0004119250841,-2.103678925e-06,-2.141611692e-06,-0.4542318978,0.8548930256,23.59859475,26.09915451,-2.141611692e-06,0.4170483452,-0.0004076797935,0.4542318978,-0.8548930256,0.4731175463
0.01670612741,0.004042639222,-0.0001651381019,0.003853807314,-0.4170450226,-0.0004119267017,-2.103923485e-06,-2.141860662e-06,-0.4542298925,0.8548950382,28.40913216,26.09894658,-2.141860662e-06,0.4170450226,-0.0004076809176,0.4542298925,-0.8548950382,0.4731725479
0.01670615973,0.00404262454,-0.0001651385089,0.003853834947,-0.41704363,-0.0004119273797,-2.104025991e-06,-2.141965017e-06,-0.4542289408,0.8548958818,30.31978035,26.09885942,-2.141965017e-06,0.41704363,-0.0004076813887,0.4542289408,-0.8548958818,0.4731956015
0.01670617416,0.004042617985,-0.0001651386906,0.003853847284,-0.4170430082,-0.0004119276824,-2.104071755e-06,-2.142011606e-06,-0.4542285033,0.8548962585,30.32045656,26.09882051,-2.142011606e-06,0.4170430082,-0.0004076815991,0.4542285033,-0.8548962585,0.4732058939
0.01670631847,0.004042552438,-0.0001651405076,0.00385397065,-0.4170367906,-0.0004119307092,-2.10452938e-06,-2.142477483e-06,-0.4542241274,0.8549000246,30.32720357,26.09843141,-2.142477483e-06,0.4170367906,-0.0004076837024,0.4542241274,-0.8549000246,0.4733088138
0.0167072985,0.004042107298,-0.0001651528469,0.003854808492,-0.4169945673,-0.0004119512572,-2.107636573e-06,-2.145640703e-06,-0.4541943833,0.8549256006,30.37301627,26.09578905,-2.145640703e-06,0.4169945673,-0.00040769798,0.4541943833,-0.8549256006,0.4740076216
0.01671220898,0.004039877352,-0.000165214661,0.003859006904,-0.4167830681,-0.0004120540033,-2.123186949e-06,-2.161471477e-06,-0.4540446739,0.855053711,30.6023382,26.08255329,-2.161471477e-06,0.4167830681,-0.0004077693449,0.4540446739,-0.855053711,0.4775049022
0.01673336157,0.004030280053,-0.0001654806982,0.00387709933,-0.415873192,-0.0004124925983,-2.189823892e-06,-2.229309993e-06,-0.4533869407,0.855604822,31.58590251,26.02561266,-2.229309993e-06,0.415873192,-0.0004080734645,0.4533869407,-0.855604822,0.4924915557
0.01677296835,0.004012348108,-0.0001659777719,0.003911007469,-0.414174678,-0.0004132965389,-2.313083817e-06,-2.354792497e-06,-0.4520997425,0.8566335064,33.40892987,25.91931856,-2.354792497e-06,0.414174678,-0.0004086286626,0.4520997425,-0.8566335064,0.5202127221
0.01680030911,0.004,-0.0001663200616,0.003934438158,-0.4130061057,-0.0004138385001,-2.397027689e-06,-2.440250014e-06,-0.4511692807,0.8573411601,34.653222,25.84618855,-2.440250014e-06,0.4130061057,-0.0004090012224,0.4511692807,-0.8573411601,0.5390917051
0.01680030911,0.004,-0.0001663200616,0.003934438158,-0.4130061057,-0.0004138385001,-2.397027689e-06,-2.440250014e-06,-0.4511692807,0.8573411601,34.653222,25.84618855,-2.440250014e-06,0.4130061057,-0.0004090012224,0.4511692807,-0.8573411601,0.5390917051
0.01685316961,0.003976200487,-0.0001669797844,0.003979793692,-0.4107558428,-0.000414856692,-2.55670159e-06,-2.602803095e-06,-0.4492745853,0.8587036775,37.02621099,25.70536565,-2.602803095e-06,0.4107558428,-0.0004096971873,0.4492745853,-0.8587036775,0.5750023772
0.01687669252,0.003965642586,-0.0001672724495,0.004,-0.409758301,-0.0004152974036,-2.626653795e-06,-2.674016653e-06,-0.4483913477,0.8593076077,38.06834637,25.64293884,-2.674016653e-06,0.409758301,-0.0004099967332,0.4483913477,-0.8593076077,0.5907346333
0.01687669252,0.003965642586,-0.0001672724495,0.004,-0.409758301,-0.0004152974036,-2.626653795e-06,-2.674016653e-06,-0.4483913477,0.8593076077,38.06834637,25.64293884,-2.674016653e-06,0.409758301,-0.0004099967332,0.4483913477,-0.8593076077,0.5907346333
0.01688490148,0.003961963044,-0.0001673744464,0.004007053987,-0.4094114195,-0.0004154494275,-2.650906747e-06,-2.698706925e-06,-0.4480773608,0.8590787816,38.43002416,-134.890803,-2.698706925e-06,0.4094114195,-0.0004100998138,0.4480773608,-0.8590787816,0.596189124
0.01688866901,0.003960275173,-0.0001674212342,0.004010289245,-0.4092544161,-0.0004155188933,-2.662010282e-06,-2.710010675e-06,-0.4479322625,0.8582507442,38.59567036,-315.900093,-2.710010675e-06,0.4092544161,-0.0004101468724,0.4479322625,-0.8582507442,0.5986863098
0.01689589835,0.003957037931,-0.0001675109706,0.00401648145,-0.4089660668,-0.0004156516507,-2.683268089e-06,-2.731651795e-06,-0.4476520941,0.8541815206,38.91291023,-850.6588352,-2.731651795e-06,0.4089660668,-0.0004102367308,0.4476520941,-0.8541815206,0.6034671922
0.01690095142,0.003954776409,-0.00016757366,0.004020784755,-0.4087840894,-0.0004157440251,-2.698088987e-06,-2.746739938e-06,-0.4474549051,0.8486249191,39.13417385,-1367.985873,-2.746739938e-06,0.4087840894,-0.0004102991961,0.4474549051,-0.8486249191,0.6068004133
0.01690928053,0.003951050869,-0.000167676932,0.004027793755,-0.4085492292,-0.0004158955382,-2.722451187e-06,-2.771541429e-06,-0.4471274362,0.8328623347,39.49803224,-2466.344767,-2.771541429e-06,0.4085492292,-0.0004104015456,0.4471274362,-0.8328623347,0.612279474
0.01691557811,0.003948235833,-0.0001677549649,0.004032983391,-0.4084557779,-0.0004160094782,-2.740815603e-06,-2.790236985e-06,-0.4468778298,0.8142056477,39.77243574,-3483.806402,-2.790236985e-06,0.4084557779,-0.0004104784256,0.4468778298,-0.8142056477,0.6164096325
0.01692222174,0.003945267822,-0.0001678372381,0.004038307044,-0.4084723425,-0.0004161291039,-2.760137264e-06,-2.809907047e-06,-0.4466126366,0.7870719778,40.06125777,-4708.081212,-2.809907047e-06,0.4084723425,-0.0004105590596,0.4466126366,-0.7870719778,0.6207550754
0.01692886537,0.003942301579,-0.0001679194624,0.004043422433,-0.4086470076,-0.0004162481407,-2.779405747e-06,-2.829522973e-06,-0.4463455269,0.7513721585,40.34940261,-6056.709345,-2.829522973e-06,0.4086470076,-0.000410639212,0.4463455269,-0.7513721585,0.6250885588
0.016935509,0.003939337117,-0.0001680016373,0.004048270178,-0.4090242788,-0.0004163665902,-2.798621137e-06,-2.849084847e-06,-0.4460765051,0.7064056069,40.63687054,-7490.564362,-2.849084847e-06,0.4090242788,-0.0004107188842,0.4460765051,-0.7064056069,0.6294101013
0.01693783273,0.003938300666,-0.0001680303678,0.004049890989,-0.4092127344,-0.0004164078817,-2.80532955e-06,-2.855914224e-06,-0.4459819594,0.6884039855,40.73725791,-8003.780955,-2.855914224e-06,0.4092127344,-0.0004107466379,0.4459819594,-0.6884039855,0.6309188238
0.0169396475,0.003937491377,-0.0001680528013,0.004051126885,-0.4093824892,-0.0004164400795,-2.810564135e-06,-2.861243197e-06,-0.4459079594,0.6735136841,40.81560024,-8406.504249,-2.861243197e-06,0.4093824892,-0.0004107682722,0.4459079594,-0.6735136841,0.6320960824
0.01694027984,0.003937209423,-0.000168060617,0.004051551079,-0.4094464927,-0.0004164512881,-2.812387127e-06,-2.863099061e-06,-0.4458821418,0.6681535571,40.84288571,-8547.001718,-2.863099061e-06,0.4094464927,-0.0004107758019,0.4458821418,-0.6681535571,0.6325060736
0.01694054529,0.003937091064,-0.000168063898,0.004051728141,-0.4094741269,-0.0004164559919,-2.813152276e-06,-2.863878007e-06,-0.4458712984,0.6658781529,40.85433832,-8586.169992,-2.863878007e-06,0.4094741269,-0.0004107789617,0.4458712984,-0.6658781529,0.6326781556
0.01694066053,0.00393703968,-0.0001680653223,0.004051804822,-0.4094862658,-0.0004164580338,-2.813484431e-06,-2.864216151e-06,-0.4458665899,0.6648882824,40.85931,-8592.588189,-2.864216151e-06,0.4094862658,-0.0004107803332,0.4458665899,-0.6648882824,0.6327528572
0.01694181297,0.003936525875,-0.000168079565,0.004052565343,-0.4096123971,-0.0004164784422,-2.8168051e-06,-2.867596697e-06,-0.4458194735,0.6549490115,40.90901568,-8656.481242,-2.867596697e-06,0.4096123971,-0.0004107940404,0.4458194735,-0.6549490115,0.633499676
0.01694406018,0.00393552413,-0.0001681073334,0.004054015188,-0.4098833155,-0.0004165181874,-2.823275704e-06,-2.874183976e-06,-0.4457274337,0.6353576217,41.00588139,-8779.302464,-2.874183976e-06,0.4098833155,-0.0004108207278,0.4457274337,-0.6353576217,0.6349549152
0.01694684496,0.003934283033,-0.0001681417366,0.004055750288,-0.4102653834,-0.0004165673479,-2.831285814e-06,-2.882338522e-06,-0.445613074,0.6107017559,41.12581206,-8927.392483,-2.882338522e-06,0.4102653834,-0.0004108537236,0.445613074,-0.6107017559,0.6367563896
0.01695025585,0.003932763334,-0.0001681838627,0.004057781054,-0.4108043231,-0.0004166274217,-2.841084191e-06,-2.892313579e-06,-0.445472548,0.579952801,41.27254501,-9100.84223,-2.892313579e-06,0.4108043231,-0.0004108940239,0.445472548,-0.579952801,0.6389600452
0.0169542186,0.003930998365,-0.0001682327877,0.0040600073,-0.4115303033,-0.0004166970221,-2.852450372e-06,-2.903884711e-06,-0.445308658,0.5435110279,41.44279428,-9288.633552,-2.903884711e-06,0.4115303033,-0.000410940687,0.445308658,-0.5435110279,0.6415163002
0.01695872213,0.003928993326,-0.0001682883673,0.004062360153,-0.4124880484,-0.0004167758697,-2.865344859e-06,-2.917011707e-06,-0.4451215841,0.5012385116,41.63598492,-9480.222819,-2.917011707e-06,0.4124880484,-0.0004109935131,0.4451215841,-0.5012385116,0.6444162712
0.01696370603,0.003926775401,-0.0001683498482,0.004064739754,-0.4137154928,-0.000416862817,-2.879586519e-06,-2.931510167e-06,-0.4449135424,0.4535265696,41.84942065,-9660.144849,-2.931510167e-06,0.4137154928,-0.0004110517203,0.4449135424,-0.4535265696,0.6476192217
0.01696913274,0.003924361602,-0.0001684167588,0.004067057865,-0.4152554172,-0.0004169571189,-2.895059812e-06,-2.94726247e-06,-0.4446858081,0.4006700766,42.08138731,-9811.815503,-2.94726247e-06,0.4152554172,-0.0004111147966,0.4446858081,-0.4006700766,0.6510991666
0.01697496147,0.003921770365,-0.0001684885879,0.004069225904,-0.4171486421,-0.0004170579777,-2.911640309e-06,-2.964141939e-06,-0.4444398022,0.3431423962,42.33003665,-9917.112927,-2.964141939e-06,0.4171486421,-0.0004111821954,0.4444398022,-0.3431423962,0.6548281214
0.01698117125,0.003919011311,-0.0001685650689,0.00407116515,-0.4194402487,-0.0004171649421,-2.929260257e-06,-2.982079604e-06,-0.4441761211,0.2813937775,42.59436952,-9957.708632,-2.982079604e-06,0.4194402487,-0.0004112536022,0.4441761211,-0.2813937775,0.6587908492
0.01698776015,0.003916085604,-0.0001686461695,0.004072803221,-0.4221816817,-0.0004172778881,-2.947905866e-06,-3.001061424e-06,-0.4438945486,0.2158740911,42.8741963,-9915.201195,-3.001061424e-06,0.4221816817,-0.0004113289208,0.4438945486,-0.2158740911,0.662984248
0.0169947676,0.00391297609,-0.0001687323653,0.004074073482,-0.4254444611,-0.0004173973902,-2.967679381e-06,-3.021191488e-06,-0.4435930692,0.1468405567,43.17107054,-9770.541386,-3.021191488e-06,0.4254444611,-0.0004114085194,0.4435930692,-0.1468405567,0.6674313129
0.01700230592,0.003909633374,-0.0001688250254,0.004074905077,-0.4293462345,-0.0004175252359,-2.988885958e-06,-3.042780454e-06,-0.4432664309,0.0741298236,43.48959797,-9501.018189,-3.042780454e-06,0.4293462345,-0.0004114935695,0.4432664309,-0.0741298236,0.6722006737
0.01701071381,0.00390590798,-0.0001689282934,0.004075197238,-0.4341609471,-0.0004176669642,-3.012459539e-06,-3.066779105e-06,-0.4428992851,-0.004024932885,43.84384542,-9067.224819,-3.066779105e-06,0.4341609471,-0.0004115877255,0.4428992851,0.004024932885,0.6775023737
0.0170224161,0.003900728054,-0.000169071881,0.004074546549,-0.4416264831,-0.0004178627124,-3.045130981e-06,-3.100039666e-06,-0.442383335,-0.1055949133,44.33510011,-8254.311628,-3.100039666e-06,0.4416264831,-0.0004117175418,0.442383335,0.1055949133,0.6848501834
0.017030302,0.003897240849,-0.0001691685463,0.004073463837,-0.4471186083,-0.0004179936336,-3.067056557e-06,-3.122360597e-06,-0.4420324119,-0.1681290452,44.66496721,-7592.049829,-3.122360597e-06,0.4471186083,-0.0004118042165,0.4420324119,0.1681290452,0.6897812473
0.01703917332,0.0038933212,-0.000169277199,0.004071684177,-0.4536943308,-0.0004181399671,-3.091634678e-06,-3.147381901e-06,-0.4416345327,-0.2318621296,45.03492237,-6763.821443,-3.147381901e-06,0.4536943308,-0.0004119009505,0.4416345327,0.2318621296,0.6953088683
0.01704804464,0.003889405095,-0.0001693857535,0.004069372595,-0.4606410719,-0.0004182853007,-3.116120554e-06,-3.172309297e-06,-0.4412333769,-0.2879595412,45.40367922,-5875.557957,-3.172309297e-06,0.4606410719,-0.0004119968708,0.4412333769,0.2879595412,0.7008157436
0.01705691596,0.003885492564,-0.0001694942089,0.004066598806,-0.4679040847,-0.0004184296381,-3.140514377e-06,-3.197142981e-06,-0.4408289551,-0.3360197787,45.77123852,-4956.721184,-3.197142981e-06,0.4679040847,-0.0004120919808,0.4408289551,0.3360197787,0.7063019164
0.01706578728,0.003881583635,-0.0001696025645,0.004063434936,-0.4754270617,-0.0004185729832,-3.164816342e-06,-3.22188315e-06,-0.4404212778,-0.3758978247,46.13760104,-4035.408442,-3.22188315e-06,0.4754270617,-0.0004121862837,0.4404212778,0.3758978247,0.71176743
0.0170746586,0.003877678337,-0.0001697108194,0.004059953327,-0.4831538136,-0.0004187153396,-3.189026639e-06,-3.246529998e-06,-0.4400103557,-0.407686544,46.50276755,-3136.949817,-3.246529998e-06,0.4831538136,-0.000412279783,0.4400103557,0.407686544,0.7172123276
0.01708352992,0.003873776698,-0.0001698189728,0.004056224547,-0.4910297767,-0.0004188567112,-3.21314546e-06,-3.27108372e-06,-0.4395961994,-0.4316873599,46.86673884,-2282.900385,-3.27108372e-06,0.4910297767,-0.000412372482,0.4395961994,0.4316873599,0.7226366522
0.01709240124,0.003869878749,-0.000169927024,0.004052315696,-0.4990032893,-0.0004189971015,-3.237172996e-06,-3.295544512e-06,-0.4391788195,-0.4483738213,47.22951571,-1490.444166,-3.295544512e-06,0.4990032893,-0.000412464384,0.4391788195,0.4483738213,0.7280404469
0.01710127256,0.003865984516,-0.0001700349722,0.004048289058,-0.5070266018,-0.0004191365144,-3.261109438e-06,-3.319912568e-06,-0.4387582266,-0.4583516255,47.59109895,-772.1838426,-3.319912568e-06,0.5070266018,-0.0004125554924,0.4387582266,0.4583516255,0.7334237546
0.01711014388,0.003862094028,-0.0001701428166,0.004044201108,-0.5150566113,-0.0004192749535,-3.284954978e-06,-3.344188082e-06,-0.4383344312,-0.4623182836,47.95148937,-136.2590484,-3.344188082e-06,0.5150566113,-0.0004126458105,0.4383344312,0.4623182836,0.7387866182
0.01711193184,0.003861310381,-0.0001701645393,0.004043374347,-0.5166723506,-0.0004193027375,-3.289749907e-06,-3.349069471e-06,-0.4382486311,-0.4624560988,48.02397945,-18.48824627,-3.349069471e-06,0.5166723506,-0.0004126639181,0.4382486311,0.4624560988,0.7398649981
0.01711228665,0.003861154892,-0.0001701688494,0.004043210266,-0.5169928003,-0.0004193082463,-3.290700977e-06,-3.35003769e-06,-0.4382315895,-0.4624585829,48.03835865,4.462264841,-3.35003769e-06,0.5169928003,-0.0004126675076,0.4382315895,0.4624585829,0.7400788938
0.01711262423,0.003861006956,-0.0001701729502,0.004043054149,-0.517297635,-0.0004193134862,-3.291605744e-06,-3.350958772e-06,-0.4382153704,-0.462453409,48.05203808,26.16936869,-3.350958772e-06,0.517297635,-0.0004126709217,0.4382153704,0.462453409,0.7402823761
0.01711270117,0.00386097324,-0.0001701738848,0.004043018568,-0.5173671038,-0.0004193146803,-3.291811938e-06,-3.351168684e-06,-0.4382116731,-0.4624512059,48.05515561,31.09913945,-3.351168684e-06,0.5173671038,-0.0004126716997,0.4382116731,0.4624512059,0.7403287491
0.01711272558,0.00386096254,-0.0001701741814,0.004043007277,-0.5173891486,-0.0004193150592,-3.291877371e-06,-3.351235297e-06,-0.4382104997,-0.4624504284,48.05614493,32.37854527,-3.351235297e-06,0.5173891486,-0.0004126719465,0.4382104997,0.4624504284,0.740343465
0.01711273661,0.003860957708,-0.0001701743154,0.004043002177,-0.5173991047,-0.0004193152303,-3.291906923e-06,-3.351265381e-06,-0.4382099698,-0.4624500713,48.05659173,32.37916978,-3.351265381e-06,0.5173991047,-0.000412672058,0.4382099698,0.4624500713,0.7403501111
0.01711284688,0.003860909385,-0.0001701756549,0.004042951182,-0.5174986616,-0.0004193169415,-3.292202428e-06,-3.351566216e-06,-0.4382046702,-0.4624465004,48.06105965,32.38540011,-3.351566216e-06,0.5174986616,-0.0004126731729,0.4382046702,0.4624465004,0.7404165704
0.0171136248,0.003860568515,-0.0001701851038,0.004042591448,-0.5182007951,-0.0004193290088,-3.294286656e-06,-3.353688025e-06,-0.4381672707,-0.4624212903,48.09257303,32.42934008,-3.353688025e-06,0.5182007951,-0.0004126810342,0.4381672707,0.4624212903,0.7408853132
0.01711890483,0.00385825565,-0.0001702492164,0.004040150303,-0.5229579998,-0.0004194107182,-3.3084148e-06,-3.368070923e-06,-0.4379127762,-0.4622492761,48.30622592,32.72704902,-3.368070923e-06,0.5229579998,-0.0004127342324,0.4379127762,0.4622492761,0.744062734
0.01714224359,0.003848048547,-0.0001705321575,0.004029371007,-0.5438094949,-0.000419767799,-3.37048037e-06,-3.431255637e-06,-0.4367743909,-0.4614702048,49.24556121,34.03194903,-3.431255637e-06,0.5438094949,-0.000412966063,0.4367743909,0.4614702048,0.7580212853
0.01718739795,0.003828377096,-0.0001710774503,0.004008569157,-0.5833449507,-0.0004204399165,-3.488794965e-06,-3.551703637e-06,-0.4345101196,-0.4598774059,51.03957928,36.50610336,-3.551703637e-06,0.5833449507,-0.0004133994179,0.4345101196,0.4598774059,0.7846302465
0.01720604545,0.003820283487,-0.0001713018052,0.004,-0.5993659747,-0.0004207103637,-3.536980944e-06,-3.600758488e-06,-0.4335515269,-0.4591872932,51.77149896,37.50870938,-3.600758488e-06,0.5993659747,-0.0004135726243,0.4335515269,0.4591872932,0.7954672767
0.01720604545,0.003820283487,-0.0001713018052,0.004,-0.5993659747,-0.0004207103637,-3.536980944e-06,-3.600758488e-06,-0.4335515269,-0.4591872932,51.77149896,37.50870938,-3.600758488e-06,0.5993659747,-0.0004135726243,0.4335515269,0.4591872932,0.7954672767
0.01726723475,0.003793853176,-0.0001720344537,0.003971974893,-0.6507052093,-0.0004215690987,-3.692353921e-06,-3.758933093e-06,-0.4303110214,-0.456793268,54.1365394,40.72155181,-3.758933093e-06,0.6507052093,-0.0004141178117,0.4303110214,0.456793268,0.8304106708
0.0173385316,0.00376331324,-0.000172881021,0.00393951355,-0.7082003302,-0.0004225154054,-3.868151561e-06,-3.937900652e-06,-0.4263550852,-0.4537607677,56.8216939,44.31963356,-3.937900652e-06,0.7082003302,-0.0004147093532,0.4263550852,0.4537607677,0.869947573
0.01743023578,0.003724458352,-0.0001739580789,0.003898094409,-0.7786035827,-0.0004236494996,-4.08612127e-06,-4.159800711e-06,-0.4209900709,-0.4494925794,60.16457644,48.72551453,-4.159800711e-06,0.7786035827,-0.0004154035776,0.4209900709,0.4494925794,0.9189689768
0.01753929431,0.003678911235,-0.0001752206455,0.00384937311,-0.8573543307,-0.0004248814443,-4.333664503e-06,-4.411807552e-06,-0.4142190201,-0.4439069089,63.97925352,53.65378715,-4.411807552e-06,0.8573543307,-0.0004161359722,0.4142190201,0.4439069089,0.9746414681
0.01766853593,0.003625923363,-0.0001766894698,0.003792465369,-0.9440419788,-0.0004261853137,-4.611027881e-06,-4.694172245e-06,-0.4056699538,-0.4366173231,68.27651014,59.07875609,-4.694172245e-06,0.9440419788,-0.0004168801136,0.4056699538,0.4366173231,1.037020512
0.01781825523,0.003565969758,-0.0001783513844,0.003727779493,-1.036010095,-0.0004274968059,-4.911327528e-06,-4.999886786e-06,-0.3950933376,-0.4273343896,72.95658431,64.83418014,-4.999886786e-06,1.036010095,-0.0004175855916,0.3950933376,0.4273343896,1.104557925
0.01799025037,0.003499119846,-0.0001802044646,0.003655269246,-1.131248511,-0.0004287586773,-5.229492337e-06,-5.323788626e-06,-0.3821102041,-0.4156610653,77.94623045,70.79426163,-5.323788626e-06,1.131248511,-0.0004182053963,0.3821102041,0.4156610653,1.176113215
0.01818668772,0.003425597322,-0.0001822425097,0.003575023804,-1.227500537,-0.0004299069553,-5.559302329e-06,-5.659545631e-06,-0.366278843,-0.4011497242,83.15233306,76.81777552,-5.659545631e-06,1.227500537,-0.0004186881074,0.366278843,0.4011497242,1.250287506
0.01841160484,0.003345364562,-0.0001844665627,0.003486793677,-1.322824713,-0.000430877045,-5.895176408e-06,-6.001476068e-06,-0.346963997,-0.3831835205,88.48955173,82.78322398,-6.001476068e-06,1.322824713,-0.0004189803925,0.346963997,0.3831835205,1.325825611
0.01867290353,0.003257788069,-0.000186894184,0.003389563813,-1.415730144,-0.0004315986859,-6.232727688e-06,-6.345113948e-06,-0.3231180154,-0.3607681502,93.88940592,88.59730578,-6.345113948e-06,1.415730144,-0.0004190208442,0.3231180154,0.3607681502,1.401740919
0.01898704961,0.003161008446,-0.0001895769161,0.003280699579,-1.505186253,-0.0004319778139,-6.569022311e-06,-6.687472512e-06,-0.2927425858,-0.3320192637,99.30502952,94.19552683,-6.687472512e-06,1.505186253,-0.0004187213191,0.2927425858,0.3320192637,1.477373605
0.01931759857,0.00306975543,-0.0001921064507,0.003176184663,-1.576774364,-0.0004319095834,-6.84789355e-06,-6.971372256e-06,-0.2591387102,-0.3001059015,103.8230746,98.67555699,-6.971372256e-06,1.576774364,-0.0004180903176,0.2591387102,0.3001059015,1.540091767
0.01966665991,0.002985703693,-0.0001944363657,0.003077516294,-1.631162627,-0.0004314381261,-7.067131147e-06,-7.194563065e-06,-0.2222409692,-0.2650317196,107.3922709,102.0792096,-7.194563065e-06,1.631162627,-0.0004171764319,0.2222409692,0.2650317196,1.589398319
0.02003400098,0.002911375227,-0.0001964967515,0.002987105899,-1.668740681,-0.0004306251879,-7.223571078e-06,-7.353823863e-06,-0.1822863518,-0.2270667674,109.9484222,104.4308684,-7.353823863e-06,1.668740681,-0.000416047793,0.1822863518,0.2270667674,1.624581671
0.02042316914,0.002848806782,-0.0001982311494,0.002906687815,-1.690423324,-0.0004295412577,-7.316531698e-06,-7.448460715e-06,-0.1391647301,-0.1861273822,111.4710229,105.7877822,-7.448460715e-06,1.690423324,-0.0004147762653,0.1391647301,0.1861273822,1.645488522
0.02083851979,0.002800641217,-0.0001995662994,0.002838523337,-1.69687719,-0.0004282690912,-7.344804737e-06,-7.477243563e-06,-0.09273064079,-0.1420710954,111.9346492,106.1916693,-7.477243563e-06,1.69687719,-0.0004134470429,0.09273064079,0.1420710954,1.65184713
0.02128900838,0.00277021281,-0.0002004097751,0.002785286865,-1.688412185,-0.0004269004056,-7.306136555e-06,-7.437878131e-06,-0.04240793696,-0.09431888776,111.3006251,105.6619238,-7.437878131e-06,1.688412185,-0.0004121563909,0.04240793696,0.09431888776,1.643150653
0.02178627241,0.002762821785,-0.0002006146544,0.002751396352,-1.664662095,-0.0004255603643,-7.195707133e-06,-7.325457486e-06,0.0125309472,-0.04211255243,109.4925719,104.1756279,-7.325457486e-06,1.664662095,-0.0004110391997,-0.0125309472,0.04211255243,1.618315068
0.0223042123,0.002783881074,-0.0002000308907,0.002743462362,-1.627952106,-0.0004245048128,-7.022116695e-06,-7.148736929e-06,0.06854343154,0.01127720463,106.6581924,101.8782931,-7.148736929e-06,1.627952106,-0.0004103339592,-0.06854343154,-0.01127720463,1.579274566
0.02282215219,0.002833536929,-0.0001986544299,0.002762846201,-1.582469975,-0.0004239177017,-6.804429713e-06,-6.927124695e-06,0.1228942843,0.06332661438,103.1172892,99.03199199,-6.927124695e-06,1.582469975,-0.0004101861473,-0.1228942843,-0.06332661438,1.530316747
0.02334114395,0.002911028906,-0.0001965063515,0.002808907856,-1.53082123,-0.0004238881427,-6.55546332e-06,-6.673669031e-06,0.1753818231,0.1138979911,99.08598544,95.7997802,-6.673669031e-06,1.53082123,-0.0004106590103,-0.1753818231,-0.1138979911,1.474324187
0.02386305453,0.003015862414,-0.0001936003656,0.002881243221,-1.474879458,-0.0004244830165,-6.285088832e-06,-6.398419249e-06,0.2259688488,0.1629918117,94.73026622,92.298908,-6.398419249e-06,1.474879458,-0.0004117995085,-0.2259688488,-0.1629918117,1.413516944
0.02438959389,0.003147766447,-0.0001899439845,0.002979690599,-1.416044106,-0.0004257552977,-6.001091403e-06,-6.109300883e-06,0.2746541651,0.2106261491,90.1800048,88.61695372,-6.109300883e-06,1.416044106,-0.0004136449054,-0.2746541651,-0.2106261491,1.349645902
0.02492269146,0.003306777996,-0.0001855361827,0.00310438756,-1.355335167,-0.0004277496984,-5.709414021e-06,-5.812364081e-06,0.3214898751,0.2568566143,85.53327391,84.81774918,-5.812364081e-06,1.355335167,-0.0004162279203,-0.3214898751,-0.2568566143,1.284047637
0.02546430298,0.003493216562,-0.0001803681037,0.003255755056,-1.293511737,-0.0004305066734,-5.414619668e-06,-5.512254105e-06,0.3665472041,0.3017463462,80.8642545,80.948799,-5.512254105e-06,1.293511737,-0.0004195797996,-0.3665472041,-0.3017463462,1.217748365
