time,addA.opAmp.v_out_ref,addA.opAmp.v_out_sim,addA.opAmp.v_out_relerr,addB.y_ref,addB.y_sim,addB.y_relerr
0.3305,-10.00061695,-10.00061709,1.26645e-08,9.99994992,9.999950059,1.2702e-08
0.331,-10.0006161,-10.00061624,1.28815e-08,9.999949091,9.999949233,1.29151e-08
0.3315,-10.00061535,-10.00061549,1.31976e-08,9.999948364,9.999948509,1.32313e-08
0.332,-10.00061469,-10.00061484,1.36082e-08,9.999947734,9.999947884,1.36373e-08
0.3325,-10.00061413,-10.00061429,1.40862e-08,9.999947199,9.999947354,1.41159e-08
0.333,-10.00061366,-10.00061382,1.46187e-08,9.999946752,9.999946914,1.46451e-08
0.3335,-10.00061328,-10.00061345,1.51673e-08,9.999946392,9.999946559,1.51982e-08
0.334,-10.00061298,-10.00061315,1.58413e-08,9.999946113,9.999946288,1.58767e-08
0.3345,-10.00061275,-10.00061294,1.70479e-08,9.999945913,9.999946101,1.70942e-08
0.335,-10.0006126,-10.0006128,1.80484e-08,9.999945787,9.999945986,1.80997e-08
0.3355,-10.00061253,-10.00061273,1.88831e-08,9.999945731,9.99994594,1.89355e-08
0.336,-10.00061252,-10.00061273,1.95897e-08,9.999945743,9.999945959,1.96399e-08
0.3365,-10.00061257,-10.00061279,2.01983e-08,9.99994582,9.999946042,2.02465e-08
0.337,-10.00061269,-10.00061292,2.0736e-08,9.999945957,9.999946185,2.07844e-08
0.3375,-10.00061286,-10.00061309,2.12153e-08,9.999946152,9.999946385,2.12532e-08
0.338,-10.00061309,-10.00061333,2.1636e-08,9.999946402,9.99994664,2.16678e-08
0.3385,-10.00061337,-10.00061362,2.20243e-08,9.999946704,9.999946946,2.20525e-08
0.339,-10.0006137,-10.00061395,2.23962e-08,9.999947055,9.999947301,2.24115e-08
0.3395,-10.00061408,-10.00061433,2.27312e-08,9.999947453,9.999947703,2.27429e-08
0.34,-10.00061451,-10.00061476,2.30349e-08,9.999947895,9.999948149,2.3038e-08
0.3405,-10.00061497,-10.00061523,2.32884e-08,9.999948379,9.999948635,2.3281e-08
0.341,-10.00061548,-10.00061574,2.34604e-08,9.999948903,9.999949161,2.34491e-08
0.3415,-10.00061602,-10.00061628,2.35336e-08,9.999949465,9.999949723,2.35119e-08
0.342,-10.0006166,-10.00061686,2.3459e-08,9.999950062,9.999950319,2.34312e-08
0.3425,-10.00061722,-10.00061747,2.31944e-08,9.999950693,9.999950947,2.31605e-08
0.343,-10.00061786,-10.00061811,2.26827e-08,9.999951356,9.999951605,2.26451e-08
0.3435,-10.00061854,-10.00061878,2.18666e-08,9.99995205,9.99995229,2.18216e-08
0.344,-10.00061924,-10.00061948,2.14706e-08,9.999952765,9.999953001,2.14244e-08
0.3445,-10.00061996,-10.0006202,2.16982e-08,9.999953496,9.999953734,2.16485e-08
0.345,-10.00062069,-10.00062094,2.19555e-08,9.999954249,9.99995449,2.19014e-08
0.3455,-10.00062145,-10.0006217,2.22321e-08,9.99995502,9.999955264,2.21751e-08
0.346,-10.00062223,-10.00062247,2.25197e-08,9.999955809,9.999956056,2.24594e-08
0.3465,-10.00062302,-10.00062327,2.28021e-08,9.999956613,9.999956864,2.27424e-08
0.347,-10.00062382,-10.00062408,2.3068e-08,9.999957432,9.999957685,2.30099e-08
0.3475,-10.00062464,-10.0006249,2.33054e-08,9.999958263,9.999958519,2.32461e-08
0.348,-10.00062547,-10.00062573,2.34923e-08,9.999959105,9.999959363,2.34333e-08
0.3485,-10.00062631,-10.00062657,2.36113e-08,9.999959957,9.999960216,2.35518e-08
0.349,-10.00062716,-10.00062742,2.36398e-08,9.999960817,9.999961077,2.35803e-08
0.3495,-10.00062802,-10.00062827,2.35522e-08,9.999961685,9.999961943,2.34953e-08
0.35,-10.00062888,-10.00062914,2.33276e-08,9.999962559,9.999962815,2.32719e-08
0.3505,-10.00062974,-10.00063,2.31481e-08,9.999963435,9.999963689,2.30925e-08
0.351,-10.00063061,-10.00063087,2.31083e-08,9.999964311,9.999964565,2.30541e-08
0.3515,-10.00063148,-10.00063173,2.30141e-08,9.999965189,9.999965442,2.29552e-08
0.352,-10.00063235,-10.0006326,2.28456e-08,9.999966067,9.999966318,2.27888e-08
0.3525,-10.00063322,-10.00063347,2.26089e-08,9.999966945,9.999967193,2.25484e-08
0.353,-10.00063408,-10.00063433,2.22906e-08,9.99996782,9.999968065,2.2228e-08
0.3535,-10.00063495,-10.00063519,2.18842e-08,9.999968693,9.999968933,2.1822e-08
0.354,-10.00063581,-10.00063604,2.13972e-08,9.999969561,9.999969796,2.13258e-08
0.3545,-10.00063666,-10.00063689,2.08102e-08,9.999970426,9.999970654,2.07353e-08
0.355,-10.00063752,-10.00063774,2.01253e-08,9.999971284,9.999971505,2.00476e-08
0.3555,-10.00063836,-10.00063857,1.93416e-08,9.999972137,9.999972349,1.92605e-08
0.356,-10.0006392,-10.0006394,1.84582e-08,9.999972983,9.999973185,1.8373e-08
0.3565,-10.00064003,-10.00064022,1.74734e-08,9.999973821,9.999974012,1.73855e-08
0.357,-10.00064086,-10.00064104,1.64242e-08,9.99997465,9.99997483,1.63318e-08
0.3575,-10.00064167,-10.00064184,1.53471e-08,9.999975471,9.999975638,1.52456e-08
0.358,-10.00064248,-10.00064263,1.42081e-08,9.999976281,9.999976436,1.40968e-08
0.3585,-10.00064327,-10.00064341,1.30115e-08,9.999977082,9.999977223,1.28958e-08
0.359,-10.00064406,-10.00064419,1.1783e-08,9.999977871,9.999977999,1.16547e-08
0.3595,-10.00064483,-10.00064495,1.05262e-08,9.99997865,9.999978764,1.03882e-08
0.36,-10.00064559,-10.00064569,9.25886e-09,9.999979417,9.999979517,9.113e-09
0.3605,-10.00064634,-10.00064643,8.00329e-09,9.999980171,9.999980258,7.84817e-09
0.361,-10.00064708,-10.00064716,6.78134e-09,9.999980914,9.999980986,6.61533e-09
0.3615,-10.00064781,-10.00064787,5.60724e-09,9.999981643,9.999981703,5.43867e-09
0.362,-10.00064852,-10.00064857,4.51911e-09,9.99998236,9.999982407,4.34506e-09
0.3625,-10.00064922,-10.00064926,3.67046e-09,9.999983063,9.999983101,3.49072e-09
0.363,-10.00064991,-10.00064994,3.48131e-09,9.999983752,9.999983788,3.30291e-09
0.3635,-10.00065058,-10.00065061,3.12502e-09,9.999984427,9.99998446,2.94098e-09
0.364,-10.00065124,-10.00065127,2.5685e-09,9.99998509,9.999985116,2.3865e-09
0.3645,-10.00065188,-10.00065191,1.90935e-09,9.999985738,9.999985757,1.7209e-09
0.365,-10.00065252,-10.00065253,1.15777e-09,9.999986372,9.999986383,9.67961e-10
0.3655,-10.00065313,-10.00065314,3.43234e-10,9.999986992,9.999986994,1.49415e-10
0.366,-10.00065374,-10.00065373,5.19491e-10,9.999987598,9.99998759,7.15007e-10
0.3665,-10.00065433,-10.00065431,1.41094e-09,9.999988189,9.999988172,1.60746e-09
0.367,-10.0006549,-10.00065488,2.3142e-09,9.999988766,9.999988739,2.5119e-09
0.3675,-10.00065546,-10.00065543,3.21982e-09,9.999989329,9.999989291,3.41399e-09
0.368,-10.00065601,-10.00065597,4.10633e-09,9.999989877,9.999989829,4.30098e-09
0.3685,-10.00065654,-10.00065649,4.97183e-09,9.99999041,9.999990353,5.16165e-09
0.369,-10.00065706,-10.000657,5.79517e-09,9.999990929,9.999990863,5.98621e-09
0.3695,-10.00065757,-10.00065749,6.58443e-09,9.999991434,9.99999136,6.76615e-09
0.37,-10.00065806,-10.00065798,7.31634e-09,9.999991925,9.999991842,7.50096e-09
0.3705,-10.00065853,-10.00065844,8.02107e-09,9.999992402,9.999992311,8.19848e-09
0.371,-10.00065899,-10.0006589,8.66596e-09,9.999992864,9.999992767,8.84134e-09
0.3715,-10.00065944,-10.00065934,9.25e-09,9.999993313,9.99999321,9.4267e-09
0.372,-10.00065988,-10.00065977,9.77958e-09,9.999993748,9.999993639,9.95267e-09
0.3725,-10.0006603,-10.00066019,1.02491e-08,9.99999417,9.999994055,1.04182e-08
0.373,-10.00066071,-10.00066059,1.06533e-08,9.999994578,9.999994459,1.08231e-08
0.3735,-10.0006611,-10.00066098,1.10036e-08,9.999994973,9.99999485,1.11678e-08
0.374,-10.00066149,-10.00066136,1.12927e-08,9.999995355,9.999995229,1.14533e-08
0.3745,-10.00066186,-10.00066173,1.15253e-08,9.999995724,9.999995595,1.16812e-08
0.375,-10.00066221,-10.00066208,1.17013e-08,9.99999608,9.99999595,1.18534e-08
0.3755,-10.00066256,-10.00066243,1.18233e-08,9.999996424,9.999996292,1.19722e-08
0.376,-10.00066289,-10.00066276,1.18942e-08,9.999996755,9.999996623,1.20401e-08
0.3765,-10.00066321,-10.00066308,1.19192e-08,9.999997074,9.999996941,1.20633e-08
0.377,-10.00066352,-10.00066339,1.19184e-08,9.999997382,9.999997249,1.20559e-08
0.3775,-10.00066381,-10.00066368,1.18755e-08,9.999997677,9.999997545,1.20112e-08
0.378,-10.0006641,-10.00066397,1.17963e-08,9.999997962,9.99999783,1.19328e-08
0.3785,-10.00066437,-10.00066424,1.16916e-08,9.999998235,9.999998105,1.18238e-08
0.379,-10.00066464,-10.00066451,1.15602e-08,9.999998497,9.999998368,1.16873e-08
0.3795,-10.00066489,-10.00066476,1.13986e-08,9.999998748,9.999998621,1.15259e-08
0.38,-10.00066513,-10.00066501,1.12156e-08,9.999998989,9.999998864,1.1342e-08
0.3805,-10.00066536,-10.00066524,1.10153e-08,9.999999219,9.999999096,1.11373e-08
0.381,-10.00066558,-10.00066546,1.07947e-08,9.999999439,9.999999319,1.0913e-08
0.3815,-10.00066579,-10.00066568,1.05533e-08,9.999999649,9.999999531,1.06695e-08
0.382,-10.00066599,-10.00066588,1.02957e-08,9.999999849,9.999999734,1.04067e-08
0.3825,-10.00066619,-10.00066608,1.00095e-08,10.00000004,9.999999928,1.01234e-08
0.383,-10.00066637,-10.00066626,9.72878e-09,10.00000022,10.00000011,9.83894e-09
0.3835,-10.00066654,-10.00066644,9.54077e-09,10.00000039,10.00000029,9.65188e-09
0.384,-10.00066671,-10.00066661,9.37314e-09,10.00000056,10.00000045,9.47991e-09
0.3845,-10.00066687,-10.00066676,9.21665e-09,10.00000071,10.00000061,9.32454e-09
0.385,-10.00066701,-10.00066691,9.0864e-09,10.00000086,10.00000076,9.18658e-09
0.3855,-10.00066716,-10.00066706,8.96136e-09,10.000001,10.0000009,9.06601e-09
0.386,-10.00066729,-10.00066719,8.86421e-09,10.00000113,10.00000103,8.96197e-09
0.3865,-10.00066741,-10.00066732,8.76934e-09,10.00000126,10.00000116,8.87266e-09
0.387,-10.00066753,-10.00066744,8.69491e-09,10.00000137,10.00000127,8.7953e-09
0.3875,-10.00066764,-10.00066755,8.63257e-09,10.00000148,10.00000138,8.72603e-09
0.388,-10.00066774,-10.00066765,8.562e-09,10.00000158,10.00000149,8.65985e-09
0.3885,-10.00066784,-10.00066775,8.49938e-09,10.00000168,10.00000158,8.59058e-09
0.389,-10.00066793,-10.00066784,8.42228e-09,10.00000176,10.00000167,8.51076e-09
0.3895,-10.00066801,-10.00066792,8.34717e-09,10.00000184,10.00000175,8.43313e-09
0.39,-10.00066809,-10.000668,8.43357e-09,10.00000192,10.00000183,8.52177e-09
0.3905,-10.00066816,-10.00066807,8.55778e-09,10.00000199,10.0000019,8.63743e-09
0.391,-10.00066823,-10.00066813,8.69552e-09,10.00000206,10.00000196,8.77744e-09
0.3915,-10.00066829,-10.00066819,8.85903e-09,10.00000211,10.00000202,8.93844e-09
0.392,-10.00066834,-10.00066824,9.03889e-09,10.00000217,10.00000207,9.11626e-09
0.3925,-10.00066839,-10.00066829,9.22823e-09,10.00000222,10.00000211,9.30594e-09
0.393,-10.00066844,-10.00066833,9.42762e-09,10.00000226,10.00000216,9.50166e-09
0.3935,-10.00066848,-10.00066837,9.62565e-09,10.0000023,10.00000219,9.69673e-09
0.394,-10.00066851,-10.0006684,9.81109e-09,10.00000233,10.00000222,9.88352e-09
0.3945,-10.00066854,-10.00066843,9.98493e-09,10.00000236,10.00000225,1.00534e-08
0.395,-10.00066857,-10.00066846,1.01338e-08,10.00000238,10.00000227,1.01969e-08
0.3955,-10.00066859,-10.00066848,1.02469e-08,10.0000024,10.00000229,1.03034e-08
0.396,-10.0006686,-10.00066849,1.03136e-08,10.00000242,10.00000231,1.03689e-08
0.3965,-10.00066862,-10.0006685,1.04736e-08,10.00000243,10.00000232,1.05255e-08
0.397,-10.00066863,-10.00066851,1.06074e-08,10.00000244,10.00000232,1.06573e-08
0.3975,-10.00066864,-10.00066852,1.07074e-08,10.00000245,10.00000233,1.07573e-08
0.398,-10.00066864,-10.00066852,1.07755e-08,10.00000245,10.00000233,1.08176e-08
0.3985,-10.00066864,-10.00066852,1.0859e-08,10.00000245,10.00000233,1.09077e-08
0.399,-10.00066864,-10.00066852,1.09021e-08,10.00000245,10.00000233,1.09485e-08
0.3995,-10.00066863,-10.00066851,1.08885e-08,10.00000244,10.00000232,1.09323e-08
0.4,-10.00066863,-10.00066851,1.08167e-08,10.00000243,10.00000231,1.08627e-08
0.4005,-10.00066862,-10.0006685,1.07047e-08,10.00000242,10.0000023,1.07427e-08
0.401,-10.0006686,-10.00066849,1.0541e-08,10.00000241,10.00000229,1.05751e-08
0.4015,-10.00066859,-10.00066847,1.03289e-08,10.00000239,10.00000227,1.03624e-08
0.402,-10.00066857,-10.00066846,1.00786e-08,10.00000237,10.00000226,1.01064e-08
0.4025,-10.00066855,-10.00066844,9.78084e-09,10.00000235,10.00000224,9.80874e-09
0.403,-10.00066853,-10.00066842,9.50853e-09,10.00000233,10.00000222,9.53318e-09
0.4035,-10.0006685,-10.0006684,9.21826e-09,10.0000023,10.0000022,9.23793e-09
0.404,-10.00066848,-10.00066838,8.90764e-09,10.00000228,10.00000218,8.92621e-09
0.4045,-10.00066845,-10.00066836,8.58868e-09,10.00000225,10.00000215,8.60114e-09
0.405,-10.00066842,-10.00066833,8.25872e-09,10.00000222,10.00000213,8.26564e-09
0.4055,-10.00066839,-10.00066831,7.91983e-09,10.00000219,10.0000021,7.9224e-09
0.406,-10.00066836,-10.00066828,7.57637e-09,10.00000216,10.00000207,7.57388e-09
0.4065,-10.00066833,-10.00066825,7.22285e-09,10.00000212,10.00000205,7.2223e-09
0.407,-10.0006683,-10.00066822,6.87065e-09,10.00000209,10.00000202,6.86966e-09
0.4075,-10.00066827,-10.00066819,6.52372e-09,10.00000206,10.00000198,6.5177e-09
0.408,-10.00066823,-10.00066816,6.17621e-09,10.00000202,10.00000195,6.16792e-09
0.4085,-10.0006682,-10.00066813,5.82938e-09,10.00000198,10.00000192,5.82158e-09
0.409,-10.00066816,-10.0006681,5.48923e-09,10.00000195,10.00000189,5.47966e-09
0.4095,-10.00066812,-10.00066807,5.18342e-09,10.00000191,10.00000185,5.1661e-09
0.41,-10.00066809,-10.00066803,4.88377e-09,10.00000187,10.00000182,4.8674e-09
0.4105,-10.00066805,-10.000668,4.60557e-09,10.00000183,10.00000178,4.58366e-09
0.411,-10.00066801,-10.00066796,4.33732e-09,10.0000018,10.00000175,4.31615e-09
0.4115,-10.00066797,-10.00066793,4.0892e-09,10.00000176,10.00000171,4.06595e-09
0.412,-10.00066793,-10.00066789,3.85432e-09,10.00000172,10.00000168,3.83399e-09
0.4125,-10.00066789,-10.00066785,3.64986e-09,10.00000168,10.00000164,3.62101e-09
0.413,-10.00066786,-10.00066782,3.45412e-09,10.00000164,10.0000016,3.42756e-09
0.4135,-10.00066782,-10.00066778,3.28403e-09,10.0000016,10.00000156,3.25405e-09
0.414,-10.00066778,-10.00066774,3.13215e-09,10.00000156,10.00000153,3.10068e-09
0.4145,-10.00066774,-10.00066771,2.99577e-09,10.00000152,10.00000149,2.96748e-09
0.415,-10.0006677,-10.00066767,2.88416e-09,10.00000148,10.00000145,2.85431e-09
0.4155,-10.00066766,-10.00066763,2.79435e-09,10.00000144,10.00000141,2.76084e-09
0.416,-10.00066763,-10.0006676,2.72079e-09,10.00000141,10.00000138,2.68656e-09
0.4165,-10.00066759,-10.00066756,2.66511e-09,10.00000137,10.00000134,2.63078e-09
0.417,-10.00066755,-10.00066752,2.62636e-09,10.00000133,10.0000013,2.59262e-09
0.4175,-10.00066751,-10.00066748,2.6083e-09,10.00000129,10.00000126,2.57103e-09
0.418,-10.00066748,-10.00066745,2.60488e-09,10.00000125,10.00000123,2.56474e-09
0.4185,-10.00066744,-10.00066741,2.60508e-09,10.00000122,10.00000119,2.57234e-09
0.419,-10.0006674,-10.00066737,2.62923e-09,10.00000118,10.00000115,2.5922e-09
0.4195,-10.00066737,-10.00066734,2.66603e-09,10.00000114,10.00000112,2.62251e-09
0.42,-10.00066733,-10.0006673,2.69923e-09,10.00000111,10.00000108,2.66128e-09
0.4205,-10.0006673,-10.00066727,2.74635e-09,10.00000107,10.00000104,2.7063e-09
0.421,-10.00066726,-10.00066723,2.79328e-09,10.00000104,10.00000101,2.7552e-09
0.4215,-10.00066723,-10.0006672,2.85e-09,10.000001,10.00000097,2.80542e-09
0.422,-10.00066719,-10.00066716,2.89732e-09,10.00000097,10.00000094,2.85416e-09
0.4225,-10.00066716,-10.00066713,3.04669e-09,10.00000094,10.0000009,3.00437e-09
0.423,-10.00066713,-10.00066709,3.23261e-09,10.00000091,10.00000087,3.19119e-09
0.4235,-10.0006671,-10.00066706,3.43308e-09,10.00000087,10.00000084,3.39142e-09
0.424,-10.00066707,-10.00066703,3.64288e-09,10.00000084,10.0000008,3.60352e-09
0.4245,-10.00066704,-10.000667,3.86154e-09,10.00000081,10.00000077,3.82581e-09
0.425,-10.00066701,-10.00066697,4.09086e-09,10.00000079,10.00000074,4.0565e-09
0.4255,-10.00066698,-10.00066694,4.32525e-09,10.00000076,10.00000071,4.29367e-09
0.426,-10.00066696,-10.00066691,4.56626e-09,10.00000073,10.00000068,4.5353e-09
0.4265,-10.00066693,-10.00066688,4.80804e-09,10.0000007,10.00000065,4.77923e-09
0.427,-10.0006669,-10.00066685,5.04945e-09,10.00000068,10.00000062,5.02321e-09
0.4275,-10.00066688,-10.00066682,5.28921e-09,10.00000065,10.00000059,5.26484e-09
0.428,-10.00066685,-10.00066679,5.52351e-09,10.00000063,10.00000057,5.50162e-09
0.4285,-10.00066683,-10.00066676,5.75082e-09,10.0000006,10.00000054,5.73093e-09
0.429,-10.0006668,-10.00066674,5.9719e-09,10.00000058,10.00000051,5.95004e-09
0.4295,-10.00066678,-10.00066671,6.168e-09,10.00000055,10.00000049,6.15608e-09
0.43,-10.00066676,-10.00066669,6.35658e-09,10.00000053,10.00000046,6.34608e-09
0.4305,-10.00066674,-10.00066666,6.5259e-09,10.00000051,10.00000044,6.51695e-09
0.431,-10.00066671,-10.00066664,6.66892e-09,10.00000049,10.00000041,6.66547e-09
0.4315,-10.00066669,-10.00066662,6.79303e-09,10.00000047,10.00000039,6.78831e-09
0.432,-10.00066667,-10.0006666,6.88124e-09,10.00000045,10.00000037,6.88202e-09
0.4325,-10.00066665,-10.00066658,6.94551e-09,10.00000042,10.00000035,6.94303e-09
0.433,-10.00066663,-10.00066655,6.96618e-09,10.0000004,10.00000033,6.96766e-09
0.4335,-10.00066661,-10.00066653,6.94526e-09,10.00000038,10.00000031,6.95211e-09
0.434,-10.00066659,-10.00066652,6.88462e-09,10.00000036,10.00000029,6.89245e-09
0.4345,-10.00066657,-10.0006665,6.77389e-09,10.00000034,10.00000027,6.78465e-09
0.435,-10.00066655,-10.00066648,6.61228e-09,10.00000032,10.00000025,6.62453e-09
0.4355,-10.00066654,-10.00066646,6.69192e-09,10.00000031,10.00000023,6.70534e-09
0.436,-10.00066652,-10.00066645,6.89065e-09,10.00000029,10.00000022,6.90739e-09
0.4365,-10.00066651,-10.00066643,7.08857e-09,10.00000028,10.0000002,7.10984e-09
0.437,-10.00066649,-10.00066641,7.28919e-09,10.00000027,10.00000019,7.31224e-09
0.4375,-10.00066648,-10.0006664,7.48864e-09,10.00000025,10.00000017,7.51411e-09
0.438,-10.00066647,-10.00066638,7.69016e-09,10.00000024,10.00000016,7.71496e-09
0.4385,-10.00066646,-10.00066637,7.88719e-09,10.00000023,10.00000014,7.91431e-09
0.439,-10.00066645,-10.00066636,8.08272e-09,10.00000022,10.00000013,8.11165e-09
0.4395,-10.00066644,-10.00066635,8.27477e-09,10.00000021,10.00000012,8.30649e-09
0.44,-10.00066643,-10.00066633,8.46849e-09,10.0000002,10.00000011,8.49829e-09
0.4405,-10.00066642,-10.00066632,8.65436e-09,10.00000019,10.0000001,8.68653e-09
0.441,-10.00066641,-10.00066631,8.83971e-09,10.00000018,10.00000008,8.87069e-09
0.4415,-10.0006664,-10.0006663,9.01475e-09,10.00000017,10.00000007,9.0502e-09
0.442,-10.00066639,-10.00066629,9.18896e-09,10.00000016,10.00000006,9.22453e-09
0.4425,-10.00066638,-10.00066628,9.35715e-09,10.00000016,10.00000005,9.39311e-09
0.443,-10.00066637,-10.00066627,9.5603e-09,10.00000015,10.00000004,9.59188e-09
0.4435,-10.00066637,-10.00066626,9.73892e-09,10.00000014,10.00000003,9.77446e-09
0.444,-10.00066636,-10.00066625,9.89575e-09,10.00000013,10.00000002,9.93432e-09
0.4445,-10.00066635,-10.00066624,1.00298e-08,10.00000013,10.00000002,1.00685e-08
0.445,-10.00066635,-10.00066623,1.0133e-08,10.00000012,10.00000001,1.01738e-08
0.4455,-10.00066634,-10.00066623,1.02091e-08,10.00000011,10,1.02471e-08
0.446,-10.00066633,-10.00066622,1.02428e-08,10.00000011,9.999999992,1.02849e-08
0.4465,-10.00066632,-10.00066621,1.02476e-08,10.0000001,9.999999985,1.02837e-08
0.447,-10.00066632,-10.0006662,1.02032e-08,10.00000009,9.999999978,1.02397e-08
0.4475,-10.00066631,-10.0006662,1.01138e-08,10.00000008,9.999999972,1.01491e-08
0.448,-10.0006663,-10.00066619,9.97339e-09,10.00000008,9.999999966,1.00079e-08
0.4485,-10.0006663,-10.00066619,9.95811e-09,10.00000007,9.99999996,9.98833e-09
0.449,-10.00066629,-10.00066618,1.00452e-08,10.00000007,9.999999955,1.00804e-08
0.4495,-10.00066629,-10.00066617,1.01274e-08,10.00000006,9.99999995,1.01648e-08
0.45,-10.00066628,-10.00066617,1.02012e-08,10.00000006,9.999999945,1.02412e-08
0.4505,-10.00066628,-10.00066617,1.0266e-08,10.00000005,9.99999994,1.03093e-08
0.451,-10.00066627,-10.00066616,1.03233e-08,10.00000005,9.999999936,1.03688e-08
0.4515,-10.00066627,-10.00066616,1.03699e-08,10.00000005,9.999999932,1.04194e-08
0.452,-10.00066627,-10.00066615,1.04122e-08,10.00000004,9.999999929,1.04606e-08
0.4525,-10.00066627,-10.00066615,1.04423e-08,10.00000004,9.999999925,1.04923e-08
0.453,-10.00066626,-10.00066615,1.04593e-08,10.00000004,9.999999922,1.05139e-08
0.4535,-10.00066626,-10.00066614,1.04697e-08,10.00000004,9.999999919,1.05252e-08
0.454,-10.00066626,-10.00066614,1.04679e-08,10.00000003,9.999999917,1.05256e-08
0.4545,-10.00066625,-10.00066614,1.04557e-08,10.00000003,9.999999914,1.0515e-08
0.455,-10.00066625,-10.00066614,1.04346e-08,10.00000003,9.999999912,1.04927e-08
0.4555,-10.00066625,-10.00066613,1.03968e-08,10.00000003,9.99999991,1.04585e-08
0.456,-10.00066625,-10.00066613,1.03487e-08,10.00000002,9.999999908,1.04119e-08
0.4565,-10.00066624,-10.00066613,1.0292e-08,10.00000002,9.999999907,1.03524e-08
0.457,-10.00066624,-10.00066613,1.02165e-08,10.00000002,9.999999905,1.02796e-08
0.4575,-10.00066624,-10.00066613,1.0131e-08,10.00000002,9.999999904,1.01931e-08
0.458,-10.00066624,-10.00066613,1.00325e-08,10.00000001,9.999999903,1.00923e-08
0.4585,-10.00066624,-10.00066613,9.91791e-09,10.00000001,9.999999902,9.97688e-09
0.459,-10.00066623,-10.00066613,9.78414e-09,10.00000001,9.999999902,9.84625e-09
0.4595,-10.00066623,-10.00066613,9.64749e-09,10.00000001,9.999999901,9.69994e-09
0.46,-10.00066623,-10.00066612,9.48554e-09,10.00000001,9.999999901,9.53743e-09
0.4605,-10.00066623,-10.00066612,9.30734e-09,10,9.9999999,9.35821e-09
0.461,-10.00066622,-10.00066612,9.1147e-09,10,9.9999999,9.16174e-09
0.4615,-10.00066622,-10.00066612,8.91912e-09,9.999999999,9.9999999,8.95882e-09
0.462,-10.00066622,-10.00066612,8.72e-09,9.999999997,9.9999999,8.7601e-09
0.4625,-10.00066622,-10.00066612,8.51924e-09,9.999999995,9.999999901,8.55581e-09
0.463,-10.00066622,-10.00066612,8.31146e-09,9.999999993,9.999999901,8.34646e-09
0.4635,-10.00066621,-10.00066612,8.09375e-09,9.999999991,9.999999902,8.13255e-09
0.464,-10.00066621,-10.00066613,7.88015e-09,9.999999989,9.999999902,7.91459e-09
0.4645,-10.00066621,-10.00066613,7.65563e-09,9.999999987,9.999999903,7.69304e-09
0.465,-10.00066621,-10.00066613,7.43427e-09,9.999999986,9.999999903,7.46839e-09
0.4655,-10.00066621,-10.00066613,7.20592e-09,9.999999984,9.999999904,7.24109e-09
0.466,-10.00066621,-10.00066613,6.97497e-09,9.999999982,9.999999905,7.01158e-09
0.4665,-10.0006662,-10.00066613,6.74341e-09,9.999999981,9.999999906,6.7803e-09
0.467,-10.0006662,-10.00066613,6.51325e-09,9.999999979,9.999999907,6.54768e-09
0.4675,-10.0006662,-10.00066613,6.27438e-09,9.999999978,9.999999908,6.31412e-09
0.468,-10.0006662,-10.00066613,6.03852e-09,9.999999976,9.999999909,6.08003e-09
0.4685,-10.0006662,-10.00066613,5.80528e-09,9.999999975,9.999999911,5.84579e-09
0.469,-10.0006662,-10.00066613,5.5767e-09,9.999999974,9.999999912,5.61177e-09
0.4695,-10.00066619,-10.00066614,5.34032e-09,9.999999972,9.999999913,5.37834e-09
0.47,-10.00066619,-10.00066614,5.10303e-09,9.999999971,9.999999915,5.14585e-09
0.4705,-10.00066619,-10.00066614,4.87662e-09,9.99999997,9.999999916,4.91465e-09
0.471,-10.00066619,-10.00066614,4.63896e-09,9.999999969,9.999999917,4.68505e-09
0.4715,-10.00066619,-10.00066614,4.41637e-09,9.999999968,9.999999919,4.45738e-09
0.472,-10.00066619,-10.00066614,4.18918e-09,9.999999967,9.99999992,4.23194e-09
0.4725,-10.00066619,-10.00066614,3.96919e-09,9.999999966,9.999999922,4.00903e-09
0.473,-10.00066619,-10.00066615,3.74159e-09,9.999999965,9.999999923,3.78892e-09
0.4735,-10.00066619,-10.00066615,3.52791e-09,9.999999964,9.999999925,3.57188e-09
0.474,-10.00066619,-10.00066615,3.31579e-09,9.999999963,9.999999926,3.35818e-09
0.4745,-10.00066618,-10.00066615,3.10497e-09,9.999999963,9.999999928,3.14805e-09
0.475,-10.00066618,-10.00066615,2.90007e-09,9.999999962,9.99999993,2.94174e-09
0.4755,-10.00066618,-10.00066615,2.69844e-09,9.999999961,9.999999931,2.73946e-09
0.476,-10.00066618,-10.00066616,2.50229e-09,9.999999961,9.999999933,2.54142e-09
0.4765,-10.00066618,-10.00066616,2.30657e-09,9.99999996,9.999999934,2.34782e-09
0.477,-10.00066618,-10.00066616,2.11837e-09,9.99999996,9.999999936,2.15885e-09
0.4775,-10.00066618,-10.00066616,1.93751e-09,9.999999959,9.999999938,1.97468e-09
0.478,-10.00066618,-10.00066616,1.7614e-09,9.999999959,9.999999939,1.79547e-09
0.4785,-10.00066618,-10.00066616,1.5923e-09,9.999999959,9.999999941,1.62139e-09
0.479,-10.00066618,-10.00066616,1.4203e-09,9.999999958,9.999999942,1.45266e-09
0.4795,-10.00066618,-10.00066617,1.25737e-09,9.999999958,9.999999944,1.28941e-09
0.48,-10.00066618,-10.00066617,1.10096e-09,9.999999958,9.999999946,1.13178e-09
