time,vOut.v_ref,vOut.v_sim,vOut.v_relerr
0.7065,-3.013858699,-15,1.19877
0.707,-2.870720779,-15,1.21309
0.7075,-2.729683543,-15,1.2272
0.708,-2.590886178,-15,1.24108
0.7085,-2.454465659,-15,1.25472
0.709,-2.320556618,-15,1.26811
0.7095,-2.189291205,-15,1.28124
0.71,-2.060798965,-15,1.29409
0.7105,-1.935206704,-15,1.30665
0.711,-1.812638366,-15,1.31891
0.7115,-1.693214911,-15,1.33086
0.712,-1.577054196,-15,1.34247
0.7125,-1.464270858,-15,1.35375
0.713,-1.354976199,-15,1.36468
0.7135,-1.249278081,-15,1.37526
0.714,-1.147280815,-15,1.38546
0.7145,-1.04908506,-15,1.39528
0.715,-0.9547877231,-15,1.40471
0.7155,-0.8644818644,-15,1.41374
0.716,-0.7782566049,-15,1.42236
0.7165,-0.6961970387,-15,1.43057
0.717,-0.6183841486,-15,1.43835
0.7175,-0.5448947264,-15,1.4457
0.718,-0.4758012975,-15,1.45261
0.7185,-0.4111720486,-15,1.45908
0.719,-0.3510707611,-15,1.46509
0.7195,-0.2955567477,-15,1.47064
0.72,-0.2446847939,-15,1.47573
0.7205,-0.1985051043,-15,1.48035
0.721,-0.1570632526,-15,1.48449
0.7215,-0.120400137,-15,1.48816
0.722,-0.08855193943,-15,1.49134
0.7225,-0.06155009034,-15,1.49404
0.723,-0.03942123726,-15,1.49626
0.7235,-0.02218721869,-15,1.49798
0.724,-0.009865042523,-15,1.49921
0.7245,-0.002466869256,-15,1.49995
0.725,0,-15,1.5002
0.7255,-0.002466869256,-15,1.49995
0.726,-0.009865042523,-15,1.49921
0.7265,-0.02218721869,-15,1.49798
0.727,-0.03942123726,-15,1.49626
0.7275,-0.06155009034,-15,1.49404
0.728,-0.08855193943,-15,1.49134
0.7285,-0.120400137,-15,1.48816
0.729,-0.1570632526,-15,1.48449
0.7295,-0.1985051043,-15,1.48035
0.73,-0.2446847939,-15,1.47573
0.7305,-0.2955567477,-15,1.47064
0.731,-0.3510707611,-15,1.46509
0.7315,-0.4111720486,-15,1.45908
0.732,-0.4758012975,-15,1.45261
0.7325,-0.5448947264,-15,1.4457
0.733,-0.6183841486,-15,1.43835
0.7335,-0.6961970387,-15,1.43057
0.734,-0.7782566049,-15,1.42236
0.7345,-0.8644818644,-15,1.41374
0.735,-0.9547877231,-15,1.40471
0.7355,-1.04908506,-15,1.39528
0.736,-1.147280815,-15,1.38546
0.7365,-1.249278081,-15,1.37526
0.737,-1.354976199,-15,1.36468
0.7375,-1.464270858,-15,1.35375
0.738,-1.577054196,-15,1.34247
0.7385,-1.693214911,-15,1.33086
0.739,-1.812638366,-15,1.31891
0.7395,-1.935206704,-15,1.30665
0.74,-2.060798965,-15,1.29409
0.7405,-2.189291205,-15,1.28124
0.741,-2.320556618,-15,1.26811
0.7415,-2.454465659,-15,1.25472
0.742,-2.590886178,-15,1.24108
0.7425,-2.729683543,-15,1.2272
0.743,-2.870720779,-15,1.21309
0.7435,-3.013858699,-15,1.19877
0.744,-3.158956042,-15,1.18426
0.7445,-3.305869616,-15,1.16957
0.745,-3.454454434,-15,1.15471
0.7455,-3.604563861,-15,1.1397
0.746,-3.756049758,-15,1.12454
0.7465,-3.908762625,-15,1.10927
0.747,-4.062551754,-15,1.09389
0.7475,-4.217265373,-15,1.07842
0.748,-4.372750799,-15,1.06287
0.7485,-4.528854586,-15,1.04725
0.749,-4.685422679,-15,1.0316
0.7495,-4.842300565,-15,1.01591
0.75,-4.999333422,-15,1.0002
0.7505,-5.15636628,-15,0.984495
0.751,-5.313244165,-15,0.968805
0.7515,-5.469812258,-15,0.953146
0.752,-5.625916046,-15,0.937533
0.7525,-5.781401472,-15,0.921983
0.753,-5.936115091,-15,0.906509
0.7535,-6.08990422,-15,0.891128
0.754,-6.242617087,-15,0.875855
0.7545,-6.394102983,-15,0.860704
0.755,-6.54421241,-15,0.845692
0.7555,-6.692797228,-15,0.830831
0.756,-6.839710802,-15,0.816138
0.7565,-6.984808145,-15,0.801626
0.757,-7.127946065,-15,0.78731
0.7575,-7.268983301,-15,0.773205
0.758,-7.407780666,-15,0.759323
0.7585,-7.544201185,-15,0.745679
0.759,-7.678110227,-15,0.732287
0.7595,-7.809375639,-15,0.719158
0.76,-7.937867879,-15,0.706307
0.7605,-8.06346014,-15,0.693746
0.761,-8.186028478,-15,0.681488
0.7615,-8.305451933,-15,0.669544
0.762,-8.421612648,-15,0.657926
0.7625,-8.534395986,-15,0.646647
0.763,-8.643690645,-15,0.635716
0.7635,-8.749388763,-15,0.625144
0.764,-8.851386029,-15,0.614943
0.7645,-8.949581784,-15,0.605122
0.765,-9.043879121,-15,0.595692
0.7655,-9.13418498,-15,0.58666
0.766,-9.220410239,-15,0.578036
0.7665,-9.302469806,-15,0.569829
0.767,-9.380282696,-15,0.562047
0.7675,-9.453772118,-15,0.554697
0.768,-9.522865547,-15,0.547786
0.7685,-9.587494796,-15,0.541323
0.769,-9.647596083,-15,0.535312
0.7695,-9.703110097,-15,0.52976
0.77,-9.753982051,-15,0.524672
0.7705,-9.80016174,-15,0.520053
0.771,-9.841603592,-15,0.515908
0.7715,-9.878266707,-15,0.512242
0.772,-9.910114905,-15,0.509056
0.7725,-9.937116754,-15,0.506356
0.773,-9.959245607,-15,0.504143
0.7735,-9.976479626,-15,0.502419
0.774,-9.988801802,-15,0.501187
0.7745,-9.996199975,-15,0.500447
0.775,-9.998666844,-15,0.5002
0.7755,-9.996199975,-15,0.500447
0.776,-9.988801802,-15,0.501187
0.7765,-9.976479626,-15,0.502419
0.777,-9.959245607,-15,0.504143
0.7775,-9.937116754,-15,0.506356
0.778,-9.910114905,-15,0.509056
0.7785,-9.878266707,-15,0.512242
0.779,-9.841603592,-15,0.515908
0.7795,-9.80016174,-15,0.520053
0.78,-9.753982051,-15,0.524672
0.7805,-9.703110097,-15,0.52976
0.781,-9.647596083,-15,0.535312
0.7815,-9.587494796,-15,0.541323
0.782,-9.522865547,-15,0.547786
0.7825,-9.453772118,-15,0.554697
0.783,-9.380282696,-15,0.562047
0.7835,-9.302469806,-15,0.569829
0.784,-9.220410239,-15,0.578036
0.7845,-9.13418498,-15,0.58666
0.785,-9.043879121,-15,0.595692
0.7855,-8.949581784,-15,0.605122
0.786,-8.851386029,-15,0.614943
0.7865,-8.749388763,-15,0.625144
0.787,-8.643690645,-15,0.635716
0.7875,-8.534395986,-15,0.646647
0.788,-8.421612648,-15,0.657926
0.7885,-8.305451933,-15,0.669544
0.789,-8.186028478,-15,0.681488
0.7895,-8.06346014,-15,0.693746
0.79,-7.937867879,-15,0.706307
0.7905,-7.809375639,-15,0.719158
0.791,-7.678110227,-15,0.732287
0.7915,-7.544201185,-15,0.745679
0.792,-7.407780666,-15,0.759323
0.7925,-7.268983301,-15,0.773205
0.793,-7.127946065,-15,0.78731
0.7935,-6.984808145,-15,0.801626
0.794,-6.839710802,-15,0.816138
0.7945,-6.692797228,-15,0.830831
0.795,-6.54421241,-15,0.845692
0.7955,-6.394102983,-15,0.860704
0.796,-6.242617087,-15,0.875855
0.7965,-6.08990422,-15,0.891128
0.797,-5.936115091,-15,0.906509
0.7975,-5.781401472,-15,0.921983
0.798,-5.625916046,-15,0.937533
0.7985,-5.469812258,-15,0.953146
0.799,-5.313244165,-15,0.968805
0.7995,-5.15636628,-15,0.984495
0.8,-4.999333422,-15,1.0002
0.8005,-4.842300565,-15,1.01591
0.801,-4.685422679,-15,1.0316
0.8015,-4.528854586,-15,1.04725
0.802,-4.372750799,-15,1.06287
0.8025,-4.217265373,-15,1.07842
0.803,-4.062551754,-15,1.09389
0.8035,-3.908762625,-15,1.10927
0.804,-3.756049758,-15,1.12454
0.8045,-3.604563861,-15,1.1397
0.805,-3.454454434,-15,1.15471
0.8055,-3.305869616,-15,1.16957
0.806,-3.158956042,-15,1.18426
0.8065,-3.013858699,-15,1.19877
0.807,-2.870720779,-15,1.21309
0.8075,-2.729683543,-15,1.2272
0.808,-2.590886178,-15,1.24108
0.8085,-2.454465659,-15,1.25472
0.809,-2.320556618,-15,1.26811
0.8095,-2.189291205,-15,1.28124
0.81,-2.060798965,-15,1.29409
0.8105,-1.935206704,-15,1.30665
0.811,-1.812638366,-15,1.31891
0.8115,-1.693214911,-15,1.33086
0.812,-1.577054196,-15,1.34247
0.8125,-1.464270858,-15,1.35375
0.813,-1.354976199,-15,1.36468
0.8135,-1.249278081,-15,1.37526
0.814,-1.147280815,-15,1.38546
0.8145,-1.04908506,-15,1.39528
0.815,-0.9547877231,-15,1.40471
0.8155,-0.8644818644,-15,1.41374
0.816,-0.7782566049,-15,1.42236
0.8165,-0.6961970387,-15,1.43057
0.817,-0.6183841486,-15,1.43835
0.8175,-0.5448947264,-15,1.4457
0.818,-0.4758012975,-15,1.45261
0.8185,-0.4111720486,-15,1.45908
0.819,-0.3510707611,-15,1.46509
0.8195,-0.2955567477,-15,1.47064
0.82,-0.2446847939,-15,1.47573
0.8205,-0.1985051043,-15,1.48035
0.821,-0.1570632526,-15,1.48449
0.8215,-0.120400137,-15,1.48816
0.822,-0.08855193943,-15,1.49134
0.8225,-0.06155009034,-15,1.49404
0.823,-0.03942123726,-15,1.49626
0.8235,-0.02218721869,-15,1.49798
0.824,-0.009865042523,-15,1.49921
0.8245,-0.002466869256,-15,1.49995
0.825,0,-15,1.5002
0.8255,-0.002466869256,-15,1.49995
0.826,-0.009865042523,-15,1.49921
0.8265,-0.02218721869,-15,1.49798
0.827,-0.03942123726,-15,1.49626
0.8275,-0.06155009034,-15,1.49404
0.828,-0.08855193943,-15,1.49134
0.8285,-0.120400137,-15,1.48816
0.829,-0.1570632526,-15,1.48449
0.8295,-0.1985051043,-15,1.48035
0.83,-0.2446847939,-15,1.47573
0.8305,-0.2955567477,-15,1.47064
0.831,-0.3510707611,-15,1.46509
0.8315,-0.4111720486,-15,1.45908
0.832,-0.4758012975,-15,1.45261
0.8325,-0.5448947264,-15,1.4457
0.833,-0.6183841486,-15,1.43835
0.8335,-0.6961970387,-15,1.43057
0.834,-0.7782566049,-15,1.42236
0.8345,-0.8644818644,-15,1.41374
0.835,-0.9547877231,-15,1.40471
0.8355,-1.04908506,-15,1.39528
0.836,-1.147280815,-15,1.38546
0.8365,-1.249278081,-15,1.37526
0.837,-1.354976199,-15,1.36468
0.8375,-1.464270858,-15,1.35375
0.838,-1.577054196,-15,1.34247
0.8385,-1.693214911,-15,1.33086
0.839,-1.812638366,-15,1.31891
0.8395,-1.935206704,-15,1.30665
0.84,-2.060798965,-15,1.29409
0.8405,-2.189291205,-15,1.28124
0.841,-2.320556618,-15,1.26811
0.8415,-2.454465659,-15,1.25472
0.842,-2.590886178,-15,1.24108
0.8425,-2.729683543,-15,1.2272
0.843,-2.870720779,-15,1.21309
0.8435,-3.013858699,-15,1.19877
0.844,-3.158956042,-15,1.18426
0.8445,-3.305869616,-15,1.16957
0.845,-3.454454434,-15,1.15471
0.8455,-3.604563861,-15,1.1397
0.846,-3.756049758,-15,1.12454
0.8465,-3.908762625,-15,1.10927
0.847,-4.062551754,-15,1.09389
0.8475,-4.217265373,-15,1.07842
0.848,-4.372750799,-15,1.06287
0.8485,-4.528854586,-15,1.04725
0.849,-4.685422679,-15,1.0316
0.8495,-4.842300565,-15,1.01591
0.85,-4.999333422,-15,1.0002
0.8505,-5.15636628,-15,0.984495
0.851,-5.313244165,-15,0.968805
0.8515,-5.469812258,-15,0.953146
0.852,-5.625916046,-15,0.937533
0.8525,-5.781401472,-15,0.921983
0.853,-5.936115091,-15,0.906509
0.8535,-6.08990422,-15,0.891128
0.854,-6.242617087,-15,0.875855
0.8545,-6.394102983,-15,0.860704
0.855,-6.54421241,-15,0.845692
0.8555,-6.692797228,-15,0.830831
0.856,-6.839710802,-15,0.816138
0.8565,-6.984808145,-15,0.801626
0.857,-7.127946065,-15,0.78731
0.8575,-7.268983301,-15,0.773205
0.858,-7.407780666,-15,0.759323
0.8585,-7.544201185,-15,0.745679
0.859,-7.678110227,-15,0.732287
0.8595,-7.809375639,-15,0.719158
0.86,-7.937867879,-15,0.706307
0.8605,-8.06346014,-15,0.693746
0.861,-8.186028478,-15,0.681488
0.8615,-8.305451933,-15,0.669544
0.862,-8.421612648,-15,0.657926
0.8625,-8.534395986,-15,0.646647
0.863,-8.643690645,-15,0.635716
0.8635,-8.749388763,-15,0.625144
0.864,-8.851386029,-15,0.614943
0.8645,-8.949581784,-15,0.605122
0.865,-9.043879121,-15,0.595692
0.8655,-9.13418498,-15,0.58666
0.866,-9.220410239,-15,0.578036
0.8665,-9.302469806,-15,0.569829
0.867,-9.380282696,-15,0.562047
0.8675,-9.453772118,-15,0.554697
0.868,-9.522865547,-15,0.547786
0.8685,-9.587494796,-15,0.541323
0.869,-9.647596083,-15,0.535312
0.8695,-9.703110097,-15,0.52976
0.87,-9.753982051,-15,0.524672
0.8705,-9.80016174,-15,0.520053
0.871,-9.841603592,-15,0.515908
0.8715,-9.878266707,-15,0.512242
0.872,-9.910114905,-15,0.509056
0.8725,-9.937116754,-15,0.506356
0.873,-9.959245607,-15,0.504143
0.8735,-9.976479626,-15,0.502419
0.874,-9.988801802,-15,0.501187
0.8745,-9.996199975,-15,0.500447
0.875,-9.998666844,-15,0.5002
0.8755,-9.996199975,-15,0.500447
0.876,-9.988801802,-15,0.501187
0.8765,-9.976479626,-15,0.502419
0.877,-9.959245607,-15,0.504143
0.8775,-9.937116754,-15,0.506356
0.878,-9.910114905,-15,0.509056
0.8785,-9.878266707,-15,0.512242
0.879,-9.841603592,-15,0.515908
0.8795,-9.80016174,-15,0.520053
0.88,-9.753982051,-15,0.524672
0.8805,-9.703110097,-15,0.52976
0.881,-9.647596083,-15,0.535312
0.8815,-9.587494796,-15,0.541323
0.882,-9.522865547,-15,0.547786
0.8825,-9.453772118,-15,0.554697
0.883,-9.380282696,-15,0.562047
0.8835,-9.302469806,-15,0.569829
0.884,-9.220410239,-15,0.578036
0.8845,-9.13418498,-15,0.58666
0.885,-9.043879121,-15,0.595692
0.8855,-8.949581784,-15,0.605122
0.886,-8.851386029,-15,0.614943
0.8865,-8.749388763,-15,0.625144
0.887,-8.643690645,-15,0.635716
0.8875,-8.534395986,-15,0.646647
0.888,-8.421612648,-15,0.657926
0.8885,-8.305451933,-15,0.669544
0.889,-8.186028478,-15,0.681488
0.8895,-8.06346014,-15,0.693746
0.89,-7.937867879,-15,0.706307
0.8905,-7.809375639,-15,0.719158
0.891,-7.678110227,-15,0.732287
0.8915,-7.544201185,-15,0.745679
0.892,-7.407780666,-15,0.759323
0.8925,-7.268983301,-15,0.773205
0.893,-7.127946065,-15,0.78731
0.8935,-6.984808145,-15,0.801626
0.894,-6.839710802,-15,0.816138
0.8945,-6.692797228,-15,0.830831
0.895,-6.54421241,-15,0.845692
0.8955,-6.394102983,-15,0.860704
0.896,-6.242617087,-15,0.875855
0.8965,-6.08990422,-15,0.891128
0.897,-5.936115091,-15,0.906509
0.8975,-5.781401472,-15,0.921983
0.898,-5.625916046,-15,0.937533
0.8985,-5.469812258,-15,0.953146
0.899,-5.313244165,-15,0.968805
0.8995,-5.15636628,-15,0.984495
0.9,-4.999333422,-15,1.0002
0.9005,-4.842300565,-15,1.01591
0.901,-4.685422679,-15,1.0316
0.9015,-4.528854586,-15,1.04725
0.902,-4.372750799,-15,1.06287
0.9025,-4.217265373,-15,1.07842
0.903,-4.062551754,-15,1.09389
0.9035,-3.908762625,-15,1.10927
0.904,-3.756049758,-15,1.12454
0.9045,-3.604563861,-15,1.1397
0.905,-3.454454434,-15,1.15471
0.9055,-3.305869616,-15,1.16957
0.906,-3.158956042,-15,1.18426
0.9065,-3.013858699,-15,1.19877
0.907,-2.870720779,-15,1.21309
0.9075,-2.729683543,-15,1.2272
0.908,-2.590886178,-15,1.24108
0.9085,-2.454465659,-15,1.25472
0.909,-2.320556618,-15,1.26811
0.9095,-2.189291205,-15,1.28124
0.91,-2.060798965,-15,1.29409
0.9105,-1.935206704,-15,1.30665
0.911,-1.812638366,-15,1.31891
0.9115,-1.693214911,-15,1.33086
0.912,-1.577054196,-15,1.34247
0.9125,-1.464270858,-15,1.35375
0.913,-1.354976199,-15,1.36468
0.9135,-1.249278081,-15,1.37526
0.914,-1.147280815,-15,1.38546
0.9145,-1.04908506,-15,1.39528
0.915,-0.9547877231,-15,1.40471
0.9155,-0.8644818644,-15,1.41374
0.916,-0.7782566049,-15,1.42236
0.9165,-0.6961970387,-15,1.43057
0.917,-0.6183841486,-15,1.43835
0.9175,-0.5448947264,-15,1.4457
0.918,-0.4758012975,-15,1.45261
0.9185,-0.4111720486,-15,1.45908
0.919,-0.3510707611,-15,1.46509
0.9195,-0.2955567477,-15,1.47064
0.92,-0.2446847939,-15,1.47573
0.9205,-0.1985051043,-15,1.48035
0.921,-0.1570632526,-15,1.48449
0.9215,-0.120400137,-15,1.48816
0.922,-0.08855193943,-15,1.49134
0.9225,-0.06155009034,-15,1.49404
0.923,-0.03942123726,-15,1.49626
0.9235,-0.02218721869,-15,1.49798
0.924,-0.009865042523,-15,1.49921
0.9245,-0.002466869256,-15,1.49995
0.925,0,-15,1.5002
0.9255,-0.002466869256,-15,1.49995
0.926,-0.009865042523,-15,1.49921
0.9265,-0.02218721869,-15,1.49798
0.927,-0.03942123726,-15,1.49626
0.9275,-0.06155009034,-15,1.49404
0.928,-0.08855193943,-15,1.49134
0.9285,-0.120400137,-15,1.48816
0.929,-0.1570632526,-15,1.48449
0.9295,-0.1985051043,-15,1.48035
0.93,-0.2446847939,-15,1.47573
0.9305,-0.2955567477,-15,1.47064
0.931,-0.3510707611,-15,1.46509
0.9315,-0.4111720486,-15,1.45908
0.932,-0.4758012975,-15,1.45261
0.9325,-0.5448947264,-15,1.4457
0.933,-0.6183841486,-15,1.43835
0.9335,-0.6961970387,-15,1.43057
0.934,-0.7782566049,-15,1.42236
0.9345,-0.8644818644,-15,1.41374
0.935,-0.9547877231,-15,1.40471
0.9355,-1.04908506,-15,1.39528
0.936,-1.147280815,-15,1.38546
0.9365,-1.249278081,-15,1.37526
0.937,-1.354976199,-15,1.36468
0.9375,-1.464270858,-15,1.35375
0.938,-1.577054196,-15,1.34247
0.9385,-1.693214911,-15,1.33086
0.939,-1.812638366,-15,1.31891
0.9395,-1.935206704,-15,1.30665
0.94,-2.060798965,-15,1.29409
0.9405,-2.189291205,-15,1.28124
0.941,-2.320556618,-15,1.26811
0.9415,-2.454465659,-15,1.25472
0.942,-2.590886178,-15,1.24108
0.9425,-2.729683543,-15,1.2272
0.943,-2.870720779,-15,1.21309
0.9435,-3.013858699,-15,1.19877
0.944,-3.158956042,-15,1.18426
0.9445,-3.305869616,-15,1.16957
0.945,-3.454454434,-15,1.15471
0.9455,-3.604563861,-15,1.1397
0.946,-3.756049758,-15,1.12454
0.9465,-3.908762625,-15,1.10927
0.947,-4.062551754,-15,1.09389
0.9475,-4.217265373,-15,1.07842
0.948,-4.372750799,-15,1.06287
0.9485,-4.528854586,-15,1.04725
0.949,-4.685422679,-15,1.0316
0.9495,-4.842300565,-15,1.01591
0.95,-4.999333422,-15,1.0002
0.9505,-5.15636628,-15,0.984495
0.951,-5.313244165,-15,0.968805
0.9515,-5.469812258,-15,0.953146
0.952,-5.625916046,-15,0.937533
0.9525,-5.781401472,-15,0.921983
0.953,-5.936115091,-15,0.906509
0.9535,-6.08990422,-15,0.891128
0.954,-6.242617087,-15,0.875855
0.9545,-6.394102983,-15,0.860704
0.955,-6.54421241,-15,0.845692
0.9555,-6.692797228,-15,0.830831
0.956,-6.839710802,-15,0.816138
0.9565,-6.984808145,-15,0.801626
0.957,-7.127946065,-15,0.78731
0.9575,-7.268983301,-15,0.773205
0.958,-7.407780666,-15,0.759323
0.9585,-7.544201185,-15,0.745679
0.959,-7.678110227,-15,0.732287
0.9595,-7.809375639,-15,0.719158
0.96,-7.937867879,-15,0.706307
0.9605,-8.06346014,-15,0.693746
0.961,-8.186028478,-15,0.681488
0.9615,-8.305451933,-15,0.669544
0.962,-8.421612648,-15,0.657926
0.9625,-8.534395986,-15,0.646647
0.963,-8.643690645,-15,0.635716
0.9635,-8.749388763,-15,0.625144
0.964,-8.851386029,-15,0.614943
0.9645,-8.949581784,-15,0.605122
0.965,-9.043879121,-15,0.595692
0.9655,-9.13418498,-15,0.58666
0.966,-9.220410239,-15,0.578036
0.9665,-9.302469806,-15,0.569829
0.967,-9.380282696,-15,0.562047
0.9675,-9.453772118,-15,0.554697
0.968,-9.522865547,-15,0.547786
0.9685,-9.587494796,-15,0.541323
0.969,-9.647596083,-15,0.535312
0.9695,-9.703110097,-15,0.52976
0.97,-9.753982051,-15,0.524672
0.9705,-9.80016174,-15,0.520053
0.971,-9.841603592,-15,0.515908
0.9715,-9.878266707,-15,0.512242
0.972,-9.910114905,-15,0.509056
0.9725,-9.937116754,-15,0.506356
0.973,-9.959245607,-15,0.504143
0.9735,-9.976479626,-15,0.502419
0.974,-9.988801802,-15,0.501187
0.9745,-9.996199975,-15,0.500447
0.975,-9.998666844,-15,0.5002
0.9755,-9.996199975,-15,0.500447
0.976,-9.988801802,-15,0.501187
0.9765,-9.976479626,-15,0.502419
0.977,-9.959245607,-15,0.504143
0.9775,-9.937116754,-15,0.506356
0.978,-9.910114905,-15,0.509056
0.9785,-9.878266707,-15,0.512242
0.979,-9.841603592,-15,0.515908
0.9795,-9.80016174,-15,0.520053
0.98,-9.753982051,-15,0.524672
0.9805,-9.703110097,-15,0.52976
0.981,-9.647596083,-15,0.535312
0.9815,-9.587494796,-15,0.541323
0.982,-9.522865547,-15,0.547786
0.9825,-9.453772118,-15,0.554697
0.983,-9.380282696,-15,0.562047
0.9835,-9.302469806,-15,0.569829
0.984,-9.220410239,-15,0.578036
0.9845,-9.13418498,-15,0.58666
0.985,-9.043879121,-15,0.595692
0.9855,-8.949581784,-15,0.605122
0.986,-8.851386029,-15,0.614943
0.9865,-8.749388763,-15,0.625144
0.987,-8.643690645,-15,0.635716
0.9875,-8.534395986,-15,0.646647
0.988,-8.421612648,-15,0.657926
0.9885,-8.305451933,-15,0.669544
0.989,-8.186028478,-15,0.681488
0.9895,-8.06346014,-15,0.693746
0.99,-7.937867879,-15,0.706307
0.9905,-7.809375639,-15,0.719158
0.991,-7.678110227,-15,0.732287
0.9915,-7.544201185,-15,0.745679
0.992,-7.407780666,-15,0.759323
0.9925,-7.268983301,-15,0.773205
0.993,-7.127946065,-15,0.78731
0.9935,-6.984808145,-15,0.801626
0.994,-6.839710802,-15,0.816138
0.9945,-6.692797228,-15,0.830831
0.995,-6.54421241,-15,0.845692
0.9955,-6.394102983,-15,0.860704
0.996,-6.242617087,-15,0.875855
0.9965,-6.08990422,-15,0.891128
0.997,-5.936115091,-15,0.906509
0.9975,-5.781401472,-15,0.921983
0.998,-5.625916046,-15,0.937533
0.9985,-5.469812258,-15,0.953146
0.999,-5.313244165,-15,0.968805
0.9995,-5.15636628,-15,0.984495
1,-4.999333422,-15,1.0002
1,-4.999333422,-15,1.0002
