time,source.i_ref,source.i_sim,source.i_relerr,load.i_ref,load.i_sim,load.i_relerr,lightningImpulseCurrent.v_ref,lightningImpulseCurrent.v_sim,lightningImpulseCurrent.v_relerr
0.0087099997,-682.73151,-682.7420139,9.25784e-07,810.72583,810.727028,1.91926e-07,-142541.75,-142541.7945,3.5078e-08
0.008711,-682.29315,-682.3125913,1.7135e-06,810.32227,810.3211876,1.73404e-07,-142456.23,-142456.2351,4.02097e-09
0.0087120002,-681.87408,-681.8831396,7.98484e-07,809.91803,809.9158266,3.53001e-07,-142370.69,-142370.6574,2.56818e-08
0.0087130005,-681.46625,-681.45578,9.22795e-07,809.5116,809.5102816,2.11218e-07,-142285.12,-142285.0634,4.45882e-08
0.0087139998,-681.05029,-681.0309971,1.70041e-06,809.10333,809.1044723,1.8301e-07,-142199.55,-142199.5591,7.17921e-09
0.008715,-680.61505,-680.6058437,8.11412e-07,808.69543,808.6976563,3.56672e-07,-142113.97,-142113.9776,6.01611e-09
0.0087160002,-680.16852,-680.1785298,8.8223e-07,808.28973,808.2907616,1.65278e-07,-142028.38,-142028.3806,4.87148e-10
0.0087169996,-679.72986,-679.749314,1.71461e-06,807.88562,807.8846787,1.50812e-07,-141942.78,-141942.824,3.46609e-08
0.0087179998,-679.31018,-679.3195481,8.25677e-07,807.48096,807.4787886,3.47872e-07,-141857.16,-141857.1709,8.61356e-09
0.008719,-678.90161,-678.8917114,8.72432e-07,807.07404,807.072881,1.85688e-07,-141771.52,-141771.5011,1.48663e-08
0.0087200003,-678.48523,-678.4659033,1.7034e-06,806.66534,806.6663177,1.56632e-07,-141685.84,-141685.8184,1.70463e-08
0.0087209996,-678.0498,-678.0406393,8.07395e-07,806.25702,806.2594544,3.90017e-07,-141600.19,-141600.2206,2.40672e-08
0.0087219998,-677.60315,-677.6130133,8.6932e-07,805.85071,805.8520204,2.09933e-07,-141514.52,-141514.538,1.42027e-08
0.0087230001,-677.16412,-677.1831789,1.67979e-06,805.44611,805.4449636,1.83666e-07,-141428.83,-141428.8279,1.64404e-09
0.0087240003,-676.74384,-676.7530996,8.1611e-07,805.04095,805.038518,3.89632e-07,-141343.12,-141343.1005,1.53566e-08
0.0087249996,-676.33466,-676.3251798,8.35557e-07,804.63367,804.6325453,1.80191e-07,-141257.39,-141257.427,2.91719e-08
0.0087259999,-675.91779,-675.8988261,1.67142e-06,804.22455,804.225632,1.73343e-07,-141171.64,-141171.6544,1.13736e-08
0.0087270001,-675.48218,-675.4726984,8.35676e-07,803.81567,803.8180146,3.75631e-07,-141085.89,-141085.8863,2.90348e-09
0.0087280003,-675.03534,-675.0447207,8.26782e-07,803.40887,803.4100723,1.92626e-07,-141000.14,-141000.1157,1.91211e-08
0.0087289996,-674.59595,-674.6150337,1.68198e-06,803.00372,803.0028246,1.43451e-07,-140914.38,-140914.4123,2.54136e-08
0.0087299999,-674.17511,-674.184578,8.34476e-07,802.59814,802.5957638,3.80694e-07,-140828.59,-140828.6019,9.37866e-09
0.0087310001,-673.76526,-673.7558353,8.30663e-07,802.19043,802.188966,2.3454e-07,-140742.78,-140742.7732,5.33067e-09
0.0087320004,-673.34796,-673.328989,1.67204e-06,801.78082,801.7816917,1.39648e-07,-140656.94,-140656.914,2.04633e-08
0.0087329997,-672.91211,-672.9027919,8.21268e-07,801.37146,801.3740712,4.18331e-07,-140571.11,-140571.131,1.65249e-08
0.0087339999,-672.46509,-672.4744462,8.24627e-07,800.96417,800.9656508,2.37238e-07,-140485.28,-140485.2707,7.3609e-09
0.0087350002,-672.02539,-672.0440017,1.64037e-06,800.55847,800.5574135,1.69259e-07,-140399.42,-140399.3998,1.58974e-08
0.0087360004,-671.604,-671.6132289,8.1341e-07,800.15247,800.1498087,4.26365e-07,-140313.56,-140313.5228,2.92827e-08
0.0087369997,-671.19354,-671.1844473,8.01401e-07,799.74432,799.7428925,2.28699e-07,-140227.66,-140227.6952,2.77406e-08
0.0087379999,-670.77576,-670.757193,1.63643e-06,799.33429,799.3352833,1.5913e-07,-140141.73,-140141.761,2.44314e-08
0.0087390002,-670.33966,-670.3301507,8.38116e-07,798.92444,798.9268943,3.93193e-07,-140055.81,-140055.8017,6.56237e-09
0.0087400004,-669.89246,-669.9014321,7.90774e-07,798.5166,798.5180221,2.27832e-07,-139969.91,-139969.8507,4.6672e-08
0.0087409997,-669.45239,-669.4710569,1.64524e-06,798.11041,798.1096313,1.24752e-07,-139883.97,-139883.9819,9.40308e-09
0.008742,-669.03046,-669.0398465,8.27293e-07,797.70392,797.7013967,4.04263e-07,-139798.02,-139798.0199,6.80554e-11
0.0087430002,-668.61945,-668.6102529,8.10603e-07,797.29535,797.2936075,2.79159e-07,-139712.03,-139712.04,7.83915e-09
0.0087440005,-668.20117,-668.1825378,1.64218e-06,796.88489,796.8855635,1.07908e-07,-139626.03,-139626.0162,1.08392e-08
0.0087449998,-667.76477,-667.7555413,8.13387e-07,796.47461,796.4772262,4.19144e-07,-139540.03,-139540.0544,1.92002e-08
0.008746,-667.31738,-667.3264626,8.00515e-07,796.06622,796.0679256,2.73258e-07,-139454.03,-139454.0126,1.36921e-08
0.0087470002,-666.87708,-666.8953144,1.60712e-06,795.65955,795.6586254,1.48128e-07,-139368.03,-139367.9807,3.87866e-08
0.0087479996,-666.45459,-666.4640643,8.35033e-07,795.25256,795.250171,3.82732e-07,-139281.98,-139282.0182,3.01012e-08
0.0087489998,-666.04297,-666.0340316,7.87806e-07,794.84357,794.841858,2.74278e-07,-139195.92,-139195.9638,3.44941e-08
0.00875,-665.62427,-665.6059609,1.6137e-06,794.43268,794.433443,1.2224e-07,-139109.84,-139109.8701,2.37052e-08
0.0087510003,-665.18762,-665.178191,8.31038e-07,794.02185,794.0243404,3.98983e-07,-139023.75,-139023.7358,1.11472e-08
0.0087519996,-664.73999,-664.7491568,8.07935e-07,793.61298,793.614998,3.23298e-07,-138937.67,-138937.681,8.6434e-09
0.0087529998,-664.29932,-664.3176116,1.61217e-06,793.20581,793.2051772,1.01383e-07,-138851.58,-138851.5618,1.43172e-08
0.0087540001,-663.87634,-663.8855136,8.08535e-07,792.7984,792.7957722,4.21004e-07,-138765.47,-138765.4424,2.17109e-08
0.0087550003,-663.46417,-663.4550238,8.06114e-07,792.38898,792.3869208,3.29901e-07,-138679.31,-138679.3137,2.90559e-09
0.0087559996,-663.04498,-663.0269523,1.5889e-06,791.9776,791.9784438,1.35189e-07,-138593.14,-138593.2209,6.37346e-08
0.0087569999,-662.60803,-662.5988704,8.07298e-07,791.56635,791.5689816,4.21608e-07,-138506.98,-138507.0025,1.77243e-08
0.0087580001,-662.16016,-662.1691341,7.90949e-07,791.15692,791.1588764,3.13426e-07,-138420.81,-138420.7802,2.34993e-08
0.0087590003,-661.71918,-661.7371865,1.58703e-06,790.74927,790.7485561,1.14367e-07,-138334.64,-138334.5725,5.31805e-08
0.0087599996,-661.29572,-661.3050329,8.20811e-07,790.34137,790.3389856,3.82004e-07,-138248.44,-138248.4581,1.42907e-08
0.0087609999,-660.883,-660.8740147,7.91937e-07,789.93152,789.9295428,3.16771e-07,-138162.2,-138162.2463,3.64703e-08
0.0087620001,-660.46332,-660.4451731,1.59941e-06,789.51978,789.5202496,7.52346e-08,-138075.97,-138076.0012,2.45483e-08
0.0087630004,-660.02606,-660.0168081,8.15437e-07,789.10803,789.110421,3.83065e-07,-137989.72,-137989.7009,1.50702e-08
0.0087639997,-659.578,-659.5871748,8.08634e-07,788.69812,788.7003045,3.49969e-07,-137903.47,-137903.4672,2.21326e-09
0.0087649999,-659.13672,-659.1548317,1.59631e-06,788.28992,788.2895062,6.62975e-08,-137817.22,-137817.17,3.94077e-08
0.0087660002,-658.71277,-658.7217338,7.90038e-07,787.88159,787.878961,4.21184e-07,-137730.94,-137730.8866,4.20505e-08
0.0087670004,-658.2995,-658.2902443,8.15771e-07,787.47131,787.4689998,3.70112e-07,-137644.62,-137644.6083,9.21783e-09
0.0087679997,-657.87933,-657.8613978,1.58049e-06,787.05908,787.0596085,8.46646e-08,-137558.28,-137558.3674,6.88349e-08
0.0087689999,-657.44177,-657.4328182,7.8898e-07,786.64685,786.649446,4.15895e-07,-137471.95,-137471.9963,3.64682e-08
0.0087700002,-656.99347,-657.0025074,7.96531e-07,786.23645,786.2385486,3.36216e-07,-137385.62,-137385.5888,2.45949e-08
0.0087710004,-656.55188,-656.5697822,1.57784e-06,785.82776,785.827294,7.4651e-08,-137299.3,-137299.2014,7.76587e-08
0.0087719997,-656.12744,-656.1365858,8.06082e-07,785.41901,785.416609,3.84667e-07,-137212.94,-137212.9197,1.60023e-08
0.008773,-655.71362,-655.7045014,8.03688e-07,785.00824,785.0060415,3.52227e-07,-137126.53,-137126.5566,2.09761e-08
0.0087740002,-655.29309,-655.2748605,1.60669e-06,784.59564,784.5957958,2.49682e-08,-137040.12,-137040.1657,3.5985e-08
0.0087750005,-654.85516,-654.8459999,8.07345e-07,784.18292,784.185204,3.65917e-07,-136953.7,-136953.7089,7.02343e-09
0.0087759998,-654.40662,-654.4159112,8.18896e-07,783.77203,783.7743535,3.72248e-07,-136867.3,-136867.3021,1.67716e-09
0.008777,-653.96466,-653.9828304,1.60148e-06,783.36285,783.3626636,2.98568e-08,-136780.89,-136780.8244,5.16393e-08
0.0087780003,-653.53986,-653.5486559,7.75246e-07,782.95361,782.951034,4.12699e-07,-136694.44,-136694.3699,5.51811e-08
0.0087789996,-653.12549,-653.1164166,7.997e-07,782.54242,782.5403117,3.37771e-07,-136607.97,-136608.0157,3.59949e-08
0.0087799998,-652.70447,-652.68634,1.59792e-06,782.12939,782.1295636,2.78055e-08,-136521.47,-136521.5529,6.52567e-08
0.008781,-652.26624,-652.2572962,7.8828e-07,781.71625,781.7186093,3.77987e-07,-136434.98,-136435.03,3.93938e-08
0.0087820003,-651.81744,-651.8266096,8.08184e-07,781.30481,781.3069849,3.48445e-07,-136348.48,-136348.4533,2.09905e-08
0.0087829996,-651.37512,-651.3935967,1.62848e-06,780.89514,780.8952489,1.74516e-08,-136261.98,-136261.9637,1.28502e-08
0.0087839998,-650.94989,-650.9589166,7.95579e-07,780.48541,780.4831462,3.62689e-07,-136175.47,-136175.4299,3.16029e-08
0.0087850001,-650.53503,-650.5256195,8.29411e-07,780.07385,780.0714508,3.84368e-07,-136088.91,-136088.9098,1.3226e-10
0.0087860003,-650.11359,-650.0950743,1.63192e-06,779.66034,779.6601868,2.45499e-08,-136002.34,-136002.3749,2.74713e-08
0.0087869996,-649.67499,-649.6661922,7.75415e-07,779.2467,779.2491819,3.97618e-07,-135915.77,-135915.8571,6.86081e-08
0.0087879999,-649.22589,-649.2353789,8.36325e-07,778.83478,778.8371915,3.86349e-07,-135829.19,-135829.1995,7.50787e-09
0.0087890001,-648.78326,-648.801697,1.62498e-06,778.42462,778.4246823,9.98722e-09,-135742.61,-135742.5432,5.25847e-08
0.0087900003,-648.3576,-648.3664745,7.82175e-07,778.01447,778.0120856,3.82003e-07,-135656.02,-135655.9204,7.83929e-08
0.0087909997,-647.94232,-647.9329071,8.29627e-07,777.60248,777.6002077,3.64048e-07,-135569.38,-135569.397,1.34052e-08
0.0087919999,-647.52039,-647.5018482,1.63421e-06,777.18854,777.1884183,1.95e-08,-135482.72,-135482.7893,5.45364e-08
0.0087930001,-647.08142,-647.0723455,7.99798e-07,776.77441,776.7766056,3.51747e-07,-135396.06,-135396.1221,4.88933e-08
0.0087940004,-646.63202,-646.6414393,8.30186e-07,776.362,776.3642414,3.59091e-07,-135309.41,-135309.3861,1.88594e-08
0.0087949997,-646.18909,-646.2079173,1.65938e-06,775.95135,775.951711,5.78342e-08,-135222.75,-135222.7206,2.31128e-08
0.0087959999,-645.763,-645.7721705,8.08263e-07,775.54077,775.5386389,3.41418e-07,-135136.08,-135136.0084,5.63434e-08
0.0087970002,-645.34723,-645.3375222,8.55615e-07,775.1283,775.1258482,3.92793e-07,-135049.36,-135049.324,2.83292e-08
0.0087980004,-644.92493,-644.9059034,1.67695e-06,774.71399,774.7135292,7.38244e-08,-134962.62,-134962.6422,1.74787e-08
0.0087989997,-644.4856,-644.4765331,7.99132e-07,774.29938,774.3016352,3.61308e-07,-134875.88,-134875.9823,8.05765e-08
0.0088,-644.03589,-644.0455663,8.52841e-07,773.88647,773.8888882,3.87424e-07,-134789.16,-134789.1701,7.96212e-09
0.0088010002,-643.59259,-643.6114767,1.66461e-06,773.47534,773.4755987,4.14536e-08,-134702.41,-134702.3415,5.3963e-08
0.0088020004,-643.16614,-643.1752347,8.0158e-07,773.06427,773.0620675,3.52853e-07,-134615.66,-134615.5401,9.44411e-08
0.0088029997,-642.74994,-642.740308,8.48933e-07,772.65143,772.6491612,3.63474e-07,-134528.86,-134528.8579,1.66268e-09
0.008804,-642.32715,-642.30803,1.68517e-06,772.23663,772.2362705,5.75969e-08,-134442.05,-134442.0919,3.30226e-08
0.0088050002,-641.88745,-641.8779871,8.34028e-07,771.82159,771.8235419,3.12719e-07,-134355.22,-134355.2834,4.99425e-08
0.0088060005,-641.43738,-641.4469796,8.46077e-07,771.4082,771.4104015,3.52699e-07,-134268.41,-134268.3968,1.03974e-08
0.0088069998,-640.99384,-641.0131615,1.70294e-06,770.99658,770.9970985,8.30739e-08,-134181.59,-134181.5632,2.10754e-08
0.008808,-640.56696,-640.5764639,8.3764e-07,770.58508,770.5831206,3.13914e-07,-134094.75,-134094.6733,6.04098e-08
0.0088090003,-640.15033,-640.1403748,8.77421e-07,770.17181,770.169285,4.04534e-07,-134007.88,-134007.8189,4.81173e-08
0.0088099996,-639.72711,-639.7078597,1.69666e-06,769.75659,769.7562796,4.97363e-08,-133920.98,-133921.0629,6.52596e-08
0.0088109998,-639.28705,-639.277489,8.42675e-07,769.34106,769.3430797,3.23568e-07,-133834.08,-133834.1835,8.15178e-08
0.008812,-638.83667,-638.8464983,8.66235e-07,768.92719,768.9295787,3.82684e-07,-133747.19,-133747.2326,3.35287e-08
0.0088130003,-638.3927,-638.4121859,1.71743e-06,768.51514,768.5154761,5.38497e-08,-133660.3,-133660.2309,5.4378e-08
0.0088139996,-637.96545,-637.9754766,8.83711e-07,768.10315,768.1014337,2.74974e-07,-133573.38,-133573.3318,3.79694e-08
0.0088149998,-637.54846,-637.5386987,8.60328e-07,767.68939,767.687134,3.61433e-07,-133486.42,-133486.4001,1.56613e-08
0.0088160001,-637.12482,-637.1050247,1.7447e-06,767.27374,767.2731909,8.79755e-08,-133399.45,-133399.4792,2.29578e-08
0.0088170003,-636.68439,-636.6742732,8.91661e-07,766.85785,766.8595145,2.66669e-07,-133312.47,-133312.5284,4.59587e-08
0.0088179996,-636.23364,-636.2436445,8.81769e-07,766.44348,766.4459771,4.00051e-07,-133225.5,-133225.5836,6.58093e-08
0.0088189999,-635.78937,-635.8093308,1.75929e-06,766.03088,766.031488,9.73996e-08,-133138.53,-133138.5025,2.16911e-08
0.0088200001,-635.36176,-635.3718869,8.9255e-07,765.61847,765.6166423,2.92816e-07,-133051.53,-133051.4388,7.18285e-08
0.0088210003,-634.94434,-634.9343874,8.77195e-07,765.20428,765.2018461,3.89928e-07,-132964.5,-132964.4211,6.21103e-08
0.0088219997,-634.52026,-634.5003271,1.75683e-06,764.78821,764.7877551,7.28758e-08,-132877.44,-132877.4994,4.68019e-08
0.0088229999,-634.07947,-634.0691282,9.11495e-07,764.37183,764.3735989,2.83398e-07,-132790.39,-132790.4767,6.82385e-08
0.0088240001,-633.62836,-633.6380704,8.55843e-07,763.95697,763.9592753,3.69322e-07,-132703.34,-132703.3819,3.29792e-08
0.0088250004,-633.18372,-633.2038048,1.77021e-06,763.54395,763.5443993,7.19854e-08,-132616.28,-132616.2226,4.51796e-08
0.0088259997,-632.75574,-632.7664868,9.4719e-07,763.13104,763.129503,2.46239e-07,-132529.2,-132529.1523,3.75402e-08
0.0088269999,-632.33795,-632.3282895,8.51448e-07,762.71649,762.7142168,3.64184e-07,-132442.09,-132442.0489,3.2352e-08
0.0088280002,-631.91351,-631.8930135,1.80649e-06,762.29999,762.2992338,1.21151e-07,-132354.97,-132354.9694,4.84373e-10
0.0088290004,-631.47229,-631.4612949,9.69077e-07,761.88312,761.8845947,2.36259e-07,-132267.83,-132267.874,3.46814e-08
0.0088299997,-631.02081,-631.0305523,8.58654e-07,761.46783,761.4702274,3.84091e-07,-132180.7,-132180.7863,6.79444e-08
0.008831,-630.57581,-630.5963834,1.81328e-06,761.05426,761.0549673,1.13323e-07,-132093.56,-132093.5499,7.95402e-09
0.0088320002,-630.14752,-630.1584829,9.66237e-07,760.64093,760.6392794,2.64443e-07,-132006.42,-132006.3171,8.10175e-08
0.0088330004,-629.72931,-629.7196337,8.52839e-07,760.22595,760.223509,3.91073e-07,-131919.23,-131919.1284,7.99986e-08
0.0088339997,-629.3045,-629.2839353,1.81251e-06,759.80902,759.8084221,9.57847e-08,-131832.02,-131832.0562,2.85446e-08
0.008835,-628.86285,-628.851571,9.94091e-07,759.39172,759.3932541,2.45769e-07,-131744.8,-131744.8795,6.25819e-08
0.0088360002,-628.41101,-628.42032,8.20558e-07,758.97589,758.9780946,3.53194e-07,-131657.59,-131657.6421,4.10501e-08
0.0088369995,-627.9657,-627.9867079,1.85157e-06,758.56189,758.5628694,1.56914e-07,-131570.39,-131570.4165,2.08641e-08
0.0088379998,-627.53699,-627.5486629,1.02881e-06,758.14813,758.146731,2.24136e-07,-131483.16,-131483.0916,5.38769e-08
0.008839,-627.11847,-627.1092211,8.15167e-07,757.73273,757.7304819,3.60162e-07,-131395.89,-131395.8178,5.68279e-08
0.0088400003,-626.6933,-626.6722114,1.85868e-06,757.31537,757.3144586,1.46015e-07,-131308.59,-131308.5789,8.77386e-09
0.0088409996,-626.25122,-626.2396015,1.02402e-06,756.89758,756.8992118,2.61423e-07,-131221.3,-131221.4167,9.19332e-08
0.0088419998,-625.79901,-625.8081602,8.06473e-07,756.48132,756.4836292,3.69948e-07,-131134.02,-131134.1087,6.98506e-08
0.008843,-625.35327,-625.3742899,1.85263e-06,756.06683,756.067655,1.32166e-07,-131046.73,-131046.7286,1.1333e-09
0.0088440003,-624.92426,-624.9362181,1.05395e-06,755.65265,755.6511186,2.45348e-07,-130959.42,-130959.3205,7.83615e-08
0.0088449996,-624.50537,-624.496656,7.68025e-07,755.23682,755.2347739,3.27799e-07,-130872.08,-130872.0402,3.13033e-08
0.0088459998,-624.07983,-624.0588202,1.85173e-06,754.81903,754.8182688,1.21956e-07,-130784.71,-130784.7304,1.60425e-08
0.0088470001,-623.63739,-623.6250243,1.08987e-06,754.40082,754.4021014,2.05285e-07,-130697.34,-130697.409,5.43222e-08
0.0088480003,-623.18475,-623.193315,7.54896e-07,753.98407,753.9860886,3.23394e-07,-130609.98,-130610.0311,4.0257e-08
0.0088489996,-622.73865,-622.759955,1.87775e-06,753.56909,753.5701189,1.64843e-07,-130522.62,-130522.6544,2.70766e-08
0.0088499999,-622.30933,-622.3219275,1.1103e-06,753.15448,753.1531999,2.05085e-07,-130435.23,-130435.1631,5.26865e-08
0.0088510001,-621.89008,-621.881546,7.52163e-07,752.73822,752.7360229,3.51995e-07,-130347.81,-130347.7186,7.19475e-08
0.0088520003,-621.46417,-621.4428678,1.87751e-06,752.31995,752.3189934,1.53253e-07,-130260.37,-130260.3288,3.24212e-08
0.0088529997,-621.02136,-621.0086549,1.11978e-06,751.90131,751.9026829,2.19946e-07,-130172.91,-130173.0147,8.24781e-08
0.0088539999,-620.56824,-620.5765904,7.35977e-07,751.48407,751.4862275,3.45652e-07,-130085.48,-130085.5686,6.97666e-08
0.0088550001,-620.12177,-620.1429234,1.86439e-06,751.06866,751.0695149,1.36957e-07,-129998.03,-129998.0391,7.18974e-09
0.0088560004,-619.69214,-619.7049866,1.13226e-06,750.65363,750.6522297,2.24341e-07,-129910.57,-129910.4646,8.2973e-08
0.0088569997,-619.27258,-619.2646635,6.97738e-07,750.23694,750.234989,3.12574e-07,-129823.08,-129823.0121,5.34292e-08
0.0088579999,-618.84631,-618.8251898,1.86147e-06,749.81824,749.8174389,1.28351e-07,-129735.55,-129735.5415,6.72317e-09
0.0088590002,-618.40308,-618.3897422,1.17555e-06,749.39917,749.4002213,1.68432e-07,-129648.02,-129648.0778,4.55484e-08
0.0088600004,-617.94958,-617.9572373,6.74893e-07,748.98145,748.983305,2.97182e-07,-129560.51,-129560.5652,4.34977e-08
0.0088609997,-617.50269,-617.5239922,1.87751e-06,748.56561,748.5665953,1.57852e-07,-129472.99,-129473.0426,4.1381e-08
0.008862,-617.07269,-617.0861785,1.18883e-06,748.15009,748.1489607,1.80919e-07,-129385.45,-129385.3853,5.09414e-08
0.0088630002,-616.65289,-616.6452044,6.77383e-07,747.73297,747.7309286,3.27044e-07,-129297.88,-129297.7659,8.98315e-08
0.0088640004,-616.22632,-616.2050018,1.87892e-06,747.3139,747.3128693,1.65135e-07,-129210.28,-129210.2126,5.31058e-08
0.0088649997,-615.78265,-615.769132,1.19144e-06,746.89435,746.8955257,1.88358e-07,-129122.68,-129122.7653,6.71688e-08
0.008866,-615.32867,-615.3360717,6.52362e-07,746.4762,746.4780839,3.0181e-07,-129035.08,-129035.1796,7.8448e-08
0.0088670002,-614.88141,-614.9024013,1.85011e-06,746.05988,746.0606139,1.1758e-07,-128947.48,-128947.5089,2.27402e-08
0.0088679995,-614.45111,-614.4651511,1.23754e-06,745.64392,745.6430592,1.37914e-07,-128859.88,-128859.858,1.73438e-08
0.0088689998,-614.03101,-614.0239489,6.22344e-07,745.22638,745.2245971,2.85631e-07,-128772.23,-128772.1404,7.05545e-08
0.00887,-613.60406,-613.5830865,1.84854e-06,744.80688,744.8060482,1.3326e-07,-128684.55,-128684.5018,3.79709e-08
0.0088710003,-613.16003,-613.1459301,1.24272e-06,744.38684,744.3877384,1.43935e-07,-128596.87,-128596.8946,1.93434e-08
0.0088719996,-612.70563,-612.7127296,6.25733e-07,743.9682,743.9702055,3.21305e-07,-128509.2,-128509.3336,1.05233e-07
0.0088729998,-612.25793,-612.2789588,1.85342e-06,743.55145,743.5523298,1.40959e-07,-128421.52,-128421.5971,6.07196e-08
0.0088740001,-611.82727,-611.8413874,1.24426e-06,743.13507,743.134023,1.67741e-07,-128333.84,-128333.7796,4.75332e-08
0.0088750003,-611.40692,-611.4000993,6.01151e-07,742.71716,742.7152416,3.07349e-07,-128246.11,-128245.981,1.01559e-07
0.0088759996,-610.97974,-610.9590367,1.82472e-06,742.29718,742.2966072,9.17662e-08,-128158.36,-128158.3332,2.11224e-08
0.0088769998,-610.53528,-610.521095,1.25022e-06,741.87671,741.8777951,1.73841e-07,-128070.6,-128070.6598,4.71285e-08
0.0088780001,-610.08038,-610.0868467,5.6995e-07,741.45764,741.4593135,2.68108e-07,-127982.85,-127982.949,7.79497e-08
0.0088790003,-609.63226,-609.652915,1.82046e-06,741.04041,741.0410044,9.52238e-08,-127895.11,-127895.1501,3.16162e-08
0.0088799996,-609.20129,-609.2158676,1.28483e-06,740.6236,740.6227745,1.32255e-07,-127807.34,-127807.3452,4.10552e-09
0.0088809999,-608.7807,-608.7744379,5.51919e-07,740.20526,740.203612,2.64021e-07,-127719.54,-127719.4486,7.20127e-08
0.0088820001,-608.35315,-608.3324448,1.8249e-06,739.78491,739.7841713,1.18343e-07,-127631.72,-127631.6309,7.01612e-08
0.0088830004,-607.90833,-607.8936659,1.29245e-06,739.36395,739.3647888,1.34384e-07,-127543.88,-127543.8705,7.46347e-09
0.0088839997,-607.453,-607.4592236,5.48525e-07,738.9444,738.9461808,2.85304e-07,-127456.05,-127456.1845,1.05932e-07
0.0088849999,-607.00446,-607.0250803,1.81741e-06,738.52673,738.5274077,1.08566e-07,-127368.23,-127368.3264,7.59295e-08
0.0088860001,-606.57318,-606.5876983,1.27959e-06,738.1095,738.1084422,1.69473e-07,-127280.39,-127280.3715,1.45531e-08
0.0088870004,-606.15228,-606.1461857,5.37136e-07,737.69073,737.688953,2.84695e-07,-127192.52,-127192.3877,1.04189e-07
0.0088879997,-605.72449,-605.7040988,1.79721e-06,737.26996,737.2694936,7.47197e-08,-127104.62,-127104.5563,5.01559e-08
0.0088889999,-605.27924,-605.264597,1.29059e-06,736.84857,736.8496491,1.72884e-07,-127016.71,-127016.7224,9.78396e-09
0.0088900002,-604.82343,-604.8290768,4.97692e-07,736.42853,736.4300721,2.4706e-07,-126928.8,-126928.8835,6.57835e-08
0.0088910004,-604.37445,-604.3946913,1.784e-06,736.01044,736.0108066,5.87283e-08,-126840.91,-126840.9682,4.58008e-08
0.0088919997,-603.94281,-603.957737,1.31561e-06,735.59277,735.5918341,1.4994e-07,-126752.99,-126753.0262,2.84887e-08
0.008893,-603.52173,-603.5161517,4.91651e-07,735.17358,735.1720205,2.49849e-07,-126665.05,-126664.9585,7.20232e-08
0.0088940002,-603.09363,-603.0732073,1.79999e-06,734.75238,734.751816,9.03609e-08,-126577.07,-126576.9545,9.09263e-08
0.0088950004,-602.64801,-602.6329655,1.32598e-06,734.33057,734.3314988,1.48806e-07,-126489.09,-126489.0345,4.36907e-08
0.0088959998,-602.19171,-602.1971937,4.83319e-07,733.9101,733.9117564,2.65376e-07,-126401.11,-126401.2063,7.58466e-08
0.008897,-601.74225,-601.7625428,1.78854e-06,733.49152,733.491976,7.30491e-08,-126313.13,-126313.2343,8.21311e-08
0.0088980002,-601.31036,-601.3252156,1.30932e-06,733.07343,733.0722119,1.95145e-07,-126225.14,-126225.1512,8.8292e-09
0.0088989995,-600.88904,-600.8840013,4.44091e-07,732.65387,732.6524846,2.21946e-07,-126137.12,-126137.0922,2.18645e-08
0.0088999998,-600.46069,-600.4405739,1.77297e-06,732.23224,732.231892,5.57501e-08,-126049.07,-126048.9867,6.56335e-08
0.008901,-600.01465,-599.9996011,1.32636e-06,731.80994,731.8111356,1.91552e-07,-125961.01,-125960.9771,2.59353e-08
0.0089020003,-599.55786,-599.5627928,4.34764e-07,731.38904,731.3904887,2.32093e-07,-125872.96,-125872.9974,2.94277e-08
0.0089029996,-599.10797,-599.1282529,1.78767e-06,730.96997,730.9705581,9.42233e-08,-125784.91,-125785.047,1.07883e-07
0.0089039998,-598.67572,-598.6909415,1.34157e-06,730.55151,730.5503502,1.85814e-07,-125696.84,-125696.9054,5.15299e-08
0.0089050001,-598.25421,-598.2492285,4.39052e-07,730.13153,730.1298515,2.6891e-07,-125608.75,-125608.6838,5.21196e-08
0.0089060003,-597.82562,-597.8054163,1.78069e-06,729.70947,729.7089657,8.08006e-08,-125520.62,-125520.4964,9.73082e-08
0.0089069996,-597.37915,-597.3641149,1.32514e-06,729.28674,729.2881799,2.30687e-07,-125432.49,-125432.4744,1.22461e-08
0.0089079998,-596.92188,-596.9266859,4.23577e-07,728.86536,728.8670721,2.74294e-07,-125344.36,-125344.4267,5.25553e-08
0.0089090001,-596.4715,-596.4914259,1.75621e-06,728.44586,728.4461897,5.28192e-08,-125256.24,-125256.3288,6.98937e-08
0.0089100003,-596.03894,-596.0541351,1.33925e-06,728.02698,728.0255125,2.35105e-07,-125168.1,-125168.1308,2.42406e-08
0.0089109996,-595.61725,-595.6128279,3.89754e-07,727.60657,727.6050602,2.41877e-07,-125079.93,-125079.9277,1.8107e-09
0.0089119999,-595.18842,-595.1685591,1.75048e-06,727.18414,727.1837989,5.46433e-08,-124991.73,-124991.6442,6.7586e-08
0.0089130001,-594.74158,-594.7261249,1.36217e-06,726.76093,726.7622513,2.11685e-07,-124903.52,-124903.4503,5.48732e-08
0.0089140004,-594.28375,-594.2879718,3.72097e-07,726.33905,726.340626,2.52483e-07,-124815.32,-124815.3131,5.42066e-09
0.0089149997,-593.83289,-593.8528411,1.75843e-06,725.91913,725.9196392,8.15795e-08,-124727.12,-124727.2404,9.48098e-08
