time,capacitor2.v,inductor2.i,cosineCurrent.phi,capacitor1.v,inductor1.i,sineCurrent.phi
0.5886,30.77633789,1.409743408,217.6809298,16.01761763,-3.409473498,217.6809298
0.5887,29.46581204,1.59431564,217.7549018,17.61350313,-3.293247725,217.7549018
0.5888,28.08062288,1.7698529,217.8288863,19.10767154,-3.167676952,217.8288863
0.5889,26.62841535,1.935939192,217.9028834,20.49743251,-3.033438187,217.9028834
0.589,25.11699521,2.092205821,217.976893,21.78066992,-2.891232391,217.976893
0.5891,23.5544265,2.238343479,218.0509152,22.95584589,-2.741792651,218.0509152
0.5892,21.9477977,2.374068716,218.12495,24.02163026,-2.585784166,218.12495
0.5893,20.30441771,2.499155113,218.1989973,24.97750583,-2.423904008,218.1989973
0.5894,18.63185708,2.613444296,218.2730572,25.82353485,-2.256879953,218.2730572
0.5895,16.93741413,2.716817359,218.3471297,26.56017272,-2.085425693,218.3471297
0.5896,15.22811493,2.809194858,218.4212147,27.18826806,-1.910240837,218.4212147
0.5897,13.51071328,2.890536814,218.4953123,27.70906267,-1.732010912,218.4953123
0.5898,11.79169075,2.960842712,218.5694225,28.12419156,-1.55140736,218.5694225
0.5899,10.07725663,3.020151504,218.6435452,28.43568291,-1.369087541,218.6435452
0.59,8.373347977,3.068541603,218.7176805,28.6459581,-1.185694731,218.7176805
0.5901,6.685629594,3.106130889,218.7918284,28.75783169,-1.001858124,218.7918284
0.5902,5.019494025,3.133076705,218.8659888,28.77451145,-0.81819283,218.8659888
0.5903,3.38009391,3.14958239,218.9401619,28.69964286,-0.6352983894,218.9401619
0.5904,1.772136688,3.155854471,219.0143474,28.53662025,-0.4537297227,219.0143474
0.5905,0.1997209099,3.152105456,219.0885456,28.28893898,-0.274021219,219.0885456
0.5906,-1.333180529,3.138623066,219.1627563,27.96077109,-0.0966850951,219.1627563
0.5907,-2.822954758,3.115707891,219.2369795,27.55630923,0.07779437683,219.2369795
0.5908,-4.266348931,3.083673395,219.3112154,27.07976663,0.2489608694,219.3112154
0.5909,-5.660470227,3.042845918,219.3854638,26.53537712,0.4163859998,219.3854638
0.591,-7.002785848,2.993564669,219.4597247,25.92739514,0.5796693303,219.4597247
0.5911,-8.291123022,2.936181732,219.5339983,25.2600957,0.7384383675,219.5339983
0.5912,-9.523669,2.871062064,219.6082844,24.53777442,0.892348563,219.6082844
0.5913,-10.69897106,2.798583494,219.682583,23.76474752,1.041083313,219.682583
0.5914,-11.8159365,2.719136726,219.7568943,22.94535181,1.184353959,219.7568943
0.5915,-12.87383265,2.633125335,219.8312181,22.08394469,1.321899786,219.8312181
0.5916,-13.87206039,2.540946615,219.9055544,21.18475869,1.453500728,219.9055544
0.5917,-14.8101698,2.442973883,219.9799034,20.25135443,1.578922474,219.9799034
0.5918,-15.68825129,2.339610138,220.0542649,19.28766095,1.697994574,220.0542649
0.5919,-16.50654588,2.231252342,220.1286389,18.29741658,1.810565838,220.1286389
0.592,-17.2654438,2.118291216,220.2030255,17.28416406,1.916503789,220.2030255
0.5921,-17.96548443,2.001111237,220.2774247,16.25125047,2.015694662,220.2774247
0.5922,-18.60735634,1.880090642,220.3518365,15.20182727,2.108043407,220.3518365
0.5923,-19.19189732,1.755601424,220.4262608,14.1388503,2.193473687,220.4262608
0.5924,-19.72009428,1.628009337,220.5006977,13.06507978,2.271927878,220.5006977
0.5925,-20.19308338,1.497673888,220.5751472,11.98308027,2.34336707,220.5751472
0.5926,-20.6121499,1.364948347,220.6496092,10.89522072,2.407771066,220.6496092
0.5927,-20.97872836,1.230179737,220.7240838,9.803674467,2.465138383,220.7240838
0.5928,-21.29423944,1.093696308,220.798571,8.710480564,2.515480534,220.798571
0.5929,-21.55976946,0.9558223979,220.8730707,7.617422495,2.558801669,220.8730707
0.593,-21.77669759,0.8168699622,220.947583,6.526069191,2.595133416,220.947583
0.5931,-21.94636138,0.6771405137,221.0221079,5.437867005,2.624515705,221.0221079
0.5932,-22.07003091,0.536928035,221.0966453,4.354130214,2.646994676,221.0966453
0.5933,-22.14890879,0.3965189787,221.1711953,3.276041013,2.662622672,221.1711953
0.5934,-22.18413016,0.2561922676,221.2457579,2.204649514,2.671458243,221.2457579
0.5935,-22.1767627,0.1162192942,221.320333,1.140873751,2.673566146,221.320333
0.5936,-22.12780662,-0.02313607865,221.3949207,0.08549967687,2.669017344,221.3949207
0.5937,-22.03819464,-0.1616175182,221.4695209,-0.9608188366,2.657889005,221.4695209
0.5938,-21.90879204,-0.2989762215,221.5441338,-1.997559998,2.640264505,221.5441338
0.5939,-21.74033175,-0.434973254,221.6187591,-3.024164496,2.616221839,221.6187591
0.594,-21.53336158,-0.5693619855,221.6933971,-4.040047266,2.585852192,221.6933971
0.5941,-21.28833827,-0.7019105977,221.7680476,-5.044756856,2.54924115,221.7680476
0.5942,-21.00562699,-0.8323892582,221.8427107,-6.037796179,2.506477479,221.8427107
0.5943,-20.68550228,-0.9605692499,221.9173864,-7.018622903,2.457654221,221.9173864
0.5944,-20.32814808,-1.086222971,221.9920746,-7.986649449,2.402868697,221.9920746
0.5945,-19.93365771,-1.209123937,222.0667754,-8.941242989,2.342222507,222.0667754
0.5946,-19.50203386,-1.329046776,222.1414887,-9.881725449,2.275821529,222.1414887
0.5947,-19.03318862,-1.445767234,222.2162147,-10.80737351,2.203775919,222.2162147
0.5948,-18.52694345,-1.559062172,222.2909532,-11.7174186,2.126200112,222.2909532
0.5949,-17.98302838,-1.668709243,222.3657042,-12.61104357,2.043212296,222.3657042
0.595,-17.40120151,-1.774479337,222.4404678,-13.48717532,1.954926995,222.4404678
0.5951,-16.7812107,-1.876154057,222.515244,-14.34469223,1.861488331,222.515244
0.5952,-16.12269227,-1.973500883,222.5900328,-15.18227636,1.763026262,222.5900328
0.5953,-15.42534725,-2.066287997,222.6648341,-15.99847803,1.659682418,222.6648341
0.5954,-14.68894148,-2.154284288,222.739648,-16.79171574,1.551610106,222.739648
0.5955,-13.91330554,-2.237259349,222.8144744,-17.56027621,1.438974308,222.8144744
0.5956,-13.09833479,-2.314983475,222.8893135,-18.3023144,1.321951679,222.8893135
0.5957,-12.24398932,-2.387227669,222.964165,-19.01585346,1.20073055,222.964165
0.5958,-11.35029403,-2.453763637,223.0390292,-19.69878477,1.075510927,223.0390292
0.5959,-10.41733855,-2.514363788,223.1139059,-20.34886792,0.9465044918,223.1139059
0.596,-9.445293323,-2.568797137,223.1887952,-20.9637054,0.8139343202,223.1887952
0.5961,-8.434652648,-2.61683666,223.2636971,-21.54080647,0.6780377802,223.2636971
0.5962,-7.386000765,-2.65827882,223.3386115,-22.07763565,0.5390717566,223.3386115
0.5963,-6.300135423,-2.692896138,223.4135385,-22.57137971,0.397307539,223.4135385
0.5964,-5.178088924,-2.720473628,223.488478,-23.01921406,0.2530332285,223.488478
0.5965,-4.021128123,-2.740808795,223.5634301,-23.41830271,0.1065537374,223.5634301
0.5966,-2.83075443,-2.753711638,223.6383948,-23.76579825,-0.04180921052,223.6383948
0.5967,-1.608703808,-2.759004643,223.7133721,-24.05884188,-0.1917170804,223.7133721
0.5968,-0.3569467751,-2.756522791,223.7883619,-24.29456344,-0.3428145259,223.7883619
0.5969,0.9223115978,-2.746113555,223.8633643,-24.47008132,-0.4947293894,223.8633643
0.597,2.226631686,-2.727636898,223.9383792,-24.58250255,-0.6470727021,223.9383792
0.5971,3.553271432,-2.700959334,224.0134067,-24.62891062,-0.7994326176,224.0134067
0.5972,4.899216935,-2.665980104,224.0884468,-24.60671702,-0.9513950321,224.0884468
0.5973,6.261210204,-2.622624218,224.1634995,-24.51335351,-1.102530948,224.1634995
0.5974,7.635550528,-2.570819055,224.2385647,-24.34629024,-1.252376681,224.2385647
0.5975,9.018315516,-2.510521305,224.3136425,-24.10324379,-1.400461154,224.3136425
0.5976,10.4053611,-2.441716973,224.3887328,-23.78217719,-1.546305901,224.3887328
0.5977,11.79232153,-2.36442138,224.4638357,-23.38129989,-1.689425063,224.4638357
0.5978,13.17460938,-2.278679158,224.5389512,-22.8990678,-1.829325391,224.5389512
0.5979,14.54741554,-2.184564255,224.6140792,-22.33418325,-1.965506245,224.6140792
0.598,15.90570924,-2.082179933,224.6892199,-21.68559502,-2.097459593,224.6892199
0.5981,17.24423801,-1.971658767,224.764373,-20.95249832,-2.224670013,224.764373
0.5982,18.55743085,-1.853163722,224.8395388,-20.13441046,-2.346600601,224.8395388
0.5983,19.83995395,-1.726891718,224.9147171,-19.23135054,-2.462760373,224.9147171
0.5984,21.08611086,-1.593078961,224.989908,-18.2436355,-2.572641494,224.989908
0.5985,22.2899327,-1.451998507,225.0651114,-17.17203999,-2.675715895,225.0651114
0.5986,23.44549445,-1.30395842,225.1403274,-16.01776619,-2.771473703,225.1403274
0.5987,24.54691495,-1.149301776,225.215556,-14.78244387,-2.859423235,225.215556
0.5988,25.58835688,-0.988406657,225.2907972,-13.46813035,-2.939090998,225.2907972
0.5989,26.56402679,-0.8216861564,225.3660509,-12.07731052,-3.010021694,225.3660509
0.599,27.46817506,-0.6495883762,225.4413171,-10.61289684,-3.071778214,225.4413171
0.5991,28.29509595,-0.4725964275,225.516596,-9.078229324,-3.123941642,225.516596
0.5992,29.03912756,-0.2912284309,225.5918874,-7.477075557,-3.166111251,225.5918874
0.5993,29.69462064,-0.1060484583,225.6671914,-5.813744777,-3.197895386,225.6671914
0.5994,30.25653901,0.08237893134,225.7425079,-4.092826123,-3.218962167,225.7425079
0.5995,30.71993691,0.2734528198,225.817837,-2.319377347,-3.229013194,225.817837
0.5996,31.07996092,0.4665115476,225.8931787,-0.4991597945,-3.227756982,225.8931787
0.5997,31.33217715,0.6608770445,225.9685329,1.361743948,-3.214947691,225.9685329
0.5998,31.47257127,0.8558548289,226.0438997,3.25693005,-3.190385127,226.0438997
0.5999,31.49754849,1.050734009,226.1192791,5.179673436,-3.153914746,226.1192791
0.6,31.4039336,1.24478728,226.1946711,7.122927786,-3.105427649,226.1946711
0.6001,31.18897091,1.43727093,226.2700756,9.07932554,-3.044860587,226.2700756
0.6002,30.85032432,1.627424832,226.3454926,11.04117789,-2.972195954,226.3454926
0.6003,30.38607724,1.81447245,226.4209223,13.00047479,-2.887461796,226.4209223
0.6004,29.79477269,1.997608162,226.4963645,14.94878803,-2.790733112,226.4963645
0.6005,29.07569181,2.176055713,226.5718193,16.87784424,-2.6821364,226.5718193
0.6006,28.22860935,2.349061642,226.6472866,18.77930005,-2.561855504,226.6472866
0.6007,27.25396894,2.515811086,226.7227665,20.64416268,-2.430133693,226.7227665
0.6008,26.15283189,2.675511965,226.798259,22.46353135,-2.28726675,226.798259
0.6009,24.92687719,2.827394979,226.873764,24.22859723,-2.133602976,226.873764
0.601,23.57840154,2.970713606,226.9492816,25.9306435,-1.969543185,226.9492816
0.6011,22.11031928,3.104744109,227.0248118,27.56104534,-1.795540707,227.0248118
0.6012,20.52616249,3.228785529,227.1003545,29.11126989,-1.612101387,227.1003545
0.6013,18.83008089,3.342159689,227.1759098,30.57287629,-1.419783587,227.1759098
0.6014,17.02684192,3.444211191,227.2514777,31.93751566,-1.219198182,227.2514777
0.6015,15.12190206,3.534301403,227.3270581,33.19689346,-1.011016157,227.3270581
0.6016,13.12132217,3.611839926,227.4026511,34.34329536,-0.7959463761,227.4026511
0.6017,11.03137825,3.676324855,227.4782567,35.36960536,-0.5746977045,227.4782567
0.6018,8.859582521,3.727238385,227.5538748,36.26858102,-0.3480972883,227.5538748
0.6019,6.613866536,3.76412326,227.6295055,37.03356201,-0.1169976557,227.6295055
0.602,4.302581173,3.786582771,227.7051488,37.65847013,0.1177232836,227.7051488
0.6021,1.934496638,3.794280755,227.7808046,38.13780929,0.3551622381,227.7808046
0.6022,-0.4811975382,3.7869416,227.856473,38.46666553,0.5943905344,227.856473
0.6023,-2.934892497,3.764350238,227.932154,38.64070701,0.8344541172,227.932154
0.6024,-5.416560054,3.726352151,228.0078475,38.65618401,1.07437355,228.0078475
0.6025,-7.915752698,3.672853368,228.0835536,38.50992893,1.313144013,228.0835536
0.6026,-10.42160359,3.603820466,228.1592723,38.19935628,1.549735306,228.1592723
0.6027,-12.92276063,3.519290719,228.2350035,37.72276987,1.78307161,228.2350035
0.6028,-15.40884485,3.419366235,228.3107473,37.07919005,2.012214061,228.3107473
0.6029,-17.86809087,3.304235252,228.3865037,36.2684947,2.236087822,228.3865037
0.603,-20.28880992,3.174155436,228.4622726,35.29136887,2.45363753,228.4622726
0.6031,-22.65945301,3.029453033,228.5380541,34.14929248,2.663834789,228.5380541
0.6032,-24.96861095,2.870522862,228.6138482,32.84454033,2.865678172,228.6138482
0.6033,-27.20501432,2.697828324,228.6896548,31.38018206,3.058193217,228.6896548
0.6034,-29.3575335,2.511901393,228.765474,29.76008218,3.240432433,228.765474
0.6035,-31.41517868,2.313342621,228.8413058,27.98890007,3.411475294,228.8413058
0.6036,-33.3670998,2.102821138,228.9171501,26.07208998,3.570428243,228.9171501
0.6037,-35.20258661,1.88107465,228.993007,24.015901,3.716424691,228.993007
0.6038,-36.91108204,1.648938494,229.0688765,21.82766927,3.848609659,229.0688765
0.6039,-38.48347805,1.407191372,229.1447585,19.51452525,3.966281091,229.1447585
0.604,-39.9103426,1.156767831,229.2206531,17.08520351,4.06871775,229.2206531
0.6041,-41.18277494,0.8986670938,229.2965603,14.54922357,4.155248476,229.2965603
0.6042,-42.29261626,0.633920767,229.37248,11.91660074,4.225276712,229.37248
0.6043,-43.2324496,0.3635928387,229.4484123,9.197846138,4.278280498,229.4484123
0.6044,-43.99559995,0.08877967938,229.5243571,6.403966631,4.313812478,229.5243571
0.6045,-44.57613416,-0.1893899584,229.6003146,3.546464897,4.331499897,229.6003146
0.6046,-44.968861,-0.4697549394,229.6762846,0.6373393926,4.331044599,229.6762846
0.6047,-45.16933115,-0.7511217466,229.7522671,-2.310915639,4.312223031,229.7522671
0.6048,-45.17383718,-1.03226448,229.8282623,-5.285310169,4.274886241,229.8282623
0.6049,-44.9794554,-1.311908835,229.9042699,-8.272228538,4.21896294,229.9042699
0.605,-44.58438924,-1.588804918,229.9802902,-11.25825845,4.14446674,229.9802902
0.6051,-43.98767308,-1.861780824,230.056323,-14.23036844,4.051493429,230.056323
0.6052,-43.18947149,-2.129531342,230.1323684,-17.17420641,3.940246784,230.1323684
0.6053,-42.1908981,-2.39078476,230.2084264,-20.07563908,3.811012543,230.2084264
0.6054,-40.99401564,-2.644302866,230.2844969,-22.92075195,3.664158403,230.2844969
0.6055,-39.6018359,-2.888880945,230.36058,-25.69584929,3.500134025,230.36058
0.6056,-38.01831977,-3.123347782,230.4366757,-28.38745421,3.319471029,230.4366757
0.6057,-36.24837719,-3.346565662,230.5127839,-30.98230856,3.122782996,230.5127839
0.6058,-34.29786719,-3.557430367,230.5889047,-33.46737301,2.910765468,230.5889047
0.6059,-32.17359787,-3.754871179,230.665038,-35.82982703,2.684195947,230.665038
0.606,-29.88332643,-3.937850879,230.7411839,-38.05706885,2.443933897,230.7411839
0.6061,-27.43607955,-4.105349787,230.8173424,-40.13671808,2.190956099,230.8173424
0.6062,-24.84054442,-4.256523611,230.8935135,-42.0581636,1.926166465,230.8935135
0.6063,-22.10726959,-4.390520192,230.9696971,-43.8105545,1.650647544,230.9696971
0.6064,-19.24776188,-4.506543229,231.0458933,-45.38365473,1.36556564,231.0458933
0.6065,-16.27405441,-4.603884848,231.1221021,-46.76813628,1.072122286,231.1221021
0.6066,-13.19870666,-4.6819256,231.1983234,-47.95557922,0.7715542417,231.1983234
0.6067,-10.03480438,-4.740134464,231.2745573,-48.93847168,0.4651334928,231.2745573
0.6068,-6.795959673,-4.778068845,231.3508037,-49.71020983,0.1541672526,231.3508037
0.6069,-3.496310946,-4.795374577,231.4270627,-50.26509793,-0.1600020387,231.4270627
0.607,-0.1505229275,-4.791785917,231.5033343,-50.59834828,-0.4759967139,231.5033343
0.6071,3.226213334,-4.767125551,231.5796185,-50.70608125,-0.792403879,231.5796185
0.6072,6.618156256,-4.721305323,231.6559152,-50.58533262,-1.107772552,231.6559152
0.6073,10.00921564,-4.654347645,231.7322245,-50.23448025,-1.420609001,231.7322245
0.6074,13.38482098,-4.566340527,231.8085463,-49.65272336,-1.729618805,231.8085463
0.6075,16.72838894,-4.457520699,231.8848808,-48.84074275,-2.033302054,231.8848808
0.6076,20.02366342,-4.328216931,231.9612277,-47.80028936,-2.33020098,231.9612277
0.6077,23.25471553,-4.178850024,232.0375873,-46.53418424,-2.618899958,232.0375873
0.6078,26.40594359,-4.009932817,232.1139594,-45.04631857,-2.89802551,232.1139594
0.6079,29.46207315,-3.822070183,232.1903441,-43.34165364,-3.166246298,232.1903441
0.608,32.40815696,-3.61595903,232.2667413,-41.42622086,-3.422273131,232.2667413
0.6081,35.22957498,-3.392388301,232.3431512,-39.30712178,-3.66485896,232.3431512
0.6082,37.91203442,-3.152238977,232.4195735,-36.99252805,-3.892798879,232.4195735
0.6083,40.44156965,-2.896484072,232.4960085,-34.49168145,-4.104930129,232.4960085
0.6084,42.80446712,-2.626222152,232.572456,-31.81517916,-4.300116778,232.572456
0.6085,44.98876053,-2.342513463,232.6489161,-28.97352831,-4.477378231,232.6489161
0.6086,46.98287768,-2.046530843,232.7253887,-25.97859391,-4.635793528,232.7253887
0.6087,48.77567184,-1.739594646,232.8018739,-22.84376978,-4.774477502,232.8018739
0.6088,50.35705915,-1.423059866,232.8783717,-19.58296525,-4.89264578,232.8783717
0.6089,51.71801856,-1.098316131,232.9548821,-16.21060519,-4.989614785,232.9548821
0.609,52.85059189,-0.7667877061,233.031405,-12.74163001,-5.064801733,233.031405
0.6091,53.7478838,-0.4299334953,233.1079405,-9.191495647,-5.117724636,233.1079405
0.6092,54.4040618,-0.08924703823,233.1844885,-5.576173575,-5.1480023,233.1844885
0.6093,54.81435623,0.2537434882,233.2610491,-1.9121508,-5.155354324,233.2610491
0.6094,54.9750603,0.5974752702,233.3376223,1.783570137,-5.139601105,233.3376223
0.6095,54.88353006,0.9403508566,233.4142081,5.493471162,-5.100663833,233.4142081
0.6096,54.53850839,1.280704175,233.4908064,9.199392567,-5.038589181,233.4908064
0.6097,53.93967706,1.617100694,233.5674172,12.88521763,-4.953482319,233.5674172
0.6098,53.08837602,1.94792206,233.6440407,16.53288493,-4.845618487,233.6440407
0.6099,51.98719672,2.27156486,233.7206767,20.12445466,-4.715383323,233.7206767
0.61,50.63988212,2.586477151,233.7973253,23.64243565,-4.563261045,233.7973253
0.6101,49.05132674,2.891158465,233.8739864,27.0697854,-4.389834451,233.8739864
0.6102,47.22757665,3.184159807,233.9506601,30.38991003,-4.195784922,233.9506601
0.6103,45.17582944,3.464083653,234.0273464,33.58666431,-3.981892416,234.0273464
0.6104,42.90443426,3.729583955,234.1040453,36.64435166,-3.749035474,234.1040453
0.6105,40.42289179,3.979366135,234.1807567,39.54772413,-3.498191218,234.1807567
0.6106,37.74185426,4.212187089,234.2574806,42.28198242,-3.23043535,234.2574806
0.6107,34.87328364,4.426847456,234.3342172,44.83271678,-2.946960739,234.3342172
0.6108,31.8297341,4.622257572,234.4109663,47.1868771,-2.649007784,234.4109663
0.6109,28.62392387,4.797473741,234.487728,49.33275393,-2.337790569,234.487728
0.611,25.27094092,4.951563532,234.5645022,51.25878465,-2.014762378,234.5645022
0.6111,21.78634316,5.083705252,234.641289,52.95459976,-1.681407812,234.641289
0.6112,18.18615846,5.193187946,234.7180884,54.41102284,-1.33924279,234.7180884
0.6113,14.48688462,5.279411395,234.7949003,55.62007058,-0.9898145527,234.7949003
0.6114,10.70548938,5.34188612,234.8717248,56.57495278,-0.6347016547,234.8717248
0.6115,6.859410407,5.380233382,234.9485619,57.27007232,-0.2755139714,234.9485619
0.6116,2.966555337,5.394185176,235.0254115,57.70102521,0.0861073046,235.0254115
0.6117,-0.9546982716,5.383584239,235.1022738,57.86460053,0.448489662,235.1022738
0.6118,-4.885502917,5.348384044,235.1791485,57.75878049,0.8099292714,235.1791485
0.6119,-8.806295082,5.288672296,235.2560359,57.38297272,1.168652667,235.2560359
0.612,-12.69950118,5.204598955,235.3329358,56.73759912,1.52308926,235.3329358
0.6121,-16.54633651,5.096478086,235.4098482,55.8247696,1.87157135,235.4098482
0.6122,-20.32770178,4.964763541,235.4867733,54.64809402,2.212397044,235.4867733
0.6123,-24.02507196,4.810010517,235.5637109,53.21237103,2.543925211,235.5637109
0.6124,-27.62049631,4.632875552,235.6406611,51.52358819,2.864575489,235.6406611
0.6125,-31.0965984,4.434116532,235.7176238,49.58892186,3.172828276,235.7176238
0.6126,-34.43657608,4.214592684,235.7945991,47.41673727,3.467224741,235.7945991
0.6127,-37.62420147,3.97526458,235.871587,45.01658851,3.746366813,235.871587
0.6128,-40.64382102,3.717194136,235.9485874,42.39921849,4.00891719,235.9485874
0.6129,-43.48035543,3.441544612,236.0256004,39.57655898,4.253599333,236.0256004
0.613,-46.11929971,3.149580611,236.102626,36.56173063,4.479197469,236.102626
0.6131,-48.54704886,2.842707425,236.1796641,33.36924603,4.684566455,236.1796641
0.6132,-50.75215238,2.522165403,236.2567148,30.01246808,4.86876545,236.2567148
0.6133,-52.72319852,2.189499822,236.3337781,26.50779218,5.030863089,236.3337781
0.6134,-54.45002084,1.846295355,236.4108539,22.87212623,5.170040844,236.4108539
0.6135,-55.92374436,1.494162153,236.4879423,19.12276945,5.285597893,236.4879423
0.6136,-57.13678561,1.134735845,236.5650433,15.27741237,5.376951121,236.5650433
0.6137,-58.08285259,0.7696775392,236.6421568,11.35413682,5.443635121,236.6421568
0.6138,-58.75694482,0.4006738209,236.7192829,7.371415943,5.485302192,236.7192829
0.6139,-59.15535327,0.02943675391,236.7964216,3.348114194,5.50172234,236.7964216
0.614,-59.27566042,-0.3422961195,236.8735728,-0.6965126642,5.492783278,236.8735728
0.6141,-59.11674025,-0.7127617792,236.9507366,-4.742817558,5.458490425,236.9507366
0.6142,-58.67891047,-1.080142832,237.027913,-8.770534828,5.398984931,237.027913
0.6143,-57.96364574,-1.44274834,237.1051019,-12.76080942,5.314494152,237.1051019
0.6144,-56.9738303,-1.798929571,237.1823034,-16.6949163,5.205362567,237.1823034
0.6145,-55.71422369,-2.146937996,237.2595175,-20.55318293,5.072119868,237.2595175
0.6146,-54.19076437,-2.485094517,237.3367441,-24.31663381,4.915395901,237.3367441
0.6147,-52.41056979,-2.811789464,237.4139833,-27.96699044,4.735920661,237.4139833
0.6148,-50.38193635,-3.125482595,237.4912351,-31.48667136,4.534524295,237.4912351
0.6149,-48.11433941,-3.424703096,237.5684994,-34.8587921,4.312137102,237.5684994
0.615,-45.61843328,-3.708049583,237.6457763,-38.06716525,4.069789533,237.6457763
0.6151,-42.90605124,-3.974190099,237.7230657,-41.09630037,3.808612187,237.7230657
0.6152,-39.99020552,-4.221862117,237.8003678,-43.93140407,3.529835817,237.8003678
0.6153,-36.88508731,-4.449872537,237.8776824,-46.55837997,3.234791329,237.8776824
0.6154,-33.60636877,-4.657098684,237.9550095,-48.9639327,2.924956577,237.9550095
0.6155,-30.16846705,-4.842607725,238.0323493,-51.13697868,2.601653377,238.0323493
0.6156,-26.58838341,-5.00552076,238.1097016,-53.0668878,2.266447131,238.1097016
0.6157,-22.88399878,-5.145062229,238.1870664,-54.74418182,1.92098716,238.1870664
0.6158,-19.07347779,-5.260577755,238.2644438,-56.16073351,1.566940285,238.2644438
0.6159,-15.17526878,-5.351534147,238.3418338,-57.30976657,1.205990821,238.3418338
0.616,-11.20810381,-5.4175194,238.4192364,-58.18585569,0.8398405804,238.4192364
0.6161,-7.190998631,-5.458242693,238.4966515,-58.78492653,0.4702088716,238.4966515
0.6162,-3.143252696,-5.473534391,238.5740792,-59.10425571,0.09883250065,238.5740792
0.6163,0.9155508262,-5.463346044,238.6515195,-59.14247083,-0.2725342301,238.6515195
0.6164,4.965545063,-5.427750386,238.7289723,-58.89955046,-0.6421195218,238.7289723
0.6165,8.986529397,-5.366945288,238.8064377,-58.37685588,-1.008128404,238.8064377
0.6166,12.95861741,-5.281273917,238.8839156,-57.57730012,-1.368773847,238.8839156
0.6167,16.86391996,-5.171092314,238.9614062,-56.50441369,-1.722490882,238.9614062
0.6168,20.68282652,-5.03700813,239.0389093,-55.16417057,-2.067539514,239.0389093
0.6169,24.39653489,-4.87972402,239.1164249,-53.56366555,-2.402256547,239.1164249
0.617,27.98705122,-4.700037637,239.1939531,-51.7111142,-2.725055578,239.1939531
0.6171,31.43718997,-4.498841639,239.2714939,-49.61585287,-3.034427006,239.2714939
0.6172,34.73057396,-4.277123684,239.3490473,-47.28833871,-3.328938023,239.3490473
0.6173,37.85163431,-4.035966431,239.4266132,-44.74014964,-3.60723262,239.4266132
0.6174,40.7856105,-3.776547543,239.5041917,-41.9839844,-3.868031584,239.5041917
0.6175,43.51855034,-3.50013968,239.5817828,-39.03366248,-4.110132499,239.5817828
0.6176,46.03730997,-3.208110509,239.6593864,-35.90412417,-4.332409746,239.6593864
0.6177,48.32955879,-2.901964474,239.7370026,-32.61173999,-4.53381367,239.7370026
0.6178,50.38492161,-2.583103895,239.8146313,-29.17193268,-4.713453967,239.8146313
0.6179,52.19402618,-2.253055172,239.8922726,-25.60166736,-4.870538582,239.8922726
0.618,53.74853748,-1.913490881,239.9699265,-21.91934216,-5.004371906,239.9699265
0.6181,55.04148575,-1.566091537,240.047593,-18.14350871,-5.114379081,240.047593
0.6182,56.06726645,-1.212545592,240.125272,-14.29287213,-5.200106004,240.125272
0.6183,56.82164029,-0.8545494403,240.2029636,-10.38629103,-5.261219324,240.2029636
0.6184,57.30173324,-0.4938074135,240.2806677,-6.442777519,-5.297506443,240.2806677
0.6185,57.50603648,-0.1320317831,240.3583845,-2.481497195,-5.308875515,240.3583845
0.6186,57.43440645,0.2290572405,240.4361137,1.478230848,-5.295355447,240.4361137
0.6187,57.08806485,0.5877315075,240.5138556,5.416934022,-5.257095897,240.5138556
0.6188,56.46959859,0.9422549289,240.59161,9.314986245,-5.194367279,240.59161
0.6189,55.58322848,1.290866918,240.669377,13.15266029,-5.107600724,240.669377
0.619,54.43342533,1.632057644,240.7471565,16.9128016,-4.997204084,240.7471565
0.6191,53.02716882,1.964180351,240.8249487,20.57679197,-4.86383534,240.8249487
0.6192,51.37263996,2.285642503,240.9027533,24.12664546,-4.708261406,240.9027533
0.6193,49.47903544,2.594933716,240.9805706,27.54527513,-4.5313353,240.9805706
0.6194,47.35656764,2.890625757,241.0584004,30.81649298,-4.333996135,241.0584004
0.6195,45.01646464,3.171372546,241.1362428,33.92500999,-4.117269129,241.1362428
0.6196,42.47097023,3.435910155,241.2140977,36.85643611,-3.882265598,241.2140977
0.6197,39.73334387,3.683056806,241.2919653,39.59728026,-3.630182959,241.2919653
0.6198,36.81786075,3.911712875,241.3698453,42.1349503,-3.362304729,241.3698453
0.6199,33.73981171,4.120860889,241.447738,44.4577531,-3.080000524,241.447738
0.62,30.51568732,4.309565911,241.5256432,46.55488575,-2.784748604,241.5256432
0.6201,27.16182758,4.477022453,241.603561,48.41710457,-2.478025185,241.603561
0.6202,23.69446464,4.622546619,241.6814913,50.03662514,-2.161257427,241.6814913
0.6203,20.13198174,4.745554535,241.7594343,51.40665181,-1.836094439,241.7594343
0.6204,16.49277146,4.84557845,241.8373897,52.52171851,-1.504182865,241.8373897
0.6205,12.79523577,4.922266733,241.9153578,53.3776887,-1.167166888,241.9153578
0.6206,9.05778599,4.975383874,241.9933384,53.97175544,-0.8266882218,241.9933384
0.6207,5.298842813,5.004810485,242.0713316,54.30244132,-0.4843861204,242.0713316
0.6208,1.536836287,5.010543301,242.1493373,54.36959848,-0.1418973716,242.1493373
0.6209,-2.209794172,4.992695176,242.2273556,54.17440865,0.1991437003,242.2273556
