time,Ideal.v_ref,Ideal.v_sim,Ideal.v_relerr
0.3112,0,9.269744902,0.926974
0.3114,0,9.265023632,0.926502
0.3116,0,9.260287732,0.926029
0.3118,0,9.255537208,0.925554
0.312,0,9.250772068,0.925077
0.3122,0,9.245992321,0.924599
0.3124,0,9.241197972,0.92412
0.3126,0,9.236389031,0.923639
0.3128,0,9.231565504,0.923157
0.313,0,9.226727399,0.922673
0.3132,0,9.221874723,0.922187
0.3134,0,9.217007486,0.921701
0.3136,0,9.212125693,0.921213
0.3138,0,9.207229353,0.920723
0.314,0,9.202318474,0.920232
0.3142,0,9.197393063,0.919739
0.3144,0,9.192453127,0.919245
0.3146,0,9.187498676,0.91875
0.3148,0,9.182529717,0.918253
0.315,0,9.177546257,0.917755
0.3152,0,9.172548304,0.917255
0.3154,0,9.167535867,0.916754
0.3156,0,9.162508953,0.916251
0.3158,0,9.15746757,0.915747
0.316,0,9.152411726,0.915241
0.3162,0,9.147341429,0.914734
0.3164,0,9.142256688,0.914226
0.3166,0,9.137157509,0.913716
0.3168,0,9.132043902,0.913204
0.317,0,9.126915874,0.912692
0.3172,0,9.121773433,0.912177
0.3174,0,9.116616588,0.911662
0.3176,0,9.111445347,0.911145
0.3178,0,9.106259717,0.910626
0.318,0,9.101059707,0.910106
0.3182,0,9.095845325,0.909585
0.3184,0,9.09061658,0.909062
0.3186,0,9.085373479,0.908537
0.3188,0,9.080116032,0.908012
0.319,0,9.074844245,0.907484
0.3192,0,9.069558129,0.906956
0.3194,0,9.06425769,0.906426
0.3196,0,9.058942937,0.905894
0.3198,0,9.053613879,0.905361
0.32,0,9.048270525,0.904827
0.3202,0,9.042912881,0.904291
0.3204,0,9.037540958,0.903754
0.3206,0,9.032154764,0.903215
0.3208,0,9.026754306,0.902675
0.321,0,9.021339594,0.902134
0.3212,0,9.015910636,0.901591
0.3214,0,9.01046744,0.901047
0.3216,0,9.005010016,0.900501
0.3217831466,0,9,0.9
0.3217831466,0,9,0.9
0.3218,0,8.999538372,0.899954
0.322,0,8.994052516,0.899405
0.3222,0,8.988552457,0.898855
0.3224,0,8.983038204,0.898304
0.3226,0,8.977509766,0.897751
0.3228,0,8.971967151,0.897197
0.323,0,8.966410368,0.896641
0.3232,0,8.960839426,0.896084
0.3234,0,8.955254333,0.895525
0.3236,0,8.949655099,0.894966
0.3238,0,8.944041732,0.894404
0.324,0,8.938414242,0.893841
0.3242,0,8.932772636,0.893277
0.3244,0,8.927116924,0.892712
0.3246,0,8.921447115,0.892145
0.3248,0,8.915763218,0.891576
0.325,0,8.910065242,0.891007
0.3252,0,8.904353195,0.890435
0.3254,0,8.898627088,0.889863
0.3256,0,8.892886928,0.889289
0.3258,0,8.887132725,0.888713
0.326,0,8.881364488,0.888136
0.3262,0,8.875582226,0.887558
0.3264,0,8.869785949,0.886979
0.3266,0,8.863975665,0.886398
0.3268,0,8.858151383,0.885815
0.327,0,8.852313113,0.885231
0.3272,0,8.846460865,0.884646
0.3274,0,8.840594646,0.884059
0.3276,0,8.834714467,0.883471
0.3278,0,8.828820337,0.882882
0.328,0,8.822912264,0.882291
0.3282,0,8.81699026,0.881699
0.3284,0,8.811054332,0.881105
0.3286,0,8.80510449,0.88051
0.3288,0,8.799140743,0.879914
0.329,0,8.793163102,0.879316
0.3292,0,8.787171575,0.878717
0.3294,0,8.781166172,0.878117
0.3296,0,8.775146902,0.877515
0.3298,0,8.769113775,0.876911
0.33,0,8.7630668,0.876307
0.3302,0,8.757005988,0.875701
0.3304,0,8.750931347,0.875093
0.3306,0,8.744842887,0.874484
0.3308,0,8.738740617,0.873874
0.331,0,8.732624548,0.873262
0.3312,0,8.726494689,0.872649
0.3314,0,8.72035105,0.872035
0.3316,0,8.71419364,0.871419
0.3318,0,8.708022469,0.870802
0.332,0,8.701837547,0.870184
0.3322,0,8.695638883,0.869564
0.3324,0,8.689426488,0.868943
0.3326,0,8.683200371,0.86832
0.3328,0,8.676960543,0.867696
0.333,0,8.670707012,0.867071
0.3332,0,8.664439789,0.866444
0.3334,0,8.658158883,0.865816
0.3336,0,8.651864305,0.865186
0.3338,0,8.645556065,0.864556
0.334,0,8.639234172,0.863923
0.3342,0,8.632898637,0.86329
0.3344,0,8.626549469,0.862655
0.3346,0,8.620186678,0.862019
0.3348,0,8.613810275,0.861381
0.335,0,8.60742027,0.860742
0.3352,0,8.601016672,0.860102
0.3354,0,8.594599493,0.85946
0.3356,0,8.588168741,0.858817
0.3358,0,8.581724427,0.858172
0.336,0,8.575266562,0.857527
0.3362,0,8.568795155,0.85688
0.3364,0,8.562310217,0.856231
0.3366,0,8.555811758,0.855581
0.3368,0,8.549299788,0.85493
0.337,0,8.542774317,0.854277
0.3372,0,8.536235356,0.853624
0.3374,0,8.529682916,0.852968
0.3376,0,8.523117005,0.852312
0.3378,0,8.516537636,0.851654
0.338,0,8.509944818,0.850994
0.3382,0,8.503338561,0.850334
0.3384,0,8.496718877,0.849672
0.3386,0,8.490085775,0.849009
0.3388,0,8.483439266,0.848344
0.339,0,8.476779361,0.847678
0.3392,0,8.470106069,0.847011
0.3394,0,8.463419403,0.846342
0.3396,0,8.456719371,0.845672
0.3398,0,8.450005985,0.845001
0.34,0,8.443279255,0.844328
0.3402,0,8.436539192,0.843654
0.3404,0,8.429785807,0.842979
0.3406,0,8.42301911,0.842302
0.3408,0,8.416239112,0.841624
0.341,0,8.409445823,0.840945
0.3412,0,8.402639255,0.840264
0.3414,0,8.395819418,0.839582
0.3416,0,8.388986322,0.838899
0.3418,0,8.38213998,0.838214
0.342,0,8.3752804,0.837528
0.3422,0,8.368407596,0.836841
0.3424,0,8.361521576,0.836152
0.3426,0,8.354622352,0.835462
0.3428,0,8.347709935,0.834771
0.343,0,8.340784336,0.834078
0.3432,0,8.333845566,0.833385
0.3434,0,8.326893635,0.832689
0.3436,0,8.319928556,0.831993
0.3438,0,8.312950337,0.831295
0.344,0,8.305958992,0.830596
0.3442,0,8.29895453,0.829895
0.3444,0,8.291936963,0.829194
0.3446,0,8.284906303,0.828491
0.3448,0,8.277862559,0.827786
0.345,0,8.270805743,0.827081
0.3452,0,8.263735866,0.826374
0.3454,0,8.25665294,0.825665
0.3456,0,8.249556976,0.824956
0.3458,0,8.242447984,0.824245
0.346,0,8.235325976,0.823533
0.3462,0,8.228190964,0.822819
0.3464,0,8.221042958,0.822104
0.3466,0,8.21388197,0.821388
0.3468,0,8.206708012,0.820671
0.347,0,8.199521093,0.819952
0.3472,0,8.192321227,0.819232
0.3474,0,8.185108424,0.818511
0.3476,0,8.177882695,0.817788
0.3478,0,8.170644052,0.817064
0.348,0,8.163392507,0.816339
0.3482,0,8.156128071,0.815613
0.3484,0,8.148850755,0.814885
0.3486,0,8.141560571,0.814156
0.3488,0,8.13425753,0.813426
0.349,0,8.126941644,0.812694
0.3492,0,8.119612925,0.811961
0.3494,0,8.112271384,0.811227
0.3496,0,8.104917032,0.810492
0.3498,0,8.097549881,0.809755
0.35,0,8.090169944,0.809017
0.3502,0,8.082777231,0.808278
0.3504,0,8.075371754,0.807537
0.3506,0,8.067953525,0.806795
0.3508,0,8.060522555,0.806052
0.351,0,8.053078857,0.805308
0.3512,0,8.045622442,0.804562
0.3514,0,8.038153322,0.803815
0.3516,0,8.030671508,0.803067
0.3518,0,8.023177013,0.802318
0.352,0,8.015669849,0.801567
0.3522,0,8.008150026,0.800815
0.3524,0,8.000617558,0.800062
0.3526,0,7.993072455,0.799307
0.3528,0,7.98551473,0.798551
0.353,0,7.977944395,0.797794
0.3532,0,7.970361462,0.797036
0.3534,0,7.962765943,0.796277
0.3536,0,7.955157849,0.795516
0.3538,0,7.947537193,0.794754
0.354,0,7.939903986,0.79399
0.3542,0,7.932258242,0.793226
0.3544,0,7.924599971,0.79246
0.3546,0,7.916929187,0.791693
0.3548,0,7.9092459,0.790925
0.355,0,7.901550124,0.790155
0.3552,0,7.89384187,0.789384
0.3554,0,7.88612115,0.788612
0.3556,0,7.878387978,0.787839
0.3558,0,7.870642364,0.787064
0.356,0,7.862884321,0.786288
0.3562,0,7.855113862,0.785511
0.3564,0,7.847330999,0.784733
0.3566,0,7.839535743,0.783954
0.3568,0,7.831728108,0.783173
0.357,0,7.823908106,0.782391
0.3572,0,7.816075748,0.781608
0.3574,0,7.808231048,0.780823
0.3576,0,7.800374018,0.780037
0.3578,0,7.792504669,0.77925
0.358,0,7.784623016,0.778462
0.3582,0,7.776729069,0.777673
0.3584,0,7.768822842,0.776882
0.3586,0,7.760904347,0.77609
0.3588,0,7.752973596,0.775297
0.359,0,7.745030602,0.774503
0.3592,0,7.737075378,0.773708
0.3594,0,7.729107936,0.772911
0.3596,0,7.721128288,0.772113
0.3598,0,7.713136448,0.771314
0.36,0,7.705132428,0.770513
0.3602,0,7.69711624,0.769712
0.3604,0,7.689087898,0.768909
0.3606,0,7.681047413,0.768105
0.3608,0,7.672994799,0.767299
0.361,0,7.664930068,0.766493
0.3612,0,7.656853233,0.765685
0.3614,0,7.648764307,0.764876
0.3616,0,7.640663303,0.764066
0.3618,0,7.632550233,0.763255
0.362,0,7.62442511,0.762443
0.3622,0,7.616287947,0.761629
0.3624,0,7.608138757,0.760814
0.3626,0,7.599977553,0.759998
0.3628,0,7.591804347,0.75918
0.363,0,7.583619153,0.758362
0.3632,0,7.575421983,0.757542
0.3634,0,7.567212851,0.756721
0.3636,0,7.558991769,0.755899
0.3638,0,7.55075875,0.755076
0.364,0,7.542513807,0.754251
0.3642,0,7.534256954,0.753426
0.3644,0,7.525988204,0.752599
0.3646,0,7.517707568,0.751771
0.3648,0,7.509415061,0.750942
0.365,0,7.501110696,0.750111
0.3652,0,7.492794486,0.749279
0.3654,0,7.484466443,0.748447
0.3656,0,7.476126582,0.747613
0.3658,0,7.467774914,0.746777
0.366,0,7.459411454,0.745941
0.3662,0,7.451036215,0.745104
0.3664,0,7.442649209,0.744265
0.3666,0,7.43425045,0.743425
0.3668,0,7.425839952,0.742584
0.367,0,7.417417727,0.741742
0.3672,0,7.40898379,0.740898
0.3674,0,7.400538152,0.740054
0.3676,0,7.392080828,0.739208
0.3678,0,7.383611831,0.738361
0.368,0,7.375131174,0.737513
0.3682,0,7.36663887,0.736664
0.3684,0,7.358134934,0.735813
0.3686,0,7.349619378,0.734962
0.3688,0,7.341092217,0.734109
0.369,0,7.332553462,0.733255
0.3692,0,7.324003129,0.7324
0.3694,0,7.31544123,0.731544
0.3696,0,7.306867779,0.730687
0.3698,0,7.298282789,0.729828
0.37,0,7.289686274,0.728969
0.3702,0,7.281078248,0.728108
0.3704,0,7.272458724,0.727246
0.3706,0,7.263827716,0.726383
0.3708,0,7.255185237,0.725519
0.371,0,7.246531302,0.724653
0.3712,0,7.237865923,0.723787
0.3714,0,7.229189115,0.722919
0.3716,0,7.22050089,0.72205
0.3718,0,7.211801264,0.72118
0.372,0,7.203090249,0.720309
0.3722,0,7.194367859,0.719437
0.3724,0,7.185634109,0.718563
0.3726,0,7.176889011,0.717689
0.3728,0,7.168132581,0.716813
0.373,0,7.15936483,0.715936
0.3732,0,7.150585774,0.715059
0.3734,0,7.141795427,0.71418
0.3736,0,7.132993801,0.713299
0.3738,0,7.124180912,0.712418
0.374,0,7.115356772,0.711536
0.3742,0,7.106521396,0.710652
0.3744,0,7.097674799,0.709767
0.3746,0,7.088816993,0.708882
0.3748,0,7.079947992,0.707995
0.375,0,7.071067812,0.707107
0.3752,0,7.062176465,0.706218
0.3754,0,7.053273966,0.705327
0.3756,0,7.04436033,0.704436
0.3758,0,7.035435569,0.703544
0.376,0,7.026499698,0.70265
0.3762,0,7.017552731,0.701755
0.3764,0,7.008594683,0.700859
0.3766,0,6.999625567,0.699963
0.3768,0,6.990645398,0.699065
0.377,0,6.98165419,0.698165
0.3772,0,6.972651957,0.697265
0.3774,0,6.963638713,0.696364
0.3776,0,6.954614472,0.695461
0.3778,0,6.945579249,0.694558
0.378,0,6.936533058,0.693653
0.3782,0,6.927475913,0.692748
0.3784,0,6.918407829,0.691841
0.3786,0,6.90932882,0.690933
0.3788,0,6.9002389,0.690024
0.379,0,6.891138084,0.689114
0.3792,0,6.882026385,0.688203
0.3794,0,6.872903819,0.68729
0.3796,0,6.8637704,0.686377
0.3798,0,6.854626142,0.685463
0.38,0,6.845471059,0.684547
0.3802,0,6.836305167,0.683631
0.3804,0,6.827128479,0.682713
0.3806,0,6.81794101,0.681794
0.3808,0,6.808742775,0.680874
0.381,0,6.799533787,0.679953
0.3812,0,6.790314063,0.679031
0.3814,0,6.781083615,0.678108
0.3816,0,6.771842459,0.677184
0.3818,0,6.76259061,0.676259
0.382,0,6.753328081,0.675333
0.3822,0,6.744054888,0.674405
0.3824,0,6.734771046,0.673477
0.3826,0,6.725476568,0.672548
0.3828,0,6.716171469,0.671617
0.383,0,6.706855765,0.670686
0.3832,0,6.69752947,0.669753
0.3834,0,6.688192599,0.668819
0.3836,0,6.678845166,0.667885
0.3838,0,6.669487186,0.666949
0.384,0,6.660118674,0.666012
0.3842,0,6.650739645,0.665074
0.3844,0,6.641350114,0.664135
0.3846,0,6.631950095,0.663195
0.3848,0,6.622539603,0.662254
0.385,0,6.613118653,0.661312
0.3852,0,6.603687261,0.660369
0.3854,0,6.59424544,0.659425
0.3856,0,6.584793206,0.658479
0.3858,0,6.575330573,0.657533
0.386,0,6.565857558,0.656586
0.3862,0,6.556374173,0.655637
0.3864,0,6.546880436,0.654688
0.3866,0,6.53737636,0.653738
0.3868,0,6.527861961,0.652786
0.387,0,6.518337253,0.651834
0.3872,0,6.508802252,0.65088
0.3874,0,6.499256973,0.649926
0.3876,0,6.48970143,0.64897
0.3878,0,6.480135639,0.648014
0.388,0,6.470559616,0.647056
0.3882,0,6.460973374,0.646097
0.3884,0,6.45137693,0.645138
0.3886,0,6.441770298,0.644177
0.3888,0,6.432153493,0.643215
0.389,0,6.422526532,0.642253
0.3892,0,6.412889428,0.641289
0.3894,0,6.403242198,0.640324
0.3896,0,6.393584855,0.639358
0.3898,0,6.383917417,0.638392
0.39,0,6.374239897,0.637424
0.3902,0,6.364552312,0.636455
0.3904,0,6.354854676,0.635485
0.3906,0,6.345147005,0.634515
0.3908,0,6.335429314,0.633543
0.391,0,6.325701619,0.63257
0.3912,0,6.315963935,0.631596
0.3914,0,6.306216276,0.630622
0.3916,0,6.29645866,0.629646
0.3918,0,6.2866911,0.628669
0.392,0,6.276913613,0.627691
0.3922,0,6.267126214,0.626713
0.3924,0,6.257328918,0.625733
0.3926,0,6.247521741,0.624752
0.3928,0,6.237704698,0.62377
0.393,0,6.227877805,0.622788
0.3932,0,6.218041077,0.621804
0.3934,0,6.20819453,0.620819
0.3936,0,6.19833818,0.619834
0.3938,0,6.188472042,0.618847
0.394,0,6.178596131,0.61786
0.3942,0,6.168710463,0.616871
0.3944,0,6.158815054,0.615882
0.3946,0,6.14890992,0.614891
0.3948,0,6.138995075,0.6139
0.395,0,6.129070537,0.612907
0.3952,0,6.119136319,0.611914
0.3954,0,6.109192439,0.610919
0.3956,0,6.099238911,0.609924
0.3958,0,6.089275752,0.608928
0.396,0,6.079302977,0.60793
0.3962,0,6.069320602,0.606932
0.3964,0,6.059328643,0.605933
0.3966,0,6.049327115,0.604933
0.3968,0,6.039316034,0.603932
0.397,0,6.029295417,0.60293
0.3972,0,6.019265278,0.601927
0.3974,0,6.009225635,0.600923
0.3976,0,5.999176502,0.599918
0.3978,0,5.989117895,0.598912
0.398,0,5.979049831,0.597905
0.3982,0,5.968972325,0.596897
0.3984,0,5.958885393,0.595889
0.3986,0,5.948789051,0.594879
0.3988,0,5.938683315,0.593868
0.399,0,5.928568202,0.592857
0.3992,0,5.918443726,0.591844
0.3994,0,5.908309904,0.590831
0.3996,0,5.898166752,0.589817
0.3998,0,5.888014287,0.588801
0.4,0,5.877852523,0.587785
0.4002,0,5.867681477,0.586768
0.4004,0,5.857501166,0.58575
0.4006,0,5.847311604,0.584731
0.4008,0,5.837112809,0.583711
0.401,0,5.826904797,0.58269
0.4012,0,5.816687583,0.581669
0.4014,0,5.806461183,0.580646
0.4016,0,5.796225614,0.579623
0.4018,0,5.785980893,0.578598
0.402,0,5.775727034,0.577573
0.4022,0,5.765464055,0.576546
0.4024,0,5.755191971,0.575519
0.4026,0,5.744910799,0.574491
0.4028,0,5.734620556,0.573462
0.403,0,5.724321256,0.572432
0.4032,0,5.714012917,0.571401
0.4034,0,5.703695554,0.57037
0.4036,0,5.693369185,0.569337
0.4038,0,5.683033825,0.568303
0.404,0,5.672689491,0.567269
0.4042,0,5.662336199,0.566234
0.4044,0,5.651973965,0.565197
0.4046,0,5.641602807,0.56416
0.4048,0,5.631222739,0.563122
0.405,0,5.620833779,0.562083
0.4052,0,5.610435942,0.561044
0.4054,0,5.600029246,0.560003
0.4056,0,5.589613707,0.558961
0.4058,0,5.579189341,0.557919
0.406,0,5.568756165,0.556876
0.4062,0,5.558314195,0.555831
0.4064,0,5.547863447,0.554786
0.4066,0,5.537403939,0.55374
0.4068,0,5.526935687,0.552694
0.407,0,5.516458706,0.551646
0.4072,0,5.505973015,0.550597
0.4074,0,5.495478628,0.549548
0.4076,0,5.484975564,0.548498
0.4078,0,5.474463838,0.547446
0.408,0,5.463943467,0.546394
0.4082,0,5.453414468,0.545341
0.4084,0,5.442876857,0.544288
0.4086,0,5.432330652,0.543233
0.4088,0,5.421775867,0.542178
0.409,0,5.411212521,0.541121
0.4092,0,5.40064063,0.540064
0.4094,0,5.390060211,0.539006
0.4096,0,5.37947128,0.537947
0.4098,0,5.368873854,0.536887
0.41,0,5.35826795,0.535827
0.4102,0,5.347653584,0.534765
0.4104,0,5.337030774,0.533703
0.4106,0,5.326399536,0.53264
0.4108,0,5.315759887,0.531576
0.411,0,5.305111843,0.530511
0.4112,0,5.294455422,0.529446
0.4114,0,5.28379064,0.528379
0.4116,0,5.273117515,0.527312
0.4118,0,5.262436062,0.526244
0.412,0,5.2517463,0.525175
0.4122,0,5.241048244,0.524105
0.4124,0,5.230341912,0.523034
0.4126,0,5.21962732,0.521963
0.4128,0,5.208904486,0.52089
0.413,0,5.198173426,0.519817
0.4132,0,5.187434158,0.518743
0.4134,0,5.176686698,0.517669
0.4136,0,5.165931063,0.516593
0.4138,0,5.155167271,0.515517
0.414,0,5.144395338,0.51444
0.4142,0,5.133615281,0.513362
0.4144,0,5.122827118,0.512283
0.4146,0,5.112030864,0.511203
0.4148,0,5.101226539,0.510123
0.415,0,5.090414158,0.509041
0.4152,0,5.079593738,0.507959
0.4154,0,5.068765297,0.506877
0.4156,0,5.057928851,0.505793
0.4158,0,5.047084419,0.504708
0.416,0,5.036232016,0.503623
0.4162,0,5.025371661,0.502537
0.4164,0,5.01450337,0.50145
0.4166,0,5.00362716,0.500363
0.4166482884,0,5.001,0.5001
0.4166482884,0,5.001,0.5001
0.4168,0,4.992743049,0.499274
0.417,0,4.981851053,0.498185
0.4172,0,4.970951191,0.497095
0.4174,0,4.960043479,0.496004
0.4176,0,4.949127934,0.494913
0.4178,0,4.938204574,0.49382
0.418,0,4.927273415,0.492727
0.4182,0,4.916334476,0.491633
0.4184,0,4.905387774,0.490539
0.4186,0,4.894433325,0.489443
0.4188,0,4.883471147,0.488347
0.419,0,4.872501257,0.48725
0.4192,0,4.861523673,0.486152
0.4194,0,4.850538412,0.485054
0.4196,0,4.839545492,0.483955
0.4198,0,4.828544929,0.482854
0.42,0,4.817536741,0.481754
0.4202,0,4.806520946,0.480652
0.4204,0,4.79549756,0.47955
0.4206,0,4.784466602,0.478447
0.4208,0,4.773428088,0.477343
0.421,0,4.762382037,0.476238
0.4212,0,4.751328465,0.475133
0.4214,0,4.74026739,0.474027
0.4216,0,4.729198829,0.47292
0.4218,0,4.718122801,0.471812
0.422,0,4.707039322,0.470704
0.4222,0,4.69594841,0.469595
0.4224,0,4.684850082,0.468485
0.4226,0,4.673744356,0.467374
0.4228,0,4.66263125,0.466263
0.423,0,4.651510781,0.465151
0.4232,0,4.640382966,0.464038
0.4234,0,4.629247824,0.462925
0.4236,0,4.618105371,0.461811
0.4238,0,4.606955626,0.460696
0.424,0,4.595798606,0.45958
0.4242,0,4.584634329,0.458463
0.4244,0,4.573462811,0.457346
0.4246,0,4.562284072,0.456228
0.4248,0,4.551098128,0.45511
0.425,0,4.539904997,0.45399
0.4252,0,4.528704698,0.45287
0.4254,0,4.517497246,0.45175
0.4256,0,4.506282661,0.450628
0.4258,0,4.49506096,0.449506
0.426,0,4.483832161,0.448383
0.4262,0,4.472596281,0.44726
0.4264,0,4.461353338,0.446135
0.4266,0,4.45010335,0.44501
0.4268,0,4.438846335,0.443885
0.427,0,4.42758231,0.442758
0.4272,0,4.416311294,0.441631
0.4274,0,4.405033303,0.440503
0.4276,0,4.393748357,0.439375
0.4278,0,4.382456472,0.438246
0.428,0,4.371157667,0.437116
0.4282,0,4.359851958,0.435985
0.4284,0,4.348539366,0.434854
0.4286,0,4.337219906,0.433722
0.4288,0,4.325893597,0.432589
0.429,0,4.314560457,0.431456
0.4292,0,4.303220503,0.430322
0.4294,0,4.291873755,0.429187
0.4296,0,4.280520229,0.428052
0.4298,0,4.269159943,0.426916
0.43,0,4.257792916,0.425779
0.4302,0,4.246419165,0.424642
0.4304,0,4.235038708,0.423504
0.4306,0,4.223651564,0.422365
0.4308,0,4.21225775,0.421226
0.431,0,4.200857284,0.420086
0.4312,0,4.189450185,0.418945
0.4314,0,4.178036469,0.417804
0.4316,0,4.166616157,0.416662
0.4318,0,4.155189264,0.415519
0.432,0,4.14375581,0.414376
0.4322,0,4.132315812,0.413232
0.4324,0,4.120869289,0.412087
0.4326,0,4.109416258,0.410942
0.4328,0,4.097956739,0.409796
0.433,0,4.086490747,0.408649
0.4332,0,4.075018303,0.407502
0.4334,0,4.063539424,0.406354
0.4336,0,4.052054128,0.405205
0.4338,0,4.040562433,0.404056
0.434,0,4.029064357,0.402906
0.4342,0,4.017559919,0.401756
0.4344,0,4.006049137,0.400605
0.4346,0,3.994532029,0.399453
0.4348,0,3.983008612,0.398301
0.435,0,3.971478906,0.397148
0.4352,0,3.959942929,0.395994
0.4354,0,3.948400698,0.39484
0.4356,0,3.936852232,0.393685
0.4358,0,3.92529755,0.39253
0.436,0,3.913736668,0.391374
0.4362,0,3.902169607,0.390217
0.4364,0,3.890596383,0.38906
0.4366,0,3.879017016,0.387902
0.4368,0,3.867431523,0.386743
0.437,0,3.855839923,0.385584
0.4372,0,3.844242234,0.384424
0.4374,0,3.832638474,0.383264
0.4376,0,3.821028662,0.382103
0.4378,0,3.809412817,0.380941
0.438,0,3.797790955,0.379779
0.4382,0,3.786163097,0.378616
0.4384,0,3.774529259,0.377453
0.4386,0,3.762889461,0.376289
0.4388,0,3.751243721,0.375124
0.439,0,3.739592057,0.373959
0.4392,0,3.727934488,0.372793
0.4394,0,3.716271032,0.371627
0.4396,0,3.704601708,0.37046
0.4398,0,3.692926533,0.369293
0.44,0,3.681245527,0.368125
0.4402,0,3.669558707,0.366956
0.4404,0,3.657866093,0.365787
0.4406,0,3.646167703,0.364617
0.4408,0,3.634463555,0.363446
0.441,0,3.622753667,0.362275
0.4412,0,3.611038059,0.361104
0.4414,0,3.599316748,0.359932
0.4416,0,3.587589753,0.358759
0.4418,0,3.575857094,0.357586
0.442,0,3.564118787,0.356412
0.4422,0,3.552374852,0.355237
0.4424,0,3.540625308,0.354063
0.4426,0,3.528870172,0.352887
0.4428,0,3.517109464,0.351711
0.443,0,3.505343202,0.350534
0.4432,0,3.493571404,0.349357
0.4434,0,3.48179409,0.348179
0.4436,0,3.470011277,0.347001
0.4438,0,3.458222985,0.345822
0.444,0,3.446429232,0.344643
0.4442,0,3.434630036,0.343463
0.4444,0,3.422825417,0.342283
0.4446,0,3.411015392,0.341102
0.4448,0,3.399199981,0.33992
0.445,0,3.387379202,0.338738
0.4452,0,3.375553075,0.337555
0.4454,0,3.363721616,0.336372
0.4456,0,3.351884846,0.335188
0.4458,0,3.340042783,0.334004
0.446,0,3.328195445,0.33282
0.4462,0,3.316342852,0.331634
0.4464,0,3.304485022,0.330449
0.4466,0,3.292621973,0.329262
0.4468,0,3.280753725,0.328075
0.447,0,3.268880297,0.326888
0.4472,0,3.257001706,0.3257
0.4474,0,3.245117972,0.324512
0.4476,0,3.233229113,0.323323
0.4478,0,3.221335149,0.322134
0.448,0,3.209436098,0.320944
0.4482,0,3.197531979,0.319753
0.4484,0,3.18562281,0.318562
0.4486,0,3.173708611,0.317371
0.4488,0,3.1617894,0.316179
0.449,0,3.149865197,0.314987
0.4492,0,3.137936019,0.313794
0.4494,0,3.126001886,0.3126
0.4496,0,3.114062816,0.311406
0.4498,0,3.102118829,0.310212
0.45,0,3.090169944,0.309017
0.4502,0,3.078216178,0.307822
0.4504,0,3.066257552,0.306626
0.4506,0,3.054294084,0.305429
0.4508,0,3.042325792,0.304233
0.451,0,3.030352696,0.303035
0.4512,0,3.018374815,0.301837
0.4514,0,3.006392168,0.300639
0.4516,0,2.994404773,0.29944
0.4518,0,2.982412649,0.298241
0.452,0,2.970415816,0.297042
0.4522,0,2.958414292,0.295841
0.4524,0,2.946408096,0.294641
0.4526,0,2.934397248,0.29344
0.4528,0,2.922381765,0.292238
0.453,0,2.910361668,0.291036
0.4532,0,2.898336975,0.289834
0.4534,0,2.886307705,0.288631
0.4536,0,2.874273878,0.287427
0.4538,0,2.862235511,0.286224
0.454,0,2.850192625,0.285019
0.4542,0,2.838145237,0.283815
0.4544,0,2.826093368,0.282609
0.4546,0,2.814037036,0.281404
0.4548,0,2.801976261,0.280198
0.455,0,2.78991106,0.278991
0.4552,0,2.777841454,0.277784
0.4554,0,2.765767462,0.276577
0.4556,0,2.753689102,0.275369
0.4558,0,2.741606393,0.274161
0.456,0,2.729519355,0.272952
0.4562,0,2.717428007,0.271743
0.4564,0,2.705332368,0.270533
0.4566,0,2.693232456,0.269323
0.4568,0,2.681128292,0.268113
0.457,0,2.669019893,0.266902
0.4572,0,2.65690728,0.265691
0.4574,0,2.644790471,0.264479
0.4576,0,2.632669486,0.263267
0.4578,0,2.620544344,0.262054
0.458,0,2.608415063,0.260842
0.4582,0,2.596281663,0.259628
0.4584,0,2.584144163,0.258414
0.4586,0,2.572002583,0.2572
0.4588,0,2.559856941,0.255986
0.459,0,2.547707257,0.254771
0.4592,0,2.535553549,0.253555
0.4594,0,2.523395838,0.25234
0.4596,0,2.511234142,0.251123
0.4598,0,2.49906848,0.249907
0.46,0,2.486898872,0.24869
0.4602,0,2.474725336,0.247473
0.4604,0,2.462547893,0.246255
0.4606,0,2.450366561,0.245037
0.4608,0,2.43818136,0.243818
0.461,0,2.425992308,0.242599
0.4612,0,2.413799425,0.24138
0.4614,0,2.401602731,0.24016
0.4616,0,2.389402244,0.23894
0.4618,0,2.377197984,0.23772
0.462,0,2.36498997,0.236499
0.4622,0,2.352778222,0.235278
0.4624,0,2.340562758,0.234056
0.4626,0,2.328343598,0.232834
0.4628,0,2.316120761,0.231612
0.463,0,2.303894267,0.230389
0.4632,0,2.291664134,0.229166
0.4634,0,2.279430383,0.227943
0.4636,0,2.267193032,0.226719
0.4638,0,2.254952101,0.225495
0.464,0,2.242707609,0.224271
0.4642,0,2.230459576,0.223046
0.4644,0,2.21820802,0.221821
0.4646,0,2.205952962,0.220595
0.4648,0,2.19369442,0.219369
0.465,0,2.181432414,0.218143
0.4652,0,2.169166963,0.216917
0.4654,0,2.156898087,0.21569
0.4656,0,2.144625804,0.214463
0.4658,0,2.132350135,0.213235
0.466,0,2.120071099,0.212007
0.4662,0,2.107788715,0.210779
0.4664,0,2.095503002,0.20955
0.4666,0,2.083213981,0.208321
0.4668,0,2.070921669,0.207092
0.467,0,2.058626088,0.205863
