time,openTank2.H_ref,openTank2.H_sim,openTank2.H_relerr
0.7368,148.0005033,308.9746815,1.04349
0.7371,148.008388,308.974901,1.04345
0.7374,148.0162631,308.9751202,1.0434
0.7377,148.0241289,308.9753391,1.04335
0.738,148.0319852,308.9755577,1.0433
0.7383,148.0398321,308.9757761,1.04325
0.7386,148.0476695,308.9759941,1.0432
0.7389,148.0554976,308.9762119,1.04315
0.7392,148.0633163,308.9764294,1.0431
0.7395,148.0711256,308.9766466,1.04305
0.7398,148.0789256,308.9768635,1.043
0.7401,148.0867162,308.9770801,1.04295
0.7404,148.0944974,308.9772965,1.0429
0.7407,148.1022693,308.9775125,1.04285
0.741,148.1100319,308.9777283,1.0428
0.7413,148.1177852,308.9779438,1.04276
0.7416,148.1255292,308.9781591,1.04271
0.7419,148.1332639,308.978374,1.04266
0.7422,148.1409894,308.9785887,1.04261
0.7425,148.1487055,308.978803,1.04256
0.7428,148.1564124,308.9790171,1.04251
0.7431,148.1641101,308.979231,1.04246
0.7434,148.1717985,308.9794445,1.04242
0.7437,148.1794778,308.9796578,1.04237
0.744,148.1871478,308.9798708,1.04232
0.7443,148.1948086,308.9800835,1.04227
0.7446,148.2024602,308.9802959,1.04222
0.7449,148.2101027,308.9805081,1.04217
0.7452,148.217736,308.98072,1.04213
0.7455,148.2253601,308.9809316,1.04208
0.7458,148.2329751,308.9811429,1.04203
0.7461,148.2405809,308.981354,1.04198
0.7464,148.2481777,308.9815648,1.04193
0.7467,148.2557653,308.9817753,1.04189
0.747,148.2633438,308.9819855,1.04184
0.7473,148.2709133,308.9821955,1.04179
0.7476,148.2784736,308.9824051,1.04174
0.7479,148.2860249,308.9826146,1.0417
0.7482,148.2935671,308.9828237,1.04165
0.7485,148.3011003,308.9830326,1.0416
0.7488,148.3086244,308.9832412,1.04155
0.7491,148.3161395,308.9834495,1.04151
0.7494,148.3236456,308.9836576,1.04146
0.7497,148.3311427,308.9838653,1.04141
0.75,148.3386309,308.9840729,1.04136
0.7503,148.34611,308.9842801,1.04132
0.7506,148.3535801,308.9844871,1.04127
0.7509,148.3610413,308.9846938,1.04122
0.7512,148.3684936,308.9849002,1.04118
0.7515,148.3759369,308.9851064,1.04113
0.7518,148.3833713,308.9853123,1.04108
0.7521,148.3907968,308.985518,1.04104
0.7524,148.3982133,308.9857233,1.04099
0.7527,148.405621,308.9859284,1.04094
0.753,148.4130198,308.9861333,1.04089
0.7533,148.4204097,308.9863378,1.04085
0.7536,148.4277907,308.9865421,1.0408
0.7539,148.4351629,308.9867462,1.04076
0.7542,148.4425263,308.98695,1.04071
0.7545,148.4498808,308.9871535,1.04066
0.7548,148.4572265,308.9873567,1.04062
0.7551,148.4645634,308.9875597,1.04057
0.7554,148.4718915,308.9877624,1.04052
0.7557,148.4792108,308.9879649,1.04048
0.756,148.4865214,308.9881671,1.04043
0.7563,148.4938231,308.988369,1.04039
0.7566,148.5011161,308.9885707,1.04034
0.7569,148.5084004,308.9887721,1.04029
0.7572,148.5156759,308.9889732,1.04025
0.7575,148.5229427,308.9891741,1.0402
0.7578,148.5302008,308.9893747,1.04016
0.7581,148.5374502,308.9895751,1.04011
0.7584,148.5446909,308.9897752,1.04007
0.7587,148.5519229,308.9899751,1.04002
0.759,148.5591462,308.9901747,1.03997
0.7593,148.5663609,308.990374,1.03993
0.7596,148.5735669,308.9905731,1.03988
0.7599,148.5807643,308.9907719,1.03984
0.7602,148.587953,308.9909704,1.03979
0.7605,148.5951331,308.9911687,1.03975
0.7608,148.6023047,308.9913668,1.0397
0.7611,148.6094676,308.9915645,1.03966
0.7614,148.6166219,308.9917621,1.03961
0.7617,148.6237676,308.9919594,1.03957
0.762,148.6309048,308.9921564,1.03952
0.7623,148.6380334,308.9923531,1.03948
0.7626,148.6451535,308.9925496,1.03943
0.7629,148.652265,308.9927459,1.03939
0.7632,148.659368,308.9929419,1.03934
0.7635,148.6664625,308.9931376,1.0393
0.7638,148.6735484,308.9933331,1.03925
0.7641,148.6806259,308.9935284,1.03921
0.7644,148.6876949,308.9937234,1.03916
0.7647,148.6947554,308.9939181,1.03912
0.765,148.7018074,308.9941126,1.03907
0.7653,148.708851,308.9943068,1.03903
0.7656,148.7158862,308.9945008,1.03899
0.7659,148.7229129,308.9946945,1.03894
0.7662,148.7299311,308.994888,1.0389
0.7665,148.736941,308.9950812,1.03885
0.7668,148.7439424,308.9952742,1.03881
0.7671,148.7509355,308.995467,1.03876
0.7674,148.7579202,308.9956594,1.03872
0.7677,148.7648964,308.9958517,1.03868
0.768,148.7718644,308.9960437,1.03863
0.7683,148.7788239,308.9962354,1.03859
0.7686,148.7857752,308.9964269,1.03855
0.7689,148.7927181,308.9966181,1.0385
0.7692,148.7996526,308.9968091,1.03846
0.7695,148.8065789,308.9969999,1.03841
0.7698,148.8134968,308.9971904,1.03837
0.7701,148.8204064,308.9973806,1.03833
0.7704,148.8273078,308.9975706,1.03828
0.7707,148.8342009,308.9977604,1.03824
0.771,148.8410857,308.9979499,1.0382
0.7713,148.8479623,308.9981392,1.03815
0.7716,148.8548306,308.9983282,1.03811
0.7719,148.8616907,308.998517,1.03807
0.7722,148.8685425,308.9987056,1.03802
0.7725,148.8753861,308.9988939,1.03798
0.7728,148.8822216,308.9990819,1.03794
0.7731,148.8890488,308.9992697,1.03789
0.7734,148.8958679,308.9994573,1.03785
0.7737,148.9026787,308.9996446,1.03781
0.774,148.9094814,308.9998317,1.03777
0.7743,148.916276,309.0000186,1.03772
0.7746,148.9230623,309.0002052,1.03768
0.7749,148.9298406,309.0003916,1.03764
0.7752,148.9366107,309.0005777,1.03759
0.7755,148.9433727,309.0007636,1.03755
0.7758,148.9501265,309.0009492,1.03751
0.7761,148.9568723,309.0011346,1.03747
0.7764,148.96361,309.0013198,1.03742
0.7767,148.9703396,309.0015047,1.03738
0.777,148.9770611,309.0016894,1.03734
0.7773,148.9837746,309.0018739,1.0373
0.7776,148.99048,309.0020581,1.03725
0.7779,148.9971774,309.0022421,1.03721
0.7782,149.0038668,309.0024258,1.03717
0.7785,149.0105481,309.0026093,1.03713
0.7788,149.0172214,309.0027926,1.03709
0.7791,149.0238867,309.0029756,1.03704
0.7794,149.030544,309.0031584,1.037
0.7797,149.0371933,309.003341,1.03696
0.78,149.0438347,309.0035233,1.03692
0.7803,149.0504681,309.0037054,1.03688
0.7806,149.0570935,309.0038873,1.03683
0.7809,149.063711,309.0040689,1.03679
0.7812,149.0703206,309.0042503,1.03675
0.7815,149.0769222,309.0044314,1.03671
0.7818,149.0835159,309.0046124,1.03667
0.7821,149.0901017,309.0047931,1.03663
0.7824,149.0966796,309.0049735,1.03659
0.7827,149.1032496,309.0051537,1.03654
0.783,149.1098118,309.0053337,1.0365
0.7833,149.1163661,309.0055135,1.03646
0.7836,149.1229125,309.005693,1.03642
0.7839,149.129451,309.0058723,1.03638
0.7842,149.1359817,309.0060514,1.03634
0.7845,149.1425046,309.0062303,1.0363
0.7848,149.1490197,309.0064089,1.03626
0.7851,149.1555269,309.0065872,1.03621
0.7854,149.1620264,309.0067654,1.03617
0.7857,149.168518,309.0069433,1.03613
0.786,149.1750019,309.007121,1.03609
0.7863,149.181478,309.0072985,1.03605
0.7866,149.1879463,309.0074757,1.03601
0.7869,149.1944068,309.0076527,1.03597
0.7872,149.2008597,309.0078295,1.03593
0.7875,149.2073047,309.0080061,1.03589
0.7878,149.2137421,309.0081824,1.03585
0.7881,149.2201717,309.0083585,1.03581
0.7884,149.2265936,309.0085344,1.03577
0.7887,149.2330078,309.0087101,1.03573
0.789,149.2394144,309.0088855,1.03569
0.7893,149.2458132,309.0090607,1.03565
0.7896,149.2522044,309.0092357,1.0356
0.7899,149.2585879,309.0094104,1.03556
0.7902,149.2649637,309.0095849,1.03552
0.7905,149.2713319,309.0097592,1.03548
0.7908,149.2776925,309.0099333,1.03544
0.7911,149.2840454,309.0101072,1.0354
0.7914,149.2903907,309.0102808,1.03536
0.7917,149.2967285,309.0104542,1.03532
0.792,149.3030586,309.0106274,1.03528
0.7923,149.3093811,309.0108004,1.03524
0.7926,149.315696,309.0109731,1.0352
0.7929,149.3220034,309.0111457,1.03516
0.7932,149.3283032,309.011318,1.03513
0.7935,149.3345954,309.01149,1.03509
0.7938,149.3408801,309.0116619,1.03505
0.7941,149.3471573,309.0118335,1.03501
0.7944,149.3534269,309.012005,1.03497
0.7947,149.359689,309.0121762,1.03493
0.795,149.3659436,309.0123471,1.03489
0.7953,149.3721907,309.0125179,1.03485
0.7956,149.3784303,309.0126884,1.03481
0.7959,149.3846625,309.0128588,1.03477
0.7962,149.3908871,309.0130289,1.03473
0.7965,149.3971043,309.0131988,1.03469
0.7968,149.4033141,309.0133684,1.03465
0.7971,149.4095163,309.0135379,1.03461
0.7974,149.4157112,309.0137071,1.03457
0.7977,149.4218986,309.0138761,1.03453
0.798,149.4280786,309.0140449,1.0345
0.7983,149.4342512,309.0142135,1.03446
0.7986,149.4404164,309.0143819,1.03442
0.7989,149.4465742,309.0145501,1.03438
0.7992,149.4527246,309.014718,1.03434
0.7995,149.4588677,309.0148857,1.0343
0.7998,149.4650033,309.0150532,1.03426
0.8001,149.4711317,309.0152205,1.03422
0.8004,149.4772526,309.0153876,1.03419
0.8007,149.4833662,309.0155545,1.03415
0.801,149.4894725,309.0157211,1.03411
0.8013,149.4955715,309.0158876,1.03407
0.8016,149.5016631,309.0160538,1.03403
0.8019,149.5077475,309.0162198,1.03399
0.8022,149.5138245,309.0163856,1.03396
0.8025,149.5198942,309.0165512,1.03392
0.8028,149.5259567,309.0167166,1.03388
0.8031,149.5320119,309.0168817,1.03384
0.8034,149.5380598,309.0170467,1.0338
0.8037,149.5441005,309.0172114,1.03376
0.804,149.550134,309.017376,1.03373
0.8043,149.5561602,309.0175403,1.03369
0.8046,149.5621791,309.0177044,1.03365
0.8049,149.5681909,309.0178683,1.03361
0.8052,149.5741954,309.018032,1.03357
0.8055,149.5801928,309.0181955,1.03354
0.8058,149.5861829,309.0183588,1.0335
0.8061,149.5921659,309.0185218,1.03346
0.8064,149.5981417,309.0186847,1.03342
0.8067,149.6041103,309.0188473,1.03339
0.807,149.6100718,309.0190098,1.03335
0.8073,149.6160261,309.019172,1.03331
0.8076,149.6219733,309.019334,1.03327
0.8079,149.6279133,309.0194958,1.03324
0.8082,149.6338462,309.0196575,1.0332
0.8085,149.639772,309.0198189,1.03316
0.8088,149.6456907,309.0199801,1.03312
0.8091,149.6516023,309.0201411,1.03309
0.8094,149.6575069,309.0203018,1.03305
0.8097,149.6634043,309.0204624,1.03301
0.81,149.6692946,309.0206228,1.03297
0.8103,149.6751779,309.020783,1.03294
0.8106,149.6810542,309.0209429,1.0329
0.8109,149.6869234,309.0211027,1.03286
0.8112,149.6927855,309.0212622,1.03283
0.8115,149.6986406,309.0214216,1.03279
0.8118,149.7044887,309.0215807,1.03275
0.8121,149.7103298,309.0217397,1.03272
0.8124,149.7161639,309.0218984,1.03268
0.8127,149.721991,309.022057,1.03264
0.813,149.7278111,309.0222153,1.03261
0.8133,149.7336242,309.0223734,1.03257
0.8136,149.7394304,309.0225314,1.03253
0.8139,149.7452295,309.0226891,1.0325
0.8142,149.7510218,309.0228466,1.03246
0.8145,149.756807,309.023004,1.03242
0.8148,149.7625854,309.0231611,1.03239
0.8151,149.7683568,309.023318,1.03235
0.8154,149.7741213,309.0234747,1.03231
0.8157,149.7798789,309.0236313,1.03228
0.816,149.7856295,309.0237876,1.03224
0.8163,149.7913733,309.0239437,1.03221
0.8166,149.7971102,309.0240996,1.03217
0.8169,149.8028402,309.0242554,1.03213
0.8172,149.8085634,309.0244109,1.0321
0.8175,149.8142796,309.0245662,1.03206
0.8178,149.8199891,309.0247213,1.03202
0.8181,149.8256916,309.0248763,1.03199
0.8184,149.8313874,309.025031,1.03195
0.8187,149.8370763,309.0251855,1.03192
0.819,149.8427583,309.0253399,1.03188
0.8193,149.8484336,309.025494,1.03185
0.8196,149.8541021,309.025648,1.03181
0.8199,149.8597637,309.0258017,1.03177
0.8202,149.8654186,309.0259553,1.03174
0.8205,149.8710667,309.0261086,1.0317
0.8208,149.876708,309.0262618,1.03167
0.8211,149.8823426,309.0264147,1.03163
0.8214,149.8879704,309.0265675,1.0316
0.8217,149.8935914,309.0267201,1.03156
0.822,149.8992057,309.0268725,1.03153
0.8223,149.9048133,309.0270246,1.03149
0.8226,149.9104142,309.0271766,1.03145
0.8229,149.9160083,309.0273284,1.03142
0.8232,149.9215957,309.02748,1.03138
0.8235,149.9271764,309.0276314,1.03135
0.8238,149.9327505,309.0277826,1.03131
0.8241,149.9383178,309.0279337,1.03128
0.8244,149.9438785,309.0280845,1.03124
0.8247,149.9494325,309.0282351,1.03121
0.825,149.9549799,309.0283856,1.03117
0.8253,149.9605205,309.0285358,1.03114
0.8256,149.9660546,309.0286859,1.0311
0.8259,149.971582,309.0288357,1.03107
0.8262,149.9771028,309.0289854,1.03103
0.8265,149.982617,309.0291349,1.031
0.8268,149.9881245,309.0292842,1.03096
0.8271,149.9936254,309.0294333,1.03093
0.8274,149.9991198,309.0295822,1.03089
0.8277,150.0046076,309.0297309,1.03086
0.828,150.0100887,309.0298794,1.03083
0.8283,150.0155633,309.0300278,1.03079
0.8286,150.0210313,309.030176,1.03076
0.8289,150.0264928,309.0303239,1.03072
0.8292,150.0319477,309.0304717,1.03069
0.8295,150.037396,309.0306193,1.03065
0.8298,150.0428379,309.0307667,1.03062
0.8301,150.0482732,309.030914,1.03058
0.8304,150.0537019,309.031061,1.03055
0.8307,150.0591242,309.0312078,1.03052
0.831,150.06454,309.0313545,1.03048
0.8313,150.0699492,309.031501,1.03045
0.8316,150.075352,309.0316473,1.03041
0.8319,150.0807483,309.0317934,1.03038
0.8322,150.0861381,309.0319393,1.03035
0.8325,150.0915215,309.0320851,1.03031
0.8328,150.0968984,309.0322306,1.03028
0.8331,150.1022689,309.032376,1.03024
0.8334,150.1076329,309.0325212,1.03021
0.8337,150.1129905,309.0326662,1.03018
0.834,150.1183416,309.032811,1.03014
0.8343,150.1236864,309.0329556,1.03011
0.8346,150.1290247,309.0331001,1.03008
0.8349,150.1343566,309.0332444,1.03004
0.8352,150.1396822,309.0333885,1.03001
0.8355,150.1450013,309.0335324,1.02997
0.8358,150.1503141,309.0336761,1.02994
0.8361,150.1556205,309.0338196,1.02991
0.8364,150.1609205,309.033963,1.02987
0.8367,150.1662141,309.0341062,1.02984
0.837,150.1715015,309.0342492,1.02981
0.8373,150.1767824,309.034392,1.02977
0.8376,150.1820571,309.0345346,1.02974
0.8379,150.1873254,309.0346771,1.02971
0.8382,150.1925874,309.0348194,1.02967
0.8385,150.1978431,309.0349614,1.02964
0.8388,150.2030925,309.0351034,1.02961
0.8391,150.2083355,309.0352451,1.02958
0.8394,150.2135723,309.0353867,1.02954
0.8397,150.2188029,309.035528,1.02951
0.84,150.2240271,309.0356692,1.02948
0.8403,150.2292451,309.0358102,1.02944
0.8406,150.2344568,309.0359511,1.02941
0.8409,150.2396623,309.0360918,1.02938
0.8412,150.2448615,309.0362322,1.02935
0.8415,150.2500545,309.0363725,1.02931
0.8418,150.2552412,309.0365127,1.02928
0.8421,150.2604217,309.0366526,1.02925
0.8424,150.2655961,309.0367924,1.02921
0.8427,150.2707642,309.036932,1.02918
0.843,150.2759261,309.0370714,1.02915
0.8433,150.2810818,309.0372107,1.02912
0.8436,150.2862314,309.0373497,1.02908
0.8439,150.2913747,309.0374886,1.02905
0.8442,150.2965119,309.0376273,1.02902
0.8445,150.3016429,309.0377659,1.02899
0.8448,150.3067678,309.0379043,1.02895
0.8451,150.3118865,309.0380424,1.02892
0.8454,150.3169991,309.0381805,1.02889
0.8457,150.3221056,309.0383183,1.02886
0.846,150.3272059,309.038456,1.02883
0.8463,150.3323001,309.0385935,1.02879
0.8466,150.3373882,309.0387308,1.02876
0.8469,150.3424702,309.0388679,1.02873
0.8472,150.3475461,309.0390049,1.0287
0.8475,150.3526159,309.0391417,1.02867
0.8478,150.3576797,309.0392783,1.02863
0.8481,150.3627373,309.0394148,1.0286
0.8484,150.3677889,309.0395511,1.02857
0.8487,150.3728344,309.0396872,1.02854
0.849,150.3778739,309.0398231,1.02851
0.8493,150.3829074,309.0399589,1.02847
0.8496,150.3879347,309.0400945,1.02844
0.8499,150.3929561,309.0402299,1.02841
0.8502,150.3979715,309.0403651,1.02838
0.8505,150.4029808,309.0405002,1.02835
0.8508,150.4079841,309.0406351,1.02832
0.8511,150.4129814,309.0407699,1.02828
0.8514,150.4179727,309.0409044,1.02825
0.8517,150.4229581,309.0410388,1.02822
0.852,150.4279374,309.0411731,1.02819
0.8523,150.4329108,309.0413071,1.02816
0.8526,150.4378782,309.041441,1.02813
0.8529,150.4428397,309.0415747,1.0281
0.8532,150.4477952,309.0417083,1.02807
0.8535,150.4527447,309.0418417,1.02803
0.8538,150.4576883,309.0419749,1.028
0.8541,150.462626,309.0421079,1.02797
0.8544,150.4675578,309.0422408,1.02794
0.8547,150.4724837,309.0423735,1.02791
0.855,150.4774036,309.0425061,1.02788
0.8553,150.4823176,309.0426384,1.02785
0.8556,150.4872258,309.0427707,1.02782
0.8559,150.492128,309.0429027,1.02779
0.8562,150.4970244,309.0430346,1.02775
0.8565,150.5019149,309.0431663,1.02772
0.8568,150.5067996,309.0432978,1.02769
0.8571,150.5116783,309.0434292,1.02766
0.8574,150.5165513,309.0435604,1.02763
0.8577,150.5214183,309.0436915,1.0276
0.858,150.5262796,309.0438223,1.02757
0.8583,150.531135,309.043953,1.02754
0.8586,150.5359846,309.0440836,1.02751
0.8589,150.5408283,309.044214,1.02748
0.8592,150.5456663,309.0443442,1.02745
0.8595,150.5504984,309.0444743,1.02742
0.8598,150.5553248,309.0446041,1.02739
0.8601,150.5601454,309.0447339,1.02736
0.8604,150.5649601,309.0448634,1.02733
0.8607,150.5697692,309.0449928,1.0273
0.861,150.5745724,309.0451221,1.02727
0.8613,150.5793699,309.0452511,1.02724
0.8616,150.5841616,309.0453801,1.0272
0.8619,150.5889476,309.0455088,1.02717
0.8622,150.5937278,309.0456374,1.02714
0.8625,150.5985023,309.0457658,1.02711
0.8628,150.6032711,309.0458941,1.02708
0.8631,150.6080341,309.0460222,1.02705
0.8634,150.6127914,309.0461501,1.02702
0.8637,150.6175431,309.0462779,1.02699
0.864,150.622289,309.0464055,1.02696
0.8643,150.6270292,309.0465329,1.02693
0.8646,150.6317638,309.0466602,1.0269
0.8649,150.6364926,309.0467874,1.02687
0.8652,150.6412158,309.0469143,1.02684
0.8655,150.6459334,309.0470412,1.02682
0.8658,150.6506452,309.0471678,1.02679
0.8661,150.6553514,309.0472943,1.02676
0.8664,150.660052,309.0474206,1.02673
0.8667,150.6647469,309.0475468,1.0267
0.867,150.6694362,309.0476728,1.02667
0.8673,150.6741199,309.0477987,1.02664
0.8676,150.678798,309.0479244,1.02661
0.8679,150.6834704,309.0480499,1.02658
0.8682,150.6881372,309.0481753,1.02655
0.8685,150.6927985,309.0483005,1.02652
0.8688,150.6974541,309.0484256,1.02649
0.8691,150.7021042,309.0485505,1.02646
0.8694,150.7067487,309.0486753,1.02643
0.8697,150.7113876,309.0487998,1.0264
0.87,150.7160209,309.0489243,1.02637
0.8703,150.7206487,309.0490486,1.02634
0.8706,150.7252709,309.0491727,1.02631
0.8709,150.7298876,309.0492966,1.02629
0.8712,150.7344988,309.0494205,1.02626
0.8715,150.7391044,309.0495441,1.02623
0.8718,150.7437045,309.0496676,1.0262
0.8721,150.7482991,309.049791,1.02617
0.8724,150.7528881,309.0499141,1.02614
0.8727,150.7574717,309.0500372,1.02611
0.873,150.7620498,309.0501601,1.02608
0.8733,150.7666223,309.0502828,1.02605
0.8736,150.7711894,309.0504053,1.02603
0.8739,150.775751,309.0505278,1.026
0.8742,150.7803071,309.05065,1.02597
0.8745,150.7848578,309.0507721,1.02594
0.8748,150.789403,309.0508941,1.02591
0.8751,150.7939428,309.0510159,1.02588
0.8754,150.7984771,309.0511375,1.02585
0.8757,150.8030059,309.051259,1.02582
0.876,150.8075294,309.0513804,1.0258
0.8763,150.8120474,309.0515015,1.02577
0.8766,150.81656,309.0516226,1.02574
0.8769,150.8210671,309.0517435,1.02571
0.8772,150.8255689,309.0518642,1.02568
0.8775,150.8300653,309.0519848,1.02565
0.8778,150.8345562,309.0521052,1.02563
0.8781,150.8390418,309.0522255,1.0256
0.8784,150.843522,309.0523456,1.02557
0.8787,150.8479969,309.0524656,1.02554
0.879,150.8524663,309.0525854,1.02551
0.8793,150.8569304,309.0527051,1.02548
0.8796,150.8613892,309.0528246,1.02546
0.8799,150.8658426,309.0529439,1.02543
0.8802,150.8702906,309.0530632,1.0254
0.8805,150.8747333,309.0531822,1.02537
0.8808,150.8791707,309.0533012,1.02534
0.8811,150.8836028,309.0534199,1.02532
0.8814,150.8880295,309.0535385,1.02529
0.8817,150.892451,309.053657,1.02526
0.882,150.8968671,309.0537753,1.02523
0.8823,150.9012779,309.0538935,1.0252
0.8826,150.9056835,309.0540115,1.02518
0.8829,150.9100837,309.0541294,1.02515
0.8832,150.9144787,309.0542472,1.02512
0.8835,150.9188684,309.0543647,1.02509
0.8838,150.9232528,309.0544822,1.02507
0.8841,150.927632,309.0545995,1.02504
0.8844,150.9320059,309.0547166,1.02501
0.8847,150.9363746,309.0548336,1.02498
0.885,150.940738,309.0549504,1.02496
0.8853,150.9450962,309.0550671,1.02493
0.8856,150.9494492,309.0551837,1.0249
0.8859,150.953797,309.0553001,1.02487
0.8862,150.9581395,309.0554163,1.02485
0.8865,150.9624768,309.0555325,1.02482
0.8868,150.966809,309.0556484,1.02479
0.8871,150.9711359,309.0557643,1.02476
0.8874,150.9754576,309.0558799,1.02474
0.8877,150.9797742,309.0559955,1.02471
0.888,150.9840855,309.0561108,1.02468
0.8883,150.9883918,309.0562261,1.02465
0.8886,150.9926928,309.0563412,1.02463
0.8889,150.9969887,309.0564561,1.0246
0.8892,151.0012794,309.0565709,1.02457
0.8895,151.005565,309.0566856,1.02455
0.8898,151.0098454,309.0568001,1.02452
0.8901,151.0141207,309.0569145,1.02449
0.8904,151.0183909,309.0570287,1.02447
0.8907,151.0226559,309.0571428,1.02444
0.891,151.0269159,309.0572568,1.02441
0.8913,151.0311707,309.0573706,1.02438
0.8916,151.0354204,309.0574842,1.02436
0.8919,151.039665,309.0575977,1.02433
0.8922,151.0439046,309.0577111,1.0243
0.8925,151.048139,309.0578244,1.02428
0.8928,151.0523684,309.0579374,1.02425
0.8931,151.0565927,309.0580504,1.02422
0.8934,151.0608119,309.0581632,1.0242
0.8937,151.0650261,309.0582759,1.02417
0.894,151.0692352,309.0583884,1.02414
0.8943,151.0734393,309.0585008,1.02412
0.8946,151.0776383,309.058613,1.02409
0.8949,151.0818323,309.0587251,1.02407
0.8952,151.0860212,309.0588371,1.02404
0.8955,151.0902051,309.0589489,1.02401
0.8958,151.0943841,309.0590606,1.02399
0.8961,151.098558,309.0591721,1.02396
0.8964,151.1027269,309.0592835,1.02393
0.8967,151.1068907,309.0593948,1.02391
0.897,151.1110496,309.0595059,1.02388
0.8973,151.1152036,309.0596169,1.02385
0.8976,151.1193525,309.0597277,1.02383
0.8979,151.1234964,309.0598384,1.0238
0.8982,151.1276354,309.059949,1.02378
0.8985,151.1317694,309.0600594,1.02375
0.8988,151.1358985,309.0601697,1.02372
0.8991,151.1400226,309.0602799,1.0237
0.8994,151.1441418,309.0603899,1.02367
0.8997,151.148256,309.0604998,1.02365
0.9,151.1523653,309.0606095,1.02362
0.9003,151.1564696,309.0607191,1.02359
0.9006,151.1605691,309.0608286,1.02357
0.9009,151.1646636,309.0609379,1.02354
0.9012,151.1687532,309.0610471,1.02352
0.9015,151.1728379,309.0611561,1.02349
0.9018,151.1769177,309.0612651,1.02347
0.9021,151.1809926,309.0613738,1.02344
0.9024,151.1850627,309.0614825,1.02341
0.9027,151.1891278,309.061591,1.02339
0.903,151.1931881,309.0616994,1.02336
0.9033,151.1972435,309.0618076,1.02334
0.9036,151.201294,309.0619157,1.02331
0.9039,151.2053397,309.0620237,1.02329
0.9042,151.2093806,309.0621315,1.02326
0.9045,151.2134165,309.0622392,1.02324
0.9048,151.2174477,309.0623468,1.02321
0.9051,151.221474,309.0624542,1.02318
0.9054,151.2254955,309.0625615,1.02316
0.9057,151.2295122,309.0626686,1.02313
0.906,151.233524,309.0627756,1.02311
0.9063,151.237531,309.0628825,1.02308
0.9066,151.2415333,309.0629893,1.02306
0.9069,151.2455307,309.0630959,1.02303
0.9072,151.2495234,309.0632024,1.02301
0.9075,151.2535112,309.0633088,1.02298
0.9078,151.2574943,309.063415,1.02296
0.9081,151.2614726,309.0635211,1.02293
0.9084,151.2654461,309.063627,1.02291
0.9087,151.2694149,309.0637329,1.02288
0.909,151.2733789,309.0638385,1.02286
0.9093,151.2773381,309.0639441,1.02283
0.9096,151.2812926,309.0640495,1.02281
0.9099,151.2852424,309.0641548,1.02278
0.9102,151.2891874,309.06426,1.02276
0.9105,151.2931277,309.064365,1.02273
0.9108,151.2970633,309.0644699,1.02271
0.9111,151.3009942,309.0645747,1.02268
0.9114,151.3049203,309.0646793,1.02266
0.9117,151.3088418,309.0647839,1.02263
0.912,151.3127585,309.0648882,1.02261
0.9123,151.3166705,309.0649925,1.02258
0.9126,151.3205779,309.0650966,1.02256
0.9129,151.3244806,309.0652006,1.02253
0.9132,151.3283786,309.0653044,1.02251
0.9135,151.3322719,309.0654082,1.02249
0.9138,151.3361605,309.0655118,1.02246
0.9141,151.3400445,309.0656152,1.02244
0.9144,151.3439239,309.0657186,1.02241
0.9147,151.3477986,309.0658218,1.02239
0.915,151.3516686,309.0659249,1.02236
0.9153,151.355534,309.0660278,1.02234
0.9156,151.3593948,309.0661307,1.02231
0.9159,151.363251,309.0662334,1.02229
0.9162,151.3671025,309.0663359,1.02227
0.9165,151.3709494,309.0664384,1.02224
0.9168,151.3747917,309.0665407,1.02222
0.9171,151.3786294,309.0666429,1.02219
0.9174,151.3824625,309.0667449,1.02217
0.9177,151.386291,309.0668468,1.02214
0.918,151.3901149,309.0669487,1.02212
0.9183,151.3939343,309.0670503,1.0221
0.9186,151.397749,309.0671519,1.02207
0.9189,151.4015592,309.0672533,1.02205
0.9192,151.4053648,309.0673546,1.02202
0.9195,151.4091659,309.0674558,1.022
0.9198,151.4129624,309.0675568,1.02198
0.9201,151.4167544,309.0676577,1.02195
0.9204,151.4205418,309.0677585,1.02193
0.9207,151.4243247,309.0678592,1.0219
0.921,151.428103,309.0679597,1.02188
0.9213,151.4318768,309.0680601,1.02186
0.9216,151.4356461,309.0681604,1.02183
0.9219,151.4394109,309.0682606,1.02181
0.9222,151.4431712,309.0683606,1.02179
0.9225,151.446927,309.0684605,1.02176
0.9228,151.4506782,309.0685603,1.02174
0.9231,151.454425,309.06866,1.02171
0.9234,151.4581673,309.0687595,1.02169
0.9237,151.4619051,309.0688589,1.02167
0.924,151.4656384,309.0689582,1.02164
0.9243,151.4693673,309.0690574,1.02162
0.9246,151.4730917,309.0691565,1.0216
0.9249,151.4768116,309.0692554,1.02157
0.9252,151.4805271,309.0693542,1.02155
0.9255,151.4842381,309.0694528,1.02153
0.9258,151.4879447,309.0695514,1.0215
0.9261,151.4916469,309.0696498,1.02148
0.9264,151.4953446,309.0697481,1.02146
0.9267,151.4990379,309.0698463,1.02143
0.927,151.5027267,309.0699444,1.02141
0.9273,151.5064112,309.0700423,1.02139
0.9276,151.5100912,309.0701401,1.02136
0.9279,151.5137668,309.0702378,1.02134
0.9282,151.5174381,309.0703354,1.02132
0.9285,151.5211049,309.0704329,1.02129
0.9288,151.5247673,309.0705302,1.02127
0.9291,151.5284254,309.0706274,1.02125
0.9294,151.5320791,309.0707245,1.02122
