time,feedback.opAmp.v_in,feedback.r1.p.i,feedback.r4.p.i,vOut.v
0.7935871743,0.0004639765089,-0.004460111609,0.0025,-6.959647633
0.7955911824,0.0004244383696,-0.003866999983,0.0025,-6.366575544
0.7975951904,0.0003834569891,-0.003252238294,0.0025,-5.751854837
0.7995991984,0.0003416812577,-0.002625560547,0.0025,-5.125218866
0.8016032064,0.0002997726435,-0.001996889425,0.0025,-4.496589652
0.8036072144,0.0002583947184,-0.00137617917,0.0025,-3.875920776
0.8056112224,0.0002182026516,-0.0007732579772,0.0025,-3.273039775
0.8076152305,0.0001798328358,-0.0001976723701,0.0025,-2.697492537
0.8096192385,0.0001438928104,0.0003414639514,0.0025,-2.158392156
0.8116232465,0.000110951642,0.0008356144183,0.0025,-1.66427463
0.8136272545,8.153091408e-05,0.001276954758,0.0025,-1.222963711
0.8156312625,5.609646812e-05,0.001658496882,0.0025,-0.8414470217
0.8176352705,3.505102769e-05,0.001974199534,0.0025,-0.5257654154
0.8196392786,1.87278218e-05,0.002219063945,0.0025,-0.280917327
0.8216432866,7.385308588e-06,0.002389212986,0.0025,-0.1107796288
0.8236472946,1.203082985e-06,0.002481952552,0.0025,-0.01804624477
0.8256513026,2.790330244e-07,0.002495814226,0.0025,-0.004185495366
0.8276553106,4.627789916e-06,0.002430578523,0.0025,-0.06941684875
0.8296593186,1.418049638e-05,0.002287278374,0.0025,-0.2127074456
0.8316633267,2.878589689e-05,0.002068182761,0.0025,-0.4317884534
0.8336673347,4.821273268e-05,0.001776760797,0.0025,-0.7231909902
0.8356713427,7.215340339e-05,0.001417626796,0.0025,-1.082301051
0.8376753507,0.0001002288376,0.0009964672078,0.0025,-1.503432563
0.8396793587,0.0001319944948,0.000519950584,0.0025,-1.979917422
0.8416833667,0.0001669474044,-4.378013621e-06,0.0025,-2.504211066
0.8436873747,0.0002045341296,-0.0005682164782,0.0025,-3.068011944
0.8456913828,0.0002441595302,-0.001162637112,0.0025,-3.662392953
0.8476953908,0.000285196186,-0.001778227987,0.0025,-4.27794279
0.8496993988,0.0003269943315,-0.002405241967,0.0025,-4.904914973
0.8517034068,0.0003688921438,-0.003033751049,0.0025,-5.533382157
0.8537074148,0.0004102262219,-0.003653803554,0.0025,-6.153393328
0.8557114228,0.0004503420908,-0.004255581703,0.0025,-6.755131361
0.8577154309,0.0004886045644,-0.00482955707,0.0025,-7.329068466
0.8597194389,0.000524407803,-0.005366641453,0.0025,-7.866117045
0.8617234469,0.0005571849057,-0.00585833077,0.0025,-8.357773585
0.8637274549,0.0005864168869,-0.006296839721,0.0025,-8.796253304
0.8657314629,0.0006116408937,-0.006675225046,0.0025,-9.174613405
0.8677354709,0.0006324575345,-0.006987495475,0.0025,-9.486863018
0.869739479,0.0006485372032,-0.007228706585,0.0025,-9.728058048
0.871743487,0.0006596252976,-0.007395039089,0.0025,-9.894379464
0.873747495,0.0006655462513,-0.007483859316,0.0025,-9.983193769
0.875751503,0.0006662063131,-0.007493760903,0.0025,-9.993094697
0.877755511,0.0006615950319,-0.007424587073,0.0025,-9.923925478
0.879759519,0.0006517854215,-0.007277433108,0.0025,-9.776781323
0.8817635271,0.0006369328053,-0.007054629013,0.0025,-9.55399208
0.8837675351,0.0006172723565,-0.00675970262,0.0025,-9.259085348
0.8857715431,0.0005931153743,-0.00639732373,0.0025,-8.896730615
0.8877755511,0.0005648443553,-0.005973230174,0.0025,-8.47266533
0.8897795591,0.0005329069367,-0.005494136958,0.0025,-7.993604051
0.8917835671,0.0004978088088,-0.004967629941,0.0025,-7.467132132
0.8937875752,0.0004601057078,-0.004402045722,0.0025,-6.901585617
0.8957915832,0.0004203946165,-0.003806339642,0.0025,-6.305919247
0.8977955912,0.0003793043118,-0.003189943982,0.0025,-5.689564678
0.8997995992,0.0003374854089,-0.00256261862,0.0025,-5.062281134
0.9018036072,0.0002956000593,-0.00193429649,0.0025,-4.43400089
0.9038076152,0.0002543114667,-0.001314926312,0.0025,-3.814672
0.9058116232,0.0002142733857,-0.0007143150592,0.0025,-3.214100786
0.9078156313,0.0001761197708,-0.0001419726824,0.0025,-2.641796563
0.9098196393,0.0001404547382,0.0003930384719,0.0025,-2.106821073
0.9118236473,0.0001078430004,0.0008822471517,0.0025,-1.617645005
0.9138276553,7.880092451e-05,0.001317907331,0.0025,-1.182013868
0.9158316633,5.37883567e-05,0.001693120861,0.0025,-0.8068253505
0.9178356713,3.320134056e-05,0.00200194669,0.0025,-0.4980201085
0.9198396794,1.736584651e-05,0.002239494936,0.0025,-0.2604876977
0.9218436874,6.532610371e-06,0.002402004312,0.0025,-0.09798915556
0.9238476954,8.731632747e-07,0.002486901678,0.0025,-0.01309744912
0.9258517034,4.771157e-07,0.002492842787,0.0025,-0.0071567355
0.9278557114,5.350738579e-06,0.002419733571,0.0025,-0.08026107869
0.9298597194,1.541686401e-05,0.002268731623,0.0025,-0.2312529602
0.9318637275,3.051610712e-05,0.002042227877,0.0025,-0.4577416068
0.9338677355,5.040938972e-05,0.001743808745,0.0025,-0.7561408459
0.9358717435,7.478172585e-05,0.001378199331,0.0025,-1.121725888
0.9378757515,0.0001032472091,0.0009511886158,0.0025,-1.548708137
0.9398797595,0.0001353551232,0.0004695377966,0.0025,-2.030326848
0.9418837675,0.0001705970783,-5.912677109e-05,0.0025,-2.558956174
0.9438877756,0.0002084150607,-0.0006264343256,0.0025,-3.126225911
0.9458917836,0.0002482102687,-0.001223402241,0.0025,-3.72315403
0.9478957916,0.0002893525934,-0.001840578254,0.0025,-4.340288902
0.9498997996,0.0003311905962,-0.002468190133,0.0025,-4.967858942
0.9519038076,0.0003730618229,-0.003096300405,0.0025,-5.595927344
0.9539078156,0.0004143032936,-0.003714963708,0.0025,-6.214549404
0.9559118236,0.0004542619997,-0.004314384257,0.0025,-6.813929995
0.9579158317,0.0004923052435,-0.004885070958,0.0025,-7.384578653
0.9599198397,0.0005278306565,-0.005417987678,0.0025,-7.917459848
0.9619238477,0.0005602757369,-0.00590469633,0.0025,-8.404136054
0.9639278557,0.0005891267563,-0.006337490471,0.0025,-8.836901344
0.9659318637,0.0006139268937,-0.006709517332,0.0025,-9.208903405
0.9679358717,0.0006342834691,-0.00701488632,0.0025,-9.514252037
0.9699398798,0.0006498741609,-0.007248762288,0.0025,-9.748112414
0.9719438878,0.0006604521094,-0.007407442093,0.0025,-9.906781641
0.9739478958,0.0006658498256,-0.007488413233,0.0025,-9.987747383
0.9759519038,0.0006659818432,-0.007490393629,0.0025,-9.989727648
0.9779559118,0.0006608460719,-0.007413351924,0.0025,-9.912691078
0.9799599198,0.0006505238303,-0.007258507979,0.0025,-9.757857455
0.9819639279,0.0006351785588,-0.00702831356,0.0025,-9.527678382
0.9839679359,0.0006150532309,-0.006726413517,0.0025,-9.225798463
0.9859719439,0.0005904665069,-0.006357588069,0.0025,-8.856997603
0.9879759519,0.0005618076876,-0.005927677121,0.0025,-8.427115314
0.9899799599,0.0005295305506,-0.00544348779,0.0025,-7.94295826
0.9919839679,0.0004941461654,-0.004912686627,0.0025,-7.41219248
0.993987976,0.0004562148005,-0.004343678222,0.0025,-6.843222007
0.995991984,0.0004163370532,-0.003745472134,0.0025,-6.245055797
0.997995992,0.0003751443391,-0.00312754023,0.0025,-5.627165086
1,0.0003332888948,-0.002499666711,0.0025,-4.999333422
