time,dcse.inertiaRotor.w,dcse.friction.phi,dcse.airGapDC.psi_e,dcse.flange.tau,dcse.airGapDC.iaˍt,loadInertia.w,loadInertia.phi,dcse.la.i
0.9719131695,109.5776131,56.45811877,0.004910079624,-17.83708591,-43859.9938,109.5776131,56.45811877,9.820159248
0.972620832,109.4966712,56.53563377,-0.01060958653,-18.93743607,-43506.51204,109.4966712,56.53563377,-21.21917306
0.9734621851,109.4278421,56.6277267,-0.028347171,-27.71351926,-40333.42995,109.4278421,56.6277267,-56.694342
0.9741574399,109.4204329,56.70380118,-0.04159542515,-39.50919682,-35582.79446,109.4204329,56.70380118,-83.1908503
0.9749044794,109.4791952,56.78555997,-0.0536352166,-54.12639669,-28583.23648,109.4791952,56.78555997,-107.2704332
0.9756515188,109.6091032,56.86738958,-0.06274892496,-67.67308679,-19986.34811,109.6091032,56.86738958,-125.4978499
0.9763985582,109.7970743,56.94933918,-0.06842560058,-77.21428691,-10265.84528,109.7970743,56.94933918,-136.8512012
0.9770590126,109.9912164,57.02191845,-0.07032127487,-80.62544044,-1173.269867,109.9912164,57.02191845,-140.6425497
0.977719467,110.188091,57.09462815,-0.0691952262,-78.68843547,7967.177171,110.188091,57.09462815,-138.3904524
0.9783799214,110.3645808,57.16746235,-0.06509846253,-71.74028788,16752.76998,110.3645808,57.16746235,-130.1969251
0.979070929,110.5061458,57.24377706,-0.05783033928,-60.4100283,25151.53807,110.5061458,57.24377706,-115.6606786
0.9797849529,110.5912101,57.32271541,-0.04748269182,-46.56245857,32571.9412,110.5912101,57.32271541,-94.96538364
0.9804989768,110.6103751,57.40169081,-0.03476768904,-33.25293471,38360.81441,110.6103751,57.40169081,-69.53537808
0.9812130007,110.5727944,57.48065872,-0.02031915623,-23.1067818,42245.17003,110.5727944,57.48065872,-40.63831245
0.9819270246,110.498772,57.55958532,-0.004852374503,-18.12588442,44042.40495,110.498772,57.55958532,-9.704749007
0.9826410485,110.4157844,57.6384541,0.01086887517,-19.30343841,43663.96708,110.4157844,57.6384541,21.73775034
0.9834994142,110.3453135,57.73319718,0.02900678071,-28.48958401,40348.86468,110.3453135,57.73319718,58.01356142
0.9841943429,110.3392754,57.80987397,0.04223900186,-40.4909609,35511.2426,110.3392754,57.80987397,84.47800371
0.984946349,110.4010266,57.89286833,0.05430516003,-55.34304982,28366.44722,110.4010266,57.89286833,108.6103201
0.9856983551,110.5351959,57.97593676,0.06336888593,-68.96625715,19614.60544,110.5351959,57.97593676,126.7377719
0.9864503612,110.7276544,58.05912934,0.06891505305,-78.36978771,9744.983031,110.7276544,58.05912934,137.8301061
0.9871077157,110.9226636,58.13198004,0.07062840267,-81.47703575,643.0982736,110.9226636,58.13198004,141.2568053
0.9877650703,111.1190353,58.20496067,0.06933515941,-79.23604076,-8482.936046,111.1190353,58.20496067,138.6703188
0.9884224248,111.2938752,58.2780645,0.06509317189,-72.03224927,-17234.9325,111.2938752,58.2780645,130.1863438
0.9891129712,111.4333551,58.35496934,0.0576659787,-60.46876578,-25615.38235,111.4333551,58.35496934,115.3319574
0.9898224531,111.5151296,58.43406222,0.04723329521,-46.56129223,-32958.28398,111.5151296,58.43406222,94.46659043
0.990531935,111.5314046,58.51318968,0.03447567912,-33.2941957,-38671.73008,111.5314046,58.51318968,68.95135823
0.9912414169,111.491666,58.59230791,0.02002084999,-23.25146748,-42490.00057,111.491666,58.59230791,40.04169999
0.9919508988,111.4162679,58.67138383,0.004575198944,-18.38987039,-44235.95517,111.4162679,58.67138383,9.150397887
0.9926603807,111.3324957,58.75040156,-0.01110827742,-19.6672078,-43824.49513,111.3324957,58.75040156,-22.21655483
0.9935361245,111.2603264,58.84786457,-0.02965700093,-29.2712955,-40365.30258,111.2603264,58.84786457,-59.31400186
0.9942220689,111.2553587,58.92417811,-0.04272019408,-41.30785329,-35514.38686,111.2553587,58.92417811,-85.44038815
0.9949740203,111.3185835,59.00785578,-0.05477341931,-56.29039804,-28299.42615,111.3185835,59.00785578,-109.5468386
0.9957259716,111.4546647,59.09160882,-0.06379857829,-69.95998855,-19480.89653,111.4546647,59.09160882,-127.5971566
0.996477923,111.6490163,59.17548747,-0.06928263926,-79.31571826,-9552.023514,111.6490163,59.17548747,-138.5652785
0.9971342278,111.845002,59.24882688,-0.07092493492,-82.31145367,-421.3202444,111.845002,59.24882688,-141.8498698
0.9977905326,112.0417822,59.32229647,-0.06955759438,-79.93003957,8723.735733,112.0417822,59.32229647,-139.1151888
0.9984468374,112.2164239,59.39588913,-0.06524153032,-72.57948868,17485.39777,112.2164239,59.39588913,-130.4830606
0.9991379616,112.3553693,59.47349578,-0.05771768205,-60.84596669,25885.98921,112.3553693,59.47349578,-115.4353641
0.9998452602,112.4356075,59.55299687,-0.0472248995,-46.85215376,33208.49694,112.4356075,59.55299687,-94.449799
1.000552559,112.4502575,59.63253131,-0.03441900101,-33.54494376,38918.24987,112.4502575,59.63253131,-68.83800201
1.001259857,112.4089774,59.71205542,-0.01992448452,-23.50231205,42715.76787,112.4089774,59.71205542,-39.84896903
1.001967156,112.3322397,59.79153633,-0.004453091713,-18.67504886,44421.94734,112.3322397,59.79153633,-8.906183426
1.002674455,112.2473685,59.87095836,0.01123894097,-20.00301688,43958.32143,112.2473685,59.87095836,22.47788194
1.003470729,112.1779883,59.96030737,0.02821308032,-28.50672074,40864.73117,112.1779883,59.96030737,56.42616065
1.004267003,112.16945,60.04962346,0.04343895951,-42.39452585,35218.33781,112.16945,60.04962346,86.87791903
1.005063276,112.2414861,60.13896415,0.0559612142,-58.26632043,27351.86538,112.2414861,60.13896415,111.9224284
1.00585955,112.3939873,60.22839494,0.06498752172,-72.21654918,17748.94489,112.3939873,60.22839494,129.9750434
1.006573337,112.5830227,60.30868551,0.06963120739,-80.23799732,8163.050527,112.5830227,60.30868551,139.2624148
1.00719268,112.7674201,60.37846966,0.07082063592,-82.4257029,-504.3303697,112.7674201,60.37846966,141.6412718
1.007812023,112.9504197,60.4483686,0.06932215704,-79.81219143,-9139.873642,112.9504197,60.4483686,138.6443141
1.008431366,113.1128164,60.51837545,0.06519792745,-72.80196101,-17407.90873,113.1128164,60.51837545,130.3958549
1.009087588,113.2445962,60.59264855,0.05814655052,-61.77152865,-25416.55372,113.2445962,60.59264855,116.293101
1.009791143,113.3264051,60.67235488,0.04786937972,-47.9260858,-32771.60829,113.3264051,60.67235488,95.73875944
1.010494697,113.3432883,60.75209576,0.03527889943,-34.60242585,-38517.99557,113.3432883,60.75209576,70.55779887
1.011198251,113.3040126,60.83182791,0.02098957725,-24.35209771,-42393.69521,113.3040126,60.83182791,41.9791545
1.011901805,113.2280399,60.91151812,0.005692872284,-19.13020164,-44223.6344,113.2280399,60.91151812,11.38574457
1.012605359,113.1417863,60.99114961,-0.009873934534,-19.93039549,-43922.82852,113.1417863,60.99114961,-19.74786907
1.013374073,113.0691103,61.07809281,-0.02630664909,-27.4763838,-41170.26054,113.0691103,61.07809281,-52.61329817
1.01415521,113.0500496,61.16640332,-0.04143861152,-40.52230993,-35925.31221,113.0500496,61.16640332,-82.87722304
1.014936346,113.1065225,61.25472767,-0.0540855999,-55.92288057,-28506.60895,113.1065225,61.25472767,-108.1711998
1.015717482,113.241083,61.34312708,-0.06347937153,-70.02872911,-19349.97576,113.241083,61.34312708,-126.9587431
1.016498619,113.4376949,61.43165744,-0.06904637911,-79.48739618,-9011.812785,113.4376949,61.43165744,-138.0927582
1.0171425,113.6248807,61.50475745,-0.07051049247,-82.15101622,-53.79621054,113.6248807,61.50475745,-141.0209849
1.01778638,113.8119318,61.57797912,-0.06908223461,-79.67461114,8893.022843,113.8119318,61.57797912,-138.1644692
1.018430261,113.9774087,61.65131538,-0.06482604572,-72.4729536,17452.99474,113.9774087,61.65131538,-129.6520914
1.019105624,114.1083211,61.72833868,-0.05752346243,-61.14056424,25630.88948,114.1083211,61.72833868,-115.0469249
1.019827503,114.185769,61.81074308,-0.04688438356,-47.02318941,33064.63769,114.185769,61.81074308,-93.76876712
1.020549381,114.1957404,61.8931788,-0.0338605213,-33.63699551,38791.65967,114.1957404,61.8931788,-67.7210426
1.021271259,114.1486243,61.97560011,-0.01912029403,-23.67793684,42537.31036,114.1486243,61.97560011,-38.24058806
1.021993138,114.0662448,62.0579731,-0.00341399756,-19.14411232,44123.24698,114.0662448,62.0579731,-6.827995119
1.022715016,113.9774539,62.14028247,0.01246162557,-20.94339255,43470.97784,113.9774539,62.14028247,24.92325113
1.023546486,113.906228,62.23501807,0.02990819583,-30.33159675,39983.35422,113.906228,62.23501807,59.81639167
1.024377957,113.9036688,62.32972094,0.04532877162,-45.10283711,33775.64865,113.9036688,62.32972094,90.65754324
1.025209427,113.9888453,62.42445763,0.05766936776,-61.31479328,25248.27767,113.9888453,62.42445763,115.3387355
1.025955024,114.1366678,62.50949875,0.06541233193,-73.49820824,16097.44645,114.1366678,62.50949875,130.8246639
1.026700621,114.3329787,62.59466972,0.06956022513,-80.69194041,6052.467401,114.3329787,62.59466972,139.1204503
1.027300436,114.5063956,62.66330018,0.07012549453,-81.75522545,-2292.481006,114.5063956,62.66330018,140.2509891
1.027900251,114.6747332,62.73203401,0.06819472144,-78.41117307,-10542.03032,114.6747332,62.73203401,136.3894429
1.028500066,114.8211667,62.80086303,0.06384178521,-71.14233603,-18396.54085,114.8211667,62.80086303,127.6835704
1.029143985,114.9384548,62.87483889,0.05665833667,-60.16043461,-26070.10312,114.9384548,62.87483889,113.3166733
1.029830964,115.0067999,62.95382613,0.04646402593,-46.79830206,-33053.47954,115.0067999,62.95382613,92.92805187
1.030517942,115.0145099,63.0328393,0.03412849123,-34.14295919,-38491.84039,115.0145099,63.0328393,68.25698245
1.031204921,114.9704302,63.11183917,0.0202252267,-24.50636459,-42148.78851,114.9704302,63.11183917,40.4504534
1.031891899,114.8928181,63.19079599,0.005395526527,-19.64267157,-43866.51041,114.8928181,63.19079599,10.79105305
1.032578877,114.8059979,63.26969483,-0.009679018199,-20.43571009,-43568.60618,114.8059979,63.26969483,-19.3580364
1.033336305,114.7306556,63.35662116,-0.02575232412,-27.66155104,-40915.63357,114.7306556,63.35662116,-51.50464824
1.03411621,114.706016,63.44608628,-0.04078097742,-40.38449747,-35775.79292,114.706016,63.44608628,-81.56195485
1.034896115,114.7551846,63.53556018,-0.05337304227,-55.49641385,-28478.74117,114.7551846,63.53556018,-106.7460845
1.035676021,114.8811086,63.62510277,-0.06276628029,-69.42870896,-19451.51521,114.8811086,63.62510277,-125.5325606
1.036455926,115.0685284,63.71476909,-0.06838912609,-78.88134271,-9240.378889,115.0685284,63.71476909,-136.7782522
1.037100768,115.2489647,63.78902769,-0.06994041535,-81.67424325,-350.3868448,115.2489647,63.78902769,-139.8808307
1.037745611,115.4299927,63.86340401,-0.06861487624,-79.39677134,8541.531102,115.4299927,63.86340401,-137.2297525
1.038390453,115.5903717,63.93789149,-0.06447258128,-72.43165234,17061.04078,115.5903717,63.93789149,-128.9451626
1.039064405,115.7166318,64.01583924,-0.05732705419,-61.39299738,25185.30243,115.7166318,64.01583924,-114.6541084
1.039785377,115.7906798,64.09929845,-0.04686700397,-47.54130316,32595.7566,115.7906798,64.09929845,-93.73400793
1.04050635,115.7983994,64.18278694,-0.03402840921,-34.32026059,38328.1772,115.7983994,64.18278694,-68.05681843
1.041227322,115.7495779,64.26625965,-0.01946847819,-24.38635697,42107.82339,115.7495779,64.26625965,-38.93695638
1.041948294,115.665305,64.34968284,-0.003926486618,-19.7283336,43754.85526,115.665305,64.34968284,-7.852973237
1.042669267,115.5737246,64.43304085,0.01181113103,-21.2773241,43188.01669,115.5737246,64.43304085,23.62226205
1.043482796,115.4984946,64.5270296,0.02880623815,-30.04108262,39920.04544,115.4984946,64.5270296,57.61247629
1.044296325,115.4865574,64.62098098,0.04393407972,-44.0478361,34053.05152,115.4865574,64.62098098,87.86815944
1.045109855,115.5567947,64.71495547,0.05620526471,-59.71745607,25948.437,115.5567947,64.71495547,112.4105294
1.045923384,115.7069784,64.80902052,0.06481055529,-73.02737539,16127.29946,115.7069784,64.80902052,129.6211106
1.046630742,115.8852086,64.89092796,0.06886358969,-79.98586184,6696.553536,115.8852086,64.89092796,137.7271794
1.047229064,116.0518904,64.96031423,0.06963472023,-81.40212421,-1555.161746,116.0518904,64.96031423,139.2694405
1.047827386,116.2150976,65.02980006,0.06793985883,-78.48865643,-9739.315225,116.2150976,65.02980006,135.8797177
1.048425708,116.3582289,65.0993783,0.06384378659,-71.66436805,-17559.94552,116.3582289,65.0993783,127.6875732
1.049064275,116.4734059,65.17371995,0.05699504336,-61.16626288,-25192.61605,116.4734059,65.17371995,113.9900867
1.049749504,116.5421841,65.25355788,0.0471197753,-48.09869792,-32227.89812,116.5421841,65.25355788,94.2395506
1.050434732,116.5513049,65.33342237,0.03508309597,-35.50373975,-37763.57443,116.5513049,65.33342237,70.16619194
1.051119961,116.5084547,65.41327456,0.0214420588,-25.67169891,-41559.56317,116.5084547,65.41327456,42.88411759
1.05180519,116.4307239,65.49308425,0.006822911157,-20.38411607,-43452.62966,116.4307239,65.49308425,13.64582231
1.052490419,116.3414884,65.57283529,-0.008105773563,-20.59763586,-43359.36105,116.3414884,65.57283529,-16.21154713
1.05322372,116.2620409,65.65811766,-0.02365046314,-26.85589003,-41059.83412,116.2620409,65.65811766,-47.30092629
1.054029729,116.2258822,65.75180681,-0.03926981416,-39.35668984,-36038.4068,116.2258822,65.75180681,-78.53962833
1.054835739,116.2661062,65.8454966,-0.05238563828,-54.67642316,-28698.97346,116.2661062,65.8454966,-104.7712766
1.055641748,116.3873185,65.93925184,-0.06215089552,-68.95850583,-19499.02256,116.3873185,65.93925184,-124.301791
1.056364731,116.55229,66.02345494,-0.06753324147,-77.90187652,-10149.27766,116.55229,66.02345494,-135.0664829
1.057003932,116.7237001,66.09800941,-0.06938958936,-81.19652554,-1428.935268,116.7237001,66.09800941,-138.7791787
1.057643134,116.8982511,66.17267557,-0.0684415879,-79.59239221,7338.669341,116.8982511,66.17267557,-136.8831758
1.058282335,117.0553768,66.24744878,-0.06473240836,-73.35668561,15790.51329,117.0553768,66.24744878,-129.4648167
1.058947566,117.1813488,66.32536212,-0.05810984942,-63.04157687,23880.95833,117.1813488,66.32536212,-116.2196988
1.059658546,117.2588513,66.408707,-0.04825215145,-49.71838356,31344.36421,117.2588513,66.408707,-96.5043029
1.060369526,117.2724551,66.49208419,-0.0360111877,-36.59002973,37236.26337,117.2724551,66.49208419,-72.0223754
1.061080505,117.2294926,66.57545016,-0.02199716497,-26.22477277,41280.93178,117.2294926,66.57545016,-43.99432994
1.061791485,117.1483078,66.65877064,-0.006902741776,-20.64277561,43290.98803,117.1483078,66.65877064,-13.80548355
1.062502465,117.0546554,66.74202732,0.008529085725,-20.93030619,43171.14024,117.0546554,66.74202732,17.05817145
1.063255488,116.9731357,66.83013943,0.02439645492,-27.55439155,40723.18216,116.9731357,66.83013943,48.79290983
1.064089127,116.9386743,66.92763326,0.04034815836,-40.69248288,35376.96714,116.9386743,66.92763326,80.69631671
1.064922765,116.9864922,67.02513165,0.05354891297,-56.49077185,27595.88698,116.9864922,67.02513165,107.0978259
1.065756404,117.1193196,67.12270598,0.06308650937,-70.69995873,17900.79783,117.1193196,67.12270598,126.1730187
1.066477747,117.287771,67.20724764,0.06786493745,-78.7247923,8481.468543,117.287771,67.20724764,135.7298749
1.067099355,117.4537933,67.28020577,0.06918654395,-81.08788219,-3.1460885,117.4537933,67.28020577,138.3730879
1.067720963,117.6195727,67.35326802,0.06786417795,-78.83726879,-8476.338153,117.6195727,67.35326802,135.7283559
1.068342571,117.7665036,67.42642837,0.06395314148,-72.32367235,-16606.96555,117.7665036,67.42642837,127.906283
1.068995623,117.8834061,67.50337676,0.05722769801,-61.98705307,-24438.0324,117.8834061,67.50337676,114.455396
1.069695633,117.9529768,67.5859242,0.04736976835,-48.88244879,-31661.67221,117.9529768,67.5859242,94.7395367
1.070395642,117.9610996,67.66849873,0.0352438995,-36.13041186,-37347.87183,117.9610996,67.66849873,70.48779899
1.071095652,117.9153758,67.75105933,0.02143567761,-26.14973333,-41238.79952,117.9153758,67.75105933,42.87135522
1.071795661,117.8335721,67.83357402,0.00660653924,-20.82691663,-43159.56213,117.8335721,67.83357402,13.21307848
1.072495671,117.74024,67.91602586,-0.008535896793,-21.16679805,-43021.64939,117.74024,67.91602586,-17.07179359
1.073243219,117.6579512,68.00400958,-0.02423636334,-27.68984546,-40603.88537,117.6579512,68.00400958,-48.47272668
1.07407285,117.6213321,68.10160204,-0.04007383147,-40.64535629,-35320.54166,117.6213321,68.10160204,-80.14766294
1.07490248,117.6655433,68.19919666,-0.05320566414,-56.25684444,-27629.74496,117.6655433,68.19919666,-106.4113283
1.075732111,117.7935359,68.2968633,-0.0627332147,-70.36521665,-18041.18141,117.7935359,68.2968633,-125.4664294
1.076453059,117.9581706,68.38184341,-0.06756947387,-78.44554226,-8675.07992,117.9581706,68.38184341,-135.1389477
1.07707621,118.1217461,68.45539962,-0.06895682792,-80.9135653,-202.7305445,118.1217461,68.45539962,-137.9136558
1.077699362,118.2855417,68.52905883,-0.06769614219,-78.77660567,8266.487814,118.2855417,68.52905883,-135.3922844
1.078322513,118.4309067,68.60281528,-0.06384049441,-72.36949421,16399.95437,118.4309067,68.60281528,-127.6809888
1.078975854,118.546322,68.68023126,-0.05718100628,-62.14786144,24224.45226,118.546322,68.68023126,-114.3620126
1.079675758,118.6147556,68.7632298,-0.04739991619,-49.14739141,31446.45732,118.6147556,68.7632298,-94.79983238
1.080375662,118.622139,68.84625478,-0.03534987534,-36.45399035,37141.97534,118.622139,68.84625478,-70.69975069
1.081075566,118.575829,68.92926538,-0.02161263209,-26.47475674,41052.62124,118.575829,68.92926538,-43.22526418
1.081775469,118.4933177,69.01222963,-0.006846041191,-21.09556999,43002.54042,118.4933177,69.01222963,-13.69208238
1.082475373,118.3989047,69.09513044,0.008245469015,-21.33182036,42901.91436,118.3989047,69.09513044,16.49093803
1.08321938,118.3151497,69.18318693,0.02383790073,-27.67235836,40547.1767,118.3151497,69.18318693,47.67580145
1.084059626,118.2754229,69.28257886,0.03985308346,-40.64597994,35248.18622,118.2754229,69.28257886,79.70616693
1.084899871,118.3179391,69.38197092,0.05310913134,-56.35094268,27485.4714,118.3179391,69.38197092,106.2182627
1.085654765,118.4292858,69.47132639,0.06189414927,-69.25303249,18841.57879,118.4292858,69.47132639,123.7882985
1.086409659,118.5957394,69.56078804,0.06719706711,-78.02672098,9123.405294,118.5957394,69.56078804,134.3941342
1.087045187,118.7594965,69.63621032,0.0687342258,-80.7438713,520.061113,118.7594965,69.63621032,137.4684516
1.087680714,118.9242211,69.71173806,0.0675265315,-78.70577094,-8093.279044,118.9242211,69.71173806,135.053063
1.088316241,119.0702306,69.78736553,0.06362700246,-72.24468442,-16364.80621,119.0702306,69.78736553,127.2540049
1.088978996,119.1845819,69.86632037,0.05686947391,-61.91699972,-24267.96053,119.1845819,69.86632037,113.7389478
1.089687877,119.2504571,69.9508351,0.04693946941,-48.81508048,-31528.98481,119.2504571,69.9508351,93.87893882
1.090396759,119.2541825,70.03537438,0.03470486129,-36.09816298,-37221.02807,119.2541825,70.03537438,69.40972257
1.09110564,119.2037474,70.11989629,0.02077119001,-26.23865582,-41079.22654,119.2037474,70.11989629,41.54238001
1.091814521,119.1176237,70.20436846,0.005822636463,-21.14706588,-42925.45339,119.1176237,70.20436846,11.64527293
1.092523402,119.0211655,70.2887743,-0.009409420154,-21.80915478,-42672.04347,119.0211655,70.2887743,-18.81884031
1.093287988,118.9369268,70.37974175,-0.025298437,-28.80147582,-40054.11458,118.9369268,70.37974175,-50.596874
1.094129657,118.9022027,70.47982736,-0.04108288062,-42.13033178,-34521.00943,118.9022027,70.47982736,-82.16576124
1.094971326,118.9507738,70.57991789,-0.05401294284,-57.80288556,-26564.96777,118.9507738,70.57991789,-108.0258857
1.095724644,119.0660568,70.66956517,-0.06241414133,-70.29683567,-17831.59913,119.0660568,70.66956517,-124.8282827
1.096477962,119.2336982,70.7593204,-0.06731846726,-78.45615633,-8086.196262,119.2336982,70.7593204,-134.6369345
1.097101666,119.3931197,70.83373622,-0.06852858714,-80.60478628,349.2373108,119.3931197,70.83373622,-137.0571743
1.09772537,119.5515305,70.90825214,-0.06710321413,-78.19854489,8760.114815,119.5515305,70.90825214,-134.2064283
1.098349075,119.6905646,70.98286172,-0.06310184028,-71.6135398,16815.98404,119.6905646,70.98286172,-126.2036806
1.099003564,119.7988733,71.06123588,-0.05630915654,-61.32389321,24547.99181,119.7988733,71.06123588,-112.6183131
1.099704483,119.8596355,71.14522998,-0.04642084172,-48.41124681,31651.36657,119.8596355,71.14522998,-92.84168344
1.100405402,119.8600575,71.2292454,-0.03430422476,-35.95765296,37215.6196,119.8600575,71.2292454,-68.60844952
1.10110632,119.8081335,71.31324197,-0.02054541392,-26.33078353,40987.60869,119.8081335,71.31324197,-41.09082784
1.101807239,119.7217664,71.39718881,-0.005804857023,-21.35509572,42796.94427,119.7217664,71.39718881,-11.60971405
1.102508157,119.6253565,71.48107005,0.009212313332,-21.97292943,42559.51676,119.6253565,71.48107005,18.42462666
1.103265909,119.540141,71.57168189,0.02492784208,-28.77449883,40008.50747,119.540141,71.57168189,49.85568415
1.104108332,119.5024593,71.67236411,0.04071942536,-41.96070505,34532.88454,119.5024593,71.67236411,81.43885071
1.104950755,119.5475153,71.7730485,0.0536774149,-57.55060873,26629.6705,119.5475153,71.7730485,107.3548298
1.105704774,119.659504,71.86322797,0.06211869992,-70.03521756,17936.8624,119.659504,71.86322797,124.2373998
1.106458794,119.8240118,71.95351304,0.06707370664,-78.24336632,8224.142133,119.8240118,71.95351304,134.1474133
1.107083828,119.9813221,72.02845585,0.06833127354,-80.46652012,-201.1377688,119.9813221,72.02845585,136.6625471
1.107708862,120.1379531,72.10349776,0.06694993943,-78.14214405,-8607.825966,120.1379531,72.10349776,133.8998789
1.108333896,120.2755052,72.17863251,0.06298764472,-71.63513654,-16664.24586,120.2755052,72.17863251,125.9752894
1.108988685,120.3823656,72.25742496,0.0562430138,-61.43371137,-24388.2679,120.3823656,72.25742496,112.4860276
1.109689664,120.4419378,72.34183486,0.04641079773,-48.60366473,-31487.44005,120.4419378,72.34183486,92.82159545
1.110390643,120.4414864,72.42626536,0.03435018676,-36.20181309,-37055.29685,120.4414864,72.42626536,68.70037353
1.111091622,120.3888374,72.51067646,0.02064465919,-26.58647268,-40838.32806,120.3888374,72.51067646,41.28931838
1.1117926,120.301701,72.59503731,0.005952216812,-21.58037829,-42665.50978,120.301701,72.59503731,11.90443362
1.112493579,120.2042955,72.67933195,-0.009024188779,-22.13195874,-42451.88203,120.2042955,72.67933195,-18.04837756
1.113248902,120.1178142,72.77009022,-0.02465623874,-28.80515161,-39944.17365,120.1178142,72.77009022,-49.31247748
1.114100257,120.077662,72.87233057,-0.04058466989,-42.02240105,-34445.05777,120.077662,72.87233057,-81.16933978
1.114951611,120.1214794,72.97457152,-0.05362943562,-57.68589134,-26473.39593,120.1214794,72.97457152,-107.2588712
1.115707388,120.2322094,73.06539455,-0.06202947563,-70.0947605,-17771.25245,120.2322094,73.06539455,-124.0589513
1.116463166,120.3951361,73.15632237,-0.0669324026,-78.20257007,-8054.024573,120.3951361,73.15632237,-133.8648052
1.117086377,120.5499507,73.23140181,-0.06814032813,-80.33441451,324.9989745,120.5499507,73.23140181,-136.2806563
1.117709589,120.7038185,73.30657842,-0.06673228277,-77.97064106,8680.832521,120.7038185,73.30657842,-133.4645655
1.1183328,120.8386218,73.38184586,-0.06276683938,-71.47981951,16685.85336,120.8386218,73.38184586,-125.5336788
1.118985968,120.9429388,73.46081028,-0.05603965058,-61.34048201,24362.88462,120.9429388,73.46081028,-112.0793012
1.119685204,121.0003126,73.54540144,-0.04624854657,-48.60906989,31419.10634,121.0003126,73.54540144,-92.49709314
1.12038444,120.9982967,73.63001183,-0.03424773624,-36.30860273,36955.22308,120.9982967,73.63001183,-68.49547248
1.121083676,120.9446359,73.71460199,-0.02061484388,-26.76663829,40720.31927,120.9446359,73.71460199,-41.22968776
1.121782911,120.8568075,73.79914143,-0.006001107092,-21.78326203,42544.91977,120.8568075,73.79914143,-12.00221418
1.122482147,120.758707,73.88361437,0.008897755284,-22.29814788,42344.55469,120.758707,73.88361437,17.79551057
1.123234982,120.671151,73.97449071,0.02444371632,-28.86681222,39871.09391,120.671151,73.97449071,48.88743265
1.124092827,120.6288075,74.07798427,0.04046074009,-42.0882032,34359.0497,120.6288075,74.07798427,80.92148018
1.124800887,120.6573263,74.16340314,0.05152792795,-55.06052378,27900.64095,120.6573263,74.16340314,103.0558559
1.125515027,120.7469201,74.24959795,0.06011169902,-67.29341435,19972.62151,120.7469201,74.24959795,120.223398
1.126229168,120.8874189,74.33587587,0.06566956671,-76.24388499,11024.81656,120.8874189,74.33587587,131.3391334
1.126871566,121.0406363,74.41358207,0.06784657749,-79.99887476,2484.890762,121.0406363,74.41358207,135.693155
1.127443243,121.1823149,74.48281891,0.06745658344,-79.37712058,-5204.628569,121.1823149,74.48281891,134.9131669
1.128014921,121.3141747,74.5521346,0.06488847458,-75.09636085,-12713.2456,121.3141747,74.5521346,129.7769492
1.128619657,121.4286135,74.62553388,0.05989898774,-67.20940376,-20186.70344,121.4286135,74.62553388,119.7979755
1.129258105,121.5088828,74.70308786,0.05229953838,-56.38163381,-27262.30872,121.5088828,74.70308786,104.5990768
1.129934703,121.5407008,74.78531438,0.04197463946,-43.99957488,-33546.0017,121.5407008,74.78531438,83.94927893
1.1306113,121.518612,74.86754386,0.02977337944,-32.84559247,-38315.78083,121.518612,74.86754386,59.54675887
1.131287897,121.4529249,74.94974282,0.01624400812,-24.89527808,-41370.04843,121.4529249,74.94974282,32.48801624
1.131964494,121.36164,75.0318875,0.001990818414,-21.55371326,-42579.60174,121.36164,75.0318875,3.981636827
1.132641092,121.2672615,75.11396804,-0.01235082947,-23.41205746,-41890.39856,121.2672615,75.11396804,-24.70165895
1.133443023,121.1828826,75.21117915,-0.0285840016,-31.84290386,-38652.13225,121.1828826,75.21117915,-57.16800321
1.134244954,121.1576592,75.30834464,-0.0430195602,-44.99466012,-32967.93663,121.1576592,75.30834464,-86.03912041
1.135046885,121.2082043,75.40551977,-0.05474007805,-59.60124109,-25179.22148,121.2082043,75.40551977,-109.4801561
1.135848816,121.3322323,75.50276571,-0.06299483507,-72.01942944,-15772.96874,121.3322323,75.50276571,-125.9896701
1.136548611,121.4846974,75.58772492,-0.06694507243,-78.60892693,-6714.372102,121.4846974,75.58772492,-133.8901449
1.13714198,121.6291825,75.65985283,-0.06775979973,-80.05755918,1237.068604,121.6291825,75.65985283,-135.5195995
1.13773535,121.7709903,75.73206646,-0.06621632359,-77.47503183,9135.18119,121.7709903,75.73206646,-132.4326472
1.138328719,121.8947433,75.8043596,-0.06237232144,-71.22549564,16699.56561,121.8947433,75.8043596,-124.7446429
1.138957899,121.9919735,75.8810861,-0.05593924198,-61.5693909,24061.83816,121.9919735,75.8810861,-111.878484
1.139633175,122.0464035,75.96348575,-0.0466262432,-49.42689734,30894.05492,122.0464035,75.96348575,-93.25248639
1.14030845,122.0458644,76.04590352,-0.03523447332,-37.55325826,36331.45119,122.0458644,76.04590352,-70.46894665
1.140983726,121.9965521,76.12830385,-0.02227567268,-28.04671346,40143.71841,121.9965521,76.12830385,-44.55134535
1.141659001,121.9132477,76.21065836,-0.008327611161,-22.5821452,42170.67571,121.9132477,76.21065836,-16.65522232
1.142334276,121.8166983,76.29295088,0.005990153302,-22.12167361,42325.41633,121.8166983,76.29295088,11.9803066
1.143043322,121.7262876,76.37929098,0.02072579341,-27.10197512,40461.82777,121.7262876,76.37929098,41.45158683
