time,source.i_ref,source.i_sim,source.i_relerr,load.i_ref,load.i_sim,load.i_relerr,lightningImpulseCurrent.v_ref,lightningImpulseCurrent.v_sim,lightningImpulseCurrent.v_relerr
0.013407,1288.0956,1288.117537,1.93344e-06,-1208.7262,-1208.727109,1.45694e-07,257432.3,257432.4509,1.18825e-07
0.013408,1288.3649,1288.371576,5.88363e-07,-1209.019,-1209.019162,2.59638e-08,257485.05,257485.1445,7.44074e-08
0.013409,1288.6405,1288.625487,1.32318e-06,-1209.3119,-1209.311095,1.28904e-07,257537.88,257537.8127,5.3018e-08
0.01341,1288.9009,1288.879272,1.90625e-06,-1209.6038,-1209.602909,1.42685e-07,257590.61,257590.4554,1.21713e-07
0.013411,1289.1394,1289.132929,5.70339e-07,-1209.8948,-1209.894604,3.14038e-08,257643.16,257643.0728,6.86866e-08
0.013412,1289.3715,1289.386459,1.31844e-06,-1210.1854,-1210.186179,1.2483e-07,257695.59,257695.6647,5.88112e-08
0.013413,1289.6185,1289.639862,1.88276e-06,-1210.4768,-1210.477635,1.33761e-07,257748.08,257748.2312,1.19034e-07
0.013414,1289.8868,1289.893137,5.58545e-07,-1210.7688,-1210.768971,2.74271e-08,257800.69,257800.7722,6.47291e-08
0.013415,1290.1611,1290.146285,1.30571e-06,-1211.0609,-1211.060188,1.14073e-07,257853.36,257853.2878,5.68588e-08
0.013416,1290.4203,1290.399306,1.85032e-06,-1211.3522,-1211.351285,1.46554e-07,257905.94,257905.7779,1.27616e-07
0.013417,1290.6582,1290.6522,5.28839e-07,-1211.6423,-1211.642263,5.93947e-09,257958.33,257958.2426,6.88007e-08
0.013418,1290.8901,1290.904966,1.31023e-06,-1211.9324,-1211.933121,1.15517e-07,258010.62,258010.6819,4.87118e-08
0.013419,1291.137,1291.157605,1.81603e-06,-1212.223,-1212.22386,1.37706e-07,258062.94,258063.0956,1.22548e-07
0.01342,1291.4043,1291.410116,5.12596e-07,-1212.5144,-1212.514478,1.25601e-08,258115.39,258115.4839,7.39586e-08
0.013421,1291.6771,1291.6625,1.28682e-06,-1212.8057,-1212.804978,1.15737e-07,258167.91,258167.8467,4.98135e-08
0.013422,1291.9351,1291.914756,1.79305e-06,-1213.0962,-1213.095357,1.35044e-07,258220.33,258220.1841,1.14905e-07
0.013423,1292.1725,1292.166885,4.94896e-07,-1213.3857,-1213.385617,1.33237e-08,258272.58,258272.4959,6.6197e-08
0.013424,1292.4043,1292.418886,1.28558e-06,-1213.675,-1213.675757,1.21253e-07,258324.72,258324.7823,4.9058e-08
0.013425,1292.6506,1292.67076,1.77684e-06,-1213.965,-1213.965777,1.24492e-07,258376.89,258377.0432,1.20612e-07
0.013426,1292.917,1292.922506,4.85294e-07,-1214.2556,-1214.255677,1.24106e-08,258429.19,258429.2785,6.97166e-08
0.013427,1293.1886,1293.174125,1.27581e-06,-1214.5461,-1214.545458,1.02849e-07,258481.55,258481.4884,4.85117e-08
0.013428,1293.4454,1293.425616,1.74373e-06,-1214.8359,-1214.835119,1.25168e-07,258533.81,258533.6727,1.08083e-07
0.013429,1293.6823,1293.676979,4.68986e-07,-1215.1248,-1215.12466,2.25071e-08,258585.92,258585.8316,6.96298e-08
0.01343,1293.9138,1293.928214,1.27045e-06,-1215.4133,-1215.41408,1.25024e-07,258637.91,258637.9649,4.32214e-08
0.013431,1294.1598,1294.179322,1.72064e-06,-1215.7025,-1215.703381,1.4119e-07,258689.92,258690.0727,1.20222e-07
0.013432,1294.4252,1294.430302,4.49718e-07,-1215.9924,-1215.992562,2.59875e-08,258742.08,258742.1549,5.89992e-08
0.013433,1294.6954,1294.681155,1.25552e-06,-1216.2823,-1216.281623,1.08442e-07,258794.27,258794.2116,4.59568e-08
0.013434,1294.951,1294.931879,1.68522e-06,-1216.5714,-1216.570564,1.33937e-07,258846.39,258846.2428,1.15904e-07
0.013435,1295.1874,1295.182476,4.33962e-07,-1216.8595,-1216.859385,1.84589e-08,258898.33,258898.2484,6.4227e-08
0.013436,1295.4187,1295.432945,1.25553e-06,-1217.1473,-1217.148085,1.25841e-07,258950.17,258950.2285,4.60744e-08
0.013437,1295.6644,1295.683286,1.66458e-06,-1217.4358,-1217.436666,1.38749e-07,259002.05,259002.183,1.04752e-07
0.013438,1295.9288,1295.9335,4.14204e-07,-1217.725,-1217.725126,2.02601e-08,259054.03,259054.112,6.45544e-08
0.013439,1296.1976,1296.183585,1.23525e-06,-1218.0142,-1218.013467,1.17483e-07,259106.08,259106.0154,5.08987e-08
0.01344,1296.4521,1296.433542,1.63562e-06,-1218.3025,-1218.301687,1.30297e-07,259158.03,259157.8932,1.07744e-07
0.013441,1296.6879,1296.683372,3.99113e-07,-1218.5898,-1218.589786,2.16673e-09,259209.83,259209.7454,6.66122e-08
0.013442,1296.9191,1296.933073,1.23154e-06,-1218.8771,-1218.877766,1.06696e-07,259261.52,259261.5721,4.0994e-08
0.013443,1297.1643,1297.182647,1.617e-06,-1219.1648,-1219.165625,1.32202e-07,259313.23,259313.3731,1.12701e-07
0.013444,1297.4277,1297.432092,3.8709e-07,-1219.4532,-1219.453364,2.62837e-08,259365.06,259365.1486,6.97601e-08
0.013445,1297.6953,1297.681409,1.22429e-06,-1219.7417,-1219.740983,1.14937e-07,259416.95,259416.8985,4.05863e-08
0.013446,1297.9487,1297.930599,1.59541e-06,-1220.0293,-1220.028481,1.31256e-07,259468.75,259468.6227,1.00223e-07
0.013447,1298.1838,1298.17966,3.64917e-07,-1220.3159,-1220.315858,6.65759e-09,259520.39,259520.3214,5.40333e-08
0.013448,1298.4148,1298.428593,1.21564e-06,-1220.6024,-1220.603116,1.14666e-07,259571.94,259571.9944,4.2858e-08
0.013449,1298.6595,1298.677398,1.57743e-06,-1220.8894,-1220.890253,1.36585e-07,259623.52,259623.6419,9.59518e-08
0.01345,1298.9221,1298.926074,3.50272e-07,-1221.1771,-1221.177269,2.70536e-08,259675.19,259675.2637,5.79966e-08
0.013451,1299.1884,1299.174623,1.21429e-06,-1221.4648,-1221.464165,1.01787e-07,259726.92,259726.8598,4.73878e-08
0.013452,1299.4406,1299.423043,1.54743e-06,-1221.7517,-1221.75094,1.21775e-07,259778.56,259778.4304,1.02087e-07
0.013453,1299.6752,1299.671335,3.40663e-07,-1222.0377,-1222.037595,1.68934e-08,259830.05,259829.9753,5.88578e-08
0.013454,1299.9059,1299.919499,1.19853e-06,-1222.3235,-1222.324129,1.00707e-07,259881.44,259881.4945,4.29232e-08
0.013455,1300.1503,1300.167534,1.51894e-06,-1222.6097,-1222.610542,1.34897e-07,259932.86,259932.9881,1.00883e-07
0.013456,1300.4117,1300.415441,3.29716e-07,-1222.8967,-1222.896835,2.1588e-08,259984.38,259984.4561,5.98945e-08
0.013457,1300.6766,1300.66322,1.1793e-06,-1223.1837,-1223.183007,1.11058e-07,260035.95,260035.8983,4.06724e-08
0.013458,1300.9279,1300.91087,1.50098e-06,-1223.4698,-1223.469058,1.18856e-07,260087.44,260087.315,9.84527e-08
0.013459,1301.1619,1301.158392,3.09198e-07,-1223.7551,-1223.754989,1.78335e-08,260138.78,260138.7059,5.83284e-08
0.01346,1301.3925,1301.405785,1.17093e-06,-1224.0402,-1224.040798,9.58811e-08,260190.02,260190.0712,4.03236e-08
0.013461,1301.6362,1301.65305,1.48513e-06,-1224.3257,-1224.326487,1.26158e-07,260241.28,260241.4108,1.03005e-07
0.013462,1301.8969,1301.900187,2.89692e-07,-1224.6119,-1224.612056,2.49288e-08,260292.66,260292.7247,5.09649e-08
0.013463,1302.1605,1302.147195,1.17267e-06,-1224.8982,-1224.897503,1.11684e-07,260344.06,260344.0129,3.70537e-08
0.013464,1302.4105,1302.394074,1.4477e-06,-1225.1836,-1225.182829,1.23478e-07,260395.41,260395.2755,1.05933e-07
0.013465,1302.644,1302.640825,2.79809e-07,-1225.4681,-1225.468035,1.04559e-08,260446.58,260446.5123,5.33088e-08
0.013466,1302.8743,1302.887448,1.15879e-06,-1225.7524,-1225.753119,1.15231e-07,260497.67,260497.7234,4.20704e-08
0.013467,1303.1177,1303.133941,1.43146e-06,-1226.0374,-1226.038083,1.09389e-07,260548.78,260548.9088,1.01455e-07
0.013468,1303.3772,1303.380306,2.73796e-07,-1226.3229,-1226.322925,4.0575e-09,260600,260600.0685,5.39692e-08
0.013469,1303.6396,1303.626543,1.15081e-06,-1226.6083,-1226.607647,1.04644e-07,260651.25,260651.2025,3.73939e-08
0.01347,1303.8887,1303.872651,1.41453e-06,-1226.8929,-1226.892247,1.04574e-07,260702.44,260702.3108,1.01767e-07
0.013471,1304.1216,1304.11863,2.61784e-07,-1227.1768,-1227.176727,1.1757e-08,260753.47,260753.3933,6.04094e-08
0.013472,1304.3514,1304.36448,1.15284e-06,-1227.4604,-1227.461085,1.09718e-07,260804.41,260804.4501,3.15539e-08
0.013473,1304.5945,1304.610202,1.3839e-06,-1227.7446,-1227.745322,1.1566e-07,260855.36,260855.4811,9.5373e-08
0.013474,1304.853,1304.855795,2.46301e-07,-1228.0293,-1228.029438,2.20833e-08,260906.42,260906.4864,5.22983e-08
0.013475,1305.1141,1305.101259,1.13181e-06,-1228.3141,-1228.313433,1.06931e-07,260957.52,260957.466,4.25522e-08
0.013476,1305.3621,1305.346594,1.36668e-06,-1228.598,-1228.597306,1.1118e-07,261008.53,261008.4198,8.68132e-08
0.013477,1305.5945,1305.5918,2.37968e-07,-1228.8811,-1228.881058,6.68902e-09,261059.42,261059.3478,5.68649e-08
0.013478,1305.8241,1305.836877,1.12616e-06,-1229.1641,-1229.164689,9.43922e-08,261110.2,261110.2501,3.94141e-08
0.013479,1306.0665,1306.081826,1.35078e-06,-1229.4475,-1229.448199,1.11954e-07,261161.02,261161.1265,8.39015e-08
0.01348,1306.3242,1306.326646,2.15547e-07,-1229.7316,-1229.731587,2.06999e-09,261211.91,261211.9773,5.29696e-08
0.013481,1306.584,1306.571336,1.11614e-06,-1230.0155,-1230.014854,1.03497e-07,261262.84,261262.8022,2.97618e-08
0.013482,1306.8309,1306.815898,1.32224e-06,-1230.2987,-1230.297999,1.12227e-07,261313.72,261313.6014,9.34257e-08
0.013483,1307.0626,1307.060331,2.00009e-07,-1230.5811,-1230.581024,1.22435e-08,261364.44,261364.3747,5.14153e-08
0.013484,1307.292,1307.304635,1.11361e-06,-1230.8633,-1230.863926,1.00323e-07,261415.08,261415.1222,3.3226e-08
0.013485,1307.5339,1307.54881,1.31415e-06,-1231.146,-1231.146707,1.13323e-07,261465.73,261465.8439,8.96784e-08
0.013486,1307.7906,1307.792857,1.9889e-07,-1231.4293,-1231.429367,1.07308e-08,261516.47,261516.5398,5.49417e-08
0.013487,1308.0493,1308.036774,1.10402e-06,-1231.7125,-1231.711905,9.53119e-08,261567.25,261567.2099,3.16156e-08
0.013488,1308.2952,1308.280562,1.29017e-06,-1231.995,-1231.994322,1.08684e-07,261617.97,261617.8541,9.12516e-08
0.013489,1308.5262,1308.524221,1.74449e-07,-1232.2767,-1232.276617,1.33692e-08,261668.53,261668.4726,4.52247e-08
0.01349,1308.7554,1308.76775,1.08853e-06,-1232.5581,-1232.55879,1.10524e-07,261719.02,261719.0652,3.55899e-08
0.013491,1308.9968,1309.011151,1.26485e-06,-1232.8401,-1232.840842,1.18802e-07,261769.52,261769.632,8.8192e-08
0.013492,1309.2524,1309.254422,1.78244e-07,-1233.1227,-1233.122772,1.14613e-08,261820.11,261820.173,4.95809e-08
0.013493,1309.5099,1309.497564,1.08721e-06,-1233.4053,-1233.40458,1.15377e-07,261870.73,261870.6881,3.29999e-08
0.013494,1309.7548,1309.740577,1.25354e-06,-1233.687,-1233.686266,1.17531e-07,261921.28,261921.1774,8.08088e-08
0.013495,1309.9854,1309.983461,1.70904e-07,-1233.9679,-1233.967831,1.10235e-08,261971.7,261971.6408,4.66022e-08
0.013496,1310.214,1310.226215,1.07661e-06,-1234.2487,-1234.249274,9.19929e-08,262022.03,262022.0784,3.81174e-08
0.013497,1310.455,1310.46884,1.21983e-06,-1234.5299,-1234.530595,1.1141e-07,262072.39,262072.4901,7.88516e-08
0.013498,1310.7096,1310.711336,1.52987e-07,-1234.8118,-1234.811795,8.39429e-10,262122.81,262122.876,5.19725e-08
0.013499,1310.9658,1310.953702,1.06628e-06,-1235.0935,-1235.092872,1.00572e-07,262173.28,262173.236,3.46492e-08
0.0135,1311.2096,1311.195939,1.20405e-06,-1235.3745,-1235.373828,1.07687e-07,262223.69,262223.5701,9.43972e-08
0.013501,1311.4397,1311.438046,1.45752e-07,-1235.6548,-1235.654661,2.21901e-08,262273.94,262273.8784,4.85299e-08
0.013502,1311.668,1311.680024,1.05978e-06,-1235.9347,-1235.935373,1.07853e-07,262324.12,262324.1607,3.20778e-08
0.013503,1311.9084,1311.921873,1.18745e-06,-1236.2153,-1236.215963,1.06206e-07,262374.31,262374.4172,8.44253e-08
0.013504,1312.1621,1312.163592,1.31485e-07,-1236.4963,-1236.496431,2.09298e-08,262424.59,262424.6478,4.55122e-08
0.013505,1312.4171,1312.405181,1.05047e-06,-1236.7773,-1236.776776,8.38982e-08,262474.91,262474.8525,4.52926e-08
0.013506,1312.6599,1312.646641,1.16858e-06,-1237.0577,-1237.057,1.12157e-07,262525.12,262525.0313,6.98746e-08
0.013507,1312.8894,1312.887972,1.25883e-07,-1237.3372,-1237.337101,1.57875e-08,262575.25,262575.1841,5.18614e-08
0.013508,1313.1173,1313.129173,1.04641e-06,-1237.6165,-1237.617081,9.30588e-08,262625.28,262625.3111,2.44922e-08
0.013509,1313.3572,1313.370244,1.14964e-06,-1237.8962,-1237.896938,1.18252e-07,262675.31,262675.4121,8.04366e-08
0.01351,1313.6099,1313.611185,1.1329e-07,-1238.1766,-1238.176673,1.17263e-08,262725.44,262725.4873,3.72222e-08
0.013511,1313.8636,1313.851997,1.02262e-06,-1238.4569,-1238.456286,9.83568e-08,262775.59,262775.5365,4.21583e-08
0.013512,1314.1056,1314.09268,1.13876e-06,-1238.7365,-1238.735777,1.15876e-07,262825.66,262825.5597,7.89633e-08
0.013513,1314.3344,1314.333232,1.0293e-07,-1239.0153,-1239.015145,2.48153e-08,262875.62,262875.557,4.9573e-08
0.013514,1314.562,1314.573655,1.02723e-06,-1239.2938,-1239.294391,9.47171e-08,262925.5,262925.5284,2.2385e-08
0.013515,1314.8013,1314.813948,1.11476e-06,-1239.5729,-1239.573515,9.85285e-08,262975.38,262975.4739,7.39103e-08
0.013516,1315.0531,1315.054111,8.91428e-08,-1239.8524,-1239.852516,1.86563e-08,263025.34,263025.3933,4.20025e-08
0.013517,1315.3057,1315.294145,1.01843e-06,-1240.132,-1240.131396,9.68412e-08,263075.34,263075.2869,4.18442e-08
0.013518,1315.5465,1315.534049,1.09742e-06,-1240.4108,-1240.410152,1.03781e-07,263125.25,263125.1544,7.52643e-08
0.013519,1315.7748,1315.773823,8.61521e-08,-1240.6888,-1240.688786,2.16603e-09,263175.06,263174.996,5.03871e-08
0.01352,1316.0021,1316.013467,1.00181e-06,-1240.9667,-1240.967298,9.58517e-08,263224.78,263224.8116,2.49089e-08
0.013521,1316.2407,1316.252981,1.08238e-06,-1241.245,-1241.245688,1.10164e-07,263274.5,263274.6013,7.97487e-08
0.013522,1316.4916,1316.492365,6.74112e-08,-1241.5239,-1241.523954,8.72397e-09,263324.31,263324.3649,4.32573e-08
0.013523,1316.7429,1316.731619,9.94261e-07,-1241.8027,-1241.802099,9.63258e-08,263374.16,263374.1026,4.51963e-08
0.013524,1316.9828,1316.970743,1.06263e-06,-1242.0808,-1242.08012,1.08865e-07,263423.91,263423.8143,7.53721e-08
0.013525,1317.2104,1317.209738,5.83674e-08,-1242.358,-1242.35802,3.14479e-09,263473.56,263473.5,4.72741e-08
0.013526,1317.4374,1317.448602,9.87317e-07,-1242.6353,-1242.635796,7.94893e-08,263523.12,263523.1596,3.12193e-08
0.013527,1317.6754,1317.687336,1.05204e-06,-1242.9128,-1242.91345,1.04143e-07,263572.69,263572.7933,8.13585e-08
0.013528,1317.9253,1317.925941,5.64643e-08,-1243.1909,-1243.190981,1.30195e-08,263622.34,263622.401,4.80179e-08
0.013529,1318.1755,1318.164415,9.77013e-07,-1243.469,-1243.46839,9.77617e-08,263672.03,263671.9826,3.73084e-08
0.01353,1318.4144,1318.402759,1.02601e-06,-1243.7463,-1243.745676,1.00037e-07,263721.62,263721.5382,6.43802e-08
0.013531,1318.6415,1318.640973,4.6461e-08,-1244.0229,-1244.022839,9.83305e-09,263771.12,263771.0678,4.10761e-08
0.013532,1318.868,1318.879057,9.745e-07,-1244.2993,-1244.299879,9.27427e-08,263820.53,263820.5714,3.26001e-08
0.013533,1319.1055,1319.11701,1.01448e-06,-1244.5762,-1244.576796,9.55393e-08,263869.97,263870.0489,6.21498e-08
0.013534,1319.3544,1319.354834,3.82309e-08,-1244.8535,-1244.853591,1.45731e-08,263919.44,263919.5004,4.75691e-08
0.013535,1319.6035,1319.592527,9.67125e-07,-1245.1309,-1245.130263,1.02097e-07,263968.97,263968.9258,3.47696e-08
0.013536,1319.8414,1319.83009,9.96827e-07,-1245.4075,-1245.406812,1.10289e-07,264018.41,264018.3252,6.67518e-08
0.013537,1320.0679,1320.067523,3.32491e-08,-1245.6832,-1245.683238,6.01539e-09,264067.75,264067.6986,4.05066e-08
0.013538,1320.2939,1320.304825,9.62914e-07,-1245.959,-1245.959541,8.66021e-08,264117,264117.0458,3.60875e-08
0.013539,1320.5309,1320.541997,9.78087e-07,-1246.2351,-1246.235721,9.94251e-08,264166.28,264166.367,6.85317e-08
0.01354,1320.7788,1320.779039,2.10817e-08,-1246.5117,-1246.511778,1.24383e-08,264215.62,264215.6622,3.31987e-08
0.013541,1321.0267,1321.015951,9.47413e-07,-1246.7883,-1246.787712,9.42583e-08,264264.97,264264.9312,3.05426e-08
0.013542,1321.2637,1321.252732,9.66706e-07,-1247.0641,-1247.063523,9.25019e-08,264314.25,264314.1742,5.96997e-08
0.013543,1321.4896,1321.489382,1.91741e-08,-1247.3392,-1247.339211,1.68222e-09,264363.44,264363.3911,3.85272e-08
0.013544,1321.7152,1321.725903,9.43304e-07,-1247.6143,-1247.614775,7.61435e-08,264412.56,264412.5819,1.72219e-08
0.013545,1321.9515,1321.962293,9.51221e-07,-1247.8896,-1247.890217,9.88357e-08,264461.66,264461.7466,6.81709e-08
0.013546,1322.1985,1322.198552,4.57458e-09,-1248.1655,-1248.165535,5.67113e-09,264510.84,264510.8852,3.55704e-08
0.013547,1322.4452,1322.434681,9.27132e-07,-1248.4413,-1248.440731,9.12085e-08,264560.03,264559.9977,2.54615e-08
0.013548,1322.6813,1322.670679,9.36091e-07,-1248.7164,-1248.715803,9.56822e-08,264609.16,264609.0841,5.98069e-08
0.013549,1322.9066,1322.906547,4.67783e-09,-1248.9908,-1248.990752,7.75434e-09,264658.19,264658.1443,3.59711e-08
0.01355,1323.1318,1323.142284,9.24042e-07,-1249.265,-1249.265577,9.24663e-08,264707.16,264707.1785,1.45436e-08
0.013551,1323.3674,1323.377891,9.24629e-07,-1249.5397,-1249.540279,9.28293e-08,264756.09,264756.1865,7.59843e-08
0.013552,1323.6134,1323.613367,2.91805e-09,-1249.8148,-1249.814858,9.35102e-09,264805.12,264805.1684,3.81033e-08
0.013553,1323.8591,1323.848712,9.15538e-07,-1250.0898,-1250.089314,7.78684e-08,264854.16,264854.1241,2.82322e-08
0.013554,1324.0942,1324.083927,9.05422e-07,-1250.3643,-1250.363646,1.0475e-07,264903.12,264903.0538,5.21549e-08
0.013555,1324.3188,1324.319011,1.86126e-08,-1250.6379,-1250.637855,7.2136e-09,264952,264951.9572,3.36686e-08
0.013556,1324.5437,1324.553965,9.04687e-07,-1250.9114,-1250.91194,8.65683e-08,265000.81,265000.8346,1.93481e-08
0.013557,1324.7787,1324.788787,8.89057e-07,-1251.1853,-1251.185902,9.64873e-08,265049.59,265049.6857,7.53934e-08
0.013558,1325.0237,1325.023479,1.9464e-08,-1251.4597,-1251.459741,6.5182e-09,265098.47,265098.5108,3.2094e-08
0.013559,1325.2682,1325.25804,8.95443e-07,-1251.734,-1251.733456,8.7218e-08,265147.34,265147.3096,2.39337e-08
0.01356,1325.5024,1325.492471,8.7514e-07,-1252.0076,-1252.007047,8.86004e-08,265196.16,265196.0823,6.11953e-08
0.013561,1325.7264,1325.72677,3.26298e-08,-1252.2805,-1252.280515,2.36679e-09,265244.88,265244.8288,4.03217e-08
0.013562,1325.9508,1325.960939,8.93613e-07,-1252.5533,-1252.553859,8.95539e-08,265293.53,265293.5491,1.50596e-08
0.013563,1326.1852,1326.194977,8.61693e-07,-1252.8265,-1252.82708,9.28521e-08,265342.16,265342.2433,6.55719e-08
0.013564,1326.4292,1326.428884,2.78756e-08,-1253.1001,-1253.100177,1.22571e-08,265390.88,265390.9112,2.45912e-08
0.013565,1326.6727,1326.66266,8.84914e-07,-1253.3737,-1253.37315,8.81518e-08,265439.59,265439.553,2.91407e-08
0.013566,1326.9059,1326.896305,8.45683e-07,-1253.6466,-1253.645999,9.62328e-08,265488.25,265488.1686,6.41292e-08
0.013567,1327.1294,1327.129819,3.69345e-08,-1253.9187,-1253.918725,4.03079e-09,265536.81,265536.7579,4.10055e-08
0.013568,1327.3533,1327.363202,8.72753e-07,-1254.1908,-1254.191327,8.44674e-08,265585.28,265585.3211,3.23523e-08
0.013569,1327.587,1327.596454,8.33284e-07,-1254.4633,-1254.463806,8.09893e-08,265633.78,265633.858,6.14454e-08
0.01357,1327.8301,1327.829576,4.6219e-08,-1254.7361,-1254.73616,9.61304e-09,265682.31,265682.3688,4.62702e-08
0.013571,1328.0724,1328.062566,8.66763e-07,-1255.0089,-1255.008391,8.16031e-08,265730.88,265730.8533,2.10518e-08
0.013572,1328.3047,1328.295425,8.1749e-07,-1255.281,-1255.280497,8.05171e-08,265779.38,265779.3115,5.39042e-08
0.013573,1328.5276,1328.528153,4.87157e-08,-1255.5525,-1255.55248,3.15422e-09,265827.78,265827.7436,2.86669e-08
0.013574,1328.751,1328.76075,8.59297e-07,-1255.8239,-1255.824339,7.03768e-08,265876.12,265876.1494,2.31578e-08
0.013575,1328.9841,1328.993215,8.03392e-07,-1256.0956,-1256.096074,7.59881e-08,265924.47,265924.529,4.64444e-08
0.013576,1329.2262,1329.22555,5.73046e-08,-1256.3677,-1256.367685,2.34542e-09,265972.84,265972.8823,3.33144e-08
0.013577,1329.4674,1329.457753,8.5024e-07,-1256.6396,-1256.639172,6.85028e-08,266021.25,266021.2094,3.1985e-08
0.013578,1329.6987,1329.689825,7.82185e-07,-1256.9111,-1256.910535,9.04466e-08,266069.59,266069.5102,6.28374e-08
0.013579,1329.9211,1329.921766,5.87223e-08,-1257.1818,-1257.181774,4.09747e-09,266117.84,266117.7848,4.34975e-08
0.01358,1330.144,1330.153576,8.43993e-07,-1257.4524,-1257.452889,7.8394e-08,266166,266166.0331,2.6031e-08
0.013581,1330.3765,1330.385254,7.71579e-07,-1257.7234,-1257.72388,7.69192e-08,266214.19,266214.2551,5.12495e-08
0.013582,1330.6176,1330.616801,7.03834e-08,-1257.9948,-1257.994747,8.52623e-09,266262.41,266262.4508,3.21543e-08
0.013583,1330.8577,1330.848217,8.35783e-07,-1258.266,-1258.265489,8.18213e-08,266310.66,266310.6203,3.12584e-08
0.013584,1331.0881,1331.079502,7.57832e-07,-1258.5366,-1258.536108,7.88866e-08,266358.84,266358.7635,6.02467e-08
0.013585,1331.3098,1331.310655,7.53312e-08,-1258.8066,-1258.806602,2.7346e-10,266406.94,266406.8804,4.69398e-08
0.013586,1331.5323,1331.541676,8.26405e-07,-1259.0764,-1259.076972,9.15711e-08,266454.94,266454.971,2.44076e-08
0.013587,1331.764,1331.772567,7.55037e-07,-1259.3467,-1259.347217,8.28558e-08,266502.97,266503.0353,5.14225e-08
0.013588,1332.0042,1332.003325,7.70778e-08,-1259.6173,-1259.617338,6.16516e-09,266551.03,266551.0733,3.41011e-08
0.013589,1332.2433,1332.233953,8.23829e-07,-1259.8878,-1259.887335,7.44216e-08,266599.12,266599.085,2.75603e-08
0.01359,1332.4728,1332.464449,7.36054e-07,-1260.1577,-1260.157208,7.88044e-08,266647.12,266647.0704,3.90707e-08
0.013591,1332.6938,1332.694813,8.9293e-08,-1260.427,-1260.426956,6.98741e-09,266695.06,266695.0294,2.40576e-08
0.013592,1332.9159,1332.925046,8.06097e-07,-1260.696,-1260.69658,9.29624e-08,266742.94,266742.9622,1.74754e-08
0.013593,1333.147,1333.155147,7.18076e-07,-1260.9656,-1260.96608,7.68529e-08,266790.81,266790.8686,4.61516e-08
0.013594,1333.3861,1333.385117,8.6637e-08,-1261.2355,-1261.235455,7.25772e-09,266838.72,266838.7487,2.25945e-08
0.013595,1333.624,1333.614955,7.97184e-07,-1261.5052,-1261.504705,7.92691e-08,266886.62,266886.6024,1.38269e-08
0.013596,1333.8528,1333.844662,7.17286e-07,-1261.7743,-1261.773831,7.51021e-08,266934.5,266934.4298,5.52416e-08
0.013597,1334.0732,1334.074237,9.13589e-08,-1262.0428,-1262.042833,5.23914e-09,266982.28,266982.2309,3.86569e-08
0.013598,1334.2947,1334.30368,7.91449e-07,-1262.3113,-1262.31171,6.5625e-08,267029.97,267030.0056,2.80488e-08
0.013599,1334.525,1334.532991,7.04328e-07,-1262.58,-1262.580462,7.40095e-08,267077.69,267077.754,5.03771e-08
0.0136,1334.7633,1334.762171,9.94956e-08,-1262.8491,-1262.84909,1.65352e-09,267125.44,267125.476,2.83244e-08
0.013601,1335.0001,1334.991219,7.82725e-07,-1263.118,-1263.117593,6.52429e-08,267173.19,267173.1716,1.44896e-08
0.013602,1335.2279,1335.220136,6.84335e-07,-1263.3865,-1263.385971,8.4721e-08,267220.91,267220.8409,5.44447e-08
0.013603,1335.4478,1335.44892,9.87222e-08,-1263.6543,-1263.654225,1.20296e-08,267268.53,267268.4837,3.64228e-08
0.013604,1335.6687,1335.677573,7.82026e-07,-1263.9219,-1263.922354,7.27227e-08,267316.06,267316.1003,3.16978e-08
0.013605,1335.8984,1335.906094,6.78106e-07,-1264.1898,-1264.190358,8.94273e-08,267363.62,267363.6904,5.54188e-08
0.013606,1336.1356,1336.134483,9.84599e-08,-1264.4583,-1264.458238,9.9828e-09,267411.22,267411.2541,2.68617e-08
0.013607,1336.3715,1336.36274,7.72071e-07,-1264.7264,-1264.725992,6.53029e-08,267458.81,267458.7915,1.46042e-08
0.013608,1336.5984,1336.590865,6.64074e-07,-1264.9941,-1264.993622,7.65373e-08,267506.38,267506.3024,6.11081e-08
0.013609,1336.8176,1336.818859,1.1095e-07,-1265.2611,-1265.261127,4.3724e-09,267553.81,267553.7869,1.81591e-08
0.01361,1337.0381,1337.04672,7.59767e-07,-1265.5281,-1265.528507,6.52759e-08,267601.22,267601.2451,1.97445e-08
0.013611,1337.2671,1337.27445,6.4779e-07,-1265.7953,-1265.795763,7.41271e-08,267648.62,267648.6768,4.47245e-08
0.013612,1337.5033,1337.502047,1.10404e-07,-1266.0629,-1266.062893,1.12005e-09,267696.03,267696.0821,4.10279e-08
0.013613,1337.7382,1337.729513,7.65655e-07,-1266.3303,-1266.329898,6.43443e-08,267743.47,267743.461,7.09803e-09
0.013614,1337.9641,1337.956846,6.3931e-07,-1266.5973,-1266.596779,8.35083e-08,267790.88,267790.8134,5.24096e-08
0.013615,1338.1827,1338.184048,1.18795e-07,-1266.8635,-1266.863534,5.46746e-09,267838.19,267838.1395,3.97886e-08
0.013616,1338.4026,1338.411117,7.50681e-07,-1267.1298,-1267.130164,5.83907e-08,267885.41,267885.4391,2.28867e-08
0.013617,1338.6309,1338.638055,6.30576e-07,-1267.3962,-1267.39667,7.52572e-08,267932.66,267932.7122,4.1118e-08
