time,core.port_p.Phi,core.port_p.Phiˍt,voltageSensor.v,magFluxSensor.Phi
0.01693386774,2.605720927e-05,0.003757961683,-0.003757961683,2.605720927e-05
0.01703406814,2.643375853e-05,0.003757961683,-0.003757961683,2.643375853e-05
0.01713426854,2.68103078e-05,0.003757961683,-0.003757961683,2.68103078e-05
0.01723446894,2.718685707e-05,0.003757961683,-0.003757961683,2.718685707e-05
0.01733466934,2.756340633e-05,0.003757961683,-0.003757961683,2.756340633e-05
0.01743486974,2.79399556e-05,0.003757961683,-0.003757961683,2.79399556e-05
0.01753507014,2.831650487e-05,0.003757961683,-0.003757961683,2.831650487e-05
0.01763527054,2.869305413e-05,0.003757961683,-0.003757961683,2.869305413e-05
0.01773547094,2.90696034e-05,0.003757961683,-0.003757961683,2.90696034e-05
0.01783567134,2.944615267e-05,0.003757961683,-0.003757961683,2.944615267e-05
0.01793587174,2.982270194e-05,0.003757961683,-0.003757961683,2.982270194e-05
0.01803607214,3.01992512e-05,0.003757961683,-0.003757961683,3.01992512e-05
0.01813627255,3.057580047e-05,0.003757961683,-0.003757961683,3.057580047e-05
0.01823647295,3.095234974e-05,0.003757961683,-0.003757961683,3.095234974e-05
0.01833667335,3.1328899e-05,0.003757961683,-0.003757961683,3.1328899e-05
0.01843687375,3.170544827e-05,0.003757961683,-0.003757961683,3.170544827e-05
0.01853707415,3.208199754e-05,0.003757961683,-0.003757961683,3.208199754e-05
0.01863727455,3.24585468e-05,0.003757961683,-0.003757961683,3.24585468e-05
0.01873747495,3.283509607e-05,0.003757961683,-0.003757961683,3.283509607e-05
0.01883767535,3.321164534e-05,0.003757961683,-0.003757961683,3.321164534e-05
0.01893787575,3.35881946e-05,0.003757961683,-0.003757961683,3.35881946e-05
0.01903807615,3.396474387e-05,0.003757961683,-0.003757961683,3.396474387e-05
0.01913827655,3.434129314e-05,0.003757961683,-0.003757961683,3.434129314e-05
0.01923847695,3.47178424e-05,0.003757961683,-0.003757961683,3.47178424e-05
0.01933867735,3.509439167e-05,0.003757961683,-0.003757961683,3.509439167e-05
0.01943887776,3.547094094e-05,0.003757961683,-0.003757961683,3.547094094e-05
0.01953907816,3.584749021e-05,0.003757961683,-0.003757961683,3.584749021e-05
0.01963927856,3.622403947e-05,0.003757961683,-0.003757961683,3.622403947e-05
0.01973947896,3.660058874e-05,0.003757961683,-0.003757961683,3.660058874e-05
0.01983967936,3.697713801e-05,0.003757961683,-0.003757961683,3.697713801e-05
0.01993987976,3.735368727e-05,0.003757961683,-0.003757961683,3.735368727e-05
0.02004008016,3.773023654e-05,0.003757961683,-0.003757961683,3.773023654e-05
0.02014028056,3.810678581e-05,0.003757961683,-0.003757961683,3.810678581e-05
0.02024048096,3.848333507e-05,0.003757961683,-0.003757961683,3.848333507e-05
0.02034068136,3.885988434e-05,0.003757961683,-0.003757961683,3.885988434e-05
0.02044088176,3.923643361e-05,0.003757961683,-0.003757961683,3.923643361e-05
0.02054108216,3.961298287e-05,0.003757961683,-0.003757961683,3.961298287e-05
0.02064128257,3.998953214e-05,0.003757961683,-0.003757961683,3.998953214e-05
0.02074148297,4.036608141e-05,0.003757961683,-0.003757961683,4.036608141e-05
0.02084168337,4.074263067e-05,0.003757961683,-0.003757961683,4.074263067e-05
0.02094188377,4.111917994e-05,0.003757961683,-0.003757961683,4.111917994e-05
0.02104208417,4.149572921e-05,0.003757961683,-0.003757961683,4.149572921e-05
0.02114228457,4.187227847e-05,0.003757961683,-0.003757961683,4.187227847e-05
0.02124248497,4.224882774e-05,0.003757961683,-0.003757961683,4.224882774e-05
0.02134268537,4.262537701e-05,0.003757961683,-0.003757961683,4.262537701e-05
0.02144288577,4.300192628e-05,0.003757961683,-0.003757961683,4.300192628e-05
0.02154308617,4.337847554e-05,0.003757961683,-0.003757961683,4.337847554e-05
0.02164328657,4.375502481e-05,0.003757961683,-0.003757961683,4.375502481e-05
0.02174348697,4.413157408e-05,0.003757961683,-0.003757961683,4.413157408e-05
0.02184368737,4.450812334e-05,0.003757961683,-0.003757961683,4.450812334e-05
0.02194388778,4.488467261e-05,0.003757961683,-0.003757961683,4.488467261e-05
0.02204408818,4.526122188e-05,0.003757961683,-0.003757961683,4.526122188e-05
0.02214428858,4.563777114e-05,0.003757961683,-0.003757961683,4.563777114e-05
0.02224448898,4.601432041e-05,0.003757961683,-0.003757961683,4.601432041e-05
