time,magFluxSensor.Phi_ref,magFluxSensor.Phi_sim,magFluxSensor.Phi_relerr,voltageSensor.v_ref,voltageSensor.v_sim,voltageSensor.v_relerr
0.01605,2.273566818e-05,2.384899726e-05,0.0197506,-0.003757961683,-0.002843086774,0.24345
0.0161,2.292356627e-05,2.402557116e-05,0.0195497,-0.003757961683,-0.002833043523,0.246122
0.01615,2.311146435e-05,2.420181031e-05,0.0193429,-0.003757961683,-0.002822970053,0.248803
0.0162,2.329936244e-05,2.437771473e-05,0.0191301,-0.003757961683,-0.002812866611,0.251491
0.01625,2.348726052e-05,2.455328443e-05,0.0189114,-0.003757961683,-0.002802733445,0.254188
0.0163,2.36751586e-05,2.472851941e-05,0.0186867,-0.003757961683,-0.002792570802,0.256892
0.01635,2.386305669e-05,2.490341966e-05,0.0184562,-0.003757961683,-0.002782378931,0.259604
0.0164,2.405095477e-05,2.50779852e-05,0.0182196,-0.003757961683,-0.002772158079,0.262324
0.01645,2.423885286e-05,2.525221602e-05,0.0179772,-0.003757961683,-0.002761908492,0.265051
0.0165,2.442675094e-05,2.542611212e-05,0.0177288,-0.003757961683,-0.002751630419,0.267786
0.01655,2.461464903e-05,2.559967351e-05,0.0174744,-0.003757961683,-0.002741324104,0.270529
0.0166,2.480254711e-05,2.577290017e-05,0.0172142,-0.003757961683,-0.002730989795,0.273279
0.01665,2.499044519e-05,2.594579211e-05,0.016948,-0.003757961683,-0.002720627738,0.276036
0.0167,2.517834328e-05,2.611834932e-05,0.0166758,-0.003757961683,-0.00271023818,0.278801
0.01675,2.536624136e-05,2.629057178e-05,0.0163977,-0.003757961683,-0.002699821364,0.281573
0.0168,2.555413945e-05,2.64624595e-05,0.0161137,-0.003757961683,-0.002689377539,0.284352
0.01685,2.574203753e-05,2.663401247e-05,0.0158237,-0.003757961683,-0.002678906948,0.287138
0.0169,2.592993561e-05,2.680523067e-05,0.0155278,-0.003757961683,-0.002668409836,0.289932
0.01695,2.61178337e-05,2.69761141e-05,0.015226,-0.003757961683,-0.002657886449,0.292732
0.017,2.630573178e-05,2.714666273e-05,0.0149182,-0.003757961683,-0.002647337031,0.295539
0.01705,2.649362987e-05,2.731687656e-05,0.0146045,-0.003757961683,-0.002636761827,0.298353
0.0171,2.668152795e-05,2.748675557e-05,0.0142848,-0.003757961683,-0.002626161081,0.301174
0.01715,2.686942604e-05,2.765629975e-05,0.0139592,-0.003757961683,-0.002615535037,0.304002
0.0172,2.705732412e-05,2.782550908e-05,0.0136277,-0.003757961683,-0.002604883938,0.306836
0.01725,2.72452222e-05,2.799438353e-05,0.0132902,-0.003757961683,-0.002594208029,0.309677
0.0173,2.743312029e-05,2.816292309e-05,0.0129468,-0.003757961683,-0.002583507551,0.312524
0.01735,2.762101837e-05,2.833112774e-05,0.0125974,-0.003757961683,-0.00257278275,0.315378
0.0174,2.780891646e-05,2.849899745e-05,0.0122421,-0.003757961683,-0.002562033866,0.318238
0.01745,2.799681454e-05,2.866653221e-05,0.0118809,-0.003757961683,-0.002551261144,0.321105
0.0175,2.818471262e-05,2.883373198e-05,0.0115137,-0.003757961683,-0.002540464825,0.323978
0.01755,2.837261071e-05,2.900059674e-05,0.0111405,-0.003757961683,-0.002529645152,0.326857
0.0176,2.856050879e-05,2.916712647e-05,0.0107615,-0.003757961683,-0.002518802366,0.329742
0.01765,2.874840688e-05,2.933332113e-05,0.0103764,-0.003757961683,-0.00250793671,0.332634
0.0177,2.893630496e-05,2.949918069e-05,0.00998548,-0.003757961683,-0.002497048424,0.335531
0.01775,2.912420305e-05,2.966470513e-05,0.00958857,-0.003757961683,-0.002486137751,0.338435
0.0178,2.931210113e-05,2.982989441e-05,0.00918571,-0.003757961683,-0.002475204931,0.341344
0.01785,2.949999921e-05,2.99947485e-05,0.00877691,-0.003757961683,-0.002464250205,0.344259
0.0179,2.96878973e-05,3.015926736e-05,0.00836216,-0.003757961683,-0.002453273813,0.34718
0.01795,2.987579538e-05,3.032345096e-05,0.00794146,-0.003757961683,-0.002442275997,0.350106
0.018,3.006369347e-05,3.048729926e-05,0.00751481,-0.003757961683,-0.002431256996,0.353038
0.01805,3.025159155e-05,3.065081222e-05,0.00708222,-0.003757961683,-0.002420217051,0.355976
0.0181,3.043948963e-05,3.081398981e-05,0.00664368,-0.003757961683,-0.0024091564,0.358919
0.01815,3.062738772e-05,3.097683198e-05,0.00619918,-0.003757961683,-0.002398075284,0.361868
0.0182,3.08152858e-05,3.113933868e-05,0.00574873,-0.003757961683,-0.002386973941,0.364822
0.01825,3.100318389e-05,3.130150989e-05,0.00529234,-0.003757961683,-0.002375852612,0.367782
0.0183,3.119108197e-05,3.146334555e-05,0.00482999,-0.003757961683,-0.002364711534,0.370746
0.01835,3.137898006e-05,3.162484562e-05,0.00436168,-0.003757961683,-0.002353550946,0.373716
0.0184,3.156687814e-05,3.178601004e-05,0.00388742,-0.003757961683,-0.002342371087,0.376691
0.01845,3.175477622e-05,3.194683878e-05,0.00340721,-0.003757961683,-0.002331172195,0.379671
0.0185,3.194267431e-05,3.210733179e-05,0.00292104,-0.003757961683,-0.002319954508,0.382656
0.01855,3.213057239e-05,3.226748901e-05,0.00242892,-0.003757961683,-0.002308718263,0.385646
0.0186,3.231847048e-05,3.242731038e-05,0.00193083,-0.003757961683,-0.002297463698,0.388641
0.01865,3.250636856e-05,3.258679587e-05,0.00142679,-0.003757961683,-0.002286191051,0.391641
0.0187,3.269426664e-05,3.274594541e-05,0.000916787,-0.003757961683,-0.002274900558,0.394645
0.01875,3.288216473e-05,3.290475896e-05,0.000400824,-0.003757961683,-0.002263592456,0.397654
0.0188,3.307006281e-05,3.306323644e-05,0.000121101,-0.003757961683,-0.002252266982,0.400668
0.01885,3.32579609e-05,3.322137781e-05,0.000648988,-0.003757961683,-0.002240924372,0.403686
0.0189,3.344585898e-05,3.337918301e-05,0.00118284,-0.003757961683,-0.002229564863,0.406709
0.01895,3.363375707e-05,3.353665197e-05,0.00172266,-0.003757961683,-0.002218188689,0.409736
0.019,3.382165515e-05,3.369378464e-05,0.00226844,-0.003757961683,-0.002206796088,0.412768
0.01905,3.400955323e-05,3.385058095e-05,0.00282019,-0.003757961683,-0.002195387294,0.415804
0.0191,3.419745132e-05,3.400704084e-05,0.0033779,-0.003757961683,-0.002183962543,0.418844
0.01915,3.43853494e-05,3.416316424e-05,0.00394159,-0.003757961683,-0.00217252207,0.421888
0.0192,3.457324749e-05,3.431895109e-05,0.00451125,-0.003757961683,-0.002161066109,0.424937
0.01925,3.476114557e-05,3.447440132e-05,0.00508688,-0.003757961683,-0.002149594896,0.427989
0.0193,3.494904365e-05,3.462951486e-05,0.00566848,-0.003757961683,-0.002138108664,0.431046
0.01935,3.513694174e-05,3.478429164e-05,0.00625605,-0.003757961683,-0.002126607647,0.434106
0.0194,3.532483982e-05,3.493873159e-05,0.0068496,-0.003757961683,-0.002115092081,0.43717
0.01945,3.551273791e-05,3.509283464e-05,0.00744913,-0.003757961683,-0.002103562198,0.440239
0.0195,3.570063599e-05,3.524660072e-05,0.00805464,-0.003757961683,-0.002092018231,0.44331
0.01955,3.588853408e-05,3.540002974e-05,0.00866612,-0.003757961683,-0.002080460415,0.446386
0.0196,3.607643216e-05,3.555312164e-05,0.00928359,-0.003757961683,-0.002068888981,0.449465
0.01965,3.626433024e-05,3.570587633e-05,0.00990704,-0.003757961683,-0.002057304164,0.452548
0.0197,3.645222833e-05,3.585829375e-05,0.0105365,-0.003757961683,-0.002045706195,0.455634
0.01975,3.664012641e-05,3.60103738e-05,0.0111719,-0.003757961683,-0.002034095307,0.458724
0.0198,3.68280245e-05,3.616211641e-05,0.0118133,-0.003757961683,-0.002022471732,0.461817
0.01985,3.701592258e-05,3.63135215e-05,0.0124607,-0.003757961683,-0.002010835702,0.464913
0.0199,3.720382066e-05,3.646458898e-05,0.0131141,-0.003757961683,-0.001999187448,0.468013
0.01995,3.739171875e-05,3.661531877e-05,0.0137734,-0.003757961683,-0.001987527203,0.471116
0.02,3.757961683e-05,3.676571078e-05,0.0144388,-0.003757961683,-0.001975855197,0.474222
0.02005,3.776751492e-05,3.691576492e-05,0.0151101,-0.003757961683,-0.001964171661,0.477331
0.0201,3.7955413e-05,3.706548112e-05,0.0157875,-0.003757961683,-0.001952476826,0.480443
0.02015,3.814331109e-05,3.721485927e-05,0.0164708,-0.003757961683,-0.001940770923,0.483558
0.0202,3.833120917e-05,3.736389929e-05,0.0171602,-0.003757961683,-0.001929054182,0.486675
0.02025,3.851910725e-05,3.751260108e-05,0.0178555,-0.003757961683,-0.001917326833,0.489796
0.0203,3.870700534e-05,3.766096456e-05,0.0185569,-0.003757961683,-0.001905589106,0.492919
0.02035,3.889490342e-05,3.780898963e-05,0.0192642,-0.003757961683,-0.001893841231,0.496046
0.0204,3.908280151e-05,3.795667619e-05,0.0199776,-0.003757961683,-0.001882083437,0.499174
0.02045,3.927069959e-05,3.810402415e-05,0.020697,-0.003757961683,-0.001870315954,0.502306
0.0205,3.945859767e-05,3.825103341e-05,0.0214223,-0.003757961683,-0.00185853901,0.50544
0.02055,3.964649576e-05,3.839770387e-05,0.0221537,-0.003757961683,-0.001846752834,0.508576
0.0206,3.983439384e-05,3.854403543e-05,0.0228911,-0.003757961683,-0.001834957655,0.511715
0.02065,4.002229193e-05,3.869002798e-05,0.0236345,-0.003757961683,-0.001823153702,0.514856
0.0207,4.021019001e-05,3.883568144e-05,0.0243839,-0.003757961683,-0.001811341201,0.517999
0.02075,4.03980881e-05,3.898099568e-05,0.0251394,-0.003757961683,-0.001799520382,0.521145
0.0208,4.058598618e-05,3.912597061e-05,0.0259008,-0.003757961683,-0.001787691471,0.524292
0.02085,4.077388426e-05,3.927060612e-05,0.0266683,-0.003757961683,-0.001775854697,0.527442
0.0209,4.096178235e-05,3.941490211e-05,0.0274418,-0.003757961683,-0.001764010286,0.530594
0.02095,4.114968043e-05,3.955885846e-05,0.0282214,-0.003757961683,-0.001752158465,0.533748
0.021,4.133757852e-05,3.970247506e-05,0.0290069,-0.003757961683,-0.001740299462,0.536903
0.02105,4.15254766e-05,3.98457518e-05,0.0297985,-0.003757961683,-0.001728433503,0.540061
0.0211,4.171337468e-05,3.998868858e-05,0.0305961,-0.003757961683,-0.001716560814,0.54322
0.02115,4.190127277e-05,4.013128527e-05,0.0313998,-0.003757961683,-0.001704681621,0.546381
0.0212,4.208917085e-05,4.027354177e-05,0.0322095,-0.003757961683,-0.00169279615,0.549544
0.02125,4.227706894e-05,4.041545795e-05,0.0330252,-0.003757961683,-0.001680904627,0.552708
0.0213,4.246496702e-05,4.05570337e-05,0.033847,-0.003757961683,-0.001669007277,0.555874
0.02135,4.265286511e-05,4.06982689e-05,0.0346748,-0.003757961683,-0.001657104326,0.559042
0.0214,4.284076319e-05,4.083916343e-05,0.0355086,-0.003757961683,-0.001645195998,0.562211
0.02145,4.302866127e-05,4.097971717e-05,0.0363485,-0.003757961683,-0.001633282518,0.565381
0.0215,4.321655936e-05,4.111993e-05,0.0371944,-0.003757961683,-0.001621364111,0.568552
0.02155,4.340445744e-05,4.125980179e-05,0.0380464,-0.003757961683,-0.001609441,0.571725
0.0216,4.359235553e-05,4.139933242e-05,0.0389045,-0.003757961683,-0.001597513411,0.574899
0.02165,4.378025361e-05,4.153852176e-05,0.0397686,-0.003757961683,-0.001585581567,0.578074
0.0217,4.396815169e-05,4.16773697e-05,0.0406387,-0.003757961683,-0.001573645692,0.58125
0.02175,4.415604978e-05,4.181587609e-05,0.0415149,-0.003757961683,-0.001561706009,0.584427
0.0218,4.434394786e-05,4.195404081e-05,0.0423972,-0.003757961683,-0.001549762741,0.587605
0.02185,4.453184595e-05,4.209186372e-05,0.0432856,-0.003757961683,-0.001537816111,0.590785
0.0219,4.471974403e-05,4.222934471e-05,0.04418,-0.003757961683,-0.001525866342,0.593964
0.02195,4.490764212e-05,4.236648363e-05,0.0450804,-0.003757961683,-0.001513913657,0.597145
0.022,4.50955402e-05,4.250328035e-05,0.045987,-0.003757961683,-0.001501958277,0.600326
0.02205,4.528343828e-05,4.263973473e-05,0.0468996,-0.003757961683,-0.001490000425,0.603508
0.0221,4.547133637e-05,4.277584664e-05,0.0478183,-0.003757961683,-0.001478040324,0.606691
0.02215,4.565923445e-05,4.291161593e-05,0.0487431,-0.003757961683,-0.001466078193,0.609874
0.0222,4.584713254e-05,4.304704248e-05,0.0496739,-0.003757961683,-0.001454114256,0.613058
0.02225,4.603503062e-05,4.318212614e-05,0.0506108,-0.003757961683,-0.001442148732,0.616242
0.0223,4.62229287e-05,4.331686676e-05,0.0515539,-0.003757961683,-0.001430181843,0.619426
0.02235,4.641082679e-05,4.345126422e-05,0.052503,-0.003757961683,-0.00141821381,0.622611
0.0224,4.659872487e-05,4.358531835e-05,0.0534582,-0.003757961683,-0.001406244854,0.625796
0.02245,4.678662296e-05,4.371902901e-05,0.0544195,-0.003757961683,-0.001394275194,0.628981
0.0225,4.697452104e-05,4.385239607e-05,0.0553869,-0.003757961683,-0.00138230505,0.632166
0.02255,4.716241913e-05,4.398541937e-05,0.0563603,-0.003757961683,-0.001370334643,0.635352
0.0226,4.735031721e-05,4.411809876e-05,0.0573399,-0.003757961683,-0.001358364192,0.638537
0.02265,4.753821529e-05,4.42504341e-05,0.0583256,-0.003757961683,-0.001346393916,0.641722
0.0227,4.772611338e-05,4.438242522e-05,0.0593174,-0.003757961683,-0.001334424035,0.644907
0.02275,4.791401146e-05,4.451407199e-05,0.0603153,-0.003757961683,-0.001322454768,0.648093
0.0228,4.810190955e-05,4.464537424e-05,0.0613193,-0.003757961683,-0.001310486333,0.651277
0.02285,4.828980763e-05,4.477633182e-05,0.0623295,-0.003757961683,-0.001298518949,0.654462
0.0229,4.847770571e-05,4.490694458e-05,0.0633457,-0.003757961683,-0.001286552834,0.657646
0.02295,4.86656038e-05,4.503721235e-05,0.0643681,-0.003757961683,-0.001274588206,0.66083
0.023,4.885350188e-05,4.516713498e-05,0.0653966,-0.003757961683,-0.001262625283,0.664013
0.02305,4.904139997e-05,4.529671231e-05,0.0664312,-0.003757961683,-0.001250664283,0.667196
0.0231,4.922929805e-05,4.542594417e-05,0.0674719,-0.003757961683,-0.001238705423,0.670378
0.02315,4.941719614e-05,4.555483041e-05,0.0685188,-0.003757961683,-0.00122674892,0.67356
0.0232,4.960509422e-05,4.568337087e-05,0.0695718,-0.003757961683,-0.001214794991,0.676741
0.02325,4.97929923e-05,4.581156537e-05,0.070631,-0.003757961683,-0.001202843854,0.679921
0.0233,4.998089039e-05,4.593941375e-05,0.0716963,-0.003757961683,-0.001190895723,0.683101
0.02335,5.016878847e-05,4.606691584e-05,0.0727677,-0.003757961683,-0.001178950816,0.686279
0.0234,5.035668656e-05,4.619407148e-05,0.0738453,-0.003757961683,-0.001167009349,0.689457
0.02345,5.054458464e-05,4.63208805e-05,0.074929,-0.003757961683,-0.001155071537,0.692633
0.0235,5.073248272e-05,4.644734272e-05,0.0760189,-0.003757961683,-0.001143137597,0.695809
0.02355,5.092038081e-05,4.657345797e-05,0.0771149,-0.003757961683,-0.001131207743,0.698984
0.0236,5.110827889e-05,4.669922608e-05,0.0782171,-0.003757961683,-0.00111928219,0.702157
0.02365,5.129617698e-05,4.682464688e-05,0.0793255,-0.003757961683,-0.001107361154,0.705329
0.0237,5.148407506e-05,4.694972019e-05,0.08044,-0.003757961683,-0.00109544485,0.7085
0.02375,5.167197315e-05,4.707444584e-05,0.0815607,-0.003757961683,-0.001083533491,0.71167
0.0238,5.185987123e-05,4.719882363e-05,0.0826875,-0.003757961683,-0.001071627292,0.714838
0.02385,5.204776931e-05,4.732285341e-05,0.0838205,-0.003757961683,-0.001059726467,0.718005
0.0239,5.22356674e-05,4.744653498e-05,0.0849598,-0.003757961683,-0.001047831231,0.72117
0.02395,5.242356548e-05,4.756986816e-05,0.0861051,-0.003757961683,-0.001035941795,0.724334
0.024,5.261146357e-05,4.769285277e-05,0.0872567,-0.003757961683,-0.001024058375,0.727496
0.02405,5.279936165e-05,4.781548863e-05,0.0884145,-0.003757961683,-0.001012181183,0.730657
0.0241,5.298725973e-05,4.793777555e-05,0.0895784,-0.003757961683,-0.001000310431,0.733816
0.02415,5.317515782e-05,4.805971335e-05,0.0907486,-0.003757961683,-0.0009884463333,0.736973
0.0242,5.33630559e-05,4.818130183e-05,0.0919249,-0.003757961683,-0.0009765891015,0.740128
0.02425,5.355095399e-05,4.830254081e-05,0.0931074,-0.003757961683,-0.0009647389481,0.743281
0.0243,5.373885207e-05,4.84234301e-05,0.0942962,-0.003757961683,-0.0009528960851,0.746433
0.02435,5.392675016e-05,4.854396951e-05,0.0954911,-0.003757961683,-0.0009410607242,0.749582
0.0244,5.411464824e-05,4.866415883e-05,0.0966923,-0.003757961683,-0.0009292330771,0.752729
0.02445,5.430254632e-05,4.878399789e-05,0.0978997,-0.003757961683,-0.0009174133552,0.755875
0.0245,5.449044441e-05,4.890348648e-05,0.0991133,-0.003757961683,-0.0009056017695,0.759018
0.02455,5.467834249e-05,4.902262441e-05,0.100333,-0.003757961683,-0.000893798531,0.762159
0.0246,5.486624058e-05,4.914141149e-05,0.101559,-0.003757961683,-0.0008820038503,0.765297
0.02465,5.505413866e-05,4.92598475e-05,0.102791,-0.003757961683,-0.000870217938,0.768434
0.0247,5.524203674e-05,4.937793225e-05,0.10403,-0.003757961683,-0.0008584410042,0.771567
0.02475,5.542993483e-05,4.949566555e-05,0.105275,-0.003757961683,-0.000846673259,0.774699
0.0248,5.561783291e-05,4.961304719e-05,0.106526,-0.003757961683,-0.0008349149121,0.777828
0.02485,5.5805731e-05,4.973007696e-05,0.107783,-0.003757961683,-0.0008231661733,0.780954
0.0249,5.599362908e-05,4.984675466e-05,0.109046,-0.003757961683,-0.0008114272517,0.784078
0.02495,5.618152716e-05,4.996308008e-05,0.110316,-0.003757961683,-0.0007996983565,0.787199
0.025,5.636942525e-05,5.007905302e-05,0.111592,-0.003757961683,-0.0007879796967,0.790317
0.025,5.636942525e-05,5.007905302e-05,0.111592,0,-0.0007879796967,0.209683
0.02505,5.636942525e-05,5.019467327e-05,0.109541,0,-0.0007762714808,0.206567
0.0251,5.636942525e-05,5.030994062e-05,0.107496,0,-0.0007645739174,0.203454
0.02515,5.636942525e-05,5.042485486e-05,0.105457,0,-0.0007528872146,0.200345
0.0252,5.636942525e-05,5.053941577e-05,0.103425,0,-0.0007412115806,0.197238
0.02525,5.636942525e-05,5.065362314e-05,0.101399,0,-0.000729547223,0.194134
0.0253,5.636942525e-05,5.076747677e-05,0.0993792,0,-0.0007178943494,0.191033
0.02535,5.636942525e-05,5.088097642e-05,0.0973657,0,-0.0007062531672,0.187935
0.0254,5.636942525e-05,5.099412189e-05,0.0953585,0,-0.0006946238835,0.184841
0.02545,5.636942525e-05,5.110691296e-05,0.0933576,0,-0.0006830067052,0.181749
0.0255,5.636942525e-05,5.12193494e-05,0.0913629,0,-0.0006714018388,0.178661
0.02555,5.636942525e-05,5.133143101e-05,0.0893746,0,-0.000659809491,0.175576
0.0256,5.636942525e-05,5.144315754e-05,0.0873925,0,-0.0006482298678,0.172495
0.02565,5.636942525e-05,5.155452879e-05,0.0854168,0,-0.0006366631753,0.169417
0.0257,5.636942525e-05,5.166554453e-05,0.0834474,0,-0.0006251096193,0.166343
0.02575,5.636942525e-05,5.177620453e-05,0.0814843,0,-0.0006135694053,0.163272
0.0258,5.636942525e-05,5.188650857e-05,0.0795275,0,-0.0006020427386,0.160205
0.02585,5.636942525e-05,5.199645641e-05,0.077577,0,-0.0005905298244,0.157141
0.0259,5.636942525e-05,5.210604783e-05,0.0756328,0,-0.0005790308675,0.154081
0.02595,5.636942525e-05,5.22152826e-05,0.073695,0,-0.0005675460725,0.151025
0.026,5.636942525e-05,5.232416049e-05,0.0717635,0,-0.000556075644,0.147973
0.02605,5.636942525e-05,5.243268126e-05,0.0698383,0,-0.0005446197861,0.144924
0.0261,5.636942525e-05,5.254084469e-05,0.0679195,0,-0.0005331787027,0.14188
0.02615,5.636942525e-05,5.264865052e-05,0.066007,0,-0.0005217525977,0.138839
0.0262,5.636942525e-05,5.275609854e-05,0.0641008,0,-0.0005103416746,0.135803
0.02625,5.636942525e-05,5.286318849e-05,0.062201,0,-0.0004989461368,0.13277
0.0263,5.636942525e-05,5.296992015e-05,0.0603076,0,-0.0004875661872,0.129742
0.02635,5.636942525e-05,5.307629327e-05,0.0584205,0,-0.0004762020288,0.126718
0.0264,5.636942525e-05,5.318230761e-05,0.0565398,0,-0.0004648538641,0.123698
0.02645,5.636942525e-05,5.328796293e-05,0.0546655,0,-0.0004535218958,0.120683
0.0265,5.636942525e-05,5.339325899e-05,0.0527975,0,-0.0004422063258,0.117672
0.02655,5.636942525e-05,5.349819553e-05,0.0509359,0,-0.0004309073563,0.114665
0.0266,5.636942525e-05,5.360277232e-05,0.0490807,0,-0.0004196251889,0.111663
0.02665,5.636942525e-05,5.37069891e-05,0.0472319,0,-0.0004083600252,0.108665
0.0267,5.636942525e-05,5.381084563e-05,0.0453895,0,-0.0003971120665,0.105672
0.02675,5.636942525e-05,5.391434166e-05,0.0435535,0,-0.0003858815138,0.102684
0.0268,5.636942525e-05,5.401747693e-05,0.0417238,0,-0.0003746685681,0.0996999
0.02685,5.636942525e-05,5.41202512e-05,0.0399006,0,-0.0003634734299,0.0967209
0.0269,5.636942525e-05,5.422266421e-05,0.0380838,0,-0.0003522962997,0.0937466
0.02695,5.636942525e-05,5.43247157e-05,0.0362734,0,-0.0003411373777,0.0907772
0.027,5.636942525e-05,5.442640543e-05,0.0344694,0,-0.0003299968637,0.0878127
0.02705,5.636942525e-05,5.452773313e-05,0.0326718,0,-0.0003188749576,0.0848532
0.0271,5.636942525e-05,5.462869855e-05,0.0308807,0,-0.0003077718589,0.0818986
0.02715,5.636942525e-05,5.472930142e-05,0.029096,0,-0.0002966877668,0.0789491
0.0272,5.636942525e-05,5.482954148e-05,0.0273177,0,-0.0002856228805,0.0760047
0.02725,5.636942525e-05,5.492941848e-05,0.0255459,0,-0.0002745773988,0.0730655
0.0273,5.636942525e-05,5.502893215e-05,0.0237805,0,-0.0002635515202,0.0701315
0.02735,5.636942525e-05,5.512808222e-05,0.0220216,0,-0.0002525454433,0.0672028
0.0274,5.636942525e-05,5.522686844e-05,0.0202691,0,-0.0002415593661,0.0642794
0.02745,5.636942525e-05,5.532529052e-05,0.0185231,0,-0.0002305934867,0.0613613
0.0275,5.636942525e-05,5.542334821e-05,0.0167835,0,-0.0002196480027,0.0584487
0.02755,5.636942525e-05,5.552104124e-05,0.0150504,0,-0.0002087231117,0.0555416
0.0276,5.636942525e-05,5.561836933e-05,0.0133238,0,-0.0001978190109,0.05264
0.02765,5.636942525e-05,5.571533222e-05,0.0116037,0,-0.0001869358974,0.049744
0.0277,5.636942525e-05,5.581192962e-05,0.00989004,0,-0.0001760739681,0.0468536
0.02775,5.636942525e-05,5.590816128e-05,0.00818288,0,-0.0001652334195,0.0439689
0.0278,5.636942525e-05,5.60040269e-05,0.00648221,0,-0.000154414448,0.0410899
0.02785,5.636942525e-05,5.609952622e-05,0.00478804,0,-0.0001436172499,0.0382168
0.0279,5.636942525e-05,5.619465896e-05,0.00310037,0,-0.000132842021,0.0353495
0.02795,5.636942525e-05,5.628942483e-05,0.00141922,0,-0.000122088957,0.0324881
0.028,5.636942525e-05,5.638382356e-05,0.000255428,0,-0.0001113582535,0.0296326
0.02805,5.636942525e-05,5.647785487e-05,0.00192355,0,-0.0001006501057,0.0267832
0.0281,5.636942525e-05,5.657151847e-05,0.00358516,0,-8.996470874e-05,0.0239398
0.02815,5.636942525e-05,5.666481408e-05,0.00524023,0,-7.930225734e-05,0.0211025
0.0282,5.636942525e-05,5.675774142e-05,0.00688877,0,-6.866294614e-05,0.0182713
0.02825,5.636942525e-05,5.68503002e-05,0.00853078,0,-5.804696951e-05,0.0154464
0.0283,5.636942525e-05,5.694249012e-05,0.0101662,0,-4.745452162e-05,0.0126277
0.02835,5.636942525e-05,5.703431091e-05,0.0117951,0,-3.688579638e-05,0.00981537
0.0284,5.636942525e-05,5.712576227e-05,0.0134175,0,-2.634098752e-05,0.00700938
0.02845,5.636942525e-05,5.721684392e-05,0.0150333,0,-1.58202885e-05,0.00420981
0.0285,5.636942525e-05,5.730755555e-05,0.0166425,0,-5.323892591e-06,0.0014167
0.02855,5.636942525e-05,5.739789687e-05,0.0182452,0,5.148007169e-06,0.00136989
0.0286,5.636942525e-05,5.74878676e-05,0.0198413,0,1.559521797e-05,0.00414991
0.02865,5.636942525e-05,5.757746744e-05,0.0214308,0,2.601754722e-05,0.00692331
0.0287,5.636942525e-05,5.766669608e-05,0.0230137,0,3.641480255e-05,0.00969004
0.02875,5.636942525e-05,5.775555323e-05,0.0245901,0,4.678679182e-05,0.01245
0.0288,5.636942525e-05,5.784403859e-05,0.0261598,0,5.713332312e-05,0.0152033
0.02885,5.636942525e-05,5.793215185e-05,0.0277229,0,6.745420473e-05,0.0179497
0.0289,5.636942525e-05,5.801989273e-05,0.0292795,0,7.774924521e-05,0.0206892
0.02895,5.636942525e-05,5.810726091e-05,0.0308294,0,8.801825328e-05,0.0234218
0.029,5.636942525e-05,5.819425608e-05,0.0323727,0,9.826103793e-05,0.0261474
0.02905,5.636942525e-05,5.828087795e-05,0.0339094,0,0.0001084774084,0.028866
0.0291,5.636942525e-05,5.836712621e-05,0.0354394,0,0.000118667174,0.0315775
0.02915,5.636942525e-05,5.845300054e-05,0.0369629,0,0.0001288301444,0.0342819
0.0292,5.636942525e-05,5.853850065e-05,0.0384796,0,0.0001389661296,0.0369791
0.02925,5.636942525e-05,5.862362621e-05,0.0399898,0,0.0001490749396,0.0396691
0.0293,5.636942525e-05,5.870837691e-05,0.0414933,0,0.0001591563847,0.0423518
0.02935,5.636942525e-05,5.879275245e-05,0.0429901,0,0.0001692102754,0.0450271
0.0294,5.636942525e-05,5.887675251e-05,0.0444803,0,0.0001792364225,0.0476951
0.02945,5.636942525e-05,5.896037678e-05,0.0459638,0,0.0001892346371,0.0503557
0.0295,5.636942525e-05,5.904362493e-05,0.0474406,0,0.0001992047303,0.0530087
0.02955,5.636942525e-05,5.912649665e-05,0.0489108,0,0.0002091465134,0.0556542
0.0296,5.636942525e-05,5.920899162e-05,0.0503742,0,0.0002190597983,0.0582922
0.02965,5.636942525e-05,5.929110951e-05,0.051831,0,0.0002289443968,0.0609225
0.0297,5.636942525e-05,5.937285002e-05,0.0532811,0,0.000238800121,0.0635451
0.02975,5.636942525e-05,5.945421281e-05,0.0547245,0,0.0002486267831,0.06616
0.0298,5.636942525e-05,5.953519757e-05,0.0561612,0,0.0002584241958,0.0687671
0.02985,5.636942525e-05,5.961580396e-05,0.0575911,0,0.0002681921718,0.0713664
0.0299,5.636942525e-05,5.969603166e-05,0.0590144,0,0.0002779305241,0.0739578
0.02995,5.636942525e-05,5.977588034e-05,0.0604309,0,0.000287639066,0.0765412
0.03,5.636942525e-05,5.985534967e-05,0.0618407,0,0.0002973176109,0.0791167
0.03005,5.636942525e-05,5.993443933e-05,0.0632438,0,0.0003069659724,0.0816842
0.0301,5.636942525e-05,6.001314899e-05,0.0646401,0,0.0003165839644,0.0842435
0.03015,5.636942525e-05,6.00914783e-05,0.0660296,0,0.0003261714011,0.0867948
0.0302,5.636942525e-05,6.016942693e-05,0.0674125,0,0.0003357280968,0.0893378
0.03025,5.636942525e-05,6.024699456e-05,0.0687885,0,0.000345253866,0.0918726
0.0303,5.636942525e-05,6.032418085e-05,0.0701578,0,0.0003547485236,0.0943992
0.03035,5.636942525e-05,6.040098545e-05,0.0715203,0,0.0003642118845,0.0969174
0.0304,5.636942525e-05,6.047740803e-05,0.0728761,0,0.000373643764,0.0994272
