time,vOut.v_ref,vOut.v_sim,vOut.v_relerr
0.6195,9.702463352,9.661172451,0.00412992
0.62,9.753331915,9.717562785,0.00357763
0.6205,9.799508527,9.769795316,0.00297192
0.621,9.840947616,9.817812412,0.00231398
0.6215,9.877608288,9.861560258,0.00160512
0.622,9.909454363,9.900988849,0.000846721
0.6225,9.936454412,9.936051999,4.02494e-05
0.623,9.95858179,9.966707334,0.000812717
0.6235,9.97581466,9.992916295,0.00171051
0.624,9.988136015,10.01464414,0.00265134
0.6245,9.995533695,10.03185993,0.00363335
0.625,9.9980004,10.04453657,0.00465455
0.6255,9.995533695,10.05265073,0.00571285
0.626,9.988136181,10.05618295,0.00680604
0.6265,9.97581466,10.05511755,0.00793188
0.627,9.95858179,10.04944267,0.00908791
0.6275,9.936454412,10.03915028,0.0102716
0.628,9.909454363,10.02423613,0.0114805
0.6285,9.877608288,10.00469982,0.0127117
0.629,9.840947616,9.980544755,0.0139625
0.6295,9.799508527,9.951778145,0.01523
0.63,9.753331915,9.91841102,0.0165112
0.6305,9.702463352,9.880458227,0.017803
0.631,9.646953039,9.837938426,0.0191024
0.6315,9.586855757,9.790874089,0.0204059
0.632,9.522230816,9.739291507,0.0217104
0.6325,9.453141993,9.683220781,0.0230125
0.633,9.379657469,9.62269583,0.0243087
0.6335,9.301849765,9.557754387,0.0255956
0.634,9.219795668,9.488437997,0.0268696
0.6345,9.133576156,9.414792022,0.0281272
0.635,9.043276317,9.336865639,0.0293648
0.6355,8.948985265,9.254711837,0.0305788
0.636,8.850796055,9.168387423,0.0317655
0.6365,8.748805587,9.077953014,0.0329213
0.637,8.643114514,8.983473047,0.0340427
0.6375,8.533827141,8.885015768,0.0351259
0.638,8.421051319,8.782653243,0.0361674
0.6385,8.304898347,8.676461347,0.0371637
0.639,8.185482852,8.566519775,0.0381113
0.6395,8.062922684,8.452912032,0.0390067
0.64,7.937338794,8.335725441,0.0398466
0.6405,7.808855118,8.215051137,0.0406277
0.641,7.677598527,8.09098407,0.0413468
0.6415,7.543698339,7.963623007,0.0420009
0.642,7.407286913,7.833070526,0.0425869
0.6425,7.268498799,7.699433023,0.043102
0.643,7.127470964,7.562820705,0.0435437
0.6435,6.984342585,7.423347596,0.0439093
0.644,6.839254912,7.281131534,0.0441965
0.6445,6.692351131,7.136294172,0.0444032
0.645,6.543776217,6.988960976,0.0445274
0.6455,6.393676795,6.839261228,0.0445674
0.646,6.242200996,6.687328025,0.0445216
0.6465,6.089498307,6.533298276,0.0443889
0.647,5.935719429,6.377312708,0.0441682
0.6475,5.781016122,6.219515859,0.0438587
0.648,5.625541056,6.060056085,0.0434602
0.6485,5.469447677,5.899085554,0.0429724
0.649,5.31289002,5.736760249,0.0423955
0.6495,5.156022591,5.573239969,0.0417301
0.65,4.9990002,5.408688326,0.040977
0.6505,4.841977809,5.243272747,0.0401375
0.651,4.68511038,5.077164474,0.0392133
0.6515,4.528552723,4.910538563,0.0382062
0.652,4.37245934,4.743573884,0.0371189
0.6525,4.216984278,4.576453124,0.0359541
0.653,4.06228104,4.409362782,0.0347151
0.6535,3.908502093,4.242493173,0.0334058
0.654,3.755799404,4.076038424,0.0320303
0.6545,3.604323605,3.910196481,0.0305934
0.655,3.454224183,3.745169101,0.0291003
0.6555,3.305649269,3.581161856,0.0275568
0.656,3.158745487,3.418384134,0.0259691
0.6565,3.013657815,3.257049136,0.024344
0.657,2.870529436,3.09737388,0.022689
0.6575,2.729501601,2.939579195,0.021012
0.658,2.590713487,2.783889727,0.0193215
0.6585,2.454302056,2.630533936,0.0176267
0.659,2.320401945,2.479744096,0.0159374
0.6595,2.189145282,2.331756297,0.014264
0.66,2.060661606,2.186810443,0.0126174
0.6605,1.935077716,2.04515025,0.0110095
0.661,1.812517548,1.907023253,0.00945246
0.6615,1.693102053,1.772680798,0.00795947
0.662,1.576949081,1.642378047,0.00654421
0.6625,1.464173259,1.516373977,0.00522112
0.663,1.354885886,1.394931378,0.00400535
0.6635,1.249194813,1.278316856,0.00291279
0.664,1.147204345,1.166800831,0.00196004
0.6645,1.049015135,1.060657537,0.00116447
0.665,0.9547240833,0.9601650241,0.000544203
0.6655,0.8644242438,0.8656051556,0.000118115
0.666,0.7782047315,0.7749987669,0.000320661
0.6665,0.6961506349,0.6884098266,0.000774236
0.667,0.6183429301,0.6073306045,0.00110145
0.6675,0.5448584074,0.5317313279,0.00131297
0.668,0.4757695838,0.4615809289,0.00141915
0.6685,0.4111446427,0.3968470447,0.00143005
0.669,0.3510473611,0.3374960173,0.00135541
0.6695,0.2955370478,0.2834928938,0.00120466
0.67,0.2446684848,0.2348014265,0.000986903
0.6705,0.1984918732,0.1913840724,0.000710922
0.671,0.1570527838,0.1532019936,0.000385156
0.6715,0.1203921119,0.1202150573,1.7709e-05
0.672,0.08854603716,0.09238183541,0.000383657
0.6725,0.06154598783,0.06965960516,0.000811524
0.673,0.0394186097,0.05200434859,0.00125883
0.6735,0.02218573983,0.03937075278,0.00171884
0.674,0.009864384976,0.03171220978,0.00218522
0.6745,0.002466704827,0.02898081667,0.00265194
0.675,0,0.0311273755,0.00311336
0.6755,0.002466704827,0.03810139331,0.00356418
0.676,0.009864384989,0.04985108215,0.00399947
0.6765,0.02218573983,0.06632335905,0.00441464
0.677,0.03941860971,0.08746384605,0.00480548
0.6775,0.06154598783,0.1132168702,0.00516812
0.678,0.08854603716,0.1435254634,0.00549904
0.6785,0.1203921119,0.1783313628,0.00579508
0.679,0.1570527838,0.2175750103,0.00605343
0.6795,0.1984918732,0.261195553,0.00627162
0.68,0.2446684848,0.3091308428,0.00644753
0.6805,0.2955370478,0.3613174367,0.00657935
0.681,0.3510473611,0.4176905967,0.00666566
0.6815,0.4111446427,0.4781842898,0.00670531
0.682,0.4757695838,0.5427311879,0.0066975
0.6825,0.5448584074,0.611262668,0.00664175
0.683,0.6183429312,0.683708812,0.0065379
0.6835,0.6961506348,0.7599984069,0.00638605
0.684,0.7782047315,0.8400589447,0.00618666
0.6845,0.8644242438,0.9238166222,0.00594043
0.685,0.9547240833,1.011196341,0.00564836
0.6855,1.049015135,1.102121709,0.00531172
0.686,1.147204345,1.196515037,0.00493206
0.6865,1.249194813,1.294297343,0.00451116
0.687,1.354885886,1.395388348,0.00405106
0.6875,1.464173259,1.49970648,0.00355403
0.688,1.576949081,1.607168869,0.00302258
0.6885,1.693102053,1.717691353,0.00245942
0.689,1.812517548,1.831188475,0.00186747
0.6895,1.935077716,1.94757348,0.00124983
0.69,2.060661606,2.06675832,0.000609793
0.6905,2.189145282,2.188653653,4.91727e-05
0.691,2.320401945,2.313168841,0.000723455
0.6915,2.454302061,2.440211949,0.00140929
0.692,2.59071361,2.569689751,0.00210281
0.6925,2.729501601,2.701507722,0.00279995
0.693,2.870529436,2.835570045,0.00349664
0.6935,3.013657815,2.971779606,0.00418866
0.694,3.158745487,3.110037998,0.00487172
0.6945,3.305649269,3.250245517,0.00554148
0.695,3.454224183,3.392301165,0.00619354
0.6955,3.604323605,3.536102648,0.00682346
0.696,3.755799556,3.681546379,0.0074268
0.6965,3.908502093,3.828527474,0.00799906
0.697,4.062280971,3.976939755,0.00853583
0.6975,4.216984278,4.126675748,0.00903266
0.698,4.37245934,4.277626687,0.00948516
0.6985,4.528552723,4.429682506,0.009889
0.699,4.68511038,4.582731849,0.0102399
0.6995,4.841977809,4.736662061,0.0105337
0.7,4.9990002,4.891359195,0.0107663
0.7005,5.156022591,5.046708007,0.0109336
0.701,5.31289002,5.202591959,0.011032
0.7015,5.469447816,5.358893218,0.0110577
0.702,5.62554106,5.515492655,0.011007
0.7025,5.781016122,5.672269848,0.0108768
0.703,5.935719429,5.829103077,0.0106638
0.7035,6.089498307,5.985869329,0.010365
0.704,6.242200983,6.142444297,0.00997766
0.7045,6.393676795,6.298702376,0.00949934
0.705,6.543776217,6.454516669,0.00892774
0.7055,6.692351131,6.609758982,0.00826087
0.706,6.839254912,6.764299827,0.00749701
0.7065,6.984342585,6.918008421,0.00663474
0.707,7.127470964,7.070752684,0.00567296
0.7075,7.268498799,7.222399245,0.00461088
0.708,7.407286913,7.372813433,0.00344804
0.7085,7.543698339,7.521859287,0.00218434
0.709,7.677598455,7.669399547,0.000820055
0.7095,7.808855118,7.808631753,2.23409e-05
0.71,7.937338735,7.936479262,8.59644e-05
0.7105,8.062922684,8.061277521,0.000164549
0.711,8.185482852,8.182923158,0.000256021
0.7115,8.304898347,8.301316214,0.000358285
0.712,8.421051319,8.416360146,0.000469211
0.7125,8.533827141,8.527961818,0.00058665
0.713,8.643114514,8.636031511,0.000708442
0.7135,8.748805587,8.740482917,0.000832433
0.714,8.850796055,8.841233141,0.000956483
0.7145,8.948985265,8.938202702,0.00107847
0.715,9.043276317,9.03131553,0.00119632
0.7155,9.133576156,9.120498969,0.00130798
0.716,9.219795668,9.205683774,0.00141147
0.7165,9.301849765,9.286804115,0.00150487
0.717,9.379657469,9.363797573,0.00158631
0.7175,9.453141993,9.436605144,0.00165402
0.718,9.522230742,9.505171233,0.00170629
0.7185,9.586855757,9.569443662,0.00174156
0.719,9.646953039,9.629373662,0.00175829
0.7195,9.702463352,9.68491588,0.0017551
0.72,9.753331915,9.736028373,0.0017307
0.7205,9.799508527,9.782672613,0.00168393
0.721,9.840947616,9.824813484,0.00161374
0.7215,9.877608288,9.862419281,0.0015192
0.722,9.909454363,9.895461714,0.00139954
0.7225,9.936454412,9.923915906,0.0012541
0.723,9.95858179,9.94776039,0.00108236
0.7235,9.97581466,9.966977115,0.000883931
0.724,9.988136015,9.98155144,0.000658589
0.7245,9.995533695,9.99147214,0.000406237
0.725,9.9980004,9.996731399,0.000126926
0.7255,9.995533695,9.997324816,0.000179148
0.726,9.988136181,9.993251402,0.000511624
0.7265,9.97581466,9.984513582,0.000870066
0.727,9.95858179,9.971117192,0.00125379
0.7275,9.936454412,9.953071481,0.00166204
0.728,9.909454363,9.930389113,0.00209389
0.7285,9.877608288,9.903086162,0.0025483
0.729,9.840947616,9.871182116,0.00302405
0.7295,9.799508527,9.834699876,0.00351984
0.73,9.753331915,9.793665754,0.00403419
0.7305,9.702463352,9.748109477,0.00456553
0.731,9.646953039,9.698064185,0.00511214
0.7315,9.586855757,9.643566427,0.0056722
0.732,9.522230816,9.584656169,0.00624378
0.7325,9.453141993,9.521376788,0.00682484
0.733,9.379657469,9.453775074,0.00741324
0.7335,9.301849765,9.381901229,0.00800675
0.734,9.219795668,9.305808868,0.00860304
0.7345,9.133576156,9.225555021,0.00919973
0.735,9.043276317,9.141200127,0.00979434
0.7355,8.948985265,9.05280804,0.0103844
0.736,8.850796055,8.960446027,0.0109672
0.7365,8.748805587,8.864184766,0.0115402
0.737,8.643114514,8.76409835,0.0121008
0.7375,8.53382714,8.660264284,0.0126462
0.738,8.421051319,8.552763484,0.0131739
0.7385,8.304898347,8.44168028,0.0136809
0.739,8.185482852,8.327102417,0.0141648
0.7395,8.062922684,8.209121048,0.0146228
0.74,7.937338794,8.087830744,0.0150522
0.7405,7.808855118,7.963329484,0.0154505
0.741,7.677598527,7.835718664,0.0158152
0.7415,7.543698339,7.705103088,0.0161437
0.742,7.407286913,7.571590978,0.0164337
0.7425,7.268498799,7.435293965,0.0166829
0.743,7.127470964,7.296327093,0.016889
0.7435,6.984342585,7.154808822,0.01705
0.744,6.839254912,7.01086102,0.017164
0.7445,6.692351131,6.864608972,0.0172292
0.745,6.543776217,6.716181373,0.017244
0.7455,6.393676795,6.565710332,0.0172068
0.746,6.242200996,6.41333137,0.0171165
0.7465,6.089498307,6.259183423,0.0169719
0.747,5.935719429,6.103408835,0.0167723
0.7475,5.781016122,5.946153368,0.016517
0.748,5.625541056,5.787566194,0.0162058
0.7485,5.469447677,5.627799898,0.0158384
0.749,5.31289002,5.467010478,0.0154151
0.7495,5.156022591,5.305357344,0.0149365
0.75,4.9990002,5.143003321,0.0144032
0.7505,4.841977809,4.980114644,0.0138164
0.751,4.68511038,4.816860962,0.0131777
0.7515,4.528552723,4.653415338,0.0124888
0.752,4.37245934,4.489954246,0.0117518
0.7525,4.216984278,4.326657572,0.0109695
0.753,4.06228104,4.163708617,0.0101448
0.7535,3.908502093,4.001294094,0.00928106
0.754,3.755799404,3.839604128,0.00838215
0.7545,3.604323605,3.678832258,0.00745236
0.755,3.454224183,3.519175434,0.00649642
0.7555,3.305649269,3.360834021,0.00551958
0.756,3.158745487,3.204011794,0.00452754
0.7565,3.013657815,3.048915944,0.00352652
0.757,2.870529436,2.895757072,0.00252327
0.7575,2.729501601,2.744749192,0.00152506
0.758,2.590713487,2.596109733,0.000539733
0.7585,2.454302056,2.452448673,0.000185375
0.759,2.320401945,2.315012603,0.000539042
0.7595,2.189145282,2.181060427,0.000808647
0.76,2.060661606,2.050659345,0.00100043
0.7605,1.935077716,1.923874453,0.00112055
0.761,1.812517548,1.800768744,0.00117512
0.7615,1.693102053,1.681403105,0.00117013
0.762,1.576949081,1.565836319,0.0011115
0.7625,1.464173259,1.454125065,0.00100502
0.763,1.354885886,1.346323917,0.000856368
0.7635,1.249194813,1.242485347,0.000671081
0.764,1.147204345,1.142659719,0.000454554
0.7645,1.049015135,1.046895296,0.000212026
0.765,0.9547240833,0.955238235,5.14255e-05
0.7655,0.8644242438,0.8677325889,0.000330901
0.766,0.7782047315,0.7844203064,0.000621682
0.7665,0.6961506349,0.7053412319,0.000919244
0.767,0.6183429301,0.6305331055,0.00121926
0.7675,0.5448584074,0.560031563,0.00151762
0.768,0.4757695838,0.4938701358,0.00181042
0.7685,0.4111446427,0.432080251,0.00209398
0.769,0.3510473611,0.3746912315,0.00236486
0.7695,0.2955370478,0.3217302957,0.00261985
0.77,0.2446684848,0.2732225578,0.00285598
0.7705,0.1984918732,0.2291910276,0.00307053
0.771,0.1570527838,0.1896566108,0.00326103
0.7715,0.1203921119,0.1546381085,0.00342528
0.772,0.08854603716,0.1241522177,0.00356133
0.7725,0.06154598783,0.09821353088,0.00366749
0.773,0.03941860971,0.07683453641,0.00374234
0.7735,0.02218573985,0.06002561823,0.00378474
0.774,0.009864384989,0.04779505599,0.00379383
0.7745,0.002466704827,0.04014902501,0.00376899
0.775,0,0.03709159632,0.0037099
0.7755,0.002466704827,0.0386247366,0.00361653
0.776,0.009864384989,0.04474830825,0.00348909
0.7765,0.02218573983,0.05546006932,0.0033281
0.777,0.03941860971,0.07075567357,0.00313433
0.7775,0.06154598783,0.09062867042,0.00290885
0.778,0.08854603716,0.115070505,0.00265298
0.7785,0.1203921119,0.1440705181,0.00236831
0.779,0.1570527838,0.1776159462,0.00205673
0.7795,0.1984918732,0.2156919215,0.00172035
0.78,0.2446684848,0.2582814719,0.00136157
0.7805,0.2955370478,0.3053655208,0.000983044
0.781,0.3510473611,0.3569228875,0.00058767
0.7815,0.4111446427,0.4129302869,0.0001786
0.782,0.4757695838,0.4733623295,0.000240774
0.7825,0.5448584074,0.5381915217,0.000666822
0.783,0.6183429312,0.6073882654,0.00109569
0.7835,0.6961506349,0.6809208583,0.00152328
0.784,0.7782047315,0.7587554936,0.00194531
0.7845,0.8644242438,0.8408562604,0.00235727
0.785,0.9547240833,0.9271851433,0.00275444
0.7855,1.049015135,1.017702023,0.00313194
0.786,1.147204345,1.112364675,0.00348466
0.7865,1.249194813,1.211128771,0.00380737
0.787,1.354885886,1.313947879,0.00409462
0.7875,1.464173259,1.420773462,0.00434085
0.788,1.576949081,1.531554879,0.00454033
0.7885,1.693102053,1.646239384,0.0046872
0.789,1.812517548,1.764772127,0.0047755
0.7895,1.935077716,1.887096154,0.00479912
0.79,2.060661606,2.013152407,0.00475187
0.7905,2.189145282,2.142879723,0.00462748
0.791,2.320401945,2.276214835,0.00441959
0.7915,2.454302061,2.413092371,0.00412179
0.792,2.59071361,2.553444855,0.00372762
0.7925,2.729501601,2.697202708,0.00323054
0.793,2.870529436,2.844294245,0.00262404
0.7935,3.013657815,2.994645678,0.00190159
0.794,3.158745487,3.148181113,0.00105665
0.7945,3.305649269,3.304822554,8.2688e-05
0.795,3.454224183,3.46378542,0.000956315
0.7955,3.604323605,3.622898171,0.00185783
0.796,3.755799556,3.781986695,0.00261924
0.7965,3.908502093,3.940929786,0.00324342
0.797,4.062280971,4.09960824,0.00373347
0.7975,4.216984278,4.257904852,0.00409288
0.798,4.37245934,4.415704418,0.00432537
0.7985,4.528552723,4.572893731,0.00443499
0.799,4.68511038,4.729361587,0.00442601
0.7995,4.841977809,4.884998781,0.00430296
0.8,4.9990002,5.039698105,0.0040706
0.8005,5.156022591,5.193354354,0.00373392
0.801,5.31289002,5.345864323,0.00329809
0.8015,5.469447816,5.497126804,0.00276845
0.802,5.62554106,5.64704259,0.00215058
0.8025,5.781016122,5.795514476,0.00145013
0.803,5.935719429,5.942447254,0.000672917
0.8035,6.089498307,6.087747716,0.000175094
0.804,6.242200983,6.231324655,0.00108785
0.8045,6.393676795,6.373088864,0.0020592
0.805,6.543776217,6.512953135,0.00308292
0.8055,6.692351131,6.650832259,0.00415272
0.806,6.839254912,6.786643029,0.00526224
0.8065,6.984342585,6.920304235,0.00640512
0.807,7.127470964,7.05173667,0.00757494
0.8075,7.268498799,7.180863124,0.00876532
0.808,7.407286913,7.307608388,0.00996985
0.8085,7.543698339,7.431899253,0.0111821
0.809,7.677598455,7.553664509,0.0123959
0.8095,7.808855118,7.672834947,0.0136047
0.81,7.937338735,7.789343357,0.0148025
0.8105,8.062922684,7.903124528,0.015983
0.811,8.185482852,8.01411525,0.0171402
0.8115,8.304898347,8.122254313,0.0182681
0.812,8.421051319,8.227482507,0.0193608
0.8125,8.533827141,8.329742619,0.0204125
0.813,8.643114514,8.428979439,0.0214178
0.8135,8.748805587,8.525139756,0.0223711
0.814,8.850796055,8.618172358,0.023267
0.8145,8.948985265,8.708028033,0.0241005
0.815,9.043276317,8.794659569,0.0248666
0.8155,9.133576156,8.878021754,0.0255606
0.816,9.219795668,8.958071377,0.0261777
0.8165,9.301849765,9.034767223,0.0267136
0.817,9.379657469,9.108070081,0.0271642
0.8175,9.453141993,9.177942737,0.0275254
0.818,9.522230742,9.244349979,0.0277936
0.8185,9.586855757,9.307258592,0.0279653
0.819,9.646953039,9.366637363,0.0280372
0.8195,9.702463352,9.422457079,0.0280062
0.82,9.753331915,9.474690525,0.0278697
0.8205,9.799508527,9.523312488,0.0276251
0.821,9.840947616,9.568299752,0.0272702
0.8215,9.877608288,9.609631103,0.0268031
0.822,9.909454363,9.647287327,0.0262219
0.8225,9.936454412,9.681251208,0.0255254
0.823,9.95858179,9.711507531,0.0247124
0.8235,9.97581466,9.738043081,0.0237819
0.824,9.988136015,9.760846641,0.0227335
0.8245,9.995533695,9.779908997,0.0215668
0.825,9.9980004,9.795222931,0.0202818
0.8255,9.995533695,9.806783229,0.0188788
0.826,9.988136181,9.814586673,0.0173584
0.8265,9.97581466,9.818632046,0.0157214
0.827,9.95858179,9.818920132,0.013969
0.8275,9.936454412,9.815453714,0.0121025
0.828,9.909454363,9.808237574,0.0101237
0.8285,9.877608288,9.797278495,0.00803459
0.829,9.840947616,9.78258526,0.0058374
0.8295,9.799508527,9.764168649,0.00353469
0.83,9.753331915,9.742041446,0.00112927
0.8305,9.702463352,9.716218432,0.00137578
0.831,9.646953039,9.686716388,0.00397713
0.8315,9.586855757,9.653554096,0.00667117
0.832,9.522230816,9.616752337,0.00945404
0.8325,9.453141993,9.576333891,0.0123217
0.833,9.379657469,9.532323539,0.0152697
0.8335,9.301849765,9.484748063,0.0182935
0.834,9.219795668,9.433636241,0.0213883
0.8345,9.133576156,9.379018854,0.0245492
0.835,9.043276317,9.320928682,0.0277708
0.8355,8.948985265,9.259400505,0.0310477
0.836,8.850796055,9.194471102,0.0343744
0.8365,8.748805587,9.126179252,0.0377449
0.837,8.643114514,9.054565734,0.0411534
0.8375,8.53382714,8.979673327,0.0445935
0.838,8.421051319,8.90154681,0.0480592
0.8385,8.304898347,8.820232962,0.0515438
0.839,8.185482852,8.735780559,0.0550408
0.8395,8.062922684,8.648240381,0.0585435
0.84,7.937338794,8.557665205,0.062045
0.8405,7.808855118,8.464109809,0.0655386
0.841,7.677598527,8.36763097,0.069017
0.8415,7.543698339,8.268287465,0.0724734
0.842,7.407286913,8.166140071,0.0759005
0.8425,7.268498799,8.061251566,0.0792911
0.843,7.127470964,7.953686725,0.0826381
0.8435,6.984342585,7.843512325,0.0859342
0.844,6.839254912,7.730797143,0.0891721
0.8445,6.692351131,7.615611954,0.0923445
0.845,6.543776217,7.498029533,0.0954444
0.8455,6.393676795,7.378124657,0.0984645
0.846,6.242200996,7.255974101,0.101398
0.8465,6.089498307,7.13165664,0.104237
0.847,5.935719429,7.005253048,0.106975
0.8475,5.781016122,6.876846102,0.109605
0.848,5.625541056,6.746520574,0.11212
0.8485,5.469447677,6.61436324,0.114514
0.849,5.31289002,6.480462873,0.116781
0.8495,5.156022591,6.344910248,0.118913
0.85,4.9990002,6.207798138,0.120904
0.8505,4.841977809,6.069221317,0.122749
0.851,4.68511038,5.929276558,0.124442
0.8515,4.528552723,5.788062634,0.125976
0.852,4.37245934,5.645680318,0.127348
0.8525,4.216984278,5.502232383,0.128551
0.853,4.06228104,5.357823601,0.12958
0.8535,3.908502093,5.212560744,0.130432
0.854,3.755799404,5.066552585,0.131102
0.8545,3.604323605,4.919909895,0.131585
0.855,3.454224183,4.772745446,0.131878
0.8555,3.305649269,4.62517401,0.131979
0.856,3.158745487,4.477312357,0.131883
0.8565,3.013657815,4.329279259,0.131588
0.857,2.870529436,4.181195487,0.131093
0.8575,2.729501601,4.033183811,0.130394
0.858,2.590713487,3.885369002,0.129491
0.8585,2.454302056,3.73787783,0.128383
0.859,2.320401945,3.590839064,0.127069
0.8595,2.189145282,3.444383476,0.125549
0.86,2.060661606,3.298643834,0.123823
0.8605,1.935077716,3.153754907,0.121892
0.861,1.812517548,3.009853466,0.119758
0.8615,1.693102053,2.867078279,0.117421
0.862,1.576949081,2.725570114,0.114885
0.8625,1.464173259,2.585471741,0.112152
0.863,1.354885886,2.446927928,0.109226
0.8635,1.249194813,2.310085443,0.10611
0.864,1.147204345,2.175093053,0.102809
0.8645,1.049015135,2.042101528,0.0993285
0.865,0.9547240833,1.911263634,0.0956731
0.8655,0.8644242438,1.782734138,0.0918494
0.866,0.7782047315,1.656669808,0.0878641
0.8665,0.6961506349,1.533229411,0.0837246
0.867,0.6183429301,1.412573713,0.079439
0.8675,0.5448584074,1.294865482,0.0750157
0.868,0.4757695838,1.180269483,0.0704641
0.8685,0.4111446426,1.068952482,0.0657939
0.869,0.3510473611,0.9610832458,0.0610158
0.8695,0.2955370478,0.8568325399,0.0561408
0.87,0.2446684848,0.7563731297,0.0511807
0.8705,0.1984918732,0.6598797805,0.046148
0.871,0.1570527838,0.5675292574,0.0410559
0.8715,0.1203921119,0.4795003254,0.035918
0.872,0.08854603716,0.3959737492,0.0307489
0.8725,0.06154598783,0.3171322931,0.0255637
0.873,0.03941860971,0.2431607217,0.0203783
0.8735,0.02218573983,0.1742457989,0.015209
0.874,0.009864384976,0.1105762885,0.0100732
0.8745,0.002466704827,0.05234295442,0.00498862
0.875,0,-1.391896841e-05,1.39218e-06
0.8755,0.00246670484,0.0003354502176,0.000213168
0.876,0.009864384989,0.006595738162,0.00032693
0.8765,0.02218573983,0.01865130732,0.000353514
0.877,0.03941860971,0.03638638016,0.000303284
0.8775,0.06154598783,0.05968503918,0.000186132
0.878,0.08854603716,0.08843122688,1.14833e-05
0.8785,0.1203921119,0.1225087458,0.000211706
0.879,0.1570527838,0.1618012584,0.000474942
0.8795,0.1984918732,0.2061922874,0.000770195
0.88,0.2446684848,0.2555652152,0.00108989
0.8805,0.2955370478,0.3098032845,0.00142691
0.881,0.3510473611,0.3687895978,0.00177458
0.8815,0.4111446427,0.4324071179,0.00212667
0.882,0.4757695838,0.5005386673,0.0024774
0.8825,0.5448584074,0.5730669287,0.00282142
0.883,0.6183429312,0.6498744447,0.00315378
0.8835,0.6961506349,0.7308436181,0.00346999
0.884,0.7782047315,0.8158567116,0.00376595
0.8845,0.8644242438,0.9047958479,0.00403797
0.885,0.9547240833,0.9975430097,0.00428275
0.8855,1.049015135,1.09398004,0.00449739
0.886,1.147204345,1.193988641,0.00467937
0.8865,1.249194813,1.297450376,0.00482652
0.887,1.354885886,1.404246668,0.00493707
0.8875,1.464173259,1.514258799,0.00500956
0.888,1.576949081,1.627367913,0.00504289
0.8885,1.693102053,1.743455011,0.0050363
0.889,1.812517548,1.862400958,0.00498934
0.8895,1.935077716,1.984086476,0.00490186
0.89,2.060661606,2.108392148,0.00477401
0.8905,2.189145282,2.235198416,0.00460623
0.891,2.320401945,2.364385585,0.00439924
0.8915,2.454302061,2.495833816,0.00415401
0.892,2.59071361,2.629423132,0.00387173
0.8925,2.729501601,2.765033418,0.00355389
0.893,2.870529436,2.902544415,0.00320214
0.8935,3.013657815,3.041835727,0.00281835
0.894,3.158745487,3.182786817,0.00240461
0.8945,3.305649269,3.325277007,0.00196317
0.895,3.454224183,3.469185482,0.00149643
0.8955,3.604323605,3.614391283,0.00100697
0.896,3.755799556,3.760773315,0.000497475
0.8965,3.908502093,3.90821034,2.91811e-05
0.897,4.062280971,4.056580981,0.000570113
0.8975,4.216984278,4.205763722,0.00112228
0.898,4.37245934,4.355636906,0.00168258
0.8985,4.528552723,4.506078735,0.00224785
0.899,4.68511038,4.656967274,0.00281487
0.8995,4.841977809,4.808180445,0.00338041
0.9,4.9990002,4.959596032,0.0039412
0.9005,5.156022591,5.111091678,0.00449399
0.901,5.31289002,5.262544886,0.00503552
0.9015,5.469447816,5.41383302,0.00556259
0.902,5.62554106,5.564833302,0.00607199
0.9025,5.781016122,5.715422817,0.00656064
0.903,5.935719429,5.865478507,0.0070255
0.9035,6.089498307,6.014877176,0.00746361
0.904,6.242200983,6.163495487,0.00787212
0.9045,6.393676795,6.311209964,0.00824833
0.905,6.543776217,6.45789699,0.00858964
0.9055,6.692351131,6.603432808,0.00889361
0.906,6.839254912,6.747693522,0.00915797
0.9065,6.984342585,6.890555096,0.00938062
0.907,7.127470964,7.031893353,0.00955967
0.9075,7.268498799,7.171583976,0.00969342
0.908,7.407286913,7.309502509,0.0097804
0.9085,7.543698339,7.445524356,0.00981936
0.909,7.677598455,7.579524779,0.00980933
0.9095,7.808855118,7.711378904,0.00974957
0.91,7.937338735,7.840961712,0.00963963
0.9105,8.062922684,7.968148048,0.00947936
0.911,8.185482852,8.092812616,0.00926888
0.9115,8.304898347,8.214829979,0.00900864
0.912,8.421051319,8.33407456,0.00869942
0.9125,8.533827141,8.450420644,0.00834232
0.913,8.643114514,8.563742373,0.0079388
0.9135,8.748805587,8.673913753,0.00749068
0.914,8.850796055,8.780808646,0.00700014
0.9145,8.948985265,8.884300776,0.00646974
0.915,9.043276317,8.984263728,0.00590244
0.9155,9.133576156,9.080570944,0.00530158
0.916,9.219795668,9.173095728,0.00467093
0.9165,9.301849765,9.261711245,0.00401465
0.917,9.379657469,9.346290518,0.00333736
0.9175,9.453141993,9.426706431,0.00264408
0.918,9.522230742,9.502831728,0.00194029
0.9185,9.586855757,9.574539013,0.00123192
0.919,9.646953039,9.641700749,0.000525334
0.9195,9.702463352,9.699557926,0.000290601
0.92,9.753331915,9.737590664,0.00157444
0.9205,9.799508527,9.769206617,0.0030308
0.921,9.840947616,9.794552784,0.00464041
0.9215,9.877608288,9.813775107,0.00638459
0.922,9.909454363,9.82701847,0.00824524
0.9225,9.936454412,9.834426699,0.0102048
0.923,9.95858179,9.836142562,0.0122464
0.9235,9.97581466,9.832307771,0.0143536
0.924,9.988136015,9.823062977,0.0165106
0.9245,9.995533695,9.808547776,0.0187023
0.925,9.9980004,9.788900705,0.0209142
0.9255,9.995533695,9.764259242,0.0231321
