time,Transistor1.b.i,Transistor2.b.i,R1.p.i,R4.p.i,R2.p.i,R3.p.i,Transistor1.rtc.p.i,Transistor1.Tr.B.i,C3.v,C2.v,Transistor2.Tr.vcs,Transistor1.Tr.vbe,Transistor2.Tr.vbe,Transistor2.Tr.vbc,Transistor1.Tr.vcs,Transistor2.rtc.p.i,Transistor2.ct.p.i,Transistor1.Tr.iS,Transistor2.Tr.iS,C4.v,C1.v,Transistor2.ct.v,Transistor1.Tr.C.v,Transistor2.Tr.C.v,Transistor1.ct.v,C5.v
7.237354176e-09,-0.0300281927,0.009498464933,-0.05220392405,0.1048111056,0.1206882661,-0.00949776376,-0.1264213417,-0.008207229757,-9.49776376e-07,2.931173392,4.517601888,0.897451012,0.835175738,-4.518077761,2.918531258,-0.01287554598,-0.0003513063905,4.824332648e-05,-0.0009106006394,-4.518889443,0.06029799135,-0.000475873023,2.918531258,4.517601888,0.06179940098,-0.8356516111
7.279710991e-09,-0.03335552694,0.01285150153,-0.05588390186,0.1044312206,0.1207036165,-0.01285061966,-0.1220412574,-0.01125822386,-1.285061966e-06,2.929638347,4.555157635,0.8965224866,0.8433827273,-4.555801495,2.917434221,-0.01720306097,-0.0004418274368,1.740974878e-06,-0.0008605254148,-4.556877941,0.05082812285,-0.0006438601384,2.917434221,4.555157635,0.0524958992,-0.8440265874
7.316516456e-09,-0.03676867188,0.01638548372,-0.05955146517,0.1041194204,0.1207000529,-0.01638445017,-0.1172631121,-0.01448048228,-1.638445017e-06,2.929994708,4.585847232,0.8954705146,0.8503230324,-4.586668145,2.918268397,-0.02210723434,-0.0005178106962,-4.869738874e-05,-0.0008052156236,-4.588057956,0.04248813596,-0.0008209126309,2.918268397,4.585847232,0.04432656956,-0.8511439451
7.353321921e-09,-0.0406020968,0.0204290405,-0.06359043477,0.1038290241,0.1206770329,-0.02042788716,-0.1114195774,-0.0181566193,-2.042788716e-06,2.932296706,4.614271872,0.8941235801,0.8570064896,-4.615295367,2.921154748,-0.02825717371,-0.0005778141354,-0.0001099556009,-0.000737252629,-4.617097589,0.03406349084,-0.001023494814,2.921154748,4.614271872,0.03609359568,-0.8580299844
7.386410421e-09,-0.04427079812,0.02435818943,-0.06740189625,0.1035901375,0.1206363825,-0.0243569808,-0.1051632265,-0.02170020015,-2.43569808e-06,2.936361751,4.637490626,0.8925999559,0.8627337957,-4.638710972,2.925845428,-0.03495627184,-0.0006055060091,-0.0001750583971,-0.0006644321296,-4.640986254,0.02643227506,-0.001220345169,2.925845428,4.637490626,0.02864581496,-0.8639541409
7.41949892e-09,-0.04793938806,0.02834974074,-0.07117324835,0.1033760654,0.120573577,-0.02834855331,-0.09792590049,-0.02524644808,-2.834855331e-06,2.942642297,4.658113181,0.8907185461,0.8681408196,-4.659533503,2.932849707,-0.04280275708,-0.0005948725108,-0.0002497203002,-0.0005804030716,-4.662393457,0.01876043523,-0.001420321893,2.932849707,4.658113181,0.02115740463,-0.8695611415
7.452587419e-09,-0.05132393095,0.03211340371,-0.07462042692,0.1031904707,0.1204855,-0.03211233567,-0.08975239144,-0.02850067167,-3.211233567e-06,2.951449996,4.675777525,0.8884162268,0.8731799199,-4.677386406,2.942474757,-0.05175405286,-0.0005350418025,-0.0003332210551,-0.0004858777686,-4.68095293,0.01106122898,-0.001608881419,2.942474757,4.675777525,0.01362742552,-0.8747888013
7.485675919e-09,-0.0540812041,0.03529814862,-0.07740014074,0.1030367044,0.1203693419,-0.03529731179,-0.08078000807,-0.03111328559,-3.529731179e-06,2.963065812,4.690162683,0.885629635,0.8778091912,-4.69193112,2.954987811,-0.06166872541,-0.0004191931004,-0.0004238620456,-0.0003826245299,-4.696329556,0.003347946458,-0.001768437162,2.954987811,4.690162683,0.006052006663,-0.8795776283
7.518764418e-09,-0.05585066991,0.03753173625,-0.07915183683,0.1029174597,0.1202229236,-0.03753124053,-0.07124796894,-0.03272560672,-3.753124053e-06,2.977707643,4.701024433,0.882300514,0.881993749,-4.702904773,2.970582846,-0.07229593773,-0.0002482872491,-0.0005189267284,-0.0002735076497,-4.708254026,-0.004366108508,-0.001880339937,2.970582846,4.701024433,-0.001573575013,-0.883874089
7.551852917e-09,-0.05632220463,0.03848439357,-0.07956542164,0.1028344169,0.1200450247,-0.03848432414,-0.0614900272,-0.03304137881,-3.848432414e-06,2.995497527,4.708230156,0.8783838948,0.8857073511,-4.710158224,2.989348524,-0.08328158043,-3.470479884e-05,-0.0006148190996,-0.0001623636737,-4.716558314,-0.01206763472,-0.001928068111,2.989348524,4.708230156,-0.00925152449,-0.8876354192
7.584941417e-09,-0.05532383718,0.03795259996,-0.07846899615,0.1027879469,0.1198356491,-0.03795299041,-0.05190373516,-0.03191628997,-3.795299041e-06,3.016435094,4.711785553,0.8738591322,0.8889348629,-4.713686978,3.011244721,-0.09419758386,0.0001956923914,-0.0007074492137,-5.362829538e-05,-4.721205311,-0.01974334787,-0.001901425297,3.011244721,4.711785553,-0.01697715601,-0.8908362882
7.618029916e-09,-0.05290513567,0.03594294234,-0.07591224958,0.1027769558,0.119596145,-0.03594375303,-0.0428946024,-0.02943763006,-3.594375303e-06,3.040385499,4.711844732,0.8687416535,0.8916756503,-4.713645474,3.036096039,-0.1045968466,0.0004062113389,-0.0007928582612,4.828628365e-05,-4.722304417,-0.02737999514,-0.001800741493,3.036096039,4.711844732,-0.02473473835,-0.8934763918
7.65280447e-09,-0.04916751357,0.03252481507,-0.07198666674,0.1028008853,0.119314829,-0.03252594347,-0.0344217271,-0.02574805785,-3.252594347e-06,3.068517097,4.708457528,0.8627893663,0.894050701,-4.710087021,3.065074925,-0.1145394515,0.0005653624601,-0.0008714438429,0.0001440614848,-4.719911473,-0.03534920372,-0.001629493348,3.065074925,4.708457528,-0.03289082804,-0.8956801944
7.688730473e-09,-0.04461806327,0.02815653242,-0.06719724623,0.1028593802,0.1189966387,-0.02815780434,-0.02699278497,-0.02138777633,-2.815780434e-06,3.10033613,4.701719081,0.8561415289,0.8960054755,-4.703129723,3.097636851,-0.1234289878,0.0006372365841,-0.0009386699547,0.0002282160703,-4.71406198,-0.04350549217,-0.001410642402,3.097636851,4.701719081,-0.04127458901,-0.8974161179
7.724656477e-09,-0.04001856864,0.0236021781,-0.06231179357,0.1029468067,0.1186554855,-0.02360341839,-0.02097254762,-0.01710551994,-2.360341839e-06,3.134451451,4.692240425,0.8491370429,0.897520934,-4.693422894,3.132354196,-0.1307890149,0.0006213715503,-0.0009916675362,0.0002967340946,-4.705319326,-0.05156728882,-0.001182469247,3.132354196,4.692240425,-0.04956636039,-0.8987034032
7.760582481e-09,-0.03583549695,0.01938597092,-0.05779746268,0.1030576446,0.1182963527,-0.01938706736,-0.01625457808,-0.01333153859,-1.938706736e-06,3.170364727,4.680567106,0.8419207117,0.8986758919,-4.681538343,3.168739269,-0.136684366,0.0005492921863,-0.001031908631,0.0003507476368,-4.694235542,-0.05951819226,-0.0009712372525,3.168739269,4.680567106,-0.05772641741,-0.8996471291
7.796508484e-09,-0.03227373535,0.01578261054,-0.0538599154,0.1031868625,0.1179236338,-0.01578351971,-0.01264001303,-0.01023609969,-1.578351971e-06,3.207636623,4.667183951,0.8346095841,0.8995472533,-4.66797466,3.206372622,-0.1412979697,0.0004554631585,-0.001061576165,0.0003923495373,-4.681313748,-0.06734206484,-0.000790708879,3.206372622,4.667183951,-0.06572837807,-0.9003379621
7.832434488e-09,-0.02934319026,0.01285686887,-0.05050989523,0.1033301981,0.1175409379,-0.01285759329,-0.009908722403,-0.007808307759,-1.285759329e-06,3.245906208,4.652494713,0.8272899743,0.9002017442,-4.653138842,3.244915336,-0.1448547311,0.0003629048353,-0.001082900983,0.0004238666417,-4.666980186,-0.07502305862,-0.000644129203,3.244915336,4.652494713,-0.07355589911,-0.9008458734
7.868360491e-09,-0.0269583349,0.0105551423,-0.04766277622,0.1034842077,0.1171510996,-0.01055570573,-0.007860214938,-0.005954124662,-1.055570573e-06,3.284890036,4.636822019,0.8200241665,0.9006930746,-4.637350832,3.284104015,-0.1475721008,0.0002822538222,-0.001097835495,0.0004474479028,-4.651579229,-0.08254563756,-0.0005288126855,3.284104015,4.636822019,-0.08119772082,-0.9012218873
7.904286495e-09,-0.02500686,0.008778515995,-0.04520722292,0.1036461899,0.1167562847,-0.008778947919,-0.006328685764,-0.004559471557,-8.778947919e-07,3.324371534,4.620417227,0.8128581904,0.9010626458,-4.62085703,3.323738665,-0.1496378311,0.0002163744122,-0.00110795949,0.0004649040113,-4.63538101,-0.08989460207,-0.0004398036945,3.323738665,4.620417227,-0.08864425907,-0.9015024495
7.940212499e-09,-0.02338256959,0.007422650574,-0.04303809216,0.1038140635,0.1163581212,-0.00742297889,-0.005183950715,-0.003519066945,-7.42297889e-07,3.364187884,4.603473197,0.8058275321,0.9013416453,-4.603845072,3.363669489,-0.1512045525,0.0001644704739,-0.001114498152,0.0004776867065,-4.618593652,-0.09705511646,-0.0003718748266,3.363669489,4.603473197,-0.09588598798,-0.9017135201
7.976138502e-09,-0.02199679978,0.006394616115,-0.04106785379,0.103986242,0.1159578218,-0.006394864507,-0.00432673959,-0.002745794471,-6.394864507e-07,3.40421782,4.586136581,0.798960774,0.9015533015,-4.586456951,3.403785146,-0.1523921882,0.000124431799,-0.00111837908,0.0004869273732,-4.6013758,-0.1040127378,-0.0003203702922,3.403785146,4.586136581,-0.1029128978,-0.9018736718
8.012064506e-09,-0.02077994886,0.005617802909,-0.03922812006,0.1041615237,0.1155562853,-0.00561799042,-0.003682627071,-0.002171384739,-5.61799042e-07,3.444371469,4.568518322,0.792281832,0.9017148276,-4.568799774,3.444003207,-0.1532930965,9.393284086e-05,-0.001120294823,0.0004934930885,-4.583847632,-0.110753445,-0.0002814519445,3.444003207,4.568518322,-0.1097144475,-0.9019962795
8.047990509e-09,-0.01967926413,0.005031606249,-0.03746743045,0.104339001,0.1151541762,-0.005031747728,-0.003196359967,-0.00174392584,-5.031747728e-07,3.484582379,4.550702139,0.785811338,0.9018389583,-4.550954222,3.484262743,-0.1539775625,7.087342799e-05,-0.001120758307,0.0004980417724,-4.566099895,-0.117263667,-0.0002520834872,3.484262743,4.550702139,-0.1162797038,-0.9020910418
8.083916513e-09,-0.01865564698,0.004589209828,-0.03574805419,0.1045179898,0.1147519857,-0.00458931665,-0.002827140302,-0.001424634058,-4.58931665e-07,3.524801427,4.532751149,0.779567509,0.9019351182,-4.532981069,3.524518713,-0.1544986985,5.351191463e-05,-0.001120147804,0.0005010697548,-4.548201019,-0.123530311,-0.0002299194231,3.524518713,4.532751149,-0.1225975286,-0.9021650376
8.119842517e-09,-0.01768058056,0.004254960972,-0.03404291491,0.1046979739,0.1143500772,-0.004255041753,-0.002544920242,-0.001184836574,-4.255041753e-07,3.564992276,4.514712957,0.7735667056,0.9020102914,-4.514926131,3.564737784,-0.1548964822,4.046700658e-05,-0.001118741787,0.000502950306,-4.530202606,-0.1295407884,-0.0002131735528,3.564737784,4.514712957,-0.1286567594,-0.902223465
8.15576852e-09,-0.01673354407,0.0040019414,-0.03233300182,0.104878564,0.11394872,-0.004002002627,-0.002327582158,-0.001003464522,-4.002002627e-07,3.605127999,4.496623507,0.7678237977,0.9020696642,-4.496824004,3.60489524,-0.15520095,3.067102325e-05,-0.001116745249,0.0005039637875,-4.512143602,-0.1352830409,-0.0002004972703,3.60489524,4.496623507,-0.1344463637,-0.9022701614
8.192010226e-09,-0.01579179257,0.003808466155,-0.03059003471,0.1050610559,0.1135445975,-0.003808512581,-0.002157526322,-0.0008640244045,-3.808512581e-07,3.64554025,4.478350769,0.7623055695,0.9021174699,-4.478541573,3.645324498,-0.1554364529,2.325651387e-05,-0.001114286337,0.0005043214983,-4.493894415,-0.1407922942,-0.000190804159,3.645324498,4.478350769,-0.1400027046,-0.9023082741
8.22889683e-09,-0.01483659918,0.003659279267,-0.02878847578,0.1052468847,0.1131342264,-0.003659314418,-0.002022501634,-0.0007550941572,-3.659314418e-07,3.686577363,4.459749519,0.7569861646,0.9021566963,-4.459932849,3.686375113,-0.1556201305,1.760867019e-05,-0.001111442504,0.0005041669435,-4.475311532,-0.1460956916,-0.0001833298948,3.686375113,4.459749519,-0.1453538616,-0.9023400262
8.266730121e-09,-0.0138526291,0.003543614954,-0.02690596025,0.1054373874,0.112714435,-0.003543641489,-0.001913953694,-0.0006687176382,-3.543641489e-07,3.728556497,4.440684853,0.7518545162,0.9021894568,-4.440862388,3.728365102,-0.1557640703,1.32923094e-05,-0.001108260465,0.0005035980728,-4.45626126,-0.1512051072,-0.0001775351119,3.728365102,4.440684853,-0.1505124758,-0.9023669919
8.305814051e-09,-0.01282614614,0.003453629593,-0.02492100114,0.1056339307,0.1122820493,-0.003453649537,-0.0018257085,-0.000599165371,-3.453649537e-07,3.771795068,4.421019221,0.7469111226,0.9022173036,-4.421192248,3.771612497,-0.1558770747,9.990541195e-06,-0.00110476512,0.0005026822812,-4.436606928,-0.1561205151,-0.0001730268446,3.771612497,4.421019221,-0.1554792078,-0.9023903304
8.346461632e-09,-0.01174422017,0.003383497137,-0.02281214964,0.1058379309,0.1118338294,-0.003383512047,-0.001753227818,-0.0005422221219,-3.383512047e-07,3.816617057,4.400610348,0.7421690666,0.9022414022,-4.400779861,3.816441734,-0.1559656664,7.468719588e-06,-0.001100965724,0.0005014654618,-4.416206915,-0.1608290598,-0.000169513208,3.816441734,4.400610348,-0.1602418488,-0.9024109154
8.389009271e-09,-0.01059398851,0.003328800505,-0.02055701458,0.1060509136,0.1113663248,-0.003328811585,-0.001693114465,-0.0004947121894,-3.328811585e-07,3.863367518,4.379305165,0.7376549504,0.9022626502,-4.379471938,3.863198207,-0.1560347614,5.550170507e-06,-0.001096858954,0.0004999775948,-4.394908641,-0.1653041721,-0.0001667729064,3.863198207,4.379305165,-0.1647744726,-0.9024294231
8.433837398e-09,-0.009361905171,0.003286125093,-0.01813109413,0.1062746061,0.1108756638,-0.003286133278,-0.00164278848,-0.0004541816157,-3.286133278e-07,3.912433624,4.356930578,0.7334106041,0.9022817571,-4.357095213,3.912269345,-0.15608811,4.100056154e-06,-0.001092429766,0.0004982358803,-4.372539389,-0.1695038832,-0.000164634868,3.912269345,4.356930578,-0.1690357879,-0.902446392
8.481390492e-09,-0.008033121606,0.003252787365,-0.01550676389,0.1065110241,0.110357356,-0.003252793384,-0.001600284184,-0.0004186838098,-3.252793384e-07,3.964264399,4.333284734,0.7294969614,0.902299296,-4.333447699,3.964104371,-0.1561285757,3.014802237e-06,-0.001087651259,0.0004962464153,-4.348897592,-0.1733669553,-0.0001629646476,3.964104371,4.333284734,-0.1729652992,-0.9024622607
8.532216856e-09,-0.006590434353,0.003226631407,-0.01265135046,0.1067626528,0.1098058905,-0.003226635828,-0.001564113625,-0.000386611785,-3.226635828e-07,4.019410952,4.308118893,0.7259993105,0.9023157435,-4.308280547,4.019254541,-0.1561583216,2.214735583e-06,-0.001082481873,0.0004940040627,-4.323734725,-0.176807609,-0.0001616542339,4.019254541,4.308118893,-0.1764780872,-0.9024773977
8.587006759e-09,-0.005013430542,0.003205879968,-0.009525563874,0.107032612,0.1092143687,-0.003205883241,-0.001533208474,-0.0003565687816,-3.205883241e-07,4.078563129,4.281120911,0.7230376544,0.9023315028,-4.281281526,4.078409809,-0.156178899,1.639659671e-06,-0.001076862192,0.0004914915612,-4.296738801,-0.1797051345,-0.0001606145867,4.078409809,4.281120911,-0.179454463,-0.9024921174
8.646519354e-09,-0.003281192545,0.003189022454,-0.006088997876,0.1073242668,0.108575352,-0.003189024944,-0.001506976413,-0.0003272936502,-3.189024944e-07,4.142464797,4.251954194,0.7207865559,0.9023468858,-4.252113964,4.142314099,-0.1561912461,1.247102654e-06,-0.001070722759,0.0004886833038,-4.267573319,-0.1818841595,-0.0001597700252,4.142314099,4.251954194,-0.1817200999,-0.9025066558
8.710706381e-09,-0.001399267462,0.003174798892,-0.002353849249,0.1076369434,0.1078902409,-0.003174800915,-0.001485619572,-0.0002978920977,-3.174800915e-07,4.21097591,4.22068609,0.7194988108,0.9023619141,-4.220845147,4.210827348,-0.1561956668,1.013259998e-06,-0.001064074655,0.000485587957,-4.236305657,-0.1830921242,-0.0001590574247,4.210827348,4.22068609,-0.1830221608,-0.9025209716
8.776936612e-09,0.0005464844243,0.003162192153,0.001508002624,0.1079574794,0.1071877948,-0.003162194003,-0.001470249803,-0.0002683787244,-3.162194003e-07,4.281220523,4.188632821,0.7194174888,0.902376018,-4.188791246,4.281073498,-0.1561923462,9.270288287e-07,-0.001057193625,0.0004823380998,-4.204252055,-0.1830896308,-0.000158425827,4.281073498,4.188632821,-0.183116955,-0.9025344439
8.843166843e-09,0.002484547458,0.003149784897,0.005352984356,0.1082758534,0.1064899062,-0.003149786851,-0.001461643465,-0.0002382507452,-3.149786851e-07,4.351009377,4.156796487,0.7206019808,0.9023888113,-4.156954291,4.350863213,-0.1561817174,9.79400957e-07,-0.001050289847,0.0004790370193,-4.172414659,-0.1818204073,-0.0001578042235,4.350863213,4.156796487,-0.1819446347,-0.9025466155
8.911584302e-09,0.00446625037,0.003135180011,0.009280930815,0.1086024344,0.1057737742,-0.003135182393,-0.001460857069,-0.0002047431367,-3.135182393e-07,4.422622575,4.124140296,0.723144061,0.9024005775,-4.124297368,4.422476489,-0.1561626405,1.193641624e-06,-0.001043122662,0.0004755674937,-4.13975656,-0.1791902766,-0.0001570725188,4.422476489,4.124140296,-0.1794135891,-0.9025576501
8.980916866e-09,0.00644122247,0.003115959651,0.01318914189,0.1089309456,0.1050530747,-0.003115962905,-0.001470845491,-0.0001658231411,-3.115962905e-07,4.494692528,4.09129213,0.7270655443,0.9024106905,-4.091448239,4.494545444,-0.1561330911,1.630986331e-06,-0.001035797055,0.0004719698965,-4.106905439,-0.1751791946,-0.0001561095788,4.494545444,4.09129213,-0.1755012558,-0.9025668001
9.050249431e-09,0.008371975533,0.003088508409,0.01699929987,0.1092569372,0.1043374732,-0.003088513213,-0.001496105187,-0.0001179731766,-3.088513213e-07,4.566252677,4.058697335,0.7323089024,0.9024183456,-4.058852069,4.566103067,-0.1560894849,2.407350213e-06,-0.001028361256,0.0004682496637,-4.074306283,-0.1698455787,-0.0001547342718,4.566103067,4.058697335,-0.1702641775,-0.9025730799
9.119581995e-09,0.0102506009,0.003046757759,0.02068931795,0.1095803081,0.1036270641,-0.003046765228,-0.001544262978,-5.465098847e-05,-3.046765228e-07,4.637293588,4.02636668,0.7388308197,0.9024224051,-4.026519322,4.637139162,-0.1560250652,3.743301201e-06,-0.001020733934,0.000464334823,-4.041969186,-0.1632316979,-0.0001526425645,4.637139162,4.02636668,-0.163744228,-0.9025750477
9.188914559e-09,0.01207421923,0.002980468334,0.02424267737,0.1099008961,0.1029220107,-0.002980480384,-0.001628327199,3.538027782e-05,-2.980480384e-07,4.707798928,3.994317576,0.7465770426,0.9024209018,-3.994466898,4.707636095,-0.155928156,6.038782755e-06,-0.001012776424,0.0004601010937,-4.009910392,-0.1553894696,-0.0001493214647,4.707636095,3.994317576,-0.1559931806,-0.9025702232
9.258247124e-09,0.01384869077,0.002871859672,0.02765223615,0.1102184325,0.1022225944,-0.00287187966,-0.001770627636,0.0001718156625,-2.87187966e-07,4.777740562,3.962578892,0.7554818317,0.9024104385,-3.962722772,4.777563499,-0.155778628,1.001654341e-05,-0.001004250408,0.0004553339737,-3.978156755,-0.1463800524,-0.0001438801716,4.777563499,3.962578892,-0.147072487,-0.9025543187
9.327579688e-09,0.01559521116,0.002689553849,0.03092692207,0.110532465,0.1015293002,-0.002689587732,-0.002009924044,0.0003895844875,-2.689587732e-07,4.847069977,3.931199347,0.7654667144,0.902385099,-3.931334093,4.846868985,-0.155541517,1.69795045e-05,-0.0009947416048,0.0004496602734,-3.946753498,-0.1362733707,-0.0001347466512,4.846868985,3.931199347,-0.1370531312,-0.9025198456
9.388350538e-09,0.01714022691,0.002426030877,0.03371444104,0.1108042391,0.1009273042,-0.002426085344,-0.002351954328,0.0006953663626,-2.426085344e-07,4.907269584,3.904054653,0.7750333528,0.9023426107,-3.904176197,4.907034389,-0.1552143263,2.729334138e-05,-0.0009850401267,0.0004434357537,-3.919576085,-0.1265737908,-0.0001215441524,4.907034389,3.904054653,-0.1274308021,-0.9024641549
9.441484865e-09,0.0185502327,0.002065596482,0.03613066965,0.1110385107,0.1004060612,-0.002065679583,-0.002813796696,0.00110720941,-2.065679583e-07,4.959393884,3.880670785,0.7839600083,0.9022804612,-3.880774271,4.959112504,-0.1547814639,4.164072906e-05,-0.0009748522276,0.0004364428667,-3.896148931,-0.1174964276,-0.000103486392,4.959112504,3.880670785,-0.1184239392,-0.9023839476
9.488348056e-09,0.01989410961,0.001592666529,0.03829624571,0.1112418026,0.09995110061,-0.001592787425,-0.003413602236,0.001642853189,-1.592787425e-07,5.004889939,3.860397118,0.7922184029,0.902195973,-3.860476911,5.004548579,-0.1542262601,6.057770793e-05,-0.0009638360759,0.0004284358605,-3.875819744,-0.1090626572,-7.979260521e-05,5.004548579,3.860397118,-0.1100573627,-0.9022757656
9.530326814e-09,0.02123538983,0.0009894731629,0.04031883575,0.111420483,0.09954820391,-0.0009896420626,-0.004173952028,0.002322196106,-9.896420626e-08,5.045179609,3.842598892,0.7998806818,0.9020856927,-3.842648465,5.044762214,-0.1535280406,8.462969442e-05,-0.000951606081,0.0004191286799,-3.857951696,-0.1011928141,-4.957262235e-05,5.044762214,3.842598892,-0.1022545836,-0.9021352653
9.572305571e-09,0.02277680924,0.0001489154897,0.04248789437,0.1115949592,0.0991507699,-0.0001491503033,-0.005232065778,0.003264766132,-1.491503033e-08,5.08492301,3.825247908,0.8077492688,0.9019288184,-3.825255369,5.084399804,-0.1525617525,0.0001176557242,-0.0009362159003,0.0004069719094,-3.840504084,-0.09304816981,-7.460689515e-06,5.084399804,3.825247908,-0.09418701027,-0.9019362791
9.614284329e-09,0.02460733273,-0.001014130465,0.04489068611,0.1117639189,0.09876025275,0.001013807027,-0.006703326876,0.004563676812,1.013807027e-07,5.123974725,3.808485753,0.8157736772,0.9017064675,-3.808434945,5.123304393,-0.1512235582,0.0001620598444,-0.0009164464126,0.0003908656896,-3.823608109,-0.08465161579,5.080790394e-05,5.123304393,3.808485753,-0.08588198242,-0.9016556596
9.656263087e-09,0.02683617781,-0.002604199877,0.04763487886,0.11192555,0.09837866223,0.002603760927,-0.008741729751,0.006331835587,2.603760927e-07,5.162133777,3.79250753,0.8238935466,0.9013925528,-3.79237706,5.161259604,-0.1493747152,0.0002199350227,-0.0008906784979,0.0003693503861,-3.807445002,-0.07602672689,0.0001304703699,5.161259604,3.79250753,-0.07736853578,-0.9012620824
9.698241845e-09,0.02958587449,-0.004738969425,0.0508416154,0.1120773829,0.09800873687,0.004738386489,-0.01154592764,0.00869385859,4.738386489e-07,5.199126313,3.777578114,0.8320372434,0.9009516542,-3.777340692,5.19797172,-0.1468359295,0.0002920738016,-0.000856844814,0.0003405582828,-3.792261707,-0.06719769471,0.0002374223099,5.19797172,3.777578114,-0.06867698843,-0.9007142319
9.740220602e-09,0.03297414624,-0.007532431511,0.05462740126,0.1122161195,0.09765413231,0.007531680171,-0.01536005204,0.01176637568,7.531680171e-07,5.234586769,3.764049413,0.8401214281,0.9003367681,-3.763672038,5.233050763,-0.1433863269,0.0003764436106,-0.0008124414218,0.0003022213093,-3.778388046,-0.05818925794,0.0003773747436,5.233050763,3.764049413,-0.05983796525,-0.8999593933
9.792180157e-09,0.03816555249,-0.01201407725,0.06022685129,0.1123632057,0.0972436312,0.01201310508,-0.0218996898,0.0166563588,1.201310508e-06,5.27563688,3.74993204,0.8499043122,0.8992427501,-3.749330134,5.273446911,-0.1374739358,0.0004870693478,-0.0007386521238,0.000237746147,-3.763679433,-0.04682825505,0.0006019051728,5.273446911,3.74993204,-0.04873653267,-0.8986408449
9.829942037e-09,0.04261201704,-0.01596700998,0.06491073228,0.1124475069,0.09697109411,0.01596589473,-0.02820456195,0.02093434944,1.596589473e-06,5.302890589,3.742071985,0.8567573756,0.8981390121,-3.741272037,5.300070133,-0.1317732939,0.0005587484839,-0.0006690895312,0.0001764621055,-3.755249314,-0.03845108855,0.0007999470885,5.300070133,3.742071985,-0.04058168941,-0.897339065
9.867703916e-09,0.0474936139,-0.02037916111,0.06997942053,0.1125074708,0.09672614738,0.02037795109,-0.03601901401,0.02567243734,2.037795109e-06,5.327385262,3.736782271,0.8633100449,0.8966994812,-3.735761275,5.32378336,-0.1247065325,0.0006062179712,-0.0005843550059,0.0001014400354,-3.749252924,-0.02999375972,0.001020995851,5.32378336,3.736782271,-0.03236844042,-0.8956784853
9.905465796e-09,0.05255661961,-0.02500330693,0.07517885027,0.1125378354,0.09651460362,0.02500208531,-0.04544770688,0.03060023969,2.500208531e-06,5.348539638,3.734598474,0.8694905349,0.8948463708,-3.733345808,5.343994867,-0.1161798447,0.0006120104327,-0.0004836708305,1.200108097e-05,-3.746216458,-0.02147533937,0.001252665555,5.343994867,3.734598474,-0.02410317035,-0.8935937052
9.943227676e-09,0.05741349648,-0.02945797096,0.08012124949,0.1125331994,0.0963424414,0.02945685559,-0.0564779919,0.03531324158,2.945685559e-06,5.36575586,3.736059087,0.875232987,0.8924945141,-3.734583243,5.360108061,-0.1062097298,0.0005587606259,-0.000367593064,-9.128761515e-05,-3.74668006,-0.01291500805,0.001475844233,5.360108061,3.736059087,-0.01578568287,-0.8910186699
9.980989556e-09,0.06156079796,-0.03324542122,0.08430304335,0.1124885173,0.09621527937,0.03324455511,-0.06893730976,0.03929542068,3.324455511e-06,5.378472063,3.741651892,0.8804795291,0.889555179,-3.739986297,5.371578332,-0.09496377541,0.0004338655517,-0.0002383681851,-0.0002062591155,-3.75114827,-0.004332014488,0.001665595517,5.371578332,3.741651892,-0.007410054386,-0.8878895835
1e-08,0.0632018053,-0.03472412832,0.08594208892,0.1124495271,0.09616980393,0.03472344448,-0.07564404279,0.04084428413,3.472344448e-06,5.383019607,3.746155152,0.8829174524,0.8878258156,-3.744415474,5.375455203,-0.08892134963,0.0003425485438,-0.0001693936139,-0.0002675419195,-3.755047287,-8.594208892e-06,0.001739678761,5.375455203,3.746155152,-0.003168684474,-0.8860861368
