time,C2.v,C1.v,L.i
25447,0.2719049604,3.675374809,3.032094356
25448,0.260760499,3.668025968,3.044781468
25449,0.2495137178,3.660164015,3.056836972
25450,0.2381670376,3.651789858,3.068256962
25451,0.2267244918,3.642905946,3.079036485
25452,0.2151903177,3.633515059,3.089170699
25453,0.2035687683,3.623620149,3.09865501
25454,0.1918641123,3.61322434,3.107485073
25455,0.1800806342,3.602330924,3.115656798
25456,0.1682226339,3.590943364,3.123166343
25457,0.1562944273,3.579065294,3.130010116
25458,0.1443003457,3.566700518,3.136184776
25459,0.1322447364,3.55385301,3.141687235
25460,0.1201319622,3.540526913,3.146514652
25461,0.1079664015,3.526726543,3.15066444
25462,0.09575244858,3.512456384,3.15413426
25463,0.08349451333,3.497721092,3.156922024
25464,0.07119702133,3.482525492,3.159025896
25465,0.05886441383,3.466874579,3.160444291
25466,0.0465011478,3.45077352,3.161175872
25467,0.03411169589,3.434227651,3.161219554
25468,0.02170054641,3.417242478,3.160574504
25469,0.009272203394,3.399823679,3.159240137
25470,-0.003168813452,3.3819771,3.157216121
25471,-0.01561796873,3.363708759,3.154502374
25472,-0.02807071136,3.345024844,3.151099063
25473,-0.04052247457,3.325931712,3.147006608
25474,-0.0529686759,3.306435892,3.142225678
25475,-0.06540471719,3.286544082,3.136757192
25476,-0.07782598461,3.266263151,3.130602323
25477,-0.09022784864,3.245600138,3.123762491
25478,-0.1026056641,3.224562253,3.116239368
25479,-0.11495477,3.203156876,3.108034878
25480,-0.1272699715,3.181392569,3.09915173
25481,-0.1395470685,3.159276227,3.089592067
25482,-0.1517824526,3.136813735,3.079357667
25483,-0.1639714127,3.114013253,3.068451648
25484,-0.1761092742,3.090883026,3.056877355
25485,-0.1881913986,3.067431385,3.044638361
25486,-0.2002131842,3.043666751,3.031738464
25487,-0.2121700653,3.019597627,3.018181691
25488,-0.2240575129,2.995232605,3.003972293
25489,-0.2358710343,2.970580363,2.989114752
25490,-0.247606173,2.945649666,2.973613773
25491,-0.2592585092,2.920449364,2.95747429
25492,-0.2708236594,2.894988395,2.940701463
25493,-0.2822972763,2.869275782,2.92330068
25494,-0.2936750492,2.843320636,2.905277553
25495,-0.3049527038,2.817132154,2.886637925
25496,-0.316126002,2.790719618,2.867387862
25497,-0.3271907425,2.764092398,2.84753366
25498,-0.3381427599,2.737259951,2.827081839
25499,-0.3489779254,2.710231819,2.806039148
25500,-0.3596921468,2.683017631,2.784412562
25501,-0.370281368,2.655627103,2.762209284
25502,-0.3807415694,2.628070035,2.739436742
25503,-0.3910687679,2.600356318,2.716102591
25504,-0.4012590165,2.572495926,2.692214715
25505,-0.411308405,2.544498919,2.667781222
25506,-0.4212130593,2.516375446,2.64281045
25507,-0.4309691418,2.488135742,2.617310961
25508,-0.4405728513,2.459790126,2.591291546
25509,-0.4500204229,2.431349006,2.56476122
25510,-0.4593081283,2.402822876,2.537729229
25511,-0.4684322753,2.374222315,2.510205043
25512,-0.4773884355,2.345560925,2.482201549
25513,-0.4861745299,2.316844107,2.453723147
25514,-0.4947871063,2.288082411,2.424779794
25515,-0.5032226768,2.259286765,2.395382006
25516,-0.5114778323,2.230468063,2.365540414
25517,-0.5195492415,2.201637163,2.335265766
25518,-0.5274336519,2.172804886,2.304568923
25519,-0.5351278889,2.14398202,2.273460866
25520,-0.5426288564,2.115179314,2.24195269
25521,-0.5499335368,2.086407485,2.210055605
25522,-0.5570389904,2.057677211,2.17778094
25523,-0.5639423562,2.028999136,2.145140139
25524,-0.5706408514,2.00038387,2.11214476
25525,-0.5771317713,1.971841985,2.078806479
25526,-0.5834124899,1.943384017,2.045137089
25527,-0.5894804593,1.91502047,2.011148497
25528,-0.5953332098,1.886761807,1.976852728
25529,-0.6009683503,1.858618461,1.94226192
25530,-0.6063835677,1.830600826,1.907388331
25531,-0.6115766276,1.80271926,1.872244333
25532,-0.6165453736,1.774984088,1.836842413
25533,-0.6212877277,1.747405597,1.801195177
25534,-0.6258016904,1.71999404,1.765315345
25535,-0.6300853401,1.692759634,1.729215753
25536,-0.634136834,1.665712559,1.692909355
25537,-0.6379544073,1.638862961,1.656409218
25538,-0.6415363736,1.612220951,1.619728528
25539,-0.6448811249,1.585796602,1.582880585
25540,-0.6479871314,1.559599953,1.545878807
25541,-0.6508529417,1.533641008,1.508736726
25542,-0.6534771826,1.507929733,1.471467993
25543,-0.6558585594,1.482476062,1.434086371
25544,-0.6579958556,1.457289889,1.396605743
25545,-0.6598878747,1.432381053,1.359039936
25546,-0.661533749,1.407758446,1.321401929
25547,-0.6629326285,1.38343137,1.283705428
25548,-0.6640836963,1.359409164,1.245964278
25549,-0.6649862265,1.33570105,1.208192328
25550,-0.6656395852,1.312316131,1.170403437
25551,-0.6660432302,1.289263391,1.132611467
25552,-0.6661967108,1.266551694,1.094830287
25553,-0.6660996678,1.244189787,1.057073775
25554,-0.665751834,1.222186298,1.019355814
25555,-0.6651530335,1.200549736,0.9816902925
25556,-0.6643031821,1.179288492,0.9440911071
25557,-0.6632022875,1.158410837,0.9065721604
25558,-0.6618504488,1.137924925,0.8691473615
25559,-0.6602484452,1.117884882,0.8318324913
25560,-0.6583958165,1.098253379,0.7946404558
25561,-0.6562923678,1.0789047,0.7575818119
25562,-0.6539397567,1.059815042,0.7206710861
25563,-0.651339826,1.04096136,0.6839225695
25564,-0.6484946037,1.022321366,0.6473503182
25565,-0.6454063032,1.003873533,0.6109681533
25566,-0.6420773232,0.9855970904,0.5747896605
25567,-0.6385102477,0.9674720271,0.5388281903
25568,-0.6347078461,0.9494790905,0.5030968584
25569,-0.6306730728,0.9315997861,0.467608545
25570,-0.6264090679,0.9138163783,0.4323758954
25571,-0.6219191565,0.8961118898,0.3974113194
25572,-0.6172068492,0.8784701019,0.3627269921
25573,-0.6122758417,0.8608755543,0.3283348531
25574,-0.6071300153,0.8433135453,0.2942466069
25575,-0.6017734362,0.8257701317,0.260473723
25576,-0.5962103564,0.8082321288,0.2270274357
25577,-0.5904452126,0.7906871103,0.193918744
25578,-0.5844826275,0.7731234086,0.1611584118
25579,-0.5783274084,0.7555301145,0.1287569681
25580,-0.5719845485,0.7378970773,0.09672470634
25581,-0.5654592259,0.7202149048,0.0650716851
25582,-0.5587568042,0.7024749633,0.03380772769
25583,-0.5518828323,0.6846693777,0.002942422293
25584,-0.5448430443,0.6667910314,-0.02751487806
25585,-0.53764273,0.648876315,-0.05755518688
25586,-0.53028608,0.6310304567,-0.08717031528
25587,-0.5227780102,0.6132615906,-0.1163520791
25588,-0.5151233037,0.5955797269,-0.1450925173
25589,-0.5073267272,0.577994794,-0.1733839337
25590,-0.4993930298,0.5605166388,-0.2012188967
25591,-0.491326944,0.5431550264,-0.2285902392
25592,-0.4831331853,0.5259196405,-0.255491059
25593,-0.474816452,0.508820083,-0.2819147183
25594,-0.4663814255,0.4918658741,-0.307854844
25595,-0.4578327702,0.4750664527,-0.3333053277
25596,-0.4491751336,0.4584311756,-0.3582603257
25597,-0.440413146,0.4419693184,-0.3827142587
25598,-0.4315514209,0.4256900747,-0.4066618124
25599,-0.4225945548,0.4096025568,-0.4300979368
25600,-0.4135476635,0.393715227,-0.453019013
25601,-0.4044145939,0.3780376789,-0.475419109
25602,-0.395199573,0.3625790583,-0.4972933415
25603,-0.3859071867,0.3473480263,-0.5186379139
25604,-0.3765419639,0.3323531773,-0.5394492411
25605,-0.3671083763,0.3176030398,-0.5597239489
25606,-0.3576108382,0.3031060758,-0.5794588746
25607,-0.348053707,0.288870681,-0.5986510669
25608,-0.3384412827,0.2749051847,-0.6172977853
25609,-0.3287778081,0.2612178503,-0.6353965011
25610,-0.3190674689,0.2478168744,-0.6529448964
25611,-0.3093143935,0.2347103877,-0.6699408649
25612,-0.2995226532,0.2219064543,-0.6863825113
25613,-0.2896962622,0.2094130721,-0.7022681517
25614,-0.2798391771,0.1972381729,-0.7175963135
25615,-0.2699552977,0.1853896219,-0.7323657353
25616,-0.2600484665,0.1738752182,-0.7465753669
25617,-0.2501224687,0.1627026945,-0.7602243694
25618,-0.2401810324,0.1518797172,-0.7733121153
25619,-0.2302278284,0.1414138865,-0.785838188
25620,-0.2202664706,0.1313127361,-0.7978023827
25621,-0.2103005152,0.1215837337,-0.8092047053
25622,-0.2003334616,0.1122342804,-0.8200453734
25623,-0.1903687519,0.1032717113,-0.8303248155
25624,-0.180409771,0.09470329484,-0.8400436717
25625,-0.1704598465,0.08653623345,-0.8492027931
25626,-0.160522249,0.07877766315,-0.8578032422
25627,-0.1506001917,0.07143465367,-0.8658462927
25628,-0.1406968307,0.06451420845,-0.8733334296
25629,-0.1308153229,0.05802306104,-0.8802665567
25630,-0.1209586062,0.05196844999,-0.8866471081
25631,-0.1111293353,0.04635815289,-0.8924760841
25632,-0.1013303555,0.04119894225,-0.8977556783
25633,-0.09156442824,0.03649761297,-0.9024881917
25634,-0.0818342308,0.03226098239,-0.906676033
25635,-0.07214235664,0.02849589024,-0.9103217181
25636,-0.06249131523,0.02520919867,-0.9134278704
25637,-0.05288353209,0.02240779221,-0.9159972208
25638,-0.04332134875,0.02009857784,-0.9180326075
25639,-0.0338070228,0.01828848491,-0.9195369764
25640,-0.02434272786,0.01698446521,-0.9205133807
25641,-0.0149305536,0.01619349291,-0.920964981
25642,-0.00557250571,0.0159225646,-0.9208950455
25643,0.003729494059,0.01617869929,-0.9203069497
25644,0.01297360793,0.01696893839,-0.9192041767
25645,0.02215808209,0.0183003457,-0.9175903169
25646,0.03128124667,0.02018000745,-0.9154690682
25647,0.04034151579,0.02261503227,-0.912844236
25648,0.0493373875,0.02561255121,-0.9097197332
25649,0.05826744384,0.02917971771,-0.9060995799
25650,0.06713035079,0.03332370763,-0.901987904
25651,0.07592481682,0.03805077505,-0.8973895363
25652,0.08464969497,0.04336815161,-0.8923087499
25653,0.09330407305,0.04928641435,-0.8867478114
25654,0.1018869628,0.05581257956,-0.8807113667
25655,0.1103974727,0.06295386035,-0.8742040437
25656,0.1188348078,0.07071766668,-0.8672304528
25657,0.1271982698,0.07911160537,-0.8597951867
25658,0.1354872573,0.08814348006,-0.8519028204
25659,0.1437012653,0.09782129126,-0.8435579113
25660,0.1518398855,0.1081532363,-0.8347649991
25661,0.1599028065,0.1191477094,-0.8255286059
25662,0.1678898134,0.1308133015,-0.8158532362
25663,0.1758007879,0.1431588006,-0.8057433767
25664,0.1836357085,0.1561931914,-0.7952034966
25665,0.1913946504,0.1699256553,-0.7842380472
25666,0.1990777853,0.184365571,-0.7728514624
25667,0.2066853817,0.1995225135,-0.7610481585
25668,0.2142178048,0.2154062549,-0.7488325337
25669,0.2216755164,0.2320267644,-0.7362089691
25670,0.2290590749,0.2493942075,-0.7231818279
25671,0.2363691355,0.267518947,-0.7097554554
25672,0.24360645,0.2864115423,-0.6959341797
25673,0.250771867,0.3060827498,-0.681722311
25674,0.2578663316,0.3265435225,-0.6671241419
25675,0.2648908856,0.3478050107,-0.6521439472
25676,0.2718466676,0.3698785609,-0.6367859843
25677,0.2787349127,0.3927757171,-0.6210544927
25678,0.2855569458,0.4165084025,-0.6049536411
25679,0.292314249,0.441089856,-0.588486948
25680,0.2990083862,0.4665329838,-0.5716581621
25681,0.3056410113,0.4928509348,-0.5544710184
25682,0.3122138818,0.5200572492,-0.5369291382
25683,0.3187288595,0.5481658583,-0.5190360291
25684,0.3251879099,0.5771910842,-0.5007950854
25685,0.3315931025,0.6071476405,-0.4822095881
25686,0.3379466104,0.6380506316,-0.4632827042
25687,0.3442507109,0.6699155531,-0.4440174877
25688,0.3505077856,0.7027583035,-0.4244168739
25689,0.3567203272,0.7365953597,-0.4044836094
25690,0.3628909303,0.7714435519,-0.3842203398
25691,0.3690222979,0.8073202076,-0.363629555
25692,0.3751172418,0.8442431748,-0.3427135807
25693,0.3811786827,0.8822308219,-0.3214745777
25694,0.3872096503,0.9213020375,-0.2999145427
25695,0.3932132832,0.961476231,-0.2780353079
25696,0.3991928424,1.002661271,-0.2558384492
25697,0.40514852,1.04415733,-0.2333258456
25698,0.4110777361,1.085503479,-0.2104988377
25699,0.4169767772,1.126464213,-0.1873590776
25700,0.422840796,1.167014485,-0.1639085895
25701,0.4286638764,1.207332914,-0.1401497837
25702,0.4344418506,1.247428017,-0.11608542
25703,0.4401708506,1.287225417,-0.09171821434
25704,0.4458464745,1.326726839,-0.06705122534
25705,0.4514643786,1.365933638,-0.04208780759
25706,0.4570203149,1.404847316,-0.01683132297
25707,0.4625100717,1.443468701,0.008714400976
25708,0.4679295073,1.48179841,0.03454533111
25709,0.4732745499,1.519836861,0.06065722874
25710,0.4785411978,1.557584262,0.08704564957
25711,0.4837255192,1.595040621,0.1137059438
25712,0.4888236522,1.632205737,0.1406332559
25713,0.4938318051,1.669079206,0.1678225249
25714,0.498746256,1.705660421,0.1952684842
25715,0.503563353,1.741948567,0.2229656616
25716,0.5082795142,1.777942626,0.2509083795
25717,0.5128912277,1.813641375,0.2790907545
25718,0.5173950515,1.849043386,0.3075066977
25719,0.5217876082,1.884146945,0.336149857
25720,0.5260656224,1.918950596,0.3650139806
25721,0.5302258734,1.95345246,0.3940924572
25722,0.5342652099,1.987650439,0.4233784556
25723,0.5381805572,2.021542325,0.4528649998
25724,0.5419689171,2.055125798,0.4825449683
25725,0.545627368,2.08839843,0.5124110946
25726,0.549153065,2.121357682,0.5424559668
25727,0.5525432397,2.154000905,0.5726720279
25728,0.5557952003,2.186325339,0.6030515758
25729,0.5589063317,2.218328115,0.6335867629
25730,0.5618740952,2.250006253,0.6642695967
25731,0.5646960289,2.281356663,0.6950919392
25732,0.5673697473,2.312376144,0.7260455074
25733,0.5698929359,2.343061219,0.7571217189
25734,0.5722633719,2.373408648,0.7883121494
25735,0.5744789236,2.40341547,0.8196085763
25736,0.5765375165,2.433078056,0.8510021205
25737,0.5784371575,2.46239276,0.8824838344
25738,0.580175935,2.491355918,0.9140447021
25739,0.5817520182,2.51996385,0.9456756391
25740,0.583163658,2.548212859,0.9773674925
25741,0.5844091865,2.576099229,1.009111041
25742,0.5854870167,2.603619231,1.040896995
25743,0.5863956433,2.630769115,1.072715997
25744,0.5871336422,2.657545116,1.104558619
25745,0.5876996703,2.683943453,1.136415367
25746,0.5880924662,2.709960325,1.168276678
25747,0.5883108492,2.735591917,1.20013292
25748,0.5883537205,2.760834395,1.231974392
25749,0.5882200622,2.78568391,1.263791326
25750,0.5879089376,2.810136593,1.295573885
25751,0.5874194916,2.834188562,1.327312164
25752,0.58675095,2.857835914,1.358996188
25753,0.5859026481,2.881074381,1.390615472
25754,0.5848739262,2.903901064,1.422161117
25755,0.5836642639,2.926312094,1.453622996
25756,0.5822732229,2.948303625,1.484990955
25757,0.5807004449,2.969871877,1.516254864
25758,0.5789456508,2.99101314,1.547404614
25759,0.5770086414,3.01172377,1.578430124
25760,0.5748892968,3.032000191,1.609321332
25761,0.5725875769,3.051838896,1.640068206
25762,0.5701035212,3.071236444,1.670660732
25763,0.5674372486,3.090189463,1.701088925
25764,0.5645889578,3.10869465,1.73134282
25765,0.5615589269,3.126748766,1.761412479
25766,0.5583475137,3.144348643,1.791287986
25767,0.5549551556,3.161491181,1.82095945
25768,0.5513823696,3.178173344,1.850417004
25769,0.5476297522,3.194392169,1.879650804
25770,0.5436979795,3.210144756,1.90865103
25771,0.5395878073,3.225428277,1.937407889
25772,0.5353000708,3.240239968,1.965911607
25773,0.5308356851,3.254577134,1.994152437
25774,0.5261957869,3.268436799,2.022119979
25775,0.5213812215,3.281817131,2.049805805
25776,0.5163930678,3.294715937,2.077200724
25777,0.5112325772,3.307130869,2.10429513
25778,0.5059010669,3.319059706,2.131079532
25779,0.5003999208,3.330500354,2.157544562
25780,0.4947305887,3.34145085,2.183680968
25781,0.4888945865,3.351909356,2.209479616
25782,0.4828934963,3.361874165,2.234931493
25783,0.4767289666,3.371343697,2.260027703
25784,0.4704027118,3.3803165,2.284759469
25785,0.4639165125,3.388791252,2.309118133
25786,0.4572722157,3.396766757,2.333095155
25787,0.4504717343,3.404241949,2.356682113
25788,0.4435170475,3.41121589,2.379870707
25789,0.4364102006,3.417687768,2.402652751
25790,0.4291533052,3.423656904,2.42502018
25791,0.421748539,3.429122742,2.446965049
25792,0.4141981457,3.434084859,2.468479528
25793,0.4065044355,3.438542957,2.489555909
25794,0.3986697845,3.442496866,2.510186602
25795,0.3906966351,3.445946548,2.530364133
25796,0.3825874958,3.44889209,2.550081149
25797,0.3743449413,3.451333708,2.569330416
25798,0.3659716126,3.453271746,2.588104818
25799,0.3574705493,3.454706664,2.606396776
25800,0.3488439758,3.455639226,2.624200551
25801,0.3400945237,3.456070271,2.641509874
25802,0.3312251133,3.456000754,2.658318201
25803,0.322238703,3.45543178,2.674619182
25804,0.3131382882,3.454364603,2.690406658
25805,0.3039269023,3.452800624,2.705674666
25806,0.294607616,3.450741392,2.720417434
25807,0.2851835377,3.448188606,2.734629382
25808,0.2756578132,3.445144113,2.748305126
25809,0.266033626,3.441609907,2.761439472
25810,0.2563141971,3.437588131,2.77402742
25811,0.246502785,3.433081078,2.786064164
25812,0.2366026859,3.428091186,2.79754509
25813,0.2266172334,3.422621045,2.808465777
25814,0.2165497988,3.416673391,2.818821996
25815,0.2064037907,3.410251109,2.828609713
25816,0.1961826557,3.403357232,2.837825086
25817,0.1858898775,3.395994943,2.846464465
25818,0.1755289776,3.38816757,2.854524394
25819,0.1651035149,3.379878593,2.862001611
25820,0.1546170862,3.371131639,2.868893044
25821,0.1440733254,3.361930483,2.875195816
25822,0.1334759043,3.352279047,2.880907243
25823,0.122828532,3.342181405,2.886024835
25824,0.1121349554,3.331641776,2.890546291
25825,0.1013989588,3.320664529,2.894469507
25826,0.09062460333,3.309254448,2.897792545
25827,0.07981555514,3.297416056,2.900513816
25828,0.0689750387,3.285153513,2.902632005
25829,0.05810698775,3.272471865,2.904145898
25830,0.0472153343,3.259376276,2.9050545
25831,0.03630400861,3.245872028,2.905357035
25832,0.02537693922,3.23196452,2.905052939
25833,0.01443805289,3.21765927,2.90414187
25834,0.003491274678,3.202961914,2.902623701
25835,-0.007459472128,3.187878206,2.90049852
25836,-0.01841026597,3.172414018,2.897766634
25837,-0.02935718703,3.156575339,2.894428569
25838,-0.04029631723,3.140368278,2.890485063
25839,-0.05122374025,3.123799061,2.885937075
25840,-0.0621355415,3.106874031,2.880785779
25841,-0.07302780811,3.089599651,2.875032568
25842,-0.083896629,3.0719825,2.868679049
25843,-0.09473809479,3.054029277,2.861727048
25844,-0.1055482979,3.035746798,2.854178607
25845,-0.1163233323,3.017141996,2.846035987
25846,-0.127059294,2.998221924,2.837301663
25847,-0.1377522806,2.978993751,2.82797833
25848,-0.1483983914,2.959464767,2.818068896
25849,-0.1589937274,2.939642377,2.80757649
25850,-0.1695343916,2.919534105,2.796504457
25851,-0.1800164885,2.899147594,2.784856356
25852,-0.1904361243,2.878490603,2.772635967
25853,-0.2007894072,2.857571011,2.759847285
25854,-0.2110720718,2.836397629,2.746495106
25855,-0.2212809657,2.814977101,2.732582921
25856,-0.231412468,2.793317175,2.718115112
25857,-0.2414627312,2.771426213,2.703096631
25858,-0.2514279489,2.749312622,2.687532609
25859,-0.2613043561,2.726984859,2.671428357
25860,-0.2710882287,2.704451425,2.654789363
25861,-0.280775884,2.681720872,2.637621299
25862,-0.2903636804,2.658801794,2.619930011
25863,-0.2998480174,2.635702837,2.601721529
25864,-0.3092253358,2.612432691,2.58300206
25865,-0.3184921177,2.589000095,2.563777991
25866,-0.3276448862,2.565413832,2.544055888
25867,-0.3366802056,2.541682736,2.523842497
25868,-0.3455946814,2.517815685,2.503144743
25869,-0.3543849605,2.493821607,2.481969731
25870,-0.3630477306,2.469709474,2.460324744
25871,-0.3715797209,2.445488307,2.438217246
25872,-0.3799777017,2.421167174,2.41565488
25873,-0.3882384844,2.396755189,2.392645467
25874,-0.3963589218,2.372261514,2.36919701
25875,-0.4043359076,2.347695358,2.345317689
25876,-0.4121663768,2.323065977,2.321015864
25877,-0.4198473058,2.298382674,2.296300076
25878,-0.4273757119,2.273654799,2.271179044
25879,-0.4347486537,2.24889175,2.245661665
25880,-0.441963231,2.22410297,2.219757019
25881,-0.4490165494,2.199298097,2.193474532
25882,-0.4559054127,2.174488346,2.166825656
25883,-0.462627992,2.149679587,2.139815775
25884,-0.4691815637,2.124881548,2.112454868
25885,-0.4755634755,2.100103905,2.084752994
25886,-0.481771147,2.075356287,2.056720293
25887,-0.4878020689,2.050648272,2.028366986
25888,-0.4936538036,2.025989388,1.999703376
25889,-0.4993239849,2.001389113,1.970739846
25890,-0.504810318,1.976856876,1.941486861
25891,-0.5101105799,1.952402057,1.911954966
25892,-0.5152226186,1.928033985,1.882154787
25893,-0.5201443539,1.903761939,1.852097032
25894,-0.5248737771,1.879595151,1.82179249
25895,-0.5294089507,1.8555428,1.791252029
25896,-0.5337480091,1.831614017,1.760486601
25897,-0.5378891578,1.807817883,1.729507237
25898,-0.541830674,1.784163429,1.69832505
25899,-0.5455709062,1.760659637,1.666951233
25900,-0.5491082746,1.737315439,1.635397062
25901,-0.5524412707,1.714139716,1.603673891
25902,-0.5555684575,1.691141302,1.571793158
25903,-0.5584884697,1.668328979,1.53976638
25904,-0.5612000131,1.64571148,1.507605157
25905,-0.5637018653,1.623297488,1.475321168
25906,-0.5659928752,1.601095638,1.442926173
25907,-0.5680719633,1.579114513,1.410432015
25908,-0.5699381215,1.557362647,1.377850618
25909,-0.5715904133,1.535848525,1.345193984
25910,-0.5730279734,1.514580581,1.312474198
25911,-0.5742500082,1.493567202,1.279703428
25912,-0.5752557956,1.472816721,1.246893919
25913,-0.5760446482,1.452337747,1.214058465
25914,-0.5766161083,1.432137355,1.181207773
25915,-0.5769697478,1.412223266,1.14835372
25916,-0.5771051879,1.392603392,1.11550862
25917,-0.5770221294,1.373285517,1.082684755
25918,-0.5767203533,1.354277294,1.049894371
25919,-0.5761997207,1.335586247,1.017149678
25920,-0.5754601727,1.317219773,0.9844628537
25921,-0.5745017305,1.299185136,0.9518460373
25922,-0.5733244953,1.281489473,0.919311335
25923,-0.5719286485,1.264139793,0.8868708174
25924,-0.5703144513,1.247142973,0.8545365201
25925,-0.5684822452,1.230505762,0.8223204434
25926,-0.5664324515,1.214234781,0.7902345529
25927,-0.5641655719,1.198336519,0.7582907788
25928,-0.5616821878,1.182817339,0.7265010163
25929,-0.5589829609,1.167683471,0.6948771255
25930,-0.5560686328,1.15294102,0.6634309316
25931,-0.5529400253,1.138595958,0.6321742246
25932,-0.5495980402,1.12465413,0.6011187593
25933,-0.5460436592,1.111121251,0.5702762556
25934,-0.5422779443,1.098002908,0.5396583983
25935,-0.5383020373,1.085304556,0.509276837
25936,-0.5341171536,1.073031529,0.4791431821
25937,-0.529724573,1.061188879,0.4492687128
25938,-0.5251256755,1.049781494,0.4196646647
25939,-0.5203219109,1.038814171,0.3903422738
25940,-0.5153148052,1.028291543,0.361312679
25941,-0.5101059602,1.018218084,0.3325869216
25942,-0.504697054,1.008598108,0.3041759457
25943,-0.4990898292,0.9994334911,0.2760906028
25944,-0.4932864433,0.9906194882,0.2483416018
25945,-0.4872899078,0.9819272419,0.2209395446
25946,-0.4811041981,0.9733302981,0.1938948423
25947,-0.4747335357,0.9649836423,0.1672175797
25948,-0.4681810203,0.95685004,0.1409176929
25949,-0.4614503113,0.9489371597,0.1150049238
25950,-0.4545449611,0.9412594457,0.08948884307
25951,-0.4474686317,0.9338312787,0.06437874869
25952,-0.4402249604,0.9266671296,0.03968373834
25953,-0.4328175595,0.9197815591,0.01541270944
25954,-0.425250017,0.9131892185,-0.008425640899
25955,-0.4175258958,0.9069048489,-0.03182281581
25956,-0.4096487342,0.9009432815,-0.05477051873
25957,-0.4016220457,0.8953194379,-0.07726065336
25958,-0.393449319,0.8900483294,-0.09928532369
25959,-0.3851340182,0.8851450579,-0.120836834
25960,-0.3766795826,0.880624815,-0.1419076888
25961,-0.3680894267,0.8765028827,-0.162490593
25962,-0.3593669402,0.872794633,-0.1825784517
25963,-0.3505154974,0.8695155046,-0.2021643826
25964,-0.3415384358,0.8666810295,-0.2212417022
25965,-0.3324388953,0.8643072368,-0.2398037136
25966,-0.3232201368,0.8624098638,-0.2578441237
25967,-0.3138853617,0.8610048095,-0.2753568024
25968,-0.3044377122,0.8601081349,-0.2923357819
25969,-0.294880271,0.859736063,-0.3087752575
25970,-0.2852160612,0.8599049784,-0.3246695869
25971,-0.2754480467,0.8606314279,-0.3400132908
25972,-0.2655791318,0.8619321199,-0.3548010525
25973,-0.2556121616,0.8638239249,-0.369027718
25974,-0.2455499214,0.8663238753,-0.3826882962
25975,-0.2353951375,0.8694491652,-0.3957779586
25976,-0.2251504765,0.8732171507,-0.4082920393
25977,-0.2148185456,0.8776453497,-0.4202260354
25978,-0.2044018927,0.8827514422,-0.4315756065
25979,-0.1939029894,0.8885533395,-0.4423365386
25980,-0.1833241859,0.8950693056,-0.4525046829
25981,-0.1726677971,0.9023176772,-0.4620760978
25982,-0.1619360544,0.9103170426,-0.4710469585
25983,-0.1511311044,0.919086246,-0.4794135549
25984,-0.1402550094,0.9286443876,-0.4871722918
25985,-0.1293097466,0.9390108233,-0.4943196885
25986,-0.1182972086,0.9502051649,-0.5008523793
25987,-0.1072192035,0.9622472804,-0.5067671132
25988,-0.09607839419,0.9751556158,-0.5120605487
25989,-0.08487451346,0.9888198027,-0.5167300978
25990,-0.07361089047,1.003167056,-0.52077263
25991,-0.06229099301,1.018131747,-0.5241852524
25992,-0.05091841886,1.033655262,-0.5269653112
25993,-0.0394968958,1.049686004,-0.5291103922
25994,-0.0280302816,1.066179391,-0.5306183204
25995,-0.01652256404,1.083097858,-0.5314871604
25996,-0.004977860857,1.100410857,-0.5317152158
25997,0.00659958018,1.118094855,-0.5313010299
25998,0.01820538133,1.136133334,-0.530243385
25999,0.02983503485,1.154516795,-0.5285413033
26000,0.041483903,1.173242753,-0.5261940457
26001,0.05314721807,1.192315739,-0.523201113
26002,0.06482002513,1.211748166,-0.5195622321
26003,0.07649767205,1.231542781,-0.5152773978
26004,0.08817608768,1.251685889,-0.5103469626
26005,0.09985077706,1.272172011,-0.5047714575
26006,0.1115172489,1.292995504,-0.498551662
26007,0.1231710158,1.314150565,-0.491688604
26008,0.1348075937,1.33563123,-0.4841835599
26009,0.1464225027,1.357431371,-0.4760380544
26010,0.1580111217,1.379544391,-0.4672540079
26011,0.1695691463,1.401964194,-0.4578332855
26012,0.1810922597,1.42468449,-0.4477780093
26013,0.1925759509,1.447698405,-0.4370907533
26014,0.2040157372,1.470998951,-0.4257743232
26015,0.2154071642,1.494579026,-0.4138317563
26016,0.2267458054,1.518431415,-0.4012663213
26017,0.2380272627,1.542548792,-0.3880815184
26018,0.2492471661,1.566923715,-0.3742810796
26019,0.2604011736,1.591548631,-0.3598689681
26020,0.2714849716,1.616415872,-0.344849379
26021,0.2824942745,1.641517658,-0.3292267385
26022,0.293424825,1.666846096,-0.3130057048
26023,0.3042723939,1.692393179,-0.2961911673
26024,0.3150327801,1.718150788,-0.2787882471
26025,0.3257018108,1.744110691,-0.2608022968
26026,0.3362753413,1.77026454,-0.2422389005
26027,0.3467492551,1.796603878,-0.2231038739
26028,0.3571194637,1.823120131,-0.2034032642
26029,0.367381907,1.849804615,-0.1831433502
26030,0.377532553,1.876648531,-0.1623306422
26031,0.3875673978,1.903642967,-0.140971882
26032,0.3974824466,1.930778849,-0.1190740794
26033,0.4072738071,1.958047178,-0.09664434272
26034,0.4169377583,1.985439202,-0.07368977505
26035,0.4264704602,2.012945662,-0.05021800369
26036,0.4358681289,2.040557254,-0.02623683854
26037,0.4451270362,2.068264633,-0.001754272136
26038,0.4542435098,2.096058412,0.02322152042
26039,0.4632139333,2.12392916,0.04868218141
