time,capacitor2.v,inductor2.i,capacitor1.v,inductor1.i,cosineVoltage.phi,sineVoltage.phi
0.5396,2.67455392,1.331452704,-13.05935384,0.2646892361,182.9463505,182.9463505
0.5397,3.505393885,1.312396801,-12.86633486,0.3495588143,183.0141649,183.0141649
0.5398,4.322490774,1.287925793,-12.62040933,0.4330745151,183.0819919,183.0819919
0.5399,5.122510918,1.258132832,-12.32252328,0.5148944532,183.1498314,183.1498314
0.54,5.902191145,1.223132892,-11.97383571,0.5946835524,183.2176836,183.2176836
0.5401,6.65833878,1.183062764,-11.57571862,0.6721135456,183.2855482,183.2855482
0.5402,7.387831648,1.13808106,-11.12975699,0.746862975,183.3534255,183.3534255
0.5403,8.087618067,1.08836821,-10.63774875,0.8186171916,183.4213153,183.4213153
0.5404,8.754706847,1.034127969,-10.10172003,0.8870674935,183.4892177,183.4892177
0.5405,9.386225583,0.9755875563,-9.523923389,0.9519197684,183.5571326,183.5571326
0.5406,9.979779273,0.9129506318,-8.906362596,1.012923653,183.6250602,183.6250602
0.5407,10.53279376,0.8464865273,-8.251696846,1.069813662,183.6930002,183.6930002
0.5408,11.04290074,0.7764745656,-7.562679885,1.122345162,183.7609529,183.7609529
0.5409,11.50793778,0.7032040595,-6.84216002,1.17029437,183.8289181,183.8289181
0.541,11.92594829,0.6269743124,-6.093080118,1.213458359,183.8968959,183.8968959
0.5411,12.29518154,0.5480946182,-5.318477601,1.251655049,183.9648862,183.9648862
0.5412,12.61409268,0.4668842613,-4.521484451,1.284723215,184.0328892,184.0328892
0.5413,12.88134269,0.3836725165,-3.705327209,1.312522485,184.1009046,184.1009046
0.5414,13.09579843,0.2987986489,-2.873326973,1.334933337,184.1689327,184.1689327
0.5415,13.25653261,0.2126119142,-2.0288994,1.351857101,184.2369733,184.2369733
0.5416,13.36282379,0.1254715587,-1.175554707,1.363215962,184.3050265,184.3050265
0.5417,13.41417957,0.03775445068,-0.3169808426,1.368955816,184.3730922,184.3730922
0.5418,13.41029745,-0.05019101106,0.5434188523,1.369043113,184.4411705,184.4411705
0.5419,13.35111726,-0.1380175684,1.40227451,1.363467813,184.5092614,184.5092614
0.542,13.23688431,-0.2253460647,2.2558833,1.352252028,184.5773649,184.5773649
0.5421,13.06805518,-0.3118059252,3.100629541,1.335439601,184.6454809,184.6454809
0.5422,12.84529768,-0.3970351566,3.932984703,1.313096113,184.7136094,184.7136094
0.5423,12.56949091,-0.4806803473,4.749507405,1.285308876,184.7817506,184.7817506
0.5424,12.24172522,-0.5623966674,5.546843416,1.252186935,184.8499043,184.8499043
0.5425,11.8633022,-0.6418478687,6.321725656,1.213861072,184.9180706,184.9180706
0.5426,11.43573472,-0.7187062846,7.070974195,1.1704838,184.9862494,184.9862494
0.5427,10.96074691,-0.7926528302,7.791496252,1.122229366,185.0544408,185.0544408
0.5428,10.44027416,-0.8633770022,8.480286198,1.069293753,185.1226448,185.1226448
0.5429,9.876463098,-0.9305768791,9.134425553,1.011894675,185.1908614,185.1908614
0.543,9.271777084,-0.9939562718,9.751037666,0.9502818684,185.2590905,185.2590905
0.5431,8.628403439,-1.053264901,10.32771028,0.8846789598,185.3273321,185.3273321
0.5432,7.948980929,-1.108253172,10.86204033,0.8153553447,185.3955864,185.3955864
0.5433,7.23642839,-1.158683047,11.35172529,0.7426086386,185.4638532,185.4638532
0.5434,6.493745011,-1.204338481,11.79467842,0.6667449987,185.5321326,185.5321326
0.5435,5.724010336,-1.245025413,12.18902887,0.588079124,185.6004245,185.6004245
0.5436,4.930384264,-1.280571777,12.53312156,0.5069342554,185.668729,185.668729
0.5437,4.116107048,-1.310827492,12.82551728,0.4236421754,185.7370461,185.7370461
0.5438,3.284499297,-1.335664469,13.06499263,0.3385432084,185.8053757,185.8053757
0.5439,2.438961971,-1.354976606,13.25054004,0.2519862203,185.8737179,185.8737179
0.544,1.58297639,-1.368679792,13.38136777,0.1643286191,185.9420727,185.9420727
0.5441,0.720104223,-1.376711906,13.45689991,0.07593635441,186.01044,186.01044
0.5442,-0.1460125023,-1.379032814,13.47677638,-0.0128160825,186.07882,186.07882
0.5443,-1.011563305,-1.375631787,13.44091231,-0.1015390626,186.1472124,186.1472124
0.5444,-1.873381593,-1.366505926,13.3493029,-0.1899042567,186.2156175,186.2156175
0.5445,-2.727769556,-1.351693939,13.20234796,-0.2775313331,186.2840351,186.2840351
0.5446,-3.571059812,-1.331258487,13.00067789,-0.3640434146,186.3524652,186.3524652
0.5447,-4.399689564,-1.3052836,12.74513005,-0.4490740803,186.420908,186.420908
0.5448,-5.210200599,-1.273874677,12.43674866,-0.5322673656,186.4893633,186.4893633
0.5449,-5.999239291,-1.237158487,12.07678487,-0.613277762,186.5578311,186.5578311
0.545,-6.763556596,-1.19528317,11.66669671,-0.6917702173,186.6263116,186.6263116
0.5451,-7.50000806,-1.148418232,11.20814915,-0.7674201354,186.6948046,186.6948046
0.5452,-8.20555381,-1.096754551,10.70301403,-0.8399133765,186.7633102,186.7633102
0.5453,-8.877258559,-1.040504374,10.15337012,-0.908946257,186.8318283,186.8318283
0.5454,-9.512291608,-0.9799013157,9.561503083,-0.9742255495,186.900359,186.900359
0.5455,-10.10791474,-0.9152030183,8.929932855,-1.035467485,186.9689023,186.9689023
0.5456,-10.66157386,-0.8466838733,8.261346245,-1.092409544,187.0374581,187.0374581
0.5457,-11.17112602,-0.7745939449,7.558162863,-1.144827248,187.1060265,187.1060265
0.5458,-11.6343671,-0.6992495431,6.823469665,-1.192492693,187.1746075,187.1746075
0.5459,-12.04931724,-0.6209738039,6.060417371,-1.23520095,187.243201,187.243201
0.546,-12.41422079,-0.5400966897,5.272220463,-1.27277006,187.3118071,187.3118071
0.5461,-12.72754633,-0.4569549888,4.462157186,-1.305041038,187.3804258,187.3804258
0.5462,-12.98798667,-0.3718923158,3.633569549,-1.331877872,187.449057,187.449057
0.5463,-13.19445884,-0.2852591114,2.789863322,-1.353167521,187.5177008,187.5177008
0.5464,-13.34610412,-0.1974126424,1.934508038,-1.368819917,187.5863572,187.5863572
0.5465,-13.44228799,-0.108717002,1.071036993,-1.378767967,187.6550261,187.6550261
0.5466,-13.48260018,-0.01954310906,0.2030472475,-1.382967548,187.7237076,187.7237076
0.5467,-13.46685463,0.06973129097,-0.665800378,-1.381397509,187.7924017,187.7924017
0.5468,-13.39513066,0.1587140145,-1.531695993,-1.374064141,187.8611083,187.8611083
0.5469,-13.26764199,0.2470488695,-2.391184673,-1.360988703,187.9298275,187.9298275
0.547,-13.08486,0.3343796341,-3.240832729,-1.342218443,187.9985593,187.9985593
0.5471,-12.84761196,0.4203256778,-4.076945065,-1.31783742,188.0673036,188.0673036
0.5472,-12.55692474,0.5045187558,-4.895948955,-1.287950379,188.1360605,188.1360605
0.5473,-12.21402484,0.5866030082,-5.69439404,-1.252682756,188.2048299,188.2048299
0.5474,-11.82033836,0.6662349611,-6.468952328,-1.212180677,188.273612,188.273612
0.5475,-11.377491,0.7430835256,-7.216418198,-1.166610955,188.3424066,188.3424066
0.5476,-10.8873081,0.8168299985,-7.933708393,-1.116161091,188.4112137,188.4112137
0.5477,-10.35181457,0.8871680618,-8.617862027,-1.061039279,188.4800335,188.4800335
0.5478,-9.773234971,0.9538037831,-9.266040582,-1.001474397,188.5488658,188.5488658
0.5479,-9.153993443,1.016455615,-9.875527907,-0.9377160151,188.6177106,188.6177106
0.548,-8.496713752,1.074854397,-10.44373022,-0.8700343919,188.686568,188.686568
0.5481,-7.804335174,1.128742525,-10.96815143,-0.7987312163,188.755438,188.755438
0.5482,-7.079419369,1.177905301,-11.44672433,-0.7240720196,188.8243206,188.8243206
0.5483,-6.325018171,1.222135318,-11.87745241,-0.6463721161,188.8932157,188.8932157
0.5484,-5.54442925,1.261242415,-12.25849615,-0.5659712301,188.9621234,188.9621234
0.5485,-4.740995228,1.295060173,-12.58824656,-0.4832139416,189.0310437,189.0310437
0.5486,-3.918103677,1.323445915,-12.86532514,-0.398449686,189.0999765,189.0999765
0.5487,-3.079187119,1.346280699,-13.08858394,-0.3120327546,189.1689219,189.1689219
0.5488,-2.227723024,1.363469328,-13.25710551,-0.2243222943,189.2378799,189.2378799
0.5489,-1.367233815,1.374940343,-13.37020293,-0.1356823077,189.3068504,189.3068504
0.549,-0.5012868637,1.380646026,-13.42741977,-0.04648165294,189.3758335,189.3758335
0.5491,0.3665055089,1.380562397,-13.42853015,0.04290595607,189.4448291,189.4448291
0.5492,1.232486031,1.374689218,-13.37353871,0.1321019498,189.5138374,189.5138374
0.5493,2.09295248,1.363049991,-13.26268057,0.220722903,189.5828581,189.5828581
0.5494,2.944086521,1.345700451,-13.09649935,0.3083762047,189.6518915,189.6518915
0.5495,3.78273372,1.322693345,-12.87549975,0.3947326114,189.7209374,189.7209374
0.5496,4.605256628,1.294133422,-12.60069694,0.4794161123,189.7899959,189.7899959
0.5497,5.408102065,1.260148124,-12.27332492,0.5620598083,189.859067,189.859067
0.5498,6.18785679,1.220884556,-11.89480682,0.6423111123,189.9281506,189.9281506
0.5499,6.941247497,1.176509481,-11.46675492,0.7198317497,189.9972468,189.9972468
0.55,7.665140815,1.127209329,-10.99097063,0.7942977579,190.0663555,190.0663555
0.5501,8.356543313,1.073190188,-10.46944453,0.8653994864,190.1354769,190.1354769
0.5502,9.012601491,1.014677813,-9.904356312,0.9328415972,190.2046108,190.2046108
0.5503,9.630601788,0.9519176159,-9.298074825,0.9963430643,190.2737572,190.2737572
0.5504,10.20797058,0.8851746751,-8.653158058,1.055637174,190.3429162,190.3429162
0.5505,10.74227418,0.8147337291,-7.97235314,1.110471524,190.4120878,190.4120878
0.5506,11.23120961,0.7409029667,-7.258636237,1.160607346,190.481272,190.481272
0.5507,11.67270518,0.6639983481,-6.515069112,1.205831739,190.5504687,190.5504687
0.5508,12.06502758,0.5843117786,-5.744441416,1.245963885,190.619678,190.619678
0.5509,12.40651264,0.5021984969,-4.950187245,1.280832261,190.6888998,190.6888998
0.551,12.69573033,0.4180164,-4.135764895,1.310289574,190.7581342,190.7581342
0.5511,12.93148477,0.3321260432,-3.304656862,1.33421276,190.8273812,190.8273812
0.5512,13.11281419,0.2448906409,-2.460369844,1.352502983,190.8966408,190.8966408
0.5513,13.23899098,0.1566760654,-1.606434738,1.365085637,190.9659129,190.9659129
0.5514,13.30952164,0.06785084814,-0.7464066408,1.371910346,191.0351976,191.0351976
0.5515,13.32414682,-0.02121382133,0.1161351498,1.372950961,191.1044948,191.1044948
0.5516,13.28284129,-0.1101440947,0.9775871356,1.368205565,191.1738047,191.1738047
0.5517,13.18581397,-0.1985634653,1.834321618,1.357696468,191.243127,191.243127
0.5518,13.03350791,-0.2860927676,2.682686699,1.341470209,191.312462,191.312462
0.5519,12.82666133,-0.3723432498,3.518926153,1.319603682,191.3818095,191.3818095
0.552,12.5660638,-0.4569678948,4.339690684,1.292180269,191.4511696,191.4511696
0.5521,12.25278257,-0.5396199951,5.141651719,1.259312256,191.5205422,191.5205422
0.5522,11.88827211,-0.6199377568,5.921310174,1.221151355,191.5899274,191.5899274
0.5523,11.47416226,-0.6975755515,6.675323617,1.177867548,191.6593252,191.6593252
0.5524,11.01225824,-0.7722039162,7.400506271,1.129649088,191.7287356,191.7287356
0.5525,10.50454062,-0.8435095535,8.093829009,1.076702495,191.7981585,191.7981585
0.5526,9.953165338,-0.9111953313,8.752419361,1.01925256,191.867594,191.867594
0.5527,9.360463715,-0.9749802831,9.373561509,0.957542343,191.937042,191.937042
0.5528,8.728942426,-1.034599608,9.954696287,0.891833174,192.0065026,192.0065026
0.5529,8.061283517,-1.08980467,10.49342118,0.8224046523,192.0759758,192.0759758
0.553,7.360344403,-1.140363,10.98749034,0.7495546469,192.1454616,192.1454616
0.5531,6.629157863,-1.186058292,11.43481455,0.673599296,192.2149599,192.2149599
0.5532,5.871051179,-1.22669189,11.83346279,0.5948834362,192.2844708,192.2844708
0.5533,5.088880243,-1.262101203,12.18185777,0.5137062813,192.3539942,192.3539942
0.5534,4.286007161,-1.292139735,12.47857618,0.430418373,192.4235302,192.4235302
0.5535,3.465986566,-1.316682917,12.72239933,0.3453888988,192.4930788,192.4930788
0.5536,2.632375052,-1.335630559,12.91234304,0.2589873244,192.5626399,192.5626399
0.5537,1.788731174,-1.348906844,13.04765768,0.1715833934,192.6322136,192.6322136
0.5538,0.9386154494,-1.356460335,13.12782817,0.08354712768,192.7017999,192.7017999
0.5539,0.0855903549,-1.358263969,13.15257398,-0.004751173214,192.7713988,192.7713988
0.554,-0.7667796702,-1.354315062,13.12184914,-0.09294093153,192.8410102,192.8410102
0.5541,-1.614928226,-1.344635306,13.03584219,-0.1806512915,192.9106342,192.9106342
0.5542,-2.45528695,-1.329270767,12.89497626,-0.2675111195,192.9802707,192.9802707
0.5543,-3.28428552,-1.308291892,12.699909,-0.3531490036,193.0499198,193.0499198
0.5544,-4.098351653,-1.281793502,12.4515326,-0.4371932541,193.1195815,193.1195815
0.5545,-4.89386503,-1.249903528,12.15106518,-0.5192703645,193.1892557,193.1892557
0.5546,-5.667846949,-1.21273476,11.79955277,-0.5990685019,193.2589425,193.2589425
0.5547,-6.416928327,-1.170461182,11.39864806,-0.6762386687,193.3286419,193.3286419
0.5548,-7.137875404,-1.123276252,10.95019228,-0.7504463581,193.3983538,193.3983538
0.5549,-7.827626204,-1.071389933,10.45618495,-0.8213749294,193.4680784,193.4680784
0.555,-8.483290527,-1.015028695,9.918783859,-0.888725608,193.5378154,193.5378154
0.5551,-9.102149958,-0.9544355126,9.340305116,-0.9522174856,193.6075651,193.6075651
0.5552,-9.681657861,-0.8898698663,8.723223106,-1.01158752,193.6773273,193.6773273
0.5553,-10.21943938,-0.8216077421,8.070170505,-1.066590536,193.747102,193.747102
0.5554,-10.71329144,-0.7499416315,7.383938282,-1.116999222,193.8168894,193.8168894
0.5555,-11.16118275,-0.6751805316,6.667475695,-1.162604136,193.8866893,193.8866893
0.5556,-11.5612538,-0.5976499451,5.923890293,-1.2032137,193.9565018,193.9565018
0.5557,-11.9118161,-0.5176965661,5.156498251,-1.238654318,194.0263268,194.0263268
0.5558,-12.21143002,-0.4356644066,4.368605586,-1.26877964,194.0961644,194.0961644
0.5559,-12.45892157,-0.3518747586,3.563257026,-1.293469722,194.1660146,194.1660146
0.556,-12.65331405,-0.2667052289,2.744076919,-1.312626193,194.2358773,194.2358773
0.5561,-12.79386207,-0.180531201,1.914668438,-1.326174811,194.3057526,194.3057526
0.5562,-12.88005147,-0.09372583552,1.078613573,-1.334065457,194.3756405,194.3756405
0.5563,-12.9115994,-0.006660069693,0.2394731389,-1.336272141,194.4455409,194.4455409
0.5564,-12.88845426,0.08029738219,-0.5992132294,-1.332792998,194.5154539,194.5154539
0.5565,-12.81079573,0.166780029,-1.433927075,-1.323650288,194.5853795,194.5853795
0.5566,-12.67903477,0.2524236026,-2.26117112,-1.308890399,194.6553176,194.6553176
0.5567,-12.4938136,0.3368660581,-3.077469263,-1.288583844,194.7252683,194.7252683
0.5568,-12.25600573,0.4197475737,-3.879366584,-1.262825262,194.7952316,194.7952316
0.5569,-11.96671593,0.5007105507,-4.663429339,-1.231733418,194.8652074,194.8652074
0.557,-11.62735986,0.5793940944,-5.426178769,-1.195458732,194.9351958,194.9351958
0.5571,-11.23930032,0.6554815589,-6.164562633,-1.154147314,195.0051968,195.0051968
0.5572,-10.80419735,0.7286588859,-6.875564855,-1.107976857,195.0752103,195.0752103
0.5573,-10.32410102,0.7986072631,-7.556101544,-1.057164142,195.1452364,195.1452364
0.5574,-9.801199477,0.8650272036,-8.203273355,-1.001940336,195.2152751,195.2152751
0.5575,-9.23781898,0.9276385465,-8.814365496,-0.9425509874,195.2853263,195.2853263
0.5576,-8.636423859,0.9861804565,-9.386847722,-0.8792560294,195.3553901,195.3553901
0.5577,-7.999616533,1.040411424,-9.918374338,-0.8123297777,195.4254665,195.4254665
0.5578,-7.330137507,1.090109265,-10.4067842,-0.7420609318,195.4955554,195.4955554
0.5579,-6.630865372,1.135071122,-10.8501007,-0.6687525742,195.5656569,195.5656569
0.558,-5.904816807,1.175113461,-11.24653181,-0.5927221712,195.635771,195.635771
0.5581,-5.155146574,1.210072077,-11.59447002,-0.5143015723,195.7058976,195.7058976
0.5582,-4.385147525,1.239802089,-11.89249239,-0.4338370103,195.7760368,195.7760368
0.5583,-3.59836913,1.264181846,-12.13939259,-0.3516988914,195.8461886,195.8461886
0.5584,-2.797803835,1.283114591,-12.33419921,-0.2682031258,195.9163529,195.9163529
0.5585,-1.986942513,1.296530027,-12.47619453,-0.1837158818,195.9865298,195.9865298
0.5586,-1.169404,1.304382645,-12.5648963,-0.09861505891,196.0567193,196.0567193
0.5587,-0.3487617054,1.306650345,-12.60004597,-0.0132736925,196.1269213,196.1269213
0.5588,0.4714563871,1.303334428,-12.5816087,0.07194004651,196.1971359,196.1971359
0.5589,1.287767719,1.294459601,-12.50977335,0.1566628515,196.2673631,196.2673631
0.559,2.096735156,1.280073975,-12.38495252,0.24053628,196.3376028,196.3376028
0.5591,2.894966991,1.260249066,-12.2077825,0.323206754,196.4078551,196.4078551
0.5592,3.679116941,1.235079794,-11.9791233,0.4043255598,196.47812,196.47812
0.5593,4.44588415,1.204684485,-11.70005861,0.4835488478,196.5483974,196.5483974
0.5594,5.192013185,1.169204869,-11.37189588,0.5605376328,196.6186874,196.6186874
0.5595,5.914294041,1.128806079,-10.99616624,0.634957794,196.6889899,196.6889899
0.5596,6.609525566,1.083685861,-10.57473194,0.7064788471,196.7593051,196.7593051
0.5597,7.275080665,1.034013936,-10.10914917,0.7748271949,196.8296328,196.8296328
0.5598,7.908115572,0.9800237615,-9.601607458,0.8397088736,196.899973,196.899973
0.5599,8.505927843,0.9219673425,-9.054480413,0.9008454681,196.9703258,196.9703258
0.56,9.066010495,0.8601083723,-8.470254372,0.9579791529,197.0406912,197.0406912
0.5601,9.58605201,0.7947222339,-7.851528425,1.010872691,197.1110692,197.1110692
0.5602,10.06393633,0.7260959991,-7.201014407,1.059309436,197.1814597,197.1814597
0.5603,10.49774286,0.6545284289,-6.521536897,1.10309333,197.2518628,197.2518628
0.5604,10.88574647,0.5803299737,-5.816033225,1.142048902,197.3222785,197.3222785
0.5605,11.22641749,0.5038227727,-5.087553461,1.176021275,197.3927067,197.3927067
0.5606,11.51842171,0.4253406544,-4.339260426,1.204876156,197.4631475,197.4631475
0.5607,11.76062039,0.3452291366,-3.574429685,1.228499845,197.5336008,197.5336008
0.5608,11.95207023,0.2638454261,-2.796449548,1.24679923,197.6040668,197.6040668
0.5609,12.09209095,0.1815620045,-2.00889281,1.259708964,197.6745453,197.6745453
0.561,12.18013501,0.09869042725,-1.214689495,1.267178666,197.7450363,197.7450363
0.5611,12.21600209,0.01560606486,-0.4174261726,1.269193792,197.8155399,197.8155399
0.5612,12.19970725,-0.06732144819,0.3793609517,1.265762356,197.8860561,197.8860561
0.5613,12.13147646,-0.1497301609,1.172206812,1.256914474,197.9565849,197.9565849
0.5614,12.01174659,-0.2312658057,1.957717479,1.242702363,198.0271262,198.0271262
0.5615,11.8411654,-0.3115817985,2.732570166,1.22320034,198.0976801,198.0976801
0.5616,11.62059154,-0.3903392387,3.49351322,1.198504826,198.1682465,198.1682465
0.5617,11.35109458,-0.467206909,4.23736613,1.168734344,198.2388256,198.2388256
0.5618,11.03395497,-0.5418612759,4.961019522,1.134029515,198.3094171,198.3094171
0.5619,10.67066407,-0.6139864891,5.66143516,1.094553067,198.3800213,198.3800213
0.562,10.26292414,-0.6832743818,6.335645948,1.050489825,198.450638,198.450638
0.5621,9.812676247,-0.7494231348,6.980741063,1.002049336,198.5212673,198.5212673
0.5622,9.322038074,-0.8121509694,7.593978505,0.9494574057,198.5919092,198.5919092
0.5623,8.792907769,-0.8712155418,8.173019237,0.8929216817,198.6625636,198.6625636
0.5624,8.227829299,-0.9263639939,8.715397295,0.8327134081,198.7332306,198.7332306
0.5625,7.629431062,-0.9773648618,9.218848826,0.7691124706,198.8039101,198.8039101
0.5626,7.000425883,-1.024008075,9.681312089,0.7024073958,198.8746022,198.8746022
0.5627,6.343611018,-1.066104958,10.10092745,0.6328953518,198.9453069,198.9453069
0.5628,5.661868154,-1.103488227,10.4760374,0.5608821475,199.0160242,199.0160242
0.5629,4.958163405,-1.136011995,10.80518651,0.4866822331,199.086754,199.086754
0.563,4.235547317,-1.163551766,11.08712149,0.4106186998,199.1574964,199.1574964
0.5631,3.497154863,-1.186004441,11.32079116,0.3330232801,199.2282513,199.2282513
0.5632,2.746205448,-1.203288312,11.50534643,0.2542363475,199.2990188,199.2990188
0.5633,1.986002906,-1.215343066,11.64014035,0.1746069166,199.3697989,199.3697989
0.5634,1.220000186,-1.222132313,11.72475457,0.09449848844,199.4405916,199.4405916
0.5635,0.4514465187,-1.22363948,11.75895733,0.01425147673,199.5113968,199.5113968
0.5636,-0.3165815127,-1.219868209,11.74269628,-0.06580853282,199.5822146,199.5822146
0.5637,-1.080630402,-1.210857936,11.67627097,-0.1453203669,199.6530449,199.6530449
0.5638,-1.837341197,-1.196668337,11.56017405,-0.2239331295,199.7238878,199.7238878
0.5639,-2.583449499,-1.177379322,11.39509132,-0.3013062022,199.7947433,199.7947433
0.564,-3.315785466,-1.153091038,11.18190167,-0.3771092438,199.8656113,199.8656113
0.5641,-4.031273805,-1.123923869,10.92167713,-0.4510221908,199.936492,199.936492
0.5642,-4.726933783,-1.090018436,10.61568285,-0.5227352569,200.0073851,200.0073851
0.5643,-5.399879216,-1.051535595,10.26537711,-0.5919489332,200.0782909,200.0782909
0.5644,-6.047318478,-1.008656441,9.872411291,-0.6583739883,200.1492092,200.1492092
0.5645,-6.666554493,-0.9615823032,9.43862991,-0.7217314682,200.2201401,200.2201401
0.5646,-7.254984744,-0.9105347498,8.966070603,-0.7817526964,200.2910835,200.2910835
0.5647,-7.810074248,-0.8557636593,8.457054617,-0.8381770674,200.3620395,200.3620395
0.5648,-8.329624993,-0.7975008868,7.913729493,-0.8907801031,200.4330081,200.4330081
0.5649,-8.811587439,-0.7360009928,7.338442726,-0.9393526397,200.5039893,200.5039893
0.565,-9.253977154,-0.671556693,6.733934237,-0.9836937198,200.574983,200.574983
0.5651,-9.655012992,-0.6044661186,6.102998729,-1.023623987,200.6459892,200.6459892
0.5652,-10.01311709,-0.5350328167,5.448485694,-1.058985684,200.7170081,200.7170081
0.5653,-10.32691486,-0.4635657502,4.773299406,-1.089642656,200.7880395,200.7880395
0.5654,-10.59523503,-0.3903792974,4.080398926,-1.115480346,200.8590835,200.8590835
0.5655,-10.81710956,-0.3157932527,3.372798099,-1.136405799,200.93014,200.93014
0.5656,-10.99177374,-0.2401328261,2.653565556,-1.152347661,201.0012091,201.0012091
0.5657,-11.11866612,-0.1637286433,1.925824714,-1.163256177,201.0722908,201.0722908
0.5658,-11.19742854,-0.08691674566,1.192753775,-1.169103193,201.143385,201.143385
0.5659,-11.22790612,-0.01003859051,0.4575857247,-1.169882155,201.2144919,201.2144919
0.566,-11.21020919,0.06655177771,-0.2763052719,-1.165613628,201.2856112,201.2856112
0.5661,-11.14448635,0.142548797,-1.006013672,-1.156323547,201.3567432,201.3567432
0.5662,-11.03120836,0.2176272243,-1.72844462,-1.14207206,201.4278877,201.4278877
0.5663,-10.87113133,0.2914526602,-2.440393426,-1.122948157,201.4990447,201.4990447
0.5664,-10.66518211,0.3637032049,-3.138769808,-1.099058674,201.5702144,201.5702144
0.5665,-10.41445837,0.4340694588,-3.820597888,-1.070528292,201.6413966,201.6413966
0.5666,-10.12022855,0.5022545224,-4.483016197,-1.037499539,201.7125914,201.7125914
0.5667,-9.783931874,0.5679739961,-5.123277672,-1.000132788,201.7837987,201.7837987
0.5668,-9.407178352,0.6309559804,-5.738749655,-0.9586062592,201.8550186,201.8550186
0.5669,-8.99174878,0.6909410759,-6.326913896,-0.9131160183,201.9262511,201.9262511
0.567,-8.539594739,0.7476823832,-6.885366551,-0.8638759772,201.9974961,201.9974961
0.5671,-8.052838594,0.8009455028,-7.411818181,-0.811117894,202.0687537,202.0687537
0.5672,-7.533773494,0.8505085354,-7.904093756,-0.7550913726,202.1400239,202.1400239
0.5673,-6.984970297,0.8961625761,-8.360132292,-0.6960724041,202.2113066,202.2113066
0.5674,-6.408598888,0.9377356377,-8.778220156,-0.6342975839,202.2826019,202.2826019
0.5675,-5.807315889,0.9750645942,-9.156721166,-0.5700532189,202.3539098,202.3539098
0.5676,-5.18395622,1.00800388,-9.494161131,-0.5036424231,202.4252302,202.4252302
0.5677,-4.541379924,1.036429073,-9.789264374,-0.4353704668,202.4965632,202.4965632
0.5678,-3.882472165,1.060236899,-10.04095374,-0.3655447761,202.5679088,202.5679088
0.5679,-3.210143233,1.079345225,-10.24835057,-0.2944749329,202.639267,202.639267
0.568,-2.527328542,1.093693066,-10.41077475,-0.2224726753,202.7106377,202.7106377
0.5681,-1.836988627,1.103240581,-10.52774465,-0.1498518972,202.7820209,202.7820209
0.5682,-1.142109149,1.107969072,-10.59897719,-0.07692864851,202.8534168,202.8534168
0.5683,-0.4457008909,1.107880989,-10.62438778,-0.004021135144,202.9248252,202.9248252
0.5684,0.2492002396,1.102999926,-10.60409034,0.06855028111,202.9962461,202.9962461
0.5685,0.9395332121,1.09337062,-10.53839733,0.1404630825,203.0676797,203.0676797
0.5686,1.622158801,1.079065492,-10.42790288,0.2113895913,203.1391258,203.1391258
0.5687,2.29448419,1.060149089,-10.27309437,0.2810572546,203.2105844,203.2105844
0.5688,2.953575591,1.036733702,-10.07492877,0.3491602283,203.2820557,203.2820557
0.5689,3.596563643,1.008951119,-9.834555618,0.41540066,203.3535395,203.3535395
0.569,4.220708454,0.9769481325,-9.553269133,0.4794949064,203.4250358,203.4250358
0.5691,4.823399593,0.9408865445,-9.232508198,0.5411735331,203.4965448,203.4965448
0.5692,5.402156099,0.9009431646,-8.873856368,0.6001813147,203.5680663,203.5680663
0.5693,5.954626473,0.8573098106,-8.479041863,0.6562772349,203.6396003,203.6396003
0.5694,6.478588682,0.8101933081,-8.049937573,0.7092344865,203.7111469,203.7111469
0.5695,6.97195016,0.7598154906,-7.588561056,0.7588404712,203.7827061,203.7827061
0.5696,7.432747804,0.7064131998,-7.09707454,0.8048968,203.8542779,203.8542779
0.5697,7.859147978,0.6502382851,-6.57778492,0.8472192925,203.9258622,203.9258622
0.5698,8.249446511,0.5915576041,-6.033143759,0.8856379777,203.9974591,203.9974591
0.5699,8.602113666,0.5306566233,-5.465820439,0.9200016389,204.0690686,204.0690686
0.57,8.915876207,0.4677749668,-4.877998367,0.9501874136,204.1406906,204.1406906
0.5701,9.189587041,0.4032130585,-4.272480896,0.9760859412,204.2123252,204.2123252
0.5702,9.422285492,0.3372722802,-3.652088922,0.9976077164,204.2839724,204.2839724
0.5703,9.613198543,0.2702530438,-3.019640287,1.014683236,204.3556321,204.3556321
0.5704,9.761740846,0.2024547912,-2.377949774,1.027263,204.4273044,204.4273044
0.5705,9.867514713,0.1341759943,-1.729829112,1.03531751,204.4989893,204.4989893
0.5706,9.930310121,0.06571415489,-1.078086974,1.03883727,204.5706867,204.5706867
0.5707,9.950104712,-0.002634195049,-0.4255289764,1.037832787,204.6423967,204.6423967
0.5708,9.92706379,-0.07057349364,0.22504232,1.032334571,204.7141193,204.7141193
0.5709,9.861540324,-0.137809149,0.8708274106,1.022393132,204.7858544,204.7858544
0.571,9.754074948,-0.2040475392,1.509029847,1.008078985,204.8576021,204.8576021
0.5711,9.605413664,-0.2689944627,2.136839792,0.9894842408,204.9293623,204.9293623
0.5712,9.416494239,-0.332367955,2.751537628,0.9667185288,205.0011352,205.0011352
0.5713,9.188161296,-0.3939233292,3.35077537,0.9398863691,205.0729206,205.0729206
