time,energy.y_ref,energy.y_sim,energy.y_relerr,superCap.capacitor.v_ref,superCap.capacitor.v_sim,superCap.capacitor.v_relerr
268.805,17907.44528,0,0.0368517,47.97999975,47.97312703,0.000143182
268.81,17907.44528,0,0.0368517,47.97999925,47.97312653,0.000143182
268.815,17907.44528,0,0.0368517,47.97999875,47.97312603,0.000143182
268.82,17907.44528,0,0.0368517,47.97999825,47.97312553,0.000143182
268.825,17907.44528,0,0.0368517,47.97999775,47.97312503,0.000143182
268.83,17907.44528,0,0.0368517,47.97999725,47.97312453,0.000143182
268.835,17907.44528,0,0.0368517,47.97999675,47.97312403,0.000143182
268.84,17907.44528,0,0.0368517,47.97999625,47.97312353,0.000143182
268.845,17907.44528,0,0.0368517,47.97999575,47.97312303,0.000143182
268.85,17907.44528,0,0.0368517,47.97999525,47.97312253,0.000143182
268.855,17907.44528,0,0.0368517,47.97999475,47.97312203,0.000143182
268.86,17907.44528,0,0.0368517,47.97999425,47.97312153,0.000143182
268.865,17907.44528,0,0.0368517,47.97999375,47.97312103,0.000143182
268.87,17907.44528,0,0.0368517,47.97999325,47.97312053,0.000143182
268.875,17907.44528,0,0.0368517,47.97999275,47.97312003,0.000143182
268.88,17907.44528,0,0.0368517,47.97999225,47.97311953,0.000143182
268.885,17907.44528,0,0.0368517,47.97999175,47.97311903,0.000143182
268.89,17907.44528,0,0.0368517,47.97999125,47.97311853,0.000143182
268.895,17907.44528,0,0.0368517,47.97999075,47.97311803,0.000143182
268.9,17907.44528,0,0.0368517,47.97999026,47.97311753,0.000143182
268.905,17907.44528,0,0.0368517,47.97998976,47.97311703,0.000143182
268.91,17907.44528,0,0.0368517,47.97998926,47.97311653,0.000143182
268.915,17907.44528,0,0.0368517,47.97998876,47.97311603,0.000143182
268.92,17907.44528,0,0.0368517,47.97998826,47.97311553,0.000143182
268.925,17907.44528,0,0.0368517,47.97998776,47.97311503,0.000143182
268.93,17907.44528,0,0.0368517,47.97998726,47.97311453,0.000143182
268.935,17907.44528,0,0.0368517,47.97998676,47.97311403,0.000143182
268.94,17907.44528,0,0.0368517,47.97998626,47.97311353,0.000143182
268.945,17907.44528,0,0.0368517,47.97998576,47.97311303,0.000143182
268.95,17907.44528,0,0.0368517,47.97998526,47.97311253,0.000143182
268.955,17907.44528,0,0.0368517,47.97998476,47.97311203,0.000143182
268.96,17907.44528,0,0.0368517,47.97998426,47.97311153,0.000143182
268.965,17907.44528,0,0.0368517,47.97998376,47.97311103,0.000143182
268.97,17907.44528,0,0.0368517,47.97998326,47.97311053,0.000143182
268.975,17907.44528,0,0.0368517,47.97998276,47.97311003,0.000143182
268.98,17907.44528,0,0.0368517,47.97998226,47.97310954,0.000143182
268.985,17907.44528,0,0.0368517,47.97998176,47.97310904,0.000143182
268.99,17907.44528,0,0.0368517,47.97998126,47.97310854,0.000143182
268.995,17907.44528,0,0.0368517,47.97998076,47.97310804,0.000143182
269,17907.44528,0,0.0368517,47.97998026,47.97310754,0.000143182
269.005,17907.44528,0,0.0368517,47.97997976,47.97310704,0.000143182
269.01,17907.44528,0,0.0368517,47.97997926,47.97310654,0.000143182
269.015,17907.44528,0,0.0368517,47.97997876,47.97310604,0.000143182
269.02,17907.44528,0,0.0368517,47.97997826,47.97310554,0.000143182
269.025,17907.44528,0,0.0368517,47.97997776,47.97310504,0.000143182
269.03,17907.44528,0,0.0368517,47.97997726,47.97310454,0.000143182
269.035,17907.44528,0,0.0368517,47.97997676,47.97310404,0.000143182
269.04,17907.44528,0,0.0368517,47.97997626,47.97310354,0.000143182
269.045,17907.44528,0,0.0368517,47.97997576,47.97310304,0.000143182
269.05,17907.44528,0,0.0368517,47.97997526,47.97310254,0.000143182
269.055,17907.44528,0,0.0368517,47.97997476,47.97310204,0.000143182
269.06,17907.44528,0,0.0368517,47.97997426,47.97310154,0.000143182
269.065,17907.44528,0,0.0368517,47.97997376,47.97310104,0.000143182
269.07,17907.44528,0,0.0368517,47.97997326,47.97310054,0.000143182
269.075,17907.44528,0,0.0368517,47.97997276,47.97310004,0.000143182
269.08,17907.44528,0,0.0368517,47.97997226,47.97309954,0.000143182
269.085,17907.44528,0,0.0368517,47.97997176,47.97309904,0.000143182
269.09,17907.44528,0,0.0368517,47.97997126,47.97309854,0.000143182
269.095,17907.44528,0,0.0368517,47.97997076,47.97309804,0.000143182
269.1,17907.44528,0,0.0368517,47.97997026,47.97309754,0.000143182
269.105,17907.44528,0,0.0368517,47.97996976,47.97309704,0.000143182
269.11,17907.44528,0,0.0368517,47.97996926,47.97309654,0.000143182
269.115,17907.44528,0,0.0368517,47.97996876,47.97309604,0.000143182
269.12,17907.44528,0,0.0368517,47.97996826,47.97309554,0.000143182
269.125,17907.44528,0,0.0368517,47.97996776,47.97309504,0.000143182
269.13,17907.44528,0,0.0368517,47.97996726,47.97309454,0.000143182
269.135,17907.44528,0,0.0368517,47.97996676,47.97309404,0.000143182
269.14,17907.44528,0,0.0368517,47.97996627,47.97309354,0.000143182
269.145,17907.44528,0,0.0368517,47.97996577,47.97309304,0.000143182
269.15,17907.44528,0,0.0368517,47.97996527,47.97309254,0.000143182
269.155,17907.44528,0,0.0368517,47.97996477,47.97309204,0.000143182
269.16,17907.44528,0,0.0368517,47.97996427,47.97309155,0.000143182
269.165,17907.44528,0,0.0368517,47.97996377,47.97309105,0.000143182
269.17,17907.44528,0,0.0368517,47.97996327,47.97309055,0.000143182
269.175,17907.44528,0,0.0368517,47.97996277,47.97309005,0.000143182
269.18,17907.44528,0,0.0368517,47.97996227,47.97308955,0.000143182
269.185,17907.44528,0,0.0368517,47.97996177,47.97308905,0.000143182
269.19,17907.44528,0,0.0368517,47.97996127,47.97308855,0.000143182
269.195,17907.44528,0,0.0368517,47.97996077,47.97308805,0.000143182
269.2,17907.44528,0,0.0368517,47.97996027,47.97308755,0.000143182
269.205,17907.44528,0,0.0368517,47.97995977,47.97308705,0.000143182
269.21,17907.44528,0,0.0368517,47.97995927,47.97308655,0.000143182
269.215,17907.44528,0,0.0368517,47.97995877,47.97308605,0.000143182
269.22,17907.44528,0,0.0368517,47.97995827,47.97308555,0.000143182
269.225,17907.44528,0,0.0368517,47.97995777,47.97308505,0.000143182
269.23,17907.44528,0,0.0368517,47.97995727,47.97308455,0.000143182
269.235,17907.44528,0,0.0368517,47.97995677,47.97308405,0.000143182
269.24,17907.44528,0,0.0368517,47.97995627,47.97308355,0.000143182
269.245,17907.44528,0,0.0368517,47.97995577,47.97308305,0.000143182
269.25,17907.44528,0,0.0368517,47.97995527,47.97308255,0.000143182
269.255,17907.44528,0,0.0368517,47.97995477,47.97308205,0.000143182
269.26,17907.44528,0,0.0368517,47.97995427,47.97308155,0.000143182
269.265,17907.44528,0,0.0368517,47.97995377,47.97308105,0.000143182
269.27,17907.44528,0,0.0368517,47.97995327,47.97308055,0.000143182
269.275,17907.44528,0,0.0368517,47.97995277,47.97308005,0.000143182
269.28,17907.44528,0,0.0368517,47.97995227,47.97307955,0.000143182
269.285,17907.44528,0,0.0368517,47.97995177,47.97307905,0.000143182
269.29,17907.44528,0,0.0368517,47.97995127,47.97307855,0.000143182
269.295,17907.44528,0,0.0368517,47.97995077,47.97307805,0.000143182
269.3,17907.44528,0,0.0368517,47.97995027,47.97307755,0.000143182
269.305,17907.44528,0,0.0368517,47.97994977,47.97307705,0.000143182
269.31,17907.44528,0,0.0368517,47.97994927,47.97307655,0.000143182
269.315,17907.44528,0,0.0368517,47.97994877,47.97307605,0.000143182
269.32,17907.44528,0,0.0368517,47.97994827,47.97307555,0.000143182
269.325,17907.44528,0,0.0368517,47.97994777,47.97307505,0.000143182
269.33,17907.44528,0,0.0368517,47.97994727,47.97307455,0.000143182
269.335,17907.44528,0,0.0368517,47.97994677,47.97307405,0.000143182
269.34,17907.44528,0,0.0368517,47.97994627,47.97307356,0.000143182
269.345,17907.44528,0,0.0368517,47.97994577,47.97307306,0.000143182
269.35,17907.44528,0,0.0368517,47.97994527,47.97307256,0.000143182
269.355,17907.44528,0,0.0368517,47.97994477,47.97307206,0.000143182
269.36,17907.44528,0,0.0368517,47.97994427,47.97307156,0.000143182
269.365,17907.44528,0,0.0368517,47.97994377,47.97307106,0.000143182
269.37,17907.44528,0,0.0368517,47.97994327,47.97307056,0.000143182
269.375,17907.44528,0,0.0368517,47.97994277,47.97307006,0.000143182
269.38,17907.44528,0,0.0368517,47.97994228,47.97306956,0.000143182
269.385,17907.44528,0,0.0368517,47.97994178,47.97306906,0.000143182
269.39,17907.44528,0,0.0368517,47.97994128,47.97306856,0.000143182
269.395,17907.44528,0,0.0368517,47.97994078,47.97306806,0.000143182
269.4,17907.44528,0,0.0368517,47.97994028,47.97306756,0.000143182
269.405,17907.44528,0,0.0368517,47.97993978,47.97306706,0.000143182
269.41,17907.44528,0,0.0368517,47.97993928,47.97306656,0.000143182
269.415,17907.44528,0,0.0368517,47.97993878,47.97306606,0.000143182
269.42,17907.44528,0,0.0368517,47.97993828,47.97306556,0.000143182
269.425,17907.44528,0,0.0368517,47.97993778,47.97306506,0.000143182
269.43,17907.44528,0,0.0368517,47.97993728,47.97306456,0.000143182
269.435,17907.44528,0,0.0368517,47.97993678,47.97306406,0.000143182
269.44,17907.44528,0,0.0368517,47.97993628,47.97306356,0.000143182
269.445,17907.44528,0,0.0368517,47.97993578,47.97306306,0.000143182
269.45,17907.44528,0,0.0368517,47.97993528,47.97306256,0.000143182
269.455,17907.44528,0,0.0368517,47.97993478,47.97306206,0.000143182
269.46,17907.44528,0,0.0368517,47.97993428,47.97306156,0.000143182
269.465,17907.44528,0,0.0368517,47.97993378,47.97306106,0.000143182
269.47,17907.44528,0,0.0368517,47.97993328,47.97306056,0.000143182
269.475,17907.44528,0,0.0368517,47.97993278,47.97306006,0.000143182
269.48,17907.44528,0,0.0368517,47.97993228,47.97305956,0.000143182
269.485,17907.44528,0,0.0368517,47.97993178,47.97305906,0.000143182
269.49,17907.44528,0,0.0368517,47.97993128,47.97305856,0.000143182
269.495,17907.44528,0,0.0368517,47.97993078,47.97305806,0.000143182
269.5,17907.44528,0,0.0368517,47.97993028,47.97305756,0.000143182
269.505,17907.44528,0,0.0368517,47.97992978,47.97305706,0.000143182
269.51,17907.44528,0,0.0368517,47.97992928,47.97305656,0.000143182
269.515,17907.44528,0,0.0368517,47.97992878,47.97305607,0.000143182
269.52,17907.44528,0,0.0368517,47.97992828,47.97305557,0.000143182
269.525,17907.44528,0,0.0368517,47.97992778,47.97305507,0.000143182
269.53,17907.44528,0,0.0368517,47.97992728,47.97305457,0.000143182
269.535,17907.44528,0,0.0368517,47.97992678,47.97305407,0.000143182
269.54,17907.44528,0,0.0368517,47.97992628,47.97305357,0.000143182
269.545,17907.44528,0,0.0368517,47.97992578,47.97305307,0.000143182
269.55,17907.44528,0,0.0368517,47.97992528,47.97305257,0.000143182
269.555,17907.44528,0,0.0368517,47.97992478,47.97305207,0.000143182
269.56,17907.44528,0,0.0368517,47.97992428,47.97305157,0.000143182
269.565,17907.44528,0,0.0368517,47.97992378,47.97305107,0.000143182
269.57,17907.44528,0,0.0368517,47.97992328,47.97305057,0.000143182
269.575,17907.44528,0,0.0368517,47.97992278,47.97305007,0.000143182
269.58,17907.44528,0,0.0368517,47.97992228,47.97304957,0.000143182
269.585,17907.44528,0,0.0368517,47.97992178,47.97304907,0.000143182
269.59,17907.44528,0,0.0368517,47.97992128,47.97304857,0.000143182
269.595,17907.44528,0,0.0368517,47.97992078,47.97304807,0.000143182
269.6,17907.44528,0,0.0368517,47.97992028,47.97304757,0.000143182
269.605,17907.44528,0,0.0368517,47.97991978,47.97304707,0.000143182
269.61,17907.44528,0,0.0368517,47.97991928,47.97304657,0.000143182
269.615,17907.44528,0,0.0368517,47.97991878,47.97304607,0.000143182
269.62,17907.44528,0,0.0368517,47.97991829,47.97304557,0.000143182
269.625,17907.44528,0,0.0368517,47.97991779,47.97304507,0.000143182
269.63,17907.44528,0,0.0368517,47.97991729,47.97304457,0.000143182
269.635,17907.44528,0,0.0368517,47.97991679,47.97304407,0.000143182
269.64,17907.44528,0,0.0368517,47.97991629,47.97304357,0.000143182
269.645,17907.44528,0,0.0368517,47.97991579,47.97304307,0.000143182
269.65,17907.44528,0,0.0368517,47.97991529,47.97304257,0.000143182
269.655,17907.44528,0,0.0368517,47.97991479,47.97304207,0.000143182
269.66,17907.44528,0,0.0368517,47.97991429,47.97304157,0.000143182
269.665,17907.44528,0,0.0368517,47.97991379,47.97304107,0.000143182
269.67,17907.44528,0,0.0368517,47.97991329,47.97304057,0.000143182
269.675,17907.44528,0,0.0368517,47.97991279,47.97304007,0.000143182
269.68,17907.44528,0,0.0368517,47.97991229,47.97303957,0.000143182
269.685,17907.44528,0,0.0368517,47.97991179,47.97303907,0.000143182
269.69,17907.44528,0,0.0368517,47.97991129,47.97303857,0.000143182
269.695,17907.44528,0,0.0368517,47.97991079,47.97303808,0.000143182
269.7,17907.44528,0,0.0368517,47.97991029,47.97303758,0.000143182
269.705,17907.44528,0,0.0368517,47.97990979,47.97303708,0.000143182
269.71,17907.44528,0,0.0368517,47.97990929,47.97303658,0.000143182
269.715,17907.44528,0,0.0368517,47.97990879,47.97303608,0.000143182
269.72,17907.44528,0,0.0368517,47.97990829,47.97303558,0.000143182
269.725,17907.44528,0,0.0368517,47.97990779,47.97303508,0.000143182
269.73,17907.44528,0,0.0368517,47.97990729,47.97303458,0.000143182
269.735,17907.44528,0,0.0368517,47.97990679,47.97303408,0.000143182
269.74,17907.44528,0,0.0368517,47.97990629,47.97303358,0.000143182
269.745,17907.44528,0,0.0368517,47.97990579,47.97303308,0.000143182
269.75,17907.44528,0,0.0368517,47.97990529,47.97303258,0.000143182
269.755,17907.44528,0,0.0368517,47.97990479,47.97303208,0.000143182
269.76,17907.44528,0,0.0368517,47.97990429,47.97303158,0.000143182
269.765,17907.44528,0,0.0368517,47.97990379,47.97303108,0.000143182
269.77,17907.44528,0,0.0368517,47.97990329,47.97303058,0.000143182
269.775,17907.44528,0,0.0368517,47.97990279,47.97303008,0.000143181
269.78,17907.44528,0,0.0368517,47.97990229,47.97302958,0.000143181
269.785,17907.44528,0,0.0368517,47.97990179,47.97302908,0.000143181
269.79,17907.44528,0,0.0368517,47.97990129,47.97302858,0.000143181
269.795,17907.44528,0,0.0368517,47.97990079,47.97302808,0.000143181
269.8,17907.44528,0,0.0368517,47.97990029,47.97302758,0.000143181
269.805,17907.44528,0,0.0368517,47.97989979,47.97302708,0.000143181
269.81,17907.44528,0,0.0368517,47.97989929,47.97302658,0.000143181
269.815,17907.44528,0,0.0368517,47.97989879,47.97302608,0.000143181
269.82,17907.44528,0,0.0368517,47.97989829,47.97302558,0.000143181
269.825,17907.44528,0,0.0368517,47.97989779,47.97302508,0.000143181
269.83,17907.44528,0,0.0368517,47.97989729,47.97302458,0.000143181
269.835,17907.44528,0,0.0368517,47.97989679,47.97302408,0.000143181
269.84,17907.44528,0,0.0368517,47.97989629,47.97302358,0.000143181
269.845,17907.44528,0,0.0368517,47.97989579,47.97302308,0.000143181
269.85,17907.44528,0,0.0368517,47.97989529,47.97302258,0.000143181
269.855,17907.44528,0,0.0368517,47.97989479,47.97302208,0.000143181
269.86,17907.44528,0,0.0368517,47.9798943,47.97302158,0.000143181
269.865,17907.44528,0,0.0368517,47.9798938,47.97302108,0.000143181
269.87,17907.44528,0,0.0368517,47.9798933,47.97302059,0.000143181
269.875,17907.44528,0,0.0368517,47.9798928,47.97302009,0.000143181
269.88,17907.44528,0,0.0368517,47.9798923,47.97301959,0.000143181
269.885,17907.44528,0,0.0368517,47.9798918,47.97301909,0.000143181
269.89,17907.44528,0,0.0368517,47.9798913,47.97301859,0.000143181
269.895,17907.44528,0,0.0368517,47.9798908,47.97301809,0.000143181
269.9,17907.44528,0,0.0368517,47.9798903,47.97301759,0.000143181
269.905,17907.44528,0,0.0368517,47.9798898,47.97301709,0.000143181
269.91,17907.44528,0,0.0368517,47.9798893,47.97301659,0.000143181
269.915,17907.44528,0,0.0368517,47.9798888,47.97301609,0.000143181
269.92,17907.44528,0,0.0368517,47.9798883,47.97301559,0.000143181
269.925,17907.44528,0,0.0368517,47.9798878,47.97301509,0.000143181
269.93,17907.44528,0,0.0368517,47.9798873,47.97301459,0.000143181
269.935,17907.44528,0,0.0368517,47.9798868,47.97301409,0.000143181
269.94,17907.44528,0,0.0368517,47.9798863,47.97301359,0.000143181
269.945,17907.44528,0,0.0368517,47.9798858,47.97301309,0.000143181
269.95,17907.44528,0,0.0368517,47.9798853,47.97301259,0.000143181
269.955,17907.44528,0,0.0368517,47.9798848,47.97301209,0.000143181
269.96,17907.44528,0,0.0368517,47.9798843,47.97301159,0.000143181
269.965,17907.44528,0,0.0368517,47.9798838,47.97301109,0.000143181
269.97,17907.44528,0,0.0368517,47.9798833,47.97301059,0.000143181
269.975,17907.44528,0,0.0368517,47.9798828,47.97301009,0.000143181
269.98,17907.44528,0,0.0368517,47.9798823,47.97300959,0.000143181
269.985,17907.44528,0,0.0368517,47.9798818,47.97300909,0.000143181
269.99,17907.44528,0,0.0368517,47.9798813,47.97300859,0.000143181
269.995,17907.44528,0,0.0368517,47.9798808,47.97300809,0.000143181
270,17907.44528,0,0.0368517,47.9798803,47.97300759,0.000143181
270.005,17907.44528,0,0.0368517,47.9798798,47.97300709,0.000143181
270.01,17907.44528,0,0.0368517,47.9798793,47.97300659,0.000143181
270.015,17907.44528,0,0.0368517,47.9798788,47.97300609,0.000143181
270.02,17907.44528,0,0.0368517,47.9798783,47.97300559,0.000143181
270.025,17907.44528,0,0.0368517,47.9798778,47.97300509,0.000143181
270.03,17907.44528,0,0.0368517,47.9798773,47.97300459,0.000143181
270.035,17907.44528,0,0.0368517,47.9798768,47.97300409,0.000143181
270.04,17907.44528,0,0.0368517,47.9798763,47.97300359,0.000143181
270.045,17907.44528,0,0.0368517,47.9798758,47.97300309,0.000143181
270.05,17907.44528,0,0.0368517,47.9798753,47.9730026,0.000143181
270.055,17907.44528,0,0.0368517,47.9798748,47.9730021,0.000143181
270.06,17907.44528,0,0.0368517,47.9798743,47.9730016,0.000143181
270.065,17907.44528,0,0.0368517,47.9798738,47.9730011,0.000143181
270.07,17907.44528,0,0.0368517,47.9798733,47.9730006,0.000143181
270.075,17907.44528,0,0.0368517,47.9798728,47.9730001,0.000143181
270.08,17907.44528,0,0.0368517,47.9798723,47.9729996,0.000143181
270.085,17907.44528,0,0.0368517,47.9798718,47.9729991,0.000143181
270.09,17907.44528,0,0.0368517,47.9798713,47.9729986,0.000143181
270.095,17907.44528,0,0.0368517,47.97987081,47.9729981,0.000143181
270.1,17907.44528,0,0.0368517,47.97987031,47.9729976,0.000143181
270.105,17907.44528,0,0.0368517,47.97986981,47.9729971,0.000143181
270.11,17907.44528,0,0.0368517,47.97986931,47.9729966,0.000143181
270.115,17907.44528,0,0.0368517,47.97986881,47.9729961,0.000143181
270.12,17907.44528,0,0.0368517,47.97986831,47.9729956,0.000143181
270.125,17907.44528,0,0.0368517,47.97986781,47.9729951,0.000143181
270.13,17907.44528,0,0.0368517,47.97986731,47.9729946,0.000143181
270.135,17907.44528,0,0.0368517,47.97986681,47.9729941,0.000143181
270.14,17907.44528,0,0.0368517,47.97986631,47.9729936,0.000143181
270.145,17907.44528,0,0.0368517,47.97986581,47.9729931,0.000143181
270.15,17907.44528,0,0.0368517,47.97986531,47.9729926,0.000143181
270.155,17907.44528,0,0.0368517,47.97986481,47.9729921,0.000143181
270.16,17907.44528,0,0.0368517,47.97986431,47.9729916,0.000143181
270.165,17907.44528,0,0.0368517,47.97986381,47.9729911,0.000143181
270.17,17907.44528,0,0.0368517,47.97986331,47.9729906,0.000143181
270.175,17907.44528,0,0.0368517,47.97986281,47.9729901,0.000143181
270.18,17907.44528,0,0.0368517,47.97986231,47.9729896,0.000143181
270.185,17907.44528,0,0.0368517,47.97986181,47.9729891,0.000143181
270.19,17907.44528,0,0.0368517,47.97986131,47.9729886,0.000143181
270.195,17907.44528,0,0.0368517,47.97986081,47.9729881,0.000143181
270.2,17907.44528,0,0.0368517,47.97986031,47.9729876,0.000143181
270.205,17907.44528,0,0.0368517,47.97985981,47.9729871,0.000143181
270.21,17907.44528,0,0.0368517,47.97985931,47.9729866,0.000143181
270.215,17907.44528,0,0.0368517,47.97985881,47.9729861,0.000143181
270.22,17907.44528,0,0.0368517,47.97985831,47.9729856,0.000143181
270.225,17907.44528,0,0.0368517,47.97985781,47.9729851,0.000143181
270.23,17907.44528,0,0.0368517,47.97985731,47.97298461,0.000143181
270.235,17907.44528,0,0.0368517,47.97985681,47.97298411,0.000143181
270.24,17907.44528,0,0.0368517,47.97985631,47.97298361,0.000143181
270.245,17907.44528,0,0.0368517,47.97985581,47.97298311,0.000143181
270.25,17907.44528,0,0.0368517,47.97985531,47.97298261,0.000143181
270.255,17907.44528,0,0.0368517,47.97985481,47.97298211,0.000143181
270.26,17907.44528,0,0.0368517,47.97985431,47.97298161,0.000143181
270.265,17907.44528,0,0.0368517,47.97985381,47.97298111,0.000143181
270.27,17907.44528,0,0.0368517,47.97985331,47.97298061,0.000143181
270.275,17907.44528,0,0.0368517,47.97985281,47.97298011,0.000143181
270.28,17907.44528,0,0.0368517,47.97985231,47.97297961,0.000143181
270.285,17907.44528,0,0.0368517,47.97985181,47.97297911,0.000143181
270.29,17907.44528,0,0.0368517,47.97985131,47.97297861,0.000143181
270.295,17907.44528,0,0.0368517,47.97985081,47.97297811,0.000143181
270.3,17907.44528,0,0.0368517,47.97985031,47.97297761,0.000143181
270.305,17907.44528,0,0.0368517,47.97984981,47.97297711,0.000143181
270.31,17907.44528,0,0.0368517,47.97984931,47.97297661,0.000143181
270.315,17907.44528,0,0.0368517,47.97984881,47.97297611,0.000143181
270.32,17907.44528,0,0.0368517,47.97984831,47.97297561,0.000143181
270.325,17907.44528,0,0.0368517,47.97984781,47.97297511,0.000143181
270.33,17907.44528,0,0.0368517,47.97984731,47.97297461,0.000143181
270.335,17907.44528,0,0.0368517,47.97984682,47.97297411,0.000143181
270.34,17907.44528,0,0.0368517,47.97984632,47.97297361,0.000143181
270.345,17907.44528,0,0.0368517,47.97984582,47.97297311,0.000143181
270.35,17907.44528,0,0.0368517,47.97984532,47.97297261,0.000143181
270.355,17907.44528,0,0.0368517,47.97984482,47.97297211,0.000143181
270.36,17907.44528,0,0.0368517,47.97984432,47.97297161,0.000143181
270.365,17907.44528,0,0.0368517,47.97984382,47.97297111,0.000143181
270.37,17907.44528,0,0.0368517,47.97984332,47.97297061,0.000143181
270.375,17907.44528,0,0.0368517,47.97984282,47.97297011,0.000143181
270.38,17907.44528,0,0.0368517,47.97984232,47.97296961,0.000143181
270.385,17907.44528,0,0.0368517,47.97984182,47.97296911,0.000143181
270.39,17907.44528,0,0.0368517,47.97984132,47.97296861,0.000143181
270.395,17907.44528,0,0.0368517,47.97984082,47.97296811,0.000143181
270.4,17907.44528,0,0.0368517,47.97984032,47.97296761,0.000143181
270.405,17907.44528,0,0.0368517,47.97983982,47.97296712,0.000143181
270.41,17907.44528,0,0.0368517,47.97983932,47.97296662,0.000143181
270.415,17907.44528,0,0.0368517,47.97983882,47.97296612,0.000143181
270.42,17907.44528,0,0.0368517,47.97983832,47.97296562,0.000143181
270.425,17907.44528,0,0.0368517,47.97983782,47.97296512,0.000143181
270.43,17907.44528,0,0.0368517,47.97983732,47.97296462,0.000143181
270.435,17907.44528,0,0.0368517,47.97983682,47.97296412,0.000143181
270.44,17907.44528,0,0.0368517,47.97983632,47.97296362,0.000143181
270.445,17907.44528,0,0.0368517,47.97983582,47.97296312,0.000143181
270.45,17907.44528,0,0.0368517,47.97983532,47.97296262,0.000143181
270.455,17907.44528,0,0.0368517,47.97983482,47.97296212,0.000143181
270.46,17907.44528,0,0.0368517,47.97983432,47.97296162,0.000143181
270.465,17907.44528,0,0.0368517,47.97983382,47.97296112,0.000143181
270.47,17907.44528,0,0.0368517,47.97983332,47.97296062,0.000143181
270.475,17907.44528,0,0.0368517,47.97983282,47.97296012,0.000143181
270.48,17907.44528,0,0.0368517,47.97983232,47.97295962,0.000143181
270.485,17907.44528,0,0.0368517,47.97983182,47.97295912,0.000143181
270.49,17907.44528,0,0.0368517,47.97983132,47.97295862,0.000143181
270.495,17907.44528,0,0.0368517,47.97983082,47.97295812,0.000143181
270.5,17907.44528,0,0.0368517,47.97983032,47.97295762,0.000143181
270.505,17907.44528,0,0.0368517,47.97982982,47.97295712,0.000143181
270.51,17907.44528,0,0.0368517,47.97982932,47.97295662,0.000143181
270.515,17907.44528,0,0.0368517,47.97982882,47.97295612,0.000143181
270.52,17907.44528,0,0.0368517,47.97982832,47.97295562,0.000143181
270.525,17907.44528,0,0.0368517,47.97982782,47.97295512,0.000143181
270.53,17907.44528,0,0.0368517,47.97982732,47.97295462,0.000143181
270.535,17907.44528,0,0.0368517,47.97982682,47.97295412,0.000143181
270.54,17907.44528,0,0.0368517,47.97982632,47.97295362,0.000143181
270.545,17907.44528,0,0.0368517,47.97982582,47.97295312,0.000143181
270.55,17907.44528,0,0.0368517,47.97982532,47.97295262,0.000143181
270.555,17907.44528,0,0.0368517,47.97982482,47.97295212,0.000143181
270.56,17907.44528,0,0.0368517,47.97982432,47.97295162,0.000143181
270.565,17907.44528,0,0.0368517,47.97982382,47.97295112,0.000143181
270.57,17907.44528,0,0.0368517,47.97982332,47.97295062,0.000143181
270.575,17907.44528,0,0.0368517,47.97982283,47.97295012,0.000143181
270.58,17907.44528,0,0.0368517,47.97982233,47.97294962,0.000143181
270.585,17907.44528,0,0.0368517,47.97982183,47.97294913,0.000143181
270.59,17907.44528,0,0.0368517,47.97982133,47.97294863,0.000143181
270.595,17907.44528,0,0.0368517,47.97982083,47.97294813,0.000143181
270.6,17907.44528,0,0.0368517,47.97982033,47.97294763,0.000143181
270.605,17907.44528,0,0.0368517,47.97981983,47.97294713,0.000143181
270.61,17907.44528,0,0.0368517,47.97981933,47.97294663,0.000143181
270.615,17907.44528,0,0.0368517,47.97981883,47.97294613,0.000143181
270.62,17907.44528,0,0.0368517,47.97981833,47.97294563,0.000143181
270.625,17907.44528,0,0.0368517,47.97981783,47.97294513,0.000143181
270.63,17907.44528,0,0.0368517,47.97981733,47.97294463,0.000143181
270.635,17907.44528,0,0.0368517,47.97981683,47.97294413,0.000143181
270.64,17907.44528,0,0.0368517,47.97981633,47.97294363,0.000143181
270.645,17907.44528,0,0.0368517,47.97981583,47.97294313,0.000143181
270.65,17907.44528,0,0.0368517,47.97981533,47.97294263,0.000143181
270.655,17907.44528,0,0.0368517,47.97981483,47.97294213,0.000143181
270.66,17907.44528,0,0.0368517,47.97981433,47.97294163,0.000143181
270.665,17907.44528,0,0.0368517,47.97981383,47.97294113,0.000143181
270.67,17907.44528,0,0.0368517,47.97981333,47.97294063,0.000143181
270.675,17907.44528,0,0.0368517,47.97981283,47.97294013,0.000143181
270.68,17907.44528,0,0.0368517,47.97981233,47.97293963,0.000143181
270.685,17907.44528,0,0.0368517,47.97981183,47.97293913,0.000143181
270.69,17907.44528,0,0.0368517,47.97981133,47.97293863,0.000143181
270.695,17907.44528,0,0.0368517,47.97981083,47.97293813,0.000143181
270.7,17907.44528,0,0.0368517,47.97981033,47.97293763,0.000143181
270.705,17907.44528,0,0.0368517,47.97980983,47.97293713,0.000143181
270.71,17907.44528,0,0.0368517,47.97980933,47.97293663,0.000143181
270.715,17907.44528,0,0.0368517,47.97980883,47.97293613,0.000143181
270.72,17907.44528,0,0.0368517,47.97980833,47.97293563,0.000143181
270.725,17907.44528,0,0.0368517,47.97980783,47.97293513,0.000143181
270.73,17907.44528,0,0.0368517,47.97980733,47.97293463,0.000143181
270.735,17907.44528,0,0.0368517,47.97980683,47.97293413,0.000143181
