time,energy.y,superCap.capacitor.v
259.65,-133198.8153,41.9772121
259.66,-133198.8153,41.97721122
259.67,-133198.8153,41.97721035
259.68,-133198.8153,41.97720947
259.69,-133198.8153,41.9772086
259.7,-133198.8153,41.97720772
259.71,-133198.8153,41.97720685
259.72,-133198.8153,41.97720598
259.73,-133198.8153,41.9772051
259.74,-133198.8153,41.97720423
259.75,-133198.8153,41.97720335
259.76,-133198.8153,41.97720248
259.77,-133198.8153,41.9772016
259.78,-133198.8153,41.97720073
259.79,-133198.8153,41.97719985
259.8,-133198.8153,41.97719898
259.81,-133198.8153,41.9771981
259.82,-133198.8153,41.97719723
259.83,-133198.8153,41.97719636
259.84,-133198.8153,41.97719548
259.85,-133198.8153,41.97719461
259.86,-133198.8153,41.97719373
259.87,-133198.8153,41.97719286
259.88,-133198.8153,41.97719198
259.89,-133198.8153,41.97719111
259.9,-133198.8153,41.97719023
259.91,-133198.8153,41.97718936
259.92,-133198.8153,41.97718848
259.93,-133198.8153,41.97718761
259.94,-133198.8153,41.97718674
259.95,-133198.8153,41.97718586
259.96,-133198.8153,41.97718499
259.97,-133198.8153,41.97718411
259.98,-133198.8153,41.97718324
259.99,-133198.8153,41.97718236
260,-133198.8153,41.97718149
260.01,-133198.8153,41.97718061
260.02,-133198.8153,41.97717974
260.03,-133198.8153,41.97717887
260.04,-133198.8153,41.97717799
260.05,-133198.8153,41.97717712
260.06,-133198.8153,41.97717624
260.07,-133198.8153,41.97717537
260.08,-133198.8153,41.97717449
260.09,-133198.8153,41.97717362
260.1,-133198.8153,41.97717274
260.11,-133198.8153,41.97717187
260.12,-133198.8153,41.97717099
260.13,-133198.8153,41.97717012
260.14,-133198.8153,41.97716925
260.15,-133198.8153,41.97716837
260.16,-133198.8153,41.9771675
260.17,-133198.8153,41.97716662
260.18,-133198.8153,41.97716575
260.19,-133198.8153,41.97716487
260.2,-133198.8153,41.977164
260.21,-133198.8153,41.97716312
260.22,-133198.8153,41.97716225
260.23,-133198.8153,41.97716137
260.24,-133198.8153,41.9771605
260.25,-133198.8153,41.97715963
260.26,-133198.8153,41.97715875
260.27,-133198.8153,41.97715788
260.28,-133198.8153,41.977157
260.29,-133198.8153,41.97715613
260.3,-133198.8153,41.97715525
260.31,-133198.8153,41.97715438
260.32,-133198.8153,41.9771535
260.33,-133198.8153,41.97715263
260.34,-133198.8153,41.97715175
260.35,-133198.8153,41.97715088
260.36,-133198.8153,41.97715001
260.37,-133198.8153,41.97714913
260.38,-133198.8153,41.97714826
260.39,-133198.8153,41.97714738
260.4,-133198.8153,41.97714651
260.41,-133198.8153,41.97714563
260.42,-133198.8153,41.97714476
260.43,-133198.8153,41.97714388
260.44,-133198.8153,41.97714301
260.45,-133198.8153,41.97714214
260.46,-133198.8153,41.97714126
260.47,-133198.8153,41.97714039
260.48,-133198.8153,41.97713951
260.49,-133198.8153,41.97713864
260.5,-133198.8153,41.97713776
260.51,-133198.8153,41.97713689
260.52,-133198.8153,41.97713601
260.53,-133198.8153,41.97713514
260.54,-133198.8153,41.97713426
260.55,-133198.8153,41.97713339
260.56,-133198.8153,41.97713252
260.57,-133198.8153,41.97713164
260.58,-133198.8153,41.97713077
260.59,-133198.8153,41.97712989
260.6,-133198.8153,41.97712902
260.61,-133198.8153,41.97712814
260.62,-133198.8153,41.97712727
260.63,-133198.8153,41.97712639
260.64,-133198.8153,41.97712552
260.65,-133198.8153,41.97712464
260.66,-133198.8153,41.97712377
260.67,-133198.8153,41.9771229
260.68,-133198.8153,41.97712202
260.69,-133198.8153,41.97712115
260.7,-133198.8153,41.97712027
260.71,-133198.8153,41.9771194
260.72,-133198.8153,41.97711852
260.73,-133198.8153,41.97711765
260.74,-133198.8153,41.97711677
260.75,-133198.8153,41.9771159
260.76,-133198.8153,41.97711502
260.77,-133198.8153,41.97711415
260.78,-133198.8153,41.97711328
260.79,-133198.8153,41.9771124
260.8,-133198.8153,41.97711153
260.81,-133198.8153,41.97711065
260.82,-133198.8153,41.97710978
260.83,-133198.8153,41.9771089
260.84,-133198.8153,41.97710803
260.85,-133198.8153,41.97710715
260.86,-133198.8153,41.97710628
260.87,-133198.8153,41.97710541
260.88,-133198.8153,41.97710453
260.89,-133198.8153,41.97710366
260.9,-133198.8153,41.97710278
260.91,-133198.8153,41.97710191
260.92,-133198.8153,41.97710103
260.93,-133198.8153,41.97710016
260.94,-133198.8153,41.97709928
260.95,-133198.8153,41.97709841
260.96,-133198.8153,41.97709753
260.97,-133198.8153,41.97709666
260.98,-133198.8153,41.97709579
260.99,-133198.8153,41.97709491
261,-133198.8153,41.97709404
261.01,-133198.8153,41.97709316
261.02,-133198.8153,41.97709229
261.03,-133198.8153,41.97709141
261.04,-133198.8153,41.97709054
261.05,-133198.8153,41.97708966
261.06,-133198.8153,41.97708879
261.07,-133198.8153,41.97708791
261.08,-133198.8153,41.97708704
261.09,-133198.8153,41.97708617
261.1,-133198.8153,41.97708529
261.11,-133198.8153,41.97708442
261.12,-133198.8153,41.97708354
261.13,-133198.8153,41.97708267
261.14,-133198.8153,41.97708179
261.15,-133198.8153,41.97708092
261.16,-133198.8153,41.97708004
261.17,-133198.8153,41.97707917
261.18,-133198.8153,41.97707829
261.19,-133198.8153,41.97707742
261.2,-133198.8153,41.97707655
261.21,-133198.8153,41.97707567
261.22,-133198.8153,41.9770748
261.23,-133198.8153,41.97707392
261.24,-133198.8153,41.97707305
261.25,-133198.8153,41.97707217
261.26,-133198.8153,41.9770713
261.27,-133198.8153,41.97707042
261.28,-133198.8153,41.97706955
261.29,-133198.8153,41.97706868
261.3,-133198.8153,41.9770678
261.31,-133198.8153,41.97706693
261.32,-133198.8153,41.97706605
261.33,-133198.8153,41.97706518
261.34,-133198.8153,41.9770643
261.35,-133198.8153,41.97706343
261.36,-133198.8153,41.97706255
261.37,-133198.8153,41.97706168
261.38,-133198.8153,41.9770608
261.39,-133198.8153,41.97705993
261.4,-133198.8153,41.97705906
261.41,-133198.8153,41.97705818
261.42,-133198.8153,41.97705731
261.43,-133198.8153,41.97705643
261.44,-133198.8153,41.97705556
261.45,-133198.8153,41.97705468
261.46,-133198.8153,41.97705381
261.47,-133198.8153,41.97705293
261.48,-133198.8153,41.97705206
261.49,-133198.8153,41.97705118
261.5,-133198.8153,41.97705031
261.51,-133198.8153,41.97704944
261.52,-133198.8153,41.97704856
261.53,-133198.8153,41.97704769
261.54,-133198.8153,41.97704681
261.55,-133198.8153,41.97704594
261.56,-133198.8153,41.97704506
261.57,-133198.8153,41.97704419
261.58,-133198.8153,41.97704331
261.59,-133198.8153,41.97704244
261.6,-133198.8153,41.97704157
261.61,-133198.8153,41.97704069
261.62,-133198.8153,41.97703982
261.63,-133198.8153,41.97703894
261.64,-133198.8153,41.97703807
261.65,-133198.8153,41.97703719
261.66,-133198.8153,41.97703632
261.67,-133198.8153,41.97703544
261.68,-133198.8153,41.97703457
261.69,-133198.8153,41.97703369
261.7,-133198.8153,41.97703282
261.71,-133198.8153,41.97703195
261.72,-133198.8153,41.97703107
261.73,-133198.8153,41.9770302
261.74,-133198.8153,41.97702932
261.75,-133198.8153,41.97702845
261.76,-133198.8153,41.97702757
261.77,-133198.8153,41.9770267
261.78,-133198.8153,41.97702582
261.79,-133198.8153,41.97702495
261.8,-133198.8153,41.97702407
261.81,-133198.8153,41.9770232
261.82,-133198.8153,41.97702233
261.83,-133198.8153,41.97702145
261.84,-133198.8153,41.97702058
261.85,-133198.8153,41.9770197
261.86,-133198.8153,41.97701883
261.87,-133198.8153,41.97701795
261.88,-133198.8153,41.97701708
261.89,-133198.8153,41.9770162
261.9,-133198.8153,41.97701533
261.91,-133198.8153,41.97701445
261.92,-133198.8153,41.97701358
261.93,-133198.8153,41.97701271
261.94,-133198.8153,41.97701183
261.95,-133198.8153,41.97701096
261.96,-133198.8153,41.97701008
261.97,-133198.8153,41.97700921
261.98,-133198.8153,41.97700833
261.99,-133198.8153,41.97700746
262,-133198.8153,41.97700658
262.01,-133198.8153,41.97700571
262.02,-133198.8153,41.97700484
262.03,-133198.8153,41.97700396
262.04,-133198.8153,41.97700309
262.05,-133198.8153,41.97700221
262.06,-133198.8153,41.97700134
262.07,-133198.8153,41.97700046
262.08,-133198.8153,41.97699959
262.09,-133198.8153,41.97699871
262.1,-133198.8153,41.97699784
262.11,-133198.8153,41.97699696
262.12,-133198.8153,41.97699609
262.13,-133198.8153,41.97699522
262.14,-133198.8153,41.97699434
262.15,-133198.8153,41.97699347
262.16,-133198.8153,41.97699259
262.17,-133198.8153,41.97699172
262.18,-133198.8153,41.97699084
262.19,-133198.8153,41.97698997
262.2,-133198.8153,41.97698909
262.21,-133198.8153,41.97698822
262.22,-133198.8153,41.97698734
262.23,-133198.8153,41.97698647
262.24,-133198.8153,41.9769856
262.25,-133198.8153,41.97698472
262.26,-133198.8153,41.97698385
262.27,-133198.8153,41.97698297
262.28,-133198.8153,41.9769821
262.29,-133198.8153,41.97698122
262.3,-133198.8153,41.97698035
262.31,-133198.8153,41.97697947
262.32,-133198.8153,41.9769786
262.33,-133198.8153,41.97697773
262.34,-133198.8153,41.97697685
262.35,-133198.8153,41.97697598
262.36,-133198.8153,41.9769751
262.37,-133198.8153,41.97697423
262.38,-133198.8153,41.97697335
262.39,-133198.8153,41.97697248
262.4,-133198.8153,41.9769716
262.41,-133198.8153,41.97697073
262.42,-133198.8153,41.97696985
262.43,-133198.8153,41.97696898
262.44,-133198.8153,41.97696811
262.45,-133198.8153,41.97696723
262.46,-133198.8153,41.97696636
262.47,-133198.8153,41.97696548
262.48,-133198.8153,41.97696461
262.49,-133198.8153,41.97696373
262.5,-133198.8153,41.97696286
262.51,-133198.8153,41.97696198
262.52,-133198.8153,41.97696111
262.53,-133198.8153,41.97696023
262.54,-133198.8153,41.97695936
262.55,-133198.8153,41.97695849
262.56,-133198.8153,41.97695761
262.57,-133198.8153,41.97695674
262.58,-133198.8153,41.97695586
262.59,-133198.8153,41.97695499
262.6,-133198.8153,41.97695411
262.61,-133198.8153,41.97695324
262.62,-133198.8153,41.97695236
262.63,-133198.8153,41.97695149
262.64,-133198.8153,41.97695061
262.65,-133198.8153,41.97694974
262.66,-133198.8153,41.97694887
262.67,-133198.8153,41.97694799
262.68,-133198.8153,41.97694712
262.69,-133198.8153,41.97694624
262.7,-133198.8153,41.97694537
262.71,-133198.8153,41.97694449
262.72,-133198.8153,41.97694362
262.73,-133198.8153,41.97694274
262.74,-133198.8153,41.97694187
262.75,-133198.8153,41.976941
262.76,-133198.8153,41.97694012
262.77,-133198.8153,41.97693925
262.78,-133198.8153,41.97693837
262.79,-133198.8153,41.9769375
262.8,-133198.8153,41.97693662
262.81,-133198.8153,41.97693575
262.82,-133198.8153,41.97693487
262.83,-133198.8153,41.976934
262.84,-133198.8153,41.97693312
262.85,-133198.8153,41.97693225
262.86,-133198.8153,41.97693138
262.87,-133198.8153,41.9769305
262.88,-133198.8153,41.97692963
262.89,-133198.8153,41.97692875
262.9,-133198.8153,41.97692788
262.91,-133198.8153,41.976927
262.92,-133198.8153,41.97692613
262.93,-133198.8153,41.97692525
262.94,-133198.8153,41.97692438
262.95,-133198.8153,41.9769235
262.96,-133198.8153,41.97692263
262.97,-133198.8153,41.97692176
262.98,-133198.8153,41.97692088
262.99,-133198.8153,41.97692001
263,-133198.8153,41.97691913
263.01,-133198.8153,41.97691826
263.02,-133198.8153,41.97691738
263.03,-133198.8153,41.97691651
263.04,-133198.8153,41.97691563
263.05,-133198.8153,41.97691476
263.06,-133198.8153,41.97691389
263.07,-133198.8153,41.97691301
263.08,-133198.8153,41.97691214
263.09,-133198.8153,41.97691126
263.1,-133198.8153,41.97691039
263.11,-133198.8153,41.97690951
263.12,-133198.8153,41.97690864
263.13,-133198.8153,41.97690776
263.14,-133198.8153,41.97690689
263.15,-133198.8153,41.97690601
263.16,-133198.8153,41.97690514
263.17,-133198.8153,41.97690427
263.18,-133198.8153,41.97690339
263.19,-133198.8153,41.97690252
263.2,-133198.8153,41.97690164
263.21,-133198.8153,41.97690077
263.22,-133198.8153,41.97689989
263.23,-133198.8153,41.97689902
263.24,-133198.8153,41.97689814
263.25,-133198.8153,41.97689727
263.26,-133198.8153,41.97689639
263.27,-133198.8153,41.97689552
263.28,-133198.8153,41.97689465
263.29,-133198.8153,41.97689377
263.3,-133198.8153,41.9768929
263.31,-133198.8153,41.97689202
263.32,-133198.8153,41.97689115
263.33,-133198.8153,41.97689027
263.34,-133198.8153,41.9768894
263.35,-133198.8153,41.97688852
263.36,-133198.8153,41.97688765
263.37,-133198.8153,41.97688677
263.38,-133198.8153,41.9768859
263.39,-133198.8153,41.97688503
263.4,-133198.8153,41.97688415
263.41,-133198.8153,41.97688328
263.42,-133198.8153,41.9768824
263.43,-133198.8153,41.97688153
263.44,-133198.8153,41.97688065
263.45,-133198.8153,41.97687978
263.46,-133198.8153,41.9768789
263.47,-133198.8153,41.97687803
263.48,-133198.8153,41.97687716
263.49,-133198.8153,41.97687628
263.5,-133198.8153,41.97687541
263.51,-133198.8153,41.97687453
263.52,-133198.8153,41.97687366
263.53,-133198.8153,41.97687278
263.54,-133198.8153,41.97687191
263.55,-133198.8153,41.97687103
263.56,-133198.8153,41.97687016
263.57,-133198.8153,41.97686928
263.58,-133198.8153,41.97686841
263.59,-133198.8153,41.97686754
263.6,-133198.8153,41.97686666
263.61,-133198.8153,41.97686579
263.62,-133198.8153,41.97686491
263.63,-133198.8153,41.97686404
263.64,-133198.8153,41.97686316
263.65,-133198.8153,41.97686229
263.66,-133198.8153,41.97686141
263.67,-133198.8153,41.97686054
263.68,-133198.8153,41.97685966
263.69,-133198.8153,41.97685879
263.7,-133198.8153,41.97685792
263.71,-133198.8153,41.97685704
263.72,-133198.8153,41.97685617
263.73,-133198.8153,41.97685529
263.74,-133198.8153,41.97685442
263.75,-133198.8153,41.97685354
263.76,-133198.8153,41.97685267
263.77,-133198.8153,41.97685179
263.78,-133198.8153,41.97685092
263.79,-133198.8153,41.97685005
263.8,-133198.8153,41.97684917
263.81,-133198.8153,41.9768483
263.82,-133198.8153,41.97684742
263.83,-133198.8153,41.97684655
263.84,-133198.8153,41.97684567
263.85,-133198.8153,41.9768448
263.86,-133198.8153,41.97684392
263.87,-133198.8153,41.97684305
263.88,-133198.8153,41.97684217
263.89,-133198.8153,41.9768413
263.9,-133198.8153,41.97684043
263.91,-133198.8153,41.97683955
263.92,-133198.8153,41.97683868
263.93,-133198.8153,41.9768378
263.94,-133198.8153,41.97683693
263.95,-133198.8153,41.97683605
263.96,-133198.8153,41.97683518
263.97,-133198.8153,41.9768343
263.98,-133198.8153,41.97683343
263.99,-133198.8153,41.97683255
264,-133198.8153,41.97683168
264.01,-133198.8153,41.97683081
264.02,-133198.8153,41.97682993
264.03,-133198.8153,41.97682906
264.04,-133198.8153,41.97682818
264.05,-133198.8153,41.97682731
264.06,-133198.8153,41.97682643
264.07,-133198.8153,41.97682556
264.08,-133198.8153,41.97682468
264.09,-133198.8153,41.97682381
264.1,-133198.8153,41.97682294
264.11,-133198.8153,41.97682206
264.12,-133198.8153,41.97682119
264.13,-133198.8153,41.97682031
264.14,-133198.8153,41.97681944
264.15,-133198.8153,41.97681856
264.16,-133198.8153,41.97681769
264.17,-133198.8153,41.97681681
264.18,-133198.8153,41.97681594
264.19,-133198.8153,41.97681506
264.2,-133198.8153,41.97681419
264.21,-133198.8153,41.97681332
264.22,-133198.8153,41.97681244
264.23,-133198.8153,41.97681157
264.24,-133198.8153,41.97681069
264.25,-133198.8153,41.97680982
264.26,-133198.8153,41.97680894
264.27,-133198.8153,41.97680807
264.28,-133198.8153,41.97680719
264.29,-133198.8153,41.97680632
264.3,-133198.8153,41.97680544
264.31,-133198.8153,41.97680457
264.32,-133198.8153,41.9768037
264.33,-133198.8153,41.97680282
264.34,-133198.8153,41.97680195
264.35,-133198.8153,41.97680107
264.36,-133198.8153,41.9768002
264.37,-133198.8153,41.97679932
264.38,-133198.8153,41.97679845
264.39,-133198.8153,41.97679757
264.4,-133198.8153,41.9767967
264.41,-133198.8153,41.97679583
264.42,-133198.8153,41.97679495
264.43,-133198.8153,41.97679408
264.44,-133198.8153,41.9767932
264.45,-133198.8153,41.97679233
264.46,-133198.8153,41.97679145
264.47,-133198.8153,41.97679058
264.48,-133198.8153,41.9767897
264.49,-133198.8153,41.97678883
264.5,-133198.8153,41.97678795
264.51,-133198.8153,41.97678708
264.52,-133198.8153,41.97678621
264.53,-133198.8153,41.97678533
264.54,-133198.8153,41.97678446
264.55,-133198.8153,41.97678358
264.56,-133198.8153,41.97678271
264.57,-133198.8153,41.97678183
264.58,-133198.8153,41.97678096
264.59,-133198.8153,41.97678008
264.6,-133198.8153,41.97677921
264.61,-133198.8153,41.97677833
264.62,-133198.8153,41.97677746
264.63,-133198.8153,41.97677659
264.64,-133198.8153,41.97677571
264.65,-133198.8153,41.97677484
264.66,-133198.8153,41.97677396
264.67,-133198.8153,41.97677309
264.68,-133198.8153,41.97677221
264.69,-133198.8153,41.97677134
264.7,-133198.8153,41.97677046
264.71,-133198.8153,41.97676959
264.72,-133198.8153,41.97676872
264.73,-133198.8153,41.97676784
264.74,-133198.8153,41.97676697
264.75,-133198.8153,41.97676609
264.76,-133198.8153,41.97676522
264.77,-133198.8153,41.97676434
264.78,-133198.8153,41.97676347
264.79,-133198.8153,41.97676259
264.8,-133198.8153,41.97676172
264.81,-133198.8153,41.97676084
264.82,-133198.8153,41.97675997
264.83,-133198.8153,41.9767591
264.84,-133198.8153,41.97675822
264.85,-133198.8153,41.97675735
264.86,-133198.8153,41.97675647
264.87,-133198.8153,41.9767556
264.88,-133198.8153,41.97675472
264.89,-133198.8153,41.97675385
264.9,-133198.8153,41.97675297
264.91,-133198.8153,41.9767521
264.92,-133198.8153,41.97675122
264.93,-133198.8153,41.97675035
264.94,-133198.8153,41.97674948
264.95,-133198.8153,41.9767486
264.96,-133198.8153,41.97674773
264.97,-133198.8153,41.97674685
264.98,-133198.8153,41.97674598
264.99,-133198.8153,41.9767451
265,-133198.8153,41.97674423
265.01,-133198.8153,41.97674335
265.02,-133198.8153,41.97674248
265.03,-133198.8153,41.97674161
265.04,-133198.8153,41.97674073
265.05,-133198.8153,41.97673986
265.06,-133198.8153,41.97673898
265.07,-133198.8153,41.97673811
265.08,-133198.8153,41.97673723
265.09,-133198.8153,41.97673636
265.1,-133198.8153,41.97673548
265.11,-133198.8153,41.97673461
265.12,-133198.8153,41.97673373
265.13,-133198.8153,41.97673286
265.14,-133198.8153,41.97673199
265.15,-133198.8153,41.97673111
265.16,-133198.8153,41.97673024
265.17,-133198.8153,41.97672936
265.18,-133198.8153,41.97672849
265.19,-133198.8153,41.97672761
265.2,-133198.8153,41.97672674
265.21,-133198.8153,41.97672586
265.22,-133198.8153,41.97672499
265.23,-133198.8153,41.97672411
265.24,-133198.8153,41.97672324
265.25,-133198.8153,41.97672237
265.26,-133198.8153,41.97672149
265.27,-133198.8153,41.97672062
265.28,-133198.8153,41.97671974
265.29,-133198.8153,41.97671887
265.3,-133198.8153,41.97671799
265.31,-133198.8153,41.97671712
265.32,-133198.8153,41.97671624
265.33,-133198.8153,41.97671537
265.34,-133198.8153,41.9767145
265.35,-133198.8153,41.97671362
265.36,-133198.8153,41.97671275
265.37,-133198.8153,41.97671187
265.38,-133198.8153,41.976711
265.39,-133198.8153,41.97671012
265.4,-133198.8153,41.97670925
265.41,-133198.8153,41.97670837
265.42,-133198.8153,41.9767075
265.43,-133198.8153,41.97670662
265.44,-133198.8153,41.97670575
265.45,-133198.8153,41.97670488
265.46,-133198.8153,41.976704
265.47,-133198.8153,41.97670313
265.48,-133198.8153,41.97670225
265.49,-133198.8153,41.97670138
265.5,-133198.8153,41.9767005
265.51,-133198.8153,41.97669963
265.52,-133198.8153,41.97669875
265.53,-133198.8153,41.97669788
265.54,-133198.8153,41.976697
265.55,-133198.8153,41.97669613
265.56,-133198.8153,41.97669526
265.57,-133198.8153,41.97669438
265.58,-133198.8153,41.97669351
265.59,-133198.8153,41.97669263
265.6,-133198.8153,41.97669176
265.61,-133198.8153,41.97669088
265.62,-133198.8153,41.97669001
265.63,-133198.8153,41.97668913
265.64,-133198.8153,41.97668826
265.65,-133198.8153,41.97668739
265.66,-133198.8153,41.97668651
265.67,-133198.8153,41.97668564
265.68,-133198.8153,41.97668476
265.69,-133198.8153,41.97668389
265.7,-133198.8153,41.97668301
265.71,-133198.8153,41.97668214
265.72,-133198.8153,41.97668126
265.73,-133198.8153,41.97668039
265.74,-133198.8153,41.97667951
265.75,-133198.8153,41.97667864
265.76,-133198.8153,41.97667777
265.77,-133198.8153,41.97667689
265.78,-133198.8153,41.97667602
265.79,-133198.8153,41.97667514
265.8,-133198.8153,41.97667427
265.81,-133198.8153,41.97667339
265.82,-133198.8153,41.97667252
265.83,-133198.8153,41.97667164
265.84,-133198.8153,41.97667077
265.85,-133198.8153,41.97666989
265.86,-133198.8153,41.97666902
265.87,-133198.8153,41.97666815
265.88,-133198.8153,41.97666727
265.89,-133198.8153,41.9766664
265.9,-133198.8153,41.97666552
265.91,-133198.8153,41.97666465
265.92,-133198.8153,41.97666377
265.93,-133198.8153,41.9766629
265.94,-133198.8153,41.97666202
265.95,-133198.8153,41.97666115
265.96,-133198.8153,41.97666028
265.97,-133198.8153,41.9766594
265.98,-133198.8153,41.97665853
265.99,-133198.8153,41.97665765
266,-133198.8153,41.97665678
266.01,-133198.8153,41.9766559
266.02,-133198.8153,41.97665503
266.03,-133198.8153,41.97665415
266.04,-133198.8153,41.97665328
266.05,-133198.8153,41.9766524
266.06,-133198.8153,41.97665153
266.07,-133198.8153,41.97665066
266.08,-133198.8153,41.97664978
266.09,-133198.8153,41.97664891
266.1,-133198.8153,41.97664803
266.11,-133198.8153,41.97664716
266.12,-133198.8153,41.97664628
266.13,-133198.8153,41.97664541
266.14,-133198.8153,41.97664453
266.15,-133198.8153,41.97664366
266.16,-133198.8153,41.97664279
266.17,-133198.8153,41.97664191
266.18,-133198.8153,41.97664104
266.19,-133198.8153,41.97664016
266.2,-133198.8153,41.97663929
266.21,-133198.8153,41.97663841
266.22,-133198.8153,41.97663754
266.23,-133198.8153,41.97663666
266.24,-133198.8153,41.97663579
266.25,-133198.8153,41.97663491
266.26,-133198.8153,41.97663404
266.27,-133198.8153,41.97663317
266.28,-133198.8153,41.97663229
266.29,-133198.8153,41.97663142
266.3,-133198.8153,41.97663054
266.31,-133198.8153,41.97662967
266.32,-133198.8153,41.97662879
266.33,-133198.8153,41.97662792
266.34,-133198.8153,41.97662704
266.35,-133198.8153,41.97662617
266.36,-133198.8153,41.97662529
266.37,-133198.8153,41.97662442
266.38,-133198.8153,41.97662355
266.39,-133198.8153,41.97662267
266.4,-133198.8153,41.9766218
266.41,-133198.8153,41.97662092
266.42,-133198.8153,41.97662005
266.43,-133198.8153,41.97661917
266.44,-133198.8153,41.9766183
266.45,-133198.8153,41.97661742
266.46,-133198.8153,41.97661655
266.47,-133198.8153,41.97661568
266.48,-133198.8153,41.9766148
266.49,-133198.8153,41.97661393
266.5,-133198.8153,41.97661305
266.51,-133198.8153,41.97661218
266.52,-133198.8153,41.9766113
266.53,-133198.8153,41.97661043
266.54,-133198.8153,41.97660955
266.55,-133198.8153,41.97660868
266.56,-133198.8153,41.9766078
266.57,-133198.8153,41.97660693
266.58,-133198.8153,41.97660606
266.59,-133198.8153,41.97660518
266.6,-133198.8153,41.97660431
266.61,-133198.8153,41.97660343
266.62,-133198.8153,41.97660256
266.63,-133198.8153,41.97660168
266.64,-133198.8153,41.97660081
266.65,-133198.8153,41.97659993
266.66,-133198.8153,41.97659906
266.67,-133198.8153,41.97659818
266.68,-133198.8153,41.97659731
266.69,-133198.8153,41.97659644
266.7,-133198.8153,41.97659556
266.71,-133198.8153,41.97659469
266.72,-133198.8153,41.97659381
266.73,-133198.8153,41.97659294
266.74,-133198.8153,41.97659206
266.75,-133198.8153,41.97659119
266.76,-133198.8153,41.97659031
266.77,-133198.8153,41.97658944
266.78,-133198.8153,41.97658857
266.79,-133198.8153,41.97658769
266.8,-133198.8153,41.97658682
266.81,-133198.8153,41.97658594
266.82,-133198.8153,41.97658507
266.83,-133198.8153,41.97658419
266.84,-133198.8153,41.97658332
266.85,-133198.8153,41.97658244
266.86,-133198.8153,41.97658157
266.87,-133198.8153,41.97658069
266.88,-133198.8153,41.97657982
266.89,-133198.8153,41.97657895
266.9,-133198.8153,41.97657807
266.91,-133198.8153,41.9765772
266.92,-133198.8153,41.97657632
266.93,-133198.8153,41.97657545
266.94,-133198.8153,41.97657457
266.95,-133198.8153,41.9765737
266.96,-133198.8153,41.97657282
266.97,-133198.8153,41.97657195
266.98,-133198.8153,41.97657108
266.99,-133198.8153,41.9765702
267,-133198.8153,41.97656933
267.01,-133198.8153,41.97656845
267.02,-133198.8153,41.97656758
267.03,-133198.8153,41.9765667
267.04,-133198.8153,41.97656583
267.05,-133198.8153,41.97656495
267.06,-133198.8153,41.97656408
267.07,-133198.8153,41.9765632
267.08,-133198.8153,41.97656233
267.09,-133198.8153,41.97656146
267.1,-133198.8153,41.97656058
267.11,-133198.8153,41.97655971
267.12,-133198.8153,41.97655883
267.13,-133198.8153,41.97655796
267.14,-133198.8153,41.97655708
267.15,-133198.8153,41.97655621
267.16,-133198.8153,41.97655533
267.17,-133198.8153,41.97655446
267.18,-133198.8153,41.97655358
267.19,-133198.8153,41.97655271
267.2,-133198.8153,41.97655184
267.21,-133198.8153,41.97655096
267.22,-133198.8153,41.97655009
267.23,-133198.8153,41.97654921
267.24,-133198.8153,41.97654834
267.25,-133198.8153,41.97654746
267.26,-133198.8153,41.97654659
267.27,-133198.8153,41.97654571
267.28,-133198.8153,41.97654484
267.29,-133198.8153,41.97654397
267.3,-133198.8153,41.97654309
267.31,-133198.8153,41.97654222
267.32,-133198.8153,41.97654134
267.33,-133198.8153,41.97654047
267.34,-133198.8153,41.97653959
267.35,-133198.8153,41.97653872
267.36,-133198.8153,41.97653784
267.37,-133198.8153,41.97653697
267.38,-133198.8153,41.97653609
267.39,-133198.8153,41.97653522
267.4,-133198.8153,41.97653435
267.41,-133198.8153,41.97653347
267.42,-133198.8153,41.9765326
267.43,-133198.8153,41.97653172
267.44,-133198.8153,41.97653085
267.45,-133198.8153,41.97652997
267.46,-133198.8153,41.9765291
267.47,-133198.8153,41.97652822
267.48,-133198.8153,41.97652735
267.49,-133198.8153,41.97652647
267.5,-133198.8153,41.9765256
267.51,-133198.8153,41.97652473
267.52,-133198.8153,41.97652385
267.53,-133198.8153,41.97652298
267.54,-133198.8153,41.9765221
267.55,-133198.8153,41.97652123
267.56,-133198.8153,41.97652035
267.57,-133198.8153,41.97651948
267.58,-133198.8153,41.9765186
267.59,-133198.8153,41.97651773
267.6,-133198.8153,41.97651686
267.61,-133198.8153,41.97651598
267.62,-133198.8153,41.97651511
267.63,-133198.8153,41.97651423
267.64,-133198.8153,41.97651336
267.65,-133198.8153,41.97651248
267.66,-133198.8153,41.97651161
267.67,-133198.8153,41.97651073
267.68,-133198.8153,41.97650986
267.69,-133198.8153,41.97650898
267.7,-133198.8153,41.97650811
267.71,-133198.8153,41.97650724
267.72,-133198.8153,41.97650636
267.73,-133198.8153,41.97650549
267.74,-133198.8153,41.97650461
267.75,-133198.8153,41.97650374
267.76,-133198.8153,41.97650286
267.77,-133198.8153,41.97650199
267.78,-133198.8153,41.97650111
267.79,-133198.8153,41.97650024
267.8,-133198.8153,41.97649937
267.81,-133198.8153,41.97649849
267.82,-133198.8153,41.97649762
267.83,-133198.8153,41.97649674
267.84,-133198.8153,41.97649587
267.85,-133198.8153,41.97649499
267.86,-133198.8153,41.97649412
267.87,-133198.8153,41.97649324
