time,currentSensor1.i_ref,currentSensor1.i_sim,currentSensor1.i_relerr,currentSensor2.i_ref,currentSensor2.i_sim,currentSensor2.i_relerr,integrator1.y_ref,integrator1.y_sim,integrator1.y_relerr,der1.y_ref,der1.y_sim,der1.y_relerr,integrator2.y_ref,integrator2.y_sim,integrator2.y_relerr,der2.y_ref,der2.y_sim,der2.y_relerr
0.0003897,46879.992,94123.87813,0.472439,47457.852,69.47860336,0.473884,26.960524,27.63693297,0.015737,-99722048,-45974915.99,0.00209562,26.628531,0.00446973484,0.62121,-100820900,893977.4671,0.00725835
0.0003898,46870.023,94119.2768,0.472493,47447.77,69.56804659,0.473782,26.96521,27.64634513,0.0158469,-99700832,-46037931.37,0.00209233,26.633276,0.004476687174,0.621321,-100799480,894887.1244,0.00725689
0.0003899,46860.055,94114.66917,0.472546,47437.691,69.65758081,0.47368,26.969896,27.65575682,0.0159569,-99679632,-46100902.91,0.00208905,26.63802,0.004483648459,0.621431,-100778070,895797.4589,0.00725542
0.00039,46850.086,94110.05525,0.4726,47427.613,69.7472061,0.473579,26.974583,27.66516806,0.0160668,-99658424,-46163830.65,0.00208577,26.642763,0.004490618704,0.621542,-100756660,896708.4709,0.00725396
0.0003901,46840.121,94105.43504,0.472653,47417.539,69.83692253,0.473477,26.979267,27.67457883,0.0161768,-99637232,-46226714.6,0.00208249,26.647507,0.004497597917,0.621652,-100735260,897620.1606,0.0072525
0.0003902,46830.16,94100.80853,0.472707,47407.469,69.92673015,0.473376,26.98395,27.68398915,0.0162867,-99616040,-46289554.79,0.00207922,26.652246,0.004504586107,0.621763,-100713860,898532.5285,0.00725104
0.0003903,46820.199,94096.17575,0.47276,47397.398,70.01662905,0.473274,26.988632,27.69339899,0.0163967,-99594848,-46352351.24,0.00207594,26.656988,0.004511583285,0.621873,-100692460,899445.5749,0.00724957
0.0003904,46810.238,94091.53669,0.472813,47387.328,70.10661929,0.473172,26.993315,27.70280838,0.0165067,-99573664,-46415103.97,0.00207267,26.661726,0.004518589459,0.621983,-100671080,900359.2999,0.00724811
0.0003905,46800.285,94086.89135,0.472866,47377.262,70.19670094,0.473071,26.997995,27.7122173,0.0166167,-99552488,-46477813,0.0020694,26.666464,0.004525604638,0.622094,-100649700,901273.7041,0.00724665
0.00039060001,46790.328,94082.23928,0.472919,47367.199,70.28688308,0.472969,27.002674,27.7216267,0.0167268,-99531312,-46540484.62,0.00206613,26.671202,0.004532629535,0.622204,-100628310,902188.8791,0.00724519
0.00039070001,46780.379,94077.58141,0.472972,47357.137,70.37714775,0.472868,27.007353,27.73103469,0.0168368,-99510144,-46603106.31,0.00206286,26.675938,0.004539662753,0.622315,-100606940,903104.6424,0.00724373
0.00039080001,46770.426,94072.91728,0.473025,47347.078,70.46750403,0.472766,27.012032,27.74044221,0.0169468,-99488976,-46665684.37,0.0020596,26.680674,0.004546705003,0.622425,-100585570,904021.0856,0.00724227
0.00039090001,46760.48,94068.24689,0.473078,47337.02,70.55795199,0.472665,27.016706,27.74984927,0.0170569,-99467816,-46728218.82,0.00205633,26.685408,0.004553756296,0.622535,-100564200,904938.2092,0.00724081
0.00039100001,46750.535,94063.57025,0.47313,47326.965,70.64849169,0.472563,27.021383,27.75925586,0.017167,-99446664,-46790709.68,0.00205307,26.690142,0.004560816639,0.622645,-100542840,905856.0135,0.00723935
0.00039110001,46740.59,94058.88737,0.473183,47316.914,70.73912321,0.472462,27.026058,27.76866198,0.017277,-99425512,-46853156.98,0.00204981,26.694874,0.004567886043,0.622756,-100521480,906774.4986,0.0072379
0.00039120001,46730.648,94054.19824,0.473236,47306.859,70.82984662,0.47236,27.030731,27.77806764,0.0173871,-99404360,-46915560.72,0.00204655,26.699604,0.004574964516,0.622866,-100500130,907693.6651,0.00723644
0.00039130001,46720.711,94049.50288,0.473288,47296.812,70.92066197,0.472259,27.035404,27.78747282,0.0174972,-99383224,-46977920.94,0.0020433,26.704334,0.004582052067,0.622976,-100478780,908613.5131,0.00723498
0.00039140001,46710.773,94044.80128,0.47334,47286.766,71.01156934,0.472158,27.040075,27.79687754,0.0176074,-99362080,-47040237.66,0.00204004,26.709063,0.004589148707,0.623086,-100457430,909534.043,0.00723352
0.00039150001,46700.836,94040.09346,0.473393,47276.719,71.1025688,0.472056,27.044746,27.80628178,0.0177175,-99340944,-47102510.9,0.00203679,26.713791,0.004596254443,0.623196,-100436100,910455.2552,0.00723207
0.00039160001,46690.902,94035.37941,0.473445,47266.68,71.19366041,0.471955,27.049416,27.81568555,0.0178276,-99319816,-47164740.68,0.00203354,26.718519,0.004603369285,0.623307,-100414760,911377.1498,0.00723061
0.00039170001,46680.973,94030.65914,0.473497,47256.637,71.28484425,0.471854,27.054085,27.82508886,0.0179378,-99298696,-47226927.02,0.00203029,26.723246,0.004610493243,0.623417,-100393430,912299.7274,0.00722915
0.00039179999,46671.043,94025.9336,0.473549,47246.598,71.37610212,0.471752,27.058752,27.8344898,0.0180479,-99277576,-47289057.52,0.00202705,26.72797,0.004617624898,0.623527,-100372100,913222.8033,0.0072277
0.00039189999,46661.117,94021.2009,0.473601,47236.562,71.46747059,0.471651,27.063417,27.84389216,0.0181581,-99256456,-47351157.06,0.0020238,26.732695,0.004624767113,0.623637,-100350780,914146.7473,0.00722624
0.00039199999,46651.191,94016.462,0.473653,47226.527,71.55893149,0.47155,27.068083,27.85329404,0.0182683,-99235344,-47413213.22,0.00202056,26.737417,0.004631918471,0.623747,-100329470,915071.3751,0.00722479
0.00039209999,46641.27,94011.7169,0.473705,47216.496,71.65048489,0.471449,27.072748,27.86269545,0.0183785,-99214240,-47475226.03,0.00201732,26.74214,0.004639078981,0.623857,-100308160,915996.687,0.00722333
0.00039219999,46631.352,94006.9656,0.473756,47206.469,71.74213085,0.471347,27.077412,27.87209638,0.0184887,-99193136,-47537195.52,0.00201408,26.746861,0.004646248652,0.623967,-100286850,916922.6833,0.00722188
0.00039229999,46621.43,94002.20811,0.473808,47196.441,71.83386945,0.471246,27.082075,27.88149684,0.0185989,-99172040,-47599121.69,0.00201084,26.751581,0.004653427495,0.624077,-100265540,917849.3644,0.00722042
0.00039239999,46611.516,93997.44443,0.473859,47186.414,71.92570075,0.471145,27.086737,27.89089682,0.0187092,-99150944,-47661004.58,0.00200761,26.7563,0.004660615517,0.624187,-100244250,918776.7305,0.00721897
0.00039249999,46601.602,93992.67457,0.473911,47176.391,72.01762482,0.471044,27.091396,27.90029633,0.0188194,-99129856,-47722844.2,0.00200438,26.761019,0.004667812729,0.624297,-100222950,919704.782,0.00721752
0.00039259999,46591.691,93987.89852,0.473962,47166.371,72.10964173,0.470943,27.096056,27.90969535,0.0189297,-99108776,-47784640.58,0.00200114,26.765736,0.00467501914,0.624407,-100201660,920633.5191,0.00721606
0.00039269999,46581.781,93983.11631,0.474013,47156.352,72.20175154,0.470842,27.100716,27.9190939,0.0190399,-99087696,-47846393.74,0.00199791,26.770451,0.004682234758,0.624516,-100180380,921562.9423,0.00721461
0.00039279999,46571.871,93978.32792,0.474065,47146.332,72.29395434,0.47074,27.105373,27.92849198,0.0191502,-99066616,-47908103.7,0.00199469,26.775167,0.004689459594,0.624626,-100159100,922493.0518,0.00721316
0.00039289999,46561.965,93973.53336,0.474116,47136.32,72.38625018,0.470639,27.110029,27.93788957,0.0192606,-99045544,-47969770.48,0.00199146,26.779881,0.004696693656,0.624736,-100137820,923423.8479,0.00721171
0.00039299999,46552.062,93968.73265,0.474167,47126.305,72.47863913,0.470538,27.114685,27.94728668,0.0193709,-99024480,-48031394.1,0.00198824,26.784594,0.004703936954,0.624846,-100116550,924355.331,0.00721025
0.0003931,46542.16,93963.92529,0.474218,47116.297,72.57113052,0.470437,27.119341,27.95668425,0.0194812,-99003416,-48092980.74,0.00198501,26.789307,0.004711190223,0.624956,-100095290,925287.5945,0.0072088
0.0003932,46532.262,93959.11227,0.474269,47106.289,72.66370592,0.470336,27.123993,27.9660804,0.0195916,-98982360,-48154518.11,0.00198179,26.794018,0.004718452022,0.625066,-100074020,926220.4525,0.00720735
0.0003933,46522.363,93954.29309,0.474319,47096.281,72.75637463,0.470235,27.128647,27.97547607,0.0197019,-98961304,-48216012.39,0.00197857,26.798727,0.004725723084,0.625175,-100052770,927153.9984,0.0072059
0.0003934,46512.469,93949.46778,0.47437,47086.277,72.84913674,0.470134,27.133299,27.98487126,0.0198122,-98940256,-48277463.6,0.00197536,26.803436,0.004733003419,0.625285,-100031510,928088.2325,0.00720445
0.0003935,46502.578,93944.63632,0.474421,47076.273,72.9419923,0.470033,27.137949,27.99426596,0.0199226,-98919216,-48338871.75,0.00197214,26.808144,0.004740293037,0.625395,-100010260,929023.1551,0.007203
0.0003936,46492.688,93939.79873,0.474471,47066.273,73.03494139,0.469932,27.142599,28.00366018,0.020033,-98898176,-48400236.88,0.00196893,26.812851,0.004747591947,0.625504,-99989016,929958.7665,0.00720155
0.0003937,46482.797,93934.95501,0.474522,47056.277,73.12798408,0.469832,27.147247,28.01305392,0.0201434,-98877136,-48461559.01,0.00196572,26.817558,0.004754900157,0.625614,-99967776,930895.0672,0.0072001
0.0003938,46472.91,93930.10516,0.474572,47046.281,73.22112043,0.469731,27.151896,28.02244717,0.0202538,-98856112,-48522838.15,0.00196251,26.822264,0.004762217679,0.625724,-99946544,931832.0573,0.00719866
0.0003939,46463.027,93925.24919,0.474622,47036.289,73.31435051,0.46963,27.156542,28.03183993,0.0203642,-98835080,-48584074.32,0.0019593,26.826967,0.00476954452,0.625833,-99925312,932769.7372,0.00719721
0.000394,46453.145,93920.38711,0.474672,47026.297,73.4076744,0.469529,27.161188,28.04123221,0.0204746,-98814064,-48645267.56,0.0019561,26.831671,0.00477688069,0.625943,-99904088,933708.1072,0.00719576
0.0003941,46443.262,93915.51891,0.474723,47016.309,73.50109216,0.469428,27.165833,28.05062401,0.0205851,-98793040,-48706417.88,0.00195289,26.836372,0.004784226198,0.626052,-99882864,934647.1676,0.00719431
0.0003942,46433.387,93910.6446,0.474773,47006.32,73.59460386,0.469327,27.170477,28.06001531,0.0206955,-98772032,-48767525.29,0.00194969,26.841074,0.004791581055,0.626162,-99861648,935586.9188,0.00719287
0.0003943,46423.508,93905.7642,0.474823,46996.336,73.68820956,0.469227,27.175119,28.06940613,0.020806,-98751024,-48828589.83,0.00194649,26.845774,0.004798945269,0.626271,-99840432,936527.3611,0.00719142
0.00039440001,46413.637,93900.8772,0.474872,46986.352,73.78191873,0.469126,27.179762,28.0787974,0.0209165,-98730016,-48889617.62,0.00194329,26.850473,0.004806319587,0.626381,-99819224,937468.5888,0.00718997
0.00039450001,46403.762,93895.9846,0.474922,46976.371,73.87571267,0.469025,27.184402,28.08818724,0.021027,-98709016,-48950596.47,0.0019401,26.855171,0.004813702545,0.62649,-99798024,938410.4142,0.00718853
0.00039460001,46393.895,93891.0859,0.474972,46966.391,73.96960083,0.468924,27.189041,28.09757659,0.0211375,-98688024,-49011532.5,0.0019369,26.859867,0.004821094889,0.6266,-99776824,939352.9316,0.00718708
0.00039470001,46384.023,93886.18113,0.475022,46956.414,74.06358328,0.468824,27.193682,28.10696545,0.021248,-98667032,-49072425.75,0.00193371,26.864565,0.004828496627,0.626709,-99755632,940296.1414,0.00718564
0.00039480001,46374.16,93881.27027,0.475071,46946.441,74.15766008,0.468723,27.198318,28.11635382,0.0213585,-98646048,-49133276.23,0.00193052,26.869259,0.004835907769,0.626818,-99734440,941240.0438,0.00718419
0.00039490001,46364.297,93876.35333,0.475121,46936.469,74.25183131,0.468622,27.202955,28.1257417,0.0214691,-98625064,-49194083.96,0.00192733,26.873953,0.004843328326,0.626928,-99713256,942184.6391,0.00718275
0.00039500001,46354.434,93871.43032,0.47517,46926.496,74.34609703,0.468522,27.207592,28.13512909,0.0215796,-98604088,-49254848.96,0.00192414,26.878647,0.004850758305,0.627037,-99692072,943129.9277,0.0071813
0.00039510001,46344.574,93866.50125,0.475219,46916.531,74.44045732,0.468421,27.212227,28.14451598,0.0216901,-98583120,-49315571.26,0.00192096,26.883339,0.004858197717,0.627146,-99670896,944075.91,0.00717986
0.00039520001,46334.719,93861.56611,0.475269,46906.562,74.53491224,0.46832,27.21686,28.15390239,0.0218007,-98562152,-49376250.87,0.00191777,26.888029,0.004865646572,0.627256,-99649728,945022.5861,0.00717842
0.00039530001,46324.863,93856.62491,0.475318,46896.602,74.62946186,0.46822,27.221493,28.16328829,0.0219113,-98541184,-49436887.83,0.00191459,26.892719,0.004873104877,0.627365,-99628560,945969.9565,0.00717697
0.00039540001,46315.008,93851.67766,0.475367,46886.637,74.72410625,0.468119,27.226126,28.17267371,0.0220219,-98520224,-49497482.14,0.00191141,26.897409,0.004880572644,0.627474,-99607392,946918.0214,0.00717553
0.00039550001,46305.16,93846.72435,0.475416,46876.68,74.81884549,0.468019,27.230757,28.18205862,0.0221325,-98499272,-49558033.83,0.00190823,26.902098,0.004888049881,0.627583,-99586232,947866.7812,0.00717409
0.00039559999,46295.309,93841.766,0.475465,46866.723,74.91366066,0.467918,27.235386,28.19144117,0.0222431,-98478320,-49618530.83,0.00190506,26.906784,0.0048955351,0.627693,-99565080,948816.0462,0.00717265
0.00039569999,46285.465,93836.80061,0.475513,46856.766,75.00858976,0.467818,27.240015,28.20082509,0.0223537,-98457376,-49678997.37,0.00190188,26.91147,0.004903031305,0.627802,-99543928,949766.1966,0.00717121
0.00039579999,46275.617,93831.82919,0.475562,46846.812,75.10361392,0.467717,27.244644,28.21020852,0.0224643,-98436432,-49739421.34,0.00189871,26.916157,0.004910537009,0.627911,-99522784,950717.0427,0.00716976
0.00039589999,46265.777,93826.85173,0.475611,46836.859,75.19873319,0.467617,27.249271,28.21959145,0.022575,-98415496,-49799802.79,0.00189554,26.920839,0.00491805222,0.62802,-99501648,951668.585,0.00716832
0.00039599999,46255.934,93821.86825,0.475659,46826.91,75.29394766,0.467516,27.253897,28.22897389,0.0226856,-98394560,-49860141.72,0.00189237,26.925524,0.00492557695,0.628129,-99480512,952620.8238,0.00716688
0.00039609999,46246.098,93816.87874,0.475708,46816.965,75.38925738,0.467416,27.258522,28.23835582,0.0227963,-98373632,-49920438.16,0.00188921,26.930206,0.004933111207,0.628238,-99459376,953573.7593,0.00716544
0.00039619999,46236.262,93811.88321,0.475756,46807.02,75.48466243,0.467315,27.263145,28.24773726,0.022907,-98352712,-49980692.14,0.00188604,26.934887,0.004940655001,0.628347,-99438248,954527.3919,0.007164
0.00039629999,46226.426,93806.88167,0.475805,46797.078,75.58016288,0.467215,27.267769,28.25711819,0.0230177,-98331792,-50040903.66,0.00188288,26.939568,0.004948208342,0.628456,-99417128,955481.722,0.00716256
0.00039639999,46216.594,93801.87412,0.475853,46787.137,75.6757588,0.467115,27.27239,28.26649863,0.0231284,-98310880,-50101072.76,0.00187972,26.944246,0.004955771238,0.628565,-99396008,956436.7497,0.00716113
0.00039649999,46206.766,93796.86056,0.475901,46777.199,75.77145026,0.467014,27.277012,28.27587856,0.0232391,-98289968,-50161199.46,0.00187656,26.948925,0.0049633437,0.628674,-99374896,957392.4755,0.00715969
0.00039659999,46196.938,93791.841,0.475949,46767.262,75.86723732,0.466914,27.281633,28.285258,0.0233498,-98269064,-50221283.78,0.0018734,26.953602,0.004970925737,0.628783,-99353784,958348.8997,0.00715825
0.00039669999,46187.109,93786.81545,0.475997,46757.328,75.96312006,0.466814,27.286251,28.29463693,0.0234606,-98248160,-50281325.73,0.00187024,26.958277,0.004978517358,0.628892,-99332680,959306.0225,0.00715681
0.00039679999,46177.285,93781.7839,0.476045,46747.395,76.05909855,0.466713,27.290871,28.30401535,0.0235713,-98227264,-50341325.35,0.00186709,26.962954,0.004986118574,0.629001,-99311584,960263.8444,0.00715537
0.0003969,46167.465,93776.74586,0.476093,46737.465,76.15518246,0.466613,27.295486,28.31339421,0.0236821,-98206368,-50401288.64,0.00186393,26.967627,0.004993730154,0.62911,-99290488,961222.4614,0.00715394
0.000397,46157.645,93771.70234,0.476141,46727.535,76.25135267,0.466513,27.300104,28.32277163,0.0237928,-98185480,-50461203.63,0.00186078,26.9723,0.005001350587,0.629219,-99269392,962181.6823,0.0071525
0.0003971,46147.828,93766.65285,0.476188,46717.609,76.34761882,0.466413,27.304718,28.33214855,0.0239037,-98164600,-50521076.35,0.00185764,26.976973,0.005008980643,0.629328,-99248304,963141.6031,0.00715106
0.0003972,46138.012,93761.59737,0.476236,46707.688,76.44398101,0.466313,27.309334,28.34152496,0.0240144,-98143720,-50580906.81,0.00185449,26.981644,0.005016620331,0.629436,-99227224,964102.2242,0.00714963
0.0003973,46128.199,93756.53593,0.476283,46697.766,76.54043929,0.466212,27.313946,28.35090086,0.0241252,-98122848,-50640695.05,0.00185134,26.986315,0.005024269662,0.629545,-99206144,965063.5459,0.00714819
0.0003974,46118.387,93751.46852,0.476331,46687.848,76.63699374,0.466112,27.318558,28.36027626,0.0242361,-98101976,-50700441.07,0.0018482,26.990984,0.005031928643,0.629654,-99185072,966025.5685,0.00714676
0.0003975,46108.578,93746.39515,0.476378,46677.93,76.73364443,0.466012,27.32317,28.36965115,0.0243469,-98081112,-50760144.9,0.00184506,26.995651,0.005039597286,0.629763,-99164008,966988.2923,0.00714532
0.0003976,46098.773,93741.31583,0.476426,46668.012,76.83039142,0.465912,27.32778,28.37902553,0.0244577,-98060248,-50819806.56,0.00184192,27.000319,0.005047275599,0.629871,-99142944,967951.7176,0.00714389
0.0003977,46088.965,93736.23055,0.476473,46658.102,76.9272348,0.465812,27.33239,28.38839941,0.0245686,-98039392,-50879426.08,0.00183878,27.004986,0.005054963593,0.62998,-99121880,968915.8448,0.00714245
0.0003978,46079.164,93731.13932,0.47652,46648.188,77.02417462,0.465712,27.336998,28.39777277,0.0246794,-98018536,-50939003.46,0.00183565,27.009651,0.005062661276,0.630089,-99100824,969880.6742,0.00714102
0.0003979,46069.363,93726.04215,0.476567,46638.281,77.12121095,0.465612,27.341606,28.40714563,0.0247903,-97997688,-50998538.75,0.00183251,27.014315,0.005070368659,0.630197,-99079776,970846.2061,0.00713959
0.000398,46059.562,93720.93904,0.476614,46628.371,77.21834388,0.465512,27.346212,28.41651797,0.0249012,-97976848,-51058031.95,0.00182938,27.018978,0.005078085752,0.630306,-99058728,971812.4409,0.00713815
0.0003981,46049.766,93715.83,0.476661,46618.469,77.31557347,0.465412,27.350817,28.42588981,0.0250121,-97956008,-51117483.09,0.00182625,27.02364,0.005085812562,0.630415,-99037688,972779.3787,0.00713672
0.00039820001,46039.973,93710.71451,0.476707,46608.566,77.41290952,0.465312,27.355421,28.43526207,0.025123,-97935176,-51176898.13,0.00182312,27.028301,0.005093549876,0.630523,-99016648,973747.1168,0.00713529
0.00039830001,46030.18,93705.59361,0.476754,46598.664,77.51033264,0.465212,27.360025,28.44463288,0.0252339,-97914344,-51236265.21,0.00181999,27.032963,0.005101296154,0.630632,-98995616,974715.462,0.00713386
0.00039840001,46020.391,93700.46679,0.476801,46588.766,77.60785263,0.465112,27.364628,28.45400318,0.0253448,-97893520,-51295590.28,0.00181687,27.037622,0.00510905218,0.63074,-98974584,975684.5112,0.00713243
0.00039850001,46010.602,93695.33405,0.476847,46578.871,77.70546957,0.465012,27.36923,28.46337297,0.0254557,-97872696,-51354873.39,0.00181374,27.04228,0.005116817964,0.630849,-98953560,976654.2649,0.007131
0.00039860001,46000.816,93690.1954,0.476894,46568.977,77.80318351,0.464912,27.373831,28.47274224,0.0255667,-97851880,-51414114.53,0.00181062,27.046938,0.005124593514,0.630957,-98932544,977624.7233,0.00712957
0.00039870001,45991.031,93685.05083,0.47694,46559.082,77.90099454,0.464812,27.378429,28.482111,0.0256777,-97831064,-51473313.75,0.0018075,27.051594,0.005132378842,0.631066,-98911528,978595.8867,0.00712813
0.00039880001,45981.25,93679.90037,0.476987,46549.191,77.99890271,0.464712,27.383028,28.49147924,0.0257886,-97810256,-51532471.05,0.00180439,27.05625,0.005140173955,0.631174,-98890512,979567.7556,0.0071267
0.00039890001,45971.469,93674.74401,0.477033,46539.305,78.09690811,0.464612,27.387627,28.50084697,0.0258996,-97789456,-51591586.46,0.00180127,27.060904,0.005147978865,0.631283,-98869512,980540.3301,0.00712528
0.00039900001,45961.691,93669.58175,0.477079,46529.418,78.1950108,0.464512,27.392223,28.51021419,0.0260106,-97768656,-51650660,0.00179816,27.065557,0.00515579358,0.631391,-98848504,981513.6106,0.00712385
0.00039910001,45951.914,93664.4136,0.477125,46519.535,78.29321086,0.464413,27.396818,28.51958088,0.0261216,-97747856,-51709691.69,0.00179504,27.07021,0.005163618111,0.631499,-98827512,982487.5974,0.00712242
0.00039920001,45942.141,93659.23956,0.477171,46509.652,78.39150834,0.464313,27.401413,28.52894706,0.0262326,-97727072,-51768681.56,0.00179193,27.074862,0.005171452467,0.631608,-98806520,983462.2909,0.00712099
0.00039930001,45932.371,93654.05964,0.477217,46499.773,78.48990334,0.464213,27.406006,28.53831272,0.0263436,-97706280,-51827629.62,0.00178882,27.079512,0.005179296658,0.631716,-98785528,984437.6914,0.00711956
0.00039940001,45922.602,93648.87385,0.477263,46489.898,78.58839591,0.464113,27.410599,28.54767787,0.0264547,-97685504,-51886535.89,0.00178572,27.08416,0.005187150693,0.631824,-98764544,985413.7991,0.00711813
0.00039949999,45912.832,93643.68322,0.477309,46480.02,78.68696639,0.464013,27.415192,28.55704062,0.0265656,-97664728,-51945388.64,0.00178261,27.08881,0.005195013009,0.631933,-98743568,986390.419,0.00711671
0.00039959999,45903.066,93638.48568,0.477354,46470.148,78.7856543,0.463914,27.419783,28.56640472,0.0266767,-97643952,-52004211.41,0.00177951,27.093456,0.005202886761,0.632041,-98722592,987367.9421,0.00711528
0.00039969999,45893.305,93633.28228,0.4774,46460.277,78.88444,0.463814,27.424372,28.57576831,0.0267878,-97623184,-52062992.47,0.00177641,27.098103,0.005210770386,0.632149,-98701616,988346.1735,0.00711385
0.00039979999,45883.543,93628.07302,0.477445,46450.406,78.98332356,0.463714,27.428961,28.58513137,0.0268988,-97602416,-52121731.83,0.00177331,27.102749,0.005218663895,0.632257,-98680656,989325.1134,0.00711243
0.00039989999,45873.785,93622.85791,0.477491,46440.539,79.08230505,0.463615,27.433548,28.59449392,0.02701,-97581656,-52180429.51,0.00177021,27.107393,0.005226567297,0.632366,-98659688,990304.7623,0.007111
0.00039999999,45864.027,93617.63694,0.477536,46430.676,79.18138454,0.463515,27.438135,28.60385594,0.027121,-97560904,-52239085.53,0.00176711,27.112038,0.005234480602,0.632474,-98638736,991285.1203,0.00710957
0.00040009999,45854.273,93612.41013,0.477581,46420.812,79.2805621,0.463415,27.44272,28.61321744,0.0272322,-97540152,-52297699.92,0.00176402,27.11668,0.00524240382,0.632582,-98617784,992266.1878,0.00710815
0.00040019999,45844.52,93607.17747,0.477627,46410.953,79.3798378,0.463316,27.447306,28.62257841,0.0273433,-97519408,-52356272.7,0.00176092,27.121321,0.005250336961,0.63269,-98596832,993247.9652,0.00710672
0.00040029999,45834.77,93601.93898,0.477672,46401.094,79.47921172,0.463216,27.451891,28.63193887,0.0274544,-97498664,-52414803.88,0.00175783,27.125961,0.005258280034,0.632798,-98575888,994230.4528,0.0071053
0.00040039999,45825.02,93596.69465,0.477717,46391.238,79.57868391,0.463117,27.456472,28.64129879,0.0275656,-97477928,-52473293.49,0.00175474,27.130602,0.005266233048,0.632906,-98554952,995213.6508,0.00710388
0.00040049999,45815.273,93591.4445,0.477762,46381.383,79.67825447,0.463017,27.461056,28.6506582,0.0276767,-97457192,-52531741.55,0.00175166,27.135241,0.005274196015,0.633014,-98534016,996197.5596,0.00710245
0.00040059999,45805.527,93586.18852,0.477807,46371.531,79.77792345,0.462918,27.465635,28.66001708,0.0277879,-97436464,-52590148.08,0.00174857,27.139877,0.005282168943,0.633122,-98513080,997182.1796,0.00710103
0.0004007,45795.785,93580.92619,0.477851,46361.68,79.87770091,0.462818,27.470217,28.66937637,0.027899,-97415744,-52648518.93,0.00174549,27.144514,0.005290152642,0.63323,-98492160,998167.6095,0.00709961
0.0004008,45786.043,93575.65857,0.477896,46351.832,79.97756697,0.462719,27.474794,28.67873419,0.0280102,-97395024,-52706842.46,0.00174241,27.149149,0.005298145524,0.633338,-98471232,999153.6528,0.00709818
0.0004009,45776.305,93570.38515,0.477941,46341.984,80.07753166,0.462619,27.479374,28.68809149,0.0281214,-97374304,-52765124.53,0.00173933,27.153784,0.005306148397,0.633446,-98450320,1000140.408,0.00709676
0.000401,45766.57,93565.10591,0.477985,46332.141,80.17759507,0.46252,27.48395,28.69744826,0.0282326,-97353592,-52823365.15,0.00173625,27.158419,0.005314161271,0.633554,-98429408,1001127.876,0.00709534
0.0004011,45756.836,93559.82087,0.47803,46322.301,80.27775726,0.46242,27.488527,28.7068045,0.0283438,-97332888,-52881564.35,0.00173317,27.163052,0.005322184156,0.633662,-98408496,1002116.056,0.00709392
0.0004012,45747.102,93554.53004,0.478074,46312.461,80.37801831,0.462321,27.493101,28.71616022,0.028455,-97312184,-52939722.14,0.0017301,27.167683,0.005330217061,0.63377,-98387592,1003104.95,0.0070925
0.0004013,45737.371,93549.2334,0.478119,46302.621,80.47837828,0.462222,27.497677,28.7255154,0.0285662,-97291488,-52997838.56,0.00172702,27.172314,0.005338259997,0.633878,-98366696,1004094.557,0.00709108
0.0004014,45727.645,93543.93098,0.478163,46292.785,80.57883724,0.462122,27.502249,28.73487006,0.0286775,-97270792,-53055913.62,0.00172395,27.176943,0.005346312973,0.633986,-98345800,1005084.877,0.00708965
0.0004015,45717.918,93538.62278,0.478207,46282.953,80.67939528,0.462023,27.506821,28.74422418,0.0287888,-97250104,-53113947.33,0.00172088,27.181572,0.005354375999,0.634093,-98324904,1006075.912,0.00708823
0.0004016,45708.195,93533.30879,0.478251,46273.121,80.78005245,0.461924,27.511393,28.75357778,0.0289,-97229424,-53171939.74,0.00171782,27.186199,0.005362449085,0.634201,-98304024,1007067.66,0.00708682
0.0004017,45698.473,93527.98903,0.478295,46263.293,80.88080883,0.461824,27.515963,28.76293084,0.0290113,-97208744,-53229890.84,0.00171475,27.190826,0.005370532241,0.634309,-98283136,1008060.124,0.0070854
0.0004018,45688.754,93522.6635,0.478339,46253.465,80.9816645,0.461725,27.520533,28.77228337,0.0291226,-97188064,-53287800.67,0.00171168,27.195452,0.005378625476,0.634417,-98262264,1009053.302,0.00708398
0.0004019,45679.035,93517.33219,0.478383,46243.641,81.08261952,0.461626,27.525101,28.78163537,0.0292339,-97167392,-53345669.25,0.00170862,27.200077,0.005386728801,0.634524,-98241392,1010047.196,0.00708256
0.00040200001,45669.32,93511.99459,0.478427,46233.816,81.18368407,0.461526,27.529669,28.79098776,0.0293452,-97146728,-53403502.38,0.00170556,27.2047,0.005394843038,0.634632,-98220520,1011041.905,0.00708114
0.00040210001,45659.605,93506.65177,0.478471,46223.996,81.28483802,0.461427,27.534235,28.80033869,0.0294565,-97126064,-53461288.51,0.0017025,27.209324,0.005402966573,0.63474,-98199656,1012037.23,0.00707972
0.00040220001,45649.895,93501.30319,0.478514,46214.176,81.38609154,0.461328,27.538799,28.80968909,0.0295679,-97105408,-53519033.45,0.00169945,27.213945,0.005411100227,0.634847,-98178800,1013033.272,0.0070783
0.00040230001,45640.184,93495.94886,0.478558,46204.359,81.4874447,0.461229,27.543365,28.81903895,0.0296792,-97084752,-53576737.22,0.00169639,27.218567,0.00541924401,0.634955,-98157944,1014030.03,0.00707689
0.00040240001,45630.477,93490.58878,0.478601,46194.547,81.58889757,0.46113,27.547928,28.82838827,0.0297905,-97064104,-53634399.84,0.00169334,27.223186,0.005427397932,0.635063,-98137088,1015027.505,0.00707547
