time,basicTransformer.i1,basicTransformer.i2,inductor21.iˍt,idealTransformer.p2.i,basicTransformer.i1ˍt,inductor22.i
1.905723799,1.295985317,-0.3609340692,-1.587398886,-0.384566452,-0.4549454374,0.384566452
1.909341569,1.291880925,-0.3446886923,-2.881029622,-0.3683309395,-1.799653073,0.3683309395
1.91295975,1.283108505,-0.3196266937,-4.026556197,-0.3432300223,-3.02387514,0.3432300223
1.91667769,1.269814348,-0.2860471373,-4.987323997,-0.3095638747,-4.090015233,0.3095638747
1.920515262,1.252420369,-0.2449873144,-5.694393892,-0.2683723933,-4.92587452,0.2683723933
1.924584096,1.231151667,-0.1969772441,-6.08364044,-0.2201869012,-5.465658538,0.2201869012
1.929140834,1.205736229,-0.1415300583,-6.049875655,-0.1645168402,-5.605692858,0.1645168402
1.934304835,1.177666945,-0.08204340135,-5.418055746,-0.1047709384,-5.160262598,0.1047709384
1.938495228,1.157596743,-0.04049867802,-4.484801206,-0.06303236836,-4.357121692,0.06303236836
1.942694099,1.141596197,-0.008036414837,-3.239647692,-0.03040858701,-3.213574918,0.03040858701
1.946892969,1.130974311,0.01300858106,-1.770310115,-0.00924910616,-1.810029163,0.00924910616
1.950588544,1.126795295,0.02090926732,-0.3721553809,-0.001295430111,-0.4364731208,0.001295430111
1.953852234,1.12742159,0.01923525609,0.8816955447,-0.002964128877,0.8227744679,0.002964128877
1.957115924,1.132152992,0.009509758218,2.098612672,-0.0127250428,2.070321814,0.0127250428
1.960505086,1.141276537,-0.008669616043,3.268584121,-0.03098426272,3.297417106,0.03098426272
1.96392916,1.154516841,-0.03456377024,4.300488823,-0.05700164119,4.410611636,0.05700164119
