time,C2.vinternal,C1.vinternal,L2.iinternal,L3.iinternal,k2.inductiveCouplePin2.di,k3.inductiveCouplePin2.di,L1.iinternal
0.1233968335,0.9496340701,-2.023278619,0.00235464486,0.04467792976,187.1701083,0.1310613743,0.2832202331
0.1236717827,0.9398345441,-2.106707774,0.002381834515,0.09590844095,185.2524023,0.06658471967,0.337563306
0.1239159374,0.9252644723,-2.167602536,0.002391052635,0.140811308,182.3901349,0.008895261143,0.3875910076
0.1241600922,0.9052628994,-2.215713756,0.002386175781,0.1848839179,178.4546718,-0.0488294324,0.438977548
0.124404247,0.8799477237,-2.25075896,0.00236722987,0.2278669481,173.4691968,-0.1062914693,0.4914198575
0.1246503828,0.8492001456,-2.272653632,0.002334002291,0.2698391975,167.410259,-0.1635655627,0.5450424289
0.1248965186,0.8133880981,-2.280929116,0.002286790675,0.3101961266,160.3503058,-0.2198709964,0.5991022738
0.1251461775,0.7721098619,-2.275359571,0.002224904153,0.3492328926,152.2100664,-0.2756411975,0.6540500575
0.1253975924,0.7257561669,-2.255574326,0.002148721312,0.3863706675,143.0664962,-0.3300793889,0.7091589088
0.1256533173,0.6739798022,-2.220983569,0.002057451614,0.4216691606,132.8509978,-0.3833499519,0.7646257989
0.1259126156,0.6170556931,-2.171241152,0.00195131679,0.4546790711,121.6176878,-0.4348283638,0.8198975876
0.1261761053,0.5550356094,-2.105903686,0.00183017251,0.4851287793,109.3766562,-0.4841877814,0.874685272
0.1264444023,0.4879962685,-2.024515051,0.001693900796,0.5127152605,96.14290482,-0.5310381349,0.9286588543
0.1267170418,0.4163413739,-1.92704231,0.001543064355,0.5370139649,81.99598146,-0.5747793569,0.9812378141
0.1269950275,0.3401595181,-1.813069933,0.001377582723,0.5577300144,66.95322252,-0.6150419056,1.032095221
0.127277993,0.2599725265,-1.682820638,0.001198313141,0.5744459931,51.11750109,-0.6512041935,1.080610144
0.1275666764,0.1760739556,-1.53620158,0.001005628977,0.5868193825,34.54661232,-0.6828002201,1.126326546
0.1278613307,0.08897422998,-1.373485683,0.0008003951024,0.594469323,17.34117416,-0.7092565017,1.168663795
0.1281624943,-0.0008079760593,-1.194978495,0.0005835045569,0.5970227734,-0.3965731832,-0.7300227692,1.207045501
0.1284711498,-0.09278404613,-1.000896739,0.0003557627151,0.5940933499,-18.57034523,-0.7445260659,1.240893916
0.1287881832,-0.1863136128,-0.7917148413,0.0001183201813,0.5852686738,-37.05390092,-0.7521415657,1.269544789
0.1291157169,-0.2809608171,-0.5673242272,-0.0001282545317,0.5700551588,-55.7614602,-0.7521777243,1.292335116
0.12945642,-0.3762124429,-0.3275088069,-0.000383335286,0.5478279981,-74.59204511,-0.7437740244,1.308441058
0.1298170222,-0.4722762387,-0.06958612189,-0.0006485498506,0.5174725672,-93.58740146,-0.7256081924,1.316842558
0.1302127378,-0.5706361321,0.2144443675,-0.0009299871134,0.4765365253,-113.0421681,-0.6949796867,1.315707132
0.1308448958,-0.7088107935,0.6597182202,-0.001348280158,0.3961690896,-140.3848886,-0.6239953705,1.291514637
0.1312255326,-0.7788087423,0.9165186016,-0.001575674973,0.340028564,-154.2454304,-0.5693122419,1.264004358
0.131643194,-0.8427267407,1.183205363,-0.001799266798,0.2728646909,-166.9115237,-0.499885747,1.223157031
0.1320608555,-0.8920956665,1.429655426,-0.001992042207,0.2010034838,-176.7066325,-0.4218360909,1.17183543
0.1324785169,-0.926065542,1.651630587,-0.002150670869,0.1256809966,-183.4623029,-0.3366250263,1.110917471
0.1328345573,-0.9424180004,1.818654081,-0.002256866516,0.05970999021,-186.732655,-0.2593180785,1.052188938
0.1331905977,-0.9469453796,1.963023887,-0.002334941154,-0.007010505189,-187.6680406,-0.178750581,0.9879735129
0.1334909332,-0.9415233968,2.065852527,-0.002378188948,-0.06326007967,-186.6320468,-0.1090553694,0.9301263761
0.1337584515,-0.9296093355,2.142040282,-0.002398957827,-0.1129061837,-184.3098861,-0.04610187797,0.8762065212
0.1339901264,-0.9139632329,2.19585369,-0.00240329066,-0.1552699943,-181.2462328,0.0086987231,0.8279935239
0.1342218014,-0.8934573328,2.238071744,-0.002394934875,-0.1968124443,-177.2223874,0.06341046406,0.7786393009
0.1344534763,-0.8682001309,2.268471892,-0.002373930042,-0.2373134518,-172.2596534,0.1178441489,0.7284044322
0.1346915727,-0.8374329371,2.287231082,-0.002339276927,-0.2776263148,-166.2087587,0.1730955248,0.6761385337
0.1349296691,-0.8019607067,2.293232959,-0.002291579832,-0.3163870399,-159.2278378,0.2273815669,0.6235141419
0.135174776,-0.7607385719,2.286050647,-0.002229127012,-0.3544389526,-151.1110955,0.2819595998,0.5692753994
0.1354216236,-0.7146443088,2.265160666,-0.002152916447,-0.3906378473,-142.0311848,0.3352015363,0.5149065598
0.1356740368,-0.6630467963,2.229759478,-0.002061648953,-0.4252233208,-131.863641,0.3875852313,0.4599153557
0.1359311674,-0.6061772419,2.179328523,-0.001955393788,-0.4577059839,-120.6538397,0.4384290763,0.4048777375
0.1361923003,-0.5443523616,2.113608325,-0.00183447947,-0.4876378922,-108.4640621,0.4871336452,0.3503630235
0.1364594218,-0.4772975223,2.031717642,-0.001698072618,-0.5148607559,-95.23999633,0.5335747922,0.2964156471
0.1367307545,-0.4057210332,1.933943419,-0.001547329733,-0.5388015358,-81.12117081,0.5768855953,0.2438862113
0.1370078562,-0.3295566597,1.819646766,-0.001381838461,-0.5592112817,-66.09436504,0.6168070122,0.1929924957
0.1372903181,-0.2493239809,1.689008826,-0.00120243028,-0.5756551949,-50.26192036,0.6526782414,0.1443720724
0.1375783041,-0.1654754169,1.542188913,-0.001009831514,-0.587755256,-33.71294584,0.6839706403,0.09857916713
0.1378729008,-0.07827470723,1.379007569,-0.0008043281746,-0.5951567346,-16.49930781,0.7101847612,0.05606865031
0.1381736027,0.01145230467,1.200335562,-0.0005875330884,-0.5974562913,1.216171968,0.730675268,0.0175700909
0.1384824294,0.1035249624,1.005765908,-0.0003595007247,-0.5942706928,19.39805719,0.744933688,-0.01646754211
0.1387992609,0.1970011643,0.7963984393,-0.0001221230837,-0.5851925374,37.86058195,0.7522808085,-0.04526426865
0.1391271678,0.2917189198,0.5714997103,0.000124733756,-0.56969628,56.57209164,0.7520414284,-0.06823902324
0.139468001,0.3869198485,0.3314150453,0.0003798151891,-0.5471874114,75.3832227,0.7433432499,-0.08450246141
0.1398294919,0.4830701931,0.07276812839,0.0006454635777,-0.5164692424,94.38678919,0.7248156656,-0.09306722301
0.1402265414,0.5815153558,-0.2121848294,0.0009274434979,-0.4750754113,113.8499852,0.6937172885,-0.09205199392
0.1408613272,0.719664626,-0.6588923262,0.001346389099,-0.3938623068,141.177194,0.6218087578,-0.06788066625
0.1411587136,0.7749137471,-0.860146936,0.001525161302,-0.350220308,152.1129525,0.5795743492,-0.04723761241
0.1415399637,0.8358403101,-1.106872419,0.001734602225,-0.2898547352,164.1801675,0.5178474279,-0.01244274596
0.1419212139,0.8848387113,-1.337649769,0.001919112285,-0.2253319841,173.8949984,0.4488358419,0.03124012642
0.142302464,0.9212061051,-1.549173988,0.002076023945,-0.1575765605,181.1181602,0.3733584039,0.08318177494
0.1426837141,0.9444206304,-1.738414298,0.002203113011,-0.08755931556,185.7460819,0.2924886429,0.1426346356
0.1430184911,0.9536913488,-1.884057206,0.002288651597,-0.02500504452,187.6164583,0.2180682056,0.2003598681
0.1433532681,0.9524574655,-2.008812905,0.002348836291,0.03782855349,187.413269,0.1411318008,0.2625785554
0.1436377034,0.943161726,-2.097359063,0.002379535298,0.09091471548,185.6123493,0.0745946767,0.3184582582
0.1438887049,0.9287241668,-2.161576624,0.002390825228,0.1371737121,182.7920331,0.015301816,0.3696942444
0.1441397063,0.908533657,-2.212322451,0.00238721196,0.1825817744,178.8355485,-0.04406208722,0.4224015214
0.1443907078,0.8827154795,-2.249281216,0.002368730848,0.2268566606,173.7674687,-0.1031342383,0.4762515782
0.1446426006,0.8513092772,-2.272280145,0.002335343569,0.2698725609,167.5955589,-0.1618148137,0.5311039299
0.1448944934,0.8145931736,-2.281018411,0.002287301348,0.3112007813,160.3744739,-0.2194347388,0.5864249116
0.1451468059,0.7727230605,-2.275420913,0.00222479162,0.3506464455,152.13488,-0.275808678,0.6419595906
0.1454027934,0.7253039319,-2.255100276,0.002147053278,0.3884164949,142.7989663,-0.3312176415,0.6980685295
0.1456597448,0.6730103617,-2.220004394,0.002055029386,0.4238048807,132.4994609,-0.3846761401,0.7537866532
0.145921978,0.6151442366,-2.169241413,0.001947276581,0.4570746387,121.0987588,-0.4366663572,0.8096508744
0.1461867497,0.5525052545,-2.103017846,0.001825041056,0.4875214955,108.7542908,-0.4861312551,0.8646476619
0.1464564075,0.4848060065,-2.020585227,0.001687541332,0.5150651351,95.40930353,-0.5330716735,0.9188118377
0.1467305571,0.412437672,-1.921881979,0.001535303656,0.539280677,81.14077213,-0.576858587,0.9715678458
0.1470090758,0.3358088514,-1.806974424,0.001368946546,0.5597885575,66.02913599,-0.6169700888,1.022377642
0.1472934269,0.2549505622,-1.675356785,0.001188260895,0.5763074837,50.08037468,-0.6530474523,1.070950686
0.1475824604,0.17070286,-1.527836088,0.0009948483465,0.5883887853,33.46004496,-0.6843785544,1.116508236
0.1478781995,0.08307331546,-1.363821667,0.0007884249182,0.5957327746,16.16949047,-0.710601716,1.158750723
0.1481798142,-0.007006411752,-1.184387867,0.0005708547188,0.5979304657,-1.607625646,-0.7310265634,1.196901569
0.148489344,-0.09935261317,-0.9891560763,0.0003422111583,0.5946092563,-19.83523602,-0.7451715462,1.230518645
0.1488070148,-0.1931176876,-0.7790294218,0.0001041527976,0.5853603081,-38.34626371,-0.7523626475,1.25885867
0.1491354799,-0.2880094811,-0.5535728913,-0.0001431197662,0.5696737569,-57.08331281,-0.7519280167,1.281300368
0.1494771891,-0.3834318737,-0.3127419858,-0.0003987772621,0.5469261494,-75.92905675,-0.7429841548,1.296988639
0.1498395478,-0.4797416996,-0.05340974453,-0.0006648807307,0.5159321011,-94.95456069,-0.7241596816,1.304894271
0.150238261,-0.5784529379,0.2326996601,-0.0009476961676,0.4741292759,-114.4600323,-0.6926253555,1.30309078
0.15088798,-0.7191620067,0.6893228453,-0.001375039165,0.3904348948,-142.2776605,-0.618213896,1.276716618
0.1512656136,-0.7875009314,0.9428628778,-0.001598362123,0.3340873678,-155.7966539,-0.5630514503,1.248400143
0.1516863873,-0.8505254776,1.209701345,-0.001820680978,0.2658078696,-168.2733065,-0.4921875295,1.206166934
0.1521071611,-0.8986635489,1.45553762,-0.002011350299,0.192889374,-177.8143636,-0.4126943502,1.153386914
0.1524831008,-0.928389401,1.65390461,-0.002152187714,0.1248529596,-183.7187263,-0.3356700005,1.098053636
0.1528590405,-0.9451434163,1.829313782,-0.002263121736,0.055075908,-187.0637862,-0.253823996,1.035798506
0.153185425,-0.9489834553,1.961077223,-0.002333978987,-0.006161651488,-187.8553354,-0.1799605494,0.976804113
0.153477691,-0.9439370673,2.061674969,-0.002376687241,-0.06096272747,-186.8894388,-0.1121053274,0.9206056777
0.153769957,-0.9309156137,2.144953724,-0.002399427629,-0.1152510877,-184.3492402,-0.0433837737,0.8617116902
0.1540051627,-0.9147170296,2.198916309,-0.002403086963,-0.1582574442,-181.1757806,0.01227864195,0.8126934967
0.1542403684,-0.8935114464,2.240910394,-0.002393662714,-0.2004007201,-177.0136362,0.06781521416,0.7625163086
0.1544755742,-0.8674145227,2.270707656,-0.002371212033,-0.2414509362,-171.8855077,0.1230121551,0.7114531998
0.1547164197,-0.8357720258,2.288410694,-0.002334843666,-0.2821188184,-165.6626682,0.1788412637,0.6585379667
0.1549572652,-0.7993311616,2.293052807,-0.002285151241,-0.3211730387,-158.4919235,0.2336156151,0.6052871979
0.1552034077,-0.7573481101,2.284275491,-0.002220893425,-0.3591863823,-150.2267865,0.2882469491,0.5508348689
0.1554529072,-0.7101572628,2.26148249,-0.002142249321,-0.3955270882,-140.9329193,0.341840251,0.4959389
0.1557061155,-0.6577902604,2.224191144,-0.002049029584,-0.4299245028,-130.6164254,0.3940879843,0.4408785233
0.1559648898,-0.5999579185,2.171587453,-0.001940412989,-0.4622679681,-119.2201798,0.4449163339,0.3856456726
0.1562272892,-0.5372514979,2.10364192,-0.001817232083,-0.4919464961,-106.8605537,0.4934368155,0.3310808842
0.156495243,-0.4694353516,2.019559958,-0.001678755305,-0.5188048352,-93.49096491,0.5395422901,0.2772414796
0.156768015,-0.3969670729,1.919322713,-0.001525625931,-0.5423720968,-79.20148315,0.5825351704,0.2247755864
0.1570457682,-0.3201634106,1.802831304,-0.001358248677,-0.5622796257,-64.05443471,0.6219282284,0.1741735367
0.1573295065,-0.239170791,1.669718989,-0.001176648678,-0.5781983803,-48.07855675,0.6572768351,0.1258177805
0.1576183185,-0.1547596281,1.520665982,-0.0009822649603,-0.5896871495,-31.42567486,0.6878972239,0.08045283201
0.157914023,-0.06699546595,1.355155743,-0.0007749332517,-0.5964243402,-14.10857063,0.7133845669,0.03842086076
0.1582158262,0.02319548345,1.174245026,-0.0005565010929,-0.5979976757,3.690163011,0.7330500437,0.0005003130867
0.1585258095,0.1156343963,0.9775216472,-0.0003270183433,-0.5940227855,21.9354168,0.7463951184,-0.0328594791
0.1588441275,0.2094399038,0.7659455853,-8.822002419e-05,-0.5840847577,40.45344395,0.75273483,-0.06089603409
0.1591736571,0.304365147,0.5389445986,0.0001598258008,-0.5676513978,59.19577847,0.7513765182,-0.08298751987
0.1595169461,0.3998078285,0.2964324521,0.0004163014338,-0.5440721169,78.04386295,0.7414045887,-0.09825261111
0.1598820699,0.4962368803,0.03485762827,0.0006836375029,-0.5120640942,97.09086811,0.7213489063,-0.1056200688
0.1602873506,0.5956294068,-0.2557825336,0.0009696151024,-0.4686770539,116.728442,0.6879991163,-0.1029866822
0.1608078945,0.7090101091,-0.6222180051,0.001313140208,-0.4019333177,139.138333,0.6288934615,-0.08301715751
0.1611939741,0.7810866165,-0.8836999684,0.001545671265,-0.3453941262,153.391368,0.5741745384,-0.05645015678
0.1615895479,0.8430716566,-1.138023305,0.001760242995,-0.2822094075,165.656001,0.5093039977,-0.01929046374
0.1619851217,0.8921015609,-1.374702064,0.001947579164,-0.2146728121,175.3658971,0.4365910122,0.02735624376
0.1623806955,0.9274202516,-1.590085649,0.002104780187,-0.1438258892,182.3712965,0.3571697443,0.0827668551
0.1627338718,0.9469193505,-1.761676204,0.0022176861,-0.07866459601,186.2516482,0.2815458389,0.1389472529
0.163087048,0.9548120306,-1.911528519,0.002303248323,-0.01253629617,187.8417328,0.2024638001,0.2007375916
0.1633928184,0.9521926011,-2.022280003,0.002354414853,0.04486953144,187.3527864,0.1319603922,0.258178265
0.1636985888,0.9408226511,-2.114330453,0.002383822284,0.1018614575,185.1365425,0.06022361174,0.3187220306
0.1639455506,0.9253205856,-2.174439243,0.002391489962,0.1472308066,182.0990573,0.001853173275,0.3695050068
0.1641925125,0.904270438,-2.221429784,0.00238473829,0.1917142992,177.9661047,-0.05651398311,0.4216410014
0.1644394743,0.8777988573,-2.255019864,0.002363601039,0.2350443319,172.7625452,-0.1145762498,0.4748154567
0.1646870741,0.8459764714,-2.275040574,0.002328097541,0.2770664731,166.502245,-0.172058722,0.5288474387
0.1649347289,0.8090484099,-2.281267069,0.002278468571,0.3174218214,159.2334048,-0.2285378795,0.583285227
0.1651859934,0.7666004067,-2.273442278,0.002213990474,0.3564016101,150.8744025,-0.2844191673,0.6385798866
0.165438381,0.7191766637,-2.251291801,0.002135309053,0.3933208548,141.5323124,-0.3387567861,0.693839489
0.1656956504,0.6662072057,-2.214116846,0.002041260936,0.4284092647,131.0947469,-0.3919706862,0.7495168124
0.1659558806,0.6082256208,-2.161769572,0.001932535577,0.461055297,119.6667242,-0.4431735964,0.8047962214
0.1662205771,0.5451048091,-2.093671527,0.001808665773,0.4911010795,107.2230791,-0.4922300689,0.859572191
0.1664899856,0.4770170331,-2.009464309,0.00166971768,0.5181956029,93.79764157,-0.5386577294,0.9134295056
0.1667635685,0.4044051729,-1.909190423,0.001516347118,0.5419127738,79.47761646,-0.5818573772,0.9657708484
0.1670427782,0.3272494093,-1.792282383,0.001348242354,0.5619919693,64.25896626,-0.6215179299,1.016346414
0.1673266481,0.2462543761,-1.659253758,0.001166665617,0.5779758545,48.28054614,-0.6569336938,1.064423336
0.1676165965,0.1615350049,-1.509722458,0.0009715906259,0.5895593897,31.5648943,-0.6877223676,1.109653988
0.1679123023,0.07378531474,-1.344286996,0.0007643055155,0.5963379509,14.24879881,-0.7132412773,1.151361316
0.168214834,-0.01661462035,-1.162994457,0.0005453761461,0.5979510375,-3.592895007,-0.7329877418,1.18903687
0.1685248551,-0.1090608875,-0.9662824128,0.0003158817388,0.5940053661,-21.84117549,-0.7463531825,1.222050324
0.1688436082,-0.2029940706,-0.7544409674,7.676497533e-05,0.5840795439,-40.38582641,-0.7527222333,1.249761153
0.1691731742,-0.2979316679,-0.5274289176,-0.0001713056053,0.5676660546,-59.131851,-0.7513738623,1.271474299
0.1695167963,-0.3934703835,-0.28468965,-0.0004280299304,0.5440823865,-77.99996803,-0.741402239,1.286353307
0.1698817937,-0.4898715911,-0.02321009092,-0.0006952743622,0.5121023412,-97.04234103,-0.7213584662,1.293290074
0.1702877498,-0.5894331897,0.2679095554,-0.0009817223474,0.4686555952,-116.7139665,-0.6879514371,1.290168599
0.1708108419,-0.7033218633,0.6360913149,-0.001326821319,0.4015648112,-139.2246337,-0.6285004157,1.269421091
0.1711968738,-0.7753170956,0.8974527817,-0.00155916025,0.3450023664,-153.4615517,-0.573722107,1.242325208
0.1715928655,-0.8372819486,1.151917089,-0.001773753073,0.2817237528,-165.72186,-0.5087168937,1.204579689
0.1719888571,-0.8862591813,1.38866774,-0.001961026849,0.214091697,-175.4207319,-0.4358619901,1.157332791
0.1723848488,-0.9214919866,1.604045253,-0.002118076645,0.1431515341,-182.4082745,-0.3562960953,1.101311178
0.1727379898,-0.9408708042,1.775372923,-0.002230655592,0.07798805635,-186.263818,-0.280633622,1.044648277
0.1730911309,-0.9486447782,1.924943636,-0.002315882116,0.01186641923,-187.8292042,-0.2015248943,0.9823852037
0.1733966621,-0.9459298982,2.035369973,-0.002366726833,-0.04548753757,-187.3201485,-0.1310566643,0.9245841421
0.1736716094,-0.9360169392,2.118796202,-0.00239391517,-0.09675689205,-185.3874441,-0.06658117875,0.869910662
0.1739157636,-0.9213418582,2.179689059,-0.002403132486,-0.1416909908,-182.5117923,-0.008892357988,0.8195892311
0.1741599178,-0.9012316888,2.227798659,-0.002398254992,-0.1857915638,-178.5629275,0.04883188755,0.767908844
0.1744040719,-0.8758047284,2.262842498,-0.00237930857,-0.2287992892,-173.564071,0.1062935947,0.715172563
0.1746502067,-0.8449417003,2.28473599,-0.002346080645,-0.2707930574,-167.4917129,0.1635674433,0.6612536067
0.1748963415,-0.809011793,2.29301054,-0.00229886878,-0.3111682202,-160.4184368,0.2198727966,0.6068972401
0.175145999,-0.7676120207,2.287440279,-0.002236982162,-0.350220103,-152.2648304,0.2756430126,0.5516486204
0.1753974135,-0.7211340752,2.267654415,-0.002160798921,-0.3873699134,-143.1079336,0.3300816556,0.4962364319
0.1756531377,-0.6692301047,2.233063152,-0.002069528859,-0.4226771857,-132.8791043,0.3833527525,0.4404609371
0.1759124352,-0.6121756957,2.183320262,-0.001963393506,-0.4556925671,-121.6325249,0.434831926,0.3848760519
0.1761759247,-0.5500226242,2.117982189,-0.001842248275,-0.4861444068,-109.3782808,0.4841923835,0.3297699492
0.1764442206,-0.4828480373,2.036593088,-0.001705975711,-0.5137294545,-96.13145111,0.5310438419,0.2754721319
0.1767168597,-0.4110559875,1.939119527,-0.001555137716,-0.5380232316,-81.97158657,0.5747864952,0.2225633838
0.1769948443,-0.3347354721,1.825146444,-0.001389654583,-0.5587306352,-66.91610813,0.6150505543,0.1713697084
0.1772778089,-0.2544087664,1.694896089,-0.00121038286,-0.5754342826,-51.06790627,0.6512146117,0.1225122737
0.177566491,-0.1703698665,1.548275875,-0.001017696301,-0.5877915275,-34.48484446,0.68281256,0.07644635178
0.1778611437,-0.08312967924,1.385558612,-0.0008124596123,-0.5954214695,-17.26758588,0.7092709604,0.03375223309
0.1781623054,0.00679268892,1.207049764,-0.0005955657312,-0.597951005,0.481585039,0.7300395441,-0.004994351528
0.1784709582,0.09890814289,1.012966343,-0.0003678203611,-0.5949936589,18.66631412,0.7445453518,-0.03921678722
0.1787879883,0.1925759705,0.8037825055,-0.0001303737588,-0.5861369706,37.16033183,0.7521636011,-0.06825195595
0.1791155169,0.2873599679,0.5793903096,0.0001162049131,-0.5708871856,55.87777722,0.7522028007,-0.09143937447
0.1794562131,0.3827468512,0.339573719,0.0003712895843,-0.5486192433,74.71763843,0.7438025573,-0.1079585199
0.1798168029,0.4789447306,0.08165238292,0.000636506092,-0.5182179946,93.72154266,0.7256409968,-0.1167975741
0.180212491,0.5774388394,-0.2023680952,0.0009179379792,-0.4772301942,113.1838688,0.6950190068,-0.1161430719
0.1808432122,0.7155314125,-0.6466720887,0.001335361363,-0.3969712153,140.4819152,0.6242323626,-0.09280277639
0.1812239878,0.7857006362,-0.9036202036,0.001562932061,-0.3407697909,154.360448,0.569563086,-0.0657788609
0.1816413791,0.8497299314,-1.170213629,0.001786500543,-0.273600234,167.0323337,0.500216352,-0.02550127351
0.1820587704,0.8992183878,-1.416614812,0.00197930709,-0.2017333486,176.8362134,0.4222530011,0.02524070445
0.1824761618,0.933316362,-1.638592003,0.002138025296,-0.1264031118,183.6037757,0.3371296028,0.08557166091
0.182832221,0.949791997,-1.805770493,0.002244409881,-0.06037569874,186.888222,0.2598415031,0.1438388724
0.1831882803,0.9544314234,-1.950305136,0.002322677447,0.006406072897,187.836618,0.1792868192,0.2075987376
0.1834887645,0.9490904635,-2.053320413,0.002366104007,0.0627355936,186.8098281,0.1095652763,0.2650923546
0.1837564744,0.9372314469,-2.129679229,0.002387018785,0.1124656546,184.4931759,0.04657028338,0.3187150627
0.1839884655,0.9216083747,-2.183657272,0.002391457626,0.1549299056,181.4299666,-0.008304755273,0.3667067417
0.1842204566,0.9011072916,-2.226009952,0.00238317294,0.1965714166,177.403456,-0.06309341769,0.4158446753
0.1844524477,0.8758370624,-2.256513395,0.002362204044,0.2371690917,172.4350192,-0.1176041847,0.4658672501
0.1846907355,0.8450570126,-2.275338111,0.002327574543,0.2775555665,166.3788604,-0.1729035791,0.5178887478
0.1849290233,0.8095595319,-2.281385076,0.002279879095,0.316387168,159.3907351,-0.2272376146,0.570270409
0.1851742497,0.7683127849,-2.274231917,0.002217427377,0.3544967972,151.2673665,-0.2818460069,0.6242432303
0.1854211997,0.7221880487,-2.25335966,0.002141210021,0.3907484195,142.1801889,-0.3351141637,0.6783408445
0.1856737041,0.6705538538,-2.217966769,0.002049928701,0.4253830247,132.0046648,-0.3875206275,0.7330519526
0.1859308858,0.613648793,-2.167542741,0.001943667319,0.4579074938,120.7876512,-0.4383779214,0.7877952611
0.1861920783,0.5517798089,-2.101821085,0.001822736798,0.4878801143,108.5895192,-0.4870971331,0.8420126012
0.186459236,0.4846801097,-2.019929955,0.001686320017,0.515139129,95.35752269,-0.533547329,0.895650446
0.1867305976,0.413054907,-1.922153746,0.001535567446,0.5391132695,81.23058864,-0.5768656085,0.9478637539
0.1870077308,0.336835468,-1.807850619,0.001370061941,0.55955445,66.19502363,-0.6167939053,0.9984346573
0.1872902035,0.2565482277,-1.677212704,0.001190650104,0.576026294,50.35453003,-0.6526686794,1.04672204
0.1875782143,0.1726360521,-1.530383951,0.0009980368581,0.5881527447,33.79634047,-0.683965716,1.09217741
0.1878728148,0.0853728584,-1.367203222,0.0007925320255,0.5955776598,16.57434884,-0.710181824,1.134339199
0.1881735333,-0.0044251245,-1.188523212,0.0005757253611,0.5978985003,-1.150523794,-0.7306750269,1.172483388
0.1884823617,-0.09656916185,-0.9939536462,0.0003476915728,0.5947317993,-19.34121303,-0.7449347908,1.206155108
0.1887992036,-0.1901238718,-0.7845800091,0.0001103056221,0.5856698473,-37.81328002,-0.752283356,1.234577213
0.1891271107,-0.2849222418,-0.5596812939,-0.0001365523391,0.5701875778,-56.53401913,-0.7520449547,1.257163358
0.1894679503,-0.3802108394,-0.3195917546,-0.0003916399833,0.5476895736,-75.35500166,-0.7433475274,1.273023237
0.1898294367,-0.4764527889,-0.06094739003,-0.0006572867513,0.5169802398,-94.36824317,-0.7248209888,1.281159691
0.1902264904,-0.575002283,0.2240097447,-0.0009392718577,0.4755911725,-113.8422869,-0.6937230617,1.279674291
0.1908593133,-0.7129310108,0.669370216,-0.001357000539,0.3946547952,-141.1093505,-0.6220779077,1.254870676
0.1911590673,-0.7687147794,0.8722451174,-0.001537230245,0.3506705234,-152.1428128,-0.5795189576,1.233724021
0.1915409683,-0.8298213555,1.119366133,-0.001746985787,0.2901854173,-164.2351747,-0.5176742752,1.198400394
0.1919228693,-0.8789550387,1.350475287,-0.001931717607,0.2255281185,-173.9661956,-0.4485174045,1.154160081
0.1923047702,-0.9154094098,1.562251414,-0.002088745983,0.1576282601,-181.1959607,-0.3728813707,1.101635968
0.1926866712,-0.9386603503,1.751649814,-0.002215836883,0.0874620915,-185.8205251,-0.2918390374,1.041580043
0.1930215961,-0.9479155595,1.897173795,-0.002301185847,0.02485724885,-187.6786123,-0.2173595024,0.9833888783
0.1933565209,-0.9466534153,2.021777978,-0.002361150452,-0.03802252053,-187.4607309,-0.1403695525,0.9207066029
0.193640808,-0.9373368692,2.110093009,-0.002391620145,-0.09109280008,-185.6480581,-0.07385675829,0.8644912117
0.1938914383,-0.9229028431,2.174060156,-0.002402718728,-0.1372915293,-182.8217865,-0.01464731883,0.8130153264
0.1941420686,-0.902731926,2.224591314,-0.002398957816,-0.1826395035,-178.8626443,0.04462806363,0.7600760878
0.1943926989,-0.876949113,2.261373428,-0.002380373432,-0.2268557205,-173.7951647,0.1036100229,0.7060006353
0.1946442974,-0.8455831914,2.28423995,-0.002346914792,-0.2698284829,-167.6249708,0.1622162923,0.6509100556
0.1948958958,-0.8089188337,2.292878281,-0.002298837009,-0.3111162782,-160.4080411,0.2197623967,0.5953543382
0.1951480349,-0.7670900298,2.287207784,-0.002236293441,-0.350543568,-152.1707322,0.2760900271,0.5395599608
0.1954038484,-0.7197180698,2.266833226,-0.002158541863,-0.3882975404,-142.8383825,0.3314532171,0.4831886279
0.1956607,-0.6674610438,2.231691401,-0.002066496971,-0.423682502,-132.54055,0.3848824765,0.427191683
0.1959228309,-0.6096343838,2.180894105,-0.001958735955,-0.4569503597,-121.142225,0.4368433372,0.3710436661
0.1961875438,-0.5470262011,2.114636361,-0.001836483454,-0.487402059,-108.7986322,0.4862879919,0.3157514414
0.1964571458,-0.4793573796,2.032175602,-0.001698972582,-0.5149520803,-95.45462813,0.5332087855,0.2612859677
0.1967312591,-0.4070142325,1.933443634,-0.001546719658,-0.5391768617,-81.18625943,0.5769797259,0.2082199825
0.1970097516,-0.3304070991,1.818508007,-0.001380346513,-0.559695436,-66.07433348,0.6170766357,0.157093736
0.1972940811,-0.2495681258,1.686864013,-0.001199646261,-0.5762258864,-50.12505359,0.653139963,0.108197168
0.1975831062,-0.1653345514,1.539313856,-0.001006214456,-0.5883195665,-33.50346338,0.684458241,0.06230912431
0.1978788354,-0.07771802557,1.375273508,-0.0007997763083,-0.595675974,-16.21170925,0.7106679583,0.01972932182
0.1981804528,0.01235408329,1.195809346,-0.0005821861283,-0.5978861243,1.567354178,0.7310797701,-0.01876651068
0.1984899835,0.1046937901,1.000550947,-0.0003535276445,-0.5945770846,19.79680945,0.7452107919,-0.0527365124
0.1988076667,0.1984574761,0.7903930594,-0.0001154498332,-0.5853395848,38.31033533,0.7523874142,-0.08143888825
