time,spring.w_rel_ref,spring.w_rel_sim,spring.w_rel_relerr
2.2384,1.162667447e-07,1.481263967e-07,7.09684e-06
2.2392,9.995019557e-08,1.336404208e-07,7.50461e-06
2.24,8.407145336e-08,1.204226571e-07,8.09735e-06
2.2408,6.898477262e-08,1.079390635e-07,8.6772e-06
2.2416,5.504440784e-08,9.616811125e-08,9.16044e-06
2.2424,4.260461352e-08,8.508848115e-08,9.46342e-06
2.2432,3.201964415e-08,7.467906338e-08,9.50253e-06
2.244,2.364375423e-08,6.491895721e-08,9.19419e-06
2.2448,1.783119826e-08,5.578747186e-08,8.45489e-06
2.2456,1.229670932e-08,4.726412617e-08,7.78911e-06
2.2464,1.808966274e-09,3.932864778e-08,8.35763e-06
2.2472,-7.883770491e-09,3.196097464e-08,8.87555e-06
2.248,-1.666813498e-08,2.514125352e-08,9.31318e-06
2.2488,-2.443076119e-08,1.884984091e-08,9.6409e-06
2.2496,-3.105828313e-08,1.306730268e-08,9.82912e-06
2.2504,-3.64373348e-08,7.774414557e-09,9.84832e-06
2.2512,-4.04545502e-08,2.952161515e-09,9.66899e-06
2.252,-4.299656334e-08,-1.418262396e-09,9.26171e-06
2.2528,-4.395000821e-08,-5.355453081e-09,8.59707e-06
2.2536,-4.320151882e-08,-8.877797053e-09,7.64572e-06
2.2544,-4.458135531e-08,-1.200347155e-08,7.25683e-06
2.2552,-4.608741457e-08,-1.47504442e-08,6.98041e-06
2.256,-4.69891086e-08,-1.713647346e-08,6.64977e-06
2.2568,-4.72900674e-08,-1.917910775e-08,6.26181e-06
2.2576,-4.699392095e-08,-2.089568629e-08,5.81347e-06
2.2584,-4.610429925e-08,-2.230333884e-08,5.30174e-06
2.2592,-4.462483229e-08,-2.341898564e-08,4.72367e-06
2.26,-4.255915006e-08,-2.425933776e-08,4.07634e-06
2.2608,-3.991088256e-08,-2.484089634e-08,3.35689e-06
2.2616,-3.668365978e-08,-2.517995301e-08,2.56249e-06
2.2624,-3.336384012e-08,-2.529259024e-08,1.7979e-06
2.2632,-3.059636334e-08,-2.51946809e-08,1.20324e-06
2.264,-2.767468996e-08,-2.490188844e-08,6.17651e-07
2.2648,-2.463745346e-08,-2.442966673e-08,4.62852e-08
2.2656,-2.15232873e-08,-2.379326014e-08,5.05644e-07
2.2664,-1.837082497e-08,-2.300770363e-08,1.03288e-06
2.2672,-1.521869994e-08,-2.208782257e-08,1.53012e-06
2.268,-1.210554569e-08,-2.104823327e-08,1.99201e-06
2.2688,-9.069995695e-09,-1.990334175e-08,2.41316e-06
2.2696,-6.150683431e-09,-1.866734556e-08,2.78813e-06
2.2704,-3.386242376e-09,-1.735423172e-08,3.11142e-06
2.2712,-4.817311118e-11,-1.597777877e-08,3.54837e-06
2.272,3.372183113e-09,-1.455155496e-08,3.99257e-06
2.2728,6.778285228e-09,-1.30889195e-08,4.42549e-06
2.2736,1.015225509e-08,-1.160302188e-08,4.84606e-06
2.2744,1.347621456e-08,-1.010680251e-08,5.2532e-06
2.2752,1.67322855e-08,-8.612991986e-09,5.64575e-06
2.276,1.990258976e-08,-7.134111302e-09,6.02252e-06
2.2768,2.29692492e-08,-5.682472159e-09,6.38227e-06
2.2776,2.591438568e-08,-4.270176879e-09,6.72371e-06
2.2784,2.872012106e-08,-2.909118502e-09,7.04552e-06
2.2792,3.13685772e-08,-1.610979683e-09,7.34631e-06
2.28,3.384187596e-08,-3.872345777e-10,7.62465e-06
2.2808,3.612213919e-08,7.508524913e-10,7.87907e-06
2.2816,3.819148876e-08,1.792226811e-09,8.10806e-06
2.2824,4.003204651e-08,2.726043058e-09,8.31004e-06
2.2832,4.162593432e-08,3.541665405e-09,8.4834e-06
2.284,4.295527404e-08,4.228667194e-09,8.62648e-06
2.2848,4.400218752e-08,4.77683193e-09,8.73758e-06
2.2856,4.474879663e-08,5.176151952e-09,8.81494e-06
2.2864,4.517722323e-08,5.213522614e-09,8.90205e-06
2.2872,4.526958917e-08,4.971753342e-09,8.97648e-06
2.288,4.639114466e-08,4.733946679e-09,9.27928e-06
2.2888,4.740986035e-08,4.500226525e-09,9.55826e-06
2.2896,4.827431182e-08,4.270711784e-09,9.80195e-06
2.2904,4.897875252e-08,4.045515811e-09,1.0009e-05
2.2912,4.951743591e-08,3.824747408e-09,1.01782e-05
2.292,4.988461548e-08,3.608509491e-09,1.03082e-05
2.2928,5.007454466e-08,3.396900206e-09,1.03976e-05
2.2936,5.008147694e-08,3.190012143e-09,1.04452e-05
2.2944,4.989966577e-08,2.98793279e-09,1.04497e-05
2.2952,4.952336462e-08,2.790744746e-09,1.04098e-05
2.296,4.894682694e-08,2.59852484e-09,1.03242e-05
2.2968,4.816430621e-08,2.411345124e-09,1.01916e-05
2.2976,4.717005589e-08,2.229272322e-09,1.00107e-05
2.2984,4.595832944e-08,2.052367831e-09,9.7802e-06
2.2992,4.452338033e-08,1.880687717e-09,9.4988e-06
2.3,4.285946202e-08,1.714283382e-09,9.16523e-06
2.3008,4.096082796e-08,1.553200568e-09,8.77818e-06
2.3016,3.882173164e-08,1.39747991e-09,8.33638e-06
2.3024,3.64364265e-08,1.2471566e-09,7.83853e-06
2.3032,3.379916602e-08,1.10226106e-09,7.28334e-06
2.304,3.095994589e-08,9.628182696e-10,6.68196e-06
2.3048,2.944553773e-08,8.288478792e-10,6.37446e-06
2.3056,2.789132719e-08,7.003644331e-10,6.05688e-06
2.3064,2.630201104e-08,5.773772571e-10,5.73025e-06
2.3072,2.468228606e-08,4.598906811e-10,5.39562e-06
2.308,2.3036849e-08,3.479035948e-10,5.05404e-06
2.3088,2.137039663e-08,2.41409448e-10,4.70655e-06
2.3096,1.968762573e-08,1.403968053e-10,4.35421e-06
2.3104,1.799323304e-08,4.484901339e-11,3.99806e-06
2.3112,1.629191535e-08,-4.525568809e-11,3.63916e-06
2.312,1.458836941e-08,-1.299446106e-10,3.27855e-06
2.3128,1.2887292e-08,-2.092501727e-10,2.9173e-06
2.3136,1.119337987e-08,-2.83210011e-10,2.55645e-06
2.3144,9.511329791e-09,-3.518666469e-10,2.19706e-06
2.3152,7.845838534e-09,-4.152683752e-10,1.84019e-06
2.316,6.201602862e-09,-4.734683756e-10,1.48689e-06
2.3168,4.583319541e-09,-5.265247127e-10,1.13823e-06
2.3176,2.995685337e-09,-5.745014464e-10,7.95271e-07
2.3184,1.443397015e-09,-6.174671885e-10,4.59064e-07
2.3192,-6.884865866e-11,-6.554963239e-10,1.30678e-07
2.32,-1.536354918e-09,-6.886677895e-10,1.88825e-07
2.3208,-2.955602089e-09,-7.170661842e-10,4.98641e-07
2.3216,-4.331378913e-09,-7.407813252e-10,7.99818e-07
2.3224,-5.649967484e-09,-7.599080254e-10,1.08928e-06
2.3232,-6.906745524e-09,-7.74546427e-10,1.36597e-06
2.324,-8.097090756e-09,-7.848018901e-10,1.62884e-06
2.3248,-9.216380902e-09,-7.907851041e-10,1.87683e-06
2.3256,-1.025999368e-08,-7.92611532e-10,2.10889e-06
2.3264,-1.122330683e-08,-7.904026322e-10,2.32396e-06
2.3272,-1.210169805e-08,-7.842840821e-10,2.52099e-06
2.328,-1.289054508e-08,-7.743877761e-10,2.69891e-06
2.3288,-1.358522563e-08,-7.608498276e-10,2.85667e-06
2.3296,-1.418111743e-08,-7.438125671e-10,2.9932e-06
2.3304,-1.46735982e-08,-7.234228772e-10,3.10745e-06
2.3312,-1.505804567e-08,-6.998329694e-10,3.19834e-06
2.332,-1.532983755e-08,-6.732002733e-10,3.26481e-06
2.3328,-1.548435158e-08,-6.436877698e-10,3.30581e-06
2.3336,-1.551696546e-08,-6.114629914e-10,3.32025e-06
2.3344,-1.542305692e-08,-5.766993549e-10,3.30708e-06
2.3352,-1.51980037e-08,-5.395748293e-10,3.26521e-06
2.336,-1.48371835e-08,-5.002734893e-10,3.19359e-06
2.3368,-1.433597405e-08,-4.589836289e-10,3.09115e-06
2.3376,-1.381827118e-08,-4.15899426e-10,2.98542e-06
2.3384,-1.380443766e-08,-3.712201657e-10,2.99229e-06
2.3392,-1.374407956e-08,-3.25150129e-10,2.98911e-06
2.34,-1.363744768e-08,-2.778988151e-10,2.97588e-06
2.3408,-1.348479285e-08,-2.29681163e-10,2.95262e-06
2.3416,-1.328636588e-08,-1.8071733e-10,2.91933e-06
2.3424,-1.30424176e-08,-1.312324693e-10,2.87601e-06
2.3432,-1.275319881e-08,-8.145695229e-11,2.82267e-06
2.344,-1.241896035e-08,-3.162647921e-11,2.75932e-06
2.3448,-1.203995302e-08,1.801792049e-11,2.68595e-06
2.3456,-1.161642765e-08,6.723011037e-11,2.60257e-06
2.3464,-1.114863505e-08,1.15758958e-10,2.50918e-06
2.3472,-1.063682605e-08,1.633478908e-10,2.40577e-06
2.348,-1.008125146e-08,2.097350071e-10,2.29235e-06
2.3488,-9.482162107e-09,2.546535205e-10,2.16891e-06
2.3496,-8.839808799e-09,2.978310931e-10,2.03544e-06
2.3504,-8.154442359e-09,3.389905023e-10,1.89194e-06
2.3512,-7.426313605e-09,3.778490854e-10,1.7384e-06
2.352,-6.655673357e-09,4.141189613e-10,1.57482e-06
2.3528,-5.842772433e-09,4.475072535e-10,1.40118e-06
2.3536,-4.987861652e-09,4.777156448e-10,1.21748e-06
2.3544,-4.11414949e-09,5.044406004e-10,1.02881e-06
