time,springPlateB.s,springPlateA.s,spool.s,springPlateB.v,spool.v,springPlateA.v,outerContactA.v_rel,outerContactB.s_rel,innerContactB.s_rel,outerContactB.v_rel,innerContactA.s_rel,friction.v_rel
46.98909701,-0.0674706319,-0.09300006405,0.01477930509,-0.0002502838833,-0.0004096214545,-0.0001594696224,-0.0001594696224,0.001470631904,0.0009999369913,0.0002502838833,0.0009706308583,-0.0004096214545
46.98916893,-0.06747064919,-0.09300007574,0.01477927608,-0.0002313922607,-0.000397400753,-0.0001651828564,-0.0001651828564,0.001470649194,0.0009999252747,0.0002313922607,0.0009706481828,-0.000397400753
46.9892784,-0.06747067331,-0.09300009413,0.01477923347,-0.000210512656,-0.0003813539931,-0.0001699617945,-0.0001699617945,0.001470673314,0.0009999067854,0.000210512656,0.0009706724018,-0.0003813539931
46.98944473,-0.0674707064,-0.09300012246,0.01477917192,-0.0001888079608,-0.0003589654271,-0.000169565684,-0.000169565684,0.001470706404,0.0009998783286,0.0001888079608,0.0009707056132,-0.0003589654271
46.98968511,-0.06747074909,-0.09300016231,0.01477908928,-0.000167642726,-0.0003290918152,-0.0001610907751,-0.0001610907751,0.001470749088,0.0009998383661,0.000167642726,0.0009707484072,-0.0003290918152
46.99000873,-0.06747079986,-0.09300021197,0.01477898876,-0.0001470817104,-0.0002928704243,-0.0001455453623,-0.0001455453623,0.001470799861,0.0009997886179,0.0001470817104,0.0009707992746,-0.0002928704243
46.99044742,-0.0674708594,-0.09300027121,0.01477886989,-0.0001251285061,-0.0002502290786,-0.0001249134304,-0.0001249134304,0.001470859397,0.0009997292838,0.0001251285061,0.0009708589035,-0.0002502290786
46.99107285,-0.06747092951,-0.09300034127,0.01477872961,-0.0001000733276,-0.0002002790612,-0.0001000603436,-0.0001000603436,0.001470929507,0.0009996591165,0.0001000733276,0.0009709291159,-0.0002002790612
46.99203987,-0.06747101152,-0.09300042328,0.01477856547,-7.126932722e-05,-0.0001426398598,-7.126919123e-05,-7.126919123e-05,0.00147101152,0.0009995769882,7.126932722e-05,0.000971011247,-0.0001426398598
46.99370607,-0.06747110202,-0.09300051379,0.01477838433,-4.051900918e-05,-8.109259824e-05,-4.051901173e-05,-4.051901173e-05,0.001471102025,0.0009994863573,4.051900918e-05,0.0009711018779,-8.109259824e-05
46.995698,-0.06747116176,-0.09300057353,0.01477826478,-2.175544118e-05,-4.353692642e-05,-2.17554409e-05,-2.17554409e-05,0.001471161764,0.000999426541,2.175544118e-05,0.0009711616943,-4.353692642e-05
46.99838928,-0.06747120336,-0.09300061513,0.01477818154,-1.093202768e-05,-2.187364095e-05,-1.093202801e-05,-1.093202801e-05,0.001471203363,0.0009993848981,1.093202768e-05,0.0009712033372,-2.187364095e-05
47.00177868,-0.0674712312,-0.09300064297,0.01477812584,-6.418884613e-06,-1.284049099e-05,-6.418884478e-06,-6.418884478e-06,0.001471231204,0.000999357039,6.418884613e-06,0.0009712311963,-1.284049099e-05
47.00626637,-0.06747125589,-0.09300066765,0.01477807646,-4.967165007e-06,-9.934844494e-06,-4.96716526e-06,-4.96716526e-06,0.001471255886,0.0009993323503,4.967165007e-06,0.000971255885,-9.934844494e-06
47.01230207,-0.06747128464,-0.09300069641,0.01477801895,-4.665356631e-06,-9.330768033e-06,-4.665356741e-06,-4.665356741e-06,0.001471284641,0.0009993035946,4.665356631e-06,0.0009712846407,-9.330768033e-06
47.02099872,-0.067471325,-0.09300073676,0.01477793824,-4.631327827e-06,-9.26265787e-06,-4.631327766e-06,-4.631327766e-06,0.001471324997,0.0009992632387,4.631327827e-06,0.0009713249966,-9.26265787e-06
47.03486331,-0.0674713892,-0.09300080096,0.01477780984,-4.630692287e-06,-9.261384474e-06,-4.630692278e-06,-4.630692278e-06,0.001471389198,0.0009991990376,4.630692287e-06,0.0009713891977,-9.261384474e-06
47.06183058,-0.06747151409,-0.09300092586,0.01477756005,-4.632165541e-06,-9.264331003e-06,-4.63216549e-06,-4.63216549e-06,0.001471514095,0.0009990741406,4.632165541e-06,0.0009715140947,-9.264331003e-06
47.1901738,-0.06747210904,-0.09300152081,0.01477637015,-4.638996882e-06,-9.27799376e-06,-4.638996881e-06,-4.638996881e-06,0.001472109043,0.0009984791919,4.638996882e-06,0.0009721090434,-9.27799376e-06
47.94083305,-0.06747560472,-0.09300501649,0.01476937879,-4.672896801e-06,-9.345793604e-06,-4.672896801e-06,-4.672896801e-06,0.001475604721,0.0009949835142,4.672896801e-06,0.0009756047211,-9.345793604e-06
49.93684189,-0.06748498353,-0.0930143953,0.01475062117,-4.712344369e-06,-9.424688736e-06,-4.712344368e-06,-4.712344368e-06,0.001484983534,0.0009856047014,4.712344369e-06,0.0009849835339,-9.424688736e-06
52.28277424,-0.06749600177,-0.09302541353,0.0147285847,-4.664121656e-06,-9.328243313e-06,-4.664121656e-06,-4.664121656e-06,0.001496001765,0.0009745864699,4.664121656e-06,0.0009960017654,-9.328243313e-06
52.97311486,-0.06749921051,-0.09302862228,0.01472216721,-4.630555807e-06,-9.261111613e-06,-4.630555807e-06,-4.630555807e-06,0.001499210513,0.0009713777222,4.630555807e-06,0.0009992105131,-9.261111613e-06
53.12263146,-0.06749990223,-0.093029314,0.01472078377,-4.6221371e-06,-9.244274201e-06,-4.6221371e-06,-4.6221371e-06,0.001499902234,0.0009706860015,4.6221371e-06,0.0009999022338,-9.244274201e-06
53.14032022,-0.06749998398,-0.09302939575,0.01472062027,-4.621114189e-06,-9.242228275e-06,-4.621114135e-06,-4.621114135e-06,0.001499983985,0.0009706042507,4.621114189e-06,0.0009999839846,-9.242228275e-06
53.14355761,-0.06749999886,-0.09302941071,0.01472059043,-5.098751039e-06,-9.300223746e-06,-4.195327998e-06,-4.195327998e-06,0.001499998858,0.000970589292,5.098751039e-06,0.0009999988601,-9.300223746e-06
53.14373868,-0.06749999999,-0.09302941129,0.01472058871,-7.369766972e-06,-9.741028929e-06,-2.28397595e-06,-2.28397595e-06,0.001499999988,0.0009705887006,7.369766972e-06,0.001,-9.741028929e-06
53.14373868,-0.06749999999,-0.09302941129,0.01472058871,-7.369766972e-06,-9.741028929e-06,-2.28397595e-06,-2.28397595e-06,0.001499999988,0.0009705887006,7.369766972e-06,0.001,-9.741028929e-06
53.14374026,-0.0675,-0.09302941129,0.0147205887,-7.387687537e-06,-9.746589385e-06,-2.269633885e-06,-2.269633885e-06,0.0015,0.0009705886972,7.387687537e-06,0.001000000012,-9.746589385e-06
53.14374026,-0.0675,-0.09302941129,0.0147205887,-7.387687537e-06,-9.746589385e-06,-2.269633885e-06,-2.269633885e-06,0.0015,0.0009705886972,7.387687537e-06,0.001000000012,-9.746589385e-06
53.14433634,-0.06750000591,-0.09302941181,0.01472058224,-1.15937905e-05,-1.191847801e-05,-3.189902947e-07,-3.189902947e-07,0.001500005914,0.0009705881562,1.15937905e-05,0.001000005949,-1.191847801e-05
53.14547626,-0.06750002153,-0.09302941212,0.01472056632,-1.572686364e-05,-1.601625599e-05,-2.896399555e-07,-2.896399555e-07,0.001500021534,0.0009705878491,1.572686364e-05,0.00100002157,-1.601625599e-05
53.1469176,-0.06750004783,-0.09302941261,0.01472053953,-2.075015351e-05,-2.114018635e-05,-3.903268757e-07,-3.903268757e-07,0.001500047827,0.0009705873584,2.075015351e-05,0.001000047863,-2.114018635e-05
53.14982532,-0.06750012271,-0.09302941403,0.01472046323,-3.071980764e-05,-3.130555672e-05,-5.8601328e-07,-5.8601328e-07,0.001500122712,0.0009705859388,3.071980764e-05,0.001000122746,-3.130555672e-05
53.15617503,-0.06750038502,-0.09302941907,0.01472019588,-5.172910211e-05,-5.272760542e-05,-9.987579026e-07,-9.987579026e-07,0.001500385019,0.0009705808983,5.172910211e-05,0.001000385052,-5.272760542e-05
53.17584548,-0.06750199671,-0.09302945039,0.01471855287,-0.0001106515748,-0.0001128076422,-2.156285935e-06,-2.156285935e-06,0.001501996713,0.0009705495847,0.0001106515748,0.001001996742,-0.0001128076422
53.22747729,-0.06751096177,-0.0930296256,0.01470941261,-0.0002287933589,-0.0002332703913,-4.477179326e-06,-4.477179326e-06,0.001510961767,0.0009703743774,0.0002287933589,0.001010961787,-0.0002332703913
53.29841831,-0.06753112865,-0.09303002054,0.0146888508,-0.0003305110288,-0.0003369863711,-6.475427418e-06,-6.475427418e-06,0.001531128647,0.000969979446,0.0003305110288,0.001031128658,-0.0003369863711
53.3880177,-0.06756421486,-0.09303066896,0.01465511618,-0.0004000342195,-0.0004078754002,-7.841223384e-06,-7.841223384e-06,0.001564214861,0.0009693310369,0.0004000342195,0.001064214866,-0.0004078754002
53.50267515,-0.06761275711,-0.09303162057,0.01460562232,-0.0004406900836,-0.0004493299966,-8.639930717e-06,-8.639930717e-06,0.001612757105,0.0009683794271,0.0004406900836,0.001112757107,-0.0004493299966
53.64682896,-0.06767788386,-0.09303289748,0.01453921866,-0.0004593295396,-0.0004683356704,-9.006136597e-06,-9.006136597e-06,0.00167788386,0.0009671025232,0.0004593295396,0.001177883861,-0.0004683356704
53.83115054,-0.06776326054,-0.0930345715,0.01445216796,-0.0004653778416,-0.000474502843,-9.125002795e-06,-9.125002795e-06,0.001763260543,0.0009654285003,0.0004653778416,0.001263260543,-0.000474502843
54.07165661,-0.06787528656,-0.09303676809,0.01433794535,-0.0004656159883,-0.0004747457354,-9.12974727e-06,-9.12974727e-06,0.001875286565,0.0009632319129,0.0004656159883,0.001375286565,-0.0004747457354
54.40003449,-0.06802785105,-0.09303975956,0.01418238939,-0.0004634230377,-0.0004725098013,-9.086763623e-06,-9.086763623e-06,0.002027851048,0.000960240442,0.0004634230377,0.001527851048,-0.0004725098013
54.88220426,-0.06825034529,-0.09304412221,0.0139555325,-0.0004593794302,-0.0004683869127,-9.007482476e-06,-9.007482476e-06,0.002250345294,0.0009558777903,0.0004593794302,0.001750345294,-0.0004683869127
55.68293115,-0.06861518061,-0.09305127588,0.01358354351,-0.000451688157,-0.0004605448371,-8.856680141e-06,-8.856680141e-06,0.002615180606,0.0009487241198,0.000451688157,0.002115180606,-0.0004605448371
57.00856697,-0.06920419628,-0.09306282528,0.01298297844,-0.0004364516504,-0.0004450095866,-8.557936257e-06,-8.557936257e-06,0.003204196276,0.0009371747197,0.0004364516504,0.002704196276,-0.0004450095866
58.58650775,-0.06987602838,-0.09307599857,0.01229797305,-0.0004143804544,-0.0004225056349,-8.125180424e-06,-8.125180424e-06,0.003876028384,0.0009240014351,0.0004143804544,0.003376028384,-0.0004225056349
60.53728151,-0.07065328942,-0.09309123914,0.01150547145,-0.0003814954577,-0.0003889758489,-7.480391238e-06,-7.480391238e-06,0.00465328942,0.0009087608646,0.0003814954577,0.004153289419,-0.0003889758489
62.79538038,-0.07146510064,-0.09310715722,0.01067774214,-0.0003363187239,-0.0003429133121,-6.594588225e-06,-6.594588225e-06,0.005465100645,0.0008928427804,0.0003363187239,0.004965100645,-0.0003429133121
65.35568026,-0.07225190758,-0.09312258509,0.009875507325,-0.0002769749366,-0.0002824059359,-5.430999327e-06,-5.430999327e-06,0.006251907583,0.0008774149082,0.0002769749366,0.005751907583,-0.0002824059359
68.18086528,-0.07293207009,-0.09313592197,0.009182007947,-0.0002032585197,-0.0002072441118,-3.98559211e-06,-3.98559211e-06,0.006932070087,0.0008640780343,0.0002032585197,0.006432070087,-0.0002072441118
71.24338373,-0.07342277884,-0.09314554412,0.008681677037,-0.0001162127711,-0.000118491593,-2.278821835e-06,-2.278821835e-06,0.007422778839,0.0008544558757,0.0001162127711,0.006922778839,-0.000118491593
74.51528467,-0.07364403968,-0.09314988304,0.008456077276,-1.856066336e-05,-1.892474201e-05,-3.640786285e-07,-3.640786285e-07,0.007644039682,0.0008501169585,1.856066336e-05,0.007144039682,-1.892474201e-05
77.97589342,-0.07352777401,-0.09314760382,0.008574622166,8.548693259e-05,8.716300525e-05,1.67607268e-06,1.67607268e-06,0.007527774011,0.0008523961775,-8.548693259e-05,0.007027774011,8.716300525e-05
81.61619539,-0.07302322143,-0.09313771114,0.009089067428,0.0001905029228,0.0001942381422,3.735219424e-06,3.735219424e-06,0.007023221432,0.0008622888606,-0.0001905029228,0.006523221432,0.0001942381422
85.44288435,-0.07209918835,-0.09311959332,0.01003121833,0.0002901035994,0.0002957917908,5.688191433e-06,5.688191433e-06,0.006099188351,0.0008804066776,-0.0002901035994,0.00559918835,0.0002957917908
89.47235008,-0.0707482252,-0.09309310427,0.01140867053,0.0003768455738,0.0003842346137,7.389040026e-06,7.389040026e-06,0.004748225202,0.0009068957342,-0.0003768455738,0.004248225202,0.0003842346137
93.74843091,-0.06898575501,-0.09305854634,0.01320569864,0.0004425209225,0.0004511977477,8.676825205e-06,8.676825205e-06,0.002985755014,0.0009414536575,-0.0004425209225,0.002485755014,0.0004511977477
96.98886984,-0.0675,-0.09302941403,0.01472058597,0.0004713277775,0.00048056947,9.241692482e-06,9.241692482e-06,0.0015,0.0009705859702,-0.0004713277775,0.001,0.00048056947
96.98886984,-0.0675,-0.09302941403,0.01472058597,0.0004713277775,0.00048056947,9.241692482e-06,9.241692482e-06,0.0015,0.0009705859702,-0.0004713277775,0.001,0.00048056947
96.98886984,-0.0675,-0.09302941403,0.01472058597,0.0004713277774,0.0004805694709,9.241680392e-06,9.241680392e-06,0.0015,0.0009705859702,-0.0004713277774,0.0009999999999,0.0004805694709
96.98886984,-0.0675,-0.09302941403,0.01472058597,0.0004713277774,0.0004805694709,9.241680392e-06,9.241680392e-06,0.0015,0.0009705859702,-0.0004713277774,0.0009999999999,0.0004805694709
96.98891238,-0.06749998084,-0.09302941272,0.01472060633,0.0004046080575,0.0004749640175,6.817895772e-05,6.817895772e-05,0.001499980836,0.0009705871689,-0.0004046080575,0.0009999809514,0.0004749640175
96.98895491,-0.06749996583,-0.09302940768,0.01472062624,0.0002993818648,0.000460279357,0.0001682366703,0.0001682366703,0.001499965827,0.0009705920701,-0.0002993818648,0.000999966074,0.000460279357
96.98901985,-0.06749995098,-0.09302939295,0.01472065526,0.0001733815944,0.0004336871764,0.0002669044085,0.0002669044085,0.001499950977,0.0009706062326,-0.0001733815944,0.0009999517953,0.0004336871764
96.98906596,-0.06749994352,-0.09302938056,0.01472067492,0.000157032245,0.0004200247232,0.0002651654103,0.0002651654103,0.001499943519,0.0009706184358,-0.000157032245,0.0009999445271,0.0004200247232
96.98912653,-0.06749993394,-0.09302936505,0.01472069996,0.0001604084226,0.0004074093967,0.0002468127845,0.0002468127845,0.001499933936,0.0009706338926,-0.0001604084226,0.000999934991,0.0004074093967
96.98920645,-0.06749992086,-0.09302934616,0.01472073198,0.0001663862002,0.000394332284,0.0002270197455,0.0002270197455,0.001499920861,0.0009706528418,-0.0001663862002,0.0009999218625,0.000394332284
96.98933124,-0.06749989978,-0.09302931928,0.01472078006,0.0001704808329,0.0003764622681,0.000205146031,0.000205146031,0.001499899779,0.0009706798349,-0.0001704808329,0.0009999006656,0.0003764622681
96.98951458,-0.06749986862,-0.09302928379,0.01472084683,0.0001682329678,0.0003522379387,0.0001834753457,0.0001834753457,0.001499868622,0.0009707154486,-0.0001682329678,0.0009998693857,0.0003522379387
96.98978251,-0.06749982489,-0.09302923768,0.01472093678,0.0001574210817,0.0003197488894,0.0001620082563,0.0001620082563,0.001499824889,0.0009707616683,-0.0001574210817,0.0009998255434,0.0003197488894
96.99013154,-0.0674997729,-0.09302918488,0.01472104165,0.0001404068986,0.0002819989306,0.0001413667381,0.0001413667381,0.001499772904,0.0009708145551,-0.0001404068986,0.000999773466,0.0002819989306
96.99061698,-0.06749971023,-0.09302912201,0.01472116729,0.0001183594826,0.0002370030844,0.0001184684254,0.0001184684254,0.001499710226,0.000970877519,-0.0001183594826,0.000999710692,0.0002370030844
96.9913159,-0.06749963696,-0.09302904872,0.01472131396,9.239755175e-05,0.00018493337,9.240224855e-05,9.240224855e-05,0.001499636959,0.0009709509162,-9.239755175e-05,0.0009996373181,0.00018493337
96.99243841,-0.0674995512,-0.09302896296,0.0147214856,6.247664756e-05,0.0001250412703,6.247665475e-05,6.247665475e-05,0.001499551197,0.0009710368012,-6.247664756e-05,0.0009995514341,0.0001250412703
96.99423199,-0.06749946715,-0.09302887891,0.01472165381,3.434397688e-05,6.873314096e-05,3.434397678e-05,3.434397678e-05,0.00149946715,0.0009711209634,-3.434397688e-05,0.0009994672719,6.873314096e-05
96.99636941,-0.06749941342,-0.09302882519,0.01472176134,1.806282084e-05,3.614607003e-05,1.806282067e-05,1.806282067e-05,0.001499413421,0.0009711747593,-1.806282084e-05,0.000999413476,3.614607003e-05
96.99924949,-0.06749937633,-0.09302878809,0.01472183556,9.238212264e-06,1.848343397e-05,9.238212215e-06,9.238212215e-06,0.00149937633,0.0009712118864,-9.238212264e-06,0.0009993763489,1.848343397e-05
97.00288795,-0.06749935029,-0.09302876206,0.01472188765,5.822269646e-06,1.164635359e-05,5.82226949e-06,5.82226949e-06,0.00149935029,0.00097123794,-5.822269646e-06,0.0009993502953,1.164635359e-05
97.00773743,-0.06749932516,-0.09302873692,0.01472193792,4.826220366e-06,9.652740248e-06,4.826220171e-06,4.826220171e-06,0.001499325159,0.0009712630751,-4.826220366e-06,0.0009993251602,9.652740248e-06
97.01434746,-0.06749929407,-0.09302870584,0.01472200009,4.646457213e-06,9.29294014e-06,4.64645734e-06,4.64645734e-06,0.001499294074,0.0009712941611,-4.646457213e-06,0.0009992940742,9.29294014e-06
97.02409144,-0.06749924892,-0.09302866068,0.0147220904,4.630533695e-06,9.261068134e-06,4.630533731e-06,4.630533731e-06,0.001499248917,0.0009713393185,-4.630533695e-06,0.0009992489168,9.261068134e-06
97.04027866,-0.06749917396,-0.09302858572,0.01472224032,4.630985679e-06,9.261971234e-06,4.630985629e-06,4.630985629e-06,0.00149917396,0.0009714142753,-4.630985679e-06,0.00099917396,9.261971234e-06
97.07452128,-0.06749901535,-0.09302842712,0.01472255753,4.632854612e-06,9.265709289e-06,4.632854636e-06,4.632854636e-06,0.001499015351,0.0009715728845,-4.632854612e-06,0.0009990153508,9.265709289e-06
97.19257127,-0.06749846807,-0.09302787983,0.0147236521,4.639121594e-06,9.278243192e-06,4.639121597e-06,4.639121597e-06,0.00149846807,0.0009721201654,-4.639121594e-06,0.0009984680699,9.278243192e-06
97.75272471,-0.06749586183,-0.09302527359,0.01472886458,4.665375283e-06,9.330750565e-06,4.665375284e-06,4.665375284e-06,0.001495861828,0.0009747264074,-4.665375283e-06,0.0009958618279,9.330750565e-06
99.43370269,-0.06748797512,-0.09301738688,0.014744638,4.709373997e-06,9.418747995e-06,4.709373997e-06,4.709373997e-06,0.001487975119,0.0009826131167,-4.709373997e-06,0.0009879751186,9.418747995e-06
100,-0.06748530708,-0.09301471884,0.01474997408,4.712388982e-06,9.424777963e-06,4.71238898e-06,4.71238898e-06,0.001485307077,0.0009852811586,-4.712388982e-06,0.0009853070767,9.424777963e-06
