time,C2.vinternal,C1.vinternal,L2.iinternal,L3.p.i,L1.p.i,k1.inductiveCouplePin1.di,L2.ICP.di,L1.iinternal,L3.iinternal
0.03193002742,-1.12139123,1.370769063,-0.00195042995,0.2566281432,1.25369489,-127.6356574,-0.4458108851,1.25369489,0.2566281432
0.03233294365,-1.16457261,1.592851712,-0.002114101722,0.1738829715,1.197802903,-149.4330769,-0.3655140846,1.197802903,0.1738829715
0.03269045272,-1.188735113,1.768869377,-0.002231276283,0.09860299693,1.141216995,-166.7921518,-0.289304124,1.141216995,0.09860299693
0.0330479618,-1.199350368,1.92278625,-0.002320527735,0.02249206558,1.078792934,-182.0589078,-0.2094384763,1.078792934,0.02249206558
0.03335672778,-1.197560465,2.036433556,-0.002374256098,-0.04322580583,1.020781333,-193.4117856,-0.1383181626,1.020781333,-0.04322580583
0.03366549376,-1.185666355,2.131075512,-0.002405805984,-0.1083241415,0.9595414634,-202.9532855,-0.0658616063,0.9595414634,-0.1083241415
0.03391584237,-1.168699317,2.193240737,-0.00241488414,-0.1602597067,0.9079117313,-209.2975471,-0.006638336921,0.9079117313,-0.1602597067
0.03416619098,-1.14529831,2.241937624,-0.002409126861,-0.2111154525,0.8548543796,-214.3524578,0.05262311255,0.8548543796,-0.2111154525
0.0344165396,-1.115617643,2.27686482,-0.002388559298,-0.2605994304,0.800696277,-218.0867574,0.1115995452,0.800696277,-0.2605994304
0.03466688821,-1.079847657,2.297804759,-0.00235331126,-0.3084278204,0.7457710995,-220.4773505,0.169848231,0.7457710995,-0.3084278204
0.03491723683,-1.038213599,2.304627771,-0.002303600466,-0.3543266251,0.6904172681,-221.5094462,0.2270875889,0.6904172681,-0.3543266251
0.03517030729,-0.9904309234,2.297132568,-0.002238957019,-0.3984955183,0.6343738612,-221.1655345,0.2835113887,0.6343738612,-0.3984955183
0.03542414576,-0.9370516942,2.275125098,-0.002159995085,-0.4402891412,0.578425315,-219.4216893,0.3383108656,0.578425315,-0.4402891412
0.03568276601,-0.8773986844,2.237922855,-0.00206551257,-0.4800326409,0.5220620931,-216.2156427,0.3919526819,0.5220620931,-0.4800326409
0.03594375112,-0.8122005337,2.185503836,-0.001956438115,-0.5169931003,0.4662120913,-211.5391698,0.4434497995,0.4662120913,-0.5169931003
0.03620936819,-0.7411293009,2.117171944,-0.001832021109,-0.5511304554,0.4108168483,-205.3256659,0.492826786,0.4108168483,-0.5511304554
0.03647928365,-0.664527349,2.032736605,-0.001692619295,-0.5820039066,0.3564127292,-197.5533362,0.5394843035,0.3564127292,-0.5820039066
0.03675337842,-0.5827664501,1.932142596,-0.001538703893,-0.6092139195,0.3035118139,-188.2135745,0.5829107442,0.3035118139,-0.6092139195
0.03703301618,-0.4958305604,1.814859849,-0.001370018373,-0.6324877678,0.2523798267,-177.2537149,0.6227719695,0.2523798267,-0.6324877678
0.03731711627,-0.404525174,1.681471747,-0.001187914157,-0.6513313715,0.203769575,-164.7251579,0.6583561867,0.203769575,-0.6513313715
0.03760741291,-0.3088453868,1.53145238,-0.0009921663548,-0.6654538476,0.1579726108,-150.5755147,0.689317668,0.1579726108,-0.6654538476
0.03790319581,-0.2096618429,1.36561148,-0.0007843346811,-0.6744091321,0.1157261989,-134.8781749,0.7149760875,0.1157261989,-0.6744091321
0.03820596665,-0.1072092699,1.18375887,-0.0005646845235,-0.6778366888,0.07747416118,-117.6121578,0.7348679505,0.07747416118,-0.6778366888
0.03851597189,-0.00225080983,0.9865854988,-0.0003345996367,-0.6753192988,0.04389715904,-98.83986823,0.748358247,0.04389715904,-0.6753192988
0.03883483423,0.1047825863,0.7741433392,-9.474133295e-05,-0.666413991,0.01559016369,-78.56275726,0.7548518857,0.01559016369,-0.666413991
0.0391642641,0.2133135312,0.5466361662,0.0001539479391,-0.6506010771,-0.006725186574,-56.79615251,0.7536226007,-0.006725186574,-0.6506010771
0.03950778573,0.3231014698,0.3033098891,0.0004113904742,-0.6271551793,-0.02224294578,-33.46265566,0.7437704876,-0.02224294578,-0.6271551793
0.03987226308,0.4344926719,0.04145683033,0.0006791436922,-0.5948344279,-0.02986085009,-8.294965764,0.7238739394,-0.02986085009,-0.5948344279
0.04027701459,0.5504302656,-0.2496912335,0.000965806077,-0.5504883149,-0.02753787359,19.75618291,0.6907031787,-0.02753787359,-0.5504883149
0.04081576436,0.6892127278,-0.6299833707,0.001322259762,-0.478904398,-0.006944931732,56.5051415,0.629366037,-0.006944931732,-0.478904398
0.04120116591,0.7757708043,-0.891473249,0.001554520767,-0.4199388707,0.01974932828,81.85094028,0.5744212381,0.01974932828,-0.4199388707
0.04160035491,0.8528425206,-1.148408772,0.001770965514,-0.3530762311,0.0574578082,106.8250807,0.5085992194,0.0574578082,-0.3530762311
0.04199954391,0.9160522805,-1.387210272,0.001959523116,-0.2813588876,0.1048113488,130.1108802,0.4348155888,0.1048113488,-0.2813588876
0.04239873291,0.9645444007,-1.604133816,0.002117226467,-0.2059038393,0.1610620152,151.3426619,0.3542510046,0.1610620152,-0.2059038393
0.0427524297,0.9947035973,-1.775314611,0.002229182328,-0.1368648673,0.2176257232,168.1697586,0.278160982,0.2176257232,-0.1368648673
0.04310612648,1.012532544,-1.924537785,0.002313597688,-0.06664861073,0.2797786157,182.9145277,0.1986550278,0.2797786157,-0.06664861073
0.0434110478,1.017901671,-2.034144392,0.002363455596,-0.005821365081,0.3372591026,193.8146122,0.1281281641,0.3372591026,-0.005821365081
0.04368503983,1.014827519,-2.116715098,0.002389756782,0.04859311715,0.3915301646,202.090616,0.06372723726,0.3915301646,0.04859311715
0.04392762984,1.005914055,-2.176732065,0.002398253545,0.09625081927,0.4413165187,208.1668265,0.006297197121,0.4413165187,0.09625081927
0.04417021985,0.9912653857,-2.224089376,0.002392811536,0.1431383261,0.4924305044,213.0307955,-0.05114593221,0.4924305044,0.1431383261
0.04441280986,0.9709917373,-2.258513578,0.002373460147,0.1889908653,0.544574476,216.654295,-0.1083178298,0.544574476,0.1889908653
0.04465789082,0.9449427223,-2.279955259,0.002339900122,0.234000043,0.5979903915,219.0339549,-0.1654123105,0.5979903915,0.234000043
0.04490297178,0.9134758939,-2.287867581,0.002292460893,0.2774310197,0.6518302251,220.1120005,-0.2215330629,0.6518302251,0.2774310197
0.04515206026,0.8761589372,-2.281999091,0.002230311007,0.3196990919,0.7066551885,219.8674204,-0.2772281215,0.7066551885,0.3196990919
0.04540291087,0.833395306,-2.261954187,0.002153910951,0.3601069455,0.7616356412,218.2571806,-0.3315868594,0.7616356412,0.3601069455
0.04565827309,0.7848171191,-2.227108889,0.002062390473,0.3987678883,0.8170125933,215.2224619,-0.3848204006,0.8170125933,0.3987678883
0.04591733815,0.7306745154,-2.177101283,0.001955971976,0.4351967181,0.8722172153,210.7250183,-0.4362834638,0.8722172153,0.4351967181
0.04618060603,0.6710284516,-2.111499531,0.001834548931,0.4690999023,0.9269353438,204.7213215,-0.4856247163,0.9269353438,0.4690999023
0.04644883068,0.6059060698,-2.029800356,0.001697927787,0.5001849923,0.9808647383,197.1610488,-0.5324791568,0.9808647383,0.5001849923
0.04672138667,0.5357251923,-1.932010388,0.001546745501,0.5279867281,1.033391533,188.0412174,-0.5762137245,1.033391533,0.5279867281
0.04699936629,0.4605380173,-1.817677721,0.001380868862,0.5522163746,1.084204931,177.3164075,-0.6164742173,1.084204931,0.5522163746
0.04728236157,0.3808571437,-1.687036024,0.001201175959,0.5724302821,1.132674715,165.0054529,-0.6526280431,1.132674715,0.5724302821
0.04757108256,0.2969693483,-1.540004102,0.001008058048,0.5882755987,1.178338974,151.0978067,-0.6842058933,1.178338974,0.5882755987
0.04786584539,0.2093506572,-1.376820282,0.0008023374608,0.5993583453,1.220625189,135.6131115,-0.7106376556,1.220625189,0.5993583453
0.04816709677,0.1185317988,-1.197841083,0.000584973398,0.6052881592,1.258942294,118.5822948,-0.731363715,1.258942294,0.6052881592
0.04847592355,0.02495244283,-1.003221513,0.0003566985826,0.6056694525,1.292723613,100.0170295,-0.7458155548,1.292723613,0.6056694525
0.04879311362,-0.07073624187,-0.7934991521,0.0001187403496,0.6000746465,1.321291717,79.96523487,-0.7533613529,1.321291717,0.6000746465
0.04912090221,-0.1681625706,-0.5684924338,-0.0001284120796,0.5880014597,1.343990162,58.40565564,-0.7533085624,1.343990162,0.5880014597
0.04946189387,-0.2668363484,-0.328031765,-0.0003840757048,0.5688180306,1.359985021,35.31718202,-0.7447912343,1.359985021,0.5688180306
0.04982298613,-0.3671101103,-0.06931764121,-0.0006499911634,0.5414116805,1.368252549,10.42411575,-0.7264714964,1.368252549,0.5414116805
0.05021961871,-0.4707567155,0.2158090833,-0.0009323777867,0.503350557,1.36693304,-17.07070906,-0.6956060593,1.36693304,0.503350557
0.05090775697,-0.6299279482,0.7001350718,-0.001385717787,0.4194311302,1.338958466,-63.92246283,-0.6167827879,1.338958466,0.4194311302
0.05128367441,-0.7036275389,0.9524099453,-0.001607458338,0.3652253427,1.310293707,-88.40734186,-0.5614530809,1.310293707,0.3652253427
0.05171285501,-0.7746646314,1.224082463,-0.001833128324,0.2973588229,1.266611369,-114.8476948,-0.4886669952,1.266611369,0.2973588229
0.05207027391,-0.822303187,1.433629504,-0.001995908063,0.2368471772,1.221860052,-135.3043199,-0.4211915235,1.221860052,0.2368471772
0.05242838574,-0.8589181294,1.62552742,-0.00213384644,0.1734129976,1.169986108,-154.0994775,-0.3483643661,1.169986108,0.1734129976
0.05278649757,-0.8839787534,1.796932463,-0.002244875222,0.1079894776,1.111722065,-170.9544032,-0.27104825,1.111722065,0.1079894776
0.0531446094,-0.8972061002,1.945678623,-0.002327590856,0.04141899184,1.047801671,-185.6560115,-0.1903918485,1.047801671,0.04141899184
0.05344859146,-0.8990497834,2.05275424,-0.002374794614,-0.01535220455,0.9897027984,-196.3064131,-0.1199577751,0.9897027984,-0.01535220455
0.05371970008,-0.8934274375,2.132535182,-0.002398694965,-0.06573504442,0.9353656603,-204.3034398,-0.05624058933,0.9353656603,-0.06573504442
0.05395851569,-0.8828461912,2.190055184,-0.002405380122,-0.1096155269,0.8858563443,-210.1264643,0.0002778976914,0.8858563443,-0.1096155269
0.05419733129,-0.8670679734,2.235284796,-0.002398566789,-0.152765942,0.8350965401,-214.7709434,0.05675103245,0.8350965401,-0.152765942
0.05443614689,-0.8461952494,2.267971031,-0.002378297555,-0.1949413613,0.7833709559,-218.2107522,0.1129247547,0.7833709559,-0.1949413613
0.05467906577,-0.819873001,2.288161594,-0.002343988304,-0.2365945251,0.7300652053,-220.4538366,0.1694068899,0.7300652053,-0.2365945251
0.05492198464,-0.7885837561,2.29506781,-0.002296075415,-0.2767476296,0.6763697816,-221.4174524,0.2248814399,0.6763697816,-0.2767476296
0.05516931444,-0.7518271668,2.2884112,-0.002233603545,-0.3158460092,0.6216211253,-221.0782811,0.2800364904,0.6216211253,-0.3158460092
0.05541948066,-0.7098619789,2.267670274,-0.002156747704,-0.3533216744,0.5664986691,-219.3821983,0.3340825668,0.5664986691,-0.3533216744
0.05567343711,-0.6626191475,2.232338395,-0.002065158312,-0.3889974679,0.5111498595,-216.2793894,0.3868398925,0.5111498595,-0.3889974679
0.05593223488,-0.609992136,2.181768278,-0.001958356888,-0.4226656905,0.4557385436,-211.7063976,0.4380689651,0.4557385436,-0.4226656905
0.05619483094,-0.5523405532,2.115771214,-0.001836818513,-0.4538286719,0.4009106081,-205.6413507,0.4870770917,0.4009106081,-0.4538286719
0.05646266842,-0.4895505593,2.033684695,-0.001700042571,-0.4822839294,0.3468210652,-198.0193345,0.5336568697,0.3468210652,-0.4822839294
0.05673515654,-0.4220140777,1.93546134,-0.001548608703,-0.5075779881,0.2940827302,-188.8322951,0.577154888,0.2940827302,-0.5075779881
0.05701271531,-0.3499599291,1.82089742,-0.001382763448,-0.5293644565,0.2431337485,-178.0580141,0.617119417,0.2431337485,-0.5293644565
0.05729589263,-0.2736427624,1.689819878,-0.001202803114,-0.5472868301,0.1944327502,-165.6771416,0.6530508695,0.1944327502,-0.5472868301
0.05758434642,-0.1936349653,1.542627626,-0.00100978402,-0.5609310043,0.1486236788,-151.724481,0.6843390087,0.1486236788,-0.5609310043
0.05787933128,-0.110151937,1.379085249,-0.000803905293,-0.5699590812,0.1061304344,-136.1748339,0.710522729,0.1061304344,-0.5699590812
0.05818053459,-0.02393703174,1.199962929,-0.0005866538256,-0.5739647155,0.06765728791,-119.0984998,0.730961835,0.06765728791,-0.5739647155
0.05848960359,0.06472115686,1.005091006,-0.0003583670731,-0.5725693808,0.03369889906,-100.4762138,0.7451336928,0.03369889906,-0.5725693808
0.05880696345,0.1550637066,0.7952351431,-0.0001205457607,-0.5653556333,0.004977389794,-80.37772634,0.7523770315,0.004977389794,-0.5653556333
0.0591351305,0.2467694745,0.570036928,0.0001265174008,-0.5518215091,-0.01787364598,-58.7647501,0.7520071398,-0.01787364598,-0.5518215091
0.05947660992,0.3392804666,0.3294040952,0.0003820433313,-0.5313458576,-0.034004715,-35.62346574,0.7431422825,-0.034004715,-0.5313458576
0.05983868611,0.4329230611,0.07028587968,0.0006480132049,-0.5027878936,-0.04239137273,-10.65340529,0.7244120302,-0.04239137273,-0.5027878936
0.06023726177,0.5292566548,-0.2157478313,0.0009308517098,-0.463656349,-0.04113049425,16.97029156,0.6929780169,-0.04113049425,-0.463656349
0.06090192614,0.6701358119,-0.6827360837,0.001367700855,-0.3822030051,-0.01471913108,62.20860235,0.6166747216,-0.01471913108,-0.3822030051
0.06127840634,0.736950909,-0.9351824256,0.001589748598,-0.3282476198,0.01335250522,86.74269464,0.5614408386,0.01335250522,-0.3282476198
0.06170223221,0.7994149396,-1.203429775,0.001812834598,-0.2619205065,0.05571902914,112.8840578,0.4897999619,0.05571902914,-0.2619205065
0.06212605807,0.8472854999,-1.450223284,0.002003693449,-0.1908350995,0.1087546997,137.0151308,0.409437913,0.1087546997,-0.1908350995
0.06250277663,0.8768750529,-1.648033525,0.002143523205,-0.124693343,0.164092774,156.430302,0.3320267954,0.164092774,-0.124693343
0.06287949519,0.8938170972,-1.822670249,0.002253244183,-0.05675013471,0.2263389638,173.6475201,0.24981951,0.2263389638,-0.05675013471
0.06320539575,0.8980760125,-1.95316034,0.002322688881,0.002735181056,0.2850900752,186.5825413,0.1759459573,0.2850900752,0.002735181056
0.06349638447,0.8936802321,-2.052348245,0.002364074492,0.05585805032,0.3408622387,196.4782171,0.1083223274,0.3408622387,0.05585805032
0.0637873732,0.8815846073,-2.134326038,0.002385653975,0.1085205246,0.3992762223,204.7274385,0.03987536141,0.3992762223,0.1085205246
0.06402001538,0.8664409548,-2.187023489,0.002388527331,0.1499917312,0.4475499768,210.0915251,-0.01518029671,0.4475499768,0.1499917312
0.06425265756,0.8465200676,-2.22799911,0.002378603317,0.190657141,0.4969412421,214.3302841,-0.07009080178,0.4969412421,0.190657141
0.06448529974,0.821929122,-2.257035306,0.002355941325,0.2302958663,0.5471854697,217.4210856,-0.1246573122,0.5471854697,0.2302958663
0.06472452548,0.7919118202,-2.274279525,0.002319472765,0.2697590624,0.5994577667,219.3848855,-0.1800785057,0.5994577667,0.2697590624
0.06496375122,0.7572679582,-2.278637988,0.002269867307,0.3076823877,0.6520514058,220.1063391,-0.2344462277,0.6520514058,0.3076823877
0.06520877647,0.7171949922,-2.269719827,0.00220573267,0.3447012136,0.7059419427,219.5531856,-0.288793826,0.7059419427,0.3447012136
0.06545739239,0.6720330753,-2.246883659,0.002127259074,0.3801488502,0.7603186146,217.658891,-0.3421628614,0.7603186146,0.3801488502
0.06570982353,0.6218243712,-2.209631966,0.00203426887,0.4137371571,0.8148765282,214.3736167,-0.3942158676,0.8148765282,0.4137371571
0.06596804681,0.566256557,-2.157106168,0.001925868387,0.4453677794,0.8696484791,209.6145995,-0.4449075914,0.8696484791,0.4453677794
0.06622999297,0.5059181342,-2.089276416,0.00180291731,0.4744194069,0.9237695132,203.3740066,-0.4933162377,0.9237695132,0.4744194069
0.06649752923,0.4405939579,-2.005352898,0.00166470155,0.5007285812,0.9771677296,195.5750774,-0.5393270023,0.9771677296,0.5007285812
0.0667700653,0.3706872931,-1.905252685,0.001511771189,0.5238412196,1.029224236,186.2062519,-0.5822626986,1.029224236,0.5238412196
0.06704750806,0.2965709409,-1.788961266,0.001344665361,0.5433690926,1.079399632,175.2629689,-0.6215947485,1.079399632,0.5433690926
0.06733110667,0.2183241846,-1.656001015,0.001163253649,0.5590015452,1.127353987,162.6971146,-0.6569134241,1.127353987,0.5590015452
0.0676197144,0.1367614601,-1.507152849,0.0009691171184,0.57028701,1.17230334,148.5795527,-0.6875015955,1.17230334,0.57028701
0.06791531334,0.05190783218,-1.341813192,0.000761978773,0.5769122283,1.213928553,132.8500952,-0.7129738363,1.213928553,0.5769122283
0.06821699663,-0.03529924668,-1.161094608,0.0005437592331,0.5784645323,1.251435147,115.6115706,-0.7326273628,1.251435147,0.5784645323
0.06852689359,-0.1246886046,-0.9645546592,0.0003144721256,0.5745630898,1.284377065,96.81860281,-0.7459686478,1.284377065,0.5745630898
0.06884514718,-0.215389724,-0.7531563874,7.585783475e-05,0.5647959608,1.311989384,76.55973142,-0.7523090229,1.311989384,0.5647959608
0.06917461531,-0.3071402996,-0.526338918,-0.0001720022487,0.5486372245,1.33364456,54.77707332,-0.750956434,1.33364456,0.5486372245
0.06951787607,-0.3993430871,-0.2839936149,-0.0004283139677,0.5254421839,1.34845917,31.45494238,-0.7409929926,1.34845917,0.5254421839
0.06988299649,-0.4924156654,-0.02257576274,-0.0006954992431,0.4939456187,1.35534942,6.244572716,-0.7209481059,1.35534942,0.4939456187
0.07028832561,-0.5882160769,0.2679303668,-0.0009813503369,0.451237764,1.352186089,-21.83394218,-0.6876072402,1.352186089,0.451237764
0.07080729425,-0.6968890983,0.6330663227,-0.001323685968,0.3857531721,1.3316274,-57.22238403,-0.6287259383,1.3316274,0.3857531721
0.07119340974,-0.7659366281,0.894465305,-0.001556183004,0.3301120662,1.304595199,-82.62880386,-0.5740537565,1.304595199,0.3301120662
0.07158864905,-0.8249558572,1.148490656,-0.001770547007,0.267987168,1.266996785,-107.3848052,-0.5092934022,1.266996785,0.267987168
0.07198388836,-0.8712486963,1.384925064,-0.001957744085,0.2015869109,1.219926446,-130.4972803,-0.4367012801,1.219926446,0.2015869109
0.07237912767,-0.9040734225,1.600126481,-0.002114880687,0.1319390498,1.164105028,-151.6103293,-0.357407244,1.164105028,0.1319390498
0.07273224896,-0.9215688066,1.771723938,-0.002227864267,0.06784529438,1.107525451,-168.5163434,-0.2818468776,1.107525451,0.06784529438
0.07308537026,-0.9276510118,1.921611173,-0.002313530026,0.002812737032,1.045334639,-183.3585059,-0.2028240831,1.045334639,0.002812737032
0.07339121673,-0.9236201281,2.032456181,-0.002364822446,-0.05365074026,0.9875216168,-194.4041576,-0.1323390149,0.9875216168,-0.05365074026
0.0736970632,-0.9109817086,2.124604617,-0.002394355161,-0.1096899461,0.9266012748,-203.662344,-0.06061573663,0.9266012748,-0.1096899461
0.07394424562,-0.8945480439,2.184829207,-0.002402122972,-0.1543137532,0.8754778606,-209.7796793,-0.002215231797,0.8754778606,-0.1543137532
0.07419142805,-0.8726537903,2.231919385,-0.002395450733,-0.1980488153,0.8229974548,-214.6365017,0.05618487963,0.8229974548,-0.1980488153
0.07443861047,-0.8454259493,2.265591658,-0.002374371742,-0.24062925,0.7694754109,-218.2035354,0.1142813791,0.7694754109,-0.24062925
0.0746863554,-0.8129444589,2.285672214,-0.002338918309,-0.2818879493,0.7151093513,-220.4629058,0.1717817116,0.7151093513,-0.2818879493
0.07493414605,-0.7754501394,2.291947819,-0.002289328713,-0.3214815146,0.6603380883,-221.3913806,0.2282772822,0.6603380883,-0.3214815146
0.07518548477,-0.7325325755,2.284166208,-0.002224896775,-0.3596843786,0.6047183476,-220.9672378,0.2841611665,0.6047183476,-0.3596843786
0.07543794447,-0.6847340479,2.262055746,-0.002146257612,-0.3958314317,0.5491322131,-219.1590553,0.3385018282,0.5491322131,-0.3958314317
0.07569525717,-0.6314874553,2.224923087,-0.00205225969,-0.4301397542,0.4931283711,-215.9025002,0.391712742,0.4931283711,-0.4301397542
0.07595551476,-0.5733298257,2.172621782,-0.001943590725,-0.4620088254,0.4375219259,-211.1786626,0.4429103583,0.4375219259,-0.4620088254
0.07622023604,-0.5101329206,2.104572443,-0.001819779688,-0.4912810164,0.3824137228,-204.9309569,0.4919618269,0.3824137228,-0.4912810164
0.07648964854,-0.4420766779,2.0204232,-0.001680902905,-0.5176061727,0.3282222963,-197.1229483,0.5383817109,0.3282222963,-0.5176061727
0.07676323869,-0.3696003912,1.920210164,-0.001527604595,-0.5405656839,0.275540613,-187.7546162,0.5815756147,0.275540613,-0.5405656839
0.07704244255,-0.2926916453,1.803372718,-0.001359582929,-0.5598972271,0.2246196895,-176.7703232,0.6212297833,0.2246196895,-0.5598972271
0.07732630474,-0.2120532095,1.670420391,-0.001178093658,-0.5751508251,0.176191296,-164.2149632,0.6566408668,0.176191296,-0.5751508251
0.0776162418,-0.1278036835,1.520972196,-0.0009831116837,-0.5860216746,0.1306014178,-150.0496712,0.6874263211,0.1306014178,-0.5860216746
0.07791192901,-0.04063897111,1.355628739,-0.0007759274444,-0.5921101734,0.08852780874,-134.3284501,0.7129436705,0.08852780874,-0.5921101734
0.07821444354,0.04906055721,1.174432241,-0.0005571004115,-0.5930579805,0.05047613583,-117.0523585,0.7326911237,0.05047613583,-0.5930579805
0.07852443782,0.1406854688,0.9778268665,-0.0003277174156,-0.5884752705,0.01707700504,-98.26055356,0.7460598365,0.01707700504,-0.5884752705
0.07884316569,0.2336759932,0.7660953322,-8.871212809e-05,-0.5779433527,-0.01103214974,-77.97653366,0.7524352472,-0.01103214974,-0.5779433527
0.07917269448,0.3275389569,0.5392053524,0.0001592373639,-0.5609575277,-0.03315809603,-56.19304883,0.7510966171,-0.03315809603,-0.5609575277
0.0795162754,0.421861802,0.2965946866,0.0004158379651,-0.5368371115,-0.04846963896,-32.85082289,0.741138821,-0.04846963896,-0.5368371115
0.0798812081,0.5168721379,0.03526463424,0.0006829423846,-0.5043570043,-0.0558681939,-7.653661094,0.7211150637,-0.0558681939,-0.5043570043
0.08028704172,0.6147778784,-0.2556579475,0.0009692114872,-0.4604438957,-0.05326547019,20.4611008,0.6877406504,-0.05326547019,-0.4604438957
0.08081094852,0.7266049652,-0.6242735488,0.001314720596,-0.3927485847,-0.03314179069,56.18410215,0.6282160525,-0.03314179069,-0.3927485847
0.08119690508,0.7968530138,-0.8854760028,0.001546907776,-0.3359148222,-0.006525089105,81.57119411,0.5734557321,-0.006525089105,-0.3359148222
0.08159303451,0.8570111913,-1.139917629,0.001761467002,-0.2724045106,0.03074763211,106.3687768,0.5084362743,0.03074763211,-0.2724045106
0.08198916394,0.9041393572,-1.376634221,0.001948691411,-0.2046179396,0.07752785061,129.5111996,0.435563677,0.07752785061,-0.2046179396
0.08238529336,0.9374956435,-1.591963406,0.002105673859,-0.1335994416,0.1330880714,150.6405081,0.3559781388,0.1330880714,-0.1335994416
0.0827384297,0.955185551,-1.763175895,0.002218140562,-0.06845293984,0.1893217766,167.51301,0.2803249305,0.1893217766,-0.06845293984
0.08309156604,0.9612792603,-1.912633171,0.002303258933,-0.002406730851,0.2511544604,182.317988,0.2012277673,0.2511544604,-0.002406730851
0.08339702877,0.9571272152,-2.022942102,0.002354005501,0.05482468738,0.3085697217,193.3156657,0.1307862151,0.3085697217,0.05482468738
0.08367188731,0.9459427147,-2.10626417,0.002381115101,0.1059446523,0.3628887201,201.6885025,0.06634275821,0.3628887201,0.1059446523
0.08391591675,0.9301628725,-2.167064658,0.002390274408,0.1507121809,0.4128842824,207.8604022,0.008694110701,0.4128842824,0.1507121809
0.0841599462,0.9089725546,-2.215097052,0.002385356011,0.1946238247,0.4642371842,212.8074442,-0.04898924643,0.4642371842,0.1946238247
0.08440397564,0.8824926346,-2.250079404,0.002366385841,0.2374217108,0.5166448299,216.500566,-0.1064102814,0.5166448299,0.2374217108
0.08465002048,0.8505930285,-2.271929409,0.00233314531,0.279190236,0.5702396482,218.9326816,-0.1636519639,0.5702396482,0.279190236
0.08489606532,0.8136573969,-2.280173093,0.002285933788,0.3193214229,0.6242717759,220.053509,-0.2199258989,0.6242717759,0.3193214229
0.08514566627,0.7712649968,-2.274582717,0.002224050803,0.3581134189,0.6791994035,219.8438388,-0.2756733102,0.6791994035,0.3581134189
0.0853970275,0.723821777,-2.254785358,0.002147878769,0.3949849483,0.7342896918,218.2632917,-0.3300907939,0.7342896918,0.3949849483
0.08565271034,0.6709712506,-2.220189149,0.002056623389,0.4299946849,0.7897413094,215.2559106,-0.3833444684,0.7897413094,0.4299946849
0.08591197658,0.612995288,-2.170446306,0.001950504874,0.4626942605,0.8450009463,210.7848327,-0.4348094352,0.8450009463,0.4626942605
0.08617543502,0.549949082,-2.105114172,0.00182938155,0.4928107454,0.8997777182,204.8055777,-0.4841569335,0.8997777182,0.4928107454
0.08644370868,0.4819095447,-2.02373399,0.001693131196,0.5200417711,0.9537431685,197.2719048,-0.5309983784,0.9537431685,0.5200417711
0.08671632536,0.4092883904,-1.926274124,0.001542319227,0.543963405,1.006315355,188.1772917,-0.5747322264,1.006315355,0.543963405
0.08699428997,0.3321750907,-1.812318247,0.001376864082,0.5642804659,1.057167625,177.4795962,-0.6149893176,1.057167625,0.5642804659
0.08727723714,0.2510972622,-1.682087887,0.001197621483,0.5805772114,1.105679311,165.1965174,-0.6511481276,1.105679311,0.5805772114
0.08756589926,0.1663529085,-1.535492592,0.001004968106,0.5925110212,1.151393445,151.3165965,-0.6827420495,1.151393445,0.5925110212
0.08786053528,0.0784552514,-1.372801703,0.0007997641145,0.5997023768,1.193730451,135.862397,-0.7091983134,1.193730451,0.5997023768
0.08816167538,-0.01207042239,-1.194325039,0.0005829078722,0.6017789062,1.23211285,118.8603904,-0.7299660193,1.23211285,0.6017789062
0.08847030854,-0.1047338696,-1.000275172,0.0003551995509,0.5983546644,1.265963884,100.3276762,-0.7444728428,1.265963884,0.5983546644
0.08878731219,-0.1988876106,-0.7911315006,0.000117795368,0.5890181819,1.294618599,80.3065805,-0.7520937806,1.294618599,0.5890181819
0.08911481243,-0.2940936585,-0.566782668,-0.0001287397585,0.5732749821,1.317414739,58.78241809,-0.7521378273,1.317414739,0.5732749821
0.08945546759,-0.3898312943,-0.3270194918,-0.0003837728331,0.5504996934,1.333528417,35.73008881,-0.74374517,1.333528417,0.5504996934
0.08981599971,-0.486303819,-0.06916424046,-0.000648928217,0.5195717528,1.34194078,10.8850027,-0.7255953071,1.34194078,0.5195717528
0.09021156325,-0.584977859,0.2147426671,-0.0009302576091,0.4780274944,1.340822753,-16.53221826,-0.6949954943,1.340822753,0.4780274944
0.09083716918,-0.7221666187,0.6554948822,-0.0013444783,0.3976221214,1.317049565,-59.22764792,-0.6249090393,1.317049565,0.3976221214
0.09121842303,-0.7924987599,0.912897778,-0.001572603077,0.3409164983,1.289667793,-84.24275863,-0.5702915017,1.289667793,0.3409164983
0.09163484291,-0.8563761597,1.17908489,-0.001796013782,0.27344589,1.249128685,-110.1843495,-0.5012312287,1.249128685,0.27344589
0.09205126279,-0.90568775,1.425238212,-0.001988858174,0.2013137022,1.19816189,-134.2538729,-0.4235788632,1.19816189,0.2013137022
0.09246768267,-0.9395926135,1.64714964,-0.002147824404,0.1257470797,1.137633857,-156.0399742,-0.3387724784,1.137633857,0.1257470797
0.09282378521,-0.9559212175,1.814813715,-0.002254821492,0.05937151779,1.079062347,-172.5768745,-0.2615602353,1.079062347,0.05937151779
0.09317988775,-0.9603510206,1.959872894,-0.002333720897,-0.007749162598,1.014978998,-186.9641562,-0.1810605859,1.014978998,-0.007749162598
