time,Capacitor1.v_ref,Capacitor1.v_sim,Capacitor1.v_relerr,HeatCapacitor1.T_ref,HeatCapacitor1.T_sim,HeatCapacitor1.T_relerr
2.362,0.001926147412,0.001490997153,8.70581e-05,299.3766988,280.7118507,0.0622214
2.363,0.001971631449,0.001521492214,9.00569e-05,299.3773224,280.7311296,0.0621592
2.364,0.002029804121,0.001562691122,9.34527e-05,299.3779454,280.7503894,0.062097
2.365,0.002101764343,0.001615653378,9.72535e-05,299.3785679,280.7696299,0.062035
2.366,0.002188599623,0.001681630663,0.000101426,299.3791898,280.7888513,0.061973
2.367,0.002291407063,0.001761874179,0.000105941,299.3798112,280.8080535,0.061911
2.368,0.002411324441,0.001857634648,0.000110774,299.3804321,280.8272367,0.0618492
2.369,0.002549428712,0.001970162834,0.000115891,299.3810524,280.8464008,0.0617873
2.37,0.002706818635,0.002100721611,0.000121258,299.3816723,280.8655458,0.0617256
2.371,0.002884625271,0.002250549821,0.000126856,299.3822917,280.8846718,0.0616639
2.372,0.003084003557,0.002420908595,0.000132662,299.3829106,280.9037789,0.0616023
2.373,0.003306035743,0.002613068981,0.000138638,299.383529,280.9228669,0.0615407
2.374,0.003551834387,0.002828311943,0.000144751,299.3841469,280.9419361,0.0614792
2.375,0.003822641428,0.003067928362,0.000150991,299.3847644,280.9609863,0.0614177
2.376,0.004119648246,0.003333219033,0.000157337,299.3853814,280.9800177,0.0613563
2.377,0.00444394734,0.00362549467,0.000163743,299.385998,280.9990302,0.061295
2.378,0.00479668601,0.003946075903,0.000170177,299.3866142,281.0180239,0.0612338
2.379,0.005179282009,0.004296293277,0.000176655,299.38723,281.0369988,0.0611726
2.38,0.00559289043,0.004677491524,0.000183139,299.3878453,281.055955,0.0611114
2.381,0.006038667724,0.005091051372,0.000189584,299.3884603,281.0748924,0.0610503
2.382,0.006517815898,0.005538350854,0.000195956,299.3890749,281.0938111,0.0609893
2.383,0.007031859515,0.006020801064,0.000202277,299.3896891,281.1127112,0.0609284
2.384,0.007581970263,0.006539835158,0.000208494,299.3903029,281.1315926,0.0608675
2.385,0.008169457948,0.007096908359,0.000214579,299.3909164,281.1504554,0.0608066
2.386,0.008795673456,0.007693497955,0.000220506,299.3915295,281.1692996,0.0607458
2.387,0.009462100737,0.0083311033,0.000226272,299.3921423,281.1881253,0.0606851
2.388,0.01017009038,0.009011245811,0.000231844,299.3927548,281.2069325,0.0606245
2.389,0.01092107164,0.009735499746,0.000237191,299.393367,281.2257212,0.0605639
2.39,0.01171652025,0.01050541479,0.000242299,299.3939789,281.2444914,0.0605034
2.391,0.01255796133,0.01132261071,0.00024715,299.3945905,281.2632432,0.0604429
2.392,0.01344689609,0.01218874414,0.000251711,299.3952018,281.2819766,0.0603825
2.393,0.01438487215,0.01310550569,0.000255956,299.3958128,281.3006916,0.0603221
2.394,0.01537349858,0.01407461994,0.000259859,299.3964236,281.3193883,0.0602618
2.395,0.01641440768,0.01509784544,0.000263397,299.3970342,281.3380667,0.0602016
2.396,0.01750923448,0.01617697473,0.000266538,299.3976445,281.3567268,0.0601414
2.397,0.01865965716,0.01731383431,0.000269251,299.3982546,281.3753687,0.0600813
2.398,0.01986745866,0.01851029172,0.000271521,299.3988646,281.3939924,0.0600213
2.399,0.02113439701,0.01976828635,0.00027331,299.3994743,281.4125979,0.0599613
2.4,0.02246226137,0.02108974159,0.000274592,299.4000838,281.4311853,0.0599013
2.401,0.0238528873,0.02247668078,0.00027533,299.4006932,281.4497545,0.0598415
2.402,0.02530826779,0.02393117919,0.000275506,299.4013025,281.4683057,0.0597817
2.403,0.02683029534,0.02545536402,0.000275075,299.4019115,281.4868388,0.0597219
2.404,0.02842094954,0.02705141437,0.000273995,299.4025205,281.5053538,0.0596622
2.405,0.03008226656,0.02872156129,0.000272229,299.4031294,281.5238509,0.0596026
2.406,0.03181640596,0.03046808774,0.000269751,299.4037381,281.5423301,0.059543
2.407,0.0336254849,0.03229332859,0.000266517,299.4043468,281.5607913,0.0594835
2.408,0.03551170757,0.03419969578,0.000262487,299.4049554,281.5792347,0.059424
2.409,0.0374773481,0.03618966222,0.00025762,299.4055639,281.5976601,0.0593646
2.41,0.03952475832,0.0382657279,0.000251887,299.4061724,281.6160678,0.0593053
2.411,0.04165632486,0.04043051988,0.00024524,299.4067809,281.6344576,0.059246
2.412,0.04387451199,0.04268674436,0.00023763,299.4073893,281.6528297,0.0591868
2.413,0.04618185274,0.04503718664,0.000229007,299.4079977,281.6711841,0.0591277
2.414,0.04858094524,0.04748471113,0.000219317,299.4086061,281.6895208,0.0590686
2.415,0.05107445679,0.05003226133,0.000208506,299.4092146,281.7078398,0.0590095
2.416,0.05366513861,0.05268285988,0.000196519,299.4098231,281.7261411,0.0589505
2.417,0.05635581405,0.0554396085,0.0001833,299.4104316,281.7444249,0.0588916
2.418,0.05914938493,0.05830570739,0.00016879,299.4110402,281.7626911,0.0588328
2.419,0.06204887006,0.06128448098,0.000152927,299.4116489,281.7809398,0.0587739
2.42,0.06505738181,0.06437926807,0.000135666,299.4122576,281.799171,0.0587152
2.421,0.06817807545,0.06759359362,0.000116934,299.4128665,281.8173847,0.0586565
2.422,0.07141422142,0.07093110732,9.6654e-05,299.4134754,281.8355809,0.0585979
2.423,0.07476918595,0.07439558364,7.47445e-05,299.4140845,281.8537598,0.0585393
2.424,0.07824648576,0.07799092175,5.11293e-05,299.4146938,281.8719213,0.0584808
2.425,0.08184973926,0.08172114558,2.5727e-05,299.4153032,281.8900654,0.0584223
2.426,0.08558262356,0.08559040381,1.55655e-06,299.4159128,281.9081923,0.058364
2.427,0.08944895567,0.08960296987,3.08128e-05,299.4165225,281.9263019,0.0583056
2.428,0.09345266972,0.09376324191,6.21345e-05,299.4171325,281.9443942,0.0582473
2.429,0.09759790254,0.09807583779,9.56179e-05,299.4177427,281.9624693,0.0581891
2.43,0.1018888973,0.102545403,0.000131343,299.4183531,281.9805272,0.0581309
2.431,0.1063299729,0.1071768098,0.000169422,299.4189637,281.998568,0.0580728
2.432,0.1109256225,0.1119751423,0.000209972,299.4195746,282.0165917,0.0580148
2.433,0.115680484,0.1169456909,0.000253123,299.4201857,282.0345983,0.0579568
2.434,0.1205994621,0.1220939519,0.000298994,299.4207972,282.0525878,0.0578989
2.435,0.1256875684,0.1274256276,0.000347724,299.4214089,282.0705603,0.057841
2.436,0.1309499228,0.1329466266,0.000399469,299.4220209,282.0885159,0.0577832
2.437,0.1363918591,0.1386630634,0.000454387,299.4226333,282.1064544,0.0577254
2.438,0.1420188911,0.1445812587,0.000512639,299.4232459,282.1243761,0.0576677
2.439,0.1478368901,0.1507077502,0.000574357,299.423859,282.1422808,0.0576101
2.44,0.1538518232,0.1570493803,0.000639718,299.4244723,282.1601687,0.0575525
2.441,0.1600698138,0.1636131439,0.000708894,299.4250861,282.1780397,0.057495
2.442,0.1664972502,0.1704063522,0.000782072,299.4257002,282.195894,0.0574375
2.443,0.173140746,0.1774366781,0.000859463,299.4263147,282.2137314,0.0573801
2.444,0.1800074058,0.1847121566,0.000941253,299.4269296,282.2315521,0.0573227
2.445,0.1871043965,0.1922411842,0.00102769,299.4275449,282.2493561,0.0572654
2.446,0.1944391129,0.2000325193,0.00111904,299.4281606,282.2671433,0.0572082
2.447,0.2020192806,0.2080952825,0.00121559,299.4287768,282.2849139,0.057151
2.448,0.2098529114,0.2164389556,0.00131763,299.4293934,282.3026679,0.0570939
2.449,0.2179486732,0.2250733827,0.0014254,299.4300105,282.3204052,0.0570368
2.45,0.2263152471,0.2340103066,0.00153951,299.430628,282.338126,0.0569798
2.451,0.234961653,0.243253981,0.001659,299.431246,282.3558302,0.0569228
2.452,0.24389732,0.252818943,0.0017849,299.4318644,282.3735178,0.0568659
2.453,0.2531322127,0.2627212957,0.00191843,299.4324833,282.391189,0.0568091
2.454,0.2626769618,0.2729754338,0.00206036,299.4331027,282.4088436,0.0567523
2.455,0.2725421339,0.2835940436,0.00221109,299.4337226,282.4264817,0.0566955
2.456,0.2827389361,0.2945881029,0.0023706,299.434343,282.4441034,0.0566389
2.457,0.2932790366,0.3059668814,0.00253839,299.4349639,282.4617087,0.0565823
2.458,0.3041751131,0.3177379402,0.00271344,299.4355853,282.4792975,0.0565257
2.459,0.3154398562,0.3299071322,0.00289439,299.4362072,282.49687,0.0564692
2.459830168,0.3250810953,0.3403150774,0.00304778,299.4367239,282.5114456,0.0564223
2.46,0.3270865631,0.3424786016,0.0030794,299.4368296,282.514426,0.0564127
2.461,0.3391240028,0.3554510715,0.00326647,299.4374525,282.5319657,0.0563563
2.462,0.3515498801,0.3688147233,0.00345408,299.438076,282.5494891,0.0563
2.463,0.3643602028,0.3825646275,0.00364206,299.4386999,282.5669961,0.0562437
2.464,0.3775508782,0.3966960292,0.00383026,299.4393243,282.5844869,0.0561875
2.465,0.3911176464,0.4112041381,0.00401859,299.4399493,282.6019614,0.0561313
2.466,0.4050559329,0.4260841287,0.00420699,299.4405748,282.6194196,0.0560752
2.467,0.419361249,0.4413311397,0.00439539,299.4412008,282.6368616,0.0560191
2.468,0.4340291156,0.4569402746,0.00458371,299.4418273,282.6542874,0.0559631
2.469,0.4490550392,0.4729066014,0.00477185,299.4424544,282.671697,0.0559072
2.47,0.4644344915,0.4892251527,0.00495973,299.4430819,282.6890905,0.0558513
2.471,0.4801628785,0.5058909257,0.00514727,299.4437101,282.7064678,0.0557955
2.472,0.4962356938,0.5228996228,0.0053345,299.4443388,282.723829,0.0557397
2.473,0.5126482522,0.5402525852,0.00552265,299.444968,282.741174,0.055684
2.474,0.5293959533,0.5579534282,0.00571334,299.4455978,282.758503,0.0556283
2.47429884,0.5344652068,0.5633112072,0.00577106,299.4457861,282.7636785,0.0556117
2.475,0.5464747793,0.5760057705,0.0059081,299.4462281,282.7758159,0.0555727
2.476,0.5638855074,0.5944132379,0.00610751,299.446859,282.7931127,0.0555171
2.477,0.581631956,0.6131794627,0.00631153,299.4474904,282.8103934,0.0554616
2.478,0.5997169786,0.6323080841,0.00652032,299.4481223,282.8276582,0.0554062
2.479,0.6181440939,0.6518027483,0.0067339,299.4487548,282.8449068,0.0553508
2.48,0.6369168038,0.6716671081,0.0069523,299.4493879,282.8621395,0.0552955
2.481,0.6560383654,0.6919048232,0.0071756,299.4500214,282.8793562,0.0552402
2.482,0.6755122434,0.7125195601,0.00740385,299.4506555,282.8965568,0.0551849
2.483,0.6953418786,0.7335149921,0.00763708,299.4512902,282.9137415,0.0551298
2.484,0.7155310352,0.7548947992,0.00787529,299.4519253,282.9309102,0.0550747
2.485,0.7360831597,0.7766626684,0.00811852,299.4525609,282.9480629,0.0550196
2.486,0.7570017963,0.7988222934,0.00836679,299.4531971,282.9651997,0.0549646
2.487,0.7782902971,0.8213773747,0.00862019,299.4538337,282.9823205,0.0549096
2.488,0.7999521549,0.8443316197,0.00887875,299.4544708,282.9994253,0.0548547
2.489,0.821990828,0.8676887426,0.00914253,299.4551083,283.0165142,0.0547999
2.49,0.8444097576,0.8914524642,0.00941157,299.4557464,283.0335871,0.0547451
2.491,0.8672123759,0.9156265124,0.00968595,299.4563848,283.0506441,0.0546904
2.492,0.8904021438,0.9402146217,0.00996571,299.4570237,283.0676851,0.0546357
2.493,0.9139824647,0.9652205336,0.0102509,299.4576631,283.0847101,0.0545811
2.494,0.9379565561,0.9906479961,0.0105417,299.4583028,283.1017193,0.0545265
2.495,0.9623279144,1.016500764,0.0108381,299.4589429,283.1187124,0.054472
2.496,0.9870999386,1.0427826,0.0111401,299.4595834,283.1356896,0.0544175
2.497,1.012275785,1.069497272,0.011448,299.4602242,283.1526509,0.0543631
2.498,1.037858893,1.096648556,0.0117617,299.4608654,283.1695962,0.0543088
2.499,1.063852617,1.124240353,0.0120814,299.461507,283.1865255,0.0542545
2.5,1.090260148,1.152273175,0.0124066,299.4621488,283.2034388,0.0542002
2.501,1.117084777,1.180750502,0.0127372,299.4627909,283.2203361,0.054146
2.502,1.144329848,1.209679582,0.0130742,299.4634332,283.2372175,0.0540919
2.503,1.17199856,1.239066238,0.0134179,299.4640758,283.2540829,0.0540378
2.504,1.200094063,1.26891487,0.0137686,299.4647186,283.2709323,0.0539838
2.505,1.228619684,1.299228453,0.0141263,299.4653616,283.2877656,0.0539298
2.506,1.257578636,1.330008541,0.0144906,299.4660048,283.3045829,0.0538759
2.507,1.286973951,1.361255261,0.014861,299.4666481,283.3213842,0.053822
2.508,1.316808856,1.39296732,0.0152366,299.4672915,283.3381693,0.0537682
2.509,1.347086488,1.425142,0.0156161,299.467935,283.3549384,0.0537145
2.51,1.377809969,1.457775158,0.0159982,299.4685786,283.3716912,0.0536608
2.510072791,1.38006384,1.460168304,0.0160261,299.4686254,283.3729101,0.0536569
2.511,1.408980125,1.490861229,0.0163815,299.4692222,283.3884279,0.0536071
2.512,1.440587228,1.524393226,0.0167666,299.4698657,283.4051483,0.0535535
2.513,1.472619088,1.558362734,0.0171543,299.4705091,283.4218523,0.0535
2.514,1.505062634,1.592759919,0.0175451,299.4711523,283.43854,0.0534465
2.515,1.537903858,1.627573522,0.0179397,299.4717951,283.4552112,0.0533931
2.516,1.571128586,1.662790858,0.0183384,299.4724375,283.4718659,0.0533397
2.517,1.604722545,1.698396073,0.0187407,299.4730795,283.488504,0.0532864
2.518,1.638671109,1.734358503,0.0191436,299.4737209,283.5051253,0.0532331
2.519,1.672959597,1.770661664,0.0195467,299.4743616,283.5217299,0.0531799
2.52,1.7075728,1.807286672,0.0199492,299.4750015,283.5383175,0.0531267
2.521,1.742495443,1.844214631,0.0203504,299.4756407,283.5548883,0.0530736
2.522,1.77771198,1.88142663,0.0207496,299.4762789,283.5714419,0.0530206
2.523,1.813206455,1.918903748,0.0211463,299.4769161,283.5879785,0.0529676
2.524,1.848963127,1.956627048,0.0215397,299.4775523,283.6044979,0.0529146
2.525,1.884965725,1.994577582,0.0219294,299.4781873,283.621,0.0528617
2.526,1.921198044,2.032736387,0.0223149,299.4788211,283.6374848,0.0528089
2.527,1.957643649,2.07108449,0.0226955,299.4794536,283.6539522,0.0527561
2.528,1.994285939,2.109602903,0.0230708,299.4800848,283.6704022,0.0527034
2.529,2.031108145,2.148272624,0.0234404,299.4807145,283.6868347,0.0526507
2.53,2.068093338,2.187074639,0.0238039,299.4813427,283.7032497,0.052598
2.531,2.105224701,2.225989923,0.0241608,299.4819693,283.7196471,0.0525455
2.532,2.142485717,2.264999434,0.0245106,299.4825943,283.7360268,0.0524929
2.533,2.179859136,2.30408412,0.024853,299.4832176,283.7523888,0.0524405
2.534,2.21732829,2.343224915,0.0251874,299.4838391,283.7687332,0.0523881
2.535,2.254876551,2.382397603,0.0255124,299.4844589,283.7850597,0.0523357
2.536,2.292486908,2.421576283,0.0258262,299.4850768,283.8013685,0.0522834
2.537,2.330142922,2.460763251,0.0261325,299.4856927,283.8176594,0.0522311
2.538,2.367827962,2.499938042,0.0264305,299.4863068,283.8339324,0.0521789
2.539,2.405525405,2.539080645,0.0267197,299.4869188,283.8501876,0.0521268
2.54,2.443219185,2.578171503,0.0269992,299.4875288,283.8664248,0.0520747
2.541,2.480892911,2.617191515,0.0272685,299.4881367,283.882644,0.0520227
2.542,2.518530496,2.656122031,0.0275272,299.4887425,283.8988453,0.0519707
2.543,2.556116332,2.694944859,0.0277747,299.4893461,283.9150287,0.0519187
2.544,2.593634565,2.73364226,0.0280106,299.4899476,283.9311941,0.0518669
2.545,2.631069791,2.772196949,0.0282345,299.4905468,283.9473415,0.051815
2.546,2.668406983,2.810592094,0.0284462,299.4911439,283.963471,0.0517632
2.547,2.705631014,2.848811321,0.0286453,299.4917387,283.9795825,0.0517115
2.548,2.742727265,2.886838708,0.0288316,299.4923312,283.9956761,0.0516598
2.549,2.779681405,2.924658787,0.0290048,299.4929214,284.0117517,0.0516082
2.55,2.816479286,2.962256546,0.0291648,299.4935094,284.0278094,0.0515566
2.551,2.85310712,2.999617426,0.0293115,299.494095,284.0438491,0.0515051
2.552,2.889551444,3.036727323,0.0294447,299.4946784,284.0598709,0.0514537
2.553,2.925799142,3.073572587,0.0295642,299.4952594,284.0758749,0.0514022
2.554,2.961837497,3.110140023,0.0296701,299.4958381,284.0918609,0.0513509
2.555,2.997654122,3.14641689,0.0297621,299.4964144,284.1078291,0.0512996
2.556,3.033237041,3.182390901,0.0298404,299.4969885,284.1237795,0.0512483
2.557,3.068574689,3.218050225,0.0299047,299.4975603,284.1397121,0.0511971
2.558,3.103655869,3.253383483,0.0299552,299.4981297,284.155627,0.051146
2.559,3.138469144,3.288379752,0.0299918,299.4986969,284.1715241,0.0510948
2.56,3.173004357,3.323028562,0.0300145,299.4992617,284.1874035,0.0510438
2.561,3.207251456,3.3573199,0.0300234,299.4998243,284.2032652,0.0509928
2.562,3.241200815,3.391244204,0.0300183,299.5003847,284.2191094,0.0509418
2.563,3.274843215,3.424802614,0.0300015,299.5009428,284.234936,0.0508909
2.564,3.308169411,3.457984106,0.0299726,299.5014986,284.250745,0.0508401
2.565,3.341171206,3.49077755,0.0299309,299.5020523,284.2665366,0.0507893
2.566,3.373840615,3.523176064,0.0298767,299.5026038,284.2823107,0.0507386
2.567,3.406170101,3.555173181,0.0298102,299.5031532,284.2980674,0.0506879
2.568,3.438152266,3.586762852,0.0297317,299.5037004,284.3138068,0.0506372
2.569,3.469780187,3.617939446,0.0296414,299.5042455,284.3295288,0.0505866
2.57,3.50104764,3.64869775,0.0295395,299.5047885,284.3452337,0.0505361
2.571,3.531948695,3.679032966,0.0294263,299.5053294,284.3609213,0.0504856
2.572,3.562477832,3.708940715,0.029302,299.5058684,284.3765918,0.0504351
2.573,3.592629602,3.738417036,0.0291669,299.5064053,284.3922452,0.0503847
2.574,3.622399417,3.767458383,0.0290211,299.5069403,284.4078815,0.0503344
2.575,3.651782944,3.796061628,0.028865,299.5074733,284.4235008,0.0502841
2.576,3.680776269,3.824224063,0.0286988,299.5080044,284.4391032,0.0502339
2.577,3.709375715,3.851943394,0.0285227,299.5085336,284.4546887,0.0501837
2.578,3.73757801,3.879217745,0.0283371,299.509061,284.4702574,0.0501335
2.579,3.765380438,3.906045659,0.0281421,299.5095866,284.4858093,0.0500834
2.58,3.79278059,3.932426095,0.0279381,299.5101104,284.5013444,0.0500334
2.581,3.819776425,3.958364715,0.0277266,299.5106324,284.5168629,0.0499834
2.582,3.846365932,3.983855704,0.0275068,299.5111528,284.5323648,0.0499335
2.583,3.872547873,4.008892149,0.0272776,299.5116714,284.5478501,0.0498836
2.584,3.898321215,4.033477046,0.0270399,299.5121884,284.5633189,0.0498337
2.585,3.923685264,4.057613449,0.0267943,299.5127038,284.5787711,0.0497839
2.586,3.94863953,4.081304472,0.0265415,299.5132176,284.5942069,0.0497342
2.587,3.973183829,4.104553292,0.0262824,299.5137298,284.6096263,0.0496845
2.588,3.997318431,4.127363144,0.0260173,299.5142405,284.6250293,0.0496349
2.589,4.021043833,4.149737325,0.025747,299.5147497,284.6404161,0.0495853
2.59,4.044360816,4.171679194,0.0254719,299.5152575,284.6557866,0.0495357
2.591,4.067270297,4.193192168,0.0251925,299.5157638,284.6711408,0.0494862
2.592,4.08977363,4.214279726,0.0249092,299.5162687,284.6864789,0.0494368
2.593,4.111872365,4.234945408,0.0246225,299.5167723,284.7018009,0.0493874
2.594,4.133568297,4.255192814,0.0243327,299.5172745,284.7171068,0.049338
2.595,4.154863427,4.275025605,0.0240402,299.5177754,284.7323967,0.0492887
2.596,4.175759978,4.294447502,0.0237452,299.518275,284.7476706,0.0492395
2.597,4.196260424,4.313462288,0.0234479,299.5187734,284.7629286,0.0491903
2.598,4.216367426,4.332073805,0.0231487,299.5192705,284.7781707,0.0491411
2.599,4.23608384,4.350285957,0.0228478,299.5197665,284.7933969,0.049092
2.6,4.255412679,4.368102708,0.0225453,299.5202613,284.8086073,0.0490429
2.601,4.274357168,4.385528083,0.0222413,299.5207549,284.823802,0.0489939
2.602,4.292920681,4.402566166,0.0219362,299.5212474,284.8389809,0.048945
2.603,4.311106753,4.419221106,0.0216298,299.5217388,284.8541442,0.0488961
2.604,4.328919062,4.435497107,0.0213225,299.5222292,284.8692918,0.0488472
2.605,4.346361422,4.451398437,0.0210142,299.5227185,284.8844238,0.0487984
2.606,4.363437778,4.466929425,0.020705,299.5232067,284.8995402,0.0487496
2.607,4.380152187,4.482094459,0.020395,299.523694,284.9146411,0.0487009
2.608,4.39650882,4.496897988,0.0200843,299.5241803,284.9297265,0.0486522
2.609,4.412512034,4.511344522,0.0197729,299.5246656,284.9447964,0.0486036
2.61,4.428166177,4.525438633,0.0194608,299.52515,284.9598509,0.0485551
2.611,4.44347572,4.539184951,0.019148,299.5256335,284.97489,0.0485065
2.612,4.458445211,4.552588169,0.0188347,299.5261161,284.9899138,0.0484581
2.613,4.473079267,4.565653038,0.0185207,299.5265977,285.0049222,0.0484096
2.614,4.487382565,4.578384373,0.0182062,299.5270786,285.0199154,0.0483613
2.615,4.501359832,4.590787046,0.0178912,299.5275586,285.0348933,0.0483129
2.616,4.515015839,4.602865994,0.0175757,299.5280377,285.049856,0.0482646
2.617,4.52835539,4.61462621,0.0172597,299.528516,285.0648035,0.0482164
2.618,4.541383598,4.626072751,0.0169433,299.5289936,285.0797358,0.0481682
2.619,4.554105185,4.637210733,0.0166265,299.5294703,285.094653,0.0481201
2.62,4.566525052,4.648056886,0.0163116,299.5299463,285.1095551,0.048072
2.621,4.5786481,4.658646239,0.0160048,299.5304216,285.124442,0.0480239
2.622,4.590479233,4.668955095,0.0157002,299.530896,285.1393138,0.047976
2.623,4.60202334,4.678989322,0.0153982,299.5313698,285.1541706,0.047928
2.624,4.613285292,4.688754709,0.0150987,299.5318429,285.1690123,0.0478801
2.625,4.624270564,4.698256966,0.014802,299.5323152,285.1838391,0.0478323
2.626,4.634984265,4.707501725,0.0145082,299.5327869,285.1986508,0.0477845
2.627,4.645431002,4.716494537,0.0142173,299.5332578,285.2134476,0.0477367
2.628,4.655615687,4.725240875,0.0139295,299.5337281,285.2282294,0.047689
2.629,4.665543197,4.733746134,0.013645,299.5341978,285.2429963,0.0476413
2.63,4.675218367,4.742015628,0.0133638,299.5346668,285.2577484,0.0475937
2.631,4.684645989,4.750054593,0.0130859,299.5351351,285.2724855,0.0475461
2.632,4.693830968,4.757868186,0.0128116,299.5356028,285.2872078,0.0474986
2.633,4.702778909,4.765461484,0.0125406,299.5360699,285.3019153,0.0474512
2.634,4.711494003,4.772839487,0.0122731,299.5365364,285.316608,0.0474037
2.635,4.719980967,4.780007114,0.0120091,299.5370023,285.3312859,0.0473563
2.636,4.728244459,4.786969206,0.0117487,299.5374676,285.345949,0.047309
2.637,4.736289079,4.793730523,0.011492,299.5379323,285.3605974,0.0472617
2.638,4.744119359,4.800295749,0.0112389,299.5383964,285.375231,0.0472145
2.639,4.751740238,4.806669486,0.0109894,299.5388599,285.38985,0.0471673
2.64,4.75915653,4.81285631,0.0107434,299.5393229,285.4044543,0.0471202
2.641,4.766372366,4.818862448,0.0105014,299.5397853,285.4190439,0.0470731
2.642,4.773392155,4.824690874,0.0102631,299.5402471,285.4336188,0.047026
2.643,4.780220244,4.830346134,0.0100284,299.5407084,285.4481791,0.046979
2.644,4.78686091,4.835832687,0.00979751,299.5411691,285.4627248,0.0469321
2.645,4.793318355,4.841154914,0.00957039,299.5416293,285.4772559,0.0468852
2.646,4.799597205,4.846317109,0.00934699,299.542089,285.4917725,0.0468383
2.647,4.805701451,4.851323485,0.00912735,299.5425481,285.5062745,0.0467915
2.648,4.811635094,4.856178172,0.00891149,299.5430067,285.5207619,0.0467447
2.649,4.817402138,4.860885216,0.00869942,299.5434648,285.5352348,0.046698
2.65,4.823006513,4.865448581,0.00849115,299.5439223,285.5496932,0.0466513
2.651,4.828452076,4.869872148,0.00828668,299.5443794,285.5641371,0.0466047
2.652,4.833742669,4.874159714,0.00808601,299.5448359,285.5785666,0.0465581
2.653,4.838882422,4.878314995,0.00788906,299.5452919,285.5929815,0.0465116
2.654,4.843874786,4.882341621,0.00769585,299.5457474,285.6073821,0.0464651
2.655,4.848723387,4.886243141,0.00750637,299.5462024,285.6217682,0.0464187
2.656,4.853431775,4.890023022,0.00732061,299.5466569,285.6361399,0.0463723
2.657,4.858003427,4.893684645,0.00713854,299.547111,285.6504972,0.0463259
2.658,4.862441744,4.897231311,0.00696016,299.5475645,285.6648402,0.0462796
2.659,4.866750264,4.900666237,0.00678538,299.5480175,285.6791688,0.0462334
2.66,4.870932455,4.903992555,0.00661415,299.5484701,285.693483,0.0461872
2.661,4.8749914,4.907213317,0.00644646,299.5489221,285.7077829,0.046141
2.662,4.878930277,4.910331491,0.00628227,299.5493737,285.7220685,0.0460949
2.663,4.882752196,4.913349962,0.00612153,299.5498248,285.7363398,0.0460488
2.664,4.886460195,4.916271531,0.00596419,299.5502754,285.7505968,0.0460028
2.665,4.890057242,4.919098916,0.00581021,299.5507256,285.7648396,0.0459568
2.666,4.893546519,4.921834755,0.00565947,299.5511752,285.7790681,0.0459109
2.667,4.896930829,4.9244816,0.00551193,299.5516244,285.7932824,0.045865
2.668,4.900212943,4.92704192,0.00536752,299.5520732,285.8074824,0.0458191
2.669,4.903395615,4.929518102,0.00522618,299.5525214,285.8216683,0.0457733
2.67,4.906481536,4.931912451,0.00508782,299.5529692,285.8358399,0.0457276
2.671,4.909473332,4.934227639,0.00495246,299.5534166,285.8499974,0.0456819
2.672,4.912373591,4.936467226,0.00482028,299.5538634,285.8641407,0.0456362
2.673,4.915184973,4.938633115,0.00469114,299.5543098,285.8782699,0.0455906
2.674,4.917909858,4.940727472,0.00456499,299.5547558,285.892385,0.045545
2.675,4.920550657,4.94275242,0.00444178,299.5552012,285.9064859,0.0454995
2.676,4.923109722,4.944710036,0.00432145,299.5556463,285.9205727,0.045454
2.677,4.92558935,4.946602353,0.00420395,299.5560908,285.9346455,0.0454086
2.678,4.92799178,4.948431359,0.00408923,299.5565349,285.9487041,0.0453632
2.679,4.930319234,4.950198997,0.00397723,299.5569786,285.9627487,0.0453179
2.68,4.932573887,4.951907166,0.0038679,299.5574218,285.9767793,0.0452726
2.681,4.934757793,4.953557719,0.0037612,299.5578645,285.9907958,0.0452273
2.682,4.936872987,4.955152464,0.00365707,299.5583068,286.0047984,0.0451821
2.683,4.938921453,4.956693166,0.00355549,299.5587487,286.0187869,0.045137
2.684,4.940905123,4.958181544,0.0034564,299.5591901,286.0327614,0.0450919
2.685,4.942825877,4.959619273,0.00335976,299.559631,286.046722,0.0450468
2.686,4.944685611,4.961007981,0.00326553,299.5600715,286.0606686,0.0450018
2.687,4.946486103,4.962349254,0.00317365,299.5605116,286.0746012,0.0449568
2.688,4.948229088,4.963644631,0.0030841,299.5609512,286.08852,0.0449119
2.689,4.949916267,4.964895607,0.00299683,299.5613903,286.1024248,0.044867
2.69,4.951549295,4.966103634,0.00291181,299.5618291,286.1163157,0.0448221
2.691,4.953129783,4.967270117,0.00282898,299.5622673,286.1301928,0.0447773
2.692,4.954659302,4.968396415,0.00274831,299.5627052,286.1440559,0.0447326
2.693,4.956139432,4.969483846,0.00266974,299.5631426,286.1579052,0.0446879
2.694,4.957571632,4.97053368,0.00259325,299.5635795,286.1717407,0.0446432
2.695,4.958957352,4.971547144,0.00251877,299.564016,286.1855623,0.0445986
2.696,4.960298003,4.972525419,0.00244627,299.5644521,286.1993701,0.044554
2.697,4.961594957,4.973469642,0.0023757,299.5648877,286.2131641,0.0445095
2.698,4.96284955,4.974380905,0.00230701,299.5653229,286.2269443,0.044465
2.699,4.964063085,4.975260255,0.00224016,299.5657577,286.2407108,0.0444205
2.7,4.965236833,4.976108695,0.00217507,299.566192,286.2544634,0.0443761
2.701,4.966372017,4.976927181,0.00211171,299.5666258,286.2682024,0.0443318
