time,impedance.z.re_ref,impedance.z.re_sim,impedance.z.re_relerr,impedance.z.im_ref,impedance.z.im_sim,impedance.z.im_relerr
0.50035,0.007213553337,0.007,0.0213553,-0.0005652388259,0,0.48068
0.5004,0.007213193927,0.007,0.0213194,-0.0005648210654,0,0.480325
0.50045,0.007212834986,0.007,0.0212835,-0.0005644033537,0,0.47997
0.5005,0.007212476515,0.007,0.0212477,-0.0005639856914,0,0.479615
0.50055,0.007212118514,0.007,0.0212119,-0.000563568079,0,0.47926
0.5006,0.007211760983,0.007,0.0211761,-0.0005631505171,0,0.478904
0.50065,0.00721140392,0.007,0.0211404,-0.0005627330064,0,0.478549
0.5007,0.007211047327,0.007,0.0211047,-0.0005623155474,0,0.478194
0.50075,0.007210691203,0.007,0.0210691,-0.0005618981407,0,0.477839
0.5008,0.007210335547,0.007,0.0210336,-0.000561480787,0,0.477484
0.50085,0.00720998036,0.007,0.020998,-0.0005610634869,0,0.47713
0.5009,0.007209625642,0.007,0.0209626,-0.0005606462409,0,0.476775
0.50095,0.007209271391,0.007,0.0209271,-0.0005602290496,0,0.47642
0.501,0.007208917609,0.007,0.0208918,-0.0005598119137,0,0.476065
0.50105,0.007208564294,0.007,0.0208564,-0.0005593948337,0,0.475711
0.5011,0.007208211447,0.007,0.0208211,-0.0005589778102,0,0.475356
0.50115,0.007207859067,0.007,0.0207859,-0.0005585608439,0,0.475001
0.5012,0.007207507154,0.007,0.0207507,-0.0005581439352,0,0.474647
0.50125,0.007207155709,0.007,0.0207156,-0.0005577270849,0,0.474292
0.5013,0.00720680473,0.007,0.0206805,-0.0005573102935,0,0.473938
0.50135,0.007206454218,0.007,0.0206454,-0.0005568935615,0,0.473583
0.5014,0.007206104172,0.007,0.0206104,-0.0005564768897,0,0.473229
0.50145,0.007205754593,0.007,0.0205755,-0.0005560602785,0,0.472875
0.5015,0.007205405479,0.007,0.0205405,-0.0005556437285,0,0.472521
0.50155,0.007205056832,0.007,0.0205057,-0.0005552272404,0,0.472166
0.5016,0.007204708649,0.007,0.0204709,-0.0005548108147,0,0.471812
0.50165,0.007204360933,0.007,0.0204361,-0.000554394452,0,0.471458
0.5017,0.007204013681,0.007,0.0204014,-0.0005539781529,0,0.471104
0.50175,0.007203666894,0.007,0.0203667,-0.000553561918,0,0.47075
0.5018,0.007203320573,0.007,0.0203321,-0.0005531457479,0,0.470396
0.50185,0.007202974715,0.007,0.0202975,-0.0005527296431,0,0.470042
0.5019,0.007202629322,0.007,0.0202629,-0.0005523136042,0,0.469689
0.50195,0.007202284393,0.007,0.0202284,-0.0005518976318,0,0.469335
0.502,0.007201939928,0.007,0.020194,-0.0005514817265,0,0.468981
0.50205,0.007201595927,0.007,0.0201596,-0.0005510658888,0,0.468628
0.5021,0.007201252389,0.007,0.0201252,-0.0005506501194,0,0.468274
0.50215,0.007200909314,0.007,0.0200909,-0.0005502344188,0,0.467921
0.5022,0.007200566703,0.007,0.0200567,-0.0005498187875,0,0.467567
0.50225,0.007200224554,0.007,0.0200225,-0.0005494032263,0,0.467214
0.5023,0.007199882867,0.007,0.0199883,-0.0005489877355,0,0.46686
0.50235,0.007199541643,0.007,0.0199542,-0.0005485723159,0,0.466507
0.5024,0.007199200881,0.007,0.0199201,-0.0005481569679,0,0.466154
0.50245,0.007198860581,0.007,0.0198861,-0.0005477416922,0,0.465801
0.5025,0.007198520743,0.007,0.0198521,-0.0005473264893,0,0.465448
0.50255,0.007198181366,0.007,0.0198181,-0.0005469113598,0,0.465095
0.5026,0.00719784245,0.007,0.0197842,-0.0005464963042,0,0.464742
0.50265,0.007197503996,0.007,0.0197504,-0.0005460813232,0,0.464389
0.5027,0.007197166002,0.007,0.0197166,-0.0005456664172,0,0.464036
0.50275,0.007196828468,0.007,0.0196828,-0.0005452515869,0,0.463683
0.5028,0.007196491395,0.007,0.0196491,-0.0005448368328,0,0.46333
0.50285,0.007196154781,0.007,0.0196155,-0.0005444221554,0,0.462978
0.5029,0.007195818628,0.007,0.0195819,-0.0005440075554,0,0.462625
0.50295,0.007195482934,0.007,0.0195483,-0.0005435930333,0,0.462273
0.503,0.007195147699,0.007,0.0195148,-0.0005431785897,0,0.46192
0.50305,0.007194812923,0.007,0.0194813,-0.000542764225,0,0.461568
0.5031,0.007194478606,0.007,0.0194479,-0.0005423499399,0,0.461216
0.50315,0.007194144748,0.007,0.0194145,-0.000541935735,0,0.460863
0.5032,0.007193811348,0.007,0.0193811,-0.0005415216107,0,0.460511
0.50325,0.007193478406,0.007,0.0193478,-0.0005411075677,0,0.460159
0.5033,0.007193145922,0.007,0.0193146,-0.0005406936065,0,0.459807
0.50335,0.007192813896,0.007,0.0192814,-0.0005402797276,0,0.459455
0.5034,0.007192482326,0.007,0.0192482,-0.0005398659317,0,0.459103
0.50345,0.007192151214,0.007,0.0192151,-0.0005394522191,0,0.458751
0.5035,0.007191820559,0.007,0.0191821,-0.0005390385906,0,0.4584
0.50355,0.00719149036,0.007,0.019149,-0.0005386250466,0,0.458048
0.5036,0.007191160618,0.007,0.0191161,-0.0005382115878,0,0.457696
0.50365,0.007190831331,0.007,0.0190831,-0.0005377982145,0,0.457345
0.5037,0.007190502501,0.007,0.0190503,-0.0005373849275,0,0.456993
0.50375,0.007190174126,0.007,0.0190174,-0.0005369717272,0,0.456642
0.5038,0.007189846206,0.007,0.0189846,-0.0005365586141,0,0.456291
0.50385,0.007189518741,0.007,0.0189519,-0.0005361455889,0,0.455939
0.5039,0.007189191731,0.007,0.0189192,-0.0005357326521,0,0.455588
0.50395,0.007188865175,0.007,0.0188865,-0.0005353198042,0,0.455237
0.504,0.007188539074,0.007,0.0188539,-0.0005349070457,0,0.454886
0.50405,0.007188213427,0.007,0.0188213,-0.0005344943772,0,0.454535
0.5041,0.007187888233,0.007,0.0187888,-0.0005340817992,0,0.454184
0.50415,0.007187563493,0.007,0.0187563,-0.0005336693123,0,0.453834
0.5042,0.007187239205,0.007,0.0187239,-0.000533256917,0,0.453483
0.50425,0.007186915371,0.007,0.0186915,-0.0005328446138,0,0.453132
0.5043,0.00718659199,0.007,0.0186592,-0.0005324324033,0,0.452782
0.50435,0.00718626906,0.007,0.0186269,-0.0005320202859,0,0.452431
0.5044,0.007185946583,0.007,0.0185947,-0.0005316082623,0,0.452081
0.50445,0.007185624558,0.007,0.0185625,-0.000531196333,0,0.451731
0.5045,0.007185302984,0.007,0.0185303,-0.0005307844985,0,0.45138
0.50455,0.007184981861,0.007,0.0184982,-0.0005303727593,0,0.45103
0.5046,0.007184661189,0.007,0.0184661,-0.0005299611159,0,0.45068
0.50465,0.007184340968,0.007,0.0184341,-0.0005295495689,0,0.45033
0.5047,0.007184021198,0.007,0.0184021,-0.0005291381188,0,0.44998
0.50475,0.007183701877,0.007,0.0183702,-0.0005287267661,0,0.44963
0.5048,0.007183383007,0.007,0.0183383,-0.0005283155114,0,0.449281
0.50485,0.007183064586,0.007,0.0183065,-0.0005279043552,0,0.448931
0.5049,0.007182746614,0.007,0.0182747,-0.0005274932979,0,0.448581
0.50495,0.007182429091,0.007,0.0182429,-0.0005270823402,0,0.448232
0.505,0.007182112017,0.007,0.0182112,-0.0005266714825,0,0.447883
0.50505,0.007181795392,0.007,0.0181795,-0.0005262607254,0,0.447533
0.5051,0.007181479214,0.007,0.0181479,-0.0005258500693,0,0.447184
0.50515,0.007181163485,0.007,0.0181163,-0.0005254395148,0,0.446835
0.5052,0.007180848203,0.007,0.0180848,-0.0005250290625,0,0.446486
0.50525,0.007180533368,0.007,0.0180533,-0.0005246187127,0,0.446137
0.5053,0.00718021898,0.007,0.0180219,-0.0005242084661,0,0.445788
0.50535,0.007179905039,0.007,0.0179905,-0.0005237983231,0,0.445439
0.5054,0.007179591544,0.007,0.0179592,-0.0005233882842,0,0.445091
0.50545,0.007179278496,0.007,0.0179279,-0.0005229783501,0,0.444742
0.5055,0.007178965893,0.007,0.0178966,-0.0005225685211,0,0.444393
0.50555,0.007178653736,0.007,0.0178654,-0.0005221587978,0,0.444045
0.5056,0.007178342024,0.007,0.0178342,-0.0005217491807,0,0.443697
0.50565,0.007178030756,0.007,0.0178031,-0.0005213396702,0,0.443348
0.5057,0.007177719934,0.007,0.017772,-0.000520930267,0,0.443
0.50575,0.007177409556,0.007,0.017741,-0.0005205209715,0,0.442652
0.5058,0.007177099621,0.007,0.01771,-0.0005201117842,0,0.442304
0.50585,0.007176790131,0.007,0.017679,-0.0005197027056,0,0.441956
0.5059,0.007176481084,0.007,0.0176481,-0.0005192937362,0,0.441609
0.50595,0.00717617248,0.007,0.0176172,-0.0005188848765,0,0.441261
0.506,0.007175864319,0.007,0.0175864,-0.000518476127,0,0.440913
0.50605,0.0071755566,0.007,0.0175557,-0.0005180674882,0,0.440566
0.5061,0.007175249324,0.007,0.0175249,-0.0005176589607,0,0.440218
0.50615,0.007174942489,0.007,0.0174942,-0.0005172505448,0,0.439871
0.5062,0.007174636096,0.007,0.0174636,-0.0005168422411,0,0.439524
0.50625,0.007174330144,0.007,0.017433,-0.0005164340501,0,0.439177
0.5063,0.007174024633,0.007,0.0174025,-0.0005160259723,0,0.43883
0.50635,0.007173719563,0.007,0.017372,-0.0005156180081,0,0.438483
0.5064,0.007173414933,0.007,0.0173415,-0.0005152101581,0,0.438136
0.50645,0.007173110743,0.007,0.0173111,-0.0005148024228,0,0.437789
0.5065,0.007172806993,0.007,0.0172807,-0.0005143948025,0,0.437442
0.50655,0.007172503682,0.007,0.0172504,-0.0005139872979,0,0.437096
0.5066,0.007172200811,0.007,0.0172201,-0.0005135799095,0,0.436749
0.50665,0.007171898378,0.007,0.0171898,-0.0005131726375,0,0.436403
0.5067,0.007171596383,0.007,0.0171596,-0.0005127654827,0,0.436057
0.50675,0.007171294827,0.007,0.0171295,-0.0005123584454,0,0.435711
0.5068,0.007170993708,0.007,0.0170994,-0.0005119515262,0,0.435365
0.50685,0.007170693027,0.007,0.0170693,-0.0005115447255,0,0.435019
0.5069,0.007170392783,0.007,0.0170393,-0.0005111380438,0,0.434673
0.50695,0.007170092976,0.007,0.0170093,-0.0005107314815,0,0.434327
0.507,0.007169793606,0.007,0.0169794,-0.0005103250392,0,0.433982
0.50705,0.007169494671,0.007,0.0169495,-0.0005099187174,0,0.433636
0.5071,0.007169196173,0.007,0.0169196,-0.0005095125164,0,0.433291
0.50715,0.00716889811,0.007,0.0168898,-0.0005091064368,0,0.432945
0.5072,0.007168600482,0.007,0.01686,-0.0005087004791,0,0.4326
0.50725,0.007168303289,0.007,0.0168303,-0.0005082946437,0,0.432255
0.5073,0.007168006531,0.007,0.0168007,-0.000507888931,0,0.43191
0.50735,0.007167710207,0.007,0.016771,-0.0005074833417,0,0.431565
0.5074,0.007167414317,0.007,0.0167414,-0.000507077876,0,0.43122
0.50745,0.00716711886,0.007,0.0167119,-0.0005066725346,0,0.430875
0.5075,0.007166823837,0.007,0.0166824,-0.0005062673178,0,0.430531
0.50755,0.007166529246,0.007,0.0166529,-0.0005058622261,0,0.430186
0.5076,0.007166235088,0.007,0.0166235,-0.0005054572601,0,0.429842
0.50765,0.007165941363,0.007,0.0165941,-0.0005050524201,0,0.429498
0.5077,0.007165648069,0.007,0.0165648,-0.0005046477065,0,0.429153
0.50775,0.007165355207,0.007,0.0165355,-0.00050424312,0,0.428809
0.5078,0.007165062776,0.007,0.0165063,-0.0005038386609,0,0.428465
0.50785,0.007164770776,0.007,0.0164771,-0.0005034343297,0,0.428122
0.5079,0.007164479207,0.007,0.0164479,-0.0005030301269,0,0.427778
0.50795,0.007164188067,0.007,0.0164188,-0.0005026260528,0,0.427434
0.508,0.007163897358,0.007,0.0163897,-0.000502222108,0,0.427091
0.50805,0.007163607078,0.007,0.0163607,-0.0005018182929,0,0.426747
0.5081,0.007163317228,0.007,0.0163317,-0.000501414608,0,0.426404
0.50815,0.007163027806,0.007,0.0163028,-0.0005010110537,0,0.426061
0.5082,0.007162738813,0.007,0.0162739,-0.0005006076305,0,0.425718
0.50825,0.007162450248,0.007,0.016245,-0.0005002043388,0,0.425375
0.5083,0.007162162111,0.007,0.0162162,-0.000499801179,0,0.425032
0.50835,0.007161874401,0.007,0.0161874,-0.0004993981517,0,0.424689
0.5084,0.007161587119,0.007,0.0161587,-0.0004989952572,0,0.424347
0.50845,0.007161300263,0.007,0.01613,-0.0004985924961,0,0.424004
0.5085,0.007161013834,0.007,0.0161014,-0.0004981898687,0,0.423662
0.50855,0.007160727831,0.007,0.0160728,-0.0004977873754,0,0.423319
0.5086,0.007160442253,0.007,0.0160442,-0.0004973850168,0,0.422977
0.50865,0.007160157102,0.007,0.0160157,-0.0004969827933,0,0.422635
0.5087,0.007159872375,0.007,0.0159872,-0.0004965807053,0,0.422293
0.50875,0.007159588073,0.007,0.0159588,-0.0004961787532,0,0.421951
0.5088,0.007159304195,0.007,0.0159304,-0.0004957769375,0,0.42161
0.50885,0.007159020741,0.007,0.0159021,-0.0004953752587,0,0.421268
0.5089,0.007158737711,0.007,0.0158738,-0.0004949737171,0,0.420927
0.50895,0.007158455104,0.007,0.0158455,-0.0004945723132,0,0.420585
0.509,0.00715817292,0.007,0.0158173,-0.0004941710474,0,0.420244
0.50905,0.007157891159,0.007,0.0157891,-0.0004937699201,0,0.419903
0.5091,0.00715760982,0.007,0.015761,-0.0004933689319,0,0.419562
0.50915,0.007157328903,0.007,0.0157329,-0.0004929680831,0,0.419221
0.5092,0.007157048408,0.007,0.0157048,-0.0004925673741,0,0.41888
0.50925,0.007156768333,0.007,0.0156768,-0.0004921668054,0,0.41854
0.5093,0.00715648868,0.007,0.0156489,-0.0004917663773,0,0.418199
0.50935,0.007156209447,0.007,0.0156209,-0.0004913660904,0,0.417859
0.5094,0.007155930634,0.007,0.0155931,-0.0004909659451,0,0.417519
0.50945,0.00715565224,0.007,0.0155652,-0.0004905659417,0,0.417178
0.5095,0.007155374267,0.007,0.0155374,-0.0004901660807,0,0.416838
0.50955,0.007155096712,0.007,0.0155097,-0.0004897663625,0,0.416498
0.5096,0.007154819576,0.007,0.015482,-0.0004893667875,0,0.416159
0.50965,0.007154542858,0.007,0.0154543,-0.0004889673562,0,0.415819
0.5097,0.007154266558,0.007,0.0154267,-0.000488568069,0,0.415479
0.50975,0.007153990676,0.007,0.0153991,-0.0004881689262,0,0.41514
0.5098,0.00715371521,0.007,0.0153715,-0.0004877699283,0,0.414801
0.50985,0.007153440162,0.007,0.015344,-0.0004873710757,0,0.414461
0.5099,0.00715316553,0.007,0.0153166,-0.0004869723688,0,0.414122
0.50995,0.007152891315,0.007,0.0152891,-0.0004865738081,0,0.413783
0.51,0.007152617515,0.007,0.0152618,-0.0004861753939,0,0.413445
0.51005,0.00715234413,0.007,0.0152344,-0.0004857771267,0,0.413106
0.5101,0.007152071161,0.007,0.0152071,-0.0004853790068,0,0.412767
0.51015,0.007151798606,0.007,0.0151799,-0.0004849810347,0,0.412429
0.5102,0.007151526465,0.007,0.0151526,-0.0004845832107,0,0.412091
0.51025,0.007151254739,0.007,0.0151255,-0.0004841855354,0,0.411752
0.5103,0.007150983425,0.007,0.0150983,-0.000483788009,0,0.411414
0.51035,0.007150712525,0.007,0.0150713,-0.0004833906319,0,0.411076
0.5104,0.007150442038,0.007,0.0150442,-0.0004829934047,0,0.410739
0.51045,0.007150171964,0.007,0.0150172,-0.0004825963277,0,0.410401
0.5105,0.007149902301,0.007,0.0149902,-0.0004821994012,0,0.410063
0.51055,0.00714963305,0.007,0.0149633,-0.0004818026257,0,0.409726
0.5106,0.00714936421,0.007,0.0149364,-0.0004814060016,0,0.409389
0.51065,0.007149095781,0.007,0.0149096,-0.0004810095292,0,0.409052
0.5107,0.007148827763,0.007,0.0148828,-0.000480613209,0,0.408715
0.51075,0.007148560155,0.007,0.014856,-0.0004802170414,0,0.408378
0.5108,0.007148292957,0.007,0.0148293,-0.0004798210267,0,0.408041
0.51085,0.007148026168,0.007,0.0148026,-0.0004794251654,0,0.407704
0.5109,0.007147759788,0.007,0.014776,-0.0004790294577,0,0.407368
0.51095,0.007147493817,0.007,0.0147494,-0.0004786339043,0,0.407031
0.511,0.007147228255,0.007,0.0147228,-0.0004782385053,0,0.406695
0.51105,0.0071469631,0.007,0.0146963,-0.0004778432612,0,0.406359
0.5111,0.007146698352,0.007,0.0146698,-0.0004774481724,0,0.406023
0.51115,0.007146434012,0.007,0.0146434,-0.0004770532392,0,0.405687
0.5112,0.007146170079,0.007,0.014617,-0.0004766584621,0,0.405351
0.51125,0.007145906552,0.007,0.0145907,-0.0004762638414,0,0.405016
0.5113,0.007145643431,0.007,0.0145643,-0.0004758693776,0,0.40468
0.51135,0.007145380716,0.007,0.0145381,-0.0004754750709,0,0.404345
0.5114,0.007145118406,0.007,0.0145118,-0.0004750809218,0,0.40401
0.51145,0.0071448565,0.007,0.0144857,-0.0004746869306,0,0.403675
0.5115,0.007144595,0.007,0.0144595,-0.0004742930978,0,0.40334
0.51155,0.007144333903,0.007,0.0144334,-0.0004738994236,0,0.403005
0.5116,0.00714407321,0.007,0.0144073,-0.0004735059086,0,0.40267
0.51165,0.007143812921,0.007,0.0143813,-0.0004731125529,0,0.402336
0.5117,0.007143553034,0.007,0.0143553,-0.0004727193571,0,0.402002
0.51175,0.00714329355,0.007,0.0143294,-0.0004723263215,0,0.401667
0.5118,0.007143034469,0.007,0.0143034,-0.0004719334464,0,0.401333
0.51185,0.007142775789,0.007,0.0142776,-0.0004715407323,0,0.400999
0.5119,0.00714251751,0.007,0.0142518,-0.0004711481794,0,0.400665
0.51195,0.007142259632,0.007,0.014226,-0.0004707557882,0,0.400332
0.512,0.007142002155,0.007,0.0142002,-0.0004703635591,0,0.399998
0.51205,0.007141745079,0.007,0.0141745,-0.0004699714923,0,0.399665
0.5121,0.007141488402,0.007,0.0141488,-0.0004695795882,0,0.399331
0.51215,0.007141232125,0.007,0.0141232,-0.0004691878473,0,0.398998
0.5122,0.007140976246,0.007,0.0140976,-0.0004687962699,0,0.398665
0.51225,0.007140720767,0.007,0.0140721,-0.0004684048563,0,0.398333
0.5123,0.007140465685,0.007,0.0140466,-0.0004680136068,0,0.398
0.51235,0.007140211002,0.007,0.0140211,-0.000467622522,0,0.397667
0.5124,0.007139956716,0.007,0.0139957,-0.000467231602,0,0.397335
0.51245,0.007139702827,0.007,0.0139703,-0.0004668408473,0,0.397002
0.5125,0.007139449335,0.007,0.0139449,-0.0004664502582,0,0.39667
0.51255,0.00713919624,0.007,0.0139196,-0.0004660598351,0,0.396338
0.5126,0.00713894354,0.007,0.0138944,-0.0004656695782,0,0.396006
0.51265,0.007138691236,0.007,0.0138691,-0.0004652794881,0,0.395675
0.5127,0.007138439326,0.007,0.0138439,-0.000464889565,0,0.395343
0.51275,0.007138187812,0.007,0.0138188,-0.0004644998092,0,0.395012
0.5128,0.007137936692,0.007,0.0137937,-0.0004641102212,0,0.39468
0.51285,0.007137685966,0.007,0.0137686,-0.0004637208012,0,0.394349
0.5129,0.007137435634,0.007,0.0137436,-0.0004633315496,0,0.394018
0.51295,0.007137185695,0.007,0.0137186,-0.0004629424668,0,0.393687
0.513,0.007136936148,0.007,0.0136936,-0.000462553553,0,0.393357
0.51305,0.007136686994,0.007,0.0136687,-0.0004621648087,0,0.393026
0.5131,0.007136438232,0.007,0.0136438,-0.0004617762342,0,0.392696
0.51315,0.007136189862,0.007,0.013619,-0.0004613878298,0,0.392365
0.5132,0.007135941883,0.007,0.0135942,-0.0004609995958,0,0.392035
0.51325,0.007135694294,0.007,0.0135694,-0.0004606115326,0,0.391705
0.5133,0.007135447096,0.007,0.0135447,-0.0004602236406,0,0.391375
0.51335,0.007135200288,0.007,0.01352,-0.00045983592,0,0.391045
0.5134,0.00713495387,0.007,0.0134954,-0.0004594483712,0,0.390716
0.51345,0.00713470784,0.007,0.0134708,-0.0004590609945,0,0.390386
0.5135,0.0071344622,0.007,0.0134462,-0.0004586737903,0,0.390057
0.51355,0.007134216948,0.007,0.0134217,-0.0004582867589,0,0.389728
0.5136,0.007133972084,0.007,0.0133972,-0.0004578999006,0,0.389399
0.51365,0.007133727607,0.007,0.0133728,-0.0004575132157,0,0.38907
0.5137,0.007133483518,0.007,0.0133484,-0.0004571267046,0,0.388742
0.51375,0.007133239815,0.007,0.013324,-0.0004567403677,0,0.388413
0.5138,0.007132996499,0.007,0.0132997,-0.0004563542051,0,0.388085
0.51385,0.007132753569,0.007,0.0132754,-0.0004559682173,0,0.387756
0.5139,0.007132511025,0.007,0.0132511,-0.0004555824046,0,0.387428
0.51395,0.007132268865,0.007,0.0132269,-0.0004551967672,0,0.3871
0.514,0.007132027091,0.007,0.0132027,-0.0004548113056,0,0.386773
0.51405,0.0071317857,0.007,0.0131786,-0.00045442602,0,0.386445
0.5141,0.007131544694,0.007,0.0131545,-0.0004540409108,0,0.386117
0.51415,0.007131304071,0.007,0.0131304,-0.0004536559782,0,0.38579
0.5142,0.007131063832,0.007,0.0131064,-0.0004532712226,0,0.385463
0.51425,0.007130823975,0.007,0.0130824,-0.0004528866443,0,0.385136
0.5143,0.007130584501,0.007,0.0130585,-0.0004525022437,0,0.384809
0.51435,0.007130345408,0.007,0.0130345,-0.0004521180209,0,0.384482
0.5144,0.007130106697,0.007,0.0130107,-0.0004517339764,0,0.384156
0.51445,0.007129868367,0.007,0.0129868,-0.0004513501105,0,0.383829
0.5145,0.007129630418,0.007,0.012963,-0.0004509664234,0,0.383503
0.51455,0.007129392849,0.007,0.0129393,-0.0004505829155,0,0.383177
0.5146,0.00712915566,0.007,0.0129156,-0.000450199587,0,0.382851
0.51465,0.007128918851,0.007,0.0128919,-0.0004498164384,0,0.382525
0.5147,0.007128682421,0.007,0.0128682,-0.0004494334698,0,0.382199
0.51475,0.007128446369,0.007,0.0128446,-0.0004490506816,0,0.381874
0.5148,0.007128210696,0.007,0.0128211,-0.0004486680742,0,0.381548
0.51485,0.0071279754,0.007,0.0127975,-0.0004482856477,0,0.381223
0.5149,0.007127740482,0.007,0.012774,-0.0004479034025,0,0.380898
0.51495,0.007127505941,0.007,0.0127506,-0.0004475213389,0,0.380573
0.515,0.007127271777,0.007,0.0127272,-0.0004471394572,0,0.380248
0.51505,0.007127037989,0.007,0.0127038,-0.0004467577577,0,0.379924
0.5151,0.007126804576,0.007,0.0126805,-0.0004463762407,0,0.379599
0.51515,0.007126571539,0.007,0.0126572,-0.0004459949065,0,0.379275
0.5152,0.007126338878,0.007,0.0126339,-0.0004456137554,0,0.378951
0.51525,0.00712610659,0.007,0.0126107,-0.0004452327876,0,0.378627
0.5153,0.007125874677,0.007,0.0125875,-0.0004448520035,0,0.378303
0.51535,0.007125643138,0.007,0.0125643,-0.0004444714034,0,0.377979
0.5154,0.007125411972,0.007,0.0125412,-0.0004440909875,0,0.377656
0.51545,0.007125181178,0.007,0.0125181,-0.0004437107561,0,0.377333
0.5155,0.007124950758,0.007,0.0124951,-0.0004433307096,0,0.377009
0.51555,0.007124720709,0.007,0.0124721,-0.0004429508482,0,0.376686
0.5156,0.007124491033,0.007,0.0124491,-0.0004425711722,0,0.376363
0.51565,0.007124261727,0.007,0.0124262,-0.0004421916818,0,0.376041
0.5157,0.007124032793,0.007,0.0124033,-0.0004418123775,0,0.375718
0.51575,0.007123804228,0.007,0.0123804,-0.0004414332594,0,0.375396
0.5158,0.007123576034,0.007,0.0123576,-0.0004410543278,0,0.375074
0.51585,0.00712334821,0.007,0.0123348,-0.000440675583,0,0.374751
0.5159,0.007123120755,0.007,0.0123121,-0.0004402970253,0,0.37443
0.51595,0.007122893668,0.007,0.0122894,-0.000439918655,0,0.374108
0.516,0.00712266695,0.007,0.0122667,-0.0004395404723,0,0.373786
0.51605,0.0071224406,0.007,0.0122441,-0.0004391624776,0,0.373465
0.5161,0.007122214617,0.007,0.0122215,-0.000438784671,0,0.373143
0.51615,0.007121989002,0.007,0.0121989,-0.0004384070529,0,0.372822
0.5162,0.007121763753,0.007,0.0121764,-0.0004380296236,0,0.372501
0.51625,0.007121538871,0.007,0.0121539,-0.0004376523832,0,0.372181
0.5163,0.007121314355,0.007,0.0121314,-0.0004372753322,0,0.37186
0.51635,0.007121090204,0.007,0.012109,-0.0004368984707,0,0.371539
0.5164,0.007120866418,0.007,0.0120866,-0.000436521799,0,0.371219
0.51645,0.007120642997,0.007,0.0120643,-0.0004361453175,0,0.370899
0.5165,0.00712041994,0.007,0.012042,-0.0004357690263,0,0.370579
0.51655,0.007120197247,0.007,0.0120197,-0.0004353929257,0,0.370259
0.5166,0.007119974917,0.007,0.0119975,-0.000435017016,0,0.369939
0.51665,0.00711975295,0.007,0.0119753,-0.0004346412974,0,0.36962
0.5167,0.007119531346,0.007,0.0119531,-0.0004342657703,0,0.369301
0.51675,0.007119310104,0.007,0.011931,-0.0004338904348,0,0.368981
0.5168,0.007119089223,0.007,0.0119089,-0.0004335152913,0,0.368662
0.51685,0.007118868704,0.007,0.0118869,-0.00043314034,0,0.368343
0.5169,0.007118648546,0.007,0.0118649,-0.0004327655811,0,0.368025
0.51695,0.007118428749,0.007,0.0118429,-0.0004323910149,0,0.367706
0.517,0.007118209311,0.007,0.0118209,-0.0004320166417,0,0.367388
0.51705,0.007117990233,0.007,0.011799,-0.0004316424618,0,0.36707
0.5171,0.007117771515,0.007,0.0117772,-0.0004312684753,0,0.366752
0.51715,0.007117553155,0.007,0.0117553,-0.0004308946825,0,0.366434
0.5172,0.007117335153,0.007,0.0117335,-0.0004305210837,0,0.366116
0.51725,0.00711711751,0.007,0.0117118,-0.0004301476791,0,0.365799
0.5173,0.007116900224,0.007,0.01169,-0.000429774469,0,0.365481
0.51735,0.007116683295,0.007,0.0116683,-0.0004294014537,0,0.365164
0.5174,0.007116466723,0.007,0.0116467,-0.0004290286333,0,0.364847
0.51745,0.007116250507,0.007,0.0116251,-0.0004286560082,0,0.36453
0.5175,0.007116034647,0.007,0.0116035,-0.0004282835785,0,0.364213
0.51755,0.007115819143,0.007,0.0115819,-0.0004279113445,0,0.363897
0.5176,0.007115603994,0.007,0.0115604,-0.0004275393065,0,0.36358
0.51765,0.007115389199,0.007,0.0115389,-0.0004271674647,0,0.363264
0.5177,0.007115174758,0.007,0.0115175,-0.0004267958193,0,0.362948
0.51775,0.007114960671,0.007,0.0114961,-0.0004264243706,0,0.362632
0.5178,0.007114746938,0.007,0.0114747,-0.0004260531189,0,0.362316
0.51785,0.007114533558,0.007,0.0114534,-0.0004256820643,0,0.362001
0.5179,0.00711432053,0.007,0.0114321,-0.000425311207,0,0.361686
0.51795,0.007114107854,0.007,0.0114108,-0.0004249405475,0,0.36137
0.518,0.00711389553,0.007,0.0113896,-0.0004245700858,0,0.361055
0.51805,0.007113683557,0.007,0.0113684,-0.0004241998222,0,0.36074
0.5181,0.007113471935,0.007,0.0113472,-0.0004238297569,0,0.360426
0.51815,0.007113260663,0.007,0.0113261,-0.0004234598902,0,0.360111
0.5182,0.007113049741,0.007,0.011305,-0.0004230902223,0,0.359797
0.51825,0.007112839169,0.007,0.0112839,-0.0004227207534,0,0.359483
0.5183,0.007112628946,0.007,0.0112629,-0.0004223514838,0,0.359169
0.51835,0.007112419072,0.007,0.0112419,-0.0004219824137,0,0.358855
0.5184,0.007112209546,0.007,0.011221,-0.0004216135433,0,0.358541
0.51845,0.007112000368,0.007,0.0112,-0.0004212448728,0,0.358228
0.5185,0.007111791538,0.007,0.0111792,-0.0004208764025,0,0.357914
0.51855,0.007111583054,0.007,0.0111583,-0.0004205081326,0,0.357601
0.5186,0.007111374917,0.007,0.0111375,-0.0004201400633,0,0.357288
0.51865,0.007111167127,0.007,0.0111167,-0.0004197721948,0,0.356975
0.5187,0.007110959682,0.007,0.011096,-0.0004194045274,0,0.356663
