time,Bessel.x[1]_ref,Bessel.x[1]_sim,Bessel.x[1]_relerr,Bessel.x[2]_ref,Bessel.x[2]_sim,Bessel.x[2]_relerr,Bessel.x[3]_ref,Bessel.x[3]_sim,Bessel.x[3]_relerr,Butterworth.x[1]_ref,Butterworth.x[1]_sim,Butterworth.x[1]_relerr,Butterworth.x[2]_ref,Butterworth.x[2]_sim,Butterworth.x[2]_relerr,Butterworth.x[3]_ref,Butterworth.x[3]_sim,Butterworth.x[3]_relerr,ChebyshevI.x[1]_ref,ChebyshevI.x[1]_sim,ChebyshevI.x[1]_relerr,ChebyshevI.x[2]_ref,ChebyshevI.x[2]_sim,ChebyshevI.x[2]_relerr,ChebyshevI.x[3]_ref,ChebyshevI.x[3]_sim,ChebyshevI.x[3]_relerr,CriticalDamping.x[1]_ref,CriticalDamping.x[1]_sim,CriticalDamping.x[1]_relerr,CriticalDamping.x[2]_ref,CriticalDamping.x[2]_sim,CriticalDamping.x[2]_relerr,CriticalDamping.x[3]_ref,CriticalDamping.x[3]_sim,CriticalDamping.x[3]_relerr
0.5013,1.098744687,0,0.99886,1.155570548,0,0.940367,1.1066748,0,0.99922,1.093544676,0,0.99417,0.6702000845,0,0.756676,1.180849326,0,0.999477,1.033271363,0,0.943223,0.4038511103,0,0.632988,1.184722767,0,0.996155,1.099950209,0,0.999955,1.099457664,0,0.999507,1.097018883,0,0.99729
0.50148,1.098748443,0,0.998864,1.155543418,0,0.940345,1.106664767,0,0.99921,1.093559261,0,0.994184,0.6699852998,0,0.756434,1.180826479,0,0.999458,1.033352339,0,0.943297,0.4034983257,0,0.632435,1.18480306,0,0.996222,1.099950429,0,0.999955,1.099459848,0,0.999509,1.097029704,0,0.9973
0.50166,1.098752187,0,0.998867,1.155516393,0,0.940323,1.106654696,0,0.999201,1.093573813,0,0.994197,0.669770841,0,0.756192,1.180803239,0,0.999438,1.033433218,0,0.943371,0.4031457724,0,0.631883,1.184882605,0,0.996289,1.099950649,0,0.999955,1.099462023,0,0.999511,1.097040486,0,0.99731
0.50184,1.09875592,0,0.998871,1.155489472,0,0.940301,1.106644589,0,0.999192,1.093588332,0,0.99421,0.6695567084,0,0.75595,1.180779605,0,0.999418,1.033513998,0,0.943445,0.4027934513,0,0.63133,1.184961404,0,0.996355,1.099950868,0,0.999955,1.09946419,0,0.999513,1.09705123,0,0.99732
0.50202,1.098759642,0,0.998874,1.155462655,0,0.94028,1.106634444,0,0.999183,1.093602818,0,0.994223,0.6693429023,0,0.755709,1.180755578,0,0.999398,1.03359468,0,0.943518,0.4024413636,0,0.630779,1.185039458,0,0.996421,1.099951085,0,0.999956,1.099466348,0,0.999515,1.097061936,0,0.99733
0.5022,1.098763352,0,0.998877,1.155435943,0,0.940258,1.106624264,0,0.999174,1.093617271,0,0.994236,0.6691294231,0,0.755467,1.180731161,0,0.999377,1.033675264,0,0.943592,0.4020895104,0,0.630227,1.185116768,0,0.996486,1.099951302,0,0.999956,1.099468498,0,0.999517,1.097072604,0,0.997339
0.50238,1.098767052,0,0.998881,1.155409335,0,0.940236,1.106614047,0,0.999165,1.093631692,0,0.99425,0.6689162711,0,0.755227,1.180706353,0,0.999356,1.033755751,0,0.943665,0.4017378929,0,0.629676,1.185193334,0,0.99655,1.099951518,0,0.999956,1.099470639,0,0.999519,1.097083234,0,0.997349
0.50256,1.098770741,0,0.998884,1.155382831,0,0.940215,1.106603794,0,0.999155,1.09364608,0,0.994263,0.6687034465,0,0.754987,1.180681157,0,0.999335,1.033836139,0,0.943739,0.4013865121,0,0.629125,1.185269158,0,0.996614,1.099951732,0,0.999956,1.099472771,0,0.999521,1.097093826,0,0.997359
0.50274,1.098774418,0,0.998887,1.15535643,0,0.940193,1.106593505,0,0.999146,1.093660436,0,0.994276,0.6684909497,0,0.754747,1.180655573,0,0.999313,1.033916431,0,0.943812,0.4010353692,0,0.628575,1.18534424,0,0.996677,1.099951946,0,0.999956,1.099474895,0,0.999523,1.097104381,0,0.997368
0.50292,1.098778085,0,0.998891,1.155330132,0,0.940172,1.106583182,0,0.999137,1.093674759,0,0.994289,0.6682787809,0,0.754507,1.180629602,0,0.999291,1.033996624,0,0.943885,0.4006844653,0,0.628025,1.185418581,0,0.99674,1.099952159,0,0.999957,1.099477011,0,0.999525,1.097114899,0,0.997378
0.5031,1.09878174,0,0.998894,1.155303938,0,0.94015,1.106572823,0,0.999127,1.09368905,0,0.994302,0.6680669406,0,0.754268,1.180603245,0,0.999269,1.034076721,0,0.943958,0.4003338014,0,0.627475,1.185492183,0,0.996802,1.099952371,0,0.999957,1.099479118,0,0.999527,1.097125379,0,0.997387
0.50328,1.098785385,0,0.998897,1.155277846,0,0.940129,1.10656243,0,0.999118,1.093703308,0,0.994315,0.6678554288,0,0.754029,1.180576503,0,0.999246,1.03415672,0,0.944031,0.3999833788,0,0.626926,1.185565046,0,0.996863,1.099952582,0,0.999957,1.099481216,0,0.999528,1.097135823,0,0.997397
0.50346,1.098789019,0,0.998901,1.155251857,0,0.940108,1.106552003,0,0.999109,1.093717535,0,0.994328,0.6676442461,0,0.753791,1.180549378,0,0.999223,1.034236622,0,0.944104,0.3996331984,0,0.626377,1.185637171,0,0.996923,1.099952792,0,0.999957,1.099483307,0,0.99953,1.097146229,0,0.997406
0.50364,1.098792642,0,0.998904,1.155225971,0,0.940087,1.106541542,0,0.999099,1.093731729,0,0.99434,0.6674333925,0,0.753553,1.180521871,0,0.9992,1.034316427,0,0.944177,0.3992832614,0,0.625829,1.185708559,0,0.996983,1.099953001,0,0.999957,1.099485388,0,0.999532,1.097156598,0,0.997416
0.50382,1.098796254,0,0.998907,1.155200187,0,0.940066,1.106531047,0,0.99909,1.093745891,0,0.994353,0.6672228686,0,0.753315,1.180493982,0,0.999176,1.034396136,0,0.94425,0.3989335689,0,0.625281,1.185779212,0,0.997043,1.099953209,0,0.999957,1.099487462,0,0.999534,1.097166931,0,0.997425
0.504,1.098799855,0,0.99891,1.155174505,0,0.940045,1.106520519,0,0.99908,1.093760021,0,0.994366,0.6670126744,0,0.753078,1.180465712,0,0.999152,1.034475747,0,0.944323,0.398584122,0,0.624733,1.185849129,0,0.997102,1.099953417,0,0.999958,1.099489528,0,0.999536,1.097177227,0,0.997434
0.50418,1.098803446,0,0.998914,1.155148925,0,0.940024,1.106509957,0,0.999071,1.093774119,0,0.994379,0.6668028104,0,0.752841,1.180437064,0,0.999128,1.034555262,0,0.944395,0.3982349217,0,0.624186,1.185918312,0,0.99716,1.099953623,0,0.999958,1.099491585,0,0.999538,1.097187486,0,0.997444
0.50436,1.098807025,0,0.998917,1.155123446,0,0.940003,1.106499363,0,0.999061,1.093788186,0,0.994392,0.6665932767,0,0.752604,1.180408037,0,0.999103,1.034634681,0,0.944468,0.3978859692,0,0.623639,1.185986761,0,0.997217,1.099953829,0,0.999958,1.099493634,0,0.99954,1.097197709,0,0.997453
0.50454,1.098810594,0,0.99892,1.155098069,0,0.939983,1.106488737,0,0.999052,1.09380222,0,0.994405,0.6663840737,0,0.752368,1.180378633,0,0.999079,1.034714003,0,0.94454,0.3975372656,0,0.623092,1.186054479,0,0.997274,1.099954033,0,0.999958,1.099495674,0,0.999542,1.097207896,0,0.997462
0.50472,1.098814153,0,0.998923,1.155072793,0,0.939962,1.106478079,0,0.999042,1.093816223,0,0.994417,0.6661752017,0,0.752132,1.180348853,0,0.999053,1.034793229,0,0.944612,0.3971888119,0,0.622546,1.186121465,0,0.997331,1.099954237,0,0.999958,1.099497707,0,0.999543,1.097218046,0,0.997471
0.5049,1.0988177,0,0.998927,1.155047618,0,0.939942,1.106467388,0,0.999032,1.093830195,0,0.99443,0.6659666609,0,0.751897,1.180318698,0,0.999028,1.034872359,0,0.944685,0.3968406092,0,0.622,1.186187721,0,0.997386,1.09995444,0,0.999959,1.099499732,0,0.999545,1.097228161,0,0.997481
0.50508,1.098821238,0,0.99893,1.155022544,0,0.939921,1.106456667,0,0.999023,1.093844134,0,0.994443,0.6657584516,0,0.751662,1.180288169,0,0.999002,1.034951393,0,0.944757,0.3964926587,0,0.621455,1.186253247,0,0.997441,1.099954641,0,0.999959,1.099501748,0,0.999547,1.09723824,0,0.99749
0.50526,1.098824764,0,0.998933,1.15499757,0,0.939901,1.106445914,0,0.999013,1.093858042,0,0.994455,0.665550574,0,0.751427,1.180257267,0,0.998976,1.03503033,0,0.944829,0.3961449613,0,0.62091,1.186318045,0,0.997496,1.099954842,0,0.999959,1.099503757,0,0.999549,1.097248283,0,0.997499
0.50544,1.09882828,0,0.998936,1.154972697,0,0.939881,1.10643513,0,0.999003,1.093871919,0,0.994468,0.6653430285,0,0.751193,1.180225993,0,0.998949,1.035109172,0,0.944901,0.3957975181,0,0.620365,1.186382115,0,0.99755,1.099955042,0,0.999959,1.099505757,0,0.999551,1.09725829,0,0.997508
0.50562,1.098831786,0,0.998939,1.154947923,0,0.939861,1.106424315,0,0.998993,1.093885765,0,0.994481,0.6651358154,0,0.750959,1.180194349,0,0.998923,1.035187919,0,0.944973,0.3954503303,0,0.619821,1.186445459,0,0.997603,1.099955242,0,0.999959,1.09950775,0,0.999553,1.097268262,0,0.997517
0.5058,1.098835281,0,0.998943,1.15492325,0,0.939841,1.106413471,0,0.998984,1.093899579,0,0.994493,0.6649289347,0,0.750725,1.180162335,0,0.998896,1.03526657,0,0.945045,0.3951033989,0,0.619277,1.186508077,0,0.997656,1.09995544,0,0.999959,1.099509734,0,0.999554,1.097278199,0,0.997526
0.50598,1.098838765,0,0.998946,1.154898676,0,0.939821,1.106402596,0,0.998974,1.093913362,0,0.994506,0.664722387,0,0.750492,1.180129952,0,0.998868,1.035345125,0,0.945116,0.394756725,0,0.618734,1.18656997,0,0.997708,1.099955637,0,0.99996,1.099511711,0,0.999556,1.0972881,0,0.997535
0.50616,1.098842239,0,0.998949,1.154874202,0,0.939801,1.106391691,0,0.998964,1.093927114,0,0.994518,0.6645161723,0,0.750259,1.180097202,0,0.99884,1.035423585,0,0.945188,0.3944103095,0,0.618191,1.186631139,0,0.997759,1.099955834,0,0.99996,1.09951368,0,0.999558,1.097297966,0,0.997544
0.50634,1.098845703,0,0.998952,1.154849827,0,0.939781,1.106380758,0,0.998954,1.093940835,0,0.994531,0.6643102909,0,0.750027,1.180064085,0,0.998812,1.03550195,0,0.945259,0.3940641537,0,0.617648,1.186691586,0,0.99781,1.09995603,0,0.99996,1.099515641,0,0.99956,1.097307797,0,0.997553
0.50652,1.098849157,0,0.998955,1.154825551,0,0.939761,1.106369795,0,0.998944,1.093954524,0,0.994543,0.6641047432,0,0.749794,1.180030603,0,0.998784,1.035580219,0,0.945331,0.3937182586,0,0.617106,1.186751311,0,0.99786,1.099956225,0,0.99996,1.099517594,0,0.999561,1.097317593,0,0.997562
0.5067,1.0988526,0,0.998958,1.154801374,0,0.939741,1.106358803,0,0.998934,1.093968183,0,0.994555,0.6638995293,0,0.749563,1.179996757,0,0.998755,1.035658394,0,0.945402,0.3933726252,0,0.616564,1.186810315,0,0.99791,1.099956419,0,0.99996,1.099519539,0,0.999563,1.097327355,0,0.997571
0.50688,1.098856033,0,0.998962,1.154777296,0,0.939722,1.106347782,0,0.998924,1.093981811,0,0.994568,0.6636946496,0,0.749331,1.179962547,0,0.998726,1.035736474,0,0.945474,0.3930272545,0,0.616023,1.186868599,0,0.997959,1.099956612,0,0.999961,1.099521477,0,0.999565,1.097337081,0,0.99758
0.50706,1.098859455,0,0.998965,1.154753316,0,0.939702,1.106336734,0,0.998914,1.093995409,0,0.99458,0.6634901042,0,0.749101,1.179927975,0,0.998697,1.035814459,0,0.945545,0.3926821477,0,0.615482,1.186926164,0,0.998007,1.099956804,0,0.999961,1.099523407,0,0.999567,1.097346774,0,0.997588
0.50724,1.098862867,0,0.998968,1.154729434,0,0.939683,1.106325657,0,0.998904,1.094008975,0,0.994593,0.6632858934,0,0.74887,1.179893042,0,0.998668,1.03589235,0,0.945616,0.3923373058,0,0.614942,1.186983011,0,0.998055,1.099956996,0,0.999961,1.099525329,0,0.999569,1.097356432,0,0.997597
0.50742,1.09886627,0,0.998971,1.154705651,0,0.939663,1.106314553,0,0.998894,1.094022511,0,0.994605,0.6630820174,0,0.74864,1.179857749,0,0.998638,1.035970146,0,0.945687,0.3919927298,0,0.614402,1.187039141,0,0.998102,1.099957186,0,0.999961,1.099527244,0,0.99957,1.097366055,0,0.997606
0.5076,1.098869662,0,0.998974,1.154681965,0,0.939644,1.106303421,0,0.998884,1.094036016,0,0.994617,0.6628784766,0,0.74841,1.179822097,0,0.998608,1.036047847,0,0.945758,0.3916484207,0,0.613862,1.187094555,0,0.998149,1.099957376,0,0.999961,1.099529151,0,0.999572,1.097375645,0,0.997615
0.50778,1.098873043,0,0.998977,1.154658376,0,0.939625,1.106292263,0,0.998874,1.094049491,0,0.994629,0.662675271,0,0.748181,1.179786087,0,0.998577,1.036125455,0,0.945829,0.3913043797,0,0.613323,1.187149254,0,0.998195,1.099957565,0,0.999961,1.09953105,0,0.999574,1.0973852,0,0.997623
0.50796,1.098876415,0,0.99898,1.154634885,0,0.939606,1.106281077,0,0.998864,1.094062936,0,0.994642,0.6624724011,0,0.747952,1.17974972,0,0.998546,1.036202968,0,0.945899,0.3909606078,0,0.612784,1.187203239,0,0.99824,1.099957753,0,0.999962,1.099532942,0,0.999575,1.097394721,0,0.997632
0.50814,1.098879777,0,0.998983,1.154611491,0,0.939587,1.106269865,0,0.998854,1.09407635,0,0.994654,0.6622698669,0,0.747723,1.179712997,0,0.998515,1.036280387,0,0.94597,0.390617106,0,0.612246,1.18725651,0,0.998285,1.09995794,0,0.999962,1.099534826,0,0.999577,1.097404209,0,0.997641
0.50832,1.098883129,0,0.998986,1.154588194,0,0.939568,1.106258627,0,0.998844,1.094089733,0,0.994666,0.6620676688,0,0.747495,1.179675919,0,0.998484,1.036357712,0,0.946041,0.3902738753,0,0.611708,1.18730907,0,0.998329,1.099958127,0,0.999962,1.099536703,0,0.999579,1.097413663,0,0.997649
0.5085,1.09888647,0,0.998989,1.154564994,0,0.939549,1.106247362,0,0.998834,1.094103087,0,0.994678,0.6618658069,0,0.747267,1.179638488,0,0.998452,1.036434943,0,0.946111,0.3899309168,0,0.61117,1.187360918,0,0.998373,1.099958312,0,0.999962,1.099538573,0,0.999581,1.097423083,0,0.997658
0.50868,1.098889802,0,0.998992,1.15454189,0,0.93953,1.106236072,0,0.998823,1.09411641,0,0.99469,0.6616642815,0,0.747039,1.179600703,0,0.99842,1.036512081,0,0.946182,0.3895882315,0,0.610633,1.187412056,0,0.998416,1.099958497,0,0.999962,1.099540435,0,0.999582,1.09743247,0,0.997666
0.50886,1.098893124,0,0.998995,1.154518883,0,0.939512,1.106224757,0,0.998813,1.094129704,0,0.994702,0.6614630929,0,0.746812,1.179562567,0,0.998388,1.036589125,0,0.946252,0.3892458204,0,0.610096,1.187462484,0,0.998458,1.099958681,0,0.999962,1.099542289,0,0.999584,1.097441824,0,0.997675
0.50904,1.098896435,0,0.998998,1.154495971,0,0.939493,1.106213416,0,0.998803,1.094142967,0,0.994714,0.6612622412,0,0.746585,1.179524081,0,0.998355,1.036666075,0,0.946322,0.3889036846,0,0.60956,1.187512204,0,0.9985,1.099958865,0,0.999963,1.099544136,0,0.999586,1.097451144,0,0.997683
0.50922,1.098899737,0,0.999001,1.154473155,0,0.939474,1.106202051,0,0.998793,1.0941562,0,0.994726,0.661061727,0,0.746359,1.179485245,0,0.998322,1.036742932,0,0.946392,0.3885618258,0,0.609024,1.187561217,0,0.998541,1.099959047,0,0.999963,1.099545976,0,0.999587,1.097460431,0,0.997692
0.5094,1.098903029,0,0.999004,1.154450431,0,0.939456,1.106190662,0,0.998782,1.094169403,0,0.994738,0.6608615522,0,0.746133,1.179446064,0,0.998289,1.036819696,0,0.946462,0.3882202475,0,0.608489,1.187609523,0,0.998582,1.099959228,0,0.999963,1.099547808,0,0.999589,1.097469685,0,0.9977
0.50958,1.098906311,0,0.999007,1.154427803,0,0.939437,1.106179248,0,0.998772,1.094182576,0,0.99475,0.6606617152,0,0.745907,1.179406535,0,0.998256,1.036896366,0,0.946532,0.3878789478,0,0.607954,1.187657123,0,0.998622,1.099959409,0,0.999963,1.099549632,0,0.999591,1.097478905,0,0.997709
0.50976,1.098909583,0,0.99901,1.154405269,0,0.939419,1.10616781,0,0.998762,1.09419572,0,0.994762,0.6604622161,0,0.745682,1.17936666,0,0.998222,1.036972944,0,0.946602,0.3875379276,0,0.607419,1.187704018,0,0.998661,1.099959589,0,0.999963,1.099551449,0,0.999592,1.097488092,0,0.997717
0.50994,1.098912845,0,0.999013,1.154382831,0,0.939401,1.106156349,0,0.998751,1.094208834,0,0.994774,0.6602630552,0,0.745457,1.17932644,0,0.998188,1.037049429,0,0.946672,0.3871971881,0,0.606885,1.18775021,0,0.9987,1.099959768,0,0.999963,1.099553259,0,0.999594,1.097497247,0,0.997725
0.51012,1.098916097,0,0.999016,1.154360486,0,0.939383,1.106144864,0,0.998741,1.094221918,0,0.994786,0.6600642326,0,0.745233,1.179285876,0,0.998154,1.03712582,0,0.946742,0.3868567302,0,0.606352,1.1877957,0,0.998738,1.099959946,0,0.999964,1.099555062,0,0.999596,1.097506369,0,0.997734
0.5103,1.09891934,0,0.999019,1.154338237,0,0.939364,1.106133356,0,0.998731,1.094234973,0,0.994798,0.6598657487,0,0.745009,1.179244969,0,0.998119,1.03720212,0,0.946811,0.386516555,0,0.605818,1.187840488,0,0.998776,1.099960124,0,0.999964,1.099556857,0,0.999597,1.097515458,0,0.997742
0.51048,1.098922573,0,0.999022,1.154316081,0,0.939346,1.106121825,0,0.99872,1.094247998,0,0.99481,0.6596676036,0,0.744785,1.17920372,0,0.998084,1.037278326,0,0.946881,0.3861766634,0,0.605286,1.187884575,0,0.998813,1.0999603,0,0.999964,1.099558646,0,0.999599,1.097524515,0,0.99775
0.51066,1.098925796,0,0.999025,1.154294019,0,0.939329,1.106110271,0,0.99871,1.094260993,0,0.994822,0.6594697975,0,0.744561,1.17916213,0,0.998049,1.03735444,0,0.94695,0.3858370565,0,0.604753,1.187927963,0,0.99885,1.099960476,0,0.999964,1.099560427,0,0.9996,1.09753354,0,0.997758
0.51084,1.09892901,0,0.999028,1.154272051,0,0.939311,1.106098695,0,0.998699,1.09427396,0,0.994833,0.6592723307,0,0.744339,1.1791202,0,0.998013,1.037430462,0,0.94702,0.3854977353,0,0.604222,1.187970653,0,0.998885,1.099960651,0,0.999964,1.099562201,0,0.999602,1.097542533,0,0.997766
0.51102,1.098932214,0,0.999031,1.154250177,0,0.939293,1.106087096,0,0.998689,1.094286897,0,0.994845,0.6590752032,0,0.744116,1.179077931,0,0.997978,1.037506391,0,0.947089,0.3851587008,0,0.60369,1.188012645,0,0.998921,1.099960826,0,0.999964,1.099563967,0,0.999604,1.097551494,0,0.997775
0.5112,1.098935409,0,0.999034,1.154228395,0,0.939275,1.106075476,0,0.998678,1.094299805,0,0.994857,0.6588784155,0,0.743894,1.179035324,0,0.997942,1.037582228,0,0.947158,0.384819954,0,0.603159,1.18805394,0,0.998956,1.099960999,0,0.999965,1.099565727,0,0.999605,1.097560423,0,0.997783
0.51138,1.098938593,0,0.999037,1.154206707,0,0.939257,1.106063835,0,0.998668,1.094312683,0,0.994869,0.6586819675,0,0.743672,1.178992381,0,0.997905,1.037657974,0,0.947228,0.3844814959,0,0.602629,1.18809454,0,0.99899,1.099961172,0,0.999965,1.09956748,0,0.999607,1.09756932,0,0.997791
0.51156,1.098941769,0,0.999039,1.154185112,0,0.93924,1.106052171,0,0.998657,1.094325533,0,0.99488,0.6584858596,0,0.743451,1.178949102,0,0.997869,1.037733627,0,0.947297,0.3841433276,0,0.602099,1.188134445,0,0.999023,1.099961344,0,0.999965,1.099569226,0,0.999608,1.097578185,0,0.997799
0.51174,1.098944935,0,0.999042,1.154163609,0,0.939222,1.106040487,0,0.998647,1.094338353,0,0.994892,0.6582900919,0,0.74323,1.178905488,0,0.997832,1.037809189,0,0.947366,0.3838054499,0,0.601569,1.188173657,0,0.999056,1.099961515,0,0.999965,1.099570965,0,0.99961,1.097587019,0,0.997807
0.51192,1.098948091,0,0.999045,1.154142199,0,0.939205,1.106028782,0,0.998636,1.094351145,0,0.994904,0.6580946647,0,0.743009,1.17886154,0,0.997795,1.037884658,0,0.947435,0.3834678639,0,0.60104,1.188212176,0,0.999089,1.099961686,0,0.999965,1.099572696,0,0.999612,1.097595821,0,0.997815
0.5121,1.098951238,0,0.999048,1.15412088,0,0.939188,1.106017057,0,0.998626,1.094363908,0,0.994915,0.657899578,0,0.742789,1.17881726,0,0.997757,1.037960037,0,0.947503,0.3831305707,0,0.600511,1.188250004,0,0.99912,1.099961855,0,0.999965,1.099574421,0,0.999613,1.097604592,0,0.997823
0.51228,1.098954376,0,0.999051,1.154099654,0,0.93917,1.106005311,0,0.998615,1.094376641,0,0.994927,0.6577048322,0,0.742569,1.178772648,0,0.997719,1.038035323,0,0.947572,0.3827935711,0,0.599983,1.188287141,0,0.999152,1.099962024,0,0.999965,1.099576139,0,0.999615,1.097613331,0,0.997831
0.51246,1.098957504,0,0.999054,1.15407852,0,0.939153,1.105993545,0,0.998604,1.094389346,0,0.994938,0.6575104273,0,0.742349,1.178727706,0,0.997681,1.038110519,0,0.947641,0.3824568662,0,0.599455,1.188323588,0,0.999182,1.099962193,0,0.999966,1.09957785,0,0.999616,1.09762204,0,0.997839
0.51264,1.098960623,0,0.999057,1.154057477,0,0.939136,1.105981759,0,0.998594,1.094402023,0,0.99495,0.6573163636,0,0.74213,1.178682435,0,0.997643,1.038185623,0,0.947709,0.382120457,0,0.598928,1.188359347,0,0.999212,1.09996236,0,0.999966,1.099579555,0,0.999618,1.097630717,0,0.997847
0.51282,1.098963732,0,0.999059,1.154036525,0,0.939119,1.105969954,0,0.998583,1.09441467,0,0.994961,0.6571226413,0,0.741911,1.178636835,0,0.997604,1.038260636,0,0.947778,0.3817843444,0,0.598401,1.188394419,0,0.999242,1.099962527,0,0.999966,1.099581252,0,0.999619,1.097639363,0,0.997854
0.513,1.098966832,0,0.999062,1.154015665,0,0.939102,1.105958129,0,0.998572,1.09442729,0,0.994973,0.6569292605,0,0.741693,1.178590907,0,0.997565,1.038335558,0,0.947846,0.3814485294,0,0.597875,1.188428803,0,0.999271,1.099962693,0,0.999966,1.099582943,0,0.999621,1.097647979,0,0.997862
0.51318,1.098969923,0,0.999065,1.153994895,0,0.939085,1.105946285,0,0.998562,1.09443988,0,0.994984,0.6567362215,0,0.741475,1.178544653,0,0.997526,1.038410389,0,0.947914,0.381113013,0,0.597349,1.188462502,0,0.999299,1.099962858,0,0.999966,1.099584627,0,0.999622,1.097656564,0,0.99787
0.51336,1.098973005,0,0.999068,1.153974216,0,0.939068,1.105934423,0,0.998551,1.094452442,0,0.994996,0.6565435243,0,0.741258,1.178498074,0,0.997487,1.038485129,0,0.947983,0.3807777963,0,0.596824,1.188495517,0,0.999327,1.099963023,0,0.999966,1.099586304,0,0.999624,1.097665118,0,0.997878
0.51354,1.098976077,0,0.999071,1.153953628,0,0.939052,1.105922542,0,0.99854,1.094464976,0,0.995007,0.6563511692,0,0.74104,1.178451171,0,0.997447,1.038559779,0,0.948051,0.3804428801,0,0.596299,1.188527848,0,0.999354,1.099963186,0,0.999967,1.099587974,0,0.999625,1.097673642,0,0.997886
0.51372,1.098979141,0,0.999073,1.15393313,0,0.939035,1.105910642,0,0.99853,1.094477482,0,0.995018,0.6561591563,0,0.740824,1.178403944,0,0.997407,1.038634338,0,0.948119,0.3801082654,0,0.595774,1.188559497,0,0.999381,1.099963349,0,0.999967,1.099589638,0,0.999627,1.097682135,0,0.997893
0.5139,1.098982195,0,0.999076,1.153912722,0,0.939018,1.105898725,0,0.998519,1.094489959,0,0.99503,0.6559674859,0,0.740607,1.178356395,0,0.997367,1.038708806,0,0.948187,0.3797739532,0,0.59525,1.188590464,0,0.999407,1.099963512,0,0.999967,1.099591295,0,0.999629,1.097690598,0,0.997901
0.51408,1.09898524,0,0.999079,1.153892403,0,0.939002,1.10588679,0,0.998508,1.094502408,0,0.995041,0.655776158,0,0.740391,1.178308525,0,0.997326,1.038783184,0,0.948255,0.3794399445,0,0.594727,1.188620751,0,0.999432,1.099963674,0,0.999967,1.099592946,0,0.99963,1.097699031,0,0.997909
0.51426,1.098988275,0,0.999082,1.153872174,0,0.938985,1.105874837,0,0.998497,1.094514829,0,0.995052,0.6555851728,0,0.740176,1.178260335,0,0.997286,1.038857472,0,0.948323,0.3791062402,0,0.594204,1.188650358,0,0.999457,1.099963834,0,0.999967,1.09959459,0,0.999631,1.097707433,0,0.997916
0.51444,1.098991302,0,0.999084,1.153852035,0,0.938969,1.105862867,0,0.998486,1.094527221,0,0.995064,0.6553945306,0,0.73996,1.178211826,0,0.997245,1.03893167,0,0.94839,0.3787728413,0,0.593681,1.188679286,0,0.999481,1.099963995,0,0.999967,1.099596227,0,0.999633,1.097715806,0,0.997924
0.51462,1.09899432,0,0.999087,1.153831985,0,0.938953,1.10585088,0,0.998476,1.094539586,0,0.995075,0.6552042315,0,0.739746,1.178162998,0,0.997203,1.039005777,0,0.948458,0.3784397487,0,0.593159,1.188707538,0,0.999505,1.099964154,0,0.999967,1.099597858,0,0.999634,1.097724149,0,0.997932
0.5148,1.098997329,0,0.99909,1.153812024,0,0.938936,1.105838876,0,0.998465,1.094551923,0,0.995086,0.6550142755,0,0.739531,1.178113854,0,0.997162,1.039079795,0,0.948525,0.3781069635,0,0.592637,1.188735112,0,0.999528,1.099964313,0,0.999968,1.099599482,0,0.999636,1.097732462,0,0.997939
0.51498,1.099000328,0,0.999093,1.153792151,0,0.93892,1.105826855,0,0.998454,1.094564232,0,0.995097,0.654824663,0,0.739317,1.178064393,0,0.99712,1.039153723,0,0.948593,0.3777744865,0,0.592116,1.188762012,0,0.999551,1.099964471,0,0.999968,1.0996011,0,0.999637,1.097740745,0,0.997947
0.51516,1.099003319,0,0.999095,1.153772368,0,0.938904,1.105814818,0,0.998443,1.094576513,0,0.995109,0.654635394,0,0.739103,1.178014618,0,0.997078,1.039227561,0,0.94866,0.3774423188,0,0.591596,1.188788237,0,0.999573,1.099964628,0,0.999968,1.099602711,0,0.999639,1.097748999,0,0.997954
0.51534,1.099006301,0,0.999098,1.153752672,0,0.938888,1.105802765,0,0.998432,1.094588767,0,0.99512,0.6544464687,0,0.73889,1.177964528,0,0.997035,1.03930131,0,0.948728,0.3771104612,0,0.591075,1.188813789,0,0.999594,1.099964785,0,0.999968,1.099604316,0,0.99964,1.097757223,0,0.997962
0.51552,1.099009274,0,0.999101,1.153733065,0,0.938872,1.105790697,0,0.998421,1.094600993,0,0.995131,0.6542578872,0,0.738677,1.177914126,0,0.996993,1.039374969,0,0.948795,0.3767789147,0,0.590556,1.188838668,0,0.999615,1.099964941,0,0.999968,1.099605915,0,0.999642,1.097765418,0,0.997969
0.5157,1.099012238,0,0.999104,1.153713545,0,0.938856,1.105778612,0,0.99841,1.094613191,0,0.995142,0.6540696497,0,0.738465,1.177863411,0,0.99695,1.039448539,0,0.948862,0.3764476803,0,0.590037,1.188862876,0,0.999636,1.099965097,0,0.999968,1.099607507,0,0.999643,1.097773584,0,0.997977
0.51588,1.099015193,0,0.999106,1.153694113,0,0.93884,1.105766512,0,0.998399,1.094625362,0,0.995153,0.6538817564,0,0.738252,1.177812386,0,0.996907,1.039522019,0,0.948929,0.3761167589,0,0.589518,1.188886414,0,0.999655,1.099965251,0,0.999968,1.099609092,0,0.999645,1.097781721,0,0.997984
